system,cam-QTP-01(w=400)/def2-QZVP/Q-Chem
S22x5/14-1.0,-464.0385523446
S22x5/14-1.2,-464.039937687
S22x5/14-1.5,-464.0395681631
S22x5/14-2.0,-464.0396546219
S22x5/15-A,-232.01965758
S22x5/15-B,-363.4874386604
S22x5/15-0.9,-595.5105146815
S22x5/15-1.0,-595.5126544691
S22x5/15-1.2,-595.5124057081
S22x5/15-1.5,-595.510180538
S22x5/15-2.0,-595.508359291
S22x5/16-A,-232.0198068976
S22x5/16-B,-363.4875023129
S22x5/16-0.9,-595.4982379615
S22x5/16-1.0,-595.5064344536
S22x5/16-1.2,-595.5079933549
S22x5/16-1.5,-595.5069715832
S22x5/16-2.0,-595.5070161088
S22x5/17-A,-264.0924634114
S22x5/17-B,-264.0924407598
S22x5/17-0.9,-528.179255768
S22x5/17-1.0,-528.1863598612
S22x5/17-1.2,-528.1868552093
S22x5/17-1.5,-528.1854311416
S22x5/17-2.0,-528.1850293312
S22x5/18-A,-323.2753287412
S22x5/18-B,-303.4000111543
S22x5/18-0.9,-626.7000689401
S22x5/18-1.0,-626.7021483439
S22x5/18-1.2,-626.6972415837
S22x5/18-1.5,-626.687874859
S22x5/18-2.0,-626.6801652799
S22x5/19-A,-307.2229368706
S22x5/19-B,-307.2228274903
S22x5/19-0.9,-614.4548419502
S22x5/19-1.0,-614.4556208814
S22x5/19-1.2,-614.4538091734
S22x5/19-1.5,-614.450275014
S22x5/19-2.0,-614.4475570223
S22x5/20-A,-414.5671720026
S22x5/20-B,-414.5671720026
S22x5/20-0.9,-829.1371610009
S22x5/20-1.0,-829.1441830116
S22x5/20-1.2,-829.1409989834
S22x5/20-1.5,-829.1369364738
S22x5/20-2.0,-829.135247683
S22x5/21-A,-414.5664120797
S22x5/21-B,-414.5664120797
S22x5/21-0.9,-829.1651479989
S22x5/21-1.0,-829.1672471378
S22x5/21-1.2,-829.1609692866
S22x5/21-1.5,-829.1496667508
S22x5/21-2.0,-829.1400601285
S22x5/22-A,-232.0197236411
S22x5/22-B,-93.3465795139
S22x5/22-0.9,-325.3721788766
S22x5/22-1.0,-325.3730896736
S22x5/22-1.2,-325.3718431998
S22x5/22-1.5,-325.3694056152
S22x5/22-2.0,-325.3676000384
S66x8/01-A,-76.4044374498
S66x8/01-B,-76.4043910854
S66x8/01-090,-152.818410071
S66x8/01-095,-152.8185627896
S66x8/01-100,-152.8182837514
S66x8/01-105,-152.8177551312
S66x8/01-110,-152.8170996768
S66x8/01-125,-152.8150276333
S66x8/01-150,-152.8124482416
S66x8/01-200,-152.8102148218
S66x8/02-A,-76.4044545622
S66x8/02-B,-115.6631282312
S66x8/02-090,-192.0778825279
S66x8/02-095,-192.0781054702
S66x8/02-100,-192.0778403021
S66x8/02-105,-192.0772899872
S66x8/02-110,-192.0765889062
S66x8/02-125,-192.0743210889
S66x8/02-150,-192.0714562555
S66x8/02-200,-192.068995709
S66x8/03-A,-76.4044887753
S66x8/03-B,-95.790401742
S66x8/03-090,-172.2068975402
S66x8/03-095,-172.2072210402
S66x8/03-100,-172.2069845921
S66x8/03-105,-172.2064082168
S66x8/03-110,-172.2056424358
S66x8/03-125,-172.2030474582
S66x8/03-150,-172.1995821891
S66x8/03-200,-172.1964385922
S66x8/04-A,-76.4044827807
S66x8/04-B,-248.363325226
S66x8/04-090,-324.7822912208
S66x8/04-095,-324.7825628097
S66x8/04-100,-324.7822548041
S66x8/04-105,-324.7815961221
S66x8/04-110,-324.7807382369
S66x8/04-125,-324.7778502486
S66x8/04-150,-324.7739273509
S66x8/04-200,-324.769878138
S66x8/05-A,-115.6631143464
S66x8/05-B,-115.6631493537
S66x8/05-090,-231.3363998687
S66x8/05-095,-231.3367594615
S66x8/05-100,-231.3365941565
S66x8/05-105,-231.3361166286
S66x8/05-110,-231.3354670151
S66x8/05-125,-231.3332682592
S66x8/05-150,-231.330398631
S66x8/05-200,-231.3278849145
S66x8/06-A,-115.6628399584
S66x8/06-B,-95.7904151037
S66x8/06-090,-211.4654595183
S66x8/06-095,-211.4660549785
S66x8/06-100,-211.4659855801
S66x8/06-105,-211.4655039336
S66x8/06-110,-211.4647851903
S66x8/06-125,-211.4621835795
S66x8/06-150,-211.4585655159
S66x8/06-200,-211.4552401658
S66x8/07-A,-115.6629259763
S66x8/07-B,-248.3633321354
S66x8/07-090,-364.0402451968
S66x8/07-095,-364.0407232128
S66x8/07-100,-364.0405651781
S66x8/07-105,-364.0400150437
S66x8/07-110,-364.0392313073
S66x8/07-125,-364.0364420569
S66x8/07-150,-364.0320509135
S66x8/07-200,-364.0279646161
S66x8/08-A,-115.6631497074
S66x8/08-B,-76.4044004304
S66x8/08-090,-192.0769598869
S66x8/08-095,-192.0772341766
S66x8/08-100,-192.0770427022
S66x8/08-105,-192.0765768765
S66x8/08-110,-192.075964272
S66x8/08-125,-192.0739489329
S66x8/08-150,-192.0713700056
S66x8/08-200,-192.0691141467
S66x8/09-A,-95.7903861878
S66x8/09-B,-115.6632009443
S66x8/09-090,-211.4582948084
S66x8/09-095,-211.4585319983
S66x8/09-100,-211.4584254528
S66x8/09-105,-211.4581312921
S66x8/09-110,-211.4577466311
S66x8/09-125,-211.4565355346
S66x8/09-150,-211.455166962
S66x8/09-200,-211.4541762506
S66x8/10-A,-95.79033996
S66x8/10-B,-95.7903625878
S66x8/10-090,-191.5865196342
S66x8/10-095,-191.5870844748
S66x8/10-100,-191.5871182456
S66x8/10-105,-191.5868388393
S66x8/10-110,-191.5863921858
S66x8/10-125,-191.5848130606
S66x8/10-150,-191.5825273067
S66x8/10-200,-191.5812693878
S66x8/11-A,-95.7900726
S66x8/11-B,-248.3634680069
S66x8/11-090,-344.1611829334
S66x8/11-095,-344.1617907228
S66x8/11-100,-344.1618396561
S66x8/11-105,-344.1615469346
S66x8/11-110,-344.1610589243
S66x8/11-125,-344.1583279175
S66x8/11-150,-344.1556752716
S66x8/11-200,-344.1544440653
S66x8/12-A,-95.7903789962
S66x8/12-B,-76.4037498423
S66x8/12-090,-172.207275875
S66x8/12-095,-172.2077077438
S66x8/12-100,-172.2075133556
S66x8/12-105,-172.2069368325
S66x8/12-110,-172.2061463109
S66x8/12-125,-172.2034200082
S66x8/12-150,-172.1997521389
S66x8/12-200,-172.1964625513
S66x8/13-A,-248.3634711898
S66x8/13-B,-115.6631923478
S66x8/13-090,-364.0361014492
S66x8/13-095,-364.0366693065
S66x8/13-100,-364.0366799799
S66x8/13-105,-364.0363457593
S66x8/13-110,-364.0358133304
S66x8/13-125,-364.0338534784
S66x8/13-150,-364.0311520296
S66x8/13-200,-364.0286680654
S66x8/14-A,-248.3632102608
S66x8/14-B,-95.7903161295
S66x8/14-090,-344.1639004145
S66x8/14-095,-344.1647272598
S66x8/14-100,-344.1648912584
S66x8/14-105,-344.164631505
S66x8/14-110,-344.1641128667
S66x8/14-125,-344.1619762564
S66x8/14-150,-344.1588100865
S66x8/14-200,-344.1557701963
S66x8/15-A,-248.3631262817
S66x8/15-B,-248.3633119103
S66x8/15-090,-496.738739404
S66x8/15-095,-496.7394784332
S66x8/15-100,-496.739565329
S66x8/15-105,-496.7392299385
S66x8/15-110,-496.7386384581
S66x8/15-125,-496.7363143339
S66x8/15-150,-496.7328466141
S66x8/15-200,-496.7290323306
S66x8/16-A,-248.3633652426
S66x8/16-B,-76.4044095143
S66x8/16-090,-324.7764889285
S66x8/16-095,-324.7768928976
S66x8/16-100,-324.7768245081
S66x8/16-105,-324.7764710433
S66x8/16-110,-324.7759630146
S66x8/16-125,-324.7741912614
S66x8/16-150,-324.7718330589
S66x8/16-200,-324.7696685625
S66x8/17-A,-414.5665906286
S66x8/17-B,-414.5667634369
S66x8/17-090,-829.1607382069
S66x8/17-095,-829.1622318296
S66x8/17-100,-829.1623058472
S66x8/17-105,-829.1614740187
S66x8/17-110,-829.1600906005
S66x8/17-125,-829.1546695238
S66x8/17-150,-829.1465567704
S66x8/17-200,-829.1384976575
S66x8/18-A,-76.4044627839
S66x8/18-B,-248.0586506716
S66x8/18-090,-324.4747758256
S66x8/18-095,-324.4751422668
S66x8/18-100,-324.4749397305
S66x8/18-105,-324.4743899614
S66x8/18-110,-324.4736446614
S66x8/18-125,-324.4711053487
S66x8/18-150,-324.4677186433
S66x8/18-200,-324.4646712893
S66x8/19-A,-115.6628329618
S66x8/19-B,-248.0586486567
S66x8/19-090,-363.733318303
S66x8/19-095,-363.7339517936
S66x8/19-100,-363.7339341794
S66x8/19-105,-363.7335099104
S66x8/19-110,-363.7324456574
S66x8/19-125,-363.7303800054
S66x8/19-150,-363.7264080416
S66x8/19-200,-363.7231059849
S66x8/20-A,-228.9685591219
S66x8/20-B,-228.9685560963
S66x8/20-090,-457.9710146268
S66x8/20-095,-457.9723057002
S66x8/20-100,-457.9720425334
S66x8/20-105,-457.9707804522
S66x8/20-110,-457.9689343208
S66x8/20-125,-457.9623608251
S66x8/20-150,-457.952610602
S66x8/20-200,-457.9429599868
S66x8/21-A,-209.0916867982
S66x8/21-B,-209.0916916617
S66x8/21-090,-418.2100776222
S66x8/21-095,-418.2113780598
S66x8/21-100,-418.2113554562
S66x8/21-105,-418.2105016798
S66x8/21-110,-418.2091387949
S66x8/21-125,-418.2039563606
S66x8/21-150,-418.1963687322
S66x8/21-200,-418.1882164378
S66x8/22-A,-228.968495284
S66x8/22-B,-414.5665125572
S66x8/22-090,-643.56797703
S66x8/22-095,-643.5694150886
S66x8/22-100,-643.5693539721
S66x8/22-105,-643.5683233109
S66x8/22-110,-643.5667106783
S66x8/22-125,-643.5605373611
S66x8/22-150,-643.551261231
S66x8/22-200,-643.5417189899
S66x8/23-A,-209.0916092203
S66x8/23-B,-414.5662541338
S66x8/23-090,-623.6891302748
S66x8/23-095,-623.6906104464
S66x8/23-100,-623.6907154486
S66x8/23-105,-623.6899159923
S66x8/23-110,-623.6885524342
S66x8/23-125,-623.6830904982
S66x8/23-150,-623.6745757081
S66x8/23-200,-623.6654367465
S66x8/24-A,-232.0200260609
S66x8/24-B,-232.0198956492
S66x8/24-090,-464.0318655138
S66x8/24-095,-464.0362180303
S66x8/24-100,-464.0385959353
S66x8/24-105,-464.0396315221
S66x8/24-110,-464.0398978751
S66x8/24-125,-464.03985672
S66x8/24-150,-464.0395568452
S66x8/24-200,-464.0396735581
S66x8/25-A,-248.0584909576
S66x8/25-B,-248.0585472125
S66x8/25-090,-496.1112254534
S66x8/25-095,-496.1153972021
S66x8/25-100,-496.1175821226
S66x8/25-105,-496.1185901794
S66x8/25-110,-496.1188340171
S66x8/25-125,-496.1183389481
S66x8/25-150,-496.1175000876
S66x8/25-200,-496.1172030474
S66x8/26-A,-414.5671715151
S66x8/26-B,-414.5671715151
S66x8/26-090,-829.1393551564
S66x8/26-095,-829.1428665528
S66x8/26-100,-829.1441819317
S66x8/26-105,-829.1442015576
S66x8/26-110,-829.1435505002
S66x8/26-125,-829.140778033
S66x8/26-150,-829.1375593815
S66x8/26-200,-829.1355270242
S66x8/27-A,-232.0199885188
S66x8/27-B,-248.0585828669
S66x8/27-090,-480.0714740132
S66x8/27-095,-480.0759288666
S66x8/27-100,-480.0782781742
S66x8/27-105,-480.0793122162
S66x8/27-110,-480.0795150378
S66x8/27-125,-480.0791840008
S66x8/27-150,-480.0785674489
S66x8/27-200,-480.0784637877
S66x8/28-A,-232.0196513066
S66x8/28-B,-414.5678869136
S66x8/28-090,-646.5848445488
S66x8/28-095,-646.5886323257
S66x8/28-100,-646.590482591
S66x8/28-105,-646.5911935775
S66x8/28-110,-646.5911503356
S66x8/28-125,-646.5897657596
S66x8/28-150,-646.5882369843
S66x8/28-200,-646.5876262988
S66x8/29-A,-248.05843536
S66x8/29-B,-414.5679049246
S66x8/29-090,-662.6238579201
S66x8/29-095,-662.6290694179
S66x8/29-100,-662.6311771179
S66x8/29-105,-662.6318004856
S66x8/29-110,-662.6315856847
S66x8/29-125,-662.6296909249
S66x8/29-150,-662.6277777118
S66x8/29-200,-662.6267393034
S66x8/30-A,-232.0199574171
S66x8/30-B,-78.5100977818
S66x8/30-090,-310.5263010885
S66x8/30-095,-310.5283044091
S66x8/30-100,-310.5293778085
S66x8/30-105,-310.5298099994
S66x8/30-110,-310.5298753051
S66x8/30-125,-310.5298094186
S66x8/30-150,-310.5296931745
S66x8/30-200,-310.5298895261
S66x8/31-A,-414.5679953906
S66x8/31-B,-78.5099764354
S66x8/31-090,-493.0785384816
S66x8/31-095,-493.0800500692
S66x8/31-100,-493.0806712152
S66x8/31-105,-493.080764094
S66x8/31-110,-493.0805752021
S66x8/31-125,-493.0796822742
S66x8/31-150,-493.0786732875
S66x8/31-200,-493.0781303681
S66x8/32-A,-414.5681487725
S66x8/32-B,-77.2505970223
S66x8/32-090,-491.8199651332
S66x8/32-095,-491.8215823647
S66x8/32-100,-491.8221871376
S66x8/32-105,-491.8222035477
S66x8/32-110,-491.8219230814
S66x8/32-125,-491.8207298518
S66x8/32-150,-491.8193686863
S66x8/32-200,-491.8185891055
S66x8/33-A,-248.0586429084
S66x8/33-B,-78.510074865
S66x8/33-090,-326.5662491343
S66x8/33-095,-326.5679844959
S66x8/33-100,-326.568853582
S66x8/33-105,-326.5692058736
S66x8/33-110,-326.5692572564
S66x8/33-125,-326.5689749354
S66x8/33-150,-326.5686472075
S66x8/33-200,-326.5686682695
S66x8/34-A,-197.5879260616
S66x8/34-B,-197.5880528838
S66x8/34-090,-395.1763413027
S66x8/34-095,-395.1779905171
S66x8/34-100,-395.1786034224
S66x8/34-105,-395.1786708899
S66x8/34-110,-395.1784773767
S66x8/34-125,-395.1775402099
S66x8/34-150,-395.1766301792
S66x8/34-200,-395.1763699124
S66x8/35-A,-197.5879745521
S66x8/35-B,-197.5923162474
S66x8/35-090,-395.1800743541
S66x8/35-095,-395.1814227516
S66x8/35-100,-395.1819013047
S66x8/35-105,-395.1819518844
S66x8/35-110,-395.1818093553
S66x8/35-125,-395.1811680146
S66x8/35-150,-395.1805989078
S66x8/35-200,-395.1804488326
S66x8/36-A,-197.5922985852
S66x8/36-B,-197.5922673617
S66x8/36-090,-395.1843293683
S66x8/36-095,-395.185000396
S66x8/36-100,-395.1852609298
S66x8/36-105,-395.1853054991
S66x8/36-110,-395.1852427851
S66x8/36-125,-395.1849030969
S66x8/36-150,-395.1845855022
S66x8/36-200,-395.1845143549
S66x8/37-A,-196.3769344411
S66x8/37-B,-197.5923995693
S66x8/37-090,-393.968482415
S66x8/37-095,-393.969859673
S66x8/37-100,-393.9703976591
S66x8/37-105,-393.9705170902
S66x8/37-110,-393.9704414947
S66x8/37-125,-393.9699273929
S66x8/37-150,-393.9693886562
S66x8/37-200,-393.9692150756
S66x8/38-A,-196.3768829693
S66x8/38-B,-196.3769582326
S66x8/38-090,-392.7536249239
S66x8/38-095,-392.7549391575
S66x8/38-100,-392.7555138746
S66x8/38-105,-392.7555905607
S66x8/38-110,-392.7554302243
S66x8/38-125,-392.7546737404
S66x8/38-150,-392.7539891669
S66x8/38-200,-392.7538035711
S66x8/39-A,-232.0199141231
S66x8/39-B,-196.3768519157
S66x8/39-090,-428.3945659316
S66x8/39-095,-428.3970673737
S66x8/39-100,-428.3982468292
S66x8/39-105,-428.3986311097
S66x8/39-110,-428.3985937144
S66x8/39-125,-428.3978864782
S66x8/39-150,-428.3970488772
S66x8/39-200,-428.3967495227
S66x8/40-A,-232.0198751858
S66x8/40-B,-197.5921074719
S66x8/40-090,-429.6107502819
S66x8/40-095,-429.6126448197
S66x8/40-100,-429.6135190112
S66x8/40-105,-429.6137804641
S66x8/40-110,-429.6137470579
S66x8/40-125,-429.6132043997
S66x8/40-150,-429.6125561369
S66x8/40-200,-429.6123505068
S66x8/41-A,-414.5678644128
S66x8/41-B,-197.5881375994
S66x8/41-090,-612.1562587673
S66x8/41-095,-612.1582858253
S66x8/41-100,-612.1590712195
S66x8/41-105,-612.1591283111
S66x8/41-110,-612.1587518896
S66x8/41-125,-612.1573702275
S66x8/41-150,-612.1562857493
S66x8/41-200,-612.1560067398
S66x8/42-A,-414.567877036
S66x8/42-B,-196.3768283426
S66x8/42-090,-610.9440010934
S66x8/42-095,-610.9461282236
S66x8/42-100,-610.9469441945
S66x8/42-105,-610.9470727794
S66x8/42-110,-610.9468811357
S66x8/42-125,-610.9459141397
S66x8/42-150,-610.9449871142
S66x8/42-200,-610.9447029869
S66x8/43-A,-414.5680019983
S66x8/43-B,-197.5923990575
S66x8/43-090,-612.1603573457
S66x8/43-095,-612.1620358928
S66x8/43-100,-612.1626110528
S66x8/43-105,-612.1626106112
S66x8/43-110,-612.1623698367
S66x8/43-125,-612.1614046602
S66x8/43-150,-612.1604806594
S66x8/43-200,-612.1601158228
S66x8/44-A,-78.5100840966
S66x8/44-B,-197.5879132773
S66x8/44-090,-276.0988594387
S66x8/44-095,-276.099546441
S66x8/44-100,-276.0997276175
S66x8/44-105,-276.0996569203
S66x8/44-110,-276.0994802646
S66x8/44-125,-276.0988938021
S66x8/44-150,-276.098405283
S66x8/44-200,-276.0982705028
S66x8/45-A,-77.25063224
S66x8/45-B,-197.5880882734
S66x8/45-090,-274.8382216119
S66x8/45-095,-274.8392496343
S66x8/45-100,-274.8396412114
S66x8/45-105,-274.8397118293
S66x8/45-110,-274.8396150795
S66x8/45-125,-274.83912133
S66x8/45-150,-274.8386515817
S66x8/45-200,-274.8384187723
S66x8/46-A,-248.3634676876
S66x8/46-B,-197.5881013365
S66x8/46-090,-445.9535573836
S66x8/46-095,-445.9546058397
S66x8/46-100,-445.9549544587
S66x8/46-105,-445.954890808
S66x8/46-110,-445.954612364
S66x8/46-125,-445.9535039188
S66x8/46-150,-445.9521815223
S66x8/46-200,-445.9516868199
S66x8/47-A,-232.0198418374
S66x8/47-B,-232.0195409981
S66x8/47-090,-464.0385701483
S66x8/47-095,-464.0406067021
S66x8/47-100,-464.0415073314
S66x8/47-105,-464.0417916972
S66x8/47-110,-464.0417427679
S66x8/47-125,-464.0410689002
S66x8/47-150,-464.0402470395
S66x8/47-200,-464.0398505899
S66x8/48-A,-248.0584826059
S66x8/48-B,-248.0583654226
S66x8/48-090,-496.1178552708
S66x8/48-095,-496.1194887512
S66x8/48-100,-496.1201734865
S66x8/48-105,-496.1203207875
S66x8/48-110,-496.1201681281
S66x8/48-125,-496.1192378723
S66x8/48-150,-496.1180638206
S66x8/48-200,-496.1173560752
S66x8/49-A,-232.0198352137
S66x8/49-B,-248.058499269
S66x8/49-090,-480.0780763607
S66x8/49-095,-480.0801202092
S66x8/49-100,-480.0809877408
S66x8/49-105,-480.0812251415
S66x8/49-110,-480.0811218272
S66x8/49-125,-480.0802707409
S66x8/49-150,-480.079230681
S66x8/49-200,-480.0786244143
S66x8/50-A,-232.0198199785
S66x8/50-B,-77.2507258201
S66x8/50-090,-309.271642799
S66x8/50-095,-309.2730493463
S66x8/50-100,-309.2735142319
S66x8/50-105,-309.2735224491
S66x8/50-110,-309.2732873492
S66x8/50-125,-309.2722525874
S66x8/50-150,-309.2711048328
S66x8/50-200,-309.2704103036
S66x8/51-A,-77.2506538247
S66x8/51-B,-77.2507558675
S66x8/51-090,-154.5031400021
S66x8/51-095,-154.5035341295
S66x8/51-100,-154.5035947687
S66x8/51-105,-154.5034770086
S66x8/51-110,-154.5032754313
S66x8/51-125,-154.5026041297
S66x8/51-150,-154.501900009
S66x8/51-200,-154.5014628592
S66x8/52-A,-232.0198227706
S66x8/52-B,-228.970432109
S66x8/52-090,-460.9947504551
S66x8/52-095,-460.9958487184
S66x8/52-100,-460.9961655943
S66x8/52-105,-460.9960345638
S66x8/52-110,-460.9956579316
S66x8/52-125,-460.9941241296
S66x8/52-150,-460.9922264417
S66x8/52-200,-460.990823148
S66x8/53-A,-232.0198504564
S66x8/53-B,-209.0927428846
S66x8/53-090,-441.1169563297
S66x8/53-095,-441.1178349626
S66x8/53-100,-441.1180823453
S66x8/53-105,-441.1179545752
S66x8/53-110,-441.1176191041
S66x8/53-125,-441.1162393963
S66x8/53-150,-441.1144351755
S66x8/53-200,-441.1129915085
S66x8/54-A,-232.0197775929
S66x8/54-B,-76.4042948474
S66x8/54-090,-308.4282608201
S66x8/54-095,-308.4289525259
S66x8/54-100,-308.4290541276
S66x8/54-105,-308.4288297196
S66x8/54-110,-308.4284520688
S66x8/54-125,-308.4271888346
S66x8/54-150,-308.4257441863
S66x8/54-200,-308.4246618602
S66x8/55-A,-232.0197184015
S66x8/55-B,-115.6632025831
S66x8/55-090,-347.6863511859
S66x8/55-095,-347.6875410667
S66x8/55-100,-347.687966169
S66x8/55-105,-347.6879534765
S66x8/55-110,-347.6876889158
S66x8/55-125,-347.6864112236
S66x8/55-150,-347.684790935
S66x8/55-200,-347.6835970054
S66x8/56-A,-232.0198371822
S66x8/56-B,-95.7903672554
S66x8/56-090,-327.8114292267
S66x8/56-095,-327.8126812055
S66x8/56-100,-327.8131969208
S66x8/56-105,-327.8132898812
S66x8/56-110,-327.8131067375
S66x8/56-125,-327.8121470937
S66x8/56-150,-327.8110694703
S66x8/56-200,-327.8104414069
S66x8/57-A,-232.0197150252
S66x8/57-B,-248.3634324792
S66x8/57-090,-480.3848045438
S66x8/57-095,-480.3873179249
S66x8/57-100,-480.3883053309
S66x8/57-105,-480.3884949869
S66x8/57-110,-480.3882713226
S66x8/57-125,-480.3868483152
S66x8/57-150,-480.385087883
S66x8/57-200,-480.3838910541
S66x8/58-A,-248.0584567054
S66x8/58-B,-248.0583545726
S66x8/58-090,-496.1206327769
S66x8/58-095,-496.1222065354
S66x8/58-100,-496.1226949819
S66x8/58-105,-496.1222728654
S66x8/58-110,-496.121585271
S66x8/58-125,-496.1196829117
S66x8/58-150,-496.1180611388
S66x8/58-200,-496.1171694889
S66x8/59-A,-77.2508200987
S66x8/59-B,-76.4043955892
S66x8/59-090,-153.6605275791
S66x8/59-095,-153.6607404155
S66x8/59-100,-153.6606153461
S66x8/59-105,-153.6603036482
S66x8/59-110,-153.6598982743
S66x8/59-125,-153.6586061069
S66x8/59-150,-153.6570667968
S66x8/59-200,-153.6558283323
S66x8/60-A,-77.2506056571
S66x8/60-B,-228.9704162475
S66x8/60-090,-306.228608584
S66x8/60-095,-306.2291660068
S66x8/60-100,-306.2290942379
S66x8/60-105,-306.2286637739
S66x8/60-110,-306.228048452
S66x8/60-125,-306.2259831297
S66x8/60-150,-306.2234842316
S66x8/60-200,-306.2216217247
S66x8/61-A,-197.58807821
S66x8/61-B,-228.9704939772
S66x8/61-090,-426.5602893425
S66x8/61-095,-426.5607779728
S66x8/61-100,-426.5608987589
S66x8/61-105,-426.5608039644
S66x8/61-110,-426.5605993611
S66x8/61-125,-426.5598613666
S66x8/61-150,-426.5589438175
S66x8/61-200,-426.5586350724
S66x8/62-A,-197.5880744095
S66x8/62-B,-209.092787032
S66x8/62-090,-406.6829089551
S66x8/62-095,-406.6836840684
S66x8/62-100,-406.6838888819
S66x8/62-105,-406.6837744699
S66x8/62-110,-406.6835042787
S66x8/62-125,-406.682511489
S66x8/62-150,-406.681462938
S66x8/62-200,-406.6809708573
S66x8/63-A,-232.0199468132
S66x8/63-B,-228.9704035892
S66x8/63-090,-460.9909740409
S66x8/63-095,-460.9928043239
S66x8/63-100,-460.9935185678
S66x8/63-105,-460.9936373463
S66x8/63-110,-460.9934148559
S66x8/63-125,-460.9923115172
S66x8/63-150,-460.9910799589
S66x8/63-200,-460.9904460442
S66x8/64-A,-248.3634682714
S66x8/64-B,-78.5101639022
S66x8/64-090,-326.8761212888
S66x8/64-095,-326.8767786266
S66x8/64-100,-326.876928512
S66x8/64-105,-326.8767941953
S66x8/64-110,-326.8765157509
S66x8/64-125,-326.8755156629
S66x8/64-150,-326.8743333109
S66x8/64-200,-326.8736812513
S66x8/65-A,-248.0586182654
S66x8/65-B,-77.249793945
S66x8/65-090,-325.3152257055
S66x8/65-095,-325.3156956645
S66x8/65-100,-325.3157162285
S66x8/65-105,-325.3154672556
S66x8/65-110,-325.315068442
S66x8/65-125,-325.3136183883
S66x8/65-150,-325.3117280214
S66x8/65-200,-325.3102020461
S66x8/66-A,-95.7904026953
S66x8/66-B,-248.0585664055
S66x8/66-090,-343.8523740238
S66x8/66-095,-343.8532340501
S66x8/66-100,-343.8535323881
S66x8/66-105,-343.8534844322
S66x8/66-110,-343.853231642
