system,cam-QTP-01(w=25)/def2-QZVP/Q-Chem
S66x8/21-A,-209.359335321
S66x8/21-B,-209.3593397788
S66x8/21-090,-418.7415242497
S66x8/21-095,-418.7433121753
S66x8/21-100,-418.7437284237
S66x8/21-105,-418.7432713627
S66x8/21-110,-418.7422615619
S66x8/21-125,-418.7378927261
S66x8/21-150,-418.7310473684
S66x8/21-200,-418.7233622252
S66x8/22-A,-229.2455329173
S66x8/22-B,-415.1049439104
S66x8/22-090,-644.3785736422
S66x8/22-095,-644.3806106969
S66x8/22-100,-644.3810876732
S66x8/22-105,-644.3805353364
S66x8/22-110,-644.3793455603
S66x8/22-125,-644.3741590955
S66x8/22-150,-644.3658285833
S66x8/22-200,-644.3569372516
S66x8/23-A,-209.3592150451
S66x8/23-B,-415.1048169619
S66x8/23-090,-624.4910883754
S66x8/23-095,-624.4930623358
S66x8/23-100,-624.4936076155
S66x8/23-105,-624.4931979019
S66x8/23-110,-624.4921795536
S66x8/23-125,-624.4875471424
S66x8/23-150,-624.4798535521
S66x8/23-200,-624.471276143
S66x8/24-A,-232.3936451306
S66x8/24-B,-232.393615002
S66x8/24-090,-464.7754056227
S66x8/24-095,-464.7807593952
S66x8/24-100,-464.7841940657
S66x8/24-105,-464.7858298488
S66x8/24-110,-464.7863669796
S66x8/24-125,-464.787160729
S66x8/24-150,-464.7870435787
S66x8/24-200,-464.7870521983
S66x8/25-A,-248.4414498257
S66x8/25-B,-248.4414738465
S66x8/25-090,-496.8729504081
S66x8/25-095,-496.8781116009
S66x8/25-100,-496.8812273287
S66x8/25-105,-496.8829793975
S66x8/25-110,-496.8836750431
S66x8/25-125,-496.883991596
S66x8/25-150,-496.8834369138
S66x8/25-200,-496.8831118733
S66x8/26-A,-415.1057732433
S66x8/26-B,-415.1057732433
S66x8/26-090,-830.2092200313
S66x8/26-095,-830.2144176584
S66x8/26-100,-830.2171883498
S66x8/26-105,-830.2182755157
S66x8/26-110,-830.2183633963
S66x8/26-125,-830.2171238093
S66x8/26-150,-830.2146440908
S66x8/26-200,-830.2127140212
S66x8/27-A,-232.393634707
S66x8/27-B,-248.4414845959
S66x8/27-090,-480.824025522
S66x8/27-095,-480.8294247304
S66x8/27-100,-480.8327953962
S66x8/27-105,-480.8345972781
S66x8/27-110,-480.8351576006
S66x8/27-125,-480.8356535119
S66x8/27-150,-480.835242151
S66x8/27-200,-480.835067464
S66x8/28-A,-232.3935579126
S66x8/28-B,-415.1063270482
S66x8/28-090,-647.4910757262
S66x8/28-095,-647.496180601
S66x8/28-100,-647.4992462509
S66x8/28-105,-647.5009409796
S66x8/28-110,-647.5016153029
S66x8/28-125,-647.5013472455
S66x8/28-150,-647.5004316499
S66x8/28-200,-647.4998491837
S66x8/29-A,-248.4414446667
S66x8/29-B,-415.1063010795
S66x8/29-090,-663.539012553
S66x8/29-095,-663.5457359443
S66x8/29-100,-663.5491349854
S66x8/29-105,-663.5508472315
S66x8/29-110,-663.5514047463
S66x8/29-125,-663.5506997949
S66x8/29-150,-663.5492731762
S66x8/29-200,-663.5482590645
S66x8/30-A,-232.3936296257
S66x8/30-B,-78.6370616324
S66x8/30-090,-311.0249092623
S66x8/30-095,-311.027455804
S66x8/30-100,-311.0290636399
S66x8/30-105,-311.0298453863
S66x8/30-110,-311.0300917219
S66x8/30-125,-311.0304596231
S66x8/30-150,-311.030396077
S66x8/30-200,-311.0305128965
S66x8/31-A,-415.1063472457
S66x8/31-B,-78.6370308926
S66x8/31-090,-493.7409435679
S66x8/31-095,-493.7431940028
S66x8/31-100,-493.7444206892
S66x8/31-105,-493.7449566142
S66x8/31-110,-493.7451041493
S66x8/31-125,-493.7448408506
S66x8/31-150,-493.7441248997
S66x8/31-200,-493.7435654519
S66x8/32-A,-415.1063695984
S66x8/32-B,-77.381400224
S66x8/32-090,-492.4862468711
S66x8/32-095,-492.4885448976
S66x8/32-100,-492.4896723417
S66x8/32-105,-492.4901239235
S66x8/32-110,-492.4902048073
S66x8/32-125,-492.4896384445
S66x8/32-150,-492.4885768676
S66x8/32-200,-492.4877963351
S66x8/33-A,-248.4414972314
S66x8/33-B,-78.6370341168
S66x8/33-090,-327.0740077558
S66x8/33-095,-327.0763187681
S66x8/33-100,-327.077626952
S66x8/33-105,-327.078323054
S66x8/33-110,-327.0786342262
S66x8/33-125,-327.0787939017
S66x8/33-150,-327.0785772893
S66x8/33-200,-327.0785231401
S66x8/34-A,-197.8810364353
S66x8/34-B,-197.8810709574
S66x8/34-090,-395.7584531419
S66x8/34-095,-395.7611018113
S66x8/34-100,-395.7625293603
S66x8/34-105,-395.7632475994
S66x8/34-110,-395.76350783
S66x8/34-125,-395.7633931229
S66x8/34-150,-395.7628729631
S66x8/34-200,-395.7625736298
S66x8/35-A,-197.8810499669
S66x8/35-B,-197.8832431334
S66x8/35-090,-395.7613726966
S66x8/35-095,-395.7634112749
S66x8/35-100,-395.7644311789
S66x8/35-105,-395.7649232068
S66x8/35-110,-395.7650735088
S66x8/35-125,-395.7649147431
S66x8/35-150,-395.7645418145
S66x8/35-200,-395.7643476988
S66x8/36-A,-197.8832097245
S66x8/36-B,-197.8832495652
S66x8/36-090,-395.764697879
S66x8/36-095,-395.7657075424
S66x8/36-100,-395.7662393661
S66x8/36-105,-395.766497267
S66x8/36-110,-395.7665661901
S66x8/36-125,-395.7664871851
S66x8/36-150,-395.7662399164
S66x8/36-200,-395.7660974346
S66x8/37-A,-196.6676584503
S66x8/37-B,-197.8830636783
S66x8/37-090,-394.5475092189
S66x8/37-095,-394.5496235167
S66x8/37-100,-394.5506947066
S66x8/37-105,-394.5512106073
S66x8/37-110,-394.5514322852
S66x8/37-125,-394.5513715893
S66x8/37-150,-394.5510376009
S66x8/37-200,-394.5508387548
S66x8/38-A,-196.6675133548
S66x8/38-B,-196.6676982793
S66x8/38-090,-393.3321193153
S66x8/38-095,-393.3341225911
S66x8/38-100,-393.3352648901
S66x8/38-105,-393.3358178067
S66x8/38-110,-393.3360133706
S66x8/38-125,-393.335799087
S66x8/38-150,-393.3353450908
S66x8/38-200,-393.3351152884
S66x8/39-A,-232.3936196573
S66x8/39-B,-196.6674314389
S66x8/39-090,-429.0551805868
S66x8/39-095,-429.0585856263
S66x8/39-100,-429.0605355739
S66x8/39-105,-429.0614749125
S66x8/39-110,-429.0617976083
S66x8/39-125,-429.0619495628
S66x8/39-150,-429.0614120769
S66x8/39-200,-429.061053076
S66x8/40-A,-232.39361076
S66x8/40-B,-197.8831142978
S66x8/40-090,-430.2725458775
S66x8/40-095,-430.2751709688
S66x8/40-100,-430.2767062602
S66x8/40-105,-430.2773104274
S66x8/40-110,-430.2775134042
S66x8/40-125,-430.2776126418
S66x8/40-150,-430.2771510081
S66x8/40-200,-430.2768348933
S66x8/41-A,-415.1063361317
S66x8/41-B,-197.8812955466
S66x8/41-090,-612.982780432
S66x8/41-095,-612.9860863145
S66x8/41-100,-612.9879492151
S66x8/41-105,-612.9887212509
S66x8/41-110,-612.988856103
S66x8/41-125,-612.9887575937
S66x8/41-150,-612.9879990086
S66x8/41-200,-612.9876799659
S66x8/42-A,-415.1064087835
S66x8/42-B,-196.6674636897
S66x8/42-090,-611.7687089475
S66x8/42-095,-611.7719867573
S66x8/42-100,-611.773709042
S66x8/42-105,-611.7745178146
S66x8/42-110,-611.7748139446
S66x8/42-125,-611.7748016229
S66x8/42-150,-611.7742241557
S66x8/42-200,-611.7738847865
S66x8/43-A,-415.1064331361
S66x8/43-B,-197.8832365006
S66x8/43-090,-612.986209649
S66x8/43-095,-612.9888236704
S66x8/43-100,-612.9901071623
S66x8/43-105,-612.9905631921
S66x8/43-110,-612.9907011113
S66x8/43-125,-612.990539478
S66x8/43-150,-612.9898967519
S66x8/43-200,-612.9894904519
S66x8/44-A,-78.6370576107
S66x8/44-B,-197.8810425856
S66x8/44-090,-276.5169802219
S66x8/44-095,-276.5181952169
S66x8/44-100,-276.5188062588
S66x8/44-105,-276.5190449177
S66x8/44-110,-276.5190687286
S66x8/44-125,-276.5188959756
S66x8/44-150,-276.5185727987
S66x8/44-200,-276.5183949455
S66x8/45-A,-77.3814237282
S66x8/45-B,-197.8810989166
S66x8/45-090,-275.260410327
S66x8/45-095,-275.2618769896
S66x8/45-100,-275.2626561228
S66x8/45-105,-275.2630574857
S66x8/45-110,-275.2631613062
S66x8/45-125,-275.2629906453
S66x8/45-150,-275.2626118605
S66x8/45-200,-275.262368099
S66x8/46-A,-248.6891835403
S66x8/46-B,-197.8811384061
S66x8/46-090,-446.5682190773
S66x8/46-095,-446.5701826852
S66x8/46-100,-446.5712942261
S66x8/46-105,-446.5718144375
S66x8/46-110,-446.5719618129
S66x8/46-125,-446.5717854357
S66x8/46-150,-446.570995068
S66x8/46-200,-446.5704862553
S66x8/47-A,-232.3936043707
S66x8/47-B,-232.3935252461
S66x8/47-090,-464.7833208045
S66x8/47-095,-464.7859946405
S66x8/47-100,-464.7874268657
S66x8/47-105,-464.7881462836
S66x8/47-110,-464.788385585
S66x8/47-125,-464.7882760984
S66x8/47-150,-464.7876989259
S66x8/47-200,-464.7872989376
S66x8/48-A,-248.4414655989
S66x8/48-B,-248.4414038431
S66x8/48-090,-496.8809861061
S66x8/48-095,-496.8831789074
S66x8/48-100,-496.8843760502
S66x8/48-105,-496.8849604017
S66x8/48-110,-496.8851035618
S66x8/48-125,-496.88479733
S66x8/48-150,-496.8839531983
S66x8/48-200,-496.8832883837
S66x8/49-A,-232.3936021006
S66x8/49-B,-248.4414438738
S66x8/49-090,-480.8318091861
S66x8/49-095,-480.8345414014
S66x8/49-100,-480.8359500136
S66x8/49-105,-480.8366482433
S66x8/49-110,-480.836868548
S66x8/49-125,-480.836618979
S66x8/49-150,-480.8358597708
S66x8/49-200,-480.8352671252
S66x8/50-A,-232.3936003315
S66x8/50-B,-77.3814648097
S66x8/50-090,-309.7742628667
S66x8/50-095,-309.7761258203
S66x8/50-100,-309.7769273145
S66x8/50-105,-309.7773108663
S66x8/50-110,-309.7773633846
S66x8/50-125,-309.7768172376
S66x8/50-150,-309.7758770509
S66x8/50-200,-309.7752016164
S66x8/51-A,-77.3814353023
S66x8/51-B,-77.381483603
S66x8/51-090,-154.7642323118
S66x8/51-095,-154.7647369827
S66x8/51-100,-154.7648877351
S66x8/51-105,-154.7648443626
S66x8/51-110,-154.764704933
S66x8/51-125,-154.7641413923
S66x8/51-150,-154.763476043
S66x8/51-200,-154.7630279801
S66x8/52-A,-232.3936014655
S66x8/52-B,-229.2475266791
S66x8/52-090,-461.6425224336
S66x8/52-095,-461.6442222681
S66x8/52-100,-461.6450595896
S66x8/52-105,-461.6453687936
S66x8/52-110,-461.6453329327
S66x8/52-125,-461.6444361337
S66x8/52-150,-461.6429493995
S66x8/52-200,-461.6416929727
S66x8/53-A,-232.3936088791
S66x8/53-B,-209.3603016537
S66x8/53-090,-441.7560368109
S66x8/53-095,-441.7573072046
S66x8/53-100,-441.7579045306
S66x8/53-105,-441.7580743335
S66x8/53-110,-441.7579885783
S66x8/53-125,-441.7570889721
S66x8/53-150,-441.7556480128
S66x8/53-200,-441.7543292848
S66x8/54-A,-232.3935897823
S66x8/54-B,-76.4834907446
S66x8/54-090,-308.8792292951
S66x8/54-095,-308.8804152496
S66x8/54-100,-308.8808857164
S66x8/54-105,-308.8809143877
S66x8/54-110,-308.8807254688
S66x8/54-125,-308.8798688247
S66x8/54-150,-308.8786608399
S66x8/54-200,-308.8776450205
S66x8/55-A,-232.3935749146
S66x8/55-B,-115.8016444501
S66x8/55-090,-348.1957882488
S66x8/55-095,-348.1975126816
S66x8/55-100,-348.1983856765
S66x8/55-105,-348.1987845096
S66x8/55-110,-348.1988600515
S66x8/55-125,-348.1980949926
S66x8/55-150,-348.1968444775
S66x8/55-200,-348.1957848664
S66x8/56-A,-232.3936036058
S66x8/56-B,-95.9191090626
S66x8/56-090,-328.3113277157
S66x8/56-095,-328.3131127968
S66x8/56-100,-328.314084579
S66x8/56-105,-328.3146344443
S66x8/56-110,-328.3147937255
S66x8/56-125,-328.3143718346
S66x8/56-150,-328.3135695883
S66x8/56-200,-328.312948278
S66x8/57-A,-232.3935730207
S66x8/57-B,-248.6891228972
S66x8/57-090,-481.0802992871
S66x8/57-095,-481.0837286258
S66x8/57-100,-481.0854034779
S66x8/57-105,-481.0861961542
S66x8/57-110,-481.0864852969
S66x8/57-125,-481.0858113059
S66x8/57-150,-481.0844789197
S66x8/57-200,-481.0833646395
S66x8/58-A,-248.4414457992
S66x8/58-B,-248.4413937752
S66x8/58-090,-496.8843668279
S66x8/58-095,-496.8863672874
S66x8/58-100,-496.8873537454
S66x8/58-105,-496.8873019855
S66x8/58-110,-496.8869006699
S66x8/58-125,-496.8854606833
S66x8/58-150,-496.8840504216
S66x8/58-200,-496.8832065338
S66x8/59-A,-77.3814974848
S66x8/59-B,-76.4835611146
S66x8/59-090,-153.8693638717
S66x8/59-095,-153.8697239762
S66x8/59-100,-153.8697296789
S66x8/59-105,-153.8695302577
S66x8/59-110,-153.8692202938
S66x8/59-125,-153.8681284154
S66x8/59-150,-153.8667333187
S66x8/59-200,-153.8655561598
S66x8/60-A,-77.381401192
S66x8/60-B,-229.2475076106
S66x8/60-090,-306.634536459
S66x8/60-095,-306.6354656125
S66x8/60-100,-306.6357087905
S66x8/60-105,-306.6355464162
S66x8/60-110,-306.6351535075
S66x8/60-125,-306.6335443248
S66x8/60-150,-306.631347191
S66x8/60-200,-306.6295713834
S66x8/61-A,-197.8811716013
S66x8/61-B,-229.247574028
S66x8/61-090,-427.1279304137
S66x8/61-095,-427.1289739155
S66x8/61-100,-427.1295422588
S66x8/61-105,-427.1297929185
S66x8/61-110,-427.129860118
S66x8/61-125,-427.129726896
S66x8/61-150,-427.1291341618
S66x8/61-200,-427.1288225002
S66x8/62-A,-197.8811564404
S66x8/62-B,-209.3603264511
S66x8/62-090,-407.2404821518
S66x8/62-095,-407.2419671889
S66x8/62-100,-407.2427464657
S66x8/62-105,-407.2430680838
S66x8/62-110,-407.2431505636
S66x8/62-125,-407.2428213446
S66x8/62-150,-407.2421304187
S66x8/62-200,-407.2416165088
S66x8/63-A,-232.3936288951
S66x8/63-B,-229.2475229006
S66x8/63-090,-461.6381748216
S66x8/63-095,-461.640825665
S66x8/63-100,-461.6422536787
S66x8/63-105,-461.6429399707
S66x8/63-110,-461.6430838832
S66x8/63-125,-461.642810364
S66x8/63-150,-461.6419046438
S66x8/63-200,-461.641289251
S66x8/64-A,-248.689111939
S66x8/64-B,-78.6370871888
S66x8/64-090,-327.3266041232
S66x8/64-095,-327.3277322853
S66x8/64-100,-327.3282577639
S66x8/64-105,-327.3284284263
S66x8/64-110,-327.3283834932
S66x8/64-125,-327.3278748576
S66x8/64-150,-327.3269557203
S66x8/64-200,-327.3263163683
S66x8/65-A,-248.4415048119
S66x8/65-B,-77.3809230035
S66x8/65-090,-325.828237725
S66x8/65-095,-325.8287942336
S66x8/65-100,-325.8288962407
S66x8/65-105,-325.8287202214
S66x8/65-110,-325.8283878191
S66x8/65-125,-325.827079156
S66x8/65-150,-325.8252910693
S66x8/65-200,-325.8237639172
S66x8/66-A,-95.9191060776
S66x8/66-B,-248.441489195
S66x8/66-090,-344.3617483367
S66x8/66-095,-344.3629917575
S66x8/66-100,-344.3636576143
S66x8/66-105,-344.363940828
S66x8/66-110,-344.3639524399
