system,LC-wPBE08(w=50)/def2-QZVP/Q-Chem
S66x8/33-095,-326.5843031254
S66x8/33-100,-326.585480888
S66x8/33-105,-326.5860978036
S66x8/33-110,-326.5863296795
S66x8/33-125,-326.586567363
S66x8/33-150,-326.58632504
S66x8/33-200,-326.5862051732
S66x8/34-A,-197.5615684163
S66x8/34-B,-197.5613366955
S66x8/34-090,-395.1190004914
S66x8/34-095,-395.1215938508
S66x8/34-100,-395.123032045
S66x8/34-105,-395.1237802772
S66x8/34-110,-395.1241734146
S66x8/34-125,-395.1243056664
S66x8/34-150,-395.1238409888
S66x8/34-200,-395.1234315193
S66x8/35-A,-197.5614804566
S66x8/35-B,-197.5640862011
S66x8/35-090,-395.1225735004
S66x8/35-095,-395.1245218256
S66x8/35-100,-395.1255948914
S66x8/35-105,-395.1261091986
S66x8/35-110,-395.1263357523
S66x8/35-125,-395.1263119771
S66x8/35-150,-395.1259399711
S66x8/35-200,-395.1256637842
S66x8/36-A,-197.5641419681
S66x8/36-B,-197.5642609219
S66x8/36-090,-395.1265767422
S66x8/36-095,-395.1276349252
S66x8/36-100,-395.1282064091
S66x8/36-105,-395.1284868265
S66x8/36-110,-395.1286337188
S66x8/36-125,-395.1285972441
S66x8/36-150,-395.1283365545
S66x8/36-200,-395.1281240229
S66x8/37-A,-196.3590435149
S66x8/37-B,-197.563935714
S66x8/37-090,-393.9197685561
S66x8/37-095,-393.9217962452
S66x8/37-100,-393.9229121263
S66x8/37-105,-393.9234733669
S66x8/37-110,-393.9237318842
S66x8/37-125,-393.9238327382
S66x8/37-150,-393.9235075895
S66x8/37-200,-393.9232223956
S66x8/38-A,-196.3589061151
S66x8/38-B,-196.3591512143
S66x8/38-090,-392.7147161067
S66x8/38-095,-392.7166165377
S66x8/38-100,-392.7178348403
S66x8/38-105,-392.7184313373
S66x8/38-110,-392.7186788385
S66x8/38-125,-392.7186897813
S66x8/38-150,-392.7182621764
S66x8/38-200,-392.7179444214
S66x8/39-A,-232.0392789591
S66x8/39-B,-196.3588348917
S66x8/39-090,-428.392765438
S66x8/39-095,-428.3957951711
S66x8/39-100,-428.3975596577
S66x8/39-105,-428.3984394625
S66x8/39-110,-428.398767283
S66x8/39-125,-428.399044542
S66x8/39-150,-428.3985194806
S66x8/39-200,-428.3980888888
S66x8/40-A,-232.0392855371
S66x8/40-B,-197.5643594479
S66x8/40-090,-429.5994973109
S66x8/40-095,-429.6018652933
S66x8/40-100,-429.6033355721
S66x8/40-105,-429.6039048487
S66x8/40-110,-429.6040804476
S66x8/40-125,-429.604273436
S66x8/40-150,-429.6037785588
S66x8/40-200,-429.6033667948
S66x8/41-A,-414.5620150495
S66x8/41-B,-197.561766936
S66x8/41-090,-612.1187796146
S66x8/41-095,-612.1219186412
S66x8/41-100,-612.1238016508
S66x8/41-105,-612.1245696479
S66x8/41-110,-612.1248144981
S66x8/41-125,-612.125003719
S66x8/41-150,-612.1242733447
S66x8/41-200,-612.1238548069
S66x8/42-A,-414.5621085847
S66x8/42-B,-196.3588530574
S66x8/42-090,-610.9156071844
S66x8/42-095,-610.918703248
S66x8/42-100,-610.92044977
S66x8/42-105,-610.9212948715
S66x8/42-110,-610.9216914641
S66x8/42-125,-610.9219301697
S66x8/42-150,-610.9213967279
S66x8/42-200,-610.9209663062
S66x8/43-A,-414.5620689758
S66x8/43-B,-197.5638448792
S66x8/43-090,-612.1226537757
S66x8/43-095,-612.1251700721
S66x8/43-100,-612.1264775266
S66x8/43-105,-612.1269840582
S66x8/43-110,-612.1272181158
S66x8/43-125,-612.1272523785
S66x8/43-150,-612.1266485862
S66x8/43-200,-612.1261693494
S66x8/44-A,-78.5083495826
S66x8/44-B,-197.5616737387
S66x8/44-090,-276.0685409586
S66x8/44-095,-276.0697567215
S66x8/44-100,-276.0703688656
S66x8/44-105,-276.0706266497
S66x8/44-110,-276.0707447327
S66x8/44-125,-276.0706638004
S66x8/44-150,-276.0703496502
S66x8/44-200,-276.0701072604
S66x8/45-A,-77.2585490377
S66x8/45-B,-197.5614780373
S66x8/45-090,-274.8180611888
S66x8/45-095,-274.8194672098
S66x8/45-100,-274.8202036337
S66x8/45-105,-274.8206171198
S66x8/45-110,-274.8207847395
S66x8/45-125,-274.8206777374
S66x8/45-150,-274.8202941867
S66x8/45-200,-274.8200374851
S66x8/46-A,-248.3415280083
S66x8/46-B,-197.5614642288
S66x8/46-090,-445.9005889255
S66x8/46-095,-445.9025295228
S66x8/46-100,-445.9036713508
S66x8/46-105,-445.904247899
S66x8/46-110,-445.904504074
S66x8/46-125,-445.9045931556
S66x8/46-150,-445.9039030587
S66x8/46-200,-445.9032719591
S66x8/47-A,-232.0392782542
S66x8/47-B,-232.0392977247
S66x8/47-090,-464.0750639884
S66x8/47-095,-464.0774187303
S66x8/47-100,-464.0786820416
S66x8/47-105,-464.0793625134
S66x8/47-110,-464.0796171948
S66x8/47-125,-464.0795815909
S66x8/47-150,-464.0790388613
S66x8/47-200,-464.0785873506
S66x8/48-A,-248.0779066956
S66x8/48-B,-248.077909374
S66x8/48-090,-496.1540036428
S66x8/48-095,-496.1559308451
S66x8/48-100,-496.1570288419
S66x8/48-105,-496.1576182558
S66x8/48-110,-496.1577848477
S66x8/48-125,-496.1576281101
S66x8/48-150,-496.1568711679
S66x8/48-200,-496.1561584874
S66x8/49-A,-232.0392853807
S66x8/49-B,-248.0778806839
S66x8/49-090,-480.1142930755
S66x8/49-095,-480.1166965527
S66x8/49-100,-480.1179354561
S66x8/49-105,-480.1185863104
S66x8/49-110,-480.1188270078
S66x8/49-125,-480.1186476353
S66x8/49-150,-480.1179457147
S66x8/49-200,-480.117314132
S66x8/50-A,-232.039268057
S66x8/50-B,-77.2586167641
S66x8/50-090,-309.2975584185
S66x8/50-095,-309.2991400593
S66x8/50-100,-309.299818084
S66x8/50-105,-309.3001584941
S66x8/50-110,-309.3002242362
S66x8/50-125,-309.2997499798
S66x8/50-150,-309.2988550828
S66x8/50-200,-309.2981566805
S66x8/51-A,-77.2585569814
S66x8/51-B,-77.2586136381
S66x8/51-090,-154.5184843356
S66x8/51-095,-154.518935832
S66x8/51-100,-154.5190779241
S66x8/51-105,-154.5190448426
S66x8/51-110,-154.5189200967
S66x8/51-125,-154.5184035988
S66x8/51-150,-154.5177538991
S66x8/51-200,-154.5172956172
S66x8/52-A,-232.0392619305
S66x8/52-B,-228.9461589128
S66x8/52-090,-460.9872335381
S66x8/52-095,-460.9886677367
S66x8/52-100,-460.9893496388
S66x8/52-105,-460.98958415
S66x8/52-110,-460.9895321718
S66x8/52-125,-460.9886675982
S66x8/52-150,-460.9872659924
S66x8/52-200,-460.9859699324
S66x8/53-A,-232.0392478134
S66x8/53-B,-209.0747798421
S66x8/53-090,-441.1161499222
S66x8/53-095,-441.1172715057
S66x8/53-100,-441.1178001515
S66x8/53-105,-441.1179500212
S66x8/53-110,-441.1178804603
S66x8/53-125,-441.1171290444
S66x8/53-150,-441.1157881819
S66x8/53-200,-441.1144503119
S66x8/54-A,-232.0392738186
S66x8/54-B,-76.3871437285
S66x8/54-090,-308.4288867125
S66x8/54-095,-308.4299197101
S66x8/54-100,-308.430299624
S66x8/54-105,-308.4302877951
S66x8/54-110,-308.4300893977
S66x8/54-125,-308.4292699314
S66x8/54-150,-308.428068964
S66x8/54-200,-308.4269934003
S66x8/55-A,-232.0392753039
S66x8/55-B,-115.6416598003
S66x8/55-090,-347.6820381743
S66x8/55-095,-347.6834464479
S66x8/55-100,-347.6841562907
S66x8/55-105,-347.6844702144
S66x8/55-110,-347.6844932798
S66x8/55-125,-347.6837513856
S66x8/55-150,-347.6825398943
S66x8/55-200,-347.68141789
S66x8/56-A,-232.039275507
S66x8/56-B,-95.7757804749
S66x8/56-090,-327.8141077604
S66x8/56-095,-327.8156256942
S66x8/56-100,-327.8164884083
S66x8/56-105,-327.8169879769
S66x8/56-110,-327.8171258613
S66x8/56-125,-327.8167691507
S66x8/56-150,-327.8159924494
S66x8/56-200,-327.8153170189
S66x8/57-A,-232.0392891211
S66x8/57-B,-248.3415028269
S66x8/57-090,-480.379059743
S66x8/57-095,-480.3820218472
S66x8/57-100,-480.3834748804
S66x8/57-105,-480.3841562533
S66x8/57-110,-480.3844123517
S66x8/57-125,-480.3838304457
S66x8/57-150,-480.3825480515
S66x8/57-200,-480.3813925802
S66x8/58-A,-248.077905644
S66x8/58-B,-248.0778761415
S66x8/58-090,-496.1571224197
S66x8/58-095,-496.1589476678
S66x8/58-100,-496.159885782
S66x8/58-105,-496.159898624
S66x8/58-110,-496.1595708386
S66x8/58-125,-496.1583349891
S66x8/58-150,-496.1569985151
S66x8/58-200,-496.1561260809
S66x8/59-A,-77.2586670521
S66x8/59-B,-76.3871983609
S66x8/59-090,-153.6494177271
S66x8/59-095,-153.6497961643
S66x8/59-100,-153.6498399308
S66x8/59-105,-153.6496939209
S66x8/59-110,-153.6494384286
S66x8/59-125,-153.6484769065
S66x8/59-150,-153.6471754424
S66x8/59-200,-153.6459939872
S66x8/60-A,-77.2585855868
S66x8/60-B,-228.9461445432
S66x8/60-090,-306.2104859151
S66x8/60-095,-306.2112422362
S66x8/60-100,-306.2113949845
S66x8/60-105,-306.2111915811
S66x8/60-110,-306.2107999855
S66x8/60-125,-306.2092862018
S66x8/60-150,-306.2072353142
S66x8/60-200,-306.205491131
S66x8/61-A,-197.5615686556
S66x8/61-B,-228.9461763732
S66x8/61-090,-426.5065944809
S66x8/61-095,-426.507653547
S66x8/61-100,-426.5082721413
S66x8/61-105,-426.5086020625
S66x8/61-110,-426.5087728162
S66x8/61-125,-426.5087959601
S66x8/61-150,-426.5082544364
S66x8/61-200,-426.5078514191
S66x8/62-A,-197.5615821467
S66x8/62-B,-209.0747334787
S66x8/62-090,-406.6350750622
S66x8/62-095,-406.6365002693
S66x8/62-100,-406.6372798826
S66x8/62-105,-406.6376913803
S66x8/62-110,-406.6378830921
S66x8/62-125,-406.6377225972
S66x8/62-150,-406.637093729
S66x8/62-200,-406.6364653174
S66x8/63-A,-232.0392571688
S66x8/63-B,-228.9461733489
S66x8/63-090,-460.9826949385
S66x8/63-095,-460.9849997854
S66x8/63-100,-460.9863060127
S66x8/63-105,-460.9870025199
S66x8/63-110,-460.9871624916
S66x8/63-125,-460.9870500907
S66x8/63-150,-460.9861982551
S66x8/63-200,-460.9855429881
S66x8/64-A,-248.3413822214
S66x8/64-B,-78.5084570267
S66x8/64-090,-326.8498307625
S66x8/64-095,-326.8509398811
S66x8/64-100,-326.851519118
S66x8/64-105,-326.8517375886
S66x8/64-110,-326.8517523516
S66x8/64-125,-326.8514371054
S66x8/64-150,-326.850593116
S66x8/64-200,-326.8498989052
S66x8/65-A,-248.0778821626
S66x8/65-B,-77.258330359
S66x8/65-090,-325.3418330389
S66x8/65-095,-325.3423008694
S66x8/65-100,-325.3423578818
S66x8/65-105,-325.3421716749
S66x8/65-110,-325.3418455312
S66x8/65-125,-325.3406048519
S66x8/65-150,-325.3388974254
S66x8/65-200,-325.3373507126
S66x8/66-A,-95.7756880371
S66x8/66-B,-248.0778735448
S66x8/66-090,-343.8550074173
S66x8/66-095,-343.8560584711
S66x8/66-100,-343.8566303465
S66x8/66-105,-343.8568743096
S66x8/66-110,-343.8568910675
