system,LC-wPBE08(w=450)/def2-QZVP/Q-Chem
S66x8/19-200,-363.9003079497
S66x8/20-A,-229.0488688615
S66x8/20-B,-229.0488649311
S66x8/20-090,-458.1255443586
S66x8/20-095,-458.1271721158
S66x8/20-100,-458.1272731361
S66x8/20-105,-458.1263966564
S66x8/20-110,-458.1249565292
S66x8/20-125,-458.1195558313
S66x8/20-150,-458.111440717
S66x8/20-200,-458.1031876148
S66x8/21-A,-209.180278486
S66x8/21-B,-209.180283335
S66x8/21-090,-418.3815841904
S66x8/21-095,-418.38326046
S66x8/21-100,-418.3836496489
S66x8/21-105,-418.383234839
S66x8/21-110,-418.3823147802
S66x8/21-125,-418.3783651404
S66x8/21-150,-418.3722172332
S66x8/21-200,-418.3651865944
S66x8/22-A,-229.0487888922
S66x8/22-B,-414.7160874638
S66x8/22-090,-643.7915466975
S66x8/22-095,-643.7933301055
S66x8/22-100,-643.793645502
S66x8/22-105,-643.7930183917
S66x8/22-110,-643.7918307663
S66x8/22-125,-643.786922406
S66x8/22-150,-643.779295836
S66x8/22-200,-643.7711454958
S66x8/23-A,-209.1801903023
S66x8/23-B,-414.7158917584
S66x8/23-090,-623.9212703149
S66x8/23-095,-623.9230978683
S66x8/23-100,-623.9235847576
S66x8/23-105,-623.9231931914
S66x8/23-110,-623.9222511678
S66x8/23-125,-623.9180130455
S66x8/23-150,-623.9110497153
S66x8/23-200,-623.9032115572
S66x8/24-A,-232.1538948896
S66x8/24-B,-232.1538046837
S66x8/24-090,-464.2986333946
S66x8/24-095,-464.3026120671
S66x8/24-100,-464.3050381279
S66x8/24-105,-464.3061958187
S66x8/24-110,-464.3065126514
S66x8/24-125,-464.3070532938
S66x8/24-150,-464.3071838274
S66x8/24-200,-464.3073931609
S66x8/25-A,-248.1865024759
S66x8/25-B,-248.1865468957
S66x8/25-090,-496.3660459294
S66x8/25-095,-496.3698318217
S66x8/25-100,-496.3720043836
S66x8/25-105,-496.3731905312
S66x8/25-110,-496.3735767893
S66x8/25-125,-496.3736491449
S66x8/25-150,-496.3733504121
S66x8/25-200,-496.3731825397
S66x8/26-A,-414.7167324488
S66x8/26-B,-414.7167324488
S66x8/26-090,-829.433445909
S66x8/26-095,-829.4373471427
S66x8/26-100,-829.4391973941
S66x8/26-105,-829.4398102062
S66x8/26-110,-829.4397388735
S66x8/26-125,-829.4384108833
S66x8/26-150,-829.4363110416
S66x8/26-200,-829.4346125596
S66x8/27-A,-232.1538741837
S66x8/27-B,-248.186574041
S66x8/27-090,-480.3322734193
S66x8/27-095,-480.3363068974
S66x8/27-100,-480.3387286943
S66x8/27-105,-480.3398949338
S66x8/27-110,-480.3401829082
S66x8/27-125,-480.3404409819
S66x8/27-150,-480.3403164945
S66x8/27-200,-480.340319618
S66x8/28-A,-232.1536019688
S66x8/28-B,-414.7173629735
S66x8/28-090,-646.8658268727
S66x8/28-095,-646.8692969312
S66x8/28-100,-646.8713500326
S66x8/28-105,-646.8725092576
S66x8/28-110,-646.8727151212
S66x8/28-125,-646.8721537215
S66x8/28-150,-646.8713898003
S66x8/28-200,-646.8710007315
S66x8/29-A,-248.1864483072
S66x8/29-B,-414.7173662972
S66x8/29-090,-662.8985259475
S66x8/29-095,-662.9034849259
S66x8/29-100,-662.9057606275
S66x8/29-105,-662.9069046379
S66x8/29-110,-662.9071028943
S66x8/29-125,-662.9062011677
S66x8/29-150,-662.9050480969
S66x8/29-200,-662.9041936705
S66x8/30-A,-232.1538477783
S66x8/30-B,-78.5625146178
S66x8/30-090,-310.7114380384
S66x8/30-095,-310.7133638854
S66x8/30-100,-310.7145683602
S66x8/30-105,-310.7151049537
S66x8/30-110,-310.7152534628
S66x8/30-125,-310.7156715537
S66x8/30-150,-310.7158678324
S66x8/30-200,-310.716144613
S66x8/31-A,-414.717478498
S66x8/31-B,-78.5624498516
S66x8/31-090,-493.2781714969
S66x8/31-095,-493.2798700188
S66x8/31-100,-493.2807719381
S66x8/31-105,-493.2811494312
S66x8/31-110,-493.2812052214
S66x8/31-125,-493.2809684512
S66x8/31-150,-493.2804398122
S66x8/31-200,-493.2800582516
S66x8/32-A,-414.7175809837
S66x8/32-B,-77.2927541584
S66x8/32-090,-492.0093511717
S66x8/32-095,-492.0111153803
S66x8/32-100,-492.0120197878
S66x8/32-105,-492.0122815251
S66x8/32-110,-492.0122192927
S66x8/32-125,-492.0116915148
S66x8/32-150,-492.0108441368
S66x8/32-200,-492.0102415532
S66x8/33-A,-248.1866181167
S66x8/33-B,-78.5624836434
S66x8/33-090,-326.745290933
S66x8/33-095,-326.7469778566
S66x8/33-100,-326.7480021205
S66x8/33-105,-326.7485094103
S66x8/33-110,-326.7486577842
S66x8/33-125,-326.7488996961
S66x8/33-150,-326.7489328319
S66x8/33-200,-326.7490505525
S66x8/34-A,-197.7364608144
S66x8/34-B,-197.7364985301
S66x8/34-090,-395.4690060142
S66x8/34-095,-395.4712808707
S66x8/34-100,-395.4724634742
S66x8/34-105,-395.4730102039
S66x8/34-110,-395.4733390575
S66x8/34-125,-395.4734968309
S66x8/34-150,-395.4733818789
S66x8/34-200,-395.4733768311
S66x8/35-A,-197.7364776693
S66x8/35-B,-197.740044924
S66x8/35-090,-395.4732576088
S66x8/35-095,-395.4750948118
S66x8/35-100,-395.4760619723
S66x8/35-105,-395.4764813178
S66x8/35-110,-395.476700612
S66x8/35-125,-395.4767841559
S66x8/35-150,-395.476706145
S66x8/35-200,-395.4766968204
S66x8/36-A,-197.7400468024
S66x8/36-B,-197.740042104
S66x8/36-090,-395.4777504803
S66x8/36-095,-395.4788413018
S66x8/36-100,-395.4794314271
S66x8/36-105,-395.4797287844
S66x8/36-110,-395.4799501359
S66x8/36-125,-395.4800519758
S66x8/36-150,-395.4800713942
S66x8/36-200,-395.4800878559
S66x8/37-A,-196.5205707605
S66x8/37-B,-197.7400822411
S66x8/37-090,-394.256886619
S66x8/37-095,-394.2587287072
S66x8/37-100,-394.2597379972
S66x8/37-105,-394.2602417683
S66x8/37-110,-394.2604735543
S66x8/37-125,-394.2607031598
S66x8/37-150,-394.2606530457
S66x8/37-200,-394.2606319953
S66x8/38-A,-196.5205208035
S66x8/38-B,-196.5206199231
S66x8/38-090,-393.0372807984
S66x8/38-095,-393.0390396666
S66x8/38-100,-393.0401999179
S66x8/38-105,-393.0407446445
S66x8/38-110,-393.0409695865
S66x8/38-125,-393.0411630774
S66x8/38-150,-393.0410932654
S66x8/38-200,-393.0410863248
S66x8/39-A,-232.1538170803
S66x8/39-B,-196.5205000425
S66x8/39-090,-428.6698478304
S66x8/39-095,-428.6724368486
S66x8/39-100,-428.6738133121
S66x8/39-105,-428.6744754436
S66x8/39-110,-428.6747452529
S66x8/39-125,-428.6747208679
S66x8/39-150,-428.6744247657
S66x8/39-200,-428.6742787445
S66x8/40-A,-232.1537883585
S66x8/40-B,-197.7399572731
S66x8/40-090,-429.8906443242
S66x8/40-095,-429.89264998
S66x8/40-100,-429.8937268279
S66x8/40-105,-429.8942182157
S66x8/40-110,-429.8943812558
S66x8/40-125,-429.8943672022
S66x8/40-150,-429.8941026397
S66x8/40-200,-429.8939953593
S66x8/41-A,-414.7173913138
S66x8/41-B,-197.7366570205
S66x8/41-090,-612.4501876623
S66x8/41-095,-612.4526895582
S66x8/41-100,-612.4539828461
S66x8/41-105,-612.4545209643
S66x8/41-110,-612.454770173
S66x8/41-125,-612.4545452085
S66x8/41-150,-612.4542099443
S66x8/41-200,-612.4540585763
S66x8/42-A,-414.7174199486
S66x8/42-B,-196.5204650315
S66x8/42-090,-611.2333590539
S66x8/42-095,-611.2359399977
S66x8/42-100,-611.2372870592
S66x8/42-105,-611.2378869952
S66x8/42-110,-611.2381649215
S66x8/42-125,-611.2381847229
S66x8/42-150,-611.2379575528
S66x8/42-200,-611.2378598342
S66x8/43-A,-414.7175038569
S66x8/43-B,-197.7400479137
S66x8/43-090,-612.4545614404
S66x8/43-095,-612.4566293971
S66x8/43-100,-612.4576346918
S66x8/43-105,-612.4580492606
S66x8/43-110,-612.4581956976
S66x8/43-125,-612.4580022094
S66x8/43-150,-612.4576375677
S66x8/43-200,-612.4574091891
S66x8/44-A,-78.5625073575
S66x8/44-B,-197.7364793421
S66x8/44-090,-276.2973106683
S66x8/44-095,-276.2983932237
S66x8/44-100,-276.2989068531
S66x8/44-105,-276.299124525
S66x8/44-110,-276.2992786973
S66x8/44-125,-276.2992637281
S66x8/44-150,-276.2992029879
S66x8/44-200,-276.2991801901
S66x8/45-A,-77.2927727183
S66x8/45-B,-197.736566685
S66x8/45-090,-275.0269472951
S66x8/45-095,-275.0282929345
S66x8/45-100,-275.028930262
S66x8/45-105,-275.0292450795
S66x8/45-110,-275.0294158554
S66x8/45-125,-275.029397909
S66x8/45-150,-275.0292587378
S66x8/45-200,-275.0291188059
S66x8/46-A,-248.4792050429
S66x8/46-B,-197.736571543
S66x8/46-090,-446.2136627436
S66x8/46-095,-446.2152271099
S66x8/46-100,-446.2160667779
S66x8/46-105,-446.2164654159
S66x8/46-110,-446.2166504993
S66x8/46-125,-446.2165830234
S66x8/46-150,-446.2161661848
S66x8/46-200,-446.2159150771
S66x8/47-A,-232.1537592476
S66x8/47-B,-232.1535282866
S66x8/47-090,-464.3048901559
S66x8/47-095,-464.306927406
S66x8/47-100,-464.3079246169
S66x8/47-105,-464.3083808163
S66x8/47-110,-464.3085367595
S66x8/47-125,-464.3083494128
S66x8/47-150,-464.3079425231
S66x8/47-200,-464.3076477857
S66x8/48-A,-248.186490529
S66x8/48-B,-248.1864133609
S66x8/48-090,-496.3717615417
S66x8/48-095,-496.3735133393
S66x8/48-100,-496.3743969086
S66x8/48-105,-496.3747883834
S66x8/48-110,-496.3748840362
S66x8/48-125,-496.3745690225
S66x8/48-150,-496.373921035
S66x8/48-200,-496.3733615112
S66x8/49-A,-232.1537564864
S66x8/49-B,-248.1865036565
S66x8/49-090,-480.3384473608
S66x8/49-095,-480.3404836349
S66x8/49-100,-480.3414544081
S66x8/49-105,-480.3418586441
S66x8/49-110,-480.3419606784
S66x8/49-125,-480.3415953557
S66x8/49-150,-480.3409971718
S66x8/49-200,-480.3405015905
S66x8/50-A,-232.1537383241
S66x8/50-B,-77.2928712765
S66x8/50-090,-309.4466222831
S66x8/50-095,-309.4480182967
S66x8/50-100,-309.448576535
S66x8/50-105,-309.4487182982
S66x8/50-110,-309.4486336031
S66x8/50-125,-309.4479989813
S66x8/50-150,-309.4471903484
S66x8/50-200,-309.4465711954
S66x8/51-A,-77.292791951
S66x8/51-B,-77.2928918968
S66x8/51-090,-154.5863395555
S66x8/51-095,-154.5868695768
S66x8/51-100,-154.5870767951
S66x8/51-105,-154.5871011923
S66x8/51-110,-154.587022283
S66x8/51-125,-154.5866305075
S66x8/51-150,-154.5861268087
S66x8/51-200,-154.5857467951
S66x8/52-A,-232.1537384151
S66x8/52-B,-229.0507962681
S66x8/52-090,-461.2073861628
S66x8/52-095,-461.208584512
S66x8/52-100,-461.209031008
S66x8/52-105,-461.2090528326
S66x8/52-110,-461.2088533094
S66x8/52-125,-461.2077755369
S66x8/52-150,-461.2063382585
S66x8/52-200,-461.2051009367
S66x8/53-A,-232.1537555161
S66x8/53-B,-209.1812836845
S66x8/53-090,-441.3371627355
S66x8/53-095,-441.3382529809
S66x8/53-100,-441.3387248507
S66x8/53-105,-441.3388202566
S66x8/53-110,-441.3387076894
S66x8/53-125,-441.3379421583
S66x8/53-150,-441.3366439028
S66x8/53-200,-441.335416012
S66x8/54-A,-232.1537067108
S66x8/54-B,-76.4269482163
S66x8/54-090,-308.5834780229
S66x8/54-095,-308.5842696606
S66x8/54-100,-308.584497497
S66x8/54-105,-308.5844203048
S66x8/54-110,-308.5841996492
S66x8/54-125,-308.5833284226
S66x8/54-150,-308.5822163772
S66x8/54-200,-308.5812378741
S66x8/55-A,-232.1536603796
S66x8/55-B,-115.712462559
S66x8/55-090,-347.8677016698
S66x8/55-095,-347.8689777219
S66x8/55-100,-347.8695689184
S66x8/55-105,-347.8697345976
S66x8/55-110,-347.8696334712
S66x8/55-125,-347.8688959191
S66x8/55-150,-347.8677660647
S66x8/55-200,-347.866746342
S66x8/56-A,-232.1537545848
S66x8/56-B,-95.8487251795
S66x8/56-090,-328.0019537695
S66x8/56-095,-328.0032908071
S66x8/56-100,-328.0039833429
S66x8/56-105,-328.0042733229
S66x8/56-110,-328.0042770867
S66x8/56-125,-328.0038669586
S66x8/56-150,-328.003222604
S66x8/56-200,-328.0027147798
S66x8/57-A,-232.1536624979
S66x8/57-B,-248.479165584
S66x8/57-090,-480.6325672761
S66x8/57-095,-480.6350782482
S66x8/57-100,-480.6362221117
S66x8/57-105,-480.6365919227
S66x8/57-110,-480.6365615152
S66x8/57-125,-480.6357875741
S66x8/57-150,-480.6345515119
S66x8/57-200,-480.6335297598
S66x8/58-A,-248.1864572372
S66x8/58-B,-248.186383127
S66x8/58-090,-496.3737222937
S66x8/58-095,-496.3755968679
S66x8/58-100,-496.376580307
S66x8/58-105,-496.3766128137
S66x8/58-110,-496.3762903984
S66x8/58-125,-496.3751255791
S66x8/58-150,-496.3739492441
S66x8/58-200,-496.3731680348
S66x8/59-A,-77.292965989
S66x8/59-B,-76.4270289837
S66x8/59-090,-153.7231146619
S66x8/59-095,-153.7236268132
S66x8/59-100,-153.723779038
S66x8/59-105,-153.7237241228
S66x8/59-110,-153.7235465577
S66x8/59-125,-153.7227439783
S66x8/59-150,-153.7216004218
S66x8/59-200,-153.7205168306
S66x8/60-A,-77.2927689962
S66x8/60-B,-229.0507715992
S66x8/60-090,-306.3487848905
S66x8/60-095,-306.3495570632
S66x8/60-100,-306.3497215042
S66x8/60-105,-306.3495212764
S66x8/60-110,-306.3491326512
S66x8/60-125,-306.3476485466
S66x8/60-150,-306.3457221554
S66x8/60-200,-306.3441452437
S66x8/61-A,-197.7365829357
S66x8/61-B,-229.0508830374
S66x8/61-090,-426.786063555
S66x8/61-095,-426.7869577418
S66x8/61-100,-426.7874659338
S66x8/61-105,-426.7877509145
S66x8/61-110,-426.7879157328
S66x8/61-125,-426.7878960969
S66x8/61-150,-426.7876601846
S66x8/61-200,-426.7875266866
S66x8/62-A,-197.736576767
S66x8/62-B,-209.1813050355
S66x8/62-090,-406.9164330445
S66x8/62-095,-406.9176547327
S66x8/62-100,-406.9182846659
S66x8/62-105,-406.9186271332
S66x8/62-110,-406.918774344
S66x8/62-125,-406.9186168491
S66x8/62-150,-406.9182502657
S66x8/62-200,-406.9179809861
S66x8/63-A,-232.1538354845
S66x8/63-B,-229.0508120062
S66x8/63-090,-461.2032066711
S66x8/63-095,-461.205088186
S66x8/63-100,-461.2059922316
S66x8/63-105,-461.2063810435
S66x8/63-110,-461.2064098936
S66x8/63-125,-461.2059435972
S66x8/63-150,-461.2052253657
S66x8/63-200,-461.204724809
S66x8/64-A,-248.479180957
S66x8/64-B,-78.5626028315
S66x8/64-090,-327.0415363757
S66x8/64-095,-327.0425421003
S66x8/64-100,-327.0430539398
S66x8/64-105,-327.0432331202
S66x8/64-110,-327.0432404062
S66x8/64-125,-327.0429275716
S66x8/64-150,-327.0423042812
S66x8/64-200,-327.0418125713
S66x8/65-A,-248.186582919
S66x8/65-B,-77.2920735742
S66x8/65-090,-325.4834365286
S66x8/65-095,-325.4840910811
S66x8/65-100,-325.4843049721
S66x8/65-105,-325.4842514458
S66x8/65-110,-325.4840358243
S66x8/65-125,-325.4830482701
S66x8/65-150,-325.4815952956
S66x8/65-200,-325.4802849876
S66x8/66-A,-95.8487381267
S66x8/66-B,-248.1865411578
S66x8/66-090,-344.0360210414
S66x8/66-095,-344.037111254
S66x8/66-100,-344.0376675737
S66x8/66-105,-344.0378806868
S66x8/66-110,-344.037887921
S66x8/66-125,-344.0374209526
