system,LC-BLYP(w=15)/def2-QZVP/Q-Chem
S22x5/18-1.5,-627.1024514191
S22x5/18-2.0,-627.0952688291
S22x5/19-A,-307.4208892099
S22x5/19-B,-307.420854302
S22x5/19-0.9,-614.8461047119
S22x5/19-1.0,-614.8478845994
S22x5/19-1.2,-614.8477132271
S22x5/19-1.5,-614.845395298
S22x5/19-2.0,-614.8433772859
S22x5/20-A,-414.832465288
S22x5/20-B,-414.832465288
S22x5/20-0.9,-829.6570625573
S22x5/20-1.0,-829.668656458
S22x5/20-1.2,-829.6696406529
S22x5/20-1.5,-829.6672321156
S22x5/20-2.0,-829.6657561091
S22x5/21-A,-414.8319072324
S22x5/21-B,-414.8319072324
S22x5/21-0.9,-829.6898231158
S22x5/21-1.0,-829.6933829176
S22x5/21-1.2,-829.6887597412
S22x5/21-1.5,-829.6788962688
S22x5/21-2.0,-829.6702120633
S22x5/22-A,-232.1761052927
S22x5/22-B,-93.4238304188
S22x5/22-0.9,-325.601910957
S22x5/22-1.0,-325.6036341629
S22x5/22-1.2,-325.6037566882
S22x5/22-1.5,-325.6023057241
S22x5/22-2.0,-325.6009543375
S66x8/01-A,-76.4369277195
S66x8/01-B,-76.436981621
S66x8/01-090,-152.8819702048
S66x8/01-095,-152.8824173744
S66x8/01-100,-152.8823831329
S66x8/01-105,-152.8820591223
S66x8/01-110,-152.8815737421
S66x8/01-125,-152.879845486
S66x8/01-150,-152.87752348
S66x8/01-200,-152.8754352683
S66x8/02-A,-76.4369340829
S66x8/02-B,-115.7120163799
S66x8/02-090,-192.1570917844
S66x8/02-095,-192.1577078154
S66x8/02-100,-192.1577746062
S66x8/02-105,-192.1575035789
S66x8/02-110,-192.1570345145
S66x8/02-125,-192.1552356601
S66x8/02-150,-192.1527293437
S66x8/02-200,-192.1504789209
S66x8/03-A,-76.4369367306
S66x8/03-B,-95.8260388113
S66x8/03-090,-172.2740140491
S66x8/03-095,-172.2745952796
S66x8/03-100,-172.2745756116
S66x8/03-105,-172.274181815
S66x8/03-110,-172.2735659184
S66x8/03-125,-172.2712603961
S66x8/03-150,-172.2679777828
S66x8/03-200,-172.2648939942
S66x8/04-A,-76.4369387446
S66x8/04-B,-248.4894266854
S66x8/04-090,-324.9374984439
S66x8/04-095,-324.9382457076
S66x8/04-100,-324.9383589437
S66x8/04-105,-324.9380744111
S66x8/04-110,-324.937541234
S66x8/04-125,-324.9353680521
S66x8/04-150,-324.9321359506
S66x8/04-200,-324.9285865382
S66x8/05-A,-115.7118503195
S66x8/05-B,-115.7120490513
S66x8/05-090,-231.4316169059
S66x8/05-095,-231.4323668347
S66x8/05-100,-231.4325292001
S66x8/05-105,-231.432326757
S66x8/05-110,-231.4319069437
S66x8/05-125,-231.4301874807
S66x8/05-150,-231.4276985065
S66x8/05-200,-231.4253781736
S66x8/06-A,-115.7116981712
S66x8/06-B,-95.8261207061
S66x8/06-090,-211.5480192449
S66x8/06-095,-211.5489856784
S66x8/06-100,-211.5492325572
S66x8/06-105,-211.5490126735
S66x8/06-110,-211.5484989263
S66x8/06-125,-211.5463154619
S66x8/06-150,-211.5430120493
S66x8/06-200,-211.53977163
S66x8/07-A,-115.7118090793
S66x8/07-B,-248.4891605042
S66x8/07-090,-364.2114693875
S66x8/07-095,-364.2124238757
S66x8/07-100,-364.2126869353
S66x8/07-105,-364.2125048531
S66x8/07-110,-364.2120331335
S66x8/07-125,-364.2099369986
S66x8/07-150,-364.2062614972
S66x8/07-200,-364.2025401082
S66x8/08-A,-115.7118254159
S66x8/08-B,-76.4369860355
S66x8/08-090,-192.1564162646
S66x8/08-095,-192.1569854373
S66x8/08-100,-192.1570401574
S66x8/08-105,-192.1567799755
S66x8/08-110,-192.1563391395
S66x8/08-125,-192.1546775058
S66x8/08-150,-192.152369813
S66x8/08-200,-192.150246606
S66x8/09-A,-95.8259945871
S66x8/09-B,-115.7119528556
S66x8/09-090,-211.5410619365
S66x8/09-095,-211.54161328
S66x8/09-100,-211.5417617905
S66x8/09-105,-211.5416834568
S66x8/09-110,-211.541480613
S66x8/09-125,-211.5406131973
S66x8/09-150,-211.5394857407
S66x8/09-200,-211.5385815191
S66x8/10-A,-95.82607558
S66x8/10-B,-95.8260757443
S66x8/10-090,-191.6556770803
S66x8/10-095,-191.6566159321
S66x8/10-100,-191.6569713813
S66x8/10-105,-191.6569595232
S66x8/10-110,-191.6567410695
S66x8/10-125,-191.655657685
S66x8/10-150,-191.6537935714
S66x8/10-200,-191.6526475929
S66x8/11-A,-95.8259854317
S66x8/11-B,-248.4893214397
S66x8/11-090,-344.3191322937
S66x8/11-095,-344.3202545131
S66x8/11-100,-344.3207750478
S66x8/11-105,-344.3208899646
S66x8/11-110,-344.3207409852
S66x8/11-125,-344.319028385
S66x8/11-150,-344.3170093286
S66x8/11-200,-344.3159379971
S66x8/12-A,-95.8260893993
S66x8/12-B,-76.4371111192
S66x8/12-090,-172.2736795034
S66x8/12-095,-172.2744718611
S66x8/12-100,-172.2745787112
S66x8/12-105,-172.2742563981
S66x8/12-110,-172.2736824122
S66x8/12-125,-172.2714283167
S66x8/12-150,-172.2681072527
S66x8/12-200,-172.2649715419
S66x8/13-A,-248.4893196533
S66x8/13-B,-115.7120400728
S66x8/13-090,-364.2075027572
S66x8/13-095,-364.2084892921
S66x8/13-100,-364.2088770752
S66x8/13-105,-364.2088824887
S66x8/13-110,-364.2086504922
S66x8/13-125,-364.2073600125
S66x8/13-150,-364.2052320412
S66x8/13-200,-364.2031374154
S66x8/14-A,-248.4891701073
S66x8/14-B,-95.8261208813
S66x8/14-090,-344.3231242094
S66x8/14-095,-344.3242963221
S66x8/14-100,-344.3247803931
S66x8/14-105,-344.3248044051
S66x8/14-110,-344.3245224199
S66x8/14-125,-344.3228736404
S66x8/14-150,-344.3201695748
S66x8/14-200,-344.317357077
S66x8/15-A,-248.4893723499
S66x8/15-B,-248.4894450976
S66x8/15-090,-496.9871333579
S66x8/15-095,-496.9883619216
S66x8/15-100,-496.988887934
S66x8/15-105,-496.9889334635
S66x8/15-110,-496.9886698929
S66x8/15-125,-496.9871118647
S66x8/15-150,-496.9844474834
S66x8/15-200,-496.9811898821
S66x8/16-A,-248.4894816688
S66x8/16-B,-76.4369825156
S66x8/16-090,-324.9330292908
S66x8/16-095,-324.9337045973
S66x8/16-100,-324.9338769946
S66x8/16-105,-324.9337393162
S66x8/16-110,-324.933421976
S66x8/16-125,-324.9320780173
S66x8/16-150,-324.9301007911
S66x8/16-200,-324.9281735808
S66x8/17-A,-414.8321005366
S66x8/17-B,-414.8321025467
S66x8/17-090,-829.6862048615
S66x8/17-095,-829.6883876486
S66x8/17-100,-829.68905583
S66x8/17-105,-829.6887329414
S66x8/17-110,-829.6877856084
S66x8/17-125,-829.6833753311
S66x8/17-150,-829.6763150499
S66x8/17-200,-829.6690150644
S66x8/18-A,-76.4369386615
S66x8/18-B,-248.2303554339
S66x8/18-090,-324.6779524403
S66x8/18-095,-324.6785752931
S66x8/18-100,-324.6785904922
S66x8/18-105,-324.6782212302
S66x8/18-110,-324.6776193122
S66x8/18-125,-324.6753558279
S66x8/18-150,-324.6721740127
S66x8/18-200,-324.6692399667
S66x8/19-A,-115.7117032235
S66x8/19-B,-248.2303530492
S66x8/19-090,-363.9519145708
S66x8/19-095,-363.9528260511
S66x8/19-100,-363.9530506435
S66x8/19-105,-363.9528299829
S66x8/19-110,-363.9525444585
S66x8/19-125,-363.950154272
S66x8/19-150,-363.9471349796
S66x8/19-200,-363.9439943485
S66x8/20-A,-229.0931149597
S66x8/20-B,-229.0931300594
S66x8/20-090,-458.2129300574
S66x8/20-095,-458.2152874075
S66x8/20-100,-458.2159302907
S66x8/20-105,-458.2154275126
S66x8/20-110,-458.2142204109
S66x8/20-125,-458.2087895501
S66x8/20-150,-458.2003696627
S66x8/20-200,-458.191676565
S66x8/21-A,-209.2034387828
S66x8/21-B,-209.2034421247
S66x8/21-090,-418.4283970515
S66x8/21-095,-418.430337356
S66x8/21-100,-418.4308804703
S66x8/21-105,-418.4305354921
S66x8/21-110,-418.4296218252
S66x8/21-125,-418.4254780229
S66x8/21-150,-418.4188681264
S66x8/21-200,-418.4114387732
S66x8/22-A,-229.0930688438
S66x8/22-B,-414.8318009623
S66x8/22-090,-643.9512396211
S66x8/22-095,-643.9535145998
S66x8/22-100,-643.9541797404
S66x8/22-105,-643.9537777663
S66x8/22-110,-643.9527124488
S66x8/22-125,-643.9477887823
S66x8/22-150,-643.9397126761
S66x8/22-200,-643.931096303
S66x8/23-A,-209.2032820461
S66x8/23-B,-414.8318137294
S66x8/23-090,-624.0604651747
S66x8/23-095,-624.0626306884
S66x8/23-100,-624.0633323061
S66x8/23-105,-624.0630514698
S66x8/23-110,-624.0621421619
S66x8/23-125,-624.0577635297
S66x8/23-150,-624.0503437084
S66x8/23-200,-624.0420547873
S66x8/24-A,-232.1760253232
S66x8/24-B,-232.176073406
S66x8/24-090,-464.3391349401
S66x8/24-095,-464.3445590037
S66x8/24-100,-464.3482075118
S66x8/24-105,-464.3499709103
S66x8/24-110,-464.3505690722
S66x8/24-125,-464.3517233531
S66x8/24-150,-464.3518696419
S66x8/24-200,-464.351933537
S66x8/25-A,-248.2303719661
S66x8/25-B,-248.2303803933
S66x8/25-090,-496.4495854978
S66x8/25-095,-496.454786476
S66x8/25-100,-496.4580481997
S66x8/25-105,-496.4599624051
S66x8/25-110,-496.4607725986
S66x8/25-125,-496.4614115161
S66x8/25-150,-496.4611506513
S66x8/25-200,-496.4609430397
S66x8/26-A,-414.8324665526
S66x8/26-B,-414.8324665526
S66x8/26-090,-829.6600980962
S66x8/26-095,-829.6655771189
S66x8/26-100,-829.6686590997
S66x8/26-105,-829.6700126169
S66x8/26-110,-829.6703057946
S66x8/26-125,-829.6696316001
S66x8/26-150,-829.6676675618
S66x8/26-200,-829.6660512189
S66x8/27-A,-232.1760474717
S66x8/27-B,-248.2303728735
S66x8/27-090,-480.394205869
S66x8/27-095,-480.3996234252
S66x8/27-100,-480.4031771402
S66x8/27-105,-480.4051566636
S66x8/27-110,-480.4058018383
S66x8/27-125,-480.406641235
S66x8/27-150,-480.4064937091
S66x8/27-200,-480.406399821
S66x8/28-A,-232.1760989619
S66x8/28-B,-414.8328311885
S66x8/28-090,-646.9982669791
S66x8/28-095,-647.0034924784
S66x8/28-100,-647.0067881444
S66x8/28-105,-647.0087151283
S66x8/28-110,-647.0095758895
S66x8/28-125,-647.0097216571
S66x8/28-150,-647.0092389061
S66x8/28-200,-647.0088574427
S66x8/29-A,-248.2303957036
S66x8/29-B,-414.8327424877
S66x8/29-090,-663.0527122476
S66x8/29-095,-663.0595274653
S66x8/29-100,-663.0631313375
S66x8/29-105,-663.0651002427
S66x8/29-110,-663.0658685457
S66x8/29-125,-663.0656236471
S66x8/29-150,-663.0646066961
S66x8/29-200,-663.0637699975
S66x8/30-A,-232.1760516777
S66x8/30-B,-78.5535270227
S66x8/30-090,-310.7231531338
S66x8/30-095,-310.7257269747
S66x8/30-100,-310.7274306706
S66x8/30-105,-310.7282865875
S66x8/30-110,-310.7285810624
S66x8/30-125,-310.729149622
S66x8/30-150,-310.7292311731
S66x8/30-200,-310.7293949442
S66x8/31-A,-414.8327960621
S66x8/31-B,-78.5536111292
S66x8/31-090,-493.3827955146
S66x8/31-095,-493.3851762984
S66x8/31-100,-493.3865403338
S66x8/31-105,-493.387193003
S66x8/31-110,-493.3874447914
S66x8/31-125,-493.387452291
S66x8/31-150,-493.3870048884
S66x8/31-200,-493.3865739745
S66x8/32-A,-414.8326950477
S66x8/32-B,-77.3130370959
S66x8/32-090,-492.1432277647
S66x8/32-095,-492.1456373627
S66x8/32-100,-492.1468789541
S66x8/32-105,-492.1474531617
S66x8/32-110,-492.1476526798
S66x8/32-125,-492.1473656359
S66x8/32-150,-492.1465706386
S66x8/32-200,-492.1459205625
S66x8/33-A,-248.2303482986
S66x8/33-B,-78.5534797473
S66x8/33-090,-326.7786946294
S66x8/33-095,-326.7810520754
S66x8/33-100,-326.7824206988
S66x8/33-105,-326.7831866357
S66x8/33-110,-326.7835683201
S66x8/33-125,-326.7839173407
S66x8/33-150,-326.7838591312
S66x8/33-200,-326.7838697212
S66x8/34-A,-197.650491623
S66x8/34-B,-197.6503275198
S66x8/34-090,-395.2956237142
S66x8/34-095,-395.2984622803
S66x8/34-100,-395.3000785333
S66x8/34-105,-395.3009744832
S66x8/34-110,-395.3013757105
S66x8/34-125,-395.3016102073
S66x8/34-150,-395.3014349028
S66x8/34-200,-395.301319305
S66x8/35-A,-197.650428948
S66x8/35-B,-197.6522934541
S66x8/35-090,-395.2986787309
S66x8/35-095,-395.3008511614
S66x8/35-100,-395.302008024
S66x8/35-105,-395.3026363807
S66x8/35-110,-395.3028904422
S66x8/35-125,-395.3029732061
S66x8/35-150,-395.3028271074
S66x8/35-200,-395.3027456118
S66x8/36-A,-197.6523059461
S66x8/36-B,-197.6524215306
S66x8/36-090,-395.3021554489
S66x8/36-095,-395.3032528522
S66x8/36-100,-395.3038722625
S66x8/36-105,-395.3042117067
S66x8/36-110,-395.3043425406
S66x8/36-125,-395.3044338064
S66x8/36-150,-395.3043401245
S66x8/36-200,-395.3042647596
S66x8/37-A,-196.4487197557
S66x8/37-B,-197.6520090677
S66x8/37-090,-394.0966132371
S66x8/37-095,-394.0988845124
S66x8/37-100,-394.1000906146
S66x8/37-105,-394.1007236267
S66x8/37-110,-394.1010482362
S66x8/37-125,-394.1012042802
S66x8/37-150,-394.1010810975
S66x8/37-200,-394.1010045964
S66x8/38-A,-196.448546222
S66x8/38-B,-196.448781296
S66x8/38-090,-392.8931436539
S66x8/38-095,-392.8952680609
S66x8/38-100,-392.8965258186
S66x8/38-105,-392.8972008572
S66x8/38-110,-392.8975055778
S66x8/38-125,-392.8975262526
S66x8/38-150,-392.8973066356
S66x8/38-200,-392.897198716
S66x8/39-A,-232.1760662449
S66x8/39-B,-196.4484478186
S66x8/39-090,-428.6173443278
S66x8/39-095,-428.6208853424
S66x8/39-100,-428.6229939371
S66x8/39-105,-428.6240679503
S66x8/39-110,-428.6244969922
S66x8/39-125,-428.6250064036
S66x8/39-150,-428.6247599682
S66x8/39-200,-428.6245241792
S66x8/40-A,-232.1760772984
S66x8/40-B,-197.6524436866
S66x8/40-090,-429.8228930195
S66x8/40-095,-429.8256623331
S66x8/40-100,-429.8273712074
S66x8/40-105,-429.8280734878
S66x8/40-110,-429.8283614273
S66x8/40-125,-429.828763929
S66x8/40-150,-429.8285315972
S66x8/40-200,-429.8282738243
S66x8/41-A,-414.8328930123
S66x8/41-B,-197.650724933
S66x8/41-090,-612.4769304621
S66x8/41-095,-612.4805010935
S66x8/41-100,-612.4826303045
S66x8/41-105,-612.4835869184
S66x8/41-110,-612.4838552451
S66x8/41-125,-612.4843043516
S66x8/41-150,-612.4838862097
S66x8/41-200,-612.4836972565
S66x8/42-A,-414.8330074944
S66x8/42-B,-196.4485064643
S66x8/42-090,-611.274768484
S66x8/42-095,-611.2782643884
S66x8/42-100,-611.2801953409
S66x8/42-105,-611.2811824619
S66x8/42-110,-611.2816225512
S66x8/42-125,-611.2820046472
S66x8/42-150,-611.2817338955
S66x8/42-200,-611.2815189106
S66x8/43-A,-414.8329351263
S66x8/43-B,-197.6521042161
S66x8/43-090,-612.4804862873
S66x8/43-095,-612.4833142997
S66x8/43-100,-612.4847844195
S66x8/43-105,-612.4853724474
S66x8/43-110,-612.4856404334
S66x8/43-125,-612.4858477316
S66x8/43-150,-612.4854810215
S66x8/43-200,-612.4851848517
S66x8/44-A,-78.5535355227
S66x8/44-B,-197.6505652754
S66x8/44-090,-276.2020012465
S66x8/44-095,-276.203316801
S66x8/44-100,-276.2040337022
S66x8/44-105,-276.2043619906
S66x8/44-110,-276.2044549345
S66x8/44-125,-276.2044867166
S66x8/44-150,-276.2043549574
S66x8/44-200,-276.2042645599
S66x8/45-A,-77.3130320562
S66x8/45-B,-197.6504187567
S66x8/45-090,-274.960653979
S66x8/45-095,-274.9621918618
S66x8/45-100,-274.9630691995
S66x8/45-105,-274.9635741773
S66x8/45-110,-274.9637543209
S66x8/45-125,-274.9637748286
S66x8/45-150,-274.9635654818
S66x8/45-200,-274.9634184069
S66x8/46-A,-248.489566615
S66x8/46-B,-197.6504337501
S66x8/46-090,-446.136403585
S66x8/46-095,-446.1385607878
S66x8/46-100,-446.1398578147
S66x8/46-105,-446.1405321861
S66x8/46-110,-446.1408016593
S66x8/46-125,-446.1409812316
S66x8/46-150,-446.1405714457
S66x8/46-200,-446.1402442159
S66x8/47-A,-232.176079394
S66x8/47-B,-232.176137652
S66x8/47-090,-464.3471905462
S66x8/47-095,-464.3499743031
S66x8/47-100,-464.3515305254
S66x8/47-105,-464.3523704011
S66x8/47-110,-464.3527062054
S66x8/47-125,-464.3528475691
S66x8/47-150,-464.3524992518
S66x8/47-200,-464.3522180517
S66x8/48-A,-248.2304023124
S66x8/48-B,-248.2303899125
S66x8/48-090,-496.4577908624
S66x8/48-095,-496.4600686576
S66x8/48-100,-496.4613738652
S66x8/48-105,-496.4620729392
S66x8/48-110,-496.4623073569
S66x8/48-125,-496.4622518398
S66x8/48-150,-496.461657645
S66x8/48-200,-496.4611513233
S66x8/49-A,-232.1760845751
S66x8/49-B,-248.2303576778
S66x8/49-090,-480.4020241121
S66x8/49-095,-480.4048822672
S66x8/49-100,-480.4064174868
S66x8/49-105,-480.4072436959
S66x8/49-110,-480.4075701369
S66x8/49-125,-480.4075855105
S66x8/49-150,-480.4070701726
S66x8/49-200,-480.4066080226
S66x8/50-A,-232.1760774191
S66x8/50-B,-77.3130804651
S66x8/50-090,-309.4875854457
S66x8/50-095,-309.4895303431
S66x8/50-100,-309.4904100648
S66x8/50-105,-309.4909093291
S66x8/50-110,-309.4910615455
S66x8/50-125,-309.4907542354
S66x8/50-150,-309.490012421
S66x8/50-200,-309.4894470496
S66x8/51-A,-77.3130393893
S66x8/51-B,-77.3130829665
S66x8/51-090,-154.6270909052
S66x8/51-095,-154.6276236948
S66x8/51-100,-154.627806364
S66x8/51-105,-154.6277970128
S66x8/51-110,-154.627691705
S66x8/51-125,-154.6272210867
S66x8/51-150,-154.626647553
S66x8/51-200,-154.6262473218
S66x8/52-A,-232.1760733704
S66x8/52-B,-229.0947896324
S66x8/52-090,-461.2710709224
S66x8/52-095,-461.2728752979
S66x8/52-100,-461.273828955
S66x8/52-105,-461.2742554372
S66x8/52-110,-461.2743220696
S66x8/52-125,-461.2736750447
S66x8/52-150,-461.2724538406
S66x8/52-200,-461.271406824
S66x8/53-A,-232.1760602545
S66x8/53-B,-209.2041080312
S66x8/53-090,-441.3813265544
S66x8/53-095,-441.3826586185
S66x8/53-100,-441.3833348416
S66x8/53-105,-441.3835887593
S66x8/53-110,-441.3835876889
S66x8/53-125,-441.3829027546
S66x8/53-150,-441.3817245419
S66x8/53-200,-441.3806071453
S66x8/54-A,-232.1760879634
S66x8/54-B,-76.4368918139
S66x8/54-090,-308.6144802211
S66x8/54-095,-308.6157602521
S66x8/54-100,-308.616307731
S66x8/54-105,-308.6163914839
S66x8/54-110,-308.6162516038
S66x8/54-125,-308.6155490424
S66x8/54-150,-308.6144987151
S66x8/54-200,-308.6135786225
S66x8/55-A,-232.1760984186
S66x8/55-B,-115.7118666072
S66x8/55-090,-347.8876371455
S66x8/55-095,-347.8893914151
S66x8/55-100,-347.8903153016
S66x8/55-105,-347.8907914157
S66x8/55-110,-347.8909477689
S66x8/55-125,-347.8903436562
S66x8/55-150,-347.8893193652
S66x8/55-200,-347.8884465218
S66x8/56-A,-232.1760786729
S66x8/56-B,-95.8259544545
S66x8/56-090,-327.9997600086
S66x8/56-095,-328.0016076069
S66x8/56-100,-328.0026612973
S66x8/56-105,-328.0033247816
S66x8/56-110,-328.0035842331
S66x8/56-125,-328.0033837265
S66x8/56-150,-328.0028082176
S66x8/56-200,-328.0023047314
S66x8/57-A,-232.176107031
S66x8/57-B,-248.489513197
S66x8/57-090,-480.6616819047
S66x8/57-095,-480.6652589032
S66x8/57-100,-480.6670743644
S66x8/57-105,-480.6680276958
S66x8/57-110,-480.6684783889
S66x8/57-125,-480.6681268837
S66x8/57-150,-480.667123208
S66x8/57-200,-480.6662194092
S66x8/58-A,-248.2304090204
S66x8/58-B,-248.2303902474
S66x8/58-090,-496.4615111539
S66x8/58-095,-496.4635861196
S66x8/58-100,-496.4646811022
S66x8/58-105,-496.4647273712
S66x8/58-110,-496.4644169597
S66x8/58-125,-496.4631721206
S66x8/58-150,-496.4619180349
S66x8/58-200,-496.4611570586
S66x8/59-A,-77.3131131384
S66x8/59-B,-76.4369639949
S66x8/59-090,-153.7536257892
S66x8/59-095,-153.7540203203
S66x8/59-100,-153.7540604335
S66x8/59-105,-153.7538951892
S66x8/59-110,-153.7536167821
S66x8/59-125,-153.752605385
S66x8/59-150,-153.7512976728
S66x8/59-200,-153.7501847663
S66x8/60-A,-77.3130484483
S66x8/60-B,-229.0947852471
S66x8/60-090,-306.4127104287
S66x8/60-095,-306.4136965923
S66x8/60-100,-306.4140035798
S66x8/60-105,-306.4139088214
S66x8/60-110,-306.4135831875
S66x8/60-125,-306.4121544267
S66x8/60-150,-306.4101540036
S66x8/60-200,-306.4085429712
S66x8/61-A,-197.6505435325
S66x8/61-B,-229.0947920821
S66x8/61-090,-426.7434375918
S66x8/61-095,-426.744608758
S66x8/61-100,-426.7452935881
S66x8/61-105,-426.7456421072
S66x8/61-110,-426.7457956482
S66x8/61-125,-426.7459204587
S66x8/61-150,-426.7455939469
S66x8/61-200,-426.7454195815
S66x8/62-A,-197.6505350515
S66x8/62-B,-209.2040693739
S66x8/62-090,-406.8524317726
S66x8/62-095,-406.8540562083
S66x8/62-100,-406.8549666507
S66x8/62-105,-406.8554006625
S66x8/62-110,-406.8555895767
S66x8/62-125,-406.8555244666
S66x8/62-150,-406.8551019205
S66x8/62-200,-406.8547365229
S66x8/63-A,-232.1760478308
S66x8/63-B,-229.0947935544
S66x8/63-090,-461.2664874693
S66x8/63-095,-461.269288523
S66x8/63-100,-461.2708901774
S66x8/63-105,-461.271737385
S66x8/63-110,-461.2720021069
S66x8/63-125,-461.2720813888
S66x8/63-150,-461.2714716092
S66x8/63-200,-461.2710034969
S66x8/64-A,-248.4894364769
S66x8/64-B,-78.5536034172
S66x8/64-090,-327.0424905664
S66x8/64-095,-327.043719253
S66x8/64-100,-327.0443374657
S66x8/64-105,-327.0445952859
S66x8/64-110,-327.0446268327
S66x8/64-125,-327.044334976
S66x8/64-150,-327.0436410902
S66x8/64-200,-327.0431398189
S66x8/65-A,-248.2303755851
S66x8/65-B,-77.3127780757
S66x8/65-090,-325.5484779342
S66x8/65-095,-325.5490521963
S66x8/65-100,-325.5491765071
S66x8/65-105,-325.549024686
S66x8/65-110,-325.5487174882
S66x8/65-125,-325.5474729993
S66x8/65-150,-325.5457501283
S66x8/65-200,-325.544261442
S66x8/66-A,-95.8258803251
S66x8/66-B,-248.2303734074
S66x8/66-090,-344.0569849404
S66x8/66-095,-344.0582188752
S66x8/66-100,-344.0589124266
S66x8/66-105,-344.0592416113
S66x8/66-110,-344.0592987466
S66x8/66-125,-344.0587995576
