system,cam-B3LYP(w=250)/def2-QZVP/Q-Chem
S66x8/31-100,-493.4597423341
S66x8/31-105,-493.4600933695
S66x8/31-110,-493.4601196224
S66x8/31-125,-493.4597237313
S66x8/31-150,-493.4591229533
S66x8/31-200,-493.4587592531
S66x8/32-A,-414.8793406083
S66x8/32-B,-77.3263922643
S66x8/32-090,-492.2049036041
S66x8/32-095,-492.2068603414
S66x8/32-100,-492.2077458703
S66x8/32-105,-492.2080163338
S66x8/32-110,-492.2079670983
S66x8/32-125,-492.2072654478
S66x8/32-150,-492.2063051166
S66x8/32-200,-492.2057072423
S66x8/33-A,-248.2795470436
S66x8/33-B,-78.5793128431
S66x8/33-090,-326.8547997708
S66x8/33-095,-326.8568000763
S66x8/33-100,-326.8578947883
S66x8/33-105,-326.8584454426
S66x8/33-110,-326.8586652931
S66x8/33-125,-326.8587608779
S66x8/33-150,-326.8587001742
S66x8/33-200,-326.8588325164
S66x8/34-A,-197.7402345309
S66x8/34-B,-197.7402324853
S66x8/34-090,-395.4778009059
S66x8/34-095,-395.4799147505
S66x8/34-100,-395.480944246
S66x8/34-105,-395.481378251
S66x8/34-110,-395.4814701168
S66x8/34-125,-395.4811862106
S66x8/34-150,-395.4808416316
S66x8/34-200,-395.4808578274
S66x8/35-A,-197.7402335699
S66x8/35-B,-197.7434022195
S66x8/35-090,-395.4812503601
S66x8/35-095,-395.4829275137
S66x8/35-100,-395.4836989108
S66x8/35-105,-395.4840169976
S66x8/35-110,-395.484077224
S66x8/35-125,-395.4838748224
S66x8/35-150,-395.4836746307
S66x8/35-200,-395.4837018083
S66x8/36-A,-197.7433964221
S66x8/36-B,-197.7434312278
S66x8/36-090,-395.4850987474
S66x8/36-095,-395.4859553184
S66x8/36-100,-395.4863877018
S66x8/36-105,-395.4865877564
S66x8/36-110,-395.4866426145
S66x8/36-125,-395.48660277
S66x8/36-150,-395.4865321921
S66x8/36-200,-395.4865737513
S66x8/37-A,-196.5314203872
S66x8/37-B,-197.7433117914
S66x8/37-090,-394.2720097906
S66x8/37-095,-394.2737452781
S66x8/37-100,-394.2745682067
S66x8/37-105,-394.2749231394
S66x8/37-110,-394.2750462083
S66x8/37-125,-394.2749329426
S66x8/37-150,-394.2747461396
S66x8/37-200,-394.2747649965
S66x8/38-A,-196.5313073292
S66x8/38-B,-196.5314593099
S66x8/38-090,-393.0603533367
S66x8/38-095,-393.0619769619
S66x8/38-100,-393.0628272291
S66x8/38-105,-393.0631664703
S66x8/38-110,-393.0632294286
S66x8/38-125,-393.0629274547
S66x8/38-150,-393.0626378311
S66x8/38-200,-393.062645734
S66x8/39-A,-232.2335422263
S66x8/39-B,-196.5312455015
S66x8/39-090,-428.7599327973
S66x8/39-095,-428.7628570551
S66x8/39-100,-428.7644324659
S66x8/39-105,-428.765125521
S66x8/39-110,-428.7653122464
S66x8/39-125,-428.765259692
S66x8/39-150,-428.764875826
S66x8/39-200,-428.7647621247
S66x8/40-A,-232.2335277788
S66x8/40-B,-197.7433523796
S66x8/40-090,-429.973241822
S66x8/40-095,-429.975504736
S66x8/40-100,-429.9767527368
S66x8/40-105,-429.9772201589
S66x8/40-110,-429.9773520419
S66x8/40-125,-429.9773427768
S66x8/40-150,-429.9770502498
S66x8/40-200,-429.976949029
S66x8/41-A,-414.8792721397
S66x8/41-B,-197.7404593465
S66x8/41-090,-612.6163988931
S66x8/41-095,-612.6190564947
S66x8/41-100,-612.6204099335
S66x8/41-105,-612.6208548296
S66x8/41-110,-612.620782353
S66x8/41-125,-612.6203644438
S66x8/41-150,-612.6198203813
S66x8/41-200,-612.6197481645
S66x8/42-A,-414.8793285215
S66x8/42-B,-196.5312602715
S66x8/42-090,-611.4067500057
S66x8/42-095,-611.4094332784
S66x8/42-100,-611.410718684
S66x8/42-105,-611.4112250765
S66x8/42-110,-611.4113316417
S66x8/42-125,-611.4110784202
S66x8/42-150,-611.4106499552
S66x8/42-200,-611.4105644112
S66x8/43-A,-414.8793671007
S66x8/43-B,-197.7433629384
S66x8/43-090,-612.6202556087
S66x8/43-095,-612.6224080304
S66x8/43-100,-612.6233666509
S66x8/43-105,-612.6236310971
S66x8/43-110,-612.6236387886
S66x8/43-125,-612.623307399
S66x8/43-150,-612.6228124623
S66x8/43-200,-612.6226201741
S66x8/44-A,-78.5793409629
S66x8/44-B,-197.740259847
S66x8/44-090,-276.3187470692
S66x8/44-095,-276.3196929167
S66x8/44-100,-276.32010814
S66x8/44-105,-276.3202255848
S66x8/44-110,-276.3201918932
S66x8/44-125,-276.3199793061
S66x8/44-150,-276.3198007058
S66x8/44-200,-276.319806461
S66x8/45-A,-77.3264095499
S66x8/45-B,-197.7402918588
S66x8/45-090,-275.0647784211
S66x8/45-095,-275.0660241902
S66x8/45-100,-275.0666392719
S66x8/45-105,-275.0669256607
S66x8/45-110,-275.0669813369
S66x8/45-125,-275.0668217006
S66x8/45-150,-275.0666106536
S66x8/45-200,-275.06652162
S66x8/46-A,-248.543447102
S66x8/46-B,-197.7403075294
S66x8/46-090,-446.2827424172
S66x8/46-095,-446.2842417594
S66x8/46-100,-446.2849898132
S66x8/46-105,-446.2852499051
S66x8/46-110,-446.2852272302
S66x8/46-125,-446.284790482
S66x8/46-150,-446.2841044432
S66x8/46-200,-446.2838880597
S66x8/47-A,-232.2335129289
S66x8/47-B,-232.233389185
S66x8/47-090,-464.4638392524
S66x8/47-095,-464.4661865924
S66x8/47-100,-464.4673719042
S66x8/47-105,-464.4679121864
S66x8/47-110,-464.4680494523
S66x8/47-125,-464.4678216409
S66x8/47-150,-464.4673505602
S66x8/47-200,-464.4671245987
S66x8/48-A,-248.2794897476
S66x8/48-B,-248.2794220424
S66x8/48-090,-496.5577864872
S66x8/48-095,-496.5596805171
S66x8/48-100,-496.5606310074
S66x8/48-105,-496.5610245611
S66x8/48-110,-496.5610506259
S66x8/48-125,-496.5605801356
S66x8/48-150,-496.5598041386
S66x8/48-200,-496.5593197937
S66x8/49-A,-232.2335115386
S66x8/49-B,-248.2794776889
S66x8/49-090,-480.5105050446
S66x8/49-095,-480.5128938296
S66x8/49-100,-480.5140530376
S66x8/49-105,-480.5145623921
S66x8/49-110,-480.514667268
S66x8/49-125,-480.5142864275
S66x8/49-150,-480.5136230611
S66x8/49-200,-480.5132010523
S66x8/50-A,-232.2335019883
S66x8/50-B,-77.3264741124
S66x8/50-090,-309.5596006692
S66x8/50-095,-309.5612359062
S66x8/50-100,-309.5618813623
S66x8/50-105,-309.562118455
S66x8/50-110,-309.56207463
S66x8/50-125,-309.5614383699
S66x8/50-150,-309.5605893105
S66x8/50-200,-309.5600434382
S66x8/51-A,-77.3264234611
S66x8/51-B,-77.3264911567
S66x8/51-090,-154.6541163333
S66x8/51-095,-154.6545666905
S66x8/51-100,-154.6546828789
S66x8/51-105,-154.6546201453
S66x8/51-110,-154.6544729747
S66x8/51-125,-154.6539381519
S66x8/51-150,-154.653365816
S66x8/51-200,-154.6530003627
S66x8/52-A,-232.2335019212
S66x8/52-B,-229.1259079856
S66x8/52-090,-461.3616375536
S66x8/52-095,-461.3630408675
S66x8/52-100,-461.3636396318
S66x8/52-105,-461.3637621762
S66x8/52-110,-461.363594226
S66x8/52-125,-461.3625150405
S66x8/52-150,-461.3610434657
S66x8/52-200,-461.3599372998
S66x8/53-A,-232.2335104708
S66x8/53-B,-209.2417861085
S66x8/53-090,-441.4779591885
S66x8/53-095,-441.479013968
S66x8/53-100,-441.4794362057
S66x8/53-105,-441.4794713957
S66x8/53-110,-441.4792859484
S66x8/53-125,-441.4782562088
S66x8/53-150,-441.4768433895
S66x8/53-200,-441.475683043
S66x8/54-A,-232.2334855377
S66x8/54-B,-76.4466005041
S66x8/54-090,-308.6827661201
S66x8/54-095,-308.6837149176
S66x8/54-100,-308.6840157714
S66x8/54-105,-308.6839348699
S66x8/54-110,-308.6836747333
S66x8/54-125,-308.6827225566
S66x8/54-150,-308.6815627535
S66x8/54-200,-308.6806580962
S66x8/55-A,-232.2334609594
S66x8/55-B,-115.7370510126
S66x8/55-090,-347.9718769285
S66x8/55-095,-347.9733047797
S66x8/55-100,-347.9739478217
S66x8/55-105,-347.9741580938
S66x8/55-110,-347.9740931711
S66x8/55-125,-347.9731815358
S66x8/55-150,-347.9719644369
S66x8/55-200,-347.9710616561
S66x8/56-A,-232.233510507
S66x8/56-B,-95.8578775982
S66x8/56-090,-328.0906704366
S66x8/56-095,-328.0921711315
S66x8/56-100,-328.0929231625
S66x8/56-105,-328.0932800246
S66x8/56-110,-328.0933125812
S66x8/56-125,-328.0927770581
S66x8/56-150,-328.0920686479
S66x8/56-200,-328.0916199775
S66x8/57-A,-232.2334623085
S66x8/57-B,-248.5434033744
S66x8/57-090,-480.7756103753
S66x8/57-095,-480.7785638335
S66x8/57-100,-480.7799036547
S66x8/57-105,-480.7804356095
S66x8/57-110,-480.7805293048
S66x8/57-125,-480.7796726852
S66x8/57-150,-480.7784226843
S66x8/57-200,-480.7775138176
S66x8/58-A,-248.2794766276
S66x8/58-B,-248.2794122147
S66x8/58-090,-496.5611150184
S66x8/58-095,-496.5628696937
S66x8/58-100,-496.5635903362
S66x8/58-105,-496.5633633709
S66x8/58-110,-496.5628473076
S66x8/58-125,-496.5613037766
S66x8/58-150,-496.559966872
S66x8/58-200,-496.5592275433
S66x8/59-A,-77.3265310668
S66x8/59-B,-76.4466810327
S66x8/59-090,-153.7776604861
S66x8/59-095,-153.7779301354
S66x8/59-100,-153.7778625483
S66x8/59-105,-153.77760662
S66x8/59-110,-153.777254748
S66x8/59-125,-153.7761044208
S66x8/59-150,-153.7747288335
S66x8/59-200,-153.7736189169
S66x8/60-A,-77.326400198
S66x8/60-B,-229.125892078
S66x8/60-090,-306.4584293908
S66x8/60-095,-306.4591598026
S66x8/60-100,-306.4592443052
S66x8/60-105,-306.458956862
S66x8/60-110,-306.4584698112
S66x8/60-125,-306.4567157725
S66x8/60-150,-306.4545301388
S66x8/60-200,-306.4529047944
S66x8/61-A,-197.7403439904
S66x8/61-B,-229.125950382
S66x8/61-090,-426.8659307624
S66x8/61-095,-426.8667068437
S66x8/61-100,-426.8670748523
S66x8/61-105,-426.8671858238
S66x8/61-110,-426.8671591397
S66x8/61-125,-426.8668926527
S66x8/61-150,-426.8664268688
S66x8/61-200,-426.8663377805
S66x8/62-A,-197.740337713
S66x8/62-B,-209.2418015177
S66x8/62-090,-406.9818439497
S66x8/62-095,-406.9829639079
S66x8/62-100,-406.9834687406
S66x8/62-105,-406.9836009661
S66x8/62-110,-406.9835511388
S66x8/62-125,-406.9830645781
S66x8/62-150,-406.9824741642
S66x8/62-200,-406.9822167123
S66x8/63-A,-232.2335513363
S66x8/63-B,-229.1259010518
S66x8/63-090,-461.3574300874
S66x8/63-095,-461.3596687983
S66x8/63-100,-461.3607743435
S66x8/63-105,-461.3612310474
S66x8/63-110,-461.3612447831
S66x8/63-125,-461.3607713017
S66x8/63-150,-461.3599861317
S66x8/63-200,-461.3595653286
S66x8/64-A,-248.5433925546
S66x8/64-B,-78.5794036862
S66x8/64-090,-327.1235873827
S66x8/64-095,-327.1244799442
S66x8/64-100,-327.1248309089
S66x8/64-105,-327.1248740994
S66x8/64-110,-327.124745623
S66x8/64-125,-327.1241305698
S66x8/64-150,-327.1233113209
S66x8/64-200,-327.1228658817
S66x8/65-A,-248.2795450955
S66x8/65-B,-77.3258692749
S66x8/65-090,-325.6114081198
S66x8/65-095,-325.6118942834
S66x8/65-100,-325.6119392244
S66x8/65-105,-325.61171932
S66x8/65-110,-325.6113538555
S66x8/65-125,-325.6100029268
S66x8/65-150,-325.6082459779
S66x8/65-200,-325.6068270716
S66x8/66-A,-95.8578645337
S66x8/66-B,-248.2795199091
S66x8/66-090,-344.1392119477
S66x8/66-095,-344.1402300352
S66x8/66-100,-344.140701183
S66x8/66-105,-344.1408237811
S66x8/66-110,-344.1407169798
S66x8/66-125,-344.139908281
