system,cam-B3LYP(w=300)/def2-QZVP/Q-Chem
S22x5/13-2.0,-464.4367156087
S22x5/14-A,-232.2183002194
S22x5/14-B,-232.2183002194
S22x5/14-0.9,-464.4248286686
S22x5/14-1.0,-464.4332541979
S22x5/14-1.2,-464.4358790788
S22x5/14-1.5,-464.4361638508
S22x5/14-2.0,-464.4363648428
S22x5/15-A,-232.2181606473
S22x5/15-B,-363.7869396377
S22x5/15-0.9,-596.0057917928
S22x5/15-1.0,-596.008501938
S22x5/15-1.2,-596.0091684635
S22x5/15-1.5,-596.0077028725
S22x5/15-2.0,-596.0062427349
S22x5/16-A,-232.2182181261
S22x5/16-B,-363.7869742602
S22x5/16-0.9,-595.9918840536
S22x5/16-1.0,-596.0012763123
S22x5/16-1.2,-596.0046155362
S22x5/16-1.5,-596.0046405893
S22x5/16-2.0,-596.0049477927
S22x5/17-A,-264.3045013546
S22x5/17-B,-264.3045233385
S22x5/17-0.9,-528.5996726706
S22x5/17-1.0,-528.6079757831
S22x5/17-1.2,-528.609990617
S22x5/17-1.5,-528.6093683243
S22x5/17-2.0,-528.6091439864
S22x5/18-A,-323.520786326
S22x5/18-B,-303.6389736347
S22x5/18-0.9,-627.1820712074
S22x5/18-1.0,-627.1845606751
S22x5/18-1.2,-627.180286588
S22x5/18-1.5,-627.171550034
S22x5/18-2.0,-627.1643569518
S22x5/19-A,-307.4618236615
S22x5/19-B,-307.46175171
S22x5/19-0.9,-614.929852684
S22x5/19-1.0,-614.9311240747
S22x5/19-1.2,-614.93014079
S22x5/19-1.5,-614.9273411301
S22x5/19-2.0,-614.9251618071
S22x5/20-A,-414.855671829
S22x5/20-B,-414.855671829
S22x5/20-0.9,-829.7082295045
S22x5/20-1.0,-829.7174537614
S22x5/20-1.2,-829.7165279031
S22x5/20-1.5,-829.7136226935
S22x5/20-2.0,-829.7122039979
S22x5/21-A,-414.854961464
S22x5/21-B,-414.854961464
S22x5/21-0.9,-829.7390097927
S22x5/21-1.0,-829.741689754
S22x5/21-1.2,-829.7361306288
S22x5/21-1.5,-829.7255988326
S22x5/21-2.0,-829.7166498697
S22x5/22-A,-232.2182125227
S22x5/22-B,-93.423779824
S22x5/22-0.9,-325.6455725598
S22x5/22-1.0,-325.646912071
S22x5/22-1.2,-325.6464126685
S22x5/22-1.5,-325.6445948303
S22x5/22-2.0,-325.6431295146
S66x8/01-A,-76.4452039123
S66x8/01-B,-76.4451949376
S66x8/01-090,-152.8988946796
S66x8/01-095,-152.8991886373
S66x8/01-100,-152.899032067
S66x8/01-105,-152.8986108528
S66x8/01-110,-152.8980495635
S66x8/01-125,-152.896194303
S66x8/01-150,-152.8938354403
S66x8/01-200,-152.8917857046
S66x8/02-A,-76.4452155756
S66x8/02-B,-115.7340433199
S66x8/02-090,-192.188123628
S66x8/02-095,-192.1885338506
S66x8/02-100,-192.1884320202
S66x8/02-105,-192.1880246645
S66x8/02-110,-192.187447768
S66x8/02-125,-192.1854606119
S66x8/02-150,-192.1828766819
S66x8/02-200,-192.1806522643
S66x8/03-A,-76.4452347349
S66x8/03-B,-95.8556233054
S66x8/03-090,-172.3119229602
S66x8/03-095,-172.3123707562
S66x8/03-100,-172.3122431859
S66x8/03-105,-172.3117631847
S66x8/03-110,-172.3110816628
S66x8/03-125,-172.3086808204
S66x8/03-150,-172.3054192871
S66x8/03-200,-172.3024680652
S66x8/04-A,-76.4452322785
S66x8/04-B,-248.5328874783
S66x8/04-090,-324.9905510705
S66x8/04-095,-324.9910432061
S66x8/04-100,-324.9909342831
S66x8/04-105,-324.9904567179
S66x8/04-110,-324.9897609001
S66x8/04-125,-324.9872570509
S66x8/04-150,-324.983770888
S66x8/04-200,-324.9801519436
S66x8/05-A,-115.7339550303
S66x8/05-B,-115.7340674283
S66x8/05-090,-231.4766038679
S66x8/05-095,-231.4771514341
S66x8/05-100,-231.4771490435
S66x8/05-105,-231.4768137727
S66x8/05-110,-231.4762883717
S66x8/05-125,-231.4743763475
S66x8/05-150,-231.4718005927
S66x8/05-200,-231.4695234226
S66x8/06-A,-115.7337214159
S66x8/06-B,-95.8556657247
S66x8/06-090,-211.6000966997
S66x8/06-095,-211.6008745103
S66x8/06-100,-211.6009661316
S66x8/06-105,-211.6006240256
S66x8/06-110,-211.6000216601
S66x8/06-125,-211.5976904571
S66x8/06-150,-211.5943592461
S66x8/06-200,-211.5912674374
S66x8/07-A,-115.7338206195
S66x8/07-B,-248.532817563
S66x8/07-090,-364.2784791011
S66x8/07-095,-364.2791809588
S66x8/07-100,-364.2792248826
S66x8/07-105,-364.2788557632
S66x8/07-110,-364.2782311323
S66x8/07-125,-364.2758234443
S66x8/07-150,-364.271911208
S66x8/07-200,-364.2682253105
S66x8/08-A,-115.7339686142
S66x8/08-B,-76.4452017233
S66x8/08-090,-192.1873674355
S66x8/08-095,-192.1877849874
S66x8/08-100,-192.1877180154
S66x8/08-105,-192.1873612333
S66x8/08-110,-192.1868444845
S66x8/08-125,-192.1850520725
S66x8/08-150,-192.1827034881
S66x8/08-200,-192.1806323041
S66x8/09-A,-95.8555963835
S66x8/09-B,-115.7340599773
S66x8/09-090,-211.5931462733
S66x8/09-095,-211.5935522033
S66x8/09-100,-211.5935908215
S66x8/09-105,-211.59342571
S66x8/09-110,-211.5931561679
S66x8/09-125,-211.5921990213
S66x8/09-150,-211.5910682053
S66x8/09-200,-211.5902301663
S66x8/10-A,-95.8555948045
S66x8/10-B,-95.8556170728
S66x8/10-090,-191.7153990209
S66x8/10-095,-191.7161579794
S66x8/10-100,-191.7163662585
S66x8/10-105,-191.7162403254
S66x8/10-110,-191.7159317054
S66x8/10-125,-191.7146867843
S66x8/10-150,-191.7127867611
S66x8/10-200,-191.7117220197
S66x8/11-A,-95.8554019723
S66x8/11-B,-248.5329669205
S66x8/11-090,-344.3936320778
S66x8/11-095,-344.39449732
S66x8/11-100,-344.3947871118
S66x8/11-105,-344.3947093197
S66x8/11-110,-344.3944085302
S66x8/11-125,-344.3923077051
S66x8/11-150,-344.3901624282
S66x8/11-200,-344.3891367993
S66x8/12-A,-95.8556327683
S66x8/12-B,-76.4448387318
S66x8/12-090,-172.3119252429
S66x8/12-095,-172.3125304097
S66x8/12-100,-172.3124861359
S66x8/12-105,-172.3120416242
S66x8/12-110,-172.3113685923
S66x8/12-125,-172.3089271157
S66x8/12-150,-172.3055490066
S66x8/12-200,-172.3025083904
S66x8/13-A,-248.5329708929
S66x8/13-B,-115.7340892615
S66x8/13-090,-364.2745012435
S66x8/13-095,-364.2752702918
S66x8/13-100,-364.2754671161
S66x8/13-105,-364.2753054639
S66x8/13-110,-364.2749306964
S66x8/13-125,-364.2733507879
S66x8/13-150,-364.2710432311
S66x8/13-200,-364.2688991491
S66x8/14-A,-248.5327449949
S66x8/14-B,-95.8556075236
S66x8/14-090,-344.396992413
S66x8/14-095,-344.3979871586
S66x8/14-100,-344.3983113508
S66x8/14-105,-344.3981989994
S66x8/14-110,-344.3978102551
S66x8/14-125,-344.3959789699
S66x8/14-150,-344.3931728046
S66x8/14-200,-344.3904351109
S66x8/15-A,-248.5327365868
S66x8/15-B,-248.5328937416
S66x8/15-090,-497.0755377459
S66x8/15-095,-497.0765065007
S66x8/15-100,-497.0768041777
S66x8/15-105,-497.0766576377
S66x8/15-110,-497.0762348097
S66x8/15-125,-497.0743339988
S66x8/15-150,-497.0713753723
S66x8/15-200,-497.0680425581
S66x8/16-A,-248.5329292999
S66x8/16-B,-76.4452057957
S66x8/16-090,-324.985492203
S66x8/16-095,-324.9860264049
S66x8/16-100,-324.9860783474
S66x8/16-105,-324.9858374156
S66x8/16-110,-324.985433124
S66x8/16-125,-324.9839189373
S66x8/16-150,-324.9818427503
S66x8/16-200,-324.9799073002
S66x8/17-A,-414.8551429682
S66x8/17-B,-414.8552510509
S66x8/17-090,-829.7349135996
S66x8/17-095,-829.7366811663
S66x8/17-100,-829.736998614
S66x8/17-105,-829.7363814717
S66x8/17-110,-829.7351889311
S66x8/17-125,-829.7302489446
S66x8/17-150,-829.7227295864
S66x8/17-200,-829.715250521
S66x8/18-A,-76.4452215748
S66x8/18-B,-248.2634474256
S66x8/18-090,-324.7193553004
S66x8/18-095,-324.7198513634
S66x8/18-100,-324.7197630373
S66x8/18-105,-324.719312977
S66x8/18-110,-324.7186526847
S66x8/18-125,-324.7163081291
S66x8/18-150,-324.7131365952
S66x8/18-200,-324.7103020416
S66x8/19-A,-115.7337226032
S66x8/19-B,-248.2634448198
S66x8/19-090,-364.0075579282
S66x8/19-095,-364.0083335581
S66x8/19-100,-364.0084436076
S66x8/19-105,-364.008131514
S66x8/19-110,-364.0074438951
S66x8/19-125,-364.0053041685
S66x8/19-150,-364.0018955024
S66x8/19-200,-363.9988456592
S66x8/20-A,-229.1145732221
S66x8/20-B,-229.1145782625
S66x8/20-090,-458.259290587
S66x8/20-095,-458.2610209692
S66x8/20-100,-458.261138469
S66x8/20-105,-458.2602028601
S66x8/20-110,-458.2586381402
S66x8/20-125,-458.2526163515
S66x8/20-150,-458.2435826977
S66x8/20-200,-458.234623312
S66x8/21-A,-209.2320817908
S66x8/21-B,-209.2320860438
S66x8/21-090,-418.4880714658
S66x8/21-095,-418.489629342
S66x8/21-100,-418.4898413851
S66x8/21-105,-418.4892054179
S66x8/21-110,-418.4880425622
S66x8/21-125,-418.4833601842
S66x8/21-150,-418.4763431422
S66x8/21-200,-418.4687760844
S66x8/22-A,-229.1145151638
S66x8/22-B,-414.8549765154
S66x8/22-090,-643.9990373618
S66x8/22-095,-644.0008120318
S66x8/22-100,-644.0010505664
S66x8/22-105,-644.0002862061
S66x8/22-110,-643.9989117501
S66x8/22-125,-643.9933191352
S66x8/22-150,-643.9846953005
S66x8/22-200,-643.9758177799
S66x8/23-A,-209.2319692629
S66x8/23-B,-414.854824867
S66x8/23-090,-624.1149765458
S66x8/23-095,-624.1167282229
S66x8/23-100,-624.1170759495
S66x8/23-105,-624.1164939779
S66x8/23-110,-624.1153274318
S66x8/23-125,-624.110370542
S66x8/23-150,-624.1024579812
S66x8/23-200,-624.0939413381
S66x8/24-A,-232.2183463079
S66x8/24-B,-232.2182925432
S66x8/24-090,-464.425316267
S66x8/24-095,-464.43025745
S66x8/24-100,-464.4333081032
S66x8/24-105,-464.434770097
S66x8/24-110,-464.43528147
S66x8/24-125,-464.4360285025
S66x8/24-150,-464.4361947497
S66x8/24-200,-464.4364244687
S66x8/25-A,-248.2633652403
S66x8/25-B,-248.263401021
S66x8/25-090,-496.5174769149
S66x8/25-095,-496.5222102027
S66x8/25-100,-496.5249783195
S66x8/25-105,-496.5264906822
S66x8/25-110,-496.5270807059
S66x8/25-125,-496.527337634
S66x8/25-150,-496.527031558
S66x8/25-200,-496.5269260675
S66x8/26-A,-414.8556719959
S66x8/26-B,-414.8556719959
S66x8/26-090,-829.7108206728
S66x8/26-095,-829.7152771393
S66x8/26-100,-829.7174540834
S66x8/26-105,-829.7181425817
S66x8/26-110,-829.7179933539
S66x8/26-125,-829.7164132872
S66x8/26-150,-829.7140762589
S66x8/26-200,-829.7124625855
S66x8/27-A,-232.2183332618
S66x8/27-B,-248.2634180151
S66x8/27-090,-480.4712681959
S66x8/27-095,-480.4762666836
S66x8/27-100,-480.4792624216
S66x8/27-105,-480.4808216372
S66x8/27-110,-480.4813198107
S66x8/27-125,-480.4817608526
S66x8/27-150,-480.4816260352
S66x8/27-200,-480.4816685478
S66x8/28-A,-232.2181703883
S66x8/28-B,-414.8562540278
S66x8/28-090,-647.0669824203
S66x8/28-095,-647.0715104393
S66x8/28-100,-647.0740958623
S66x8/28-105,-647.0754427484
S66x8/28-110,-647.0758998521
S66x8/28-125,-647.0754605333
S66x8/28-150,-647.0747080079
S66x8/28-200,-647.0744085259
S66x8/29-A,-248.2633441981
S66x8/29-B,-414.8562329178
S66x8/29-090,-663.1123316333
S66x8/29-095,-663.1183764063
S66x8/29-100,-663.1212569886
S66x8/29-105,-663.1225859879
S66x8/29-110,-663.1229159973
S66x8/29-125,-663.1220417238
S66x8/29-150,-663.1208295261
S66x8/29-200,-663.1200543883
S66x8/30-A,-232.2183184163
S66x8/30-B,-78.5761037435
S66x8/30-090,-310.7886673234
S66x8/30-095,-310.7910044874
S66x8/30-100,-310.7924393571
S66x8/30-105,-310.7931387396
S66x8/30-110,-310.7933795867
S66x8/30-125,-310.7937833221
S66x8/30-150,-310.7939438704
S66x8/30-200,-310.7942380935
S66x8/31-A,-414.8563013014
S66x8/31-B,-78.5760664334
S66x8/31-090,-493.4302750529
S66x8/31-095,-493.4322365894
S66x8/31-100,-493.4332526974
S66x8/31-105,-493.4336603011
S66x8/31-110,-493.4337334204
S66x8/31-125,-493.4334208976
S66x8/31-150,-493.4328646024
S66x8/31-200,-493.4325085183
S66x8/32-A,-414.8563531964
S66x8/32-B,-77.3216312046
S66x8/32-090,-492.1767825483
S66x8/32-095,-492.1788137863
S66x8/32-100,-492.1797620639
S66x8/32-105,-492.180084531
S66x8/32-110,-492.1800773959
S66x8/32-125,-492.1794528544
S66x8/32-150,-492.1785337468
S66x8/32-200,-492.1779412781
S66x8/33-A,-248.2634420901
S66x8/33-B,-78.5760728374
S66x8/33-090,-326.8350538046
S66x8/33-095,-326.8371393123
S66x8/33-100,-326.8383037316
S66x8/33-105,-326.8389117065
S66x8/33-110,-326.8391785942
S66x8/33-125,-326.8393556432
S66x8/33-150,-326.8393419402
S66x8/33-200,-326.8394851844
S66x8/34-A,-197.7341069667
S66x8/34-B,-197.7341210522
S66x8/34-090,-395.4648875788
S66x8/34-095,-395.4671455367
S66x8/34-100,-395.4682932834
S66x8/34-105,-395.4688230991
S66x8/34-110,-395.4689921949
S66x8/34-125,-395.4688500169
S66x8/34-150,-395.4685823747
S66x8/34-200,-395.4686149489
S66x8/35-A,-197.7341124871
S66x8/35-B,-197.7371875465
S66x8/35-090,-395.4684349508
S66x8/35-095,-395.4702276728
S66x8/35-100,-395.4710886965
S66x8/35-105,-395.4714760529
S66x8/35-110,-395.4715906011
S66x8/35-125,-395.4714834356
S66x8/35-150,-395.4713311928
S66x8/35-200,-395.4713678919
S66x8/36-A,-197.7371780207
S66x8/36-B,-197.7372073897
S66x8/36-090,-395.4723349695
S66x8/36-095,-395.4732687923
S66x8/36-100,-395.4737618475
S66x8/36-105,-395.474009078
S66x8/36-110,-395.4741006585
S66x8/36-125,-395.4741248728
S66x8/36-150,-395.4740875679
S66x8/36-200,-395.474136938
S66x8/37-A,-196.5237725875
S66x8/37-B,-197.7371057206
S66x8/37-090,-394.2576635966
S66x8/37-095,-394.2595081445
S66x8/37-100,-394.2604176937
S66x8/37-105,-394.2608409867
S66x8/37-110,-394.2610170224
S66x8/37-125,-394.2609998031
S66x8/37-150,-394.2608651602
S66x8/37-200,-394.2608962886
S66x8/38-A,-196.5236629039
S66x8/38-B,-196.523807652
S66x8/38-090,-393.0445230077
S66x8/38-095,-393.046253625
S66x8/38-100,-393.0472049102
S66x8/38-105,-393.0476266571
S66x8/38-110,-393.0477535542
S66x8/38-125,-393.0475654548
S66x8/38-150,-393.0473340926
S66x8/38-200,-393.0473538825
S66x8/39-A,-232.2183001128
S66x8/39-B,-196.5236030687
S66x8/39-090,-428.7365118752
S66x8/39-095,-428.7395469136
S66x8/39-100,-428.7412168329
S66x8/39-105,-428.7419914613
S66x8/39-110,-428.7422444081
S66x8/39-125,-428.7423018486
S66x8/39-150,-428.7419784918
S66x8/39-200,-428.7418769202
S66x8/40-A,-232.2182829871
S66x8/40-B,-197.7371145931
S66x8/40-090,-429.9513677573
S66x8/40-095,-429.9537216955
S66x8/40-100,-429.9550402265
S66x8/40-105,-429.9555715514
S66x8/40-110,-429.9557551841
S66x8/40-125,-429.9558303063
S66x8/40-150,-429.9555855844
S66x8/40-200,-429.955497377
S66x8/41-A,-414.8562621049
S66x8/41-B,-197.7343315117
S66x8/41-090,-612.5866265368
S66x8/41-095,-612.5894052638
S66x8/41-100,-612.5908626364
S66x8/41-105,-612.5914027176
S66x8/41-110,-612.5914252669
S66x8/41-125,-612.5911503769
S66x8/41-150,-612.5906706558
S66x8/41-200,-612.5906082347
S66x8/42-A,-414.8563159396
S66x8/42-B,-196.5236154272
S66x8/42-090,-611.3755231051
S66x8/42-095,-611.3783251379
S66x8/42-100,-611.3797104391
S66x8/42-105,-611.3803003756
S66x8/42-110,-611.3804744706
S66x8/42-125,-611.3803418286
S66x8/42-150,-611.3799783008
S66x8/42-200,-611.3799062067
S66x8/43-A,-414.8563623807
S66x8/43-B,-197.7371632866
S66x8/43-090,-612.5905727558
S66x8/43-095,-612.5928228064
S66x8/43-100,-612.59386381
S66x8/43-105,-612.5941986047
S66x8/43-110,-612.5942600496
S66x8/43-125,-612.5940199084
S66x8/43-150,-612.5935724585
S66x8/43-200,-612.5933887507
S66x8/44-A,-78.5760992274
S66x8/44-B,-197.7341269231
S66x8/44-090,-276.3090241012
S66x8/44-095,-276.3100504339
S66x8/44-100,-276.3105308233
S66x8/44-105,-276.310701315
S66x8/44-110,-276.3107095391
S66x8/44-125,-276.3105692638
S66x8/44-150,-276.3104271881
S66x8/44-200,-276.3104402399
S66x8/45-A,-77.3216505482
S66x8/45-B,-197.7341742335
S66x8/45-090,-275.0535684464
S66x8/45-095,-275.0548926232
S66x8/45-100,-275.0555685633
S66x8/45-105,-275.0559006918
S66x8/45-110,-275.0559929976
S66x8/45-125,-275.0558968123
S66x8/45-150,-275.0557143337
S66x8/45-200,-275.0556263674
S66x8/46-A,-248.5330379254
S66x8/46-B,-197.7341917671
S66x8/46-090,-446.2656429982
S66x8/46-095,-446.2672448326
S66x8/46-100,-446.2680820099
S66x8/46-105,-446.2684200311
S66x8/46-110,-446.268463487
S66x8/46-125,-446.2681540435
S66x8/46-150,-446.2675537518
S66x8/46-200,-446.2673558819
S66x8/47-A,-232.2182661047
S66x8/47-B,-232.2181229766
S66x8/47-090,-464.4329987784
S66x8/47-095,-464.4354207075
S66x8/47-100,-464.4366672666
S66x8/47-105,-464.4372575144
S66x8/47-110,-464.4374374511
S66x8/47-125,-464.4372866539
S66x8/47-150,-464.4368569817
S66x8/47-200,-464.4366380109
S66x8/48-A,-248.2633737374
S66x8/48-B,-248.2633001498
S66x8/48-090,-496.5251944593
S66x8/48-095,-496.5271610938
S66x8/48-100,-496.5281715915
S66x8/48-105,-496.5286152989
S66x8/48-110,-496.5286851871
S66x8/48-125,-496.5282966966
S66x8/48-150,-496.5275679261
S66x8/48-200,-496.5270915188
S66x8/49-A,-232.2182641467
S66x8/49-B,-248.2633645602
S66x8/49-090,-480.4788027724
S66x8/49-095,-480.4812637234
S66x8/49-100,-480.4824836274
S66x8/49-105,-480.4830418228
S66x8/49-110,-480.4831882637
S66x8/49-125,-480.4828843981
S66x8/49-150,-480.4822619949
S66x8/49-200,-480.4818456261
S66x8/50-A,-232.2182539601
S66x8/50-B,-77.3217194483
S66x8/50-090,-309.5393111184
S66x8/50-095,-309.5410035614
S66x8/50-100,-309.541698422
S66x8/50-105,-309.5419713893
S66x8/50-110,-309.5419572761
S66x8/50-125,-309.5413773222
S66x8/50-150,-309.5405569442
S66x8/50-200,-309.5400142934
S66x8/51-A,-77.32166549
S66x8/51-B,-77.3217380677
S66x8/51-090,-154.6444393711
S66x8/51-095,-154.6449253891
S66x8/51-100,-154.6450709168
S66x8/51-105,-154.6450318806
S66x8/51-110,-154.6449033832
S66x8/51-125,-154.6444019589
S66x8/51-150,-154.6438460409
S66x8/51-200,-154.6434831513
S66x8/52-A,-232.2182542016
S66x8/52-B,-229.1164172872
S66x8/52-090,-461.3366021795
S66x8/52-095,-461.3380570834
S66x8/52-100,-461.3387001393
S66x8/52-105,-461.3388608651
S66x8/52-110,-461.338726434
S66x8/52-125,-461.3377201274
S66x8/52-150,-461.3362961713
S66x8/52-200,-461.3351996796
S66x8/53-A,-232.2182648371
S66x8/53-B,-209.2330083158
S66x8/53-090,-441.4536100718
S66x8/53-095,-441.4547221152
S66x8/53-100,-441.4551938385
S66x8/53-105,-441.455271732
S66x8/53-110,-441.4551223076
S66x8/53-125,-441.4541680203
S66x8/53-150,-441.452804902
S66x8/53-200,-441.451656931
S66x8/54-A,-232.2182346727
S66x8/54-B,-76.445108239
S66x8/54-090,-308.6657844476
S66x8/54-095,-308.666773552
S66x8/54-100,-308.667111766
S66x8/54-105,-308.6670653218
S66x8/54-110,-308.6668347152
S66x8/54-125,-308.6659399943
S66x8/54-150,-308.6648149739
S66x8/54-200,-308.6639176246
S66x8/55-A,-232.2182063039
S66x8/55-B,-115.7340215951
S66x8/55-090,-347.953233928
S66x8/55-095,-347.9547297683
S66x8/55-100,-347.9554309603
S66x8/55-105,-347.9556894411
S66x8/55-110,-347.9556655197
S66x8/55-125,-347.9548424073
S66x8/55-150,-347.9536797492
S66x8/55-200,-347.9527883491
S66x8/56-A,-232.2182634361
S66x8/56-B,-95.8555729705
S66x8/56-090,-328.0727617993
S66x8/56-095,-328.0743331533
S66x8/56-100,-328.0751437188
S66x8/56-105,-328.0755506058
S66x8/56-110,-328.0756264217
S66x8/56-125,-328.0751727748
S66x8/56-150,-328.0745081714
S66x8/56-200,-328.0740675331
S66x8/57-A,-232.2182071457
S66x8/57-B,-248.5329936269
S66x8/57-090,-480.7494955534
S66x8/57-095,-480.7525430507
S66x8/57-100,-480.7539630176
S66x8/57-105,-480.7545586545
S66x8/57-110,-480.7547028602
S66x8/57-125,-480.7539495107
S66x8/57-150,-480.7527560131
S66x8/57-200,-480.7518561806
S66x8/58-A,-248.2633597533
S66x8/58-B,-248.2632909413
S66x8/58-090,-496.5285265737
S66x8/58-095,-496.5303477254
S66x8/58-100,-496.5311471414
S66x8/58-105,-496.5309790943
S66x8/58-110,-496.5305067511
S66x8/58-125,-496.5290349272
S66x8/58-150,-496.5277278524
S66x8/58-200,-496.5269907191
S66x8/59-A,-77.3217818072
S66x8/59-B,-76.4451918452
S66x8/59-090,-153.7712566711
S66x8/59-095,-153.7715601118
S66x8/59-100,-153.7715216426
S66x8/59-105,-153.7712906088
S66x8/59-110,-153.7709596552
S66x8/59-125,-153.7698519212
S66x8/59-150,-153.7685030013
S66x8/59-200,-153.7673975831
S66x8/60-A,-77.3216394352
S66x8/60-B,-229.1164018275
S66x8/60-090,-306.4438647402
S66x8/60-095,-306.4446426122
S66x8/60-100,-306.4447695488
S66x8/60-105,-306.4445197096
S66x8/60-110,-306.444065495
S66x8/60-125,-306.4423838047
S66x8/60-150,-306.440253636
S66x8/60-200,-306.4386446799
S66x8/61-A,-197.7342226857
S66x8/61-B,-229.1164616826
S66x8/61-090,-426.8499312401
S66x8/61-095,-426.8507780942
S66x8/61-100,-426.851207648
S66x8/61-105,-426.8513714058
S66x8/61-110,-426.8513883725
S66x8/61-125,-426.8512074937
S66x8/61-150,-426.850803581
S66x8/61-200,-426.8507267653
S66x8/62-A,-197.7342152799
S66x8/62-B,-209.2330280364
S66x8/62-090,-406.9664682192
S66x8/62-095,-406.9676795335
S66x8/62-100,-406.968262504
S66x8/62-105,-406.9684609159
S66x8/62-110,-406.968465126
S66x8/62-125,-406.9680839215
S66x8/62-150,-406.9675583336
S66x8/62-200,-406.9673195914
S66x8/63-A,-232.2183117897
S66x8/63-B,-229.1164079818
S66x8/63-090,-461.3322947272
S66x8/63-095,-461.3346207035
S66x8/63-100,-461.3357961838
S66x8/63-105,-461.3363096104
S66x8/63-110,-461.3363723955
S66x8/63-125,-461.3359835831
S66x8/63-150,-461.3352449644
S66x8/63-200,-461.334829762
S66x8/64-A,-248.5329919169
S66x8/64-B,-78.5761647519
S66x8/64-090,-327.1096164344
S66x8/64-095,-327.1105696747
S66x8/64-100,-327.1109736077
S66x8/64-105,-327.1110620157
S66x8/64-110,-327.1109715088
S66x8/64-125,-327.110429771
S66x8/64-150,-327.1096581386
S66x8/64-200,-327.109222111
S66x8/65-A,-248.2634382515
S66x8/65-B,-77.3210717894
S66x8/65-090,-325.5902895524
S66x8/65-095,-325.5908177745
S66x8/65-100,-325.5908993857
S66x8/65-105,-325.5907113899
S66x8/65-110,-325.5903732254
S66x8/65-125,-325.5890813638
S66x8/65-150,-325.5873693117
S66x8/65-200,-325.5859680193
S66x8/66-A,-95.8555660884
S66x8/66-B,-248.2634099759
S66x8/66-090,-344.1204128074
S66x8/66-095,-344.1214956024
S66x8/66-100,-344.1220214853
S66x8/66-105,-344.122190972
S66x8/66-110,-344.122124966
S66x8/66-125,-344.1214046184
