system,cam-QTP-01(w=75)/def2-QZVP/Q-Chem
S22x5/11-2.0,-288.8357528491
S22x5/12-A,-232.2712648118
S22x5/12-B,-40.5061899233
S22x5/12-0.9,-272.7782588163
S22x5/12-1.0,-272.7792186474
S22x5/12-1.2,-272.7788359764
S22x5/12-1.5,-272.7778935978
S22x5/12-2.0,-272.7775072017
S22x5/13-A,-232.2712535543
S22x5/13-B,-232.2712489398
S22x5/13-0.9,-464.5435793653
S22x5/13-1.0,-464.5450137824
S22x5/13-1.2,-464.5448815583
S22x5/13-1.5,-464.5435268636
S22x5/13-2.0,-464.542740405
S22x5/14-A,-232.2712442712
S22x5/14-B,-232.2712442712
S22x5/14-0.9,-464.5359331334
S22x5/14-1.0,-464.5429408137
S22x5/14-1.2,-464.5434742071
S22x5/14-1.5,-464.5424167548
S22x5/14-2.0,-464.5423100906
S22x5/15-A,-232.271138492
S22x5/15-B,-363.8731469946
S22x5/15-0.9,-596.1487648288
S22x5/15-1.0,-596.150806153
S22x5/15-1.2,-596.1503681681
S22x5/15-1.5,-596.147752328
S22x5/15-2.0,-596.145580463
S22x5/16-A,-232.2711819804
S22x5/16-B,-363.873185159
S22x5/16-0.9,-596.1376226376
S22x5/16-1.0,-596.145464743
S22x5/16-1.2,-596.1463707941
S22x5/16-1.5,-596.1444973305
S22x5/16-2.0,-596.1441777242
S22x5/17-A,-264.3625211285
S22x5/17-B,-264.3625465552
S22x5/17-0.9,-528.7209318924
S22x5/17-1.0,-528.7278644077
S22x5/17-1.2,-528.7278158036
S22x5/17-1.5,-528.7257752912
S22x5/17-2.0,-528.725216464
S22x5/18-A,-323.5887495366
S22x5/18-B,-303.7038083106
S22x5/18-0.9,-627.3192704588
S22x5/18-1.0,-627.321135254
S22x5/18-1.2,-627.3157809083
S22x5/18-1.5,-627.3058070843
S22x5/18-2.0,-627.2975196108
S22x5/19-A,-307.5273178301
S22x5/19-B,-307.5272071132
S22x5/19-0.9,-615.0642498744
S22x5/19-1.0,-615.0650442363
S22x5/19-1.2,-615.0632165342
S22x5/19-1.5,-615.0594037117
S22x5/19-2.0,-615.0563725048
S22x5/20-A,-414.9373482682
S22x5/20-B,-414.9373482683
S22x5/20-0.9,-829.8781750972
S22x5/20-1.0,-829.8858251971
S22x5/20-1.2,-829.8822093906
S22x5/20-1.5,-829.877407871
S22x5/20-2.0,-829.8755616398
S22x5/21-A,-414.9365827065
S22x5/21-B,-414.9365827065
S22x5/21-0.9,-829.9062071498
S22x5/21-1.0,-829.9083297596
S22x5/21-1.2,-829.9017981708
S22x5/21-1.5,-829.8901214272
S22x5/21-2.0,-829.8801513759
S22x5/22-A,-232.2712092033
S22x5/22-B,-93.4400252831
S22x5/22-0.9,-325.7173467282
S22x5/22-1.0,-325.7182246619
S22x5/22-1.2,-325.7169459869
S22x5/22-1.5,-325.7143266531
S22x5/22-2.0,-325.7124205585
S66x8/01-A,-76.4502778251
S66x8/01-B,-76.4502655833
S66x8/01-090,-152.9106700755
S66x8/01-095,-152.9108293657
S66x8/01-100,-152.9105401107
S66x8/01-105,-152.9099889693
S66x8/01-110,-152.909301906
S66x8/01-125,-152.9071028256
S66x8/01-150,-152.9043267673
S66x8/01-200,-152.901952674
S66x8/02-A,-76.4502869953
S66x8/02-B,-115.7448592539
S66x8/02-090,-192.205861822
S66x8/02-095,-192.2061296509
S66x8/02-100,-192.2058860916
S66x8/02-105,-192.2053385353
S66x8/02-110,-192.2046247891
S66x8/02-125,-192.2022567786
S66x8/02-150,-192.1991972259
S66x8/02-200,-192.1965789379
S66x8/03-A,-76.4503007187
S66x8/03-B,-95.8632434041
S66x8/03-090,-172.3266319536
S66x8/03-095,-172.3269345788
S66x8/03-100,-172.3266642112
S66x8/03-105,-172.3260435618
S66x8/03-110,-172.3252244109
S66x8/03-125,-172.3224374818
S66x8/03-150,-172.3186684198
S66x8/03-200,-172.3152369148
S66x8/04-A,-76.4502990861
S66x8/04-B,-248.5702008394
S66x8/04-090,-325.0352709661
S66x8/04-095,-325.0356138953
S66x8/04-100,-325.0353557105
S66x8/04-105,-325.034729551
S66x8/04-110,-325.0338869396
S66x8/04-125,-325.0309580369
S66x8/04-150,-325.0268792377
S66x8/04-200,-325.0226091438
S66x8/05-A,-115.7447465982
S66x8/05-B,-115.7448772243
S66x8/05-090,-231.5002190116
S66x8/05-095,-231.5006090452
S66x8/05-100,-231.5004523688
S66x8/05-105,-231.4999661745
S66x8/05-110,-231.4992949001
S66x8/05-125,-231.4969823201
S66x8/05-150,-231.4939010264
S66x8/05-200,-231.4911935002
S66x8/06-A,-115.7445057448
S66x8/06-B,-95.8632882294
S66x8/06-090,-211.6212295788
S66x8/06-095,-211.6217915543
S66x8/06-100,-211.6216744091
S66x8/06-105,-211.6211303935
S66x8/06-110,-211.6203356739
S66x8/06-125,-211.6174890266
S66x8/06-150,-211.6135068566
S66x8/06-200,-211.6098118449
S66x8/07-A,-115.7446075541
S66x8/07-B,-248.5700168784
S66x8/07-090,-364.3291653743
S66x8/07-095,-364.3296926668
S66x8/07-100,-364.3295657492
S66x8/07-105,-364.3290283122
S66x8/07-110,-364.3282381057
S66x8/07-125,-364.3253563296
S66x8/07-150,-364.3207031174
S66x8/07-200,-364.3162829833
S66x8/08-A,-115.7447632276
S66x8/08-B,-76.4502711048
S66x8/08-090,-192.2049948728
S66x8/08-095,-192.2052651792
S66x8/08-100,-192.205055
S66x8/08-105,-192.2045594266
S66x8/08-110,-192.2039095585
S66x8/08-125,-192.2017552432
S66x8/08-150,-192.1989632935
S66x8/08-200,-192.1965408018
S66x8/09-A,-95.8632227388
S66x8/09-B,-115.7448733821
S66x8/09-090,-211.6137532664
S66x8/09-095,-211.6139104475
S66x8/09-100,-211.6137169333
S66x8/09-105,-211.613336555
S66x8/09-110,-211.6128690224
S66x8/09-125,-211.6114262849
S66x8/09-150,-211.609809572
S66x8/09-200,-211.6086855659
S66x8/10-A,-95.8632060796
S66x8/10-B,-95.8632422058
S66x8/10-090,-191.733483175
S66x8/10-095,-191.7339624288
S66x8/10-100,-191.7339038761
S66x8/10-105,-191.7335243451
S66x8/10-110,-191.7329784268
S66x8/10-125,-191.7311238589
S66x8/10-150,-191.7284306096
S66x8/10-200,-191.7269896977
S66x8/11-A,-95.8630165009
S66x8/11-B,-248.5701620397
S66x8/11-090,-344.4417221363
S66x8/11-095,-344.4423067789
S66x8/11-100,-344.4423256241
S66x8/11-105,-344.4419857339
S66x8/11-110,-344.441434638
S66x8/11-125,-344.4383640008
S66x8/11-150,-344.4353294288
S66x8/11-200,-344.4339731884
S66x8/12-A,-95.8632562564
S66x8/12-B,-76.4498796099
S66x8/12-090,-172.3269032717
S66x8/12-095,-172.327344234
S66x8/12-100,-172.3271373674
S66x8/12-105,-172.3265326534
S66x8/12-110,-172.3257035601
S66x8/12-125,-172.3228266273
S66x8/12-150,-172.3188719829
S66x8/12-200,-172.3152887362
S66x8/13-A,-248.5701252798
S66x8/13-B,-115.744897098
S66x8/13-090,-364.3250911898
S66x8/13-095,-364.3256349535
S66x8/13-100,-364.3256159206
S66x8/13-105,-364.3252472851
S66x8/13-110,-364.3246752654
S66x8/13-125,-364.3225670574
S66x8/13-150,-364.3196195015
S66x8/13-200,-364.3169389151
S66x8/14-A,-248.5698901093
S66x8/14-B,-95.8632321828
S66x8/14-090,-344.4449171639
S66x8/14-095,-344.4456463163
S66x8/14-100,-344.4457182203
S66x8/14-105,-344.4453651853
S66x8/14-110,-344.4447474278
S66x8/14-125,-344.4423055132
S66x8/14-150,-344.4387517446
S66x8/14-200,-344.4353397224
S66x8/15-A,-248.5700343206
S66x8/15-B,-248.5701807027
S66x8/15-090,-497.1534390046
S66x8/15-095,-497.1541568404
S66x8/15-100,-497.154211635
S66x8/15-105,-497.1538297098
S66x8/15-110,-497.1531811634
S66x8/15-125,-497.150669338
S66x8/15-150,-497.1469219828
S66x8/15-200,-497.1427608114
S66x8/16-A,-248.5702360023
S66x8/16-B,-76.4502749729
S66x8/16-090,-325.0298758659
S66x8/16-095,-325.0302208347
S66x8/16-100,-325.0300933467
S66x8/16-105,-325.0296824257
S66x8/16-110,-325.0291175692
S66x8/16-125,-325.02718096
S66x8/16-150,-325.0246108805
S66x8/16-200,-325.022313505
S66x8/17-A,-414.9367976064
S66x8/17-B,-414.936874497
S66x8/17-090,-829.9021219335
S66x8/17-095,-829.9036103805
S66x8/17-100,-829.9036613759
S66x8/17-105,-829.902786856
S66x8/17-110,-829.9013471197
S66x8/17-125,-829.8957308002
S66x8/17-150,-829.8872991245
S66x8/17-200,-829.8788245003
S66x8/18-A,-76.4502914099
S66x8/18-B,-248.3188242678
S66x8/18-090,-324.7817794766
S66x8/18-095,-324.7821244941
S66x8/18-100,-324.7818886676
S66x8/18-105,-324.7812945815
S66x8/18-110,-324.780494631
S66x8/18-125,-324.777766039
S66x8/18-150,-324.7741027655
S66x8/18-200,-324.7708114843
S66x8/19-A,-115.7445125513
S66x8/19-B,-248.3188211376
S66x8/19-090,-364.0759883315
S66x8/19-095,-364.0765854766
S66x8/19-100,-364.0765225351
S66x8/19-105,-364.0760427698
S66x8/19-110,-364.0752979903
S66x8/19-125,-364.0726102962
S66x8/19-150,-364.0687554417
S66x8/19-200,-364.0651741824
S66x8/20-A,-229.1482856278
S66x8/20-B,-229.1482904748
S66x8/20-090,-458.3301942024
S66x8/20-095,-458.3317491455
S66x8/20-100,-458.3316917095
S66x8/20-105,-458.3305796343
S66x8/20-110,-458.3288374483
S66x8/20-125,-458.3223035695
S66x8/20-150,-458.3124571872
S66x8/20-200,-458.3024589773
S66x8/21-A,-209.2629531781
S66x8/21-B,-209.2629575441
S66x8/21-090,-418.5535222014
S66x8/21-095,-418.554818391
S66x8/21-100,-418.5547788566
S66x8/21-105,-418.5538994402
S66x8/21-110,-418.5525016004
S66x8/21-125,-418.5471628121
S66x8/21-150,-418.5392612538
S66x8/21-200,-418.5307024343
S66x8/22-A,-229.1482251841
S66x8/22-B,-414.9365875253
S66x8/22-090,-644.118064926
S66x8/22-095,-644.1196144401
S66x8/22-100,-644.1196350583
S66x8/22-105,-644.1186570387
S66x8/22-110,-644.117073446
S66x8/22-125,-644.1108842513
S66x8/22-150,-644.1014017824
S66x8/22-200,-644.0914979666
S66x8/23-A,-209.262848357
S66x8/23-B,-414.9364520468
S66x8/23-090,-624.231321311
S66x8/23-095,-624.2328117437
S66x8/23-100,-624.2329082158
S66x8/23-105,-624.232082993
S66x8/23-110,-624.2306823166
S66x8/23-125,-624.2250794488
S66x8/23-150,-624.2162788334
S66x8/23-200,-624.2067566226
S66x8/24-A,-232.2713092574
S66x8/24-B,-232.2712666175
S66x8/24-090,-464.5363147087
S66x8/24-095,-464.5405232679
S66x8/24-100,-464.5429594687
S66x8/24-105,-464.5438262287
S66x8/24-110,-464.5437723063
S66x8/24-125,-464.5432709441
S66x8/24-150,-464.5424025065
S66x8/24-200,-464.5423298151
S66x8/25-A,-248.3187576303
S66x8/25-B,-248.3187858648
S66x8/25-090,-496.6334063167
S66x8/25-095,-496.6374493886
S66x8/25-100,-496.6395884636
S66x8/25-105,-496.6405305602
S66x8/25-110,-496.640582458
S66x8/25-125,-496.6395947519
S66x8/25-150,-496.6381931965
S66x8/25-200,-496.637721255
S66x8/26-A,-414.9373485927
S66x8/26-B,-414.9373485928
S66x8/26-090,-829.8805070953
S66x8/26-095,-829.8842925371
S66x8/26-100,-829.885825831
S66x8/26-105,-829.8858771166
S66x8/26-110,-829.8851148616
S66x8/26-125,-829.8820183001
S66x8/26-150,-829.8781824324
S66x8/26-200,-829.8758617191
S66x8/27-A,-232.2712961903
S66x8/27-B,-248.3187996763
S66x8/27-090,-480.5848065969
S66x8/27-095,-480.5890410404
S66x8/27-100,-480.5914026329
S66x8/27-105,-480.5923760037
S66x8/27-110,-480.5923107698
S66x8/27-125,-480.5915169469
S66x8/27-150,-480.5903214981
S66x8/27-200,-480.5900399785
S66x8/28-A,-232.2711820897
S66x8/28-B,-414.9379015103
S66x8/28-090,-647.2074040787
S66x8/28-095,-647.211220967
S66x8/28-100,-647.2131722801
S66x8/28-105,-647.2139337974
S66x8/28-110,-647.2138211791
S66x8/28-125,-647.2119581701
S66x8/28-150,-647.2099095421
S66x8/28-200,-647.2090629759
S66x8/29-A,-248.3187446044
S66x8/29-B,-414.9378932637
S66x8/29-090,-663.2553664498
S66x8/29-095,-663.2605738123
S66x8/29-100,-663.2627003805
S66x8/29-105,-663.2633583036
S66x8/29-110,-663.263066478
S66x8/29-125,-663.260708336
S66x8/29-150,-663.2582835736
S66x8/29-200,-663.2571066761
S66x8/30-A,-232.2712871487
S66x8/30-B,-78.5858853632
S66x8/30-090,-310.8550941208
S66x8/30-095,-310.856892184
S66x8/30-100,-310.857859577
S66x8/30-105,-310.858122695
S66x8/30-110,-310.8579592158
S66x8/30-125,-310.857496249
S66x8/30-150,-310.856946674
S66x8/30-200,-310.8569867379
S66x8/31-A,-414.9379485743
S66x8/31-B,-78.5858457306
S66x8/31-090,-493.525504678
S66x8/31-095,-493.5269977195
S66x8/31-100,-493.5275771036
S66x8/31-105,-493.5275726898
S66x8/31-110,-493.52726508
S66x8/31-125,-493.5260596809
S66x8/31-150,-493.5246796801
S66x8/31-200,-493.5239732235
S66x8/32-A,-414.9379867861
S66x8/32-B,-77.3353170045
S66x8/32-090,-492.2756706437
S66x8/32-095,-492.2772642114
S66x8/32-100,-492.2778021131
S66x8/32-105,-492.2777421617
S66x8/32-110,-492.2773838118
S66x8/32-125,-492.2759265204
S66x8/32-150,-492.2742327089
S66x8/32-200,-492.2733119765
S66x8/33-A,-248.318818321
S66x8/33-B,-78.585859369
S66x8/33-090,-326.9038717502
S66x8/33-095,-326.905469841
S66x8/33-100,-326.9061874863
S66x8/33-105,-326.9063836659
S66x8/33-110,-326.9062733462
S66x8/33-125,-326.9055991937
S66x8/33-150,-326.90482691
S66x8/33-200,-326.9046564654
S66x8/34-A,-197.7576334981
S66x8/34-B,-197.757660254
S66x8/34-090,-395.5181200378
S66x8/34-095,-395.5195845103
S66x8/34-100,-395.5200044164
S66x8/34-105,-395.5198703195
S66x8/34-110,-395.519438865
S66x8/34-125,-395.517874588
S66x8/34-150,-395.5163097868
S66x8/34-200,-395.5157444288
S66x8/35-A,-197.7576424548
S66x8/35-B,-197.7614244148
S66x8/35-090,-395.520762432
S66x8/35-095,-395.5218824669
S66x8/35-100,-395.5221541726
S66x8/35-105,-395.5220229504
S66x8/35-110,-395.5216806945
S66x8/35-125,-395.5205380256
S66x8/35-150,-395.5195049739
S66x8/35-200,-395.5191615299
S66x8/36-A,-197.7614095055
S66x8/36-B,-197.7614320135
S66x8/36-090,-395.5242197185
S66x8/36-095,-395.524641206
S66x8/36-100,-395.524682514
S66x8/36-105,-395.5245336741
S66x8/36-110,-395.5242806541
S66x8/36-125,-395.5235262606
S66x8/36-150,-395.5228323401
S66x8/36-200,-395.5225982554
S66x8/37-A,-196.5527048137
S66x8/37-B,-197.7613387247
S66x8/37-090,-394.3152716872
S66x8/37-095,-394.3164791942
S66x8/37-100,-394.3168259281
S66x8/37-105,-394.316753083
S66x8/37-110,-394.3164961454
S66x8/37-125,-394.3154933683
S66x8/37-150,-394.3144920045
S66x8/37-200,-394.3140991916
S66x8/38-A,-196.5525913651
S66x8/38-B,-196.5527565964
S66x8/38-090,-393.1072055551
S66x8/38-095,-393.1083557046
S66x8/38-100,-393.1087031357
S66x8/38-105,-393.1085663617
S66x8/38-110,-393.1082004068
S66x8/38-125,-393.1068832441
S66x8/38-150,-393.1056727985
S66x8/38-200,-393.1052638272
S66x8/39-A,-232.2712729289
S66x8/39-B,-196.552525543
S66x8/39-090,-428.8232960074
S66x8/39-095,-428.8257171044
S66x8/39-100,-428.8267999183
S66x8/39-105,-428.8270129065
S66x8/39-110,-428.8267588238
S66x8/39-125,-428.8256733683
S66x8/39-150,-428.8243204608
S66x8/39-200,-428.8237905509
S66x8/40-A,-232.2712600598
S66x8/40-B,-197.7613299736
S66x8/40-090,-430.0326985779
S66x8/40-095,-430.0344976355
S66x8/40-100,-430.0353201227
S66x8/40-105,-430.0353801868
S66x8/40-110,-430.0351361079
S66x8/40-125,-430.0342493775
S66x8/40-150,-430.0331427982
S66x8/40-200,-430.0327160868
S66x8/41-A,-414.9379179857
S66x8/41-B,-197.7578775663
S66x8/41-090,-612.6976770411
S66x8/41-095,-612.6997815385
S66x8/41-100,-612.700591249
S66x8/41-105,-612.7004955709
S66x8/41-110,-612.699818912
S66x8/41-125,-612.6979894807
S66x8/41-150,-612.6962984755
S66x8/41-200,-612.6958334146
S66x8/42-A,-414.9379695492
S66x8/42-B,-196.5525388144
S66x8/42-090,-611.4913102633
S66x8/42-095,-611.4934588161
S66x8/42-100,-611.4942297699
S66x8/42-105,-611.494246532
S66x8/42-110,-611.4938981337
S66x8/42-125,-611.4925190596
S66x8/42-150,-611.491043556
S66x8/42-200,-611.4905225754
S66x8/43-A,-414.9380163956
S66x8/43-B,-197.7614127118
S66x8/43-090,-612.7008402168
S66x8/43-095,-612.7025121252
S66x8/43-100,-612.7030114343
S66x8/43-105,-612.7028405727
S66x8/43-110,-612.7024528285
S66x8/43-125,-612.7011705241
S66x8/43-150,-612.6998156292
S66x8/43-200,-612.6992751378
S66x8/44-A,-78.5858806167
S66x8/44-B,-197.7576469633
S66x8/44-090,-276.3458622756
S66x8/44-095,-276.346412472
S66x8/44-100,-276.3464575605
S66x8/44-105,-276.3462290931
S66x8/44-110,-276.34588029
S66x8/44-125,-276.3449212742
S66x8/44-150,-276.3440734998
S66x8/44-200,-276.3437906514
S66x8/45-A,-77.3353399538
S66x8/45-B,-197.7577130567
S66x8/45-090,-275.0940961689
S66x8/45-095,-275.0949343046
S66x8/45-100,-275.0951755226
S66x8/45-105,-275.0951261797
S66x8/45-110,-275.0948792897
S66x8/45-125,-275.0940109326
S66x8/45-150,-275.0932160011
S66x8/45-200,-275.0929002417
S66x8/46-A,-248.5703230046
S66x8/46-B,-197.7577352393
S66x8/46-090,-446.3318318508
S66x8/46-095,-446.33285385
S66x8/46-100,-446.3331365635
S66x8/46-105,-446.3329453359
S66x8/46-110,-446.3324953219
S66x8/46-125,-446.3309652082
S66x8/46-150,-446.3290213368
S66x8/46-200,-446.3282263784
S66x8/47-A,-232.2712494966
S66x8/47-B,-232.2711404531
S66x8/47-090,-464.5423533641
S66x8/47-095,-464.5443375069
S66x8/47-100,-464.545181037
S66x8/47-105,-464.545400861
S66x8/47-110,-464.5452358356
S66x8/47-125,-464.5442806806
S66x8/47-150,-464.5431197371
S66x8/47-200,-464.5425845593
S66x8/48-A,-248.3187689925
S66x8/48-B,-248.3187020249
S66x8/48-090,-496.6393971089
S66x8/48-095,-496.6409601465
S66x8/48-100,-496.6416003591
S66x8/48-105,-496.6416988194
S66x8/48-110,-496.6414417456
S66x8/48-125,-496.6402568993
S66x8/48-150,-496.6387496619
S66x8/48-200,-496.6378899236
S66x8/49-A,-232.2712469464
S66x8/49-B,-248.3187540544
S66x8/49-090,-480.5905906529
S66x8/49-095,-480.5926197177
S66x8/49-100,-480.5934383196
S66x8/49-105,-480.5936324122
S66x8/49-110,-480.5934390902
S66x8/49-125,-480.5923274961
S66x8/49-150,-480.5909675511
S66x8/49-200,-480.5902364899
S66x8/50-A,-232.27124247
S66x8/50-B,-77.3353855928
S66x8/50-090,-309.6086762842
S66x8/50-095,-309.6100214162
S66x8/50-100,-309.6103930145
S66x8/50-105,-309.6103851522
S66x8/50-110,-309.6101105568
S66x8/50-125,-309.6088915711
S66x8/50-150,-309.6075099662
S66x8/50-200,-309.6067397415
S66x8/51-A,-77.3353521041
S66x8/51-B,-77.3354044339
S66x8/51-090,-154.6734101096
S66x8/51-095,-154.6736719523
S66x8/51-100,-154.6736150811
S66x8/51-105,-154.6733940209
S66x8/51-110,-154.6731033003
S66x8/51-125,-154.6722253215
S66x8/51-150,-154.671353683
S66x8/51-200,-154.6708639796
S66x8/52-A,-232.2712435592
S66x8/52-B,-229.1501630002
S66x8/52-090,-461.426394303
S66x8/52-095,-461.4275391204
S66x8/52-100,-461.4278878966
S66x8/52-105,-461.4277692229
S66x8/52-110,-461.4273691237
S66x8/52-125,-461.4256647087
S66x8/52-150,-461.423510349
S66x8/52-200,-461.421967475
S66x8/53-A,-232.271253195
S66x8/53-B,-209.2638880779
S66x8/53-090,-441.5405259683
S66x8/53-095,-441.5413252494
S66x8/53-100,-441.5414992974
S66x8/53-105,-441.5412945278
S66x8/53-110,-441.5408816395
S66x8/53-125,-441.5392541398
S66x8/53-150,-441.5371625564
S66x8/53-200,-441.5355535974
S66x8/54-A,-232.2712277108
S66x8/54-B,-76.4501928304
S66x8/54-090,-308.7262016939
S66x8/54-095,-308.7269392857
S66x8/54-100,-308.7270297103
S66x8/54-105,-308.7267418214
S66x8/54-110,-308.7262840755
S66x8/54-125,-308.724819131
S66x8/54-150,-308.7231393727
S66x8/54-200,-308.7219661938
S66x8/55-A,-232.2712067219
S66x8/55-B,-115.7448235015
S66x8/55-090,-348.0203966523
S66x8/55-095,-348.0215279915
S66x8/55-100,-348.0218845236
S66x8/55-105,-348.021821341
S66x8/55-110,-348.0214938968
S66x8/55-125,-348.0198922835
S66x8/55-150,-348.0179418452
S66x8/55-200,-348.0165993256
S66x8/56-A,-232.2712480531
S66x8/56-B,-95.8632059157
S66x8/56-090,-328.136775746
S66x8/56-095,-328.1379465063
S66x8/56-100,-328.1383857169
S66x8/56-105,-328.1384280367
S66x8/56-110,-328.1381546739
S66x8/56-125,-328.1368719193
S66x8/56-150,-328.1354562066
S66x8/56-200,-328.1346835216
S66x8/57-A,-232.2712052478
S66x8/57-B,-248.5702773725
S66x8/57-090,-480.8441443391
S66x8/57-095,-480.8466583512
S66x8/57-100,-480.8475769978
S66x8/57-105,-480.8477182245
S66x8/57-110,-480.8474495206
S66x8/57-125,-480.8456678678
S66x8/57-150,-480.8435158113
S66x8/57-200,-480.8421545577
S66x8/58-A,-248.3187483273
S66x8/58-B,-248.3186911018
S66x8/58-090,-496.6422354961
S66x8/58-095,-496.6437193484
S66x8/58-100,-496.6440849036
S66x8/58-105,-496.6435507028
S66x8/58-110,-496.6427637695
S66x8/58-125,-496.6405990983
S66x8/58-150,-496.6387490185
S66x8/58-200,-496.637799933
S66x8/59-A,-77.3354231553
S66x8/59-B,-76.4502645089
S66x8/59-090,-153.7915491096
S66x8/59-095,-153.791676321
S66x8/59-100,-153.7914750298
S66x8/59-105,-153.7910932766
S66x8/59-110,-153.7906242629
S66x8/59-125,-153.789176103
S66x8/59-150,-153.7874858163
S66x8/59-200,-153.7861902935
S66x8/60-A,-77.3353191232
S66x8/60-B,-229.1501420216
S66x8/60-090,-306.4940336044
S66x8/60-095,-306.4945517392
S66x8/60-100,-306.4944294068
S66x8/60-105,-306.4939414641
S66x8/60-110,-306.4932620737
S66x8/60-125,-306.4909934107
S66x8/60-150,-306.4882017741
S66x8/60-200,-306.4861363307
S66x8/61-A,-197.757758338
S66x8/61-B,-229.1502125641
S66x8/61-090,-426.911187705
S66x8/61-095,-426.9115964733
S66x8/61-100,-426.9116101789
S66x8/61-105,-426.911384095
S66x8/61-110,-426.9110434885
S66x8/61-125,-426.9099721509
S66x8/61-150,-426.9085601685
S66x8/61-200,-426.9080468616
S66x8/62-A,-197.75775286
S66x8/62-B,-209.2639029649
S66x8/62-090,-407.0254159477
S66x8/62-095,-407.0261058094
S66x8/62-100,-407.0261968853
S66x8/62-105,-407.0259349823
S66x8/62-110,-407.0255171145
S66x8/62-125,-407.0241035388
S66x8/62-150,-407.0225636238
S66x8/62-200,-407.0217853153
S66x8/63-A,-232.2712844855
S66x8/63-B,-229.1501582022
S66x8/63-090,-461.4230118777
S66x8/63-095,-461.4248243546
S66x8/63-100,-461.4255301257
S66x8/63-105,-461.4256129097
S66x8/63-110,-461.4252736562
S66x8/63-125,-461.4239464222
S66x8/63-150,-461.422333942
S66x8/63-200,-461.421564435
S66x8/64-A,-248.570250201
S66x8/64-B,-78.5859173569
S66x8/64-090,-327.159891585
S66x8/64-095,-327.1604844368
S66x8/64-100,-327.1605451732
S66x8/64-105,-327.1603107595
S66x8/64-110,-327.1599202936
S66x8/64-125,-327.1586380802
S66x8/64-150,-327.1570834938
S66x8/64-200,-327.156270276
S66x8/65-A,-248.3188191853
S66x8/65-B,-77.334825197
S66x8/65-090,-325.6612640272
S66x8/65-095,-325.6615768902
S66x8/65-100,-325.6614594894
S66x8/65-105,-325.6610874282
S66x8/65-110,-325.6605809865
S66x8/65-125,-325.6588721812
S66x8/65-150,-325.656716987
S66x8/65-200,-325.6550054032
S66x8/66-A,-95.8632001015
S66x8/66-B,-248.3187989021
S66x8/66-090,-344.1867483294
S66x8/66-095,-344.1874898797
S66x8/66-100,-344.1876994384
S66x8/66-105,-344.1875727255
S66x8/66-110,-344.1872283451
S66x8/66-125,-344.1857916503
