system,LC-BLYP(w=75)/def2-QZVP/Q-Chem
S66x8/12-200,-172.1189798161
S66x8/13-A,-248.2955848719
S66x8/13-B,-115.6191171473
S66x8/13-090,-363.9263820878
S66x8/13-095,-363.9267388769
S66x8/13-100,-363.9265503133
S66x8/13-105,-363.9260275287
S66x8/13-110,-363.9253158885
S66x8/13-125,-363.9228640127
S66x8/13-150,-363.9195479946
S66x8/13-200,-363.9166068283
S66x8/14-A,-248.2954512526
S66x8/14-B,-95.7344033986
S66x8/14-090,-344.0436702864
S66x8/14-095,-344.0441946778
S66x8/14-100,-344.0440801551
S66x8/14-105,-344.0435557562
S66x8/14-110,-344.0427788215
S66x8/14-125,-344.0399281325
S66x8/14-150,-344.0359167978
S66x8/14-200,-344.032105983
S66x8/15-A,-248.2957817
S66x8/15-B,-248.2957897447
S66x8/15-090,-496.6065774174
S66x8/15-095,-496.6071161381
S66x8/15-100,-496.6070066257
S66x8/15-105,-496.6064705708
S66x8/15-110,-496.605678679
S66x8/15-125,-496.6028094473
S66x8/15-150,-496.5986651803
S66x8/15-200,-496.5941251757
S66x8/16-A,-248.2958884262
S66x8/16-B,-76.3825604107
S66x8/16-090,-324.6890804557
S66x8/16-095,-324.6892694605
S66x8/16-100,-324.6890006461
S66x8/16-105,-324.6884613603
S66x8/16-110,-324.6877814608
S66x8/16-125,-324.6855651564
S66x8/16-150,-324.6827057163
S66x8/16-200,-324.6802267973
S66x8/17-A,-414.5589984579
S66x8/17-B,-414.5590232495
S66x8/17-090,-829.1486254485
S66x8/17-095,-829.1499739734
S66x8/17-100,-829.1498703541
S66x8/17-105,-829.1488371664
S66x8/17-110,-829.147240486
S66x8/17-125,-829.141191618
S66x8/17-150,-829.1322331381
S66x8/17-200,-829.123258049
S66x8/18-A,-76.3825194552
S66x8/18-B,-248.0304769624
S66x8/18-090,-324.4277811514
S66x8/18-095,-324.4279539198
S66x8/18-100,-324.4275558933
S66x8/18-105,-324.4268088462
S66x8/18-110,-324.4258652653
S66x8/18-125,-324.4227671081
S66x8/18-150,-324.4186815286
S66x8/18-200,-324.4150350176
S66x8/19-A,-115.6188792385
S66x8/19-B,-248.0304741704
S66x8/19-090,-363.6640226232
S66x8/19-095,-363.6644284301
S66x8/19-100,-363.6641859589
S66x8/19-105,-363.663537484
S66x8/19-110,-363.6627527696
S66x8/19-125,-363.6595340053
S66x8/19-150,-363.6553574628
S66x8/19-200,-363.6513841176
S66x8/20-A,-228.9349536598
S66x8/20-B,-228.9349652166
S66x8/20-090,-457.905744536
S66x8/20-095,-457.9072976592
S66x8/20-100,-457.9071886079
S66x8/20-105,-457.9059859228
S66x8/20-110,-457.9041319277
S66x8/20-125,-457.8970370597
S66x8/20-150,-457.8866241817
S66x8/20-200,-457.876003127
S66x8/21-A,-209.0464321273
S66x8/21-B,-209.0464354914
S66x8/21-090,-418.1226134556
S66x8/21-095,-418.1237510359
S66x8/21-100,-418.1235488276
S66x8/21-105,-418.1225115103
S66x8/21-110,-418.1209598551
S66x8/21-125,-418.1152065311
S66x8/21-150,-418.1067939174
S66x8/21-200,-418.0977204574
S66x8/22-A,-228.9348810695
S66x8/22-B,-414.5587341796
S66x8/22-090,-643.5288690024
S66x8/22-095,-643.5303470601
S66x8/22-100,-643.5302654694
S66x8/22-105,-643.5291656613
S66x8/22-110,-643.527453172
S66x8/22-125,-643.5208713481
S66x8/22-150,-643.5108512816
S66x8/22-200,-643.5003990761
S66x8/23-A,-209.0463029138
S66x8/23-B,-414.5587282596
S66x8/23-090,-623.6389825392
S66x8/23-095,-623.6403563313
S66x8/23-100,-623.6403217999
S66x8/23-105,-623.6393579093
S66x8/23-110,-623.6378184057
S66x8/23-125,-623.6318297317
S66x8/23-150,-623.6225332088
S66x8/23-200,-623.6125152678
S66x8/24-A,-231.9764684554
S66x8/24-B,-231.9764950355
S66x8/24-090,-463.9497480036
S66x8/24-095,-463.9532623029
S66x8/24-100,-463.9552507792
S66x8/24-105,-463.9557164977
S66x8/24-110,-463.9552979547
S66x8/24-125,-463.9542026173
S66x8/24-150,-463.9529149982
S66x8/24-200,-463.9527273989
S66x8/25-A,-248.0304786464
S66x8/25-B,-248.0304934013
S66x8/25-090,-496.0599647118
S66x8/25-095,-496.0633046514
S66x8/25-100,-496.0649367779
S66x8/25-105,-496.0654926284
S66x8/25-110,-496.065206831
S66x8/25-125,-496.0635852684
S66x8/25-150,-496.0617396457
S66x8/25-200,-496.0611552316
S66x8/26-A,-414.5592930064
S66x8/26-B,-414.5592930064
S66x8/26-090,-829.1279144841
S66x8/26-095,-829.1310663072
S66x8/26-100,-829.1321031031
S66x8/26-105,-829.1317257623
S66x8/26-110,-829.1305819661
S66x8/26-125,-829.1267200612
S66x8/26-150,-829.1222601304
S66x8/26-200,-829.1197201914
S66x8/27-A,-231.9764854978
S66x8/27-B,-248.0304910816
S66x8/27-090,-480.0048704115
S66x8/27-095,-480.0083409931
S66x8/27-100,-480.0102138364
S66x8/27-105,-480.0108034771
S66x8/27-110,-480.0103781086
S66x8/27-125,-480.0089798898
S66x8/27-150,-480.0073477426
S66x8/27-200,-480.0069549854
S66x8/28-A,-231.9764765586
S66x8/28-B,-414.5596601768
S66x8/28-090,-646.5378540495
S66x8/28-095,-646.5409450699
S66x8/28-100,-646.5423876482
S66x8/28-105,-646.5427565198
S66x8/28-110,-646.5422933989
S66x8/28-125,-646.53968176
S66x8/28-150,-646.5371161438
S66x8/28-200,-646.536094681
S66x8/29-A,-248.030489565
S66x8/29-B,-414.5596012118
S66x8/29-090,-662.5925990151
S66x8/29-095,-662.5969045168
S66x8/29-100,-662.5983902927
S66x8/29-105,-662.5985974629
S66x8/29-110,-662.5979336885
S66x8/29-125,-662.594827333
S66x8/29-150,-662.5919306792
S66x8/29-200,-662.5906459583
S66x8/30-A,-231.9764834395
S66x8/30-B,-78.4695022218
S66x8/30-090,-310.4460890768
S66x8/30-095,-310.447406154
S66x8/30-100,-310.4480348667
S66x8/30-105,-310.4480106573
S66x8/30-110,-310.4475962434
S66x8/30-125,-310.4467074916
S66x8/30-150,-310.4458530395
S66x8/30-200,-310.4457925175
S66x8/31-A,-414.5596681721
S66x8/31-B,-78.4695687947
S66x8/31-090,-493.0329425881
S66x8/31-095,-493.0340615159
S66x8/31-100,-493.0343400142
S66x8/31-105,-493.0340775532
S66x8/31-110,-493.0335512491
S66x8/31-125,-493.0319135188
S66x8/31-150,-493.0302127542
S66x8/31-200,-493.029400567
S66x8/32-A,-414.5595939156
S66x8/32-B,-77.2375160781
S66x8/32-090,-491.8014555206
S66x8/32-095,-491.8026958496
S66x8/32-100,-491.8029507569
S66x8/32-105,-491.8026603666
S66x8/32-110,-491.8021122973
S66x8/32-125,-491.8002744744
S66x8/32-150,-491.7982920225
S66x8/32-200,-491.7972773509
S66x8/33-A,-248.0304767481
S66x8/33-B,-78.469458157
S66x8/33-090,-326.5013522005
S66x8/33-095,-326.502517345
S66x8/33-100,-326.5028921246
S66x8/33-105,-326.5028103502
S66x8/33-110,-326.5024702206
S66x8/33-125,-326.5013592621
S66x8/33-150,-326.5002522215
S66x8/33-200,-326.499957769
S66x8/34-A,-197.4484098688
S66x8/34-B,-197.4482393336
S66x8/34-090,-394.9029631786
S66x8/34-095,-394.9038331317
S66x8/34-100,-394.9037621374
S66x8/34-105,-394.9032182751
S66x8/34-110,-394.9024363859
S66x8/34-125,-394.9001276637
S66x8/34-150,-394.8979643363
S66x8/34-200,-394.8971458157
S66x8/35-A,-197.448342134
S66x8/35-B,-197.4528954936
S66x8/35-090,-394.9054585727
S66x8/35-095,-394.9060917272
S66x8/35-100,-394.9059843009
S66x8/35-105,-394.9055497922
S66x8/35-110,-394.9049520353
S66x8/35-125,-394.9032808092
S66x8/35-150,-394.9018443118
S66x8/35-200,-394.9013389427
S66x8/36-A,-197.4529361408
S66x8/36-B,-197.4530211141
S66x8/36-090,-394.9091174863
S66x8/36-095,-394.9092149135
S66x8/36-100,-394.9089925992
S66x8/36-105,-394.9086269731
S66x8/36-110,-394.9081903015
S66x8/36-125,-394.9070565591
S66x8/36-150,-394.906061465
S66x8/36-200,-394.9056969018
S66x8/37-A,-196.260689242
S66x8/37-B,-197.4527643554
S66x8/37-090,-393.717279628
S66x8/37-095,-393.7180339441
S66x8/37-100,-393.7180171503
S66x8/37-105,-393.7176465511
S66x8/37-110,-393.7171460954
S66x8/37-125,-393.7156304111
S66x8/37-150,-393.7142237479
S66x8/37-200,-393.7136474663
S66x8/38-A,-196.2605663846
S66x8/38-B,-196.2607712442
S66x8/38-090,-392.5259658374
S66x8/38-095,-392.5266697965
S66x8/38-100,-392.5265922208
S66x8/38-105,-392.5260988002
S66x8/38-110,-392.5254417272
S66x8/38-125,-392.523516932
S66x8/38-150,-392.521841959
S66x8/38-200,-392.5212451402
S66x8/39-A,-231.9764907718
S66x8/39-B,-196.2604940297
S66x8/39-090,-428.2392430941
S66x8/39-095,-428.2411468937
S66x8/39-100,-428.2418040436
S66x8/39-105,-428.2416496635
S66x8/39-110,-428.2410909556
S66x8/39-125,-428.2394520672
S66x8/39-150,-428.2376708451
S66x8/39-200,-428.2369846488
S66x8/40-A,-231.9764951705
S66x8/40-B,-197.453092234
S66x8/40-090,-429.4315654542
S66x8/40-095,-429.4329532622
S66x8/40-100,-429.4334654974
S66x8/40-105,-429.4332384977
S66x8/40-110,-429.4327549565
S66x8/40-125,-429.4314282107
S66x8/40-150,-429.4299650108
S66x8/40-200,-429.4293833398
S66x8/41-A,-414.5597321669
S66x8/41-B,-197.4486214111
S66x8/41-090,-612.0135247774
S66x8/41-095,-612.0151083872
S66x8/41-100,-612.0154850765
S66x8/41-105,-612.0149788371
S66x8/41-110,-612.0138589211
S66x8/41-125,-612.0112861707
S66x8/41-150,-612.0090461381
S66x8/41-200,-612.0084202143
S66x8/42-A,-414.5598111045
S66x8/42-B,-196.2605207158
S66x8/42-090,-610.8240937063
S66x8/42-095,-610.8257185473
S66x8/42-100,-610.8260615827
S66x8/42-105,-610.8257140464
S66x8/42-110,-610.8250560282
S66x8/42-125,-610.8230544663
S66x8/42-150,-610.8210683877
S66x8/42-200,-610.8203507694
S66x8/43-A,-414.5597751021
S66x8/43-B,-197.4527037478
S66x8/43-090,-612.0165602787
S66x8/43-095,-612.0178197302
S66x8/43-100,-612.0179728292
S66x8/43-105,-612.0174933208
S66x8/43-110,-612.0168580268
S66x8/43-125,-612.015094192
S66x8/43-150,-612.013344946
S66x8/43-200,-612.0126583316
S66x8/44-A,-78.469509198
S66x8/44-B,-197.4484932283
S66x8/44-090,-275.9221163681
S66x8/44-095,-275.9223198418
S66x8/44-100,-275.9220818473
S66x8/44-105,-275.9216129142
S66x8/44-110,-275.921059556
S66x8/44-125,-275.9196898771
S66x8/44-150,-275.9185287671
S66x8/44-200,-275.9181283659
S66x8/45-A,-77.2375110858
S66x8/45-B,-197.4483691289
S66x8/45-090,-274.6887583883
S66x8/45-095,-274.6892362077
S66x8/45-100,-274.6891994938
S66x8/45-105,-274.6889327971
S66x8/45-110,-274.6885024736
S66x8/45-125,-274.6872684442
S66x8/45-150,-274.6862243865
S66x8/45-200,-274.6858513888
S66x8/46-A,-248.2958955497
S66x8/46-B,-197.4483573644
S66x8/46-090,-445.7510802819
S66x8/46-095,-445.7516749973
S66x8/46-100,-445.7515875267
S66x8/46-105,-445.7510628867
S66x8/46-110,-445.7503145423
S66x8/46-125,-445.7481423459
S66x8/46-150,-445.7455713432
S66x8/46-200,-445.7445187345
S66x8/47-A,-231.9764907106
S66x8/47-B,-231.9764992999
S66x8/47-090,-463.954586393
S66x8/47-095,-463.956219201
S66x8/47-100,-463.9567878918
S66x8/47-105,-463.9567854533
S66x8/47-110,-463.9564299933
S66x8/47-125,-463.955099235
S66x8/47-150,-463.9536571368
S66x8/47-200,-463.9530312716
S66x8/48-A,-248.0305015575
S66x8/48-B,-248.0304799107
S66x8/48-090,-496.0646631091
S66x8/48-095,-496.0658931382
S66x8/48-100,-496.066270074
S66x8/48-105,-496.0661548085
S66x8/48-110,-496.0657098644
S66x8/48-125,-496.0641395839
S66x8/48-150,-496.0623216604
S66x8/48-200,-496.0613499153
S66x8/49-A,-231.9764952104
S66x8/49-B,-248.0304679803
S66x8/49-090,-480.0092642211
S66x8/49-095,-480.0109504384
S66x8/49-100,-480.0114953345
S66x8/49-105,-480.0114722478
S66x8/49-110,-480.0110938685
S66x8/49-125,-480.0096108166
S66x8/49-150,-480.0079743037
S66x8/49-200,-480.007161663
S66x8/50-A,-231.9764841844
S66x8/50-B,-77.2375654073
S66x8/50-090,-309.2174890608
S66x8/50-095,-309.2185701295
S66x8/50-100,-309.2187264975
S66x8/50-105,-309.218567368
S66x8/50-110,-309.2181656025
S66x8/50-125,-309.216685328
S66x8/50-150,-309.2151120778
S66x8/50-200,-309.2143000156
S66x8/51-A,-77.23751931
S66x8/51-B,-77.2375684257
S66x8/51-090,-154.4784958718
S66x8/51-095,-154.4786151377
S66x8/51-100,-154.4784416928
S66x8/51-105,-154.4781250143
S66x8/51-110,-154.4777557313
S66x8/51-125,-154.476717701
S66x8/51-150,-154.4757319285
S66x8/51-200,-154.4752118675
S66x8/52-A,-231.9764802503
S66x8/52-B,-228.9365201283
S66x8/52-090,-460.9195504783
S66x8/52-095,-460.9204305765
S66x8/52-100,-460.9205671933
S66x8/52-105,-460.9202742256
S66x8/52-110,-460.9197233246
S66x8/52-125,-460.917678705
S66x8/52-150,-460.9152322785
S66x8/52-200,-460.9135564249
S66x8/53-A,-231.9764711863
S66x8/53-B,-209.0470568154
S66x8/53-090,-441.030463745
S66x8/53-095,-441.0310118193
S66x8/53-100,-441.0309800466
S66x8/53-105,-441.0306029537
S66x8/53-110,-441.0300458544
S66x8/53-125,-441.0280981953
S66x8/53-150,-441.0257282385
S66x8/53-200,-441.023974112
S66x8/54-A,-231.9764876774
S66x8/54-B,-76.3824678159
S66x8/54-090,-308.3651475624
S66x8/54-095,-308.3656766369
S66x8/54-100,-308.3655821556
S66x8/54-105,-308.3651256229
S66x8/54-110,-308.3645218554
S66x8/54-125,-308.3627485095
S66x8/54-150,-308.3608064839
S66x8/54-200,-308.359519553
S66x8/55-A,-231.9764880682
S66x8/55-B,-115.6190197762
S66x8/55-090,-347.6018921029
S66x8/55-095,-347.6026541809
S66x8/55-100,-347.6027092165
S66x8/55-105,-347.602405052
S66x8/55-110,-347.6018761714
S66x8/55-125,-347.5998138738
S66x8/55-150,-347.5975026302
S66x8/55-200,-347.5960099287
S66x8/56-A,-231.9764889706
S66x8/56-B,-95.7342751522
S66x8/56-090,-327.7150473045
S66x8/56-095,-327.7158670566
S66x8/56-100,-327.7160243554
S66x8/56-105,-327.7158296912
S66x8/56-110,-327.7153504825
S66x8/56-125,-327.7136402581
S66x8/56-150,-327.7119104624
S66x8/56-200,-327.7110262274
S66x8/57-A,-231.9764969415
S66x8/57-B,-248.2958685027
S66x8/57-090,-480.277304217
S66x8/57-095,-480.2793579942
S66x8/57-100,-480.2799053844
S66x8/57-105,-480.2797616337
S66x8/57-110,-480.2792681033
S66x8/57-125,-480.2769884177
S66x8/57-150,-480.2744650827
S66x8/57-200,-480.2729799867
S66x8/58-A,-248.0305054949
S66x8/58-B,-248.0304795082
S66x8/58-090,-496.0674421902
S66x8/58-095,-496.0686645429
S66x8/58-100,-496.0687294557
S66x8/58-105,-496.0679683614
S66x8/58-110,-496.0670048257
S66x8/58-125,-496.0644881182
S66x8/58-150,-496.0623840296
S66x8/58-200,-496.0613464921
S66x8/59-A,-77.2376046365
S66x8/59-B,-76.3825417099
S66x8/59-090,-153.6264897728
S66x8/59-095,-153.6264941152
S66x8/59-100,-153.6261853325
S66x8/59-105,-153.625710144
S66x8/59-110,-153.6251589514
S66x8/59-125,-153.6235220225
S66x8/59-150,-153.6216603281
S66x8/59-200,-153.6202786089
S66x8/60-A,-77.2375286861
S66x8/60-B,-228.9365134654
S66x8/60-090,-306.1841156931
S66x8/60-095,-306.1844206946
S66x8/60-100,-306.1841189456
S66x8/60-105,-306.1834788243
S66x8/60-110,-306.1826695377
S66x8/60-125,-306.1801071161
S66x8/60-150,-306.1770323335
S66x8/60-200,-306.1748034156
S66x8/61-A,-197.4484483668
S66x8/61-B,-228.9365282219
S66x8/61-090,-426.3903573306
S66x8/61-095,-426.3904642839
S66x8/61-100,-426.3902112907
S66x8/61-105,-426.3897456346
S66x8/61-110,-426.3891948113
S66x8/61-125,-426.387664538
S66x8/61-150,-426.3857685749
S66x8/61-200,-426.3850699288
S66x8/62-A,-197.4484551972
S66x8/62-B,-209.04700097
S66x8/62-090,-406.5017877533
S66x8/62-095,-406.5020868618
S66x8/62-100,-406.5018419092
S66x8/62-105,-406.5012864027
S66x8/62-110,-406.5006186875
S66x8/62-125,-406.4986525824
S66x8/62-150,-406.4966292032
S66x8/62-200,-406.4956052221
S66x8/63-A,-231.9764768041
S66x8/63-B,-228.9365232476
S66x8/63-090,-460.9166358162
S66x8/63-095,-460.918037392
S66x8/63-100,-460.9184274814
S66x8/63-105,-460.918256736
S66x8/63-110,-460.9176947908
S66x8/63-125,-460.9159439417
S66x8/63-150,-460.9140006489
S66x8/63-200,-460.9131371691
S66x8/64-A,-248.2957645172
S66x8/64-B,-78.4695860101
S66x8/64-090,-326.77073828
S66x8/64-095,-326.7710723915
S66x8/64-100,-326.7709080025
S66x8/64-105,-326.7704780483
S66x8/64-110,-326.7699168864
S66x8/64-125,-326.7682693322
S66x8/64-150,-326.7663748826
S66x8/64-200,-326.7654317854
S66x8/65-A,-248.0304932525
S66x8/65-B,-77.2372314406
S66x8/65-090,-325.2762768505
S66x8/65-095,-325.2764426342
S66x8/65-100,-325.2761968924
S66x8/65-105,-325.2757121696
S66x8/65-110,-325.2751072526
S66x8/65-125,-325.2731660625
S66x8/65-150,-325.2707739105
S66x8/65-200,-325.2688846194
S66x8/66-A,-95.7341973711
S66x8/66-B,-248.0304836739
S66x8/66-090,-343.7717734958
S66x8/66-095,-343.7721715479
S66x8/66-100,-343.7721013046
S66x8/66-105,-343.7717402048
S66x8/66-110,-343.7711927844
S66x8/66-125,-343.7692994802
