system,cam-B3LYP(w=175)/def2-QZVP/Q-Chem
S66x8/08-090,-192.2075313134
S66x8/08-095,-192.2079013576
S66x8/08-100,-192.2077869089
S66x8/08-105,-192.2073833527
S66x8/08-110,-192.2068215135
S66x8/08-125,-192.2049082612
S66x8/08-150,-192.2024287587
S66x8/08-200,-192.2002914527
S66x8/09-A,-95.8660982511
S66x8/09-B,-115.7467805405
S66x8/09-090,-211.6169397987
S66x8/09-095,-211.6172623472
S66x8/09-100,-211.6172247074
S66x8/09-105,-211.6169912521
S66x8/09-110,-211.6166612884
S66x8/09-125,-211.6155664499
S66x8/09-150,-211.6143260799
S66x8/09-200,-211.6134524219
S66x8/10-A,-95.8661046166
S66x8/10-B,-95.8661272289
S66x8/10-090,-191.7372263753
S66x8/10-095,-191.737882341
S66x8/10-100,-191.7379942102
S66x8/10-105,-191.7377783567
S66x8/10-110,-191.7373881862
S66x8/10-125,-191.7359494214
S66x8/10-150,-191.7338512226
S66x8/10-200,-191.7327358102
S66x8/11-A,-95.8659319071
S66x8/11-B,-248.5689214599
S66x8/11-090,-344.4409415283
S66x8/11-095,-344.4417130333
S66x8/11-100,-344.4419141999
S66x8/11-105,-344.4417513293
S66x8/11-110,-344.441369808
S66x8/11-125,-344.4389798764
S66x8/11-150,-344.4366480259
S66x8/11-200,-344.4355920683
S66x8/12-A,-95.8661404817
S66x8/12-B,-76.4518661543
S66x8/12-090,-172.3300726415
S66x8/12-095,-172.330627499
S66x8/12-100,-172.3305310969
S66x8/12-105,-172.330033796
S66x8/12-110,-172.3293087456
S66x8/12-125,-172.3267223219
S66x8/12-150,-172.3231624003
S66x8/12-200,-172.3199979837
S66x8/13-A,-248.5689094413
S66x8/13-B,-115.74681511
S66x8/13-090,-364.3238020372
S66x8/13-095,-364.3244975048
S66x8/13-100,-364.3246249906
S66x8/13-105,-364.3243981548
S66x8/13-110,-364.3239624544
S66x8/13-125,-364.3222256997
S66x8/13-150,-364.3197554486
S66x8/13-200,-364.3175362481
S66x8/14-A,-248.5686921265
S66x8/14-B,-95.8661256361
S66x8/14-090,-344.4443536366
S66x8/14-095,-344.4452536519
S66x8/14-100,-344.4454898701
S66x8/14-105,-344.4452948471
S66x8/14-110,-344.4448279331
S66x8/14-125,-344.4427923152
S66x8/14-150,-344.4397663285
S66x8/14-200,-344.436889806
S66x8/15-A,-248.5687731046
S66x8/15-B,-248.5689130784
S66x8/15-090,-497.1484160493
S66x8/15-095,-497.1493045915
S66x8/15-100,-497.149525046
S66x8/15-105,-497.1493033768
S66x8/15-110,-497.1488086472
S66x8/15-125,-497.1467202246
S66x8/15-150,-497.1435530467
S66x8/15-200,-497.1400809784
S66x8/16-A,-248.5689550449
S66x8/16-B,-76.4521678328
S66x8/16-090,-325.0290050303
S66x8/16-095,-325.0294711697
S66x8/16-100,-325.0294597927
S66x8/16-105,-325.0291602733
S66x8/16-110,-325.0287020073
S66x8/16-125,-325.0270544731
S66x8/16-150,-325.0248524412
S66x8/16-200,-325.0228702426
S66x8/17-A,-414.9264739441
S66x8/17-B,-414.9265568111
S66x8/17-090,-829.8786590694
S66x8/17-095,-829.8803387816
S66x8/17-100,-829.8805690446
S66x8/17-105,-829.879864733
S66x8/17-110,-829.8785865947
S66x8/17-125,-829.8734113568
S66x8/17-150,-829.8655968849
S66x8/17-200,-829.8578867265
S66x8/18-A,-76.4521744211
S66x8/18-B,-248.3126494903
S66x8/18-090,-324.7761473806
S66x8/18-095,-324.7765928621
S66x8/18-100,-324.7764539916
S66x8/18-105,-324.7759534986
S66x8/18-110,-324.7752432792
S66x8/18-125,-324.7727602708
S66x8/18-150,-324.7694254449
S66x8/18-200,-324.7664889273
S66x8/19-A,-115.7464518689
S66x8/19-B,-248.3126465496
S66x8/19-090,-364.0701335514
S66x8/19-095,-364.0708489012
S66x8/19-100,-364.0708999814
S66x8/19-105,-364.0705298781
S66x8/19-110,-364.0698789219
S66x8/19-125,-364.0674861906
S66x8/19-150,-364.0639977691
S66x8/19-200,-364.0608269074
S66x8/20-A,-229.1467818629
S66x8/20-B,-229.1467889449
S66x8/20-090,-458.3245185346
S66x8/20-095,-458.3262387436
S66x8/20-100,-458.3263349384
S66x8/20-105,-458.3253673335
S66x8/20-110,-458.3237624747
S66x8/20-125,-458.3175676857
S66x8/20-150,-458.3082827513
S66x8/20-200,-458.2990589466
S66x8/21-A,-209.262211225
S66x8/21-B,-209.2622152819
S66x8/21-090,-418.5493650804
S66x8/21-095,-418.5508371366
S66x8/21-100,-418.5509647594
S66x8/21-105,-418.5502464239
S66x8/21-110,-418.5490034268
S66x8/21-125,-418.5440973783
S66x8/21-150,-418.536799133
S66x8/21-200,-418.5290190539
S66x8/22-A,-229.146723544
S66x8/22-B,-414.9262734245
S66x8/22-090,-644.1034743577
S66x8/22-095,-644.1051975769
S66x8/22-100,-644.1053808879
S66x8/22-105,-644.1045574493
S66x8/22-110,-644.1031216832
S66x8/22-125,-644.0973417069
S66x8/22-150,-644.0884432575
S66x8/22-200,-644.0793152119
S66x8/23-A,-209.2620935656
S66x8/23-B,-414.9261529369
S66x8/23-090,-624.2174552832
S66x8/23-095,-624.2191274507
S66x8/23-100,-624.2193954476
S66x8/23-105,-624.2187335906
S66x8/23-110,-624.2174886424
S66x8/23-125,-624.2123142783
S66x8/23-150,-624.2041160578
S66x8/23-200,-624.1953623303
S66x8/24-A,-232.2653214027
S66x8/24-B,-232.2652889301
S66x8/24-090,-464.5206055338
S66x8/24-095,-464.5252955089
S66x8/24-100,-464.5281765445
S66x8/24-105,-464.5294544364
S66x8/24-110,-464.5297791849
S66x8/24-125,-464.5302202928
S66x8/24-150,-464.5301996625
S66x8/24-200,-464.5303945809
S66x8/25-A,-248.3125908177
S66x8/25-B,-248.3126197531
S66x8/25-090,-496.6172615155
S66x8/25-095,-496.6217485442
S66x8/25-100,-496.6243207758
S66x8/25-105,-496.6256656168
S66x8/25-110,-496.6260903636
S66x8/25-125,-496.626019351
S66x8/25-150,-496.6255080921
S66x8/25-200,-496.6253696111
S66x8/26-A,-414.9269904877
S66x8/26-B,-414.9269904877
S66x8/26-090,-829.8549780397
S66x8/26-095,-829.859237583
S66x8/26-100,-829.8612329591
S66x8/26-105,-829.8617306156
S66x8/26-110,-829.8613907409
S66x8/26-125,-829.8594061211
S66x8/26-150,-829.8567718958
S66x8/26-200,-829.8550931096
S66x8/27-A,-232.2653142757
S66x8/27-B,-248.3126314114
S66x8/27-090,-480.5688292939
S66x8/27-095,-480.5735508753
S66x8/27-100,-480.5763607478
S66x8/27-105,-480.577751514
S66x8/27-110,-480.5780686121
S66x8/27-125,-480.5781976711
S66x8/27-150,-480.5778649651
S66x8/27-200,-480.5778742529
S66x8/28-A,-232.2652056546
S66x8/28-B,-414.9275281357
S66x8/28-090,-647.1866824486
S66x8/28-095,-647.1909747312
S66x8/28-100,-647.1933763765
S66x8/28-105,-647.1945610585
S66x8/28-110,-647.194853566
S66x8/28-125,-647.1940281914
S66x8/28-150,-647.193037884
S66x8/28-200,-647.192690767
S66x8/29-A,-248.3125799412
S66x8/29-B,-414.9275030221
S66x8/29-090,-663.2343578274
S66x8/29-095,-663.2401134501
S66x8/29-100,-663.2427558138
S66x8/29-105,-663.2438932619
S66x8/29-110,-663.2440445167
S66x8/29-125,-663.2427845561
S66x8/29-150,-663.2413688192
S66x8/29-200,-663.2405734207
S66x8/30-A,-232.2653047986
S66x8/30-B,-78.5880602631
S66x8/30-090,-310.8485977591
S66x8/30-095,-310.8507391141
S66x8/30-100,-310.8520264104
S66x8/30-105,-310.8525871459
S66x8/30-110,-310.8526978687
S66x8/30-125,-310.8528825048
S66x8/30-150,-310.8529081372
S66x8/30-200,-310.8531738583
S66x8/31-A,-414.9275629732
S66x8/31-B,-78.5880430156
S66x8/31-090,-493.5144462096
S66x8/31-095,-493.5162578466
S66x8/31-100,-493.5171397252
S66x8/31-105,-493.5174208118
S66x8/31-110,-493.5173808373
S66x8/31-125,-493.5168420132
S66x8/31-150,-493.5161390632
S66x8/31-200,-493.5157511112
S66x8/32-A,-414.9275865198
S66x8/32-B,-77.336568277
S66x8/32-090,-492.2638495358
S66x8/32-095,-492.265739477
S66x8/32-100,-492.2665581732
S66x8/32-105,-492.2667659293
S66x8/32-110,-492.2666595164
S66x8/32-125,-492.2658272964
S66x8/32-150,-492.2647710732
S66x8/32-200,-492.2641524007
S66x8/33-A,-248.3126454265
S66x8/33-B,-78.5880288723
S66x8/33-090,-326.897206216
S66x8/33-095,-326.8991196611
S66x8/33-100,-326.9001327977
S66x8/33-105,-326.9006077374
S66x8/33-110,-326.9007581274
S66x8/33-125,-326.9007094092
S66x8/33-150,-326.9005439118
S66x8/33-200,-326.9006494471
S66x8/34-A,-197.7596150217
S66x8/34-B,-197.7596024788
S66x8/34-090,-395.5175408118
S66x8/34-095,-395.5195107753
S66x8/34-100,-395.5204057017
S66x8/34-105,-395.5207161576
S66x8/34-110,-395.5206939302
S66x8/34-125,-395.5201609677
S66x8/34-150,-395.5196445766
S66x8/34-200,-395.51961607
S66x8/35-A,-197.7596096727
S66x8/35-B,-197.762791562
S66x8/35-090,-395.5207412098
S66x8/35-095,-395.5222921311
S66x8/35-100,-395.5229526335
S66x8/35-105,-395.5231751594
S66x8/35-110,-395.5231499214
S66x8/35-125,-395.5227700416
S66x8/35-150,-395.5224579817
S66x8/35-200,-395.5224581106
S66x8/36-A,-197.7627855931
S66x8/36-B,-197.7628259933
S66x8/36-090,-395.524424902
S66x8/36-095,-395.5251781238
S66x8/36-100,-395.5255211207
S66x8/36-105,-395.5256449184
S66x8/36-110,-395.5256339157
S66x8/36-125,-395.5254636204
S66x8/36-150,-395.5253111678
S66x8/36-200,-395.52533117
S66x8/37-A,-196.5521397787
S66x8/37-B,-197.762681168
S66x8/37-090,-394.312836515
S66x8/37-095,-394.3144578652
S66x8/37-100,-394.315175757
S66x8/37-105,-394.3154371258
S66x8/37-110,-394.31547964
S66x8/37-125,-394.3151922569
S66x8/37-150,-394.3148871966
S66x8/37-200,-394.3148724349
S66x8/38-A,-196.5520195236
S66x8/38-B,-196.5521845248
S66x8/38-090,-393.1025764246
S66x8/38-095,-393.1040931388
S66x8/38-100,-393.1048257646
S66x8/38-105,-393.1050573094
S66x8/38-110,-393.1050262195
S66x8/38-125,-393.1045214364
S66x8/38-150,-393.1041005878
S66x8/38-200,-393.1040761465
S66x8/39-A,-232.2652935507
S66x8/39-B,-196.5519524855
S66x8/39-090,-428.8131359554
S66x8/39-095,-428.8159615859
S66x8/39-100,-428.8174401761
S66x8/39-105,-428.8180329024
S66x8/39-110,-428.8181244959
S66x8/39-125,-428.8178883159
S66x8/39-150,-428.8173686829
S66x8/39-200,-428.8172212071
S66x8/40-A,-232.2652827547
S66x8/40-B,-197.762753059
S66x8/40-090,-430.0249964823
S66x8/40-095,-430.0271691596
S66x8/40-100,-430.0283403745
S66x8/40-105,-430.0287191609
S66x8/40-110,-430.0287699108
S66x8/40-125,-430.0286098705
S66x8/40-150,-430.0282064249
S66x8/40-200,-430.0280751375
S66x8/41-A,-414.9275475872
S66x8/41-B,-197.7598459282
S66x8/41-090,-612.6849119673
S66x8/41-095,-612.6874766985
S66x8/41-100,-612.6887345365
S66x8/41-105,-612.689067048
S66x8/41-110,-612.6888595117
S66x8/41-125,-612.688201234
S66x8/41-150,-612.6875110229
S66x8/41-200,-612.6874137614
S66x8/42-A,-414.9276085188
S66x8/42-B,-196.5519720524
S66x8/42-090,-611.4765046871
S66x8/42-095,-611.4790930122
S66x8/42-100,-611.4802808973
S66x8/42-105,-611.4806893955
S66x8/42-110,-611.4807032887
S66x8/42-125,-611.4802490533
S66x8/42-150,-611.4796781011
S66x8/42-200,-611.4795588099
S66x8/43-A,-414.927637648
S66x8/43-B,-197.7627424605
S66x8/43-090,-612.6885507713
S66x8/43-095,-612.690618036
S66x8/43-100,-612.6914888104
S66x8/43-105,-612.6916616281
S66x8/43-110,-612.6915911271
S66x8/43-125,-612.6911019802
S66x8/43-150,-612.6904984464
S66x8/43-200,-612.6902824729
S66x8/44-A,-78.5880579628
S66x8/44-B,-197.7596426706
S66x8/44-090,-276.3473997076
S66x8/44-095,-276.3482578264
S66x8/44-100,-276.3485926777
S66x8/44-105,-276.3486350166
S66x8/44-110,-276.3485338112
S66x8/44-125,-276.348186623
S66x8/44-150,-276.3479228809
S66x8/44-200,-276.347908262
S66x8/45-A,-77.3365845995
S66x8/45-B,-197.759663894
S66x8/45-090,-275.094851701
S66x8/45-095,-275.0960049628
S66x8/45-100,-275.0965408983
S66x8/45-105,-275.0967615087
S66x8/45-110,-275.0967566693
S66x8/45-125,-275.0964728552
S66x8/45-150,-275.0961900326
S66x8/45-200,-275.0960903699
S66x8/46-A,-248.5690523065
S66x8/46-B,-197.759681095
S66x8/46-090,-446.3285322178
S66x8/46-095,-446.3299392914
S66x8/46-100,-446.330594571
S66x8/46-105,-446.3307600693
S66x8/46-110,-446.3306456665
S66x8/46-125,-446.3300022279
S66x8/46-150,-446.3291349138
S66x8/46-200,-446.3288720884
S66x8/47-A,-232.2652714202
S66x8/47-B,-232.2651748906
S66x8/47-090,-464.5278333282
S66x8/47-095,-464.5301147249
S66x8/47-100,-464.5312379267
S66x8/47-105,-464.5317201516
S66x8/47-110,-464.5317982404
S66x8/47-125,-464.5314418611
S66x8/47-150,-464.5308769486
S66x8/47-200,-464.5306295064
S66x8/48-A,-248.3126039051
S66x8/48-B,-248.3125431026
S66x8/48-090,-496.6245028471
S66x8/48-095,-496.6263323569
S66x8/48-100,-496.6272248086
S66x8/48-105,-496.6275632834
S66x8/48-110,-496.6275315446
S66x8/48-125,-496.6269304398
S66x8/48-150,-496.6260508658
S66x8/48-200,-496.6255411641
S66x8/49-A,-232.2652704439
S66x8/49-B,-248.3125871438
S66x8/49-090,-480.5758394663
S66x8/49-095,-480.5781675341
S66x8/49-100,-480.5792659435
S66x8/49-105,-480.5797201422
S66x8/49-110,-480.5797689719
S66x8/49-125,-480.579260496
S66x8/49-150,-480.5785036084
S66x8/49-200,-480.5780616391
S66x8/50-A,-232.2652628931
S66x8/50-B,-77.3366403983
S66x8/50-090,-309.6019328425
S66x8/50-095,-309.6035137388
S66x8/50-100,-309.6041039682
S66x8/50-105,-309.6043003696
S66x8/50-110,-309.6042167488
S66x8/50-125,-309.603483797
S66x8/50-150,-309.602566096
S66x8/50-200,-309.6020075268
S66x8/51-A,-77.3365970253
S66x8/51-B,-77.336656152
S66x8/51-090,-154.6747303109
S66x8/51-095,-154.6751350505
S66x8/51-100,-154.6752104907
S66x8/51-105,-154.6751119555
S66x8/51-110,-154.6749340676
S66x8/51-125,-154.6743347939
S66x8/51-150,-154.6737221121
S66x8/51-200,-154.6733481375
S66x8/52-A,-232.2652627278
S66x8/52-B,-229.1486125008
S66x8/52-090,-461.416490465
S66x8/52-095,-461.4178572377
S66x8/52-100,-461.4184193528
S66x8/52-105,-461.4185048601
S66x8/52-110,-461.4182979653
S66x8/52-125,-461.4171101594
S66x8/52-150,-461.4155392825
S66x8/52-200,-461.4144014394
S66x8/53-A,-232.2652689917
S66x8/53-B,-209.2630995506
S66x8/53-090,-441.5314847639
S66x8/53-095,-441.5324866173
S66x8/53-100,-441.5328585954
S66x8/53-105,-441.5328453862
S66x8/53-110,-441.53261467
S66x8/53-125,-441.5314691457
S66x8/53-150,-441.5299533877
S66x8/53-200,-441.5287562363
S66x8/54-A,-232.2652503148
S66x8/54-B,-76.452078855
S66x8/54-090,-308.7203333728
S66x8/54-095,-308.7212530257
S66x8/54-100,-308.7215181321
S66x8/54-105,-308.7213962802
S66x8/54-110,-308.7210959598
S66x8/54-125,-308.720050672
S66x8/54-150,-308.7188173158
S66x8/54-200,-308.7178940182
S66x8/55-A,-232.2652312307
S66x8/55-B,-115.7467332874
S66x8/55-090,-348.0138111724
S66x8/55-095,-348.0151800041
S66x8/55-100,-348.0157657686
S66x8/55-105,-348.0159243026
S66x8/55-110,-348.0158095671
S66x8/55-125,-348.0147609543
S66x8/55-150,-348.0134332998
S66x8/55-200,-348.012498684
S66x8/56-A,-232.2652695355
S66x8/56-B,-95.8660757333
S66x8/56-090,-328.1311239684
S66x8/56-095,-328.1325582319
S66x8/56-100,-328.1332488155
S66x8/56-105,-328.1335488485
S66x8/56-110,-328.1335236833
S66x8/56-125,-328.1328519812
S66x8/56-150,-328.1320471221
S66x8/56-200,-328.1315751682
S66x8/57-A,-232.2652325189
S66x8/57-B,-248.5690065872
S66x8/57-090,-480.8335761184
S66x8/57-095,-480.8364556988
S66x8/57-100,-480.8377176832
S66x8/57-105,-480.8381807146
S66x8/57-110,-480.8382127319
S66x8/57-125,-480.8371890047
S66x8/57-150,-480.8358155068
S66x8/57-200,-480.8348771779
S66x8/58-A,-248.3125906803
S66x8/58-B,-248.3125329919
S66x8/58-090,-496.6277989025
S66x8/58-095,-496.6294966477
S66x8/58-100,-496.6301412506
S66x8/58-105,-496.6298482554
S66x8/58-110,-496.62927592
S66x8/58-125,-496.6276150821
S66x8/58-150,-496.6262099201
S66x8/58-200,-496.6254613627
S66x8/59-A,-77.3366873488
S66x8/59-B,-76.4521548449
S66x8/59-090,-153.7935283981
S66x8/59-095,-153.7937646641
S66x8/59-100,-153.7936663853
S66x8/59-105,-153.7933820955
S66x8/59-110,-153.7930043922
S66x8/59-125,-153.7917927488
S66x8/59-150,-153.7903663587
S66x8/59-200,-153.7892430431
S66x8/60-A,-77.3365746245
S66x8/60-B,-229.1485953012
S66x8/60-090,-306.4917346403
S66x8/60-095,-306.4924250031
S66x8/60-100,-306.4924692513
S66x8/60-105,-306.4921421154
S66x8/60-110,-306.4916164691
S66x8/60-125,-306.4897597778
S66x8/60-150,-306.4874659364
S66x8/60-200,-306.4857930341
S66x8/61-A,-197.7597219896
S66x8/61-B,-229.1486527821
S66x8/61-090,-426.9086070924
S66x8/61-095,-426.9093083357
S66x8/61-100,-426.9096026382
S66x8/61-105,-426.9096425528
S66x8/61-110,-426.9095511427
S66x8/61-125,-426.909139002
S66x8/61-150,-426.9085402716
S66x8/61-200,-426.9084199183
S66x8/62-A,-197.7597160728
S66x8/62-B,-209.2631109529
S66x8/62-090,-407.0232345482
S66x8/62-095,-407.0242652942
S66x8/62-100,-407.024682529
S66x8/62-105,-407.0247297093
S66x8/62-110,-407.0246028301
S66x8/62-125,-407.023938643
S66x8/62-150,-407.0232100351
S66x8/62-200,-407.0229069705
S66x8/63-A,-232.2653001154
S66x8/63-B,-229.1486074683
S66x8/63-090,-461.4124340404
S66x8/63-095,-461.4145972106
S66x8/63-100,-461.4156345221
S66x8/63-105,-461.4160261719
S66x8/63-110,-461.4159715697
S66x8/63-125,-461.4153584431
S66x8/63-150,-461.4144655076
S66x8/63-200,-461.4140242084
S66x8/64-A,-248.5689839162
S66x8/64-B,-78.588112089
S66x8/64-090,-327.1583813909
S66x8/64-095,-327.1592141901
S66x8/64-100,-327.1595052233
S66x8/64-105,-327.1594909385
S66x8/64-110,-327.1593082698
S66x8/64-125,-327.1585700338
S66x8/64-150,-327.1576463184
S66x8/64-200,-327.1571747519
S66x8/65-A,-248.312647314
S66x8/65-B,-77.3360910318
S66x8/65-090,-325.655032337
S66x8/65-095,-325.6554719777
S66x8/65-100,-325.6554747076
S66x8/65-105,-325.6552162196
S66x8/65-110,-325.6548160295
S66x8/65-125,-325.6533807119
S66x8/65-150,-325.6515430274
S66x8/65-200,-325.6500855865
S66x8/66-A,-95.8660579527
S66x8/66-B,-248.312626811
S66x8/66-090,-344.1810362957
S66x8/66-095,-344.181990909
S66x8/66-100,-344.1824062186
S66x8/66-105,-344.182477632
S66x8/66-110,-344.1823214782
