system,wB97M(w=150)/def2-QZVP/Q-Chem
S66x8/09-110,-211.69552894
S66x8/09-125,-211.69484015
S66x8/09-150,-211.69385257
S66x8/09-200,-211.6929701
S66x8/10-A,-95.90662484
S66x8/10-B,-95.90664711
S66x8/10-090,-191.81610867
S66x8/10-095,-191.81714011
S66x8/10-100,-191.81758528
S66x8/10-105,-191.81766673
S66x8/10-110,-191.81752317
S66x8/10-125,-191.8166143
S66x8/10-150,-191.81494419
S66x8/10-200,-191.81379782
S66x8/11-A,-95.90647114
S66x8/11-B,-248.67295488
S66x8/11-090,-344.5829285
S66x8/11-095,-344.58409862
S66x8/11-100,-344.58464441
S66x8/11-105,-344.58478748
S66x8/11-110,-344.58468032
S66x8/11-125,-344.58316613
S66x8/11-150,-344.5812606
S66x8/11-200,-344.58013787
S66x8/12-A,-95.90663899
S66x8/12-B,-76.47180868
S66x8/12-090,-172.38742796
S66x8/12-095,-172.38840563
S66x8/12-100,-172.38869571
S66x8/12-105,-172.38854146
S66x8/12-110,-172.38811875
S66x8/12-125,-172.38621022
S66x8/12-150,-172.38327427
S66x8/12-200,-172.38041261
S66x8/13-A,-248.67289571
S66x8/13-B,-115.785802
S66x8/13-090,-364.46413672
S66x8/13-095,-364.46522308
S66x8/13-100,-364.46569955
S66x8/13-105,-364.46578006
S66x8/13-110,-364.46560754
S66x8/13-125,-364.46448785
S66x8/13-150,-364.46256801
S66x8/13-200,-364.46052475
S66x8/14-A,-248.67267086
S66x8/14-B,-95.90665163
S66x8/14-090,-344.58641073
S66x8/14-095,-344.58766014
S66x8/14-100,-344.58820591
S66x8/14-105,-344.58829117
S66x8/14-110,-344.58807221
S66x8/14-125,-344.58664378
S66x8/14-150,-344.58412474
S66x8/14-200,-344.58144544
S66x8/15-A,-248.67269122
S66x8/15-B,-248.67280108
S66x8/15-090,-497.35325913
S66x8/15-095,-497.35455162
S66x8/15-100,-497.35513161
S66x8/15-105,-497.35524874
S66x8/15-110,-497.35505577
S66x8/15-125,-497.3536577
S66x8/15-150,-497.3511154
S66x8/15-200,-497.34794162
S66x8/16-A,-248.67285949
S66x8/16-B,-76.47208983
S66x8/16-090,-325.15079574
S66x8/16-095,-325.15158403
S66x8/16-100,-325.15186278
S66x8/16-105,-325.15180795
S66x8/16-110,-325.15156225
S66x8/16-125,-325.15039725
S66x8/16-150,-325.14857833
S66x8/16-200,-325.1466979
S66x8/17-A,-415.10581596
S66x8/17-B,-415.10595206
S66x8/17-090,-830.23172526
S66x8/17-095,-830.23401512
S66x8/17-100,-830.23484106
S66x8/17-105,-830.23470648
S66x8/17-110,-830.23394948
S66x8/17-125,-830.23005482
S66x8/17-150,-830.22347959
S66x8/17-200,-830.21658571
S66x8/18-A,-76.4720859
S66x8/18-B,-248.45128634
S66x8/18-090,-324.9318749
S66x8/18-095,-324.93271284
S66x8/18-100,-324.9329242
S66x8/18-105,-324.93273475
S66x8/18-110,-324.93230461
S66x8/18-125,-324.93046513
S66x8/18-150,-324.9277076
S66x8/18-200,-324.92503938
S66x8/19-A,-115.78543335
S66x8/19-B,-248.45127863
S66x8/19-090,-364.24477002
S66x8/19-095,-364.24586586
S66x8/19-100,-364.24626308
S66x8/19-105,-364.24619867
S66x8/19-110,-364.24599371
S66x8/19-125,-364.24408523
S66x8/19-150,-364.24137781
S66x8/19-200,-364.23851862
S66x8/20-A,-229.23137079
S66x8/20-B,-229.23137319
S66x8/20-090,-458.48673989
S66x8/20-095,-458.48919356
S66x8/20-100,-458.48999102
S66x8/20-105,-458.48969303
S66x8/20-110,-458.4887136
S66x8/20-125,-458.48405027
S66x8/20-150,-458.476276
S66x8/20-200,-458.46814262
S66x8/21-A,-209.34720293
S66x8/21-B,-209.34720565
S66x8/21-090,-418.71395
S66x8/21-095,-418.71606668
S66x8/21-100,-418.71680667
S66x8/21-105,-418.71662829
S66x8/21-110,-418.71587432
S66x8/21-125,-418.71213496
S66x8/21-150,-418.7060049
S66x8/21-200,-418.69898248
S66x8/22-A,-229.23131087
S66x8/22-B,-415.10566326
S66x8/22-090,-644.36102006
S66x8/22-095,-644.36341869
S66x8/22-100,-644.36425223
S66x8/22-105,-644.36404666
S66x8/22-110,-644.36317071
S66x8/22-125,-644.35874509
S66x8/22-150,-644.3512449
S66x8/22-200,-644.34312884
S66x8/23-A,-209.34709197
S66x8/23-B,-415.1055428
S66x8/23-090,-624.4761143
S66x8/23-095,-624.47838181
S66x8/23-100,-624.47922606
S66x8/23-105,-624.47910685
S66x8/23-110,-624.47836641
S66x8/23-125,-624.47439704
S66x8/23-150,-624.46744555
S66x8/23-200,-624.4595944
S66x8/24-A,-232.40165478
S66x8/24-B,-232.4016563
S66x8/24-090,-464.79273966
S66x8/24-095,-464.79770152
S66x8/24-100,-464.80042655
S66x8/24-105,-464.80184437
S66x8/24-110,-464.80254503
S66x8/24-125,-464.803121
S66x8/24-150,-464.80314947
S66x8/24-200,-464.80321762
S66x8/25-A,-248.4513043
S66x8/25-B,-248.4513161
S66x8/25-090,-496.89329372
S66x8/25-095,-496.89825173
S66x8/25-100,-496.90098388
S66x8/25-105,-496.90240244
S66x8/25-110,-496.90307606
S66x8/25-125,-496.90342747
S66x8/25-150,-496.90308225
S66x8/25-200,-496.90277203
S66x8/26-A,-415.10643805
S66x8/26-B,-415.10643806
S66x8/26-090,-830.21003773
S66x8/26-095,-830.21507064
S66x8/26-100,-830.21763334
S66x8/26-105,-830.21870756
S66x8/26-110,-830.21896689
S66x8/26-125,-830.2180036
S66x8/26-150,-830.21593252
S66x8/26-200,-830.21403686
S66x8/27-A,-232.40165588
S66x8/27-B,-248.45131977
S66x8/27-090,-480.84279346
S66x8/27-095,-480.84804356
S66x8/27-100,-480.85084108
S66x8/27-105,-480.8522719
S66x8/27-110,-480.8529326
S66x8/27-125,-480.85333317
S66x8/27-150,-480.85313547
S66x8/27-200,-480.85299782
S66x8/28-A,-232.40164164
S66x8/28-B,-415.10696719
S66x8/28-090,-647.50032151
S66x8/28-095,-647.50530137
S66x8/28-100,-647.50799312
S66x8/28-105,-647.50936144
S66x8/28-110,-647.50995445
S66x8/28-125,-647.50993096
S66x8/28-150,-647.50917284
S66x8/28-200,-647.50859399
S66x8/29-A,-248.45129681
S66x8/29-B,-415.10692521
S66x8/29-090,-663.5495275
S66x8/29-095,-663.55612574
S66x8/29-100,-663.55935143
S66x8/29-105,-663.56078091
S66x8/29-110,-663.56123807
S66x8/29-125,-663.56081871
S66x8/29-150,-663.55964682
S66x8/29-200,-663.5586626
S66x8/30-A,-232.40165616
S66x8/30-B,-78.63123405
S66x8/30-090,-311.02748759
S66x8/30-095,-311.02991985
S66x8/30-100,-311.03122699
S66x8/30-105,-311.03191782
S66x8/30-110,-311.0322545
S66x8/30-125,-311.03252788
S66x8/30-150,-311.03262061
S66x8/30-200,-311.03275774
S66x8/31-A,-415.10698782
S66x8/31-B,-78.63123958
S66x8/31-090,-493.73560429
S66x8/31-095,-493.73777623
S66x8/31-100,-493.73888536
S66x8/31-105,-493.73943919
S66x8/31-110,-493.73965319
S66x8/31-125,-493.73946744
S66x8/31-150,-493.73888281
S66x8/31-200,-493.73840098
S66x8/32-A,-415.10697441
S66x8/32-B,-77.38480474
S66x8/32-090,-492.49013505
S66x8/32-095,-492.49233883
S66x8/32-100,-492.49343484
S66x8/32-105,-492.49388202
S66x8/32-110,-492.49398545
S66x8/32-125,-492.49348462
S66x8/32-150,-492.4925846
S66x8/32-200,-492.49186554
S66x8/33-A,-248.45132074
S66x8/33-B,-78.63120632
S66x8/33-090,-327.07811352
S66x8/33-095,-327.08026202
S66x8/33-100,-327.08145756
S66x8/33-105,-327.08209035
S66x8/33-110,-327.08240207
S66x8/33-125,-327.08256905
S66x8/33-150,-327.08250255
S66x8/33-200,-327.08248906
S66x8/34-A,-197.85768496
S66x8/34-B,-197.85765479
S66x8/34-090,-395.71037502
S66x8/34-095,-395.71309332
S66x8/34-100,-395.71450437
S66x8/34-105,-395.71525529
S66x8/34-110,-395.71565932
S66x8/34-125,-395.71594469
S66x8/34-150,-395.71573419
S66x8/34-200,-395.71555449
S66x8/35-A,-197.85767333
S66x8/35-B,-197.86015812
S66x8/35-090,-395.71392938
S66x8/35-095,-395.71609247
S66x8/35-100,-395.7172038
S66x8/35-105,-395.71772865
S66x8/35-110,-395.71799674
S66x8/35-125,-395.71814019
S66x8/35-150,-395.71799484
S66x8/35-200,-395.71788295
S66x8/36-A,-197.86014523
S66x8/36-B,-197.86018742
S66x8/36-090,-395.71784964
S66x8/36-095,-395.71897596
S66x8/36-100,-395.71958926
S66x8/36-105,-395.71992873
S66x8/36-110,-395.72010022
S66x8/36-125,-395.7202156
S66x8/36-150,-395.72014812
S66x8/36-200,-395.72006739
S66x8/37-A,-196.6550135
S66x8/37-B,-197.85996679
S66x8/37-090,-394.51098068
S66x8/37-095,-394.51313924
S66x8/37-100,-394.51428412
S66x8/37-105,-394.51486824
S66x8/37-110,-394.5151761
S66x8/37-125,-394.51538457
S66x8/37-150,-394.51528569
S66x8/37-200,-394.51515967
S66x8/38-A,-196.65494219
S66x8/38-B,-196.65494315
S66x8/38-090,-393.30585206
S66x8/38-095,-393.30789413
S66x8/38-100,-393.30911685
S66x8/38-105,-393.30974584
S66x8/38-110,-393.31008104
S66x8/38-125,-393.31022121
S66x8/38-150,-393.31003822
S66x8/38-200,-393.30989323
S66x8/39-A,-232.40165633
S66x8/39-B,-196.65490634
S66x8/39-090,-429.05070659
S66x8/39-095,-429.05395581
S66x8/39-100,-429.05574905
S66x8/39-105,-429.05669309
S66x8/39-110,-429.05710187
S66x8/39-125,-429.0572217
S66x8/39-150,-429.05688108
S66x8/39-200,-429.05661048
S66x8/40-A,-232.401656
S66x8/40-B,-197.86014123
S66x8/40-090,-430.25750153
S66x8/40-095,-430.25999624
S66x8/40-100,-430.2613399
S66x8/40-105,-430.26200663
S66x8/40-110,-430.26228377
S66x8/40-125,-430.26234439
S66x8/40-150,-430.26203217
S66x8/40-200,-430.26181178
S66x8/41-A,-415.10701922
S66x8/41-B,-197.85774715
S66x8/41-090,-612.95919483
S66x8/41-095,-612.96232675
S66x8/41-100,-612.96406491
S66x8/41-105,-612.96502523
S66x8/41-110,-612.96549126
S66x8/41-125,-612.96553317
S66x8/41-150,-612.96507397
S66x8/41-200,-612.96478814
S66x8/42-A,-415.10703035
S66x8/42-B,-196.65494343
S66x8/42-090,-611.75619768
S66x8/42-095,-611.75944192
S66x8/42-100,-611.76115461
S66x8/42-105,-611.7620184
S66x8/42-110,-611.76243962
S66x8/42-125,-611.76259598
S66x8/42-150,-611.76229713
S66x8/42-200,-611.76201477
S66x8/43-A,-415.10700721
S66x8/43-B,-197.86008333
S66x8/43-090,-612.96321308
S66x8/43-095,-612.9657679
S66x8/43-100,-612.96707341
S66x8/43-105,-612.96770648
S66x8/43-110,-612.96795178
S66x8/43-125,-612.96787795
S66x8/43-150,-612.96744147
S66x8/43-200,-612.96709408
S66x8/44-A,-78.63123461
S66x8/44-B,-197.85771393
S66x8/44-090,-276.48691544
S66x8/44-095,-276.4881494
S66x8/44-100,-276.48877586
S66x8/44-105,-276.48912821
S66x8/44-110,-276.48925969
S66x8/44-125,-276.48931418
S66x8/44-150,-276.4891523
S66x8/44-200,-276.48901365
S66x8/45-A,-77.38481732
S66x8/45-B,-197.85769704
S66x8/45-090,-275.23990397
S66x8/45-095,-275.24144746
S66x8/45-100,-275.24223821
S66x8/45-105,-275.24263834
S66x8/45-110,-275.24279607
S66x8/45-125,-275.24279924
S66x8/45-150,-275.24257724
S66x8/45-200,-275.24236179
S66x8/46-A,-248.67294563
S66x8/46-B,-197.85760175
S66x8/46-090,-446.52760747
S66x8/46-095,-446.52954444
S66x8/46-100,-446.53065437
S66x8/46-105,-446.53127867
S66x8/46-110,-446.53157121
S66x8/46-125,-446.53165081
S66x8/46-150,-446.531208
S66x8/46-200,-446.53076798
S66x8/47-A,-232.40165485
S66x8/47-B,-232.40163618
S66x8/47-090,-464.79929807
S66x8/47-095,-464.80191482
S66x8/47-100,-464.80326865
S66x8/47-105,-464.80394522
S66x8/47-110,-464.80423715
S66x8/47-125,-464.80420602
S66x8/47-150,-464.80378061
S66x8/47-200,-464.80343124
S66x8/48-A,-248.45131248
S66x8/48-B,-248.45128638
S66x8/48-090,-496.90011847
S66x8/48-095,-496.90233441
S66x8/48-100,-496.9035212
S66x8/48-105,-496.90411035
S66x8/48-110,-496.90432002
S66x8/48-125,-496.90415138
S66x8/48-150,-496.90352112
S66x8/48-200,-496.90293011
S66x8/49-A,-232.40165501
S66x8/49-B,-248.45129228
S66x8/49-090,-480.84967187
S66x8/49-095,-480.85230489
S66x8/49-100,-480.85365038
S66x8/49-105,-480.85429356
S66x8/49-110,-480.85455418
S66x8/49-125,-480.8543891
S66x8/49-150,-480.85378795
S66x8/49-200,-480.85326111
S66x8/50-A,-232.40165334
S66x8/50-B,-77.38484784
S66x8/50-090,-309.78551759
S66x8/50-095,-309.78740397
S66x8/50-100,-309.78828264
S66x8/50-105,-309.78856839
S66x8/50-110,-309.78865051
S66x8/50-125,-309.78818214
S66x8/50-150,-309.78739633
S66x8/50-200,-309.78674458
S66x8/51-A,-77.3848253
S66x8/51-B,-77.3848593
S66x8/51-090,-154.77059645
S66x8/51-095,-154.77115697
S66x8/51-100,-154.77136497
S66x8/51-105,-154.77137551
S66x8/51-110,-154.77128165
S66x8/51-125,-154.77083138
S66x8/51-150,-154.77025806
S66x8/51-200,-154.7698254
S66x8/52-A,-232.40165294
S66x8/52-B,-229.23338376
S66x8/52-090,-461.63603425
S66x8/52-095,-461.63776053
S66x8/52-100,-461.63861036
S66x8/52-105,-461.63891784
S66x8/52-110,-461.638924
S66x8/52-125,-461.63818603
S66x8/52-150,-461.63687021
S66x8/52-200,-461.63565622
S66x8/53-A,-232.40165273
S66x8/53-B,-209.34815976
S66x8/53-090,-441.75132026
S66x8/53-095,-441.752651
S66x8/53-100,-441.75329842
S66x8/53-105,-441.75352664
S66x8/53-110,-441.75350738
S66x8/53-125,-441.75281207
S66x8/53-150,-441.75156863
S66x8/53-200,-441.75032499
S66x8/54-A,-232.40165184
S66x8/54-B,-76.47204337
S66x8/54-090,-308.87547128
S66x8/54-095,-308.87659525
S66x8/54-100,-308.87707861
S66x8/54-105,-308.87718809
S66x8/54-110,-308.87708483
S66x8/54-125,-308.87636292
S66x8/54-150,-308.87524994
S66x8/54-200,-308.87423057
S66x8/55-A,-232.40164851
S66x8/55-B,-115.78571397
S66x8/55-090,-348.18769553
S66x8/55-095,-348.1893989
S66x8/55-100,-348.19024881
S66x8/55-105,-348.19061321
S66x8/55-110,-348.19068971
S66x8/55-125,-348.19013176
S66x8/55-150,-348.18903086
S66x8/55-200,-348.18797271
S66x8/56-A,-232.40165453
S66x8/56-B,-95.90659952
S66x8/56-090,-328.30673511
S66x8/56-095,-328.30849383
S66x8/56-100,-328.30942892
S66x8/56-105,-328.30990095
S66x8/56-110,-328.31006964
S66x8/56-125,-328.30977344
S66x8/56-150,-328.30910391
S66x8/56-200,-328.30851845
S66x8/57-A,-232.40164953
S66x8/57-B,-248.6729132
S66x8/57-090,-481.07210971
S66x8/57-095,-481.07541628
S66x8/57-100,-481.07706849
S66x8/57-105,-481.07779215
S66x8/57-110,-481.07801354
S66x8/57-125,-481.07749165
S66x8/57-150,-481.07632944
S66x8/57-200,-481.07525185
S66x8/58-A,-248.45127258
S66x8/58-B,-248.45125251
S66x8/58-090,-496.90255705
S66x8/58-095,-496.90478075
S66x8/58-100,-496.90603849
S66x8/58-105,-496.90618615
S66x8/58-110,-496.90592426
S66x8/58-125,-496.9048066
S66x8/58-150,-496.90363161
S66x8/58-200,-496.90283676
S66x8/59-A,-77.3848654
S66x8/59-B,-76.4720852
S66x8/59-090,-153.86036119
S66x8/59-095,-153.86083949
S66x8/59-100,-153.86094866
S66x8/59-105,-153.86084566
S66x8/59-110,-153.8606199
S66x8/59-125,-153.85973328
S66x8/59-150,-153.85852933
S66x8/59-200,-153.85741628
S66x8/60-A,-77.38480681
S66x8/60-B,-229.23335153
S66x8/60-090,-306.62267731
S66x8/60-095,-306.62377104
S66x8/60-100,-306.62415166
S66x8/60-105,-306.62410532
S66x8/60-110,-306.62381221
S66x8/60-125,-306.62243483
S66x8/60-150,-306.62049897
S66x8/60-200,-306.61886716
S66x8/61-A,-197.85766997
S66x8/61-B,-229.23345804
S66x8/61-090,-427.08941107
S66x8/61-095,-427.09051786
S66x8/61-100,-427.09117698
S66x8/61-105,-427.0915377
S66x8/61-110,-427.09172093
S66x8/61-125,-427.09179581
S66x8/61-150,-427.09149785
S66x8/61-200,-427.09122177
S66x8/62-A,-197.85772809
S66x8/62-B,-209.34819839
S66x8/62-090,-407.20400488
S66x8/62-095,-407.20553408
S66x8/62-100,-407.20639962
S66x8/62-105,-407.20683106
S66x8/62-110,-407.20699859
S66x8/62-125,-407.20694543
S66x8/62-150,-407.20651893
S66x8/62-200,-407.20607924
S66x8/63-A,-232.40165574
S66x8/63-B,-229.23340737
S66x8/63-090,-461.63205477
S66x8/63-095,-461.63467402
S66x8/63-100,-461.63598089
S66x8/63-105,-461.63660616
S66x8/63-110,-461.63682795
S66x8/63-125,-461.63656272
S66x8/63-150,-461.63585051
S66x8/63-200,-461.63527496
S66x8/64-A,-248.67293234
S66x8/64-B,-78.6312602
S66x8/64-090,-327.3038055
S66x8/64-095,-327.304988
S66x8/64-100,-327.30559945
S66x8/64-105,-327.30585063
S66x8/64-110,-327.30590409
S66x8/64-125,-327.30558554
S66x8/64-150,-327.30489969
S66x8/64-200,-327.30430117
S66x8/65-A,-248.4513096
S66x8/65-B,-77.38446599
S66x8/65-090,-325.8404377
S66x8/65-095,-325.8411069
S66x8/65-100,-325.84130918
S66x8/65-105,-325.8412319
S66x8/65-110,-325.84098482
S66x8/65-125,-325.83988603
S66x8/65-150,-325.83831812
S66x8/65-200,-325.83689382
S66x8/66-A,-95.90657349
S66x8/66-B,-248.45130777
S66x8/66-090,-344.35824616
S66x8/66-095,-344.35958625
S66x8/66-100,-344.36030745
S66x8/66-105,-344.36062832
S66x8/66-110,-344.36070098
S66x8/66-125,-344.36028331
S66x8/66-150,-344.35935009
S66x8/66-200,-344.35843406
NCIBLIND10/01-A,-232.40016634
NCIBLIND10/01-B,-40.52743389
NCIBLIND10/01-1,-272.92368217
NCIBLIND10/01-2,-272.92774979
NCIBLIND10/01-3,-272.92792322
NCIBLIND10/01-4,-272.92770169
NCIBLIND10/01-5,-272.92763569
NCIBLIND10/01-6,-272.92761338
NCIBLIND10/01-7,-272.92760594
NCIBLIND10/02-A,-232.40126329
NCIBLIND10/02-B,-76.47189955
NCIBLIND10/02-1,-308.86030458
NCIBLIND10/02-2,-308.87512602
NCIBLIND10/02-3,-308.87643282
NCIBLIND10/02-4,-308.87564852
NCIBLIND10/02-5,-308.87487649
NCIBLIND10/02-6,-308.87432921
NCIBLIND10/02-7,-308.87371271
NCIBLIND10/02-8,-308.8734667
NCIBLIND10/02-9,-308.87335112
NCIBLIND10/03-A,-155.12356538
NCIBLIND10/03-B,-155.12353345
NCIBLIND10/03-1,-310.24450091
NCIBLIND10/03-2,-310.24810284
NCIBLIND10/03-3,-310.24825278
NCIBLIND10/03-4,-310.24757868
NCIBLIND10/03-5,-310.24730595
NCIBLIND10/03-6,-310.24720588
NCIBLIND10/03-7,-310.24716735
NCIBLIND10/04-A,-599.89103983
NCIBLIND10/04-B,-599.89182716
NCIBLIND10/04-1,-1199.78013573
NCIBLIND10/04-2,-1199.78970885
NCIBLIND10/04-3,-1199.79149322
NCIBLIND10/04-4,-1199.78790163
