system,LC-wPBEh(w=15)/def2-QZVP/Q-Chem
S66x8/03-150,-172.1745918481
S66x8/03-200,-172.1716339101
S66x8/04-A,-76.3863232913
S66x8/04-B,-248.3490276841
S66x8/04-090,-324.7467390493
S66x8/04-095,-324.7472942382
S66x8/04-100,-324.7472706373
S66x8/04-105,-324.7468961716
S66x8/04-110,-324.7463119168
S66x8/04-125,-324.7441371052
S66x8/04-150,-324.7409742396
S66x8/04-200,-324.7374252888
S66x8/05-A,-115.6454917822
S66x8/05-B,-115.6454916384
S66x8/05-090,-231.298784681
S66x8/05-095,-231.2993860052
S66x8/05-100,-231.2994580867
S66x8/05-105,-231.2992089825
S66x8/05-110,-231.2987718956
S66x8/05-125,-231.2971048759
S66x8/05-150,-231.2947470062
S66x8/05-200,-231.2924877321
S66x8/06-A,-115.645309717
S66x8/06-B,-95.7836812202
S66x8/06-090,-211.4397793121
S66x8/06-095,-211.4405088756
S66x8/06-100,-211.4405636181
S66x8/06-105,-211.4402004777
S66x8/06-110,-211.4396023187
S66x8/06-125,-211.4373404498
S66x8/06-150,-211.4340875277
S66x8/06-200,-211.4309423634
S66x8/07-A,-115.6454067537
S66x8/07-B,-248.3487180935
S66x8/07-090,-364.0051987608
S66x8/07-095,-364.0059200917
S66x8/07-100,-364.0060156601
S66x8/07-105,-364.0057197712
S66x8/07-110,-364.0051789607
S66x8/07-125,-364.0030306964
S66x8/07-150,-363.9994210867
S66x8/07-200,-363.9957249444
S66x8/08-A,-115.6454974452
S66x8/08-B,-76.3863158819
S66x8/08-090,-192.0394224168
S66x8/08-095,-192.0398779048
S66x8/08-100,-192.0398710585
S66x8/08-105,-192.0395860102
S66x8/08-110,-192.0391420077
S66x8/08-125,-192.0375526071
S66x8/08-150,-192.0353683277
S66x8/08-200,-192.0332866362
S66x8/09-A,-95.7836705007
S66x8/09-B,-115.64550905
S66x8/09-090,-211.432317325
S66x8/09-095,-211.4328154588
S66x8/09-100,-211.43294866
S66x8/09-105,-211.432867691
S66x8/09-110,-211.432668666
S66x8/09-125,-211.4318453651
S66x8/09-150,-211.4307409459
S66x8/09-200,-211.4297902764
S66x8/10-A,-95.783682693
S66x8/10-B,-95.7836525281
S66x8/10-090,-191.5713533601
S66x8/10-095,-191.5720983889
S66x8/10-100,-191.5723356787
S66x8/10-105,-191.5722704368
S66x8/10-110,-191.572022428
S66x8/10-125,-191.5709199291
S66x8/10-150,-191.5690745831
S66x8/10-200,-191.5678536361
S66x8/11-A,-95.7835511976
S66x8/11-B,-248.3488595552
S66x8/11-090,-344.1370577645
S66x8/11-095,-344.1379693704
S66x8/11-100,-344.1383369353
S66x8/11-105,-344.1383584927
S66x8/11-110,-344.138163234
S66x8/11-125,-344.1364052687
S66x8/11-150,-344.1343070064
S66x8/11-200,-344.1331271864
S66x8/12-A,-95.7836385171
S66x8/12-B,-76.3859944081
S66x8/12-090,-172.1807435635
S66x8/12-095,-172.1813289707
S66x8/12-100,-172.1812880036
S66x8/12-105,-172.1808635518
S66x8/12-110,-172.1802262842
S66x8/12-125,-172.1779302662
S66x8/12-150,-172.1747148866
S66x8/12-200,-172.1716716482
S66x8/13-A,-248.3488306399
S66x8/13-B,-115.6455004425
S66x8/13-090,-364.0010103967
S66x8/13-095,-364.0018303571
S66x8/13-100,-364.0021120062
S66x8/13-105,-364.002050361
S66x8/13-110,-364.0017795649
S66x8/13-125,-364.0004679884
S66x8/13-150,-363.9983859072
S66x8/13-200,-363.9961953627
S66x8/14-A,-248.3486315652
S66x8/14-B,-95.7836438226
S66x8/14-090,-344.1411235857
S66x8/14-095,-344.1420263136
S66x8/14-100,-344.1422976857
S66x8/14-105,-344.1421654008
S66x8/14-110,-344.1417788114
S66x8/14-125,-344.1399895065
S66x8/14-150,-344.1372640532
S66x8/14-200,-344.1344198707
S66x8/15-A,-248.348950968
S66x8/15-B,-248.3490281393
S66x8/15-090,-496.7074057387
S66x8/15-095,-496.7083828464
S66x8/15-100,-496.7087270664
S66x8/15-105,-496.7086460897
S66x8/15-110,-496.7082908043
S66x8/15-125,-496.7065896276
S66x8/15-150,-496.7038667536
S66x8/15-200,-496.7004578941
S66x8/16-A,-248.3491248164
S66x8/16-B,-76.386317797
S66x8/16-090,-324.7422505011
S66x8/16-095,-324.7428288986
S66x8/16-100,-324.7429506861
S66x8/16-105,-324.7427853256
S66x8/16-110,-324.7424584566
S66x8/16-125,-324.7411508857
S66x8/16-150,-324.7392106254
S66x8/16-200,-324.7372184334
S66x8/17-A,-414.5543214958
S66x8/17-B,-414.554416168
S66x8/17-090,-829.132588513
S66x8/17-095,-829.1341746806
S66x8/17-100,-829.1343977845
S66x8/17-105,-829.13375499
S66x8/17-110,-829.1325894076
S66x8/17-125,-829.1278994896
S66x8/17-150,-829.1208752523
S66x8/17-200,-829.1136577239
S66x8/18-A,-76.3863215656
S66x8/18-B,-248.0865727661
S66x8/18-090,-324.4832480112
S66x8/18-095,-324.4837273606
S66x8/18-100,-324.4836471357
S66x8/18-105,-324.4832215918
S66x8/18-110,-324.4825977016
S66x8/18-125,-324.4803878509
S66x8/18-150,-324.4773837714
S66x8/18-200,-324.4745781475
S66x8/19-A,-115.6453154172
S66x8/19-B,-248.0865668725
S66x8/19-090,-363.7420620289
S66x8/19-095,-363.7427879456
S66x8/19-100,-363.7428809762
S66x8/19-105,-363.7425733922
S66x8/19-110,-363.741940324
S66x8/19-125,-363.7398652211
S66x8/19-150,-363.7366451431
S66x8/19-200,-363.7336144545
S66x8/20-A,-228.9429472102
S66x8/20-B,-228.9429525525
S66x8/20-090,-457.9151592492
S66x8/20-095,-457.9167555405
S66x8/20-100,-457.9168069688
S66x8/20-105,-457.9158590817
S66x8/20-110,-457.9143295786
S66x8/20-125,-457.9085023588
S66x8/20-150,-457.9000065587
S66x8/20-200,-457.8914412328
S66x8/21-A,-209.0765726207
S66x8/21-B,-209.076577244
S66x8/21-090,-418.1764037637
S66x8/21-095,-418.1778074958
S66x8/21-100,-418.1779536773
S66x8/21-105,-418.1773219883
S66x8/21-110,-418.1762108574
S66x8/21-125,-418.1718010699
S66x8/21-150,-418.1652067128
S66x8/21-200,-418.1578043074
S66x8/22-A,-228.9428647023
S66x8/22-B,-414.5541080186
S66x8/22-090,-643.5256553503
S66x8/22-095,-643.5272540029
S66x8/22-100,-643.5273981088
S66x8/22-105,-643.5266057925
S66x8/22-110,-643.5252587485
S66x8/22-125,-643.519928941
S66x8/22-150,-643.5118274894
S66x8/22-200,-643.5033271855
S66x8/23-A,-209.0764533623
S66x8/23-B,-414.5540236318
S66x8/23-090,-623.6580040776
S66x8/23-095,-623.6595702902
S66x8/23-100,-623.6598140469
S66x8/23-105,-623.6591927387
S66x8/23-110,-623.6580388891
S66x8/23-125,-623.6532942275
S66x8/23-150,-623.6458267116
S66x8/23-200,-623.6376019742
S66x8/24-A,-232.0542448901
S66x8/24-B,-232.0542217647
S66x8/24-090,-464.0981561006
S66x8/24-095,-464.1026375182
S66x8/24-100,-464.1057407936
S66x8/24-105,-464.1071526976
S66x8/24-110,-464.1074540139
S66x8/24-125,-464.1082614121
S66x8/24-150,-464.1081512886
S66x8/24-200,-464.1081493964
S66x8/25-A,-248.0865533195
S66x8/25-B,-248.0865839604
S66x8/25-090,-496.1649527014
S66x8/25-095,-496.1691557676
S66x8/25-100,-496.1718079746
S66x8/25-105,-496.173367651
S66x8/25-110,-496.1738893612
S66x8/25-125,-496.1741383832
S66x8/25-150,-496.1736158735
S66x8/25-200,-496.1732824362
S66x8/26-A,-414.5548353573
S66x8/26-B,-414.5548353573
S66x8/26-090,-829.1083557939
S66x8/26-095,-829.112822243
S66x8/26-100,-829.1152133116
S66x8/26-105,-829.1161224604
S66x8/26-110,-829.1161481767
S66x8/26-125,-829.115105076
S66x8/26-150,-829.1127991341
S66x8/26-200,-829.11083889
S66x8/27-A,-232.0542456425
S66x8/27-B,-248.0865947846
S66x8/27-090,-480.1314832664
S66x8/27-095,-480.1358830277
S66x8/27-100,-480.1388858786
S66x8/27-105,-480.1404672964
S66x8/27-110,-480.1408050252
S66x8/27-125,-480.1412878381
S66x8/27-150,-480.1408968068
S66x8/27-200,-480.140712054
S66x8/28-A,-232.0541260666
S66x8/28-B,-414.5553391567
S66x8/28-090,-646.6024270577
S66x8/28-095,-646.6064424953
S66x8/28-100,-646.6090716966
S66x8/28-105,-646.6106610068
S66x8/28-110,-646.6111624195
S66x8/28-125,-646.6108281442
S66x8/28-150,-646.6100118284
S66x8/28-200,-646.6094275482
S66x8/29-A,-248.0865271325
S66x8/29-B,-414.5553384589
S66x8/29-090,-662.6350069898
S66x8/29-095,-662.6404749432
S66x8/29-100,-662.6432477333
S66x8/29-105,-662.6448370898
S66x8/29-110,-662.6453149514
S66x8/29-125,-662.6446539335
S66x8/29-150,-662.6433375572
S66x8/29-200,-662.64233585
S66x8/30-A,-232.0542334385
S66x8/30-B,-78.5156720118
S66x8/30-090,-310.564872547
S66x8/30-095,-310.5669432242
S66x8/30-100,-310.568383338
S66x8/30-105,-310.5690212918
S66x8/30-110,-310.5691430266
S66x8/30-125,-310.5695879882
S66x8/30-150,-310.5695457022
S66x8/30-200,-310.5696626078
S66x8/31-A,-414.5554001373
S66x8/31-B,-78.5156883125
S66x8/31-090,-493.0690225939
S66x8/31-095,-493.0709539309
S66x8/31-100,-493.0720356386
S66x8/31-105,-493.0725038874
S66x8/31-110,-493.0726147165
S66x8/31-125,-493.072437087
S66x8/31-150,-493.0717829464
S66x8/31-200,-493.0712305369
S66x8/32-A,-414.5554275786
S66x8/32-B,-77.260127422
S66x8/32-090,-491.8143908688
S66x8/32-095,-491.8163643032
S66x8/32-100,-491.8173770828
S66x8/32-105,-491.8177283984
S66x8/32-110,-491.8177593283
S66x8/32-125,-491.8173042041
S66x8/32-150,-491.8163357504
S66x8/32-200,-491.8155760924
S66x8/33-A,-248.0866082219
S66x8/33-B,-78.5156327169
S66x8/33-090,-326.5984604164
S66x8/33-095,-326.6003338461
S66x8/33-100,-326.6014677737
S66x8/33-105,-326.6020521382
S66x8/33-110,-326.6022556146
S66x8/33-125,-326.6024820373
S66x8/33-150,-326.60230245
S66x8/33-200,-326.6022404212
S66x8/34-A,-197.5910875901
S66x8/34-B,-197.5910091772
S66x8/34-090,-395.1784321101
S66x8/34-095,-395.1808618276
S66x8/34-100,-395.1821829542
S66x8/34-105,-395.1828523462
S66x8/34-110,-395.1831992132
S66x8/34-125,-395.1833043117
S66x8/34-150,-395.1829063186
S66x8/34-200,-395.1825842193
S66x8/35-A,-197.5910585334
S66x8/35-B,-197.5939220542
S66x8/35-090,-395.1820943948
S66x8/35-095,-395.1839429954
S66x8/35-100,-395.1849402847
S66x8/35-105,-395.1854092838
S66x8/35-110,-395.1856128328
S66x8/35-125,-395.1855876753
S66x8/35-150,-395.1852740217
S66x8/35-200,-395.1850582283
S66x8/36-A,-197.5939432271
S66x8/36-B,-197.5940046719
S66x8/36-090,-395.1860307764
S66x8/36-095,-395.1870500057
S66x8/36-100,-395.1875986603
S66x8/36-105,-395.1878706458
S66x8/36-110,-395.1880166462
S66x8/36-125,-395.1880045637
S66x8/36-150,-395.1878035815
S66x8/36-200,-395.1876502316
S66x8/37-A,-196.3859290438
S66x8/37-B,-197.5938580285
S66x8/37-090,-393.9765400174
S66x8/37-095,-393.9784611533
S66x8/37-100,-393.9795033902
S66x8/37-105,-393.9800201618
S66x8/37-110,-393.9802552768
S66x8/37-125,-393.9803524268
S66x8/37-150,-393.9800825729
S66x8/37-200,-393.9798576447
S66x8/38-A,-196.3858126979
S66x8/38-B,-196.3860342442
S66x8/38-090,-392.7685959941
S66x8/38-095,-392.7704058541
S66x8/38-100,-392.7715478362
S66x8/38-105,-392.7720993116
S66x8/38-110,-392.7723253025
S66x8/38-125,-392.7723440141
S66x8/38-150,-392.7719891406
S66x8/38-200,-392.7717405649
S66x8/39-A,-232.0542246125
S66x8/39-B,-196.3857480306
S66x8/39-090,-428.4349764021
S66x8/39-095,-428.4378820418
S66x8/39-100,-428.4395356335
S66x8/39-105,-428.4403316194
S66x8/39-110,-428.440608446
S66x8/39-125,-428.4408106731
S66x8/39-150,-428.4403190431
S66x8/39-200,-428.4399314568
S66x8/40-A,-232.0542149813
S66x8/40-B,-197.5939797908
S66x8/40-090,-429.6445361542
S66x8/40-095,-429.6467959753
S66x8/40-100,-429.6481654591
S66x8/40-105,-429.648676174
S66x8/40-110,-429.6488187331
S66x8/40-125,-429.6489632555
S66x8/40-150,-429.6485106416
S66x8/40-200,-429.6481586346
S66x8/41-A,-414.5553712989
S66x8/41-B,-197.5913081162
S66x8/41-090,-612.1422343074
S66x8/41-095,-612.1451570246
S66x8/41-100,-612.1468556752
S66x8/41-105,-612.1475131167
S66x8/41-110,-612.1476740341
S66x8/41-125,-612.1477575952
S66x8/41-150,-612.1470891991
S66x8/41-200,-612.1467274721
S66x8/42-A,-414.5554440722
S66x8/42-B,-196.3857470792
S66x8/42-090,-610.9362810677
S66x8/42-095,-610.9391894873
S66x8/42-100,-610.9407840341
S66x8/42-105,-610.9415285888
S66x8/42-110,-610.9418632092
S66x8/42-125,-610.9420330636
S66x8/42-150,-610.9415554992
S66x8/42-200,-610.9411898867
S66x8/43-A,-414.5554821778
S66x8/43-B,-197.5938225429
S66x8/43-090,-612.146181371
S66x8/43-095,-612.1485321886
S66x8/43-100,-612.1497153198
S66x8/43-105,-612.1501437158
S66x8/43-110,-612.1503221625
S66x8/43-125,-612.1502893019
S66x8/43-150,-612.1497208675
S66x8/43-200,-612.1492878364
S66x8/44-A,-78.5156734503
S66x8/44-B,-197.5911413711
S66x8/44-090,-276.1055085166
S66x8/44-095,-276.1066480803
S66x8/44-100,-276.1072114101
S66x8/44-105,-276.1074415476
S66x8/44-110,-276.1075450156
S66x8/44-125,-276.107468661
S66x8/44-150,-276.1072040795
S66x8/44-200,-276.1070072317
S66x8/45-A,-77.2601323488
S66x8/45-B,-197.5911026461
S66x8/45-090,-274.8492469417
S66x8/45-095,-274.850602363
S66x8/45-100,-274.8512992169
S66x8/45-105,-274.8516816832
S66x8/45-110,-274.8518341445
S66x8/45-125,-274.8517281157
S66x8/45-150,-274.851382456
S66x8/45-200,-274.851136928
S66x8/46-A,-248.3491893766
S66x8/46-B,-197.5911000931
S66x8/46-090,-445.9381691858
S66x8/46-095,-445.9399542413
S66x8/46-100,-445.940977496
S66x8/46-105,-445.941473146
S66x8/46-110,-445.9416739816
S66x8/46-125,-445.9416911109
S66x8/46-150,-445.9410457758
S66x8/46-200,-445.9404984819
S66x8/47-A,-232.0542002718
S66x8/47-B,-232.0541075542
S66x8/47-090,-464.1053351044
S66x8/47-095,-464.1075774389
S66x8/47-100,-464.1087480876
S66x8/47-105,-464.1093505455
S66x8/47-110,-464.1095514997
S66x8/47-125,-464.1094408241
S66x8/47-150,-464.1088958663
S66x8/47-200,-464.1084571176
S66x8/48-A,-248.0865567861
S66x8/48-B,-248.0865191312
S66x8/48-090,-496.1717278245
S66x8/48-095,-496.1735583059
S66x8/48-100,-496.174562698
S66x8/48-105,-496.1750718751
S66x8/48-110,-496.1751857463
S66x8/48-125,-496.1749414887
S66x8/48-150,-496.1741686818
S66x8/48-200,-496.1734640198
S66x8/49-A,-232.0542016026
S66x8/49-B,-248.0865493931
S66x8/49-090,-480.1383663209
S66x8/49-095,-480.1406505248
S66x8/49-100,-480.1417923737
S66x8/49-105,-480.142359721
S66x8/49-110,-480.1425384618
S66x8/49-125,-480.1422724653
S66x8/49-150,-480.1415541017
S66x8/49-200,-480.1409208109
S66x8/50-A,-232.0541878443
S66x8/50-B,-77.2601970478
S66x8/50-090,-309.3143650623
S66x8/50-095,-309.3158553298
S66x8/50-100,-309.3164541223
S66x8/50-105,-309.316723948
S66x8/50-110,-309.3167306059
S66x8/50-125,-309.3161717958
S66x8/50-150,-309.3152462412
S66x8/50-200,-309.3145310727
S66x8/51-A,-77.2601439903
S66x8/51-B,-77.2602068153
S66x8/51-090,-154.5216991724
S66x8/51-095,-154.5221354235
S66x8/51-100,-154.5222624274
S66x8/51-105,-154.5222180502
S66x8/51-110,-154.5220848086
S66x8/51-125,-154.5215610442
S66x8/51-150,-154.5209194401
S66x8/51-200,-154.5204621252
S66x8/52-A,-232.0541856974
S66x8/52-B,-228.9447792308
S66x8/52-090,-461.0012969853
S66x8/52-095,-461.0026415748
S66x8/52-100,-461.0032372071
S66x8/52-105,-461.0033948524
S66x8/52-110,-461.0032795
S66x8/52-125,-461.0022994564
S66x8/52-150,-461.000835129
S66x8/52-200,-460.999523786
S66x8/53-A,-232.0541878604
S66x8/53-B,-209.0774436737
S66x8/53-090,-441.1340932504
S66x8/53-095,-441.1351598664
S66x8/53-100,-441.135630985
S66x8/53-105,-441.1357264581
S66x8/53-110,-441.1356098487
S66x8/53-125,-441.1347660046
S66x8/53-150,-441.1333742447
S66x8/53-200,-441.1320268495
S66x8/54-A,-232.0541764643
S66x8/54-B,-76.3862560467
S66x8/54-090,-308.4430656899
S66x8/54-095,-308.4440343193
S66x8/54-100,-308.4443649149
S66x8/54-105,-308.4443166711
S66x8/54-110,-308.4440940326
S66x8/54-125,-308.443240498
S66x8/54-150,-308.4420527501
S66x8/54-200,-308.4410034731
S66x8/55-A,-232.0541571407
S66x8/55-B,-115.6455354163
S66x8/55-090,-347.7010125739
S66x8/55-095,-347.702390775
S66x8/55-100,-347.7030626646
S66x8/55-105,-347.7033402505
S66x8/55-110,-347.7033358816
S66x8/55-125,-347.7025523407
S66x8/55-150,-347.701337592
S66x8/55-200,-347.700234429
S66x8/56-A,-232.0541973454
S66x8/56-B,-95.7836528686
S66x8/56-090,-327.8371037656
S66x8/56-095,-327.8385634055
S66x8/56-100,-327.8393663711
S66x8/56-105,-327.8398111535
S66x8/56-110,-327.8399095267
S66x8/56-125,-327.8395069364
S66x8/56-150,-327.8387398163
S66x8/56-200,-327.8380867468
S66x8/57-A,-232.0541629614
S66x8/57-B,-248.3491514751
S66x8/57-090,-480.4022418454
S66x8/57-095,-480.4050618309
S66x8/57-100,-480.4063934655
S66x8/57-105,-480.4069750742
S66x8/57-110,-480.4071502729
S66x8/57-125,-480.4064500397
S66x8/57-150,-480.4051317574
S66x8/57-200,-480.4039721136
S66x8/58-A,-248.0865363954
S66x8/58-B,-248.0864762308
S66x8/58-090,-496.1746763352
S66x8/58-095,-496.1764150833
S66x8/58-100,-496.1772483817
S66x8/58-105,-496.1771876442
S66x8/58-110,-496.1768140002
S66x8/58-125,-496.1755337439
S66x8/58-150,-496.1742132529
S66x8/58-200,-496.1733585061
S66x8/59-A,-77.2602502937
S66x8/59-B,-76.386310494
S66x8/59-090,-153.6505059417
S66x8/59-095,-153.6508547174
S66x8/59-100,-153.6508741301
S66x8/59-105,-153.6507085994
S66x8/59-110,-153.6504395569
S66x8/59-125,-153.6494604051
S66x8/59-150,-153.6481654345
S66x8/59-200,-153.6469987809
S66x8/60-A,-77.2601391909
S66x8/60-B,-228.9447520238
S66x8/60-090,-306.2109272989
S66x8/60-095,-306.2116279187
S66x8/60-100,-306.2117266531
S66x8/60-105,-306.2114735398
S66x8/60-110,-306.2110383936
S66x8/60-125,-306.2094386686
S66x8/60-150,-306.207342542
S66x8/60-200,-306.2055955678
S66x8/61-A,-197.5911414864
S66x8/61-B,-228.944828724
S66x8/61-090,-426.5349338782
S66x8/61-095,-426.5359162452
S66x8/61-100,-426.5364775299
S66x8/61-105,-426.5367666774
S66x8/61-110,-426.5369086105
S66x8/61-125,-426.5369035997
S66x8/61-150,-426.5364144499
S66x8/61-200,-426.5360735513
S66x8/62-A,-197.5911601971
S66x8/62-B,-209.077453337
S66x8/62-090,-406.6675186561
S66x8/62-095,-406.668844761
S66x8/62-100,-406.6695500868
S66x8/62-105,-406.6699073418
S66x8/62-110,-406.6700619067
S66x8/62-125,-406.6698755556
S66x8/62-150,-406.6692979676
S66x8/62-200,-406.6687514681
S66x8/63-A,-232.0542246051
S66x8/63-B,-228.9447855832
S66x8/63-090,-460.9968134502
S66x8/63-095,-460.9989724747
S66x8/63-100,-461.0001500843
S66x8/63-105,-461.0007471739
S66x8/63-110,-461.0008405304
S66x8/63-125,-461.0006094711
S66x8/63-150,-460.9997481264
S66x8/63-200,-460.9991022066
S66x8/64-A,-248.349086637
S66x8/64-B,-78.5157545367
S66x8/64-090,-326.8650699835
S66x8/64-095,-326.8661032486
S66x8/64-100,-326.8666182375
S66x8/64-105,-326.8667906945
S66x8/64-110,-326.8667738935
S66x8/64-125,-326.866413346
S66x8/64-150,-326.8655849814
S66x8/64-200,-326.8649223933
S66x8/65-A,-248.0865862322
S66x8/65-B,-77.2597103032
S66x8/65-090,-325.3521005548
S66x8/65-095,-325.3525548537
S66x8/65-100,-325.3525989319
S66x8/65-105,-325.3524006122
S66x8/65-110,-325.3520648265
S66x8/65-125,-325.3508138658
S66x8/65-150,-325.3491281875
S66x8/65-200,-325.3476427162
S66x8/66-A,-95.7836182576
S66x8/66-B,-248.0865661566
S66x8/66-090,-343.8714785073
S66x8/66-095,-343.8725255388
S66x8/66-100,-343.8730819961
S66x8/66-105,-343.8733084304
S66x8/66-110,-343.8733089986
