system,LC-wPBEh(w=150)/def2-QZVP/Q-Chem
S22x5/14-1.0,-464.1607349712
S22x5/14-1.2,-464.1632296073
S22x5/14-1.5,-464.163485433
S22x5/14-2.0,-464.1635883095
S22x5/15-A,-232.0817834144
S22x5/15-B,-363.5750110729
S22x5/15-0.9,-595.6581278287
S22x5/15-1.0,-595.6604895631
S22x5/15-1.2,-595.6611194045
S22x5/15-1.5,-595.6596978086
S22x5/15-2.0,-595.658106341
S22x5/16-A,-232.0818298524
S22x5/16-B,-363.5750346639
S22x5/16-0.9,-595.6452213567
S22x5/16-1.0,-595.6532888632
S22x5/16-1.2,-595.6564728723
S22x5/16-1.5,-595.6565682418
S22x5/16-2.0,-595.6566676069
S22x5/17-A,-264.1402018604
S22x5/17-B,-264.1402027776
S22x5/17-0.9,-528.27179994
S22x5/17-1.0,-528.2792056483
S22x5/17-1.2,-528.2814180046
S22x5/17-1.5,-528.2808930442
S22x5/17-2.0,-528.2805537292
S22x5/18-A,-323.3185536778
S22x5/18-B,-303.4539933774
S22x5/18-0.9,-626.7945640829
S22x5/18-1.0,-626.7966048978
S22x5/18-1.2,-626.7922804262
S22x5/18-1.5,-626.7840403862
S22x5/18-2.0,-626.7771901179
S22x5/19-A,-307.2733780534
S22x5/19-B,-307.2731418197
S22x5/19-0.9,-614.5516977874
S22x5/19-1.0,-614.5529787299
S22x5/19-1.2,-614.5526281698
S22x5/19-1.5,-614.5503625696
S22x5/19-2.0,-614.5483040725
S22x5/20-A,-414.5868184363
S22x5/20-B,-414.5868184363
S22x5/20-0.9,-829.169860592
S22x5/20-1.0,-829.1788425923
S22x5/20-1.2,-829.178857441
S22x5/20-1.5,-829.1760870006
S22x5/20-2.0,-829.1744930739
S22x5/21-A,-414.5861347435
S22x5/21-B,-414.5861347435
S22x5/21-0.9,-829.1999564248
S22x5/21-1.0,-829.2022891872
S22x5/21-1.2,-829.1969543618
S22x5/21-1.5,-829.1872425957
S22x5/21-2.0,-829.1788339143
S22x5/22-A,-232.0818617464
S22x5/22-B,-93.3581963187
S22x5/22-0.9,-325.4439950311
S22x5/22-1.0,-325.4450736872
S22x5/22-1.2,-325.4445337914
S22x5/22-1.5,-325.4428082946
S22x5/22-2.0,-325.4412467098
S66x8/01-A,-76.3919761628
S66x8/01-B,-76.3919703807
S66x8/01-090,-152.7914734762
S66x8/01-095,-152.7918401173
S66x8/01-100,-152.7917769185
S66x8/01-105,-152.7914569222
S66x8/01-110,-152.7909958487
S66x8/01-125,-152.7894174565
S66x8/01-150,-152.7873132703
S66x8/01-200,-152.7853370918
S66x8/02-A,-76.3919815695
S66x8/02-B,-115.6572835039
S66x8/02-090,-192.0569175868
S66x8/02-095,-192.0574152175
S66x8/02-100,-192.0574207652
S66x8/02-105,-192.0571310669
S66x8/02-110,-192.0566724153
S66x8/02-125,-192.0550151956
S66x8/02-150,-192.0527508823
S66x8/02-200,-192.0506456342
S66x8/03-A,-76.3919863844
S66x8/03-B,-95.7968793105
S66x8/03-090,-172.1994411156
S66x8/03-095,-172.1998532651
S66x8/03-100,-172.1997191607
S66x8/03-105,-172.1992547467
S66x8/03-110,-172.1986071369
S66x8/03-125,-172.1963564481
S66x8/03-150,-172.1933193972
S66x8/03-200,-172.1904937167
S66x8/04-A,-76.3919864114
S66x8/04-B,-248.3752568849
S66x8/04-090,-324.7782964951
S66x8/04-095,-324.7788571385
S66x8/04-100,-324.7788393488
S66x8/04-105,-324.778472478
S66x8/04-110,-324.777899183
S66x8/04-125,-324.7757839023
S66x8/04-150,-324.7726992483
S66x8/04-200,-324.7692752678
S66x8/05-A,-115.6573164487
S66x8/05-B,-115.6573113537
S66x8/05-090,-231.3220542312
S66x8/05-095,-231.3226688079
S66x8/05-100,-231.3227582243
S66x8/05-105,-231.3225292976
S66x8/05-110,-231.3221138864
S66x8/05-125,-231.3205172285
S66x8/05-150,-231.3182549141
S66x8/05-200,-231.3161031985
S66x8/06-A,-115.6571345303
S66x8/06-B,-95.7969155548
S66x8/06-090,-211.4643716507
S66x8/06-095,-211.4651095818
S66x8/06-100,-211.4651688232
S66x8/06-105,-211.464815904
S66x8/06-110,-211.4642421199
S66x8/06-125,-211.4620618138
S66x8/06-150,-211.4589282123
S66x8/06-200,-211.4559455112
S66x8/07-A,-115.6572317058
S66x8/07-B,-248.3750083434
S66x8/07-090,-364.0428883709
S66x8/07-095,-364.0436180156
S66x8/07-100,-364.0437237756
S66x8/07-105,-364.0434418587
S66x8/07-110,-364.0429196513
S66x8/07-125,-364.0408424502
S66x8/07-150,-364.0373471468
S66x8/07-200,-364.0338134914
S66x8/08-A,-115.6573307695
S66x8/08-B,-76.3919740301
S66x8/08-090,-192.0565625618
S66x8/08-095,-192.0570360128
S66x8/08-100,-192.0570506318
S66x8/08-105,-192.0567885757
S66x8/08-110,-192.0563674954
S66x8/08-125,-192.0548462679
S66x8/08-150,-192.0527503633
S66x8/08-200,-192.0507614981
S66x8/09-A,-95.7969039333
S66x8/09-B,-115.6573369188
S66x8/09-090,-211.456983073
S66x8/09-095,-211.4575112266
S66x8/09-100,-211.4576782547
S66x8/09-105,-211.4576260382
S66x8/09-110,-211.4574521366
S66x8/09-125,-211.4567126836
S66x8/09-150,-211.4557079506
S66x8/09-200,-211.4548396283
S66x8/10-A,-95.7969265777
S66x8/10-B,-95.7968888377
S66x8/10-090,-191.5974104208
S66x8/10-095,-191.5981669433
S66x8/10-100,-191.5984225559
S66x8/10-105,-191.5983890855
S66x8/10-110,-191.5981731016
S66x8/10-125,-191.5971495313
S66x8/10-150,-191.5954451829
S66x8/10-200,-191.5943214641
S66x8/11-A,-95.79678447
S66x8/11-B,-248.3751506063
S66x8/11-090,-344.176185973
S66x8/11-095,-344.177098582
S66x8/11-100,-344.1774651477
S66x8/11-105,-344.1774993725
S66x8/11-110,-344.1773315358
S66x8/11-125,-344.1756983274
S66x8/11-150,-344.1737357383
S66x8/11-200,-344.1726462175
S66x8/12-A,-95.7968737699
S66x8/12-B,-76.3916222476
S66x8/12-090,-172.1992287112
S66x8/12-095,-172.1998200607
S66x8/12-100,-172.1997903479
S66x8/12-105,-172.1993807548
S66x8/12-110,-172.198760623
S66x8/12-125,-172.1965219035
S66x8/12-150,-172.1934174574
S66x8/12-200,-172.1905120066
S66x8/13-A,-248.3751144898
S66x8/13-B,-115.6573198907
S66x8/13-090,-364.0387485099
S66x8/13-095,-364.0395830913
S66x8/13-100,-364.0398813018
S66x8/13-105,-364.0398361293
S66x8/13-110,-364.0395830358
S66x8/13-125,-364.0383310033
S66x8/13-150,-364.0363620453
S66x8/13-200,-364.034276296
S66x8/14-A,-248.3749141571
S66x8/14-B,-95.7968778989
S66x8/14-090,-344.1801820404
S66x8/14-095,-344.1810937036
S66x8/14-100,-344.1813700123
S66x8/14-105,-344.1812481062
S66x8/14-110,-344.1808826783
S66x8/14-125,-344.179182892
S66x8/14-150,-344.176580411
S66x8/14-200,-344.1738919809
S66x8/15-A,-248.3751765721
S66x8/15-B,-248.3752439929
S66x8/15-090,-496.759431545
S66x8/15-095,-496.7604094053
S66x8/15-100,-496.7607624977
S66x8/15-105,-496.7606997478
S66x8/15-110,-496.7603682803
S66x8/15-125,-496.7587438344
S66x8/15-150,-496.7561200597
S66x8/15-200,-496.7528666008
S66x8/16-A,-248.375352766
S66x8/16-B,-76.3919764278
S66x8/16-090,-324.7737971256
S66x8/16-095,-324.7744033729
S66x8/16-100,-324.7745535477
S66x8/16-105,-324.7744134748
S66x8/16-110,-324.7741090151
S66x8/16-125,-324.7728665753
S66x8/16-150,-324.7710063861
S66x8/16-200,-324.7691006411
S66x8/17-A,-414.5862960988
S66x8/17-B,-414.5864288715
S66x8/17-090,-829.195892829
S66x8/17-095,-829.1974865877
S66x8/17-100,-829.1977270287
S66x8/17-105,-829.1971140324
S66x8/17-110,-829.1959879317
S66x8/17-125,-829.1914279566
S66x8/17-150,-829.1845737475
S66x8/17-200,-829.1775542694
S66x8/18-A,-76.3919839253
S66x8/18-B,-248.112996044
S66x8/18-090,-324.5149104649
S66x8/18-095,-324.5153967588
S66x8/18-100,-324.5153278208
S66x8/18-105,-324.5149184918
S66x8/18-110,-324.514316347
S66x8/18-125,-324.5121876861
S66x8/18-150,-324.5093002449
S66x8/18-200,-324.5066065266
S66x8/19-A,-115.657141144
S66x8/19-B,-248.11298958
S66x8/19-090,-363.7798887957
S66x8/19-095,-363.7806209937
S66x8/19-100,-363.7807224964
S66x8/19-105,-363.7804283511
S66x8/19-110,-363.7797675213
S66x8/19-125,-363.7778249632
S66x8/19-150,-363.7746789415
S66x8/19-200,-363.7717842817
S66x8/20-A,-228.9618579062
S66x8/20-B,-228.9618587739
S66x8/20-090,-457.9525384484
S66x8/20-095,-457.9540923052
S66x8/20-100,-457.9541168041
S66x8/20-105,-457.9531593481
S66x8/20-110,-457.9516348594
S66x8/20-125,-457.9458780732
S66x8/20-150,-457.9375122368
S66x8/20-200,-457.9291443231
S66x8/21-A,-209.0966337521
S66x8/21-B,-209.0966383657
S66x8/21-090,-418.21592659
S66x8/21-095,-418.2173451711
S66x8/21-100,-418.2175106123
S66x8/21-105,-418.2169011968
S66x8/21-110,-418.2158147571
S66x8/21-125,-418.2114930271
S66x8/21-150,-418.2050608823
S66x8/21-200,-418.1978661715
S66x8/22-A,-228.9617685739
S66x8/22-B,-414.5861351047
S66x8/22-090,-643.5760200563
S66x8/22-095,-643.5776104783
S66x8/22-100,-643.5777537931
S66x8/22-105,-643.5769692974
S66x8/22-110,-643.5756375164
S66x8/22-125,-643.5703817126
S66x8/22-150,-643.5624347964
S66x8/22-200,-643.5541328737
S66x8/23-A,-209.0965228927
S66x8/23-B,-414.5860202935
S66x8/23-090,-623.7094583556
S66x8/23-095,-623.7110303387
S66x8/23-100,-623.7112886005
S66x8/23-105,-623.7106910066
S66x8/23-110,-623.7095667725
S66x8/23-125,-623.7049190828
S66x8/23-150,-623.6976117559
S66x8/23-200,-623.6895892134
S66x8/24-A,-232.081969978
S66x8/24-B,-232.0819375741
S66x8/24-090,-464.1535898959
S66x8/24-095,-464.1579784479
S66x8/24-100,-464.1608358249
S66x8/24-105,-464.1622240088
S66x8/24-110,-464.1626543904
S66x8/24-125,-464.163434541
S66x8/24-150,-464.1634822763
S66x8/24-200,-464.1636064799
S66x8/25-A,-248.1129729181
S66x8/25-B,-248.1130064156
S66x8/25-090,-496.2176666902
S66x8/25-095,-496.2218208187
S66x8/25-100,-496.2243549098
S66x8/25-105,-496.2258195388
S66x8/25-110,-496.226371606
S66x8/25-125,-496.2266985001
S66x8/25-150,-496.2263520751
S66x8/25-200,-496.2261143833
S66x8/26-A,-414.5868185693
S66x8/26-B,-414.5868185693
S66x8/26-090,-829.1722921488
S66x8/26-095,-829.1766089703
S66x8/26-100,-829.1788429263
S66x8/26-105,-829.1797069678
S66x8/26-110,-829.1797842677
S66x8/26-125,-829.1787663626
S66x8/26-150,-829.1766110163
S66x8/26-200,-829.1747847086
S66x8/27-A,-232.0819685201
S66x8/27-B,-248.1130195914
S66x8/27-090,-480.1855251644
S66x8/27-095,-480.1899255677
S66x8/27-100,-480.1927582999
S66x8/27-105,-480.194215513
S66x8/27-110,-480.1946454059
S66x8/27-125,-480.1951532632
S66x8/27-150,-480.1949554634
S66x8/27-200,-480.1948837193
S66x8/28-A,-232.0818228457
S66x8/28-B,-414.5873521189
S66x8/28-090,-646.6622110683
S66x8/28-095,-646.666140271
S66x8/28-100,-646.6686334928
S66x8/28-105,-646.6701155901
S66x8/28-110,-646.6705608944
S66x8/28-125,-646.6703519374
S66x8/28-150,-646.6696185517
S66x8/28-200,-646.6691460645
S66x8/29-A,-248.112940019
S66x8/29-B,-414.5873513454
S66x8/29-090,-662.6933372312
S66x8/29-095,-662.6987386996
S66x8/29-100,-662.701442759
S66x8/29-105,-662.7029299894
S66x8/29-110,-662.703358207
S66x8/29-125,-662.7027909021
S66x8/29-150,-662.7016034775
S66x8/29-200,-662.7007010581
S66x8/30-A,-232.0819536226
S66x8/30-B,-78.5273279525
S66x8/30-090,-310.6039598962
S66x8/30-095,-310.6060431327
S66x8/30-100,-310.607415463
S66x8/30-105,-310.6080531307
S66x8/30-110,-310.6082548681
S66x8/30-125,-310.6087425406
S66x8/30-150,-310.6088527114
S66x8/30-200,-310.6090591136
S66x8/31-A,-414.5874286403
S66x8/31-B,-78.5273361077
S66x8/31-090,-493.1124340538
S66x8/31-095,-493.114333087
S66x8/31-100,-493.1153917846
S66x8/31-105,-493.1158734011
S66x8/31-110,-493.1160153041
S66x8/31-125,-493.1158990456
S66x8/31-150,-493.1153340825
S66x8/31-200,-493.1148886955
S66x8/32-A,-414.5874697234
S66x8/32-B,-77.2692981909
S66x8/32-090,-491.8553404664
S66x8/32-095,-491.8572789313
S66x8/32-100,-491.8583047194
S66x8/32-105,-491.8586620002
S66x8/32-110,-491.8586975115
S66x8/32-125,-491.8582935208
S66x8/32-150,-491.8574212788
S66x8/32-200,-491.8567660631
S66x8/33-A,-248.1130378221
S66x8/33-B,-78.5272898329
S66x8/33-090,-326.6361971272
S66x8/33-095,-326.63803795
S66x8/33-100,-326.6391838156
S66x8/33-105,-326.6397819564
S66x8/33-110,-326.6400012533
S66x8/33-125,-326.6403206689
S66x8/33-150,-326.6402719136
S66x8/33-200,-326.6403042488
S66x8/34-A,-197.6248600683
S66x8/34-B,-197.6247893522
S66x8/34-090,-395.2454648521
S66x8/34-095,-395.2479037367
S66x8/34-100,-395.2492213609
S66x8/34-105,-395.2498755333
S66x8/34-110,-395.2502694578
S66x8/34-125,-395.2504752176
S66x8/34-150,-395.2502344674
S66x8/34-200,-395.2500968942
S66x8/35-A,-197.6248340579
S66x8/35-B,-197.6277486202
S66x8/35-090,-395.2493000836
S66x8/35-095,-395.2511854421
S66x8/35-100,-395.2522144152
S66x8/35-105,-395.2526830188
S66x8/35-110,-395.25292745
S66x8/35-125,-395.2530058419
S66x8/35-150,-395.2528239791
S66x8/35-200,-395.2527333479
S66x8/36-A,-197.6277725662
S66x8/36-B,-197.6278211304
S66x8/36-090,-395.2534093496
S66x8/36-095,-395.2544876942
S66x8/36-100,-395.2550729016
S66x8/36-105,-395.2553668796
S66x8/36-110,-395.2555774919
S66x8/36-125,-395.2556417855
S66x8/36-150,-395.2555639797
S66x8/36-200,-395.2555117551
S66x8/37-A,-196.4182314254
S66x8/37-B,-197.6277098042
S66x8/37-090,-394.0422938226
S66x8/37-095,-394.0442114162
S66x8/37-100,-394.0452775324
S66x8/37-105,-394.0458177943
S66x8/37-110,-394.0460702061
S66x8/37-125,-394.0462860696
S66x8/37-150,-394.0461413671
S66x8/37-200,-394.0460361991
S66x8/38-A,-196.4181351294
S66x8/38-B,-196.4182971852
S66x8/38-090,-392.8326940304
S66x8/38-095,-392.8344967218
S66x8/38-100,-392.8356937859
S66x8/38-105,-392.8362637038
S66x8/38-110,-392.836502354
S66x8/38-125,-392.8366555712
S66x8/38-150,-392.8364495569
S66x8/38-200,-392.836344559
S66x8/39-A,-232.0819416743
S66x8/39-B,-196.4180931212
S66x8/39-090,-428.4948518606
S66x8/39-095,-428.497678995
S66x8/39-100,-428.4992738542
S66x8/39-105,-428.5000800172
S66x8/39-110,-428.5004199024
S66x8/39-125,-428.5006040551
S66x8/39-150,-428.5002376835
S66x8/39-200,-428.5000002332
S66x8/40-A,-232.0819291711
S66x8/40-B,-197.6278074379
S66x8/40-090,-429.7059334424
S66x8/40-095,-429.7081352406
S66x8/40-100,-429.7094260566
S66x8/40-105,-429.709988563
S66x8/40-110,-429.7101846942
S66x8/40-125,-429.7103271782
S66x8/40-150,-429.7099842381
S66x8/40-200,-429.7097789469
S66x8/41-A,-414.5873913831
S66x8/41-B,-197.6250583891
S66x8/41-090,-612.2077981888
S66x8/41-095,-612.2106049342
S66x8/41-100,-612.212197369
S66x8/41-105,-612.212867432
S66x8/41-110,-612.2131728397
S66x8/41-125,-612.213187532
S66x8/41-150,-612.2127138131
S66x8/41-200,-612.2124787191
S66x8/42-A,-414.5874328973
S66x8/42-B,-196.4180827428
S66x8/42-090,-611.0003921381
S66x8/42-095,-611.0032254493
S66x8/42-100,-611.0047926173
S66x8/42-105,-611.0055279824
S66x8/42-110,-611.0058885655
S66x8/42-125,-611.006056364
S66x8/42-150,-611.0057154735
S66x8/42-200,-611.005512923
S66x8/43-A,-414.5874842191
S66x8/43-B,-197.6276525703
S66x8/43-090,-612.2118189117
S66x8/43-095,-612.2141029204
S66x8/43-100,-612.2152682913
S66x8/43-105,-612.2157491769
S66x8/43-110,-612.2159634453
S66x8/43-125,-612.2159088665
S66x8/43-150,-612.2154600157
S66x8/43-200,-612.2151549954
S66x8/44-A,-78.5273286695
S66x8/44-B,-197.6249132732
S66x8/44-090,-276.1505216782
S66x8/44-095,-276.1516812709
S66x8/44-100,-276.152248068
S66x8/44-105,-276.1524915234
S66x8/44-110,-276.1526555765
S66x8/44-125,-276.1526357229
S66x8/44-150,-276.1524821947
S66x8/44-200,-276.1523904704
S66x8/45-A,-77.2693031011
S66x8/45-B,-197.6248848727
S66x8/45-090,-274.8918207672
S66x8/45-095,-274.8932229681
S66x8/45-100,-274.8939229235
S66x8/45-105,-274.8943000461
S66x8/45-110,-274.8944963471
S66x8/45-125,-274.8944725419
S66x8/45-150,-274.8942512169
S66x8/45-200,-274.8940838328
S66x8/46-A,-248.3754047034
S66x8/46-B,-197.6248861498
S66x8/46-090,-445.9978461241
S66x8/46-095,-445.9995913362
S66x8/46-100,-446.000579695
S66x8/46-105,-446.0010744151
S66x8/46-110,-446.0013208517
S66x8/46-125,-446.0013752458
S66x8/46-150,-446.000865174
S66x8/46-200,-446.0004803253
S66x8/47-A,-232.0819116363
S66x8/47-B,-232.0817974014
S66x8/47-090,-464.1605837503
S66x8/47-095,-464.1627916939
S66x8/47-100,-464.1639336289
S66x8/47-105,-464.164519687
S66x8/47-110,-464.1647499672
S66x8/47-125,-464.1646836303
S66x8/47-150,-464.1642423184
S66x8/47-200,-464.1638988131
S66x8/48-A,-248.1129723039
S66x8/48-B,-248.1129312752
S66x8/48-090,-496.2242866958
S66x8/48-095,-496.2261278204
S66x8/48-100,-496.2271238833
S66x8/48-105,-496.2276246795
S66x8/48-110,-496.2277693362
S66x8/48-125,-496.2275672617
S66x8/48-150,-496.2268991305
S66x8/48-200,-496.2262917759
S66x8/49-A,-232.0819126695
S66x8/49-B,-248.1129702932
S66x8/49-090,-480.1923795764
S66x8/49-095,-480.1946067689
S66x8/49-100,-480.1957232631
S66x8/49-105,-480.1962676111
S66x8/49-110,-480.1964630375
S66x8/49-125,-480.1962323257
S66x8/49-150,-480.1956196687
S66x8/49-200,-480.1950883609
S66x8/50-A,-232.0818972471
S66x8/50-B,-77.2693750592
S66x8/50-090,-309.351032253
S66x8/50-095,-309.352515474
S66x8/50-100,-309.3531412994
S66x8/50-105,-309.3533877112
S66x8/50-110,-309.3533864774
S66x8/50-125,-309.3528517667
S66x8/50-150,-309.352029609
S66x8/50-200,-309.3513902079
S66x8/51-A,-77.2693158218
S66x8/51-B,-77.269385414
S66x8/51-090,-154.5397238569
S66x8/51-095,-154.5401903295
S66x8/51-100,-154.5403498601
S66x8/51-105,-154.5403371437
S66x8/51-110,-154.5402302683
S66x8/51-125,-154.5397742484
S66x8/51-150,-154.539209482
S66x8/51-200,-154.5388033074
S66x8/52-A,-232.081895152
S66x8/52-B,-228.9637146122
S66x8/52-090,-461.0478766375
S66x8/52-095,-461.0491789491
S66x8/52-100,-461.0497323206
S66x8/52-105,-461.0498554514
S66x8/52-110,-461.049734335
S66x8/52-125,-461.0487855432
S66x8/52-150,-461.0474016389
S66x8/52-200,-461.046158071
S66x8/53-A,-232.0818990697
S66x8/53-B,-209.0975341063
S66x8/53-090,-441.1816194793
S66x8/53-095,-441.1826880314
S66x8/53-100,-441.1831596006
S66x8/53-105,-441.1832616132
S66x8/53-110,-441.1831586181
S66x8/53-125,-441.1823992962
S66x8/53-150,-441.1810845383
S66x8/53-200,-441.179823608
S66x8/54-A,-232.0818828178
S66x8/54-B,-76.3919138617
S66x8/54-090,-308.4763233976
S66x8/54-095,-308.4772242524
S66x8/54-100,-308.4775254419
S66x8/54-105,-308.4774889267
S66x8/54-110,-308.4772920964
S66x8/54-125,-308.4764707892
S66x8/54-150,-308.4753416292
S66x8/54-200,-308.4743433741
S66x8/55-A,-232.081859139
S66x8/55-B,-115.6573710844
S66x8/55-090,-347.7404203599
S66x8/55-095,-347.7417689349
S66x8/55-100,-347.7424341648
S66x8/55-105,-347.7426826957
S66x8/55-110,-347.7426472749
S66x8/55-125,-347.7419608625
S66x8/55-150,-347.7408294569
S66x8/55-200,-347.7397816165
S66x8/56-A,-232.081908271
S66x8/56-B,-95.7968963769
S66x8/56-090,-327.87787673
S66x8/56-095,-327.879313959
S66x8/56-100,-327.8801104299
S66x8/56-105,-327.8805195019
S66x8/56-110,-327.8806025987
S66x8/56-125,-327.8802683153
S66x8/56-150,-327.8795937817
S66x8/56-200,-327.8790354405
S66x8/57-A,-232.0818650676
S66x8/57-B,-248.375378159
S66x8/57-090,-480.456098019
S66x8/57-095,-480.458834563
S66x8/57-100,-480.4601501246
S66x8/57-105,-480.4606846484
S66x8/57-110,-480.460805755
S66x8/57-125,-480.4601848898
S66x8/57-150,-480.4589594027
S66x8/57-200,-480.4578970282
S66x8/58-A,-248.1129485098
S66x8/58-B,-248.112885436
S66x8/58-090,-496.2270536555
S66x8/58-095,-496.2288262965
S66x8/58-100,-496.2297180323
S66x8/58-105,-496.2297087803
S66x8/58-110,-496.2293656517
S66x8/58-125,-496.2281722766
S66x8/58-150,-496.2269530481
S66x8/58-200,-496.2261606379
S66x8/59-A,-77.2694363387
S66x8/59-B,-76.3919693171
S66x8/59-090,-153.6650525967
S66x8/59-095,-153.6654328457
S66x8/59-100,-153.6654810026
S66x8/59-105,-153.665343059
S66x8/59-110,-153.6650996732
S66x8/59-125,-153.6641813287
S66x8/59-150,-153.6629603258
S66x8/59-200,-153.6618490811
S66x8/60-A,-77.2693115246
S66x8/60-B,-228.9636853266
S66x8/60-090,-306.2386409881
S66x8/60-095,-306.2393514025
S66x8/60-100,-306.2394670455
S66x8/60-105,-306.2392298164
S66x8/60-110,-306.2388152097
S66x8/60-125,-306.2372848234
S66x8/60-150,-306.2353039124
S66x8/60-200,-306.2336696409
S66x8/61-A,-197.624931979
S66x8/61-B,-228.9637757414
S66x8/61-090,-426.5872926752
S66x8/61-095,-426.5882591062
S66x8/61-100,-426.588821339
S66x8/61-105,-426.5891411557
S66x8/61-110,-426.5893300477
S66x8/61-125,-426.5893481454
S66x8/61-150,-426.5890049498
S66x8/61-200,-426.5887827729
S66x8/62-A,-197.6249339541
S66x8/62-B,-209.0975450572
S66x8/62-090,-406.7210124332
S66x8/62-095,-406.7223151562
S66x8/62-100,-406.7230088547
S66x8/62-105,-406.7233991059
S66x8/62-110,-406.7235874125
S66x8/62-125,-406.7234550278
S66x8/62-150,-406.7229920518
S66x8/62-200,-406.7225945671
S66x8/63-A,-232.0819435938
S66x8/63-B,-228.963724424
S66x8/63-090,-461.0433690385
S66x8/63-095,-461.0454799583
S66x8/63-100,-461.0466065673
S66x8/63-105,-461.0471716492
S66x8/63-110,-461.0472910522
S66x8/63-125,-461.0470567841
S66x8/63-150,-461.046306436
S66x8/63-200,-461.0457608407
S66x8/64-A,-248.3753265909
S66x8/64-B,-78.5274146287
S66x8/64-090,-326.9025731121
S66x8/64-095,-326.9036095923
S66x8/64-100,-326.9041509209
S66x8/64-105,-326.9043464775
S66x8/64-110,-326.9043601381
S66x8/64-125,-326.9040636248
S66x8/64-150,-326.9033569685
S66x8/64-200,-326.902793956
S66x8/65-A,-248.1130090419
S66x8/65-B,-77.2688501126
S66x8/65-090,-325.3872459386
S66x8/65-095,-325.3877345558
S66x8/65-100,-325.3878125723
S66x8/65-105,-325.3876484067
S66x8/65-110,-325.3873443456
S66x8/65-125,-325.3861837934
S66x8/65-150,-325.3846043149
S66x8/65-200,-325.3832071636
S66x8/66-A,-95.7968645452
S66x8/66-B,-248.1129861789
S66x8/66-090,-343.9107480089
S66x8/66-095,-343.9118253113
S66x8/66-100,-343.9123931668
S66x8/66-105,-343.912624044
S66x8/66-110,-343.9126444487
