system,LC-wPBEh(w=250)/def2-QZVP/Q-Chem
S66x8/05-A,-115.6747543799
S66x8/05-B,-115.6747469763
S66x8/05-090,-231.3565852967
S66x8/05-095,-231.3572179002
S66x8/05-100,-231.3573296509
S66x8/05-105,-231.357125991
S66x8/05-110,-231.356737691
S66x8/05-125,-231.3552229826
S66x8/05-150,-231.3530592025
S66x8/05-200,-231.3509838068
S66x8/06-A,-115.6745495672
S66x8/06-B,-95.8153852169
S66x8/06-090,-211.4997655501
S66x8/06-095,-211.5005240914
S66x8/06-100,-211.5006042443
S66x8/06-105,-211.5002759638
S66x8/06-110,-211.4997332739
S66x8/06-125,-211.4976569352
S66x8/06-150,-211.4946620323
S66x8/06-200,-211.4918089867
S66x8/07-A,-115.6746462269
S66x8/07-B,-248.410693623
S66x8/07-090,-364.0956242635
S66x8/07-095,-364.0963659224
S66x8/07-100,-364.0964864536
S66x8/07-105,-364.0962233431
S66x8/07-110,-364.095724147
S66x8/07-125,-364.0937238625
S66x8/07-150,-364.0903421354
S66x8/07-200,-364.0869202861
S66x8/08-A,-115.6747777705
S66x8/08-B,-76.4013241565
S66x8/08-090,-192.0829877077
S66x8/08-095,-192.0834906762
S66x8/08-100,-192.0835371583
S66x8/08-105,-192.08330795
S66x8/08-110,-192.082919745
S66x8/08-125,-192.0814878586
S66x8/08-150,-192.0794883295
S66x8/08-200,-192.0775668521
S66x8/09-A,-95.8153741019
S66x8/09-B,-115.6747857583
S66x8/09-090,-211.492547808
S66x8/09-095,-211.4931121528
S66x8/09-100,-211.4933172957
S66x8/09-105,-211.4933004385
S66x8/09-110,-211.4931583973
S66x8/09-125,-211.4924982077
S66x8/09-150,-211.4915731235
S66x8/09-200,-211.4907525314
S66x8/10-A,-95.8153818707
S66x8/10-B,-95.8153555374
S66x8/10-090,-191.6339594678
S66x8/10-095,-191.6347483967
S66x8/10-100,-191.6350357513
S66x8/10-105,-191.6350355099
S66x8/10-110,-191.6348527781
S66x8/10-125,-191.6339109025
S66x8/10-150,-191.6323170224
S66x8/10-200,-191.6312519459
S66x8/11-A,-95.8152155393
S66x8/11-B,-248.4108327109
S66x8/11-090,-344.230048329
S66x8/11-095,-344.2309733417
S66x8/11-100,-344.2313522349
S66x8/11-105,-344.2314043227
S66x8/11-110,-344.2312605323
S66x8/11-125,-344.2297186777
S66x8/11-150,-344.2278435304
S66x8/11-200,-344.2267964308
S66x8/12-A,-95.81534516
S66x8/12-B,-76.4008715954
S66x8/12-090,-172.2266189201
S66x8/12-095,-172.2272253588
S66x8/12-100,-172.2272154628
S66x8/12-105,-172.2268292032
S66x8/12-110,-172.2262344936
S66x8/12-125,-172.2240754237
S66x8/12-150,-172.2210895724
S66x8/12-200,-172.2182889133
S66x8/13-A,-248.4108098512
S66x8/13-B,-115.6747612844
S66x8/13-090,-364.0916078462
S66x8/13-095,-364.0924704932
S66x8/13-100,-364.0927947536
S66x8/13-105,-364.0927737896
S66x8/13-110,-364.0925434549
S66x8/13-125,-364.0913555362
S66x8/13-150,-364.0894622615
S66x8/13-200,-364.0874328268
S66x8/14-A,-248.4105932234
S66x8/14-B,-95.8153341367
S66x8/14-090,-344.2338753423
S66x8/14-095,-344.2348201541
S66x8/14-100,-344.2351257288
S66x8/14-105,-344.2350338495
S66x8/14-110,-344.2347018903
S66x8/14-125,-344.2331033142
S66x8/14-150,-344.2306141112
S66x8/14-200,-344.2280314613
S66x8/15-A,-248.4107533501
S66x8/15-B,-248.4108453684
S66x8/15-090,-496.8302979459
S66x8/15-095,-496.8312954484
S66x8/15-100,-496.8316687946
S66x8/15-105,-496.8316292066
S66x8/15-110,-496.831323356
S66x8/15-125,-496.8297710851
S66x8/15-150,-496.8272197104
S66x8/15-200,-496.8240513245
S66x8/16-A,-248.410944987
S66x8/16-B,-76.4013282445
S66x8/16-090,-324.8184152024
S66x8/16-095,-324.819064103
S66x8/16-100,-324.8192538774
S66x8/16-105,-324.8191498514
S66x8/16-110,-324.8188768047
S66x8/16-125,-324.8177103233
S66x8/16-150,-324.8159239356
S66x8/16-200,-324.8140658275
S66x8/17-A,-414.6277316379
S66x8/17-B,-414.6279013729
S66x8/17-090,-829.278044433
S66x8/17-095,-829.2796852528
S66x8/17-100,-829.2799768064
S66x8/17-105,-829.2794201881
S66x8/17-110,-829.2783532609
S66x8/17-125,-829.2739603196
S66x8/17-150,-829.267296824
S66x8/17-200,-829.2604375415
S66x8/18-A,-76.4013485688
S66x8/18-B,-248.1434587072
S66x8/18-090,-324.5542466211
S66x8/18-095,-324.5547587122
S66x8/18-100,-324.5547176786
S66x8/18-105,-324.5543388505
S66x8/18-110,-324.553769683
S66x8/18-125,-324.5517401335
S66x8/18-150,-324.5489731927
S66x8/18-200,-324.5463704104
S66x8/19-A,-115.6745565963
S66x8/19-B,-248.1434521252
S66x8/19-090,-363.8273300559
S66x8/19-095,-363.8280893636
S66x8/19-100,-363.8282189182
S66x8/19-105,-363.8279555668
S66x8/19-110,-363.8272435261
S66x8/19-125,-363.8254967816
S66x8/19-150,-363.8223882261
S66x8/19-200,-363.8195985992
S66x8/20-A,-228.9885485584
S66x8/20-B,-228.9885467849
S66x8/20-090,-458.0055483646
S66x8/20-095,-458.0070603157
S66x8/20-100,-458.0070603445
S66x8/20-105,-458.0060957366
S66x8/20-110,-458.0045777745
S66x8/20-125,-457.9989325675
S66x8/20-150,-457.9907158335
S66x8/20-200,-457.9824959635
S66x8/21-A,-209.1241141007
S66x8/21-B,-209.1241188362
S66x8/21-090,-418.2702544742
S66x8/21-095,-418.2717159848
S66x8/21-100,-418.2719260186
S66x8/21-105,-418.2713621503
S66x8/21-110,-418.2703218045
S66x8/21-125,-418.2661377571
S66x8/21-150,-418.2598760963
S66x8/21-200,-418.2528252858
S66x8/22-A,-228.9884571995
S66x8/22-B,-414.6276140147
S66x8/22-090,-643.6436517109
S66x8/22-095,-643.645250762
S66x8/22-100,-643.6454102316
S66x8/22-105,-643.6446498524
S66x8/22-110,-643.6433482771
S66x8/22-125,-643.638203447
S66x8/22-150,-643.630431929
S66x8/22-200,-643.6222811609
S66x8/23-A,-209.1240111025
S66x8/23-B,-414.6274588652
S66x8/23-090,-623.7777419812
S66x8/23-095,-623.7793518875
S66x8/23-100,-623.7796522777
S66x8/23-105,-623.7791011126
S66x8/23-110,-623.7780251638
S66x8/23-125,-623.7735174202
S66x8/23-150,-623.7663915752
S66x8/23-200,-623.7585236884
S66x8/24-A,-232.1137399378
S66x8/24-B,-232.1136829868
S66x8/24-090,-464.2173665667
S66x8/24-095,-464.2216197588
S66x8/24-100,-464.2243197144
S66x8/24-105,-464.2256547759
S66x8/24-110,-464.2260851118
S66x8/24-125,-464.2268259408
S66x8/24-150,-464.2269467406
S66x8/24-200,-464.2271228722
S66x8/25-A,-248.143413054
S66x8/25-B,-248.143452326
S66x8/25-090,-496.2787951836
S66x8/25-095,-496.2828356077
S66x8/25-100,-496.2852564344
S66x8/25-105,-496.2866433888
S66x8/25-110,-496.2871668694
S66x8/25-125,-496.2874635653
S66x8/25-150,-496.2871838568
S66x8/25-200,-496.2869933207
S66x8/26-A,-414.6282956883
S66x8/26-B,-414.6282956883
S66x8/26-090,-829.2555514047
S66x8/26-095,-829.2597010789
S66x8/26-100,-829.2617929738
S66x8/26-105,-829.262586105
S66x8/26-110,-829.2626450365
S66x8/26-125,-829.2615728541
S66x8/26-150,-829.2594883369
S66x8/26-200,-829.2577398334
S66x8/27-A,-232.113730565
S66x8/27-B,-248.1434714978
S66x8/27-090,-480.2479825926
S66x8/27-095,-480.252278726
S66x8/27-100,-480.2549745113
S66x8/27-105,-480.2563440082
S66x8/27-110,-480.256760355
S66x8/27-125,-480.2572314953
S66x8/27-150,-480.2571102395
S66x8/27-200,-480.2570865422
S66x8/28-A,-232.1135294531
S66x8/28-B,-414.6288763624
S66x8/28-090,-646.7359295206
S66x8/28-095,-646.7396878195
S66x8/28-100,-646.7420247758
S66x8/28-105,-646.7434143713
S66x8/28-110,-646.743793511
S66x8/28-125,-646.7435191001
S66x8/28-150,-646.7428138631
S66x8/28-200,-646.7424042194
S66x8/29-A,-248.1433685638
S66x8/29-B,-414.6288831186
S66x8/29-090,-662.765661792
S66x8/29-095,-662.7709148006
S66x8/29-100,-662.7734832821
S66x8/29-105,-662.7748751214
S66x8/29-110,-662.7752502464
S66x8/29-125,-662.7746236137
S66x8/29-150,-662.7734950798
S66x8/29-200,-662.7726356005
S66x8/30-A,-232.1137105307
S66x8/30-B,-78.5420037197
S66x8/30-090,-310.650324442
S66x8/30-095,-310.6523789257
S66x8/30-100,-310.6537115918
S66x8/30-105,-310.6543417366
S66x8/30-110,-310.6545534466
S66x8/30-125,-310.6550676439
S66x8/30-150,-310.65524622
S66x8/30-200,-310.6554949465
S66x8/31-A,-414.6289748627
S66x8/31-B,-78.5419820635
S66x8/31-090,-493.1686365511
S66x8/31-095,-493.1704782908
S66x8/31-100,-493.1715025812
S66x8/31-105,-493.1719735847
S66x8/31-110,-493.1721079972
S66x8/31-125,-493.1719954957
S66x8/31-150,-493.1714769817
S66x8/31-200,-493.1710777051
S66x8/32-A,-414.6290488262
S66x8/32-B,-77.2797839744
S66x8/32-090,-491.9073718028
S66x8/32-095,-491.9092583181
S66x8/32-100,-491.9102665937
S66x8/32-105,-491.9106130115
S66x8/32-110,-491.9106296341
S66x8/32-125,-491.9102274728
S66x8/32-150,-491.9093965937
S66x8/32-200,-491.9087831978
S66x8/33-A,-248.1435013332
S66x8/33-B,-78.5419692989
S66x8/33-090,-326.6812266889
S66x8/33-095,-326.6830328886
S66x8/33-100,-326.6841665848
S66x8/33-105,-326.6847620154
S66x8/33-110,-326.6849773716
S66x8/33-125,-326.685326872
S66x8/33-150,-326.6853481893
S66x8/33-200,-326.6854325219
S66x8/34-A,-197.6697065804
S66x8/34-B,-197.6696769167
S66x8/34-090,-395.3349353242
S66x8/34-095,-395.3373593737
S66x8/34-100,-395.338671449
S66x8/34-105,-395.3393218167
S66x8/34-110,-395.3397319493
S66x8/34-125,-395.3399963247
S66x8/34-150,-395.3398565749
S66x8/34-200,-395.3398116864
S66x8/35-A,-197.6696968204
S66x8/35-B,-197.6728841426
S66x8/35-090,-395.3390386519
S66x8/35-095,-395.3409517318
S66x8/35-100,-395.3419986484
S66x8/35-105,-395.3424802016
S66x8/35-110,-395.3427472952
S66x8/35-125,-395.3428854894
S66x8/35-150,-395.3427848324
S66x8/35-200,-395.3427525823
S66x8/36-A,-197.6729014477
S66x8/36-B,-197.6729277253
S66x8/36-090,-395.3433928322
S66x8/36-095,-395.3445183212
S66x8/36-100,-395.3451398239
S66x8/36-105,-395.3454620939
S66x8/36-110,-395.3457049268
S66x8/36-125,-395.3458245975
S66x8/36-150,-395.3458188344
S66x8/36-200,-395.345814057
S66x8/37-A,-196.4600161338
S66x8/37-B,-197.672882502
S66x8/37-090,-394.12894125
S66x8/37-095,-394.1308669576
S66x8/37-100,-394.1319496758
S66x8/37-105,-394.132509266
S66x8/37-110,-394.1327800558
S66x8/37-125,-394.1330635033
S66x8/37-150,-394.1329970294
S66x8/37-200,-394.1329505043
S66x8/38-A,-196.4599388826
S66x8/38-B,-196.46006808
S66x8/38-090,-392.9159254435
S66x8/38-095,-392.9177432742
S66x8/38-100,-392.918971767
S66x8/38-105,-392.9195704722
S66x8/38-110,-392.919834541
S66x8/38-125,-392.9200762099
S66x8/38-150,-392.9199714557
S66x8/38-200,-392.9199354297
S66x8/39-A,-232.1136905869
S66x8/39-B,-196.4599092508
S66x8/39-090,-428.5684649891
S66x8/39-095,-428.5712151173
S66x8/39-100,-428.5727483353
S66x8/39-105,-428.5735339772
S66x8/39-110,-428.5738863771
S66x8/39-125,-428.5740341724
S66x8/39-150,-428.5737385915
S66x8/39-200,-428.5735646142
S66x8/40-A,-232.1136711165
S66x8/40-B,-197.6728911033
S66x8/40-090,-429.7828392683
S66x8/40-095,-429.7849834284
S66x8/40-100,-429.7862071525
S66x8/40-105,-429.7867782635
S66x8/40-110,-429.7869951077
S66x8/40-125,-429.7871148868
S66x8/40-150,-429.7868378393
S66x8/40-200,-429.786694893
S66x8/41-A,-414.6289116732
S66x8/41-B,-197.6698985243
S66x8/41-090,-612.2942002551
S66x8/41-095,-612.2969058054
S66x8/41-100,-612.2983980503
S66x8/41-105,-612.2990574781
S66x8/41-110,-612.2994059459
S66x8/41-125,-612.2993710767
S66x8/41-150,-612.2990059978
S66x8/41-200,-612.2988260815
S66x8/42-A,-414.6289405785
S66x8/42-B,-196.4598879745
S66x8/42-090,-611.0836948749
S66x8/42-095,-611.0864510887
S66x8/42-100,-611.0879624673
S66x8/42-105,-611.0886799526
S66x8/42-110,-611.0890438025
S66x8/42-125,-611.0892008306
S66x8/42-150,-611.0889509164
S66x8/42-200,-611.0888194683
S66x8/43-A,-414.6290129344
S66x8/43-B,-197.6728248067
S66x8/43-090,-612.29844708
S66x8/43-095,-612.3006635526
S66x8/43-100,-612.3017941906
S66x8/43-105,-612.3022876407
S66x8/43-110,-612.3025066744
S66x8/43-125,-612.3024327283
S66x8/43-150,-612.3020551405
S66x8/43-200,-612.3018034846
S66x8/44-A,-78.5420013069
S66x8/44-B,-197.6697477221
S66x8/44-090,-276.209822115
S66x8/44-095,-276.2109843046
S66x8/44-100,-276.2115601264
S66x8/44-105,-276.2118204184
S66x8/44-110,-276.2120096623
S66x8/44-125,-276.212033284
S66x8/44-150,-276.2119496197
S66x8/44-200,-276.2119065439
S66x8/45-A,-77.2797938323
S66x8/45-B,-197.6697638811
S66x8/45-090,-274.9469746861
S66x8/45-095,-274.9483924925
S66x8/45-100,-274.9490965908
S66x8/45-105,-274.94947349
S66x8/45-110,-274.9496847124
S66x8/45-125,-274.9497051369
S66x8/45-150,-274.9495504306
S66x8/45-200,-274.9494095916
S66x8/46-A,-248.4110124267
S66x8/46-B,-197.6697647789
S66x8/46-090,-446.0781889101
S66x8/46-095,-446.0798898879
S66x8/46-100,-446.080849768
S66x8/46-105,-446.0813401033
S66x8/46-110,-446.0815972339
S66x8/46-125,-446.0816643186
S66x8/46-150,-446.0812433604
S66x8/46-200,-446.0809459529
S66x8/47-A,-232.1136483811
S66x8/47-B,-232.1134837621
S66x8/47-090,-464.224142066
S66x8/47-095,-464.2262921516
S66x8/47-100,-464.2273931868
S66x8/47-105,-464.2279470362
S66x8/47-110,-464.2281699769
S66x8/47-125,-464.2280992453
S66x8/47-150,-464.2277041201
S66x8/47-200,-464.2273979527
S66x8/48-A,-248.1434061339
S66x8/48-B,-248.1433514837
S66x8/48-090,-496.2851372686
S66x8/48-095,-496.2869616224
S66x8/48-100,-496.2879326138
S66x8/48-105,-496.2884090044
S66x8/48-110,-496.2885590586
S66x8/48-125,-496.2883610505
S66x8/48-150,-496.2877379926
S66x8/48-200,-496.2871704034
S66x8/49-A,-232.1136478946
S66x8/49-B,-248.1434129208
S66x8/49-090,-480.2546753129
S66x8/49-095,-480.2568337394
S66x8/49-100,-480.2579098718
S66x8/49-105,-480.258417309
S66x8/49-110,-480.258596392
S66x8/49-125,-480.2583563331
S66x8/49-150,-480.2577826417
S66x8/49-200,-480.2572842215
S66x8/50-A,-232.1136309487
S66x8/50-B,-77.2798766664
S66x8/50-090,-309.3932345975
S66x8/50-095,-309.3946953125
S66x8/50-100,-309.3953122681
S66x8/50-105,-309.3955317101
S66x8/50-110,-309.3955111422
S66x8/50-125,-309.3949707755
S66x8/50-150,-309.3941805238
S66x8/50-200,-309.3935614278
S66x8/51-A,-77.2798090973
S66x8/51-B,-77.2798908424
S66x8/51-090,-154.5604658412
S66x8/51-095,-154.5609692062
S66x8/51-100,-154.5611611005
S66x8/51-105,-154.5611772925
S66x8/51-110,-154.561094332
S66x8/51-125,-154.5606928459
S66x8/51-150,-154.5601742852
S66x8/51-200,-154.5597872147
S66x8/52-A,-232.1136296943
S66x8/52-B,-228.9904665478
S66x8/52-090,-461.1064857811
S66x8/52-095,-461.1077457585
S66x8/52-100,-461.1082587158
S66x8/52-105,-461.1083467021
S66x8/52-110,-461.1082054202
S66x8/52-125,-461.1072435349
S66x8/52-150,-461.1058740493
S66x8/52-200,-461.1046515296
S66x8/53-A,-232.1136391047
S66x8/53-B,-209.1250785876
S66x8/53-090,-441.2407450516
S66x8/53-095,-441.2418272315
S66x8/53-100,-441.242306217
S66x8/53-105,-441.2424157832
S66x8/53-110,-441.2423224581
S66x8/53-125,-441.2416053618
S66x8/53-150,-441.2403321587
S66x8/53-200,-441.2391050296
S66x8/54-A,-232.1136091363
S66x8/54-B,-76.4012611516
S66x8/54-090,-308.5174021104
S66x8/54-095,-308.5182569338
S66x8/54-100,-308.5185349619
S66x8/54-105,-308.5184952413
S66x8/54-110,-308.518304351
S66x8/54-125,-308.5174959976
S66x8/54-150,-308.5164008026
S66x8/54-200,-308.515426449
S66x8/55-A,-232.1135756269
S66x8/55-B,-115.6748220268
S66x8/55-090,-347.7895921891
S66x8/55-095,-347.7909204209
S66x8/55-100,-347.7915706342
S66x8/55-105,-347.791797635
S66x8/55-110,-347.7917468358
S66x8/55-125,-347.7910924054
S66x8/55-150,-347.7899975133
S66x8/55-200,-347.7889795254
S66x8/56-A,-232.113644397
S66x8/56-B,-95.8153706028
S66x8/56-090,-327.9280830031
S66x8/56-095,-327.9294930659
S66x8/56-100,-327.9302663549
S66x8/56-105,-327.9306441432
S66x8/56-110,-327.9307119271
S66x8/56-125,-327.9303961044
S66x8/56-150,-327.9297649747
S66x8/56-200,-327.9292461202
S66x8/57-A,-232.1135801485
S66x8/57-B,-248.4109831333
S66x8/57-090,-480.5236135281
S66x8/57-095,-480.5262632334
S66x8/57-100,-480.5275285313
S66x8/57-105,-480.5280134755
S66x8/57-110,-480.5280870116
S66x8/57-125,-480.5274615363
S66x8/57-150,-480.5262661483
S66x8/57-200,-480.5252388264
S66x8/58-A,-248.1433761406
S66x8/58-B,-248.1433061288
S66x8/58-090,-496.2875814365
S66x8/58-095,-496.2893955903
S66x8/58-100,-496.2903422215
S66x8/58-105,-496.2903749469
S66x8/58-110,-496.2900641531
S66x8/58-125,-496.288938987
S66x8/58-150,-496.2877754049
S66x8/58-200,-496.2870025459
S66x8/59-A,-77.2799514318
S66x8/59-B,-76.4013214379
S66x8/59-090,-153.6846572949
S66x8/59-095,-153.6850861112
S66x8/59-100,-153.6851763971
S66x8/59-105,-153.6850755677
S66x8/59-110,-153.6848654075
S66x8/59-125,-153.6840156062
S66x8/59-150,-153.6828535174
S66x8/59-200,-153.681770429
S66x8/60-A,-77.279798119
S66x8/60-B,-228.990433752
S66x8/60-090,-306.2755752061
S66x8/60-095,-306.2763083204
S66x8/60-100,-306.2764475879
S66x8/60-105,-306.2762327184
S66x8/60-110,-306.2758393113
S66x8/60-125,-306.2743683498
S66x8/60-150,-306.272457741
S66x8/60-200,-306.2708763276
S66x8/61-A,-197.6697978098
S66x8/61-B,-228.990544294
S66x8/61-090,-426.6587181456
S66x8/61-095,-426.6596777422
S66x8/61-100,-426.6602422611
S66x8/61-105,-426.6605753071
S66x8/61-110,-426.6607811938
S66x8/61-125,-426.6608243093
S66x8/61-150,-426.6605711275
S66x8/61-200,-426.6604090262
S66x8/62-A,-197.6697958756
S66x8/62-B,-209.1251037369
S66x8/62-090,-406.793195623
S66x8/62-095,-406.794491099
S66x8/62-100,-406.7951879265
S66x8/62-105,-406.7955920184
S66x8/62-110,-406.7957919012
S66x8/62-125,-406.795702759
S66x8/62-150,-406.795320996
S66x8/62-200,-406.7950062512
S66x8/63-A,-232.1136992948
S66x8/63-B,-228.990482443
S66x8/63-090,-461.1020476169
S66x8/63-095,-461.1040810108
S66x8/63-100,-461.1051376463
S66x8/63-105,-461.1056553073
S66x8/63-110,-461.1057664354
S66x8/63-125,-461.1054781902
S66x8/63-150,-461.104778017
S66x8/63-200,-461.1042701207
S66x8/64-A,-248.4109634087
S66x8/64-B,-78.5420910049
S66x8/64-090,-326.9526666104
S66x8/64-095,-326.9537083783
S66x8/64-100,-326.9542601044
S66x8/64-105,-326.9544719118
S66x8/64-110,-326.9545049662
S66x8/64-125,-326.9542450794
S66x8/64-150,-326.9536109689
S66x8/64-200,-326.9530970353
S66x8/65-A,-248.1434650143
S66x8/65-B,-77.2792462516
S66x8/65-090,-325.4277481836
S66x8/65-095,-325.4282976365
S66x8/65-100,-325.4284300784
S66x8/65-105,-325.4283146028
S66x8/65-110,-325.4280533034
S66x8/65-125,-325.4269925671
S66x8/65-150,-325.4255040256
S66x8/65-200,-325.4241695112
S66x8/66-A,-95.815356259
S66x8/66-B,-248.1434349956
S66x8/66-090,-343.9594128703
S66x8/66-095,-343.9605136117
S66x8/66-100,-343.9610938708
S66x8/66-105,-343.9613350623
S66x8/66-110,-343.9613687692
