system,cam-B3LYP(w=50)/def2-QZVP/Q-Chem
S22x5/11-1.0,-288.9731120049
S22x5/11-1.2,-288.9730604574
S22x5/11-1.5,-288.9723436573
S22x5/11-2.0,-288.9718401733
S22x5/12-A,-232.3779320334
S22x5/12-B,-40.5351087819
S22x5/12-0.9,-272.9112950173
S22x5/12-1.0,-272.9129553504
S22x5/12-1.2,-272.9135242814
S22x5/12-1.5,-272.9132234919
S22x5/12-2.0,-272.9130659759
S22x5/13-A,-232.3779297755
S22x5/13-B,-232.3779302119
S22x5/13-0.9,-464.7534873425
S22x5/13-1.0,-464.7557455182
S22x5/13-1.2,-464.7568629035
S22x5/13-1.5,-464.7564176205
S22x5/13-2.0,-464.7560382742
S22x5/14-A,-232.3779462141
S22x5/14-B,-232.3779462141
S22x5/14-0.9,-464.743155351
S22x5/14-1.0,-464.7523981985
S22x5/14-1.2,-464.7553672709
S22x5/14-1.5,-464.7555204761
S22x5/14-2.0,-464.7556204794
S22x5/15-A,-232.3778595399
S22x5/15-B,-364.0268172786
S22x5/15-0.9,-596.4045760898
S22x5/15-1.0,-596.407658086
S22x5/15-1.2,-596.408758322
S22x5/15-1.5,-596.4074089525
S22x5/15-2.0,-596.4058352642
S22x5/16-A,-232.3778668142
S22x5/16-B,-364.0268470038
S22x5/16-0.9,-596.390010493
S22x5/16-1.0,-596.4002840094
S22x5/16-1.2,-596.4043783205
S22x5/16-1.5,-596.4043773671
S22x5/16-2.0,-596.4045235655
S22x5/17-A,-264.4723887812
S22x5/17-B,-264.4724363562
S22x5/17-0.9,-528.9341403788
S22x5/17-1.0,-528.94331421
S22x5/17-1.2,-528.9459345263
S22x5/17-1.5,-528.9452576921
S22x5/17-2.0,-528.9449551751
S22x5/18-A,-323.7184599258
S22x5/18-B,-303.831286587
S22x5/18-0.9,-627.5710407427
S22x5/18-1.0,-627.5739025869
S22x5/18-1.2,-627.5701176877
S22x5/18-1.5,-627.5616318118
S22x5/18-2.0,-627.5543894806
S22x5/19-A,-307.6551132144
S22x5/19-B,-307.6550615203
S22x5/19-0.9,-615.3153409875
S22x5/19-1.0,-615.3169989841
S22x5/19-1.2,-615.3165290159
S22x5/19-1.5,-615.3139717083
S22x5/19-2.0,-615.3117843609
S22x5/20-A,-415.0891781715
S22x5/20-B,-415.0891781715
S22x5/20-0.9,-830.17251004
S22x5/20-1.0,-830.1834379961
S22x5/20-1.2,-830.1835830055
S22x5/20-1.5,-830.1806927829
S22x5/20-2.0,-830.1791982192
S22x5/21-A,-415.0884113582
S22x5/21-B,-415.0884113583
S22x5/21-0.9,-830.2042851678
S22x5/21-1.0,-830.2074698618
S22x5/21-1.2,-830.2025051276
S22x5/21-1.5,-830.1923478952
S22x5/21-2.0,-830.1834438156
S22x5/22-A,-232.3779146618
S22x5/22-B,-93.4832624779
S22x5/22-0.9,-325.8640457523
S22x5/22-1.0,-325.8656391964
S22x5/22-1.2,-325.8654714965
S22x5/22-1.5,-325.8637537492
S22x5/22-2.0,-325.8622655628
S66x8/01-A,-76.4808601858
S66x8/01-B,-76.48085995
S66x8/01-090,-152.9697386386
S66x8/01-095,-152.9701548171
S66x8/01-100,-152.9700977232
S66x8/01-105,-152.9697566533
S66x8/01-110,-152.9692584132
S66x8/01-125,-152.9675091135
S66x8/01-150,-152.9651800981
S66x8/01-200,-152.9631022428
S66x8/02-A,-76.480868606
S66x8/02-B,-115.7956565959
S66x8/02-090,-192.2847154165
S66x8/02-095,-192.2852832565
S66x8/02-100,-192.2853123815
S66x8/02-105,-192.2850120939
S66x8/02-110,-192.2845206329
S66x8/02-125,-192.282684155
S66x8/02-150,-192.2801608885
S66x8/02-200,-192.2779144464
S66x8/03-A,-76.4808797349
S66x8/03-B,-95.9124062636
S66x8/03-090,-172.403983787
S66x8/03-095,-172.4045449833
S66x8/03-100,-172.4045120162
S66x8/03-105,-172.4041096884
S66x8/03-110,-172.403489472
S66x8/03-125,-172.401191814
S66x8/03-150,-172.397948653
S66x8/03-200,-172.3949297011
S66x8/04-A,-76.4808788666
S66x8/04-B,-248.6753931994
S66x8/04-090,-325.1677247039
S66x8/04-095,-325.1684018729
S66x8/04-100,-325.1684538979
S66x8/04-105,-325.1681152503
S66x8/04-110,-325.1675359604
S66x8/04-125,-325.1652623786
S66x8/04-150,-325.1619257259
S66x8/04-200,-325.1583030747
S66x8/05-A,-115.7954975034
S66x8/05-B,-115.7956777739
S66x8/05-090,-231.599070406
S66x8/05-095,-231.5997740572
S66x8/05-100,-231.5999010616
S66x8/05-105,-231.5996715652
S66x8/05-110,-231.5992311796
S66x8/05-125,-231.5974750373
S66x8/05-150,-231.5949668726
S66x8/05-200,-231.5926587612
S66x8/06-A,-115.7952582225
S66x8/06-B,-95.9124655007
S66x8/06-090,-211.7179522446
S66x8/06-095,-211.7188712472
S66x8/06-100,-211.7190810326
S66x8/06-105,-211.7188337693
S66x8/06-110,-211.7183025535
S66x8/06-125,-211.7160946907
S66x8/06-150,-211.7127958152
S66x8/06-200,-211.7096156195
S66x8/07-A,-115.7953660383
S66x8/07-B,-248.6752461496
S66x8/07-090,-364.4815386511
S66x8/07-095,-364.4824231696
S66x8/07-100,-364.4826263962
S66x8/07-105,-364.4823931612
S66x8/07-110,-364.4818804858
S66x8/07-125,-364.479695934
S66x8/07-150,-364.4759256686
S66x8/07-200,-364.4721865024
S66x8/08-A,-115.7955055897
S66x8/08-B,-76.4808651562
S66x8/08-090,-192.2840619693
S66x8/08-095,-192.2846031768
S66x8/08-100,-192.2846374583
S66x8/08-105,-192.284362431
S66x8/08-110,-192.2839106376
S66x8/08-125,-192.282230477
S66x8/08-150,-192.2799166413
S66x8/08-200,-192.2778112477
S66x8/09-A,-95.9123758614
S66x8/09-B,-115.79564271
S66x8/09-090,-211.7112579012
S66x8/09-095,-211.7117697038
S66x8/09-100,-211.7118854549
S66x8/09-105,-211.7117771678
S66x8/09-110,-211.7115478186
S66x8/09-125,-211.7106315732
S66x8/09-150,-211.7094722095
S66x8/09-200,-211.7085845057
S66x8/10-A,-95.9123695769
S66x8/10-B,-95.9124162246
S66x8/10-090,-191.8285367114
S66x8/10-095,-191.8294434188
S66x8/10-100,-191.8297682213
S66x8/10-105,-191.8297294159
S66x8/10-110,-191.8294860687
S66x8/10-125,-191.8283402119
S66x8/10-150,-191.8264180272
S66x8/10-200,-191.8252883955
S66x8/11-A,-95.9121977513
S66x8/11-B,-248.6753988789
S66x8/11-090,-344.5921009322
S66x8/11-095,-344.5931595929
S66x8/11-100,-344.5936139648
S66x8/11-105,-344.5936673506
S66x8/11-110,-344.5934656933
S66x8/11-125,-344.5915710347
S66x8/11-150,-344.5894136719
S66x8/11-200,-344.5883391799
S66x8/12-A,-95.9124350594
S66x8/12-B,-76.4805672791
S66x8/12-090,-172.4037781213
S66x8/12-095,-172.404533009
S66x8/12-100,-172.4046131346
S66x8/12-105,-172.4042713266
S66x8/12-110,-172.4036822328
S66x8/12-125,-172.4014017867
S66x8/12-150,-172.3980840181
S66x8/12-200,-172.3949858855
S66x8/13-A,-248.6753807982
S66x8/13-B,-115.7956924325
S66x8/13-090,-364.4777539151
S66x8/13-095,-364.478681717
S66x8/13-100,-364.4790141457
S66x8/13-105,-364.478967372
S66x8/13-110,-364.4786871962
S66x8/13-125,-364.4772820414
S66x8/13-150,-364.4750452677
S66x8/13-200,-364.4728743224
S66x8/14-A,-248.6751510147
S66x8/14-B,-95.9124196009
S66x8/14-090,-344.5957425797
S66x8/14-095,-344.5968640542
S66x8/14-100,-344.5972989504
S66x8/14-105,-344.5972782256
S66x8/14-110,-344.5969595734
S66x8/14-125,-344.5952401779
S66x8/14-150,-344.592466807
S66x8/14-200,-344.5896414878
S66x8/15-A,-248.6752367536
S66x8/15-B,-248.6754045601
S66x8/15-090,-497.3597357075
S66x8/15-095,-497.3608790482
S66x8/15-100,-497.361325722
S66x8/15-105,-497.3613015683
S66x8/15-110,-497.3609772856
S66x8/15-125,-497.3592687323
S66x8/15-150,-497.3564231851
S66x8/15-200,-497.3530342279
S66x8/16-A,-248.675425785
S66x8/16-B,-76.4808676325
S66x8/16-090,-325.1631800934
S66x8/16-095,-325.1638200223
S66x8/16-100,-325.1639599038
S66x8/16-105,-325.1637920986
S66x8/16-110,-325.163446416
S66x8/16-125,-325.1620341743
S66x8/16-150,-325.1599885642
S66x8/16-200,-325.1580253368
S66x8/17-A,-415.0886206619
S66x8/17-B,-415.0886735433
S66x8/17-090,-830.2004091036
S66x8/17-095,-830.2024254745
S66x8/17-100,-830.202961369
S66x8/17-105,-830.2025308683
S66x8/17-110,-830.2014954831
S66x8/17-125,-830.1968936277
S66x8/17-150,-830.1896265482
S66x8/17-200,-830.1821553924
S66x8/18-A,-76.4808729022
S66x8/18-B,-248.4270176171
S66x8/18-090,-324.9181674284
S66x8/18-095,-324.9187801776
S66x8/18-100,-324.9187897027
S66x8/18-105,-324.9184193548
S66x8/18-110,-324.9178209748
S66x8/18-125,-324.9155820615
S66x8/18-150,-324.9124427237
S66x8/18-200,-324.9095601232
S66x8/19-A,-115.7952666365
S66x8/19-B,-248.4270147916
S66x8/19-090,-364.2320725384
S66x8/19-095,-364.2329712957
S66x8/19-100,-364.2331866336
S66x8/19-105,-364.232961238
S66x8/19-110,-364.232539706
S66x8/19-125,-364.2303109279
S66x8/19-150,-364.2271657231
S66x8/19-200,-364.2240675652
S66x8/20-A,-229.2360988968
S66x8/20-B,-229.2361071763
S66x8/20-090,-458.5001436147
S66x8/20-095,-458.5022297296
S66x8/20-100,-458.5026616196
S66x8/20-105,-458.5019986425
S66x8/20-110,-458.5006673805
S66x8/20-125,-458.4951486411
S66x8/20-150,-458.4865269932
S66x8/20-200,-458.4776793219
S66x8/21-A,-209.3491605537
S66x8/21-B,-209.3491647807
S66x8/21-090,-418.7208413702
S66x8/21-095,-418.7226429046
S66x8/21-100,-418.7230705615
S66x8/21-105,-418.7226242934
S66x8/21-110,-418.7216243415
S66x8/21-125,-418.7172834076
S66x8/21-150,-418.7104853306
S66x8/21-200,-418.7029090081
S66x8/22-A,-229.2360534813
S66x8/22-B,-415.0883783662
S66x8/22-090,-644.3521384791
S66x8/22-095,-644.3542027497
S66x8/22-100,-644.3547006943
S66x8/22-105,-644.3541649456
S66x8/22-110,-644.3529892563
S66x8/22-125,-644.3478354956
S66x8/22-150,-644.3395491875
S66x8/22-200,-644.3307488468
S66x8/23-A,-209.3490345115
S66x8/23-B,-415.0882753402
S66x8/23-090,-624.4639694276
S66x8/23-095,-624.4659638142
S66x8/23-100,-624.4665258107
S66x8/23-105,-624.4661302248
S66x8/23-110,-624.4651244564
S66x8/23-125,-624.4605255356
S66x8/23-150,-624.4528822697
S66x8/23-200,-624.4444039881
S66x8/24-A,-232.3779569021
S66x8/24-B,-232.3779394468
S66x8/24-090,-464.7436657335
S66x8/24-095,-464.7490090046
S66x8/24-100,-464.7524616357
S66x8/24-105,-464.7541123517
S66x8/24-110,-464.754661706
S66x8/24-125,-464.7555394402
S66x8/24-150,-464.7555584641
S66x8/24-200,-464.7556873395
S66x8/25-A,-248.4269717875
S66x8/25-B,-248.4269935233
S66x8/25-090,-496.8436116732
S66x8/25-095,-496.848754845
S66x8/25-100,-496.8518780829
S66x8/25-105,-496.8536474589
S66x8/25-110,-496.8543600343
S66x8/25-125,-496.8547485314
S66x8/25-150,-496.8543257246
S66x8/25-200,-496.854136885
S66x8/26-A,-415.0891786836
S66x8/26-B,-415.0891786836
S66x8/26-090,-830.1754370863
S66x8/26-095,-830.1806454208
S66x8/26-100,-830.1834390629
S66x8/26-105,-830.1845509959
S66x8/26-110,-830.1846624306
S66x8/26-125,-830.1835146323
S66x8/26-150,-830.181187862
S66x8/26-200,-830.1794694209
S66x8/27-A,-232.3779519272
S66x8/27-B,-248.427001323
S66x8/27-090,-480.7934837817
S66x8/27-095,-480.7988644841
S66x8/27-100,-480.8022487236
S66x8/27-105,-480.8040708057
S66x8/27-110,-480.8046457222
S66x8/27-125,-480.8052202455
S66x8/27-150,-480.8049417853
S66x8/27-200,-480.8048931624
S66x8/28-A,-232.3778948033
S66x8/28-B,-415.0896994734
S66x8/28-090,-647.458298808
S66x8/28-095,-647.4633949268
S66x8/28-100,-647.4664761323
S66x8/28-105,-647.4681947251
S66x8/28-110,-647.4688917505
S66x8/28-125,-647.4687010891
S66x8/28-150,-647.4679296688
S66x8/28-200,-647.4675253211
S66x8/29-A,-248.4269711253
S66x8/29-B,-415.0896640184
S66x8/29-090,-663.5074516266
S66x8/29-095,-663.5141559675
S66x8/29-100,-663.517563955
S66x8/29-105,-663.5193024042
S66x8/29-110,-663.5198873172
S66x8/29-125,-663.5192723356
S66x8/29-150,-663.5179984516
S66x8/29-200,-663.5171514137
S66x8/30-A,-232.3779481861
S66x8/30-B,-78.6308901415
S66x8/30-090,-311.0027708734
S66x8/30-095,-311.0053114463
S66x8/30-100,-311.0069287653
S66x8/30-105,-311.0077219021
S66x8/30-110,-311.0079801469
S66x8/30-125,-311.0084060245
S66x8/30-150,-311.0084334176
S66x8/30-200,-311.0086473424
S66x8/31-A,-415.0897119284
S66x8/31-B,-78.6308788583
S66x8/31-090,-493.717782353
S66x8/31-095,-493.7200417541
S66x8/31-100,-493.7212833036
S66x8/31-105,-493.7218353957
S66x8/31-110,-493.7220003605
S66x8/31-125,-493.72179831
S66x8/31-150,-493.7211874433
S66x8/31-200,-493.7207509446
S66x8/32-A,-415.0897144071
S66x8/32-B,-77.3769042586
S66x8/32-090,-492.4647624388
S66x8/32-095,-492.4670673555
S66x8/32-100,-492.4682071174
S66x8/32-105,-492.4686753623
S66x8/32-110,-492.468775281
S66x8/32-125,-492.4682714553
S66x8/32-150,-492.4673107977
S66x8/32-200,-492.4666471891
S66x8/33-A,-248.4270079484
S66x8/33-B,-78.6308592341
S66x8/33-090,-327.0530673412
S66x8/33-095,-327.0553751006
S66x8/33-100,-327.056687734
S66x8/33-105,-327.057393452
S66x8/33-110,-327.05771752
S66x8/33-125,-327.0579297319
S66x8/33-150,-327.0578005946
S66x8/33-200,-327.0578504729
S66x8/34-A,-197.8627492039
S66x8/34-B,-197.8627496502
S66x8/34-090,-395.7213398031
S66x8/34-095,-395.723997094
S66x8/34-100,-395.7254397689
S66x8/34-105,-395.7261773941
S66x8/34-110,-395.7264581744
S66x8/34-125,-395.726417962
S66x8/34-150,-395.7260324347
S66x8/34-200,-395.7259194085
S66x8/35-A,-197.8627496162
S66x8/35-B,-197.8648968067
S66x8/35-090,-395.7243176765
S66x8/35-095,-395.7263667913
S66x8/35-100,-395.7274032325
S66x8/35-105,-395.7279153337
S66x8/35-110,-395.7280855343
S66x8/35-125,-395.7279919062
S66x8/35-150,-395.7277262849
S66x8/35-200,-395.727664212
S66x8/36-A,-197.8648719637
S66x8/36-B,-197.864924173
S66x8/36-090,-395.7276847801
S66x8/36-095,-395.7287074731
S66x8/36-100,-395.7292553378
S66x8/36-105,-395.7295309634
S66x8/36-110,-395.7296173751
S66x8/36-125,-395.7295951936
S66x8/36-150,-395.729436827
S66x8/36-200,-395.7293980347
S66x8/37-A,-196.6505082034
S66x8/37-B,-197.864702937
S66x8/37-090,-394.5116391944
S66x8/37-095,-394.5137663751
S66x8/37-100,-394.5148533698
S66x8/37-105,-394.515386754
S66x8/37-110,-394.5156272328
S66x8/37-125,-394.5156248757
S66x8/37-150,-394.5153869263
S66x8/37-200,-394.5153147381
S66x8/38-A,-196.6503594291
S66x8/38-B,-196.6505513489
S66x8/38-090,-393.2974273632
S66x8/38-095,-393.299435291
S66x8/38-100,-393.3005865943
S66x8/38-105,-393.3011539179
S66x8/38-110,-393.3013665712
S66x8/38-125,-393.3012105943
S66x8/38-150,-393.3008617629
S66x8/38-200,-393.3007706794
S66x8/39-A,-232.3779421717
S66x8/39-B,-196.65027611
S66x8/39-090,-429.0219381918
S66x8/39-095,-429.0253467725
S66x8/39-100,-429.027309831
S66x8/39-105,-429.0282657255
S66x8/39-110,-429.0286065366
S66x8/39-125,-429.0288331004
S66x8/39-150,-429.0284142372
S66x8/39-200,-429.0281975371
S66x8/40-A,-232.3779364553
S66x8/40-B,-197.8648170757
S66x8/40-090,-430.2381303398
S66x8/40-095,-430.2407672838
S66x8/40-100,-430.2423231669
S66x8/40-105,-430.2429432215
S66x8/40-110,-430.2431638763
S66x8/40-125,-430.2433351855
S66x8/40-150,-430.2429796123
S66x8/40-200,-430.2427793577
S66x8/41-A,-415.0897180406
S66x8/41-B,-197.8630028281
S66x8/41-090,-612.9473541911
S66x8/41-095,-612.9506769203
S66x8/41-100,-612.9525630724
S66x8/41-105,-612.953354074
S66x8/41-110,-612.9535087453
S66x8/41-125,-612.9535137204
S66x8/41-150,-612.9529081553
S66x8/41-200,-612.9527534659
S66x8/42-A,-415.0897968408
S66x8/42-B,-196.65031147
S66x8/42-090,-611.7344862208
S66x8/42-095,-611.7377767858
S66x8/42-100,-611.7395175837
S66x8/42-105,-611.7403465663
S66x8/42-110,-611.7406637505
S66x8/42-125,-611.7407285924
S66x8/42-150,-611.7402760401
S66x8/42-200,-611.7400899482
S66x8/43-A,-415.0898062217
S66x8/43-B,-197.8648587043
S66x8/43-090,-612.9508283906
S66x8/43-095,-612.9534609501
S66x8/43-100,-612.9547651082
S66x8/43-105,-612.9552400704
S66x8/43-110,-612.9554006044
S66x8/43-125,-612.9553181259
S66x8/43-150,-612.9547926485
S66x8/43-200,-612.9545208668
S66x8/44-A,-78.6308882512
S66x8/44-B,-197.8627671261
S66x8/44-090,-276.4921794334
S66x8/44-095,-276.4934019562
S66x8/44-100,-276.4940246926
S66x8/44-105,-276.4942765836
S66x8/44-110,-276.494314744
S66x8/44-125,-276.4941968068
S66x8/44-150,-276.4939669399
S66x8/44-200,-276.4939018185
S66x8/45-A,-77.3769227814
S66x8/45-B,-197.8627890572
S66x8/45-090,-275.2372921567
S66x8/45-095,-275.2387650541
S66x8/45-100,-275.2395578931
S66x8/45-105,-275.2399772462
S66x8/45-110,-275.240098829
S66x8/45-125,-275.2399878144
S66x8/45-150,-275.239703222
S66x8/45-200,-275.2395631779
S66x8/46-A,-248.6755501892
S66x8/46-B,-197.8628241204
S66x8/46-090,-446.5358010172
S66x8/46-095,-446.5377776088
S66x8/46-100,-446.5389054628
S66x8/46-105,-446.5394422469
S66x8/46-110,-446.5396062881
S66x8/46-125,-446.5394954525
S66x8/46-150,-446.5388390017
S66x8/46-200,-446.5385097833
S66x8/47-A,-232.3779312535
S66x8/47-B,-232.3778738621
S66x8/47-090,-464.7516297579
S66x8/47-095,-464.7543120813
S66x8/47-100,-464.7557587527
S66x8/47-105,-464.7564959234
S66x8/47-110,-464.7567531089
S66x8/47-125,-464.7567038725
S66x8/47-150,-464.7562187563
S66x8/47-200,-464.7559311015
S66x8/48-A,-248.4269898634
S66x8/48-B,-248.4269361097
S66x8/48-090,-496.8516947065
S66x8/48-095,-496.8538929864
S66x8/48-100,-496.8551019596
S66x8/48-105,-496.8557015734
S66x8/48-110,-496.8558594049
S66x8/48-125,-496.855605602
S66x8/48-150,-496.8548499731
S66x8/48-200,-496.8543066226
S66x8/49-A,-232.3779302515
S66x8/49-B,-248.4269646565
S66x8/49-090,-480.8012949418
S66x8/49-095,-480.8040375258
S66x8/49-100,-480.8054613551
S66x8/49-105,-480.8061784346
S66x8/49-110,-480.8064177694
S66x8/49-125,-480.8062301911
S66x8/49-150,-480.8055648949
S66x8/49-200,-480.8050855528
S66x8/50-A,-232.3779273722
S66x8/50-B,-77.3769655477
S66x8/50-090,-309.7538169854
S66x8/50-095,-309.7556877367
S66x8/50-100,-309.7564999051
S66x8/50-105,-309.7569011373
S66x8/50-110,-309.7569716394
S66x8/50-125,-309.7564822249
S66x8/50-150,-309.7556231527
S66x8/50-200,-309.7550399815
S66x8/51-A,-77.3769336758
S66x8/51-B,-77.3769815311
S66x8/51-090,-154.7550449415
S66x8/51-095,-154.7555567298
S66x8/51-100,-154.7557161693
S66x8/51-105,-154.7556825132
S66x8/51-110,-154.7555533842
S66x8/51-125,-154.7550230303
S66x8/51-150,-154.7544113996
S66x8/51-200,-154.7540180792
S66x8/52-A,-232.3779276082
S66x8/52-B,-229.2379991199
S66x8/52-090,-461.6169744506
S66x8/52-095,-461.6186831276
S66x8/52-100,-461.6195339255
S66x8/52-105,-461.6198592109
S66x8/52-110,-461.6198397118
S66x8/52-125,-461.6189939312
S66x8/52-150,-461.6175906271
S66x8/52-200,-461.6164536186
S66x8/53-A,-232.3779316246
S66x8/53-B,-209.3500762329
S66x8/53-090,-441.7298211671
S66x8/53-095,-441.7310948848
S66x8/53-100,-441.7317004207
S66x8/53-105,-441.7318815948
S66x8/53-110,-441.7318095404
S66x8/53-125,-441.7309559962
S66x8/53-150,-441.729595936
S66x8/53-200,-441.7283954158
S66x8/54-A,-232.3779201853
S66x8/54-B,-76.4807851305
S66x8/54-090,-308.8606155336
S66x8/54-095,-308.8618103748
S66x8/54-100,-308.8622902786
S66x8/54-105,-308.8623278809
S66x8/54-110,-308.8621489329
S66x8/54-125,-308.8613309802
S66x8/54-150,-308.8601886382
S66x8/54-200,-308.8592602238
S66x8/55-A,-232.3779092831
S66x8/55-B,-115.7955657767
S66x8/55-090,-348.173730004
S66x8/55-095,-348.1754504533
S66x8/55-100,-348.1763262213
S66x8/55-105,-348.1767340438
S66x8/55-110,-348.1768214705
S66x8/55-125,-348.1760956859
S66x8/55-150,-348.1749269763
S66x8/55-200,-348.173991393
S66x8/56-A,-232.3779304511
S66x8/56-B,-95.9123521332
S66x8/56-090,-328.2885798471
S66x8/56-095,-328.2903663921
S66x8/56-100,-328.291346387
S66x8/56-105,-328.2919117141
S66x8/56-110,-328.2920879824
S66x8/56-125,-328.2917216001
S66x8/56-150,-328.2910125487
S66x8/56-200,-328.2905055367
S66x8/57-A,-232.3779092314
S66x8/57-B,-248.6754916257
S66x8/57-090,-481.0505631877
S66x8/57-095,-481.0539998094
S66x8/57-100,-481.0556878808
S66x8/57-105,-481.0565009213
S66x8/57-110,-481.0568141552
S66x8/57-125,-481.0562096923
S66x8/57-150,-481.0549917153
S66x8/57-200,-481.0540259994
S66x8/58-A,-248.4269747869
S66x8/58-B,-248.4269277117
S66x8/58-090,-496.8551623274
S66x8/58-095,-496.8571692593
S66x8/58-100,-496.8581685983
S66x8/58-105,-496.8581306594
S66x8/58-110,-496.8577439108
S66x8/58-125,-496.8563500096
S66x8/58-150,-496.8550122299
S66x8/58-200,-496.8542493287
S66x8/59-A,-77.376998674
S66x8/59-B,-76.4808559748
S66x8/59-090,-153.8619349323
S66x8/59-095,-153.8622999208
S66x8/59-100,-153.8623113821
S66x8/59-105,-153.8621185125
S66x8/59-110,-153.8618154515
S66x8/59-125,-153.8607462957
S66x8/59-150,-153.8593918255
S66x8/59-200,-153.8582689971
S66x8/60-A,-77.3769071262
S66x8/60-B,-229.2379819875
S66x8/60-090,-306.6202556241
S66x8/60-095,-306.6211898396
S66x8/60-100,-306.6214408325
S66x8/60-105,-306.6212883259
S66x8/60-110,-306.6209066897
S66x8/60-125,-306.6193353752
S66x8/60-150,-306.6172002632
S66x8/60-200,-306.6155189559
S66x8/61-A,-197.8628700323
S66x8/61-B,-229.2380389185
S66x8/61-090,-427.0996954723
S66x8/61-095,-427.1007509837
S66x8/61-100,-427.1013329373
S66x8/61-105,-427.1015978173
S66x8/61-110,-427.1016804295
S66x8/61-125,-427.1016039548
S66x8/61-150,-427.1011244478
S66x8/61-200,-427.1009570817
S66x8/62-A,-197.8628561031
S66x8/62-B,-209.3500900529
S66x8/62-090,-407.2115383236
S66x8/62-095,-407.2130326007
S66x8/62-100,-407.2138242144
S66x8/62-105,-407.2141598004
S66x8/62-110,-407.2142585913
S66x8/62-125,-407.2139856253
S66x8/62-150,-407.2133971972
S66x8/62-200,-407.2130340627
S66x8/63-A,-232.3779467889
S66x8/63-B,-229.2379966015
S66x8/63-090,-461.6125615927
S66x8/63-095,-461.615222613
S66x8/63-100,-461.6166695182
S66x8/63-105,-461.6173779956
S66x8/63-110,-461.6175426524
S66x8/63-125,-461.6173424351
S66x8/63-150,-461.6165495904
S66x8/63-200,-461.616066356
S66x8/64-A,-248.6754698717
S66x8/64-B,-78.6309250262
S66x8/64-090,-327.3064607648
S66x8/64-095,-327.3075984758
S66x8/64-100,-327.3081353785
S66x8/64-105,-327.3083190822
S66x8/64-110,-327.3082880465
S66x8/64-125,-327.3078292283
S66x8/64-150,-327.3070007748
S66x8/64-200,-327.3064918525
S66x8/65-A,-248.4270184921
S66x8/65-B,-77.3764633909
S66x8/65-090,-325.8090923337
S66x8/65-095,-325.8096514676
S66x8/65-100,-325.8097580351
S66x8/65-105,-325.809588015
S66x8/65-110,-325.809262676
S66x8/65-125,-325.8079774885
S66x8/65-150,-325.8062271108
S66x8/65-200,-325.8047578668
S66x8/66-A,-95.9123367804
S66x8/66-B,-248.427004898
S66x8/66-090,-344.3402545134
S66x8/66-095,-344.3414904773
S66x8/66-100,-344.3421564165
S66x8/66-105,-344.3424445445
S66x8/66-110,-344.3424634062
