system,LC-wPBEh(w=75)/def2-QZVP/Q-Chem
S66x8/44-200,-276.1175341271
S66x8/45-A,-77.2623166039
S66x8/45-B,-197.5989360846
S66x8/45-090,-274.859172367
S66x8/45-095,-274.8605428394
S66x8/45-100,-274.8612337632
S66x8/45-105,-274.8616045795
S66x8/45-110,-274.8617687134
S66x8/45-125,-274.8616823883
S66x8/45-150,-274.8613737329
S66x8/45-200,-274.8611574535
S66x8/46-A,-248.3551279987
S66x8/46-B,-197.5989366304
S66x8/46-090,-445.9518895649
S66x8/46-095,-445.9536569939
S66x8/46-100,-445.954658779
S66x8/46-105,-445.9551466387
S66x8/46-110,-445.9553630383
S66x8/46-125,-445.9553737687
S66x8/46-150,-445.9547577771
S66x8/46-200,-445.9542645867
S66x8/47-A,-232.0610646402
S66x8/47-B,-232.0609689983
S66x8/47-090,-464.1190131724
S66x8/47-095,-464.1212486881
S66x8/47-100,-464.1224070134
S66x8/47-105,-464.1229998793
S66x8/47-110,-464.1232128889
S66x8/47-125,-464.1231077278
S66x8/47-150,-464.1225925449
S66x8/47-200,-464.1221896258
S66x8/48-A,-248.0930439604
S66x8/48-B,-248.0930063181
S66x8/48-090,-496.1846302403
S66x8/48-095,-496.1864651568
S66x8/48-100,-496.187463329
S66x8/48-105,-496.1879668532
S66x8/48-110,-496.1880905363
S66x8/48-125,-496.1878472954
S66x8/48-150,-496.1871036479
S66x8/48-200,-496.1864334843
S66x8/49-A,-232.0610659904
S66x8/49-B,-248.0930376345
S66x8/49-090,-480.1516994073
S66x8/49-095,-480.1539653904
S66x8/49-100,-480.1550959206
S66x8/49-105,-480.1556503647
S66x8/49-110,-480.1558354184
S66x8/49-125,-480.1555711563
S66x8/49-150,-480.1548846396
S66x8/49-200,-480.1542926045
S66x8/50-A,-232.0610518331
S66x8/50-B,-77.2623826779
S66x8/50-090,-309.3233575352
S66x8/50-095,-309.3248451049
S66x8/50-100,-309.3254580528
S66x8/50-105,-309.3257115207
S66x8/50-110,-309.3257106728
S66x8/50-125,-309.325149724
S66x8/50-150,-309.3242594954
S66x8/50-200,-309.3235757348
S66x8/51-A,-77.2623283832
S66x8/51-B,-77.2623923451
S66x8/51-090,-154.5259881818
S66x8/51-095,-154.526429648
S66x8/51-100,-154.5265641572
S66x8/51-105,-154.5265266895
S66x8/51-110,-154.5263983019
S66x8/51-125,-154.525888869
S66x8/51-150,-154.5252672739
S66x8/51-200,-154.5248292535
S66x8/52-A,-232.0610496411
S66x8/52-B,-228.9489361184
S66x8/52-090,-461.0123042992
S66x8/52-095,-461.0136366959
S66x8/52-100,-461.014217335
S66x8/52-105,-461.0143616289
S66x8/52-110,-461.0142440493
S66x8/52-125,-461.0132714334
S66x8/52-150,-461.0118289742
S66x8/52-200,-461.010536933
S66x8/53-A,-232.0610519416
S66x8/53-B,-209.0819537258
S66x8/53-090,-441.1454123868
S66x8/53-095,-441.1464755332
S66x8/53-100,-441.1469426527
S66x8/53-105,-441.147036908
S66x8/53-110,-441.1469210047
S66x8/53-125,-441.1460973433
S66x8/53-150,-441.1447197656
S66x8/53-200,-441.1433978301
S66x8/54-A,-232.0610400565
S66x8/54-B,-76.3873617307
S66x8/54-090,-308.451011818
S66x8/54-095,-308.4519528876
S66x8/54-100,-308.4522709181
S66x8/54-105,-308.4522286376
S66x8/54-110,-308.4520163414
S66x8/54-125,-308.4511657113
S66x8/54-150,-308.4499889033
S66x8/54-200,-308.4489538705
S66x8/55-A,-232.0610201144
S66x8/55-B,-115.6480744362
S66x8/55-090,-347.7103988125
S66x8/55-095,-347.7117661213
S66x8/55-100,-347.7124350969
S66x8/55-105,-347.7126973717
S66x8/55-110,-347.7126759451
S66x8/55-125,-347.7119245746
S66x8/55-150,-347.7107304884
S66x8/55-200,-347.7096369916
S66x8/56-A,-232.0610616244
S66x8/56-B,-95.786597979
S66x8/56-090,-327.8468764964
S66x8/56-095,-327.8483287248
S66x8/56-100,-327.8491289564
S66x8/56-105,-327.8495534188
S66x8/56-110,-327.8496411236
S66x8/56-125,-327.8492528147
S66x8/56-150,-327.8485098867
S66x8/56-200,-327.8478912045
S66x8/57-A,-232.0610260704
S66x8/57-B,-248.3550967029
S66x8/57-090,-480.4150368626
S66x8/57-095,-480.4178319634
S66x8/57-100,-480.419163427
S66x8/57-105,-480.4197238573
S66x8/57-110,-480.419872433
S66x8/57-125,-480.4191959615
S66x8/57-150,-480.4179007457
S66x8/57-200,-480.4167733588
S66x8/58-A,-248.0930229453
S66x8/58-B,-248.0929620886
S66x8/58-090,-496.18753783
S66x8/58-095,-496.1892842707
S66x8/58-100,-496.1901325523
S66x8/58-105,-496.1900853374
S66x8/58-110,-496.1897151424
S66x8/58-125,-496.1884492458
S66x8/58-150,-496.187154275
S66x8/58-200,-496.186322876
S66x8/59-A,-77.262437337
S66x8/59-B,-76.3874161075
S66x8/59-090,-153.653729996
S66x8/59-095,-153.6540839249
S66x8/59-100,-153.6541080564
S66x8/59-105,-153.6539476166
S66x8/59-110,-153.6536826494
S66x8/59-125,-153.6527149988
S66x8/59-150,-153.6514376909
S66x8/59-200,-153.650288504
S66x8/60-A,-77.2623242141
S66x8/60-B,-228.9489091
S66x8/60-090,-306.2171790125
S66x8/60-095,-306.2178799265
S66x8/60-100,-306.2179810109
S66x8/60-105,-306.2177293231
S66x8/60-110,-306.2172975476
S66x8/60-125,-306.2157083648
S66x8/60-150,-306.2136391765
S66x8/60-200,-306.2119254847
S66x8/61-A,-197.5989820916
S66x8/61-B,-228.9489883589
S66x8/61-090,-426.5468431301
S66x8/61-095,-426.5478128791
S66x8/61-100,-426.5483685795
S66x8/61-105,-426.5486650838
S66x8/61-110,-426.5488219353
S66x8/61-125,-426.5488085931
S66x8/61-150,-426.5483592339
S66x8/61-200,-426.5480581199
S66x8/62-A,-197.5989915809
S66x8/62-B,-209.0819608372
S66x8/62-090,-406.6797876072
S66x8/62-095,-406.6810977303
S66x8/62-100,-406.6817892133
S66x8/62-105,-406.6821532549
S66x8/62-110,-406.6823154883
S66x8/62-125,-406.6821300139
S66x8/62-150,-406.6815758698
S66x8/62-200,-406.6810791161
S66x8/63-A,-232.0610899292
S66x8/63-B,-228.9489414453
S66x8/63-090,-461.0078167841
S66x8/63-095,-461.0099658738
S66x8/63-100,-461.0111238613
S66x8/63-105,-461.0117030584
S66x8/63-110,-461.0118053315
S66x8/63-125,-461.0115634164
S66x8/63-150,-461.0107324337
S66x8/63-200,-461.0101235599
S66x8/64-A,-248.3550317511
S66x8/64-B,-78.5184748664
S66x8/64-090,-326.8736342997
S66x8/64-095,-326.8746627557
S66x8/64-100,-326.8751843157
S66x8/64-105,-326.8753595392
S66x8/64-110,-326.8753489991
S66x8/64-125,-326.8749978313
S66x8/64-150,-326.8742017815
S66x8/64-200,-326.8735720676
S66x8/65-A,-248.0930739488
S66x8/65-B,-77.2618921568
S66x8/65-090,-325.3606575086
S66x8/65-095,-325.3611170018
S66x8/65-100,-325.3611665013
S66x8/65-105,-325.3609744935
S66x8/65-110,-325.3606443568
S66x8/65-125,-325.3594126215
S66x8/65-150,-325.3577528865
S66x8/65-200,-325.3562903393
S66x8/66-A,-95.7865625631
S66x8/66-B,-248.0930535807
S66x8/66-090,-343.8808225785
S66x8/66-095,-343.8818766737
S66x8/66-100,-343.8824314327
S66x8/66-105,-343.8826517993
S66x8/66-110,-343.882654905
