system,cam-QTP-01(w=1)/def2-QZVP/Q-Chem
S22x5/10-1.5,-308.9811376638
S22x5/10-2.0,-308.9803891678
S22x5/11-A,-232.4742045786
S22x5/11-B,-56.6194967691
S22x5/11-0.9,-289.0917400919
S22x5/11-1.0,-289.093690096
S22x5/11-1.2,-289.0943400104
S22x5/11-1.5,-289.0941913223
S22x5/11-2.0,-289.0939496453
S22x5/12-A,-232.474128724
S22x5/12-B,-40.5630475952
S22x5/12-0.9,-273.0334135201
S22x5/12-1.0,-273.0355804811
S22x5/12-1.2,-273.0368660997
S22x5/12-1.5,-273.0370989646
S22x5/12-2.0,-273.0371763676
S22x5/13-A,-232.474124798
S22x5/13-B,-232.4741257096
S22x5/13-0.9,-464.94317676
S22x5/13-1.0,-464.9460533947
S22x5/13-1.2,-464.9480948624
S22x5/13-1.5,-464.9483782386
S22x5/13-2.0,-464.9483763994
S22x5/14-A,-232.4741711265
S22x5/14-B,-232.4741711265
S22x5/14-0.9,-464.9306994231
S22x5/14-1.0,-464.9416024986
S22x5/14-1.2,-464.9464582352
S22x5/14-1.5,-464.9476590787
S22x5/14-2.0,-464.948001555
S22x5/15-A,-232.4740681456
S22x5/15-B,-364.162755508
S22x5/15-0.9,-596.6331953306
S22x5/15-1.0,-596.6370464469
S22x5/15-1.2,-596.639266033
S22x5/15-1.5,-596.6388916377
S22x5/15-2.0,-596.6378615303
S22x5/16-A,-232.4740712937
S22x5/16-B,-364.1627934681
S22x5/16-0.9,-596.6158986423
S22x5/16-1.0,-596.6280102327
S22x5/16-1.2,-596.6344748205
S22x5/16-1.5,-596.635996537
S22x5/16-2.0,-596.6366424276
S22x5/17-A,-264.5653970209
S22x5/17-B,-264.5654550156
S22x5/17-0.9,-529.1150438876
S22x5/17-1.0,-529.1259060847
S22x5/17-1.2,-529.1305237626
S22x5/17-1.5,-529.1309850751
S22x5/17-2.0,-529.1309603724
S22x5/18-A,-323.8281151519
S22x5/18-B,-303.94194076
S22x5/18-0.9,-627.7871227513
S22x5/18-1.0,-627.7907002977
S22x5/18-1.2,-627.7880725861
S22x5/18-1.5,-627.7807314613
S22x5/18-2.0,-627.7743747507
S22x5/19-A,-307.7666085709
S22x5/19-B,-307.7665967171
S22x5/19-0.9,-615.5349175807
S22x5/19-1.0,-615.5371938885
S22x5/19-1.2,-615.5376741147
S22x5/19-1.5,-615.5360551605
S22x5/19-2.0,-615.5345715165
S22x5/20-A,-415.2130833607
S22x5/20-B,-415.2130833606
S22x5/20-0.9,-830.4134974916
S22x5/20-1.0,-830.4266635912
S22x5/20-1.2,-830.4294940619
S22x5/20-1.5,-830.4281418935
S22x5/20-2.0,-830.4270057394
S22x5/21-A,-415.2122524327
S22x5/21-B,-415.2122524327
S22x5/21-0.9,-830.4480238936
S22x5/21-1.0,-830.4518952567
S22x5/21-1.2,-830.4480091167
S22x5/21-1.5,-830.4389403381
S22x5/21-2.0,-830.4308689594
S22x5/22-A,-232.4741129836
S22x5/22-B,-93.5176268952
S22x5/22-0.9,-325.9922380355
S22x5/22-1.0,-325.9943449535
S22x5/22-1.2,-325.9949587288
S22x5/22-1.5,-325.9939125334
S22x5/22-2.0,-325.9927766964
S66x8/01-A,-76.5057550112
S66x8/01-B,-76.5057461612
S66x8/01-090,-153.0178069492
S66x8/01-095,-153.0184066362
S66x8/01-100,-153.0185181061
S66x8/01-105,-153.0183318694
S66x8/01-110,-153.0179748396
S66x8/01-125,-153.0165720028
S66x8/01-150,-153.014611213
S66x8/01-200,-153.0128104078
S66x8/02-A,-76.5057637574
S66x8/02-B,-115.8397434762
S66x8/02-090,-192.3516801904
S66x8/02-095,-192.3524580956
S66x8/02-100,-192.3526814288
S66x8/02-105,-192.352560167
S66x8/02-110,-192.352232347
S66x8/02-125,-192.3508005886
S66x8/02-150,-192.3487134668
S66x8/02-200,-192.3468091769
S66x8/03-A,-76.505776195
S66x8/03-B,-95.9573177823
S66x8/03-090,-172.4717275976
S66x8/03-095,-172.4724814297
S66x8/03-100,-172.4726277365
S66x8/03-105,-172.4723923048
S66x8/03-110,-172.4719262337
S66x8/03-125,-172.4700190375
S66x8/03-150,-172.4672207144
S66x8/03-200,-172.4645945563
S66x8/04-A,-76.5057748794
S66x8/04-B,-248.7671917453
S66x8/04-090,-325.2818677948
S66x8/04-095,-325.2827711368
S66x8/04-100,-325.2830355151
S66x8/04-105,-325.2828956821
S66x8/04-110,-325.2825009427
S66x8/04-125,-325.2806994516
S66x8/04-150,-325.2779250621
S66x8/04-200,-325.2748591012
S66x8/05-A,-115.8395596254
S66x8/05-B,-115.8397644846
S66x8/05-090,-231.6850976618
S66x8/05-095,-231.6860233832
S66x8/05-100,-231.6863547817
S66x8/05-105,-231.6863132587
S66x8/05-110,-231.6860445764
S66x8/05-125,-231.6847139008
S66x8/05-150,-231.6826714443
S66x8/05-200,-231.6807320805
S66x8/06-A,-115.8392936899
S66x8/06-B,-95.9573799796
S66x8/06-090,-211.8042738497
S66x8/06-095,-211.8054537888
S66x8/06-100,-211.8059063676
S66x8/06-105,-211.805883249
S66x8/06-110,-211.8055546911
S66x8/06-125,-211.8038510887
S66x8/06-150,-211.8011229325
S66x8/06-200,-211.798429945
S66x8/07-A,-115.839405114
S66x8/07-B,-248.76711618
S66x8/07-090,-364.6146785852
S66x8/07-095,-364.6158087189
S66x8/07-100,-364.6162415433
S66x8/07-105,-364.6162222371
S66x8/07-110,-364.6159079607
S66x8/07-125,-364.6142351714
S66x8/07-150,-364.6111496285
S66x8/07-200,-364.6080242495
S66x8/08-A,-115.8395709787
S66x8/08-B,-76.5057514989
S66x8/08-090,-192.3512131015
S66x8/08-095,-192.3519497828
S66x8/08-100,-192.3521631068
S66x8/08-105,-192.3520518934
S66x8/08-110,-192.3517491698
S66x8/08-125,-192.3504353507
S66x8/08-150,-192.3485153744
S66x8/08-200,-192.3467076935
S66x8/09-A,-95.9572858661
S66x8/09-B,-115.8397268754
S66x8/09-090,-211.7982639902
S66x8/09-095,-211.7990391194
S66x8/09-100,-211.7993876706
S66x8/09-105,-211.7994864513
S66x8/09-110,-211.7994409381
S66x8/09-125,-211.7989475966
S66x8/09-150,-211.798186213
S66x8/09-200,-211.7975420872
S66x8/10-A,-95.9572603784
S66x8/10-B,-95.9573272165
S66x8/10-090,-191.9156987196
S66x8/10-095,-191.9169234545
S66x8/10-100,-191.9175351555
S66x8/10-105,-191.9177539475
S66x8/10-110,-191.9177415253
S66x8/10-125,-191.9171486334
S66x8/10-150,-191.915877099
S66x8/10-200,-191.9150650842
S66x8/11-A,-95.9570768353
S66x8/11-B,-248.7672726052
S66x8/11-090,-344.7257644656
S66x8/11-095,-344.7271632171
S66x8/11-100,-344.7279296107
S66x8/11-105,-344.7282666587
S66x8/11-110,-344.7283203091
S66x8/11-125,-344.7273119242
S66x8/11-150,-344.7258808156
S66x8/11-200,-344.7250900739
S66x8/12-A,-95.9573504519
S66x8/12-B,-76.5053863918
S66x8/12-090,-172.4711834204
S66x8/12-095,-172.472165863
S66x8/12-100,-172.4724576502
S66x8/12-105,-172.4723124885
S66x8/12-110,-172.47190493
S66x8/12-125,-172.4700857794
S66x8/12-150,-172.467291036
S66x8/12-200,-172.4646438368
S66x8/13-A,-248.7672664293
S66x8/13-B,-115.8397839112
S66x8/13-090,-364.6111393034
S66x8/13-095,-364.612340394
S66x8/13-100,-364.6129238573
S66x8/13-105,-364.6131082183
S66x8/13-110,-364.613039203
S66x8/13-125,-364.6121541113
S66x8/13-150,-364.6104750836
S66x8/13-200,-364.6087556225
S66x8/14-A,-248.767016673
S66x8/14-B,-95.9573264955
S66x8/14-090,-344.7296231216
S66x8/14-095,-344.73103402
S66x8/14-100,-344.7317371467
S66x8/14-105,-344.7319636073
S66x8/14-110,-344.7318704072
S66x8/14-125,-344.7307107313
S66x8/14-150,-344.7285674462
S66x8/14-200,-344.7262811819
S66x8/15-A,-248.7670145318
S66x8/15-B,-248.7672289091
S66x8/15-090,-497.5402064551
S66x8/15-095,-497.5416469432
S66x8/15-100,-497.5423686864
S66x8/15-105,-497.5425985419
S66x8/15-110,-497.5425072725
S66x8/15-125,-497.5413860116
S66x8/15-150,-497.5392245846
S66x8/15-200,-497.5365027103
S66x8/16-A,-248.7672175005
S66x8/16-B,-76.5057549305
S66x8/16-090,-325.2779374594
S66x8/16-095,-325.2787907535
S66x8/16-100,-325.279125124
S66x8/16-105,-325.2791353285
S66x8/16-110,-325.2789512357
S66x8/16-125,-325.2779344002
S66x8/16-150,-325.2763103916
S66x8/16-200,-325.27465377
S66x8/17-A,-415.2124581572
S66x8/17-B,-415.2125133352
S66x8/17-090,-830.4442035252
S66x8/17-095,-830.446565595
S66x8/17-100,-830.447426071
S66x8/17-105,-830.447297799
S66x8/17-110,-830.4465416061
S66x8/17-125,-830.4426554266
S66x8/17-150,-830.4362373131
S66x8/17-200,-830.4295724974
S66x8/18-A,-76.5057680039
S66x8/18-B,-248.5216536612
S66x8/18-090,-325.0356237281
S66x8/18-095,-325.036439603
S66x8/18-100,-325.0366371358
S66x8/18-105,-325.0364403792
S66x8/18-110,-325.0360008196
S66x8/18-125,-325.0341577808
S66x8/18-150,-325.0314619548
S66x8/18-200,-325.0289665344
S66x8/19-A,-115.839303508
S66x8/19-B,-248.5216509566
S66x8/19-090,-364.3683894153
S66x8/19-095,-364.3695174966
S66x8/19-100,-364.3699461514
S66x8/19-105,-364.3699179311
S66x8/19-110,-364.3696916174
S66x8/19-125,-364.3678976223
S66x8/19-150,-364.3652748244
S66x8/19-200,-364.3626233426
S66x8/20-A,-229.3087014145
S66x8/20-B,-229.3087104972
S66x8/20-090,-458.6413152207
S66x8/20-095,-458.6437083054
S66x8/20-100,-458.6444360582
S66x8/20-105,-458.6440563084
S66x8/20-110,-458.642992191
S66x8/20-125,-458.6382015703
S66x8/20-150,-458.6304581323
S66x8/20-200,-458.6225144747
S66x8/21-A,-209.4225589831
S66x8/21-B,-209.42256328
S66x8/21-090,-418.8639064222
S66x8/21-095,-418.8660437658
S66x8/21-100,-418.8667863495
S66x8/21-105,-418.8666344379
S66x8/21-110,-418.8659081341
S66x8/21-125,-418.8622686489
S66x8/21-150,-418.856285567
S66x8/21-200,-418.8495189042
S66x8/22-A,-229.3086676117
S66x8/22-B,-415.2122147331
S66x8/22-090,-644.5446540577
S66x8/22-095,-644.5470363086
S66x8/22-100,-644.5478385079
S66x8/22-105,-644.5475920727
S66x8/22-110,-644.5466879645
S66x8/22-125,-644.5422447229
S66x8/22-150,-644.5348186045
S66x8/22-200,-644.5268821421
S66x8/23-A,-209.4224252123
S66x8/23-B,-415.2120978814
S66x8/23-090,-624.6573455783
S66x8/23-095,-624.6596655313
S66x8/23-100,-624.660534645
S66x8/23-105,-624.6604276963
S66x8/23-110,-624.6596908367
S66x8/23-125,-624.655788616
S66x8/23-150,-624.6489810719
S66x8/23-200,-624.6413271699
S66x8/24-A,-232.4741539586
S66x8/24-B,-232.4741334386
S66x8/24-090,-464.931312928
S66x8/24-095,-464.9375164553
S66x8/24-100,-464.941696921
S66x8/24-105,-464.9439387518
S66x8/24-110,-464.9449734457
S66x8/24-125,-464.9469210855
S66x8/24-150,-464.9477355348
S66x8/24-200,-464.9481050984
S66x8/25-A,-248.5216020127
S66x8/25-B,-248.5216244399
S66x8/25-090,-497.0279773242
S66x8/25-095,-497.033953303
S66x8/25-100,-497.0377990365
S66x8/25-105,-497.0401739554
S66x8/25-110,-497.0413902892
S66x8/25-125,-497.0428475371
S66x8/25-150,-497.0432742269
S66x8/25-200,-497.0433865145
S66x8/26-A,-415.2130837419
S66x8/26-B,-415.2130837418
S66x8/26-090,-830.4168308429
S66x8/26-095,-830.4230147577
S66x8/26-100,-830.4266644202
S66x8/26-105,-830.4285098899
S66x8/26-110,-830.4292438696
S66x8/26-125,-830.4295043682
S66x8/26-150,-830.4283820043
S66x8/26-200,-830.4272439953
S66x8/27-A,-232.4741464979
S66x8/27-B,-248.5216329479
S66x8/27-090,-480.9794113518
S66x8/27-095,-480.9856758166
S66x8/27-100,-480.9898008472
S66x8/27-105,-480.9922431029
S66x8/27-110,-480.9933202379
S66x8/27-125,-480.9949548456
S66x8/27-150,-480.9954897643
S66x8/27-200,-480.9957033477
S66x8/28-A,-232.4740922389
S66x8/28-B,-415.2136314621
S66x8/28-090,-647.6726619213
S66x8/28-095,-647.6786931387
S66x8/28-100,-647.6825694675
S66x8/28-105,-647.684958882
S66x8/28-110,-647.6862414974
S66x8/28-125,-647.6873135098
S66x8/28-150,-647.6875845527
S66x8/28-200,-647.6876290818
S66x8/29-A,-248.521601868
S66x8/29-B,-415.213592893
S66x8/29-090,-663.7199896285
S66x8/29-095,-663.7277970933
S66x8/29-100,-663.7321240335
S66x8/29-105,-663.7346224595
S66x8/29-110,-663.7358385452
S66x8/29-125,-663.7365341907
S66x8/29-150,-663.7362239411
S66x8/29-200,-663.735718814
S66x8/30-A,-232.4741435596
S66x8/30-B,-78.6721268937
S66x8/30-090,-311.1369397764
S66x8/30-095,-311.140054829
S66x8/30-100,-311.1421582983
S66x8/30-105,-311.143360215
S66x8/30-110,-311.1439590333
S66x8/30-125,-311.1450964018
S66x8/30-150,-311.1456568977
S66x8/30-200,-311.1460767311
S66x8/31-A,-415.2136344441
S66x8/31-B,-78.6721072192
S66x8/31-090,-493.8794388638
S66x8/31-095,-493.8822482295
S66x8/31-100,-493.8839650446
S66x8/31-105,-493.8849246549
S66x8/31-110,-493.8854420159
S66x8/31-125,-493.8860064793
S66x8/31-150,-493.8860431586
S66x8/31-200,-493.8858868103
S66x8/32-A,-415.2136459398
S66x8/32-B,-77.4125609402
S66x8/32-090,-492.6210548588
S66x8/32-095,-492.6238724921
S66x8/32-100,-492.6254475097
S66x8/32-105,-492.6262988247
S66x8/32-110,-492.6267341126
S66x8/32-125,-492.6269497258
S66x8/32-150,-492.6265985299
S66x8/32-200,-492.6261988542
S66x8/33-A,-248.5216411257
S66x8/33-B,-78.6720969941
S66x8/33-090,-327.1856745471
S66x8/33-095,-327.1885211097
S66x8/33-100,-327.190286354
S66x8/33-105,-327.1913826322
S66x8/33-110,-327.1920447026
S66x8/33-125,-327.192962243
S66x8/33-150,-327.1934098062
S66x8/33-200,-327.1937106424
S66x8/34-A,-197.9648494334
S66x8/34-B,-197.9648789169
S66x8/34-090,-395.920086967
S66x8/34-095,-395.9236016517
S66x8/34-100,-395.9257836995
S66x8/34-105,-395.9271578736
S66x8/34-110,-395.9279710044
S66x8/34-125,-395.9291108285
S66x8/34-150,-395.9297341879
S66x8/34-200,-395.9301038239
S66x8/35-A,-197.9648622187
S66x8/35-B,-197.9658642979
S66x8/35-090,-395.9234074448
S66x8/35-095,-395.9261405561
S66x8/35-100,-395.9277410522
S66x8/35-105,-395.9287307755
S66x8/35-110,-395.9292920871
S66x8/35-125,-395.9300329325
S66x8/35-150,-395.930445841
S66x8/35-200,-395.9306916897
S66x8/36-A,-197.9658222552
S66x8/36-B,-197.9658771387
S66x8/36-090,-395.9267343427
S66x8/36-095,-395.9282139265
S66x8/36-100,-395.9291499265
S66x8/36-105,-395.9297547169
S66x8/36-110,-395.9301121799
S66x8/36-125,-395.9306927909
S66x8/36-150,-395.9310291302
S66x8/36-200,-395.9312165306
S66x8/37-A,-196.7451154146
S66x8/37-B,-197.9656232603
S66x8/37-090,-394.7033049627
S66x8/37-095,-394.706099312
S66x8/37-100,-394.7077308219
S66x8/37-105,-394.7087173817
S66x8/37-110,-394.7093356628
S66x8/37-125,-394.7101278169
S66x8/37-150,-394.7105557836
S66x8/37-200,-394.7108233815
S66x8/38-A,-196.7449506673
S66x8/38-B,-196.7451457725
S66x8/38-090,-393.4823768243
S66x8/38-095,-393.4850080967
S66x8/38-100,-393.4867527457
S66x8/38-105,-393.4878434683
S66x8/38-110,-393.4884928072
S66x8/38-125,-393.4892537312
S66x8/38-150,-393.4896599938
S66x8/38-200,-393.4899163077
S66x8/39-A,-232.4741367368
S66x8/39-B,-196.7448598713
S66x8/39-090,-429.2082081778
S66x8/39-095,-429.2123362053
S66x8/39-100,-429.2149392199
S66x8/39-105,-429.2164468887
S66x8/39-110,-429.2172410233
S66x8/39-125,-429.2184630532
S66x8/39-150,-429.2188416784
S66x8/39-200,-429.2189628393
S66x8/40-A,-232.474130606
S66x8/40-B,-197.9657293023
S66x8/40-090,-430.4315820421
S66x8/40-095,-430.4348304039
S66x8/40-100,-430.4369132347
S66x8/40-105,-430.4379593879
S66x8/40-110,-430.4385418205
S66x8/40-125,-430.439528818
S66x8/40-150,-430.4398326425
S66x8/40-200,-430.4398988899
S66x8/41-A,-415.213637187
S66x8/41-B,-197.9651122776
S66x8/41-090,-613.1678545995
S66x8/41-095,-613.1720199517
S66x8/41-100,-613.174652173
S66x8/41-105,-613.176083942
S66x8/41-110,-613.1768662031
S66x8/41-125,-613.178239679
S66x8/41-150,-613.1785837742
S66x8/41-200,-613.1787683602
S66x8/42-A,-415.2137244305
S66x8/42-B,-196.7449043902
S66x8/42-090,-611.9480882624
S66x8/42-095,-611.9521808926
S66x8/42-100,-611.9546067237
S66x8/42-105,-611.9560200984
S66x8/42-110,-611.956827061
S66x8/42-125,-611.9579797501
S66x8/42-150,-611.958403702
S66x8/42-200,-611.9585846126
S66x8/43-A,-415.213733715
S66x8/43-B,-197.9658511804
S66x8/43-090,-613.1716353144
S66x8/43-095,-613.1749413843
S66x8/43-100,-613.1768183122
S66x8/43-105,-613.1777700029
S66x8/43-110,-613.1783374382
S66x8/43-125,-613.179159787
S66x8/43-150,-613.1793498551
S66x8/43-200,-613.1793730407
S66x8/44-A,-78.6721239275
S66x8/44-B,-197.9648548215
S66x8/44-090,-276.6324781149
S66x8/44-095,-276.6341920667
S66x8/44-100,-276.6352395042
S66x8/44-105,-276.6358526649
S66x8/44-110,-276.6361905628
S66x8/44-125,-276.6367413606
S66x8/44-150,-276.6370614768
S66x8/44-200,-276.6372384085
S66x8/45-A,-77.4125831871
S66x8/45-B,-197.9648936637
S66x8/45-090,-275.3722235312
S66x8/45-095,-275.3741767856
S66x8/45-100,-275.3753839788
S66x8/45-105,-275.3761554423
S66x8/45-110,-275.3765634979
S66x8/45-125,-275.3770673001
S66x8/45-150,-275.3772493971
S66x8/45-200,-275.3772962458
S66x8/46-A,-248.7673853904
S66x8/46-B,-197.9649415676
S66x8/46-090,-446.7248331373
S66x8/46-095,-446.727478228
S66x8/46-100,-446.7292027383
S66x8/46-105,-446.7302645078
S66x8/46-110,-446.7308823082
S66x8/46-125,-446.7318382249
S66x8/46-150,-446.7322521399
S66x8/46-200,-446.7324102533
S66x8/47-A,-232.4741263978
S66x8/47-B,-232.4740673405
S66x8/47-090,-464.9408625597
S66x8/47-095,-464.9440546955
S66x8/47-100,-464.94593924
S66x8/47-105,-464.9470536253
S66x8/47-110,-464.9476275105
S66x8/47-125,-464.94827081
S66x8/47-150,-464.9483557883
S66x8/47-200,-464.9483243827
S66x8/48-A,-248.5216210076
S66x8/48-B,-248.5215633121
S66x8/48-090,-497.0377690768
S66x8/48-095,-497.0404315376
S66x8/48-100,-497.0420499475
S66x8/48-105,-497.0430091396
S66x8/48-110,-497.0434731392
S66x8/48-125,-497.0439181265
S66x8/48-150,-497.0437793759
S66x8/48-200,-497.0435502523
S66x8/49-A,-232.4741246737
S66x8/49-B,-248.5215948419
S66x8/49-090,-480.9889116646
S66x8/49-095,-480.9921695214
S66x8/49-100,-480.9940313979
S66x8/49-105,-480.9951261868
S66x8/49-110,-480.9956854173
S66x8/49-125,-480.9961987501
S66x8/49-150,-480.9961122513
S66x8/49-200,-480.9958880193
S66x8/50-A,-232.4741236855
S66x8/50-B,-77.4126242779
S66x8/50-090,-309.8832315676
S66x8/50-095,-309.8854881603
S66x8/50-100,-309.8866258234
S66x8/50-105,-309.8873174849
S66x8/50-110,-309.8876373967
S66x8/50-125,-309.8876963496
S66x8/50-150,-309.8872735284
S66x8/50-200,-309.8868754287
S66x8/51-A,-77.4125945274
S66x8/51-B,-77.4126423268
S66x8/51-090,-154.8250973398
S66x8/51-095,-154.8258044133
S66x8/51-100,-154.8261328484
S66x8/51-105,-154.8262460867
S66x8/51-110,-154.8262446765
S66x8/51-125,-154.8259990392
S66x8/51-150,-154.8256235602
S66x8/51-200,-154.8253309095
S66x8/52-A,-232.4741245363
S66x8/52-B,-229.3106847428
S66x8/52-090,-461.78288591
S66x8/52-095,-461.7849970848
S66x8/52-100,-461.7862034587
S66x8/52-105,-461.7868429103
S66x8/52-110,-461.787096701
S66x8/52-125,-461.7868869462
S66x8/52-150,-461.7860774703
S66x8/52-200,-461.7853082132
S66x8/53-A,-232.474129858
S66x8/53-B,-209.4235372741
S66x8/53-090,-441.8967305642
S66x8/53-095,-441.8983519747
S66x8/53-100,-441.8992707794
S66x8/53-105,-441.8997324664
S66x8/53-110,-441.8999090088
S66x8/53-125,-441.8996335099
S66x8/53-150,-441.8988525776
S66x8/53-200,-441.8980236052
S66x8/54-A,-232.4741160643
S66x8/54-B,-76.5056735615
S66x8/54-090,-308.9794557141
S66x8/54-095,-308.9809754599
S66x8/54-100,-308.9817376528
S66x8/54-105,-308.9820185972
S66x8/54-110,-308.9820514725
S66x8/54-125,-308.9817317801
S66x8/54-150,-308.9810392099
S66x8/54-200,-308.9803501137
S66x8/55-A,-232.4741051405
S66x8/55-B,-115.8396363408
S66x8/55-090,-348.3107947028
S66x8/55-095,-348.312957958
S66x8/55-100,-348.3142215349
S66x8/55-105,-348.3149758514
S66x8/55-110,-348.3153697947
S66x8/55-125,-348.3153235251
S66x8/55-150,-348.314792474
S66x8/55-200,-348.3142365113
S66x8/56-A,-232.4741259094
S66x8/56-B,-95.9572611142
S66x8/56-090,-328.4265230786
S66x8/56-095,-328.4287675258
S66x8/56-100,-328.4301466233
S66x8/56-105,-328.4310926382
S66x8/56-110,-328.4316031818
S66x8/56-125,-328.4319467936
S66x8/56-150,-328.431833295
S66x8/56-200,-328.4315985631
S66x8/57-A,-232.4741036882
S66x8/57-B,-248.7673151898
S66x8/57-090,-481.2344020932
S66x8/57-095,-481.2385051789
S66x8/57-100,-481.2407528828
S66x8/57-105,-481.242049636
S66x8/57-110,-481.2427813069
S66x8/57-125,-481.2430681704
S66x8/57-150,-481.2426134052
S66x8/57-200,-481.2420259586
S66x8/58-A,-248.5216040795
S66x8/58-B,-248.5215527724
S66x8/58-090,-497.0416991699
S66x8/58-095,-497.0440833854
S66x8/58-100,-497.0455378427
S66x8/58-105,-497.0458578337
S66x8/58-110,-497.0457629075
S66x8/58-125,-497.0449593347
S66x8/58-150,-497.0440607829
S66x8/58-200,-497.0434883009
S66x8/59-A,-77.4126566084
S66x8/59-B,-76.5057443524
S66x8/59-090,-153.9211894188
S66x8/59-095,-153.9217272981
S66x8/59-100,-153.9218940172
S66x8/59-105,-153.9218397644
S66x8/59-110,-153.9216599568
S66x8/59-125,-153.9208808972
S66x8/59-150,-153.9198045026
S66x8/59-200,-153.9188479615
S66x8/60-A,-77.4125622984
S66x8/60-B,-229.3106658119
S66x8/60-090,-306.7261125514
S66x8/60-095,-306.7273488471
S66x8/60-100,-306.7278700511
S66x8/60-105,-306.7279603716
S66x8/60-110,-306.7277952933
S66x8/60-125,-306.7267409752
S66x8/60-150,-306.7251237963
S66x8/60-200,-306.7237925655
S66x8/61-A,-197.9649850912
S66x8/61-B,-229.3107277396
S66x8/61-090,-427.2709918335
S66x8/61-095,-427.2725106133
S66x8/61-100,-427.2735048402
S66x8/61-105,-427.2741329713
S66x8/61-110,-427.2745338286
S66x8/61-125,-427.2752195699
S66x8/61-150,-427.27553864
S66x8/61-200,-427.2757339207
S66x8/62-A,-197.9649648921
S66x8/62-B,-209.4235703072
S66x8/62-090,-407.3830646148
S66x8/62-095,-407.3851344526
S66x8/62-100,-407.3864320844
S66x8/62-105,-407.387206584
S66x8/62-110,-407.3876892209
S66x8/62-125,-407.3882932316
S66x8/62-150,-407.3885068196
S66x8/62-200,-407.3885801405
S66x8/63-A,-232.4741434295
S66x8/63-B,-229.310679965
S66x8/63-090,-461.7776716449
S66x8/63-095,-461.7809409505
S66x8/63-100,-461.7829137246
S66x8/63-105,-461.7840691811
S66x8/63-110,-461.7846068135
S66x8/63-125,-461.7852435069
S66x8/63-150,-461.7851356949
S66x8/63-200,-461.7849435842
S66x8/64-A,-248.7673171708
S66x8/64-B,-78.6721539673
S66x8/64-090,-327.4366701754
S66x8/64-095,-327.4381988256
S66x8/64-100,-327.4390812295
S66x8/64-105,-327.4395720209
S66x8/64-110,-327.4398099078
S66x8/64-125,-327.4399793654
S66x8/64-150,-327.4397642537
S66x8/64-200,-327.4395662764
S66x8/65-A,-248.5216525832
S66x8/65-B,-77.4120946321
S66x8/65-090,-325.937781589
S66x8/65-095,-325.9385308889
S66x8/65-100,-325.9388101679
S66x8/65-105,-325.938796385
S66x8/65-110,-325.9386115753
S66x8/65-125,-325.9376619392
S66x8/65-150,-325.936252189
S66x8/65-200,-325.9350283861
S66x8/66-A,-95.9572575338
S66x8/66-B,-248.5216395612
S66x8/66-090,-344.4766922239
S66x8/66-095,-344.4783087676
S66x8/66-100,-344.4793188125
S66x8/66-105,-344.4799175971
S66x8/66-110,-344.4802114723
S66x8/66-125,-344.4802615998
