system,LC-wPBE08(w=400)/def2-QZVP/Q-Chem
S22x5/16-1.2,-595.8206771825
S22x5/16-1.5,-595.8207478011
S22x5/16-2.0,-595.8209836466
S22x5/17-A,-264.2097399751
S22x5/17-B,-264.2097115506
S22x5/17-0.9,-528.4116930596
S22x5/17-1.0,-528.418594108
S22x5/17-1.2,-528.4203582145
S22x5/17-1.5,-528.4198758259
S22x5/17-2.0,-528.4195971014
S22x5/18-A,-323.4088389145
S22x5/18-B,-303.5412591976
S22x5/18-0.9,-626.969832108
S22x5/18-1.0,-626.9724180453
S22x5/18-1.2,-626.9688879003
S22x5/18-1.5,-626.9612458761
S22x5/18-2.0,-626.9546763552
S22x5/19-A,-307.3608535885
S22x5/19-B,-307.3607007556
S22x5/19-0.9,-614.7263984132
S22x5/19-1.0,-614.7277907126
S22x5/19-1.2,-614.7275558221
S22x5/19-1.5,-614.7253496275
S22x5/19-2.0,-614.7233352458
S22x5/20-A,-414.7046663057
S22x5/20-B,-414.7046663057
S22x5/20-0.9,-829.4063413334
S22x5/20-1.0,-829.4146891591
S22x5/20-1.2,-829.4143494634
S22x5/20-1.5,-829.4116985197
S22x5/20-2.0,-829.4101957439
S22x5/21-A,-414.704026514
S22x5/21-B,-414.704026514
S22x5/21-0.9,-829.4334176793
S22x5/21-1.0,-829.4363267059
S22x5/21-1.2,-829.4319011002
S22x5/21-1.5,-829.422839479
S22x5/21-2.0,-829.4146955956
S22x5/22-A,-232.1474147006
S22x5/22-B,-93.3840946054
S22x5/22-0.9,-325.5357504201
S22x5/22-1.0,-325.5367743955
S22x5/22-1.2,-325.5360809281
S22x5/22-1.5,-325.5342944417
S22x5/22-2.0,-325.5327494643
S66x8/01-A,-76.4224488986
S66x8/01-B,-76.4224347728
S66x8/01-090,-152.8516957261
S66x8/01-095,-152.8521620295
S66x8/01-100,-152.8521914016
S66x8/01-105,-152.8519557407
S66x8/01-110,-152.8515704373
S66x8/01-125,-152.8501642853
S66x8/01-150,-152.8481983046
S66x8/01-200,-152.8462912285
S66x8/02-A,-76.4224593857
S66x8/02-B,-115.7053269978
S66x8/02-090,-192.134821717
S66x8/02-095,-192.1353937724
S66x8/02-100,-192.1354705438
S66x8/02-105,-192.135248572
S66x8/02-110,-192.1348535691
S66x8/02-125,-192.1333539549
S66x8/02-150,-192.1312257213
S66x8/02-200,-192.1291884002
S66x8/03-A,-76.4224763756
S66x8/03-B,-95.8422437935
S66x8/03-090,-172.2743876049
S66x8/03-095,-172.2748930254
S66x8/03-100,-172.2748468986
S66x8/03-105,-172.2744660499
S66x8/03-110,-172.2738976315
S66x8/03-125,-172.2718498293
S66x8/03-150,-172.2690175632
S66x8/03-200,-172.2663216097
S66x8/04-A,-76.4224741298
S66x8/04-B,-248.467265588
S66x8/04-090,-324.900200537
S66x8/04-095,-324.9008376157
S66x8/04-100,-324.9008893111
S66x8/04-105,-324.900584551
S66x8/04-110,-324.9000672068
S66x8/04-125,-324.8980966433
S66x8/04-150,-324.8951309523
S66x8/04-200,-324.8917898813
S66x8/05-A,-115.7053346559
S66x8/05-B,-115.7053532382
S66x8/05-090,-231.4174126984
S66x8/05-095,-231.4181132568
S66x8/05-100,-231.4182842165
S66x8/05-105,-231.4181321479
S66x8/05-110,-231.4177878093
S66x8/05-125,-231.4163647006
S66x8/05-150,-231.4142570712
S66x8/05-200,-231.4121950847
S66x8/06-A,-115.7051298717
S66x8/06-B,-95.8422689955
S66x8/06-090,-211.5567403998
S66x8/06-095,-211.5575681557
S66x8/06-100,-211.5577104465
S66x8/06-105,-211.5574381904
S66x8/06-110,-211.5569462122
S66x8/06-125,-211.5549892507
S66x8/06-150,-211.5520901621
S66x8/06-200,-211.5492821112
S66x8/07-A,-115.7052239532
S66x8/07-B,-248.4671641048
S66x8/07-090,-364.1822132374
S66x8/07-095,-364.183033897
S66x8/07-100,-364.1832216523
S66x8/07-105,-364.1830176413
S66x8/07-110,-364.1825694631
S66x8/07-125,-364.1806785351
S66x8/07-150,-364.1773732272
S66x8/07-200,-364.1739827729
S66x8/08-A,-115.7053576057
S66x8/08-B,-76.4224409223
S66x8/08-090,-192.1342776957
S66x8/08-095,-192.134860063
S66x8/08-100,-192.1349751409
S66x8/08-105,-192.1348043876
S66x8/08-110,-192.1344651411
S66x8/08-125,-192.1331316568
S66x8/08-150,-192.1311898181
S66x8/08-200,-192.1292839436
S66x8/09-A,-95.8422332604
S66x8/09-B,-115.7053770193
S66x8/09-090,-211.5497284488
S66x8/09-095,-211.5503533053
S66x8/09-100,-211.5506089756
S66x8/09-105,-211.5506330921
S66x8/09-110,-211.5505220634
S66x8/09-125,-211.5499173157
S66x8/09-150,-211.5490256326
S66x8/09-200,-211.5482166975
S66x8/10-A,-95.8422532612
S66x8/10-B,-95.8422298995
S66x8/10-090,-191.6874384877
S66x8/10-095,-191.6882893209
S66x8/10-100,-191.6886245497
S66x8/10-105,-191.6886602595
S66x8/10-110,-191.6885059177
S66x8/10-125,-191.687612223
S66x8/10-150,-191.6860530006
S66x8/10-200,-191.6850032619
S66x8/11-A,-95.8420701743
S66x8/11-B,-248.4672948347
S66x8/11-090,-344.3131583593
S66x8/11-095,-344.3141349254
S66x8/11-100,-344.3145536983
S66x8/11-105,-344.3146371143
S66x8/11-110,-344.3145174944
S66x8/11-125,-344.3130200292
S66x8/11-150,-344.3111671789
S66x8/11-200,-344.3101324945
S66x8/12-A,-95.8422321273
S66x8/12-B,-76.4220290522
S66x8/12-090,-172.2742892548
S66x8/12-095,-172.2749562644
S66x8/12-100,-172.2750006444
S66x8/12-105,-172.2746628246
S66x8/12-110,-172.2741100076
S66x8/12-125,-172.2720407525
S66x8/12-150,-172.269121038
S66x8/12-200,-172.2663426092
S66x8/13-A,-248.467294396
S66x8/13-B,-115.7053675405
S66x8/13-090,-364.1783694572
S66x8/13-095,-364.1793154831
S66x8/13-100,-364.1797066941
S66x8/13-105,-364.1797386751
S66x8/13-110,-364.1795492937
S66x8/13-125,-364.1784354515
S66x8/13-150,-364.176574691
S66x8/13-200,-364.174553619
S66x8/14-A,-248.467087498
S66x8/14-B,-95.8422116632
S66x8/14-090,-344.3167421566
S66x8/14-095,-344.3177804693
S66x8/14-100,-344.3181643129
S66x8/14-105,-344.318138269
S66x8/14-110,-344.3178621461
S66x8/14-125,-344.3163798394
S66x8/14-150,-344.3139613594
S66x8/14-200,-344.311416663
S66x8/15-A,-248.467173643
S66x8/15-B,-248.4672662643
S66x8/15-090,-496.9426666469
S66x8/15-095,-496.9437576393
S66x8/15-100,-496.9442085936
S66x8/15-105,-496.9442340238
S66x8/15-110,-496.9439830991
S66x8/15-125,-496.9425373967
S66x8/15-150,-496.9400358325
S66x8/15-200,-496.93689998
S66x8/16-A,-248.4673548349
S66x8/16-B,-76.4224452726
S66x8/16-090,-324.8955405016
S66x8/16-095,-324.8962870016
S66x8/16-100,-324.8965559334
S66x8/16-105,-324.8965151366
S66x8/16-110,-324.8962913942
S66x8/16-125,-324.8952085741
S66x8/16-150,-324.8934649789
S66x8/16-200,-324.8916177297
S66x8/17-A,-414.7041554332
S66x8/17-B,-414.7043356934
S66x8/17-090,-829.4293310564
S66x8/17-095,-829.4312251406
S66x8/17-100,-829.4317343036
S66x8/17-105,-829.4313689539
S66x8/17-110,-829.4304680231
S66x8/17-125,-829.4264305586
S66x8/17-150,-829.4200239768
S66x8/17-200,-829.413275093
S66x8/18-A,-76.4224645552
S66x8/18-B,-248.1808604462
S66x8/18-090,-324.612411972
S66x8/18-095,-324.6129902148
S66x8/18-100,-324.6130079756
S66x8/18-105,-324.6126813829
S66x8/18-110,-324.6121580247
S66x8/18-125,-324.6102274205
S66x8/18-150,-324.6075229592
S66x8/18-200,-324.6049318527
S66x8/19-A,-115.7051337045
S66x8/19-B,-248.1808550105
S66x8/19-090,-363.8949018583
S66x8/19-095,-363.8957327294
S66x8/19-100,-363.8959252642
S66x8/19-105,-363.8957183371
S66x8/19-110,-363.8950060196
S66x8/19-125,-363.8934253254
S66x8/19-150,-363.8903434467
S66x8/19-200,-363.8875784243
S66x8/20-A,-229.0393350741
S66x8/20-B,-229.0393327622
S66x8/20-090,-458.106033715
S66x8/20-095,-458.1077148946
S66x8/20-100,-458.1078607478
S66x8/20-105,-458.1070224682
S66x8/20-110,-458.1056162541
S66x8/20-125,-458.1002516664
S66x8/20-150,-458.0922472999
S66x8/20-200,-458.0840828088
S66x8/21-A,-209.17114012
S66x8/21-B,-209.1711447665
S66x8/21-090,-418.3629873559
S66x8/21-095,-418.3646800226
S66x8/21-100,-418.3650877563
S66x8/21-105,-418.3646941768
S66x8/21-110,-418.3637970775
S66x8/21-125,-418.3599166363
S66x8/21-150,-418.3538580468
S66x8/21-200,-418.3468835857
S66x8/22-A,-229.0392497475
S66x8/22-B,-414.7040567739
S66x8/22-090,-643.769536358
S66x8/22-095,-643.7713526666
S66x8/22-100,-643.7716977464
S66x8/22-105,-643.7710982566
S66x8/22-110,-643.7699374546
S66x8/22-125,-643.7651061885
S66x8/22-150,-643.7575849764
S66x8/22-200,-643.7495197343
S66x8/23-A,-209.1710413558
S66x8/23-B,-414.7038946905
S66x8/23-090,-623.8997258537
S66x8/23-095,-623.9015744785
S66x8/23-100,-623.902082362
S66x8/23-105,-623.9017123517
S66x8/23-110,-623.900792913
S66x8/23-125,-623.8966255642
S66x8/23-150,-623.8897605348
S66x8/23-200,-623.8819991536
S66x8/24-A,-232.1476049486
S66x8/24-B,-232.1475366076
S66x8/24-090,-464.2857488582
S66x8/24-095,-464.2898165825
S66x8/24-100,-464.2923339435
S66x8/24-105,-464.293557025
S66x8/24-110,-464.2939179084
S66x8/24-125,-464.2945246603
S66x8/24-150,-464.2946507057
S66x8/24-200,-464.2948475281
S66x8/25-A,-248.1807959187
S66x8/25-B,-248.1808363693
S66x8/25-090,-496.3542300369
S66x8/25-095,-496.3581058341
S66x8/25-100,-496.3603704989
S66x8/25-105,-496.3616341161
S66x8/25-110,-496.3620743837
S66x8/25-125,-496.3622293536
S66x8/25-150,-496.3619401167
S66x8/25-200,-496.361766085
S66x8/26-A,-414.7046661891
S66x8/26-B,-414.7046661891
S66x8/26-090,-829.4086620734
S66x8/26-095,-829.4127049776
S66x8/26-100,-829.4146889462
S66x8/26-105,-829.4154063766
S66x8/26-110,-829.4154156071
S66x8/26-125,-829.4142259865
S66x8/26-150,-829.4121621467
S66x8/26-200,-829.4104694011
S66x8/27-A,-232.1475932296
S66x8/27-B,-248.1808584157
S66x8/27-090,-480.3199059755
S66x8/27-095,-480.3240317027
S66x8/27-100,-480.3265507251
S66x8/27-105,-480.3277926705
S66x8/27-110,-480.3281313683
S66x8/27-125,-480.328464377
S66x8/27-150,-480.3283427245
S66x8/27-200,-480.3283368701
S66x8/28-A,-232.1473576611
S66x8/28-B,-414.7052524161
S66x8/28-090,-646.8469247179
S66x8/28-095,-646.8505086742
S66x8/28-100,-646.8526735147
S66x8/28-105,-646.8539311889
S66x8/28-110,-646.8542115931
S66x8/28-125,-646.8537604764
S66x8/28-150,-646.8530243264
S66x8/28-200,-646.8526349632
S66x8/29-A,-248.1807485872
S66x8/29-B,-414.705243482
S66x8/29-090,-662.8801315288
S66x8/29-095,-662.8852233866
S66x8/29-100,-662.8876268942
S66x8/29-105,-662.88888177
S66x8/29-110,-662.8891611167
S66x8/29-125,-662.8883714397
S66x8/29-150,-662.8872384949
S66x8/29-200,-662.886389093
S66x8/30-A,-232.1475695352
S66x8/30-B,-78.5589213186
S66x8/30-090,-310.7013799086
S66x8/30-095,-310.7033595416
S66x8/30-100,-310.7046171176
S66x8/30-105,-310.7051943086
S66x8/30-110,-310.7053691109
S66x8/30-125,-310.7058231064
S66x8/30-150,-310.7060114661
S66x8/30-200,-310.7062756617
S66x8/31-A,-414.7053556577
S66x8/31-B,-78.5588883853
S66x8/31-090,-493.2621702916
S66x8/31-095,-493.2639450751
S66x8/31-100,-493.2649121985
S66x8/31-105,-493.2653408276
S66x8/31-110,-493.2654359848
S66x8/31-125,-493.2652597837
S66x8/31-150,-493.2647450509
S66x8/31-200,-493.2643657909
S66x8/32-A,-414.7054289062
S66x8/32-B,-77.2920023901
S66x8/32-090,-491.9961723011
S66x8/32-095,-491.9980069234
S66x8/32-100,-491.9989732958
S66x8/32-105,-491.999284532
S66x8/32-110,-491.9992630661
S66x8/32-125,-491.9988021535
S66x8/32-150,-491.9979739996
S66x8/32-200,-491.9973772639
S66x8/33-A,-248.1808925197
S66x8/33-B,-78.5588857177
S66x8/33-090,-326.735776079
S66x8/33-095,-326.7375176269
S66x8/33-100,-326.7385928014
S66x8/33-105,-326.7391410752
S66x8/33-110,-326.7393189092
S66x8/33-125,-326.7396053496
S66x8/33-150,-326.7396337747
S66x8/33-200,-326.7397384846
S66x8/34-A,-197.7217942783
S66x8/34-B,-197.7217757719
S66x8/34-090,-395.4392678683
S66x8/34-095,-395.4416523479
S66x8/34-100,-395.4429227472
S66x8/34-105,-395.4435340078
S66x8/34-110,-395.4439086226
S66x8/34-125,-395.4441248509
S66x8/34-150,-395.4440085585
S66x8/34-200,-395.4439974524
S66x8/35-A,-197.7217895563
S66x8/35-B,-197.7252566139
S66x8/35-090,-395.4435401569
S66x8/35-095,-395.4454564039
S66x8/35-100,-395.4464860956
S66x8/35-105,-395.4469500612
S66x8/35-110,-395.4472000771
S66x8/35-125,-395.4473184827
S66x8/35-150,-395.4472393392
S66x8/35-200,-395.4472267164
S66x8/36-A,-197.725271709
S66x8/36-B,-197.7252879413
S66x8/36-090,-395.4481023777
S66x8/36-095,-395.4492396511
S66x8/36-100,-395.4498645292
S66x8/36-105,-395.4501863887
S66x8/36-110,-395.4504245343
S66x8/36-125,-395.4505434531
S66x8/36-150,-395.4505584986
S66x8/36-200,-395.4505685698
S66x8/37-A,-196.507565197
S66x8/37-B,-197.725264693
S66x8/37-090,-394.2288763383
S66x8/37-095,-394.2307969887
S66x8/37-100,-394.2318662782
S66x8/37-105,-394.2324129833
S66x8/37-110,-394.2326738927
S66x8/37-125,-394.2329419587
S66x8/37-150,-394.2328941234
S66x8/37-200,-394.2328685153
S66x8/38-A,-196.5075050471
S66x8/38-B,-196.5076140503
S66x8/38-090,-393.0110039049
S66x8/38-095,-393.0128326564
S66x8/38-100,-393.0140571776
S66x8/38-105,-393.0146508452
S66x8/38-110,-393.0149089029
S66x8/38-125,-393.015142916
S66x8/38-150,-393.0150707906
S66x8/38-200,-393.015059321
S66x8/39-A,-232.1475457117
S66x8/39-B,-196.5074827571
S66x8/39-090,-428.6502229772
S66x8/39-095,-428.6528941052
S66x8/39-100,-428.6543466086
S66x8/39-105,-428.6550714562
S66x8/39-110,-428.655385469
S66x8/39-125,-428.6554306916
S66x8/39-150,-428.6551431473
S66x8/39-200,-428.654994473
S66x8/40-A,-232.1475226033
S66x8/40-B,-197.7252489875
S66x8/40-090,-429.8693248
S66x8/40-095,-429.8714024659
S66x8/40-100,-429.8725459638
S66x8/40-105,-429.8730830014
S66x8/40-110,-429.8732785234
S66x8/40-125,-429.873315808
S66x8/40-150,-429.8730532073
S66x8/40-200,-429.8729343862
S66x8/41-A,-414.7052947681
S66x8/41-B,-197.721982046
S66x8/41-090,-612.4229926292
S66x8/41-095,-612.425614087
S66x8/41-100,-612.4270074719
S66x8/41-105,-612.427618311
S66x8/41-110,-612.4279313684
S66x8/41-125,-612.427784524
S66x8/41-150,-612.4274493682
S66x8/41-200,-612.4272924373
S66x8/42-A,-414.7053277475
S66x8/42-B,-196.5074543142
S66x8/42-090,-611.207891802
S66x8/42-095,-611.2105799927
S66x8/42-100,-611.2120164298
S66x8/42-105,-611.212684199
S66x8/42-110,-611.2130105183
S66x8/42-125,-611.2130910392
S66x8/42-150,-611.2128643912
S66x8/42-200,-611.212760459
S66x8/43-A,-414.7053910918
S66x8/43-B,-197.7252073986
S66x8/43-090,-612.4273950541
S66x8/43-095,-612.429554096
S66x8/43-100,-612.430633009
S66x8/43-105,-612.4311005026
S66x8/43-110,-612.4312877085
S66x8/43-125,-612.4311468669
S66x8/43-150,-612.4307858248
S66x8/43-200,-612.4305541474
S66x8/44-A,-78.5589176186
S66x8/44-B,-197.7218322367
S66x8/44-090,-276.278854519
S66x8/44-095,-276.2799959281
S66x8/44-100,-276.280554393
S66x8/44-105,-276.2808036686
S66x8/44-110,-276.2809798897
S66x8/44-125,-276.2809902134
S66x8/44-150,-276.2809283895
S66x8/44-200,-276.280903172
S66x8/45-A,-77.292012815
S66x8/45-B,-197.7218621734
S66x8/45-090,-275.0113447236
S66x8/45-095,-275.0127398115
S66x8/45-100,-275.013417659
S66x8/45-105,-275.0137661247
S66x8/45-110,-275.0139584251
S66x8/45-125,-275.0139645737
S66x8/45-150,-275.0138282204
S66x8/45-200,-275.0136941571
S66x8/46-A,-248.4674247549
S66x8/46-B,-197.7218621977
S66x8/46-090,-446.1868534055
S66x8/46-095,-446.1885104769
S66x8/46-100,-446.1894273901
S66x8/46-105,-446.1898852405
S66x8/46-110,-446.1901139733
S66x8/46-125,-446.1901163893
S66x8/46-150,-446.1897092741
S66x8/46-200,-446.1894494753
S66x8/47-A,-232.1474959956
S66x8/47-B,-232.1473038113
S66x8/47-090,-464.2920695408
S66x8/47-095,-464.2941685888
S66x8/47-100,-464.2952222191
S66x8/47-105,-464.295728337
S66x8/47-110,-464.2959198564
S66x8/47-125,-464.2957921754
S66x8/47-150,-464.2954017738
S66x8/47-200,-464.2951119087
S66x8/48-A,-248.1807872447
S66x8/48-B,-248.1807243119
S66x8/48-090,-496.3600383882
S66x8/48-095,-496.361850732
S66x8/48-100,-496.3627933413
S66x8/48-105,-496.3632359375
S66x8/48-110,-496.3633689972
S66x8/48-125,-496.3631239939
S66x8/48-150,-496.3625010806
S66x8/48-200,-496.361949938
S66x8/49-A,-232.1474952749
S66x8/49-B,-248.1807956269
S66x8/49-090,-480.3261504987
S66x8/49-095,-480.3282530945
S66x8/49-100,-480.3292831396
S66x8/49-105,-480.3297406735
S66x8/49-110,-480.3298827428
S66x8/49-125,-480.3295833718
S66x8/49-150,-480.3290083701
S66x8/49-200,-480.3285227229
S66x8/50-A,-232.1474757732
S66x8/50-B,-77.2921119303
S66x8/50-090,-309.4393727814
S66x8/50-095,-309.4408203537
S66x8/50-100,-309.4414237761
S66x8/50-105,-309.4416106261
S66x8/50-110,-309.441563014
S66x8/50-125,-309.440985697
S66x8/50-150,-309.440201885
S66x8/50-200,-309.4395944533
S66x8/51-A,-77.2920306108
S66x8/51-B,-77.2921277805
S66x8/51-090,-154.5847261302
S66x8/51-095,-154.5852729907
S66x8/51-100,-154.5854962999
S66x8/51-105,-154.58553499
S66x8/51-110,-154.5854680752
S66x8/51-125,-154.5850962093
S66x8/51-150,-154.5846022403
S66x8/51-200,-154.5842272423
S66x8/52-A,-232.1474744563
S66x8/52-B,-229.0412174146
S66x8/52-090,-461.1912353273
S66x8/52-095,-461.1924787866
S66x8/52-100,-461.1929699234
S66x8/52-105,-461.193032843
S66x8/52-110,-461.1928688521
S66x8/52-125,-461.1918624936
S66x8/52-150,-461.1904699126
S66x8/52-200,-461.1892531666
S66x8/53-A,-232.1474858681
S66x8/53-B,-209.1720821886
S66x8/53-090,-441.3214566881
S66x8/53-095,-441.3225786383
S66x8/53-100,-441.3230832558
S66x8/53-105,-441.3232099994
S66x8/53-110,-441.3231262896
S66x8/53-125,-441.3224223785
S66x8/53-150,-441.3211631627
S66x8/53-200,-441.3199535629
S66x8/54-A,-232.1474500959
S66x8/54-B,-76.4223570257
S66x8/54-090,-308.5724513258
S66x8/54-095,-308.5732786267
S66x8/54-100,-308.5735373606
S66x8/54-105,-308.5734857778
S66x8/54-110,-308.5732856962
S66x8/54-125,-308.572453766
S66x8/54-150,-308.5713584659
S66x8/54-200,-308.5703883187
S66x8/55-A,-232.1474109406
S66x8/55-B,-115.7053988194
S66x8/55-090,-347.8541427483
S66x8/55-095,-347.8554533344
S66x8/55-100,-347.8560806438
S66x8/55-105,-347.8562795918
S66x8/55-110,-347.8562059818
S66x8/55-125,-347.8555210885
S66x8/55-150,-347.8544180271
S66x8/55-200,-347.8534103311
S66x8/56-A,-232.1474913764
S66x8/56-B,-95.8422219576
S66x8/56-090,-327.9889599818
S66x8/56-095,-327.9903415713
S66x8/56-100,-327.9910781795
S66x8/56-105,-327.99141093
S66x8/56-110,-327.9914473793
S66x8/56-125,-327.9910879237
S66x8/56-150,-327.9904589708
S66x8/56-200,-327.9899552555
S66x8/57-A,-232.1474158979
S66x8/57-B,-248.4673909107
S66x8/57-090,-480.6141535511
S66x8/57-095,-480.616738822
S66x8/57-100,-480.6179492778
S66x8/57-105,-480.6183781986
S66x8/57-110,-480.6183973184
S66x8/57-125,-480.6177016023
S66x8/57-150,-480.6164978822
S66x8/57-200,-480.6154899035
S66x8/58-A,-248.1807599256
S66x8/58-B,-248.1806938177
S66x8/58-090,-496.3620550273
S66x8/58-095,-496.3639733937
S66x8/58-100,-496.3650188697
S66x8/58-105,-496.3651020103
S66x8/58-110,-496.3648174487
S66x8/58-125,-496.3637095515
S66x8/58-150,-496.3625520035
S66x8/58-200,-496.3617772581
S66x8/59-A,-77.2922049428
S66x8/59-B,-76.4224336485
S66x8/59-090,-153.7175750358
S66x8/59-095,-153.7180981598
S66x8/59-100,-153.7182623167
S66x8/59-105,-153.7182191323
S66x8/59-110,-153.7180528017
S66x8/59-125,-153.7172741741
S66x8/59-150,-153.7161465931
S66x8/59-200,-153.715069999
S66x8/60-A,-77.2920198585
S66x8/60-B,-229.0411927867
S66x8/60-090,-306.3382224758
S66x8/60-095,-306.339024819
S66x8/60-100,-306.3392202004
S66x8/60-105,-306.3390501642
S66x8/60-110,-306.338689444
S66x8/60-125,-306.3372702682
S66x8/60-150,-306.3353909746
S66x8/60-200,-306.3338349348
S66x8/61-A,-197.7218960126
S66x8/61-B,-229.0412975768
S66x8/61-090,-426.7615952062
S66x8/61-095,-426.7625426771
S66x8/61-100,-426.763094057
S66x8/61-105,-426.7634136235
S66x8/61-110,-426.7636052173
S66x8/61-125,-426.7636245677
S66x8/61-150,-426.7633931842
S66x8/61-200,-426.763254682
S66x8/62-A,-197.7218886562
S66x8/62-B,-209.1720926965
S66x8/62-090,-406.892286498
S66x8/62-095,-406.8935760559
S66x8/62-100,-406.8942628741
S66x8/62-105,-406.8946503062
S66x8/62-110,-406.8948310044
S66x8/62-125,-406.8947208636
S66x8/62-150,-406.8943597729
S66x8/62-200,-406.8940820109
S66x8/63-A,-232.1475564833
S66x8/63-B,-229.041238939
S66x8/63-090,-461.1869882158
S66x8/63-095,-461.1889506244
S66x8/63-100,-461.1899294878
S66x8/63-105,-461.1903823585
S66x8/63-110,-461.1904563948
S66x8/63-125,-461.1900681815
S66x8/63-150,-461.1893718079
S66x8/63-200,-461.1888800518
S66x8/64-A,-248.46739234
S66x8/64-B,-78.5590215623
S66x8/64-090,-327.0259475993
S66x8/64-095,-327.0270012634
S66x8/64-100,-327.027555402
S66x8/64-105,-327.0277694992
S66x8/64-110,-327.0278038108
S66x8/64-125,-327.0275359964
S66x8/64-150,-327.0269271788
S66x8/64-200,-327.0264379928
S66x8/65-A,-248.1808600497
S66x8/65-B,-77.2913904456
S66x8/65-090,-325.476872107
S66x8/65-095,-325.4775319804
S66x8/65-100,-325.4777542421
S66x8/65-105,-325.4777109716
S66x8/65-110,-325.4775062878
S66x8/65-125,-325.4765467458
S66x8/65-150,-325.4751138279
S66x8/65-200,-325.4738016373
S66x8/66-A,-95.8422142082
S66x8/66-B,-248.1808230714
S66x8/66-090,-344.0236320574
S66x8/66-095,-344.0247518492
S66x8/66-100,-344.0253385481
S66x8/66-105,-344.0255805988
S66x8/66-110,-344.02561291
S66x8/66-125,-344.0251959645
