system,cam-QTP-01(w=300)/def2-QZVP/Q-Chem
S22x5/17-1.0,-528.2780748211
S22x5/17-1.2,-528.2779474816
S22x5/17-1.5,-528.276357648
S22x5/17-2.0,-528.2759375688
S22x5/18-A,-323.3249881677
S22x5/18-B,-303.4481488179
S22x5/18-0.9,-626.7996367651
S22x5/18-1.0,-626.8012811039
S22x5/18-1.2,-626.795726507
S22x5/18-1.5,-626.7858766095
S22x5/18-2.0,-626.7779818941
S22x5/19-A,-307.2702404382
S22x5/19-B,-307.2701199984
S22x5/19-0.9,-614.5504026377
S22x5/19-1.0,-614.5508943936
S22x5/19-1.2,-614.548720779
S22x5/19-1.5,-614.5449406481
S22x5/19-2.0,-614.5421494264
S22x5/20-A,-414.6247061407
S22x5/20-B,-414.6247061407
S22x5/20-0.9,-829.2542431564
S22x5/20-1.0,-829.2603261918
S22x5/20-1.2,-829.256289146
S22x5/20-1.5,-829.2520041545
S22x5/20-2.0,-829.2503028713
S22x5/21-A,-414.6240120016
S22x5/21-B,-414.6240120016
S22x5/21-0.9,-829.2817897206
S22x5/21-1.0,-829.2834930627
S22x5/21-1.2,-829.2765987279
S22x5/21-1.5,-829.2648596304
S22x5/21-2.0,-829.2551376007
S22x5/22-A,-232.0596551182
S22x5/22-B,-93.3615947613
S22x5/22-0.9,-325.4275532379
S22x5/22-1.0,-325.4282690842
S22x5/22-1.2,-325.4268186244
S22x5/22-1.5,-325.4243008898
S22x5/22-2.0,-325.4225071479
S66x8/01-A,-76.40553458
S66x8/01-B,-76.4055088865
S66x8/01-090,-152.8212348719
S66x8/01-095,-152.821293529
S66x8/01-100,-152.8209303691
S66x8/01-105,-152.8203276439
S66x8/01-110,-152.8196081328
S66x8/01-125,-152.8173986299
S66x8/01-150,-152.8147204448
S66x8/01-200,-152.8124603745
S66x8/02-A,-76.405548838
S66x8/02-B,-115.6674074112
S66x8/02-090,-192.0839223835
S66x8/02-095,-192.0840477741
S66x8/02-100,-192.0836939401
S66x8/02-105,-192.0830643355
S66x8/02-110,-192.0822936352
S66x8/02-125,-192.0798712408
S66x8/02-150,-192.0768894036
S66x8/02-200,-192.0743952418
S66x8/03-A,-76.4055751205
S66x8/03-B,-95.7933209973
S66x8/03-090,-172.2117658224
S66x8/03-095,-172.2119845676
S66x8/03-100,-172.2116519705
S66x8/03-105,-172.2109883571
S66x8/03-110,-172.2101445728
S66x8/03-125,-172.2073689624
S66x8/03-150,-172.2037472683
S66x8/03-200,-172.2005308339
S66x8/04-A,-76.4055710126
S66x8/04-B,-248.386064826
S66x8/04-090,-324.8068916167
S66x8/04-095,-324.8070602114
S66x8/04-100,-324.8066572769
S66x8/04-105,-324.8059127143
S66x8/04-110,-324.8049781883
S66x8/04-125,-324.8019126143
S66x8/04-150,-324.7978428946
S66x8/04-200,-324.7937443138
S66x8/05-A,-115.6673932596
S66x8/05-B,-115.6674307533
S66x8/05-090,-231.3456446427
S66x8/05-095,-231.3458987713
S66x8/05-100,-231.3456377006
S66x8/05-105,-231.3450744375
S66x8/05-110,-231.344349461
S66x8/05-125,-231.3419820946
S66x8/05-150,-231.3389790254
S66x8/05-200,-231.3364185371
S66x8/06-A,-115.6671563398
S66x8/06-B,-95.7933421428
S66x8/06-090,-211.4736659627
S66x8/06-095,-211.4741330188
S66x8/06-100,-211.4739464099
S66x8/06-105,-211.4733585638
S66x8/06-110,-211.4725450218
S66x8/06-125,-211.4697249511
S66x8/06-150,-211.4659130142
S66x8/06-200,-211.4624893216
S66x8/07-A,-115.6672458222
S66x8/07-B,-248.3860147162
S66x8/07-090,-364.0681032245
S66x8/07-095,-364.0684670048
S66x8/07-100,-364.0682039499
S66x8/07-105,-364.0675579759
S66x8/07-110,-364.0666874789
S66x8/07-125,-364.0636936773
S66x8/07-150,-364.0591054531
S66x8/07-200,-364.0549396812
S66x8/08-A,-115.6674178382
S66x8/08-B,-76.4055168909
S66x8/08-090,-192.0829645648
S66x8/08-095,-192.0831365181
S66x8/08-100,-192.0828536557
S66x8/08-105,-192.0823073169
S66x8/08-110,-192.0816250089
S66x8/08-125,-192.0794584531
S66x8/08-150,-192.0767664167
S66x8/08-200,-192.074474281
S66x8/09-A,-95.7933036744
S66x8/09-B,-115.6674640066
S66x8/09-090,-211.4660851888
S66x8/09-095,-211.4662004364
S66x8/09-100,-211.4659928621
S66x8/09-105,-211.4656161557
S66x8/09-110,-211.4651651946
S66x8/09-125,-211.4638272596
S66x8/09-150,-211.4623826149
S66x8/09-200,-211.4613703993
S66x8/10-A,-95.7932925086
S66x8/10-B,-95.7932961462
S66x8/10-090,-191.5932802743
S66x8/10-095,-191.593680807
S66x8/10-100,-191.593575026
S66x8/10-105,-191.5931780756
S66x8/10-110,-191.5926345715
S66x8/10-125,-191.5908625649
S66x8/10-150,-191.588433372
S66x8/10-200,-191.5871418932
S66x8/11-A,-95.793069746
S66x8/11-B,-248.3861568139
S66x8/11-090,-344.1877255767
S66x8/11-095,-344.1881710056
S66x8/11-100,-344.1880808465
S66x8/11-105,-344.187669275
S66x8/11-110,-344.1870811945
S66x8/11-125,-344.184075511
S66x8/11-150,-344.1813084153
S66x8/11-200,-344.1800627155
S66x8/12-A,-95.7933062844
S66x8/12-B,-76.4050253007
S66x8/12-090,-172.2122177198
S66x8/12-095,-172.2125360206
S66x8/12-100,-172.2122366173
S66x8/12-105,-172.2115644838
S66x8/12-110,-172.2106887227
S66x8/12-125,-172.2077662464
S66x8/12-150,-172.2039268436
S66x8/12-200,-172.200559976
S66x8/13-A,-248.3861570337
S66x8/13-B,-115.6674615695
S66x8/13-090,-364.0638241856
S66x8/13-095,-364.0642537381
S66x8/13-100,-364.0641444255
S66x8/13-105,-364.0637069817
S66x8/13-110,-364.0630869069
S66x8/13-125,-364.0609424667
S66x8/13-150,-364.0581099381
S66x8/13-200,-364.0555905562
S66x8/14-A,-248.3859255523
S66x8/14-B,-95.7932671107
S66x8/14-090,-344.1905775369
S66x8/14-095,-344.1912482525
S66x8/14-100,-344.1912749959
S66x8/14-105,-344.1908949081
S66x8/14-110,-344.1902714822
S66x8/14-125,-344.1879015935
S66x8/14-150,-344.1845465902
S66x8/14-200,-344.1814188134
S66x8/15-A,-248.3859039015
S66x8/15-B,-248.3860444908
S66x8/15-090,-496.7851701692
S66x8/15-095,-496.7857620508
S66x8/15-100,-496.7857186872
S66x8/15-105,-496.7852682447
S66x8/15-110,-496.7845767308
S66x8/15-125,-496.7820350261
S66x8/15-150,-496.7783976499
S66x8/15-200,-496.7745166555
S66x8/16-A,-248.3861126589
S66x8/16-B,-76.4055232375
S66x8/16-090,-324.8009577644
S66x8/16-095,-324.8012425692
S66x8/16-100,-324.8010723349
S66x8/16-105,-324.8006326635
S66x8/16-110,-324.8000527103
S66x8/16-125,-324.7981356288
S66x8/16-150,-324.7956824673
S66x8/16-200,-324.7934995532
S66x8/17-A,-414.6241863256
S66x8/17-B,-414.6243432716
S66x8/17-090,-829.2774137146
S66x8/17-095,-829.2787016312
S66x8/17-100,-829.2785847406
S66x8/17-105,-829.2775776443
S66x8/17-110,-829.2760369422
S66x8/17-125,-829.2702519148
S66x8/17-150,-829.2618250942
S66x8/17-200,-829.2536399366
S66x8/18-A,-76.4055559294
S66x8/18-B,-248.1011110025
S66x8/18-090,-324.5191778245
S66x8/18-095,-324.51943652
S66x8/18-100,-324.5191357531
S66x8/18-105,-324.5184972426
S66x8/18-110,-324.517672756
S66x8/18-125,-324.5149525674
S66x8/18-150,-324.5114156093
S66x8/18-200,-324.5083062261
S66x8/19-A,-115.6671519605
S66x8/19-B,-248.1011083442
S66x8/19-090,-363.7809421708
S66x8/19-095,-363.7814536497
S66x8/19-100,-363.7813245439
S66x8/19-105,-363.7807991154
S66x8/19-110,-363.7797318554
S66x8/19-125,-363.7773648051
S66x8/19-150,-363.7733127357
S66x8/19-200,-363.7699348448
S66x8/20-A,-228.98945317
S66x8/20-B,-228.9894531547
S66x8/20-090,-458.0141258636
S66x8/20-095,-458.0152996572
S66x8/20-100,-458.0149147115
S66x8/20-105,-458.0135294168
S66x8/20-110,-458.0115636134
S66x8/20-125,-458.0046053364
S66x8/20-150,-457.9945337882
S66x8/20-200,-457.9847208605
S66x8/21-A,-209.1110870289
S66x8/21-B,-209.1110915034
S66x8/21-090,-418.2502881854
S66x8/21-095,-418.2513841705
S66x8/21-100,-418.2511745568
S66x8/21-105,-418.2501526972
S66x8/21-110,-418.2486410272
S66x8/21-125,-418.2431187366
S66x8/21-150,-418.2352487676
S66x8/21-200,-418.2269878932
S66x8/22-A,-228.989379573
S66x8/22-B,-414.6240879098
S66x8/22-090,-643.6477906549
S66x8/22-095,-643.6490648788
S66x8/22-100,-643.6488458586
S66x8/22-105,-643.6476650647
S66x8/22-110,-643.6459135082
S66x8/22-125,-643.6393998358
S66x8/22-150,-643.6297998978
S66x8/22-200,-643.620115735
S66x8/23-A,-209.1109986617
S66x8/23-B,-414.6238763334
S66x8/23-090,-623.7675303565
S66x8/23-095,-623.7688194864
S66x8/23-100,-623.7687461165
S66x8/23-105,-623.7677821305
S66x8/23-110,-623.7662701428
S66x8/23-125,-623.7604604805
S66x8/23-150,-623.7516341914
S66x8/23-200,-623.7423670875
S66x8/24-A,-232.0598915145
S66x8/24-B,-232.0597946552
S66x8/24-090,-464.1130320841
S66x8/24-095,-464.1169983943
S66x8/24-100,-464.1191258307
S66x8/24-105,-464.1199548429
S66x8/24-110,-464.1200502274
S66x8/24-125,-464.119768068
S66x8/24-150,-464.1193536655
S66x8/24-200,-464.1194447229
S66x8/25-A,-248.1009889079
S66x8/25-B,-248.101038349
S66x8/25-090,-496.1976529639
S66x8/25-095,-496.2014375599
S66x8/25-100,-496.2033438388
S66x8/25-105,-496.2041489316
S66x8/25-110,-496.2042286589
S66x8/25-125,-496.2034704293
S66x8/25-150,-496.2025087817
S66x8/25-200,-496.202190866
S66x8/26-A,-414.6247059357
S66x8/26-B,-414.6247059357
S66x8/26-090,-829.256251756
S66x8/26-095,-829.2593405748
S66x8/26-100,-829.2603256939
S66x8/26-105,-829.2600720659
S66x8/26-110,-829.2592006735
S66x8/26-125,-829.2560620143
S66x8/26-150,-829.2526535215
S66x8/26-200,-829.2505849871
S66x8/27-A,-232.0598665288
S66x8/27-B,-248.1010659473
S66x8/27-090,-480.1552993748
S66x8/27-095,-480.1593357384
S66x8/27-100,-480.1614161823
S66x8/27-105,-480.1622490146
S66x8/27-110,-480.1622810753
S66x8/27-125,-480.16170385
S66x8/27-150,-480.1609687013
S66x8/27-200,-480.1608425492
S66x8/28-A,-232.05959363
S66x8/28-B,-414.6253545546
S66x8/28-090,-646.683846806
S66x8/28-095,-646.687212488
S66x8/28-100,-646.688759041
S66x8/28-105,-646.6892445578
S66x8/28-110,-646.6890187184
S66x8/28-125,-646.6873102714
S66x8/28-150,-646.6856426707
S66x8/28-200,-646.6850093485
S66x8/29-A,-248.100945324
S66x8/29-B,-414.6253598076
S66x8/29-090,-662.7256205826
S66x8/29-095,-662.7303094888
S66x8/29-100,-662.7320407737
S66x8/29-105,-662.7324050684
S66x8/29-110,-662.7319970178
S66x8/29-125,-662.7297930147
S66x8/29-150,-662.7277686446
S66x8/29-200,-662.7267268846
S66x8/30-A,-232.0598407767
S66x8/30-B,-78.5171032277
S66x8/30-090,-310.5741488835
S66x8/30-095,-310.5758878754
S66x8/30-100,-310.5767809252
S66x8/30-105,-310.5770715549
S66x8/30-110,-310.5770238266
S66x8/30-125,-310.5767967361
S66x8/30-150,-310.5765993186
S66x8/30-200,-310.5767729629
S66x8/31-A,-414.6254462761
S66x8/31-B,-78.5170252507
S66x8/31-090,-493.1439410856
S66x8/31-095,-493.14522566
S66x8/31-100,-493.1456721209
S66x8/31-105,-493.1456268799
S66x8/31-110,-493.1453318975
S66x8/31-125,-493.1442684609
S66x8/31-150,-493.1431785228
S66x8/31-200,-493.1426226453
S66x8/32-A,-414.6255573177
S66x8/32-B,-77.263453393
S66x8/32-090,-491.8911232338
S66x8/32-095,-491.8925272025
S66x8/32-100,-491.8929660342
S66x8/32-105,-491.8928549399
S66x8/32-110,-491.8924794508
S66x8/32-125,-491.8911314588
S66x8/32-150,-491.8896996479
S66x8/32-200,-491.888913553
S66x8/33-A,-248.1011105858
S66x8/33-B,-78.5170762018
S66x8/33-090,-326.6166959927
S66x8/33-095,-326.618190331
S66x8/33-100,-326.6188760468
S66x8/33-105,-326.6190882452
S66x8/33-110,-326.6190318775
S66x8/33-125,-326.6185785295
S66x8/33-150,-326.6181557562
S66x8/33-200,-326.6181488847
S66x8/34-A,-197.5981382043
S66x8/34-B,-197.5981877216
S66x8/34-090,-395.1982546901
S66x8/34-095,-395.1995160921
S66x8/34-100,-395.199833261
S66x8/34-105,-395.1996766243
S66x8/34-110,-395.1993132039
S66x8/34-125,-395.198088307
S66x8/34-150,-395.1970297702
S66x8/34-200,-395.1967304579
S66x8/35-A,-197.5981563371
S66x8/35-B,-197.6028790776
S66x8/35-090,-395.2019129705
S66x8/35-095,-395.2029604095
S66x8/35-100,-395.2032227778
S66x8/35-105,-395.2031174283
S66x8/35-110,-395.2028603092
S66x8/35-125,-395.2020331374
S66x8/35-150,-395.2013739167
S66x8/35-200,-395.2012010307
S66x8/36-A,-197.6028825871
S66x8/36-B,-197.6028751925
S66x8/36-090,-395.2062096466
S66x8/36-095,-395.2067024098
S66x8/36-100,-395.2068320523
S66x8/36-105,-395.2067808825
S66x8/36-110,-395.2066473897
S66x8/36-125,-395.2061916566
S66x8/36-150,-395.2058132217
S66x8/36-200,-395.2057219635
S66x8/37-A,-196.3927620103
S66x8/37-B,-197.6029396357
S66x8/37-090,-393.9959962848
S66x8/37-095,-393.997085172
S66x8/37-100,-393.9974117514
S66x8/37-105,-393.9973756498
S66x8/37-110,-393.9971866132
S66x8/37-125,-393.9964834953
S66x8/37-150,-393.9958484299
S66x8/37-200,-393.9956477277
S66x8/38-A,-196.3927018245
S66x8/38-B,-196.392796033
S66x8/38-090,-392.786519189
S66x8/38-095,-392.7875423195
S66x8/38-100,-392.7878625403
S66x8/38-105,-392.7877456154
S66x8/38-110,-392.7874447605
S66x8/38-125,-392.7864589941
S66x8/38-150,-392.785663678
S66x8/38-200,-392.7854503637
S66x8/39-A,-232.0598081889
S66x8/39-B,-196.3926685262
S66x8/39-090,-428.451582474
S66x8/39-095,-428.4537604726
S66x8/39-100,-428.4546845293
S66x8/39-105,-428.4548665602
S66x8/39-110,-428.4546769088
S66x8/39-125,-428.4537402462
S66x8/39-150,-428.4527883496
S66x8/39-200,-428.4524638562
S66x8/40-A,-232.0597782414
S66x8/40-B,-197.6027853206
S66x8/40-090,-429.6621912571
S66x8/40-095,-429.6638338243
S66x8/40-100,-429.6645271078
S66x8/40-105,-429.6646397684
S66x8/40-110,-429.6644939434
S66x8/40-125,-429.6637834849
S66x8/40-150,-429.6630447905
S66x8/40-200,-429.6628047006
S66x8/41-A,-414.6253513466
S66x8/41-B,-197.5983400706
S66x8/41-090,-612.2255066771
S66x8/41-095,-612.2271765773
S66x8/41-100,-612.2276787363
S66x8/41-105,-612.2274989262
S66x8/41-110,-612.2269051087
S66x8/41-125,-612.2252234904
S66x8/41-150,-612.22400999
S66x8/41-200,-612.2237042334
S66x8/42-A,-414.6253709074
S66x8/42-B,-196.3926510248
S66x8/42-090,-611.0187233081
S66x8/42-095,-611.0205004385
S66x8/42-100,-611.0210465753
S66x8/42-105,-611.0209677908
S66x8/42-110,-611.0206203248
S66x8/42-125,-611.0193980598
S66x8/42-150,-611.0183406952
S66x8/42-200,-611.0180230613
S66x8/43-A,-414.6254673743
S66x8/43-B,-197.6028901418
S66x8/43-090,-612.2295328621
S66x8/43-095,-612.2309340239
S66x8/43-100,-612.2312952221
S66x8/43-105,-612.2311270851
S66x8/43-110,-612.2307664428
S66x8/43-125,-612.2296139993
S66x8/43-150,-612.2285966866
S66x8/43-200,-612.2282102914
S66x8/44-A,-78.5170945232
S66x8/44-B,-197.5981529319
S66x8/44-090,-276.1168630962
S66x8/44-095,-276.1173409739
S66x8/44-100,-276.1173644293
S66x8/44-105,-276.1171738577
S66x8/44-110,-276.11690791
S66x8/44-125,-276.1161783824
S66x8/44-150,-276.1156200301
S66x8/44-200,-276.1154677841
S66x8/45-A,-77.2634778508
S66x8/45-B,-197.5982544482
S66x8/45-090,-274.8619932971
S66x8/45-095,-274.8628201083
S66x8/45-100,-274.8630666328
S66x8/45-105,-274.8630358257
S66x8/45-110,-274.8628626163
S66x8/45-125,-274.8622477462
S66x8/45-150,-274.8617281667
S66x8/45-200,-274.8614974809
S66x8/46-A,-248.3861891344
S66x8/46-B,-197.5982552127
S66x8/46-090,-445.9878030925
S66x8/46-095,-445.98856827
S66x8/46-100,-445.9886865288
S66x8/46-105,-445.9884343798
S66x8/46-110,-445.9880052035
S66x8/46-125,-445.986628513
S66x8/46-150,-445.9851371749
S66x8/46-200,-445.9845979287
S66x8/47-A,-232.0597500886
S66x8/47-B,-232.0595125866
S66x8/47-090,-464.1192184571
S66x8/47-095,-464.121034041
S66x8/47-100,-464.1217676306
S66x8/47-105,-464.1219268124
S66x8/47-110,-464.1217795284
S66x8/47-125,-464.120948688
S66x8/47-150,-464.1200544245
S66x8/47-200,-464.1196472477
S66x8/48-A,-248.1009861816
S66x8/48-B,-248.1008900148
S66x8/48-090,-496.2037211063
S66x8/48-095,-496.2051412488
S66x8/48-100,-496.205661939
S66x8/48-105,-496.2056823095
S66x8/48-110,-496.20542755
S66x8/48-125,-496.2043288148
S66x8/48-150,-496.2030733837
S66x8/48-200,-496.2023546637
S66x8/49-A,-232.0597461581
S66x8/49-B,-248.1009947348
S66x8/49-090,-480.1612919535
S66x8/49-095,-480.1631209544
S66x8/49-100,-480.1638231621
S66x8/49-105,-480.1639385713
S66x8/49-110,-480.1637400915
S66x8/49-125,-480.1627346961
S66x8/49-150,-480.1616268345
S66x8/49-200,-480.1610158944
S66x8/50-A,-232.0597305835
S66x8/50-B,-77.263564736
S66x8/50-090,-309.3250657028
S66x8/50-095,-309.3263088111
S66x8/50-100,-309.3266447623
S66x8/50-105,-309.3265666641
S66x8/50-110,-309.3262671932
S66x8/50-125,-309.3251272166
S66x8/50-150,-309.3239380818
S66x8/50-200,-309.3232436262
S66x8/51-A,-77.2634964283
S66x8/51-B,-77.2635878627
S66x8/51-090,-154.5291539057
S66x8/51-095,-154.5294610322
S66x8/51-100,-154.5294550972
S66x8/51-105,-154.5292873914
S66x8/51-110,-154.5290493804
S66x8/51-125,-154.5283204855
S66x8/51-150,-154.5275933647
S66x8/51-200,-154.5271541527
S66x8/52-A,-232.059731635
S66x8/52-B,-228.9912600724
S66x8/52-090,-461.0561898243
S66x8/52-095,-461.057125862
S66x8/52-100,-461.0573146272
S66x8/52-105,-461.0570824397
S66x8/52-110,-461.0566249183
S66x8/52-125,-461.0549401141
S66x8/52-150,-461.0529669199
S66x8/52-200,-461.051557314
S66x8/53-A,-232.0597511002
S66x8/53-B,-209.1120497221
S66x8/53-090,-441.1769240244
S66x8/53-095,-441.177635249
S66x8/53-100,-441.1777473929
S66x8/53-105,-441.1775111567
S66x8/53-110,-441.1770905375
S66x8/53-125,-441.1755546273
S66x8/53-150,-441.1736686323
S66x8/53-200,-441.1722121737
S66x8/54-A,-232.0596977097
S66x8/54-B,-76.405417282
S66x8/54-090,-308.4698628132
S66x8/54-095,-308.4704311775
S66x8/54-100,-308.470430242
S66x8/54-105,-308.4701203115
S66x8/54-110,-308.4696749815
S66x8/54-125,-308.4682953712
S66x8/54-150,-308.4667912677
S66x8/54-200,-308.465699419
S66x8/55-A,-232.0596505277
S66x8/55-B,-115.6674668583
S66x8/55-090,-347.7314150635
S66x8/55-095,-347.732399404
S66x8/55-100,-347.7326604815
S66x8/55-105,-347.7325204332
S66x8/55-110,-347.7321551109
S66x8/55-125,-347.7306856728
S66x8/55-150,-347.7289677357
S66x8/55-200,-347.7277586326
S66x8/56-A,-232.0597458231
S66x8/56-B,-95.7932861317
S66x8/56-090,-327.8551209776
S66x8/56-095,-327.8561677907
S66x8/56-100,-327.8565246236
S66x8/56-105,-327.8564905153
S66x8/56-110,-327.8562060541
S66x8/56-125,-327.8550754104
S66x8/56-150,-327.8539186057
S66x8/56-200,-327.8532770661
S66x8/57-A,-232.0596504978
S66x8/57-B,-248.3861605995
S66x8/57-090,-480.4485714636
S66x8/57-095,-480.450794209
S66x8/57-100,-480.4515558219
S66x8/57-105,-480.4515796591
S66x8/57-110,-480.4512346132
S66x8/57-125,-480.449595281
S66x8/57-150,-480.4477375709
S66x8/57-200,-480.4465301672
S66x8/58-A,-248.1009672794
S66x8/58-B,-248.1008775561
S66x8/58-090,-496.2064977237
S66x8/58-095,-496.2078753837
S66x8/58-100,-496.2081501303
S66x8/58-105,-496.2075839961
S66x8/58-110,-496.2067995012
S66x8/58-125,-496.2047607355
S66x8/58-150,-496.2030925997
S66x8/58-200,-496.2021986821
S66x8/59-A,-77.2636485043
S66x8/59-B,-76.4055091242
S66x8/59-090,-153.6748059127
S66x8/59-095,-153.6749213062
S66x8/59-100,-153.674716616
S66x8/59-105,-153.6743407622
S66x8/59-110,-153.673884813
S66x8/59-125,-153.6725007905
S66x8/59-150,-153.6709148796
S66x8/59-200,-153.6696718922
S66x8/60-A,-77.2634639105
S66x8/60-B,-228.9912435938
S66x8/60-090,-306.263017308
S66x8/60-095,-306.2634329334
S66x8/60-100,-306.2632429663
S66x8/60-105,-306.262715245
S66x8/60-110,-306.2620211889
S66x8/60-125,-306.2598053685
S66x8/60-150,-306.2572180257
S66x8/60-200,-306.2553408121
S66x8/61-A,-197.5982587791
S66x8/61-B,-228.9913146617
S66x8/61-090,-426.5921783019
S66x8/61-095,-426.5924827911
S66x8/61-100,-426.5924525835
S66x8/61-105,-426.5922354243
S66x8/61-110,-426.5919343356
S66x8/61-125,-426.5910187784
S66x8/61-150,-426.5899791167
S66x8/61-200,-426.5896403935
S66x8/62-A,-197.5982591024
S66x8/62-B,-209.1120766506
S66x8/62-090,-406.7134980138
S66x8/62-095,-406.7140254907
S66x8/62-100,-406.7140326097
S66x8/62-105,-406.7137611569
S66x8/62-110,-406.7133697348
S66x8/62-125,-406.7121589577
S66x8/62-150,-406.7109846265
S66x8/62-200,-406.7104497596
S66x8/63-A,-232.059830178
S66x8/63-B,-228.9912425896
S66x8/63-090,-461.0526553039
S66x8/63-095,-461.054231623
S66x8/63-100,-461.0547575101
S66x8/63-105,-461.0547365682
S66x8/63-110,-461.0544031485
S66x8/63-125,-461.05312961
S66x8/63-150,-461.0518185277
S66x8/63-200,-461.0511788502
S66x8/64-A,-248.3861695049
S66x8/64-B,-78.5171766988
S66x8/64-090,-326.9065855367
S66x8/64-095,-326.9070770722
S66x8/64-100,-326.9070924306
S66x8/64-105,-326.9068508845
S66x8/64-110,-326.9064879486
S66x8/64-125,-326.9053393163
S66x8/64-150,-326.9040711213
S66x8/64-200,-326.903400799
S66x8/65-A,-248.101090559
S66x8/65-B,-77.2627726479
S66x8/65-090,-325.3711452952
S66x8/65-095,-325.3714984607
S66x8/65-100,-325.3714213561
S66x8/65-105,-325.3710914082
S66x8/65-110,-325.3706267792
S66x8/65-125,-325.3690479078
S66x8/65-150,-325.3670749731
S66x8/65-200,-325.3655141434
S66x8/66-A,-95.793293781
S66x8/66-B,-248.1010478442
S66x8/66-090,-343.8987381401
S66x8/66-095,-343.8994103556
S66x8/66-100,-343.8995556362
S66x8/66-105,-343.8993826301
S66x8/66-110,-343.8990269425
