system,cam-QTP-01(w=125)/def2-QZVP/Q-Chem
S22x5/17-1.5,-528.5611133266
S22x5/17-2.0,-528.5605985956
S22x5/18-A,-323.491101617
S22x5/18-B,-303.6081300668
S22x5/18-0.9,-627.1278348028
S22x5/18-1.0,-627.1292333404
S22x5/18-1.2,-627.1231835535
S22x5/18-1.5,-627.1126596985
S22x5/18-2.0,-627.104179083
S22x5/19-A,-307.4309828724
S22x5/19-B,-307.4308488165
S22x5/19-0.9,-614.8730552304
S22x5/19-1.0,-614.8734370546
S22x5/19-1.2,-614.8710166406
S22x5/19-1.5,-614.8667897254
S22x5/19-2.0,-614.8636587299
S22x5/20-A,-414.8223939053
S22x5/20-B,-414.8223939053
S22x5/20-0.9,-829.6516694518
S22x5/20-1.0,-829.6576447592
S22x5/20-1.2,-829.652541079
S22x5/20-1.5,-829.6474596498
S22x5/20-2.0,-829.6456596555
S22x5/21-A,-414.8216717054
S22x5/21-B,-414.8216717054
S22x5/21-0.9,-829.6784586299
S22x5/21-1.0,-829.6800676676
S22x5/21-1.2,-829.6728057535
S22x5/21-1.5,-829.6605313686
S22x5/21-2.0,-829.6503417679
S22x5/22-A,-232.191254087
S22x5/22-B,-93.4097477938
S22x5/22-0.9,-325.6080771332
S22x5/22-1.0,-325.6086463127
S22x5/22-1.2,-325.6069424669
S22x5/22-1.5,-325.6041109838
S22x5/22-2.0,-325.6022042806
S66x8/01-A,-76.4294729367
S66x8/01-B,-76.4294612987
S66x8/01-090,-152.8697987156
S66x8/01-095,-152.8698317587
S66x8/01-100,-152.8694322977
S66x8/01-105,-152.8687853282
S66x8/01-110,-152.8680160332
S66x8/01-125,-152.8656427105
S66x8/01-150,-152.862744321
S66x8/01-200,-152.8603519426
S66x8/02-A,-76.4294828238
S66x8/02-B,-115.7095363583
S66x8/02-090,-192.1506307742
S66x8/02-095,-192.1507492948
S66x8/02-100,-192.1503743709
S66x8/02-105,-192.149712139
S66x8/02-110,-192.1488997915
S66x8/02-125,-192.1463208171
S66x8/02-150,-192.1431057567
S66x8/02-200,-192.1404563119
S66x8/03-A,-76.4294981631
S66x8/03-B,-95.8297142216
S66x8/03-090,-172.2731156399
S66x8/03-095,-172.2732938624
S66x8/03-100,-172.2729123953
S66x8/03-105,-172.2721929272
S66x8/03-110,-172.2712873134
S66x8/03-125,-172.2683074815
S66x8/03-150,-172.264381401
S66x8/03-200,-172.2609089513
S66x8/04-A,-76.4294962723
S66x8/04-B,-248.4939370866
S66x8/04-090,-324.9394035195
S66x8/04-095,-324.9395764665
S66x8/04-100,-324.9391643026
S66x8/04-105,-324.938399348
S66x8/04-110,-324.9374337688
S66x8/04-125,-324.9342247452
S66x8/04-150,-324.9298971985
S66x8/04-200,-324.925547817
S66x8/05-A,-115.7094636301
S66x8/05-B,-115.7095560656
S66x8/05-090,-231.4305437421
S66x8/05-095,-231.43078061
S66x8/05-100,-231.4304897194
S66x8/05-105,-231.4298865126
S66x8/05-110,-231.4291142722
S66x8/05-125,-231.426581469
S66x8/05-150,-231.4233315542
S66x8/05-200,-231.4205881966
S66x8/06-A,-115.7092364542
S66x8/06-B,-95.8297519604
S66x8/06-090,-211.5534412096
S66x8/06-095,-211.5538392361
S66x8/06-100,-211.5535767197
S66x8/06-105,-211.5529059917
S66x8/06-110,-211.5520040575
S66x8/06-125,-211.5489216663
S66x8/06-150,-211.5447471782
S66x8/06-200,-211.5410026451
S66x8/07-A,-115.7093341895
S66x8/07-B,-248.4937497133
S66x8/07-090,-364.2188704584
S66x8/07-095,-364.219220994
S66x8/07-100,-364.2189341349
S66x8/07-105,-364.2182533305
S66x8/07-110,-364.2173367201
S66x8/07-125,-364.214163539
S66x8/07-150,-364.2092256725
S66x8/07-200,-364.2047410972
S66x8/08-A,-115.7094800706
S66x8/08-B,-76.4294671776
S66x8/08-090,-192.1496850127
S66x8/08-095,-192.1498232466
S66x8/08-100,-192.1494977647
S66x8/08-105,-192.1489020157
S66x8/08-110,-192.148165937
S66x8/08-125,-192.1458268328
S66x8/08-150,-192.1429012792
S66x8/08-200,-192.1404570966
S66x8/09-A,-95.8296974405
S66x8/09-B,-115.7095637852
S66x8/09-090,-211.5455703268
S66x8/09-095,-211.5455776481
S66x8/09-100,-211.5452618416
S66x8/09-105,-211.5447812816
S66x8/09-110,-211.5442329695
S66x8/09-125,-211.5426460883
S66x8/09-150,-211.540965864
S66x8/09-200,-211.5398575889
S66x8/10-A,-95.8296912518
S66x8/10-B,-95.8297089985
S66x8/10-090,-191.6674288246
S66x8/10-095,-191.6677103428
S66x8/10-100,-191.6674826612
S66x8/10-105,-191.6669613257
S66x8/10-110,-191.6662971271
S66x8/10-125,-191.6642038719
S66x8/10-150,-191.6613671944
S66x8/10-200,-191.659943097
S66x8/11-A,-95.8295032283
S66x8/11-B,-248.4938939353
S66x8/11-090,-344.3331916503
S66x8/11-095,-344.3335517537
S66x8/11-100,-344.3333716321
S66x8/11-105,-344.3328606435
S66x8/11-110,-344.3321661165
S66x8/11-125,-344.3286938307
S66x8/11-150,-344.3255213316
S66x8/11-200,-344.3241866001
S66x8/12-A,-95.8297184044
S66x8/12-B,-76.4290812172
S66x8/12-090,-172.2735741381
S66x8/12-095,-172.2738612582
S66x8/12-100,-172.2735179265
S66x8/12-105,-172.2727923716
S66x8/12-110,-172.2718570589
S66x8/12-125,-172.2687383256
S66x8/12-150,-172.2645872214
S66x8/12-200,-172.2609517
S66x8/13-A,-248.4938604994
S66x8/13-B,-115.709576823
S66x8/13-090,-364.2145943644
S66x8/13-095,-364.2149570314
S66x8/13-100,-364.214777741
S66x8/13-105,-364.2142678545
S66x8/13-110,-364.2135733628
S66x8/13-125,-364.2112017779
S66x8/13-150,-364.2080668047
S66x8/13-200,-364.2053578874
S66x8/14-A,-248.4936361043
S66x8/14-B,-95.8296959592
S66x8/14-090,-344.3362141115
S66x8/14-095,-344.3367685695
S66x8/14-100,-344.3366833961
S66x8/14-105,-344.336191996
S66x8/14-110,-344.3354557928
S66x8/14-125,-344.3327579583
S66x8/14-150,-344.3289963934
S66x8/14-200,-344.325546457
S66x8/15-A,-248.4937855614
S66x8/15-B,-248.4939087043
S66x8/15-090,-497.0022018893
S66x8/15-095,-497.0027210529
S66x8/15-100,-497.0025987808
S66x8/15-105,-497.0020614814
S66x8/15-110,-497.0012782078
S66x8/15-125,-496.9984634894
S66x8/15-150,-496.9944555366
S66x8/15-200,-496.9902373979
S66x8/16-A,-248.4939802041
S66x8/16-B,-76.4294711378
S66x8/16-090,-324.9335943062
S66x8/16-095,-324.9338031559
S66x8/16-100,-324.9335567815
S66x8/16-105,-324.9330420098
S66x8/16-110,-324.9323880249
S66x8/16-125,-324.9302633738
S66x8/16-150,-324.927568164
S66x8/16-200,-324.9252632712
S66x8/17-A,-414.8218765807
S66x8/17-B,-414.8219727216
S66x8/17-090,-829.6742540067
S66x8/17-095,-829.6754839643
S66x8/17-100,-829.6752996137
S66x8/17-105,-829.6742133958
S66x8/17-110,-829.67258512
S66x8/17-125,-829.6665196969
S66x8/17-150,-829.6576510616
S66x8/17-200,-829.6489874983
S66x8/18-A,-76.4294876879
S66x8/18-B,-248.2377472569
S66x8/18-090,-324.6807236168
S66x8/18-095,-324.6809396978
S66x8/18-100,-324.6805889981
S66x8/18-105,-324.6798936401
S66x8/18-110,-324.679006098
S66x8/18-125,-324.6760836718
S66x8/18-150,-324.6722609743
S66x8/18-200,-324.6689286865
S66x8/19-A,-115.7092402447
S66x8/19-B,-248.2377440238
S66x8/19-090,-363.9606121619
S66x8/19-095,-363.9610670462
S66x8/19-100,-363.9608763496
S66x8/19-105,-363.9602835805
S66x8/19-110,-363.9593705564
S66x8/19-125,-363.9565391118
S66x8/19-150,-363.9524214453
S66x8/19-200,-363.9487833197
S66x8/20-A,-229.0844021588
S66x8/20-B,-229.0844064004
S66x8/20-090,-458.2047277858
S66x8/20-095,-458.2060094725
S66x8/20-100,-458.2057002825
S66x8/20-105,-458.2043586383
S66x8/20-110,-458.2024092035
S66x8/20-125,-458.1953544519
S66x8/20-150,-458.1849892356
S66x8/20-200,-458.174690205
S66x8/21-A,-209.2007103515
S66x8/21-B,-209.2007145547
S66x8/21-090,-418.4309185138
S66x8/21-095,-418.431961714
S66x8/21-100,-418.4316911111
S66x8/21-105,-418.4306014642
S66x8/21-110,-418.4290150287
S66x8/21-125,-418.4232338389
S66x8/21-150,-418.4149319589
S66x8/21-200,-418.4062155027
S66x8/22-A,-229.0843324173
S66x8/22-B,-414.821694054
S66x8/22-090,-643.9414103234
S66x8/22-095,-643.9427013967
S66x8/22-100,-643.9424828576
S66x8/22-105,-643.9412853286
S66x8/22-110,-643.9395024777
S66x8/22-125,-643.9328291386
S66x8/22-150,-643.9228633574
S66x8/22-200,-643.9126979774
S66x8/23-A,-209.2006108679
S66x8/23-B,-414.8215483882
S66x8/23-090,-624.0561554136
S66x8/23-095,-624.0573987789
S66x8/23-100,-624.0572691456
S66x8/23-105,-624.0562383858
S66x8/23-110,-624.0546523804
S66x8/23-125,-624.0486002584
S66x8/23-150,-624.0393578475
S66x8/23-200,-624.029616431
S66x8/24-A,-232.1913812591
S66x8/24-B,-232.1913294673
S66x8/24-090,-464.3782421394
S66x8/24-095,-464.3819336308
S66x8/24-100,-464.3839154934
S66x8/24-105,-464.3844796176
S66x8/24-110,-464.384239054
S66x8/24-125,-464.3833729413
S66x8/24-150,-464.3824797078
S66x8/24-200,-464.3824619888
S66x8/25-A,-248.2376731685
S66x8/25-B,-248.2377062666
S66x8/25-090,-496.4731695776
S66x8/25-095,-496.4766948744
S66x8/25-100,-496.4783958225
S66x8/25-105,-496.4789962602
S66x8/25-110,-496.4788129775
S66x8/25-125,-496.4774423676
S66x8/25-150,-496.4759738872
S66x8/25-200,-496.4755473122
S66x8/26-A,-414.8223941535
S66x8/26-B,-414.8223941535
S66x8/26-090,-829.653684464
S66x8/26-095,-829.6567351003
S66x8/26-100,-829.6576452118
S66x8/26-105,-829.6572106664
S66x8/26-110,-829.6560860125
S66x8/26-125,-829.6523062306
S66x8/26-150,-829.6482264333
S66x8/26-200,-829.6459533991
S66x8/27-A,-232.1913672208
S66x8/27-B,-248.2377224508
S66x8/27-090,-480.4256920506
S66x8/27-095,-480.4294046817
S66x8/27-100,-480.4313093793
S66x8/27-105,-480.4319356484
S66x8/27-110,-480.4316577922
S66x8/27-125,-480.43049253
S66x8/27-150,-480.4292585268
S66x8/27-200,-480.4290265366
S66x8/28-A,-232.1912195089
S66x8/28-B,-414.8229553527
S66x8/28-090,-647.0150640864
S66x8/28-095,-647.0182545439
S66x8/28-100,-647.019671849
S66x8/28-105,-647.0200076709
S66x8/28-110,-647.0195694649
S66x8/28-125,-647.0171840347
S66x8/28-150,-647.0149628793
S66x8/28-200,-647.014172449
S66x8/29-A,-248.2376534535
S66x8/29-B,-414.8229543214
S66x8/29-090,-663.0620779036
S66x8/29-095,-663.0665443897
S66x8/29-100,-663.0680687828
S66x8/29-105,-663.0682475016
S66x8/29-110,-663.0676050418
S66x8/29-125,-663.064715388
S66x8/29-150,-663.0621867276
S66x8/29-200,-663.0610589516
S66x8/30-A,-232.1913543555
S66x8/30-B,-78.5550374872
S66x8/30-090,-310.745373336
S66x8/30-095,-310.7468518954
S66x8/30-100,-310.7475528753
S66x8/30-105,-310.7476254661
S66x8/30-110,-310.7473385619
S66x8/30-125,-310.7466701988
S66x8/30-150,-310.7461227241
S66x8/30-200,-310.7462061745
S66x8/31-A,-414.8230178606
S66x8/31-B,-78.5549956205
S66x8/31-090,-493.3810411468
S66x8/31-095,-493.382181438
S66x8/31-100,-493.3824748357
S66x8/31-105,-493.3822519911
S66x8/31-110,-493.381777549
S66x8/31-125,-493.3802935894
S66x8/31-150,-493.3788440965
S66x8/31-200,-493.3781819481
S66x8/32-A,-414.8230691255
S66x8/32-B,-77.3065141127
S66x8/32-090,-492.1331895337
S66x8/32-095,-492.1344559627
S66x8/32-100,-492.1347375673
S66x8/32-105,-492.134469452
S66x8/32-110,-492.1339452948
S66x8/32-125,-492.1322179622
S66x8/32-150,-492.1304518121
S66x8/32-200,-492.1295727848
S66x8/33-A,-248.2377456474
S66x8/33-B,-78.5550109565
S66x8/33-090,-326.7930349166
S66x8/33-095,-326.7943187891
S66x8/33-100,-326.7947940666
S66x8/33-105,-326.7948017175
S66x8/33-110,-326.7945484172
S66x8/33-125,-326.7936531502
S66x8/33-150,-326.7928527193
S66x8/33-200,-326.7927301775
S66x8/34-A,-197.6831612681
S66x8/34-B,-197.6831747885
S66x8/34-090,-395.3711716489
S66x8/34-095,-395.3720890493
S66x8/34-100,-395.3720691853
S66x8/34-105,-395.3715885017
S66x8/34-110,-395.3709054096
S66x8/34-125,-395.3689266798
S66x8/34-150,-395.3672629059
S66x8/34-200,-395.3667732676
S66x8/35-A,-197.6831645058
S66x8/35-B,-197.6877402552
S66x8/35-090,-395.3739509721
S66x8/35-095,-395.3746723685
S66x8/35-100,-395.374639568
S66x8/35-105,-395.3742727165
S66x8/35-110,-395.3737676026
S66x8/35-125,-395.3723840577
S66x8/35-150,-395.3713208324
S66x8/35-200,-395.3710311484
S66x8/36-A,-197.6877401875
S66x8/36-B,-197.6877551369
S66x8/36-090,-395.3776328449
S66x8/36-095,-395.3778332749
S66x8/36-100,-395.3777049324
S66x8/36-105,-395.3774288076
S66x8/36-110,-395.377091763
S66x8/36-125,-395.3762116302
S66x8/36-150,-395.3755289827
S66x8/36-200,-395.3753435961
S66x8/37-A,-196.4819673442
S66x8/37-B,-197.6877147667
S66x8/37-090,-394.1722032352
S66x8/37-095,-394.1730079595
S66x8/37-100,-394.1730567278
S66x8/37-105,-394.1727619454
S66x8/37-110,-394.1723417605
S66x8/37-125,-394.1710981297
S66x8/37-150,-394.1700460849
S66x8/37-200,-394.1697052467
S66x8/38-A,-196.4818749074
S66x8/38-B,-196.4820210839
S66x8/38-090,-392.9672537629
S66x8/38-095,-392.9680133116
S66x8/38-100,-392.9680226091
S66x8/38-105,-392.9676127256
S66x8/38-110,-392.9670456157
S66x8/38-125,-392.9654335353
S66x8/38-150,-392.9641718796
S66x8/38-200,-392.9638217506
S66x8/39-A,-232.1913369027
S66x8/39-B,-196.4818206306
S66x8/39-090,-428.6743950391
S66x8/39-095,-428.6763568548
S66x8/39-100,-428.677054975
S66x8/39-105,-428.6769748403
S66x8/39-110,-428.676515201
S66x8/39-125,-428.6750474418
S66x8/39-150,-428.6736171041
S66x8/39-200,-428.6731482578
S66x8/40-A,-232.1913208345
S66x8/40-B,-197.6876814589
S66x8/40-090,-429.8803785175
S66x8/40-095,-429.8818101753
S66x8/40-100,-429.8823267143
S66x8/40-105,-429.8821894722
S66x8/40-110,-429.8818036353
S66x8/40-125,-429.8806429353
S66x8/40-150,-429.8795031028
S66x8/40-200,-429.8791343044
S66x8/41-A,-414.8229735494
S66x8/41-B,-197.6833883302
S66x8/41-090,-612.5105416258
S66x8/41-095,-612.5120527638
S66x8/41-100,-612.5123659478
S66x8/41-105,-612.5119023308
S66x8/41-110,-612.5109270755
S66x8/41-125,-612.5085530919
S66x8/41-150,-612.506806801
S66x8/41-200,-612.5063911571
S66x8/42-A,-414.823011834
S66x8/42-B,-196.4818228469
S66x8/42-090,-611.3076654808
S66x8/42-095,-611.3092636121
S66x8/42-100,-611.3095962634
S66x8/42-105,-611.3092759886
S66x8/42-110,-611.3086798924
S66x8/42-125,-611.3068726462
S66x8/42-150,-611.3053097818
S66x8/42-200,-611.3048479673
S66x8/43-A,-414.8230721733
S66x8/43-B,-197.6877171294
S66x8/43-090,-612.5138045638
S66x8/43-095,-612.5150323465
S66x8/43-100,-612.5151869874
S66x8/43-105,-612.5147711021
S66x8/43-110,-612.5141939933
S66x8/43-125,-612.512578648
S66x8/43-150,-612.5111696312
S66x8/43-200,-612.5106782205
S66x8/44-A,-78.5550326755
S66x8/44-B,-197.6831831127
S66x8/44-090,-276.241502331
S66x8/44-095,-276.241760572
S66x8/44-100,-276.2415736588
S66x8/44-105,-276.2411736228
S66x8/44-110,-276.2407075946
S66x8/44-125,-276.2395573924
S66x8/44-150,-276.2386896541
S66x8/44-200,-276.2384493504
S66x8/45-A,-77.3065350707
S66x8/45-B,-197.6832452879
S66x8/45-090,-274.9916571132
S66x8/45-095,-274.9922372143
S66x8/45-100,-274.9922706687
S66x8/45-105,-274.9920598295
S66x8/45-110,-274.9917071723
S66x8/45-125,-274.9906939883
S66x8/45-150,-274.9899066051
S66x8/45-200,-274.9896250024
S66x8/46-A,-248.4940459091
S66x8/46-B,-197.6832540437
S66x8/46-090,-446.1829770677
S66x8/46-095,-446.1835497319
S66x8/46-100,-446.1834563096
S66x8/46-105,-446.1829655153
S66x8/46-110,-446.1822868151
S66x8/46-125,-446.1803160912
S66x8/46-150,-446.1782064122
S66x8/46-200,-446.1774735747
S66x8/47-A,-232.1913061602
S66x8/47-B,-232.1911722089
S66x8/47-090,-464.3836731291
S66x8/47-095,-464.3853430309
S66x8/47-100,-464.3859314356
S66x8/47-105,-464.3859480462
S66x8/47-110,-464.3856375261
S66x8/47-125,-464.3844304393
S66x8/47-150,-464.3832097994
S66x8/47-200,-464.3827120472
S66x8/48-A,-248.2376812784
S66x8/48-B,-248.2376103005
S66x8/48-090,-496.4784739677
S66x8/48-095,-496.4797474916
S66x8/48-100,-496.4801377409
S66x8/48-105,-496.4800281438
S66x8/48-110,-496.4796176899
S66x8/48-125,-496.4781481964
S66x8/48-150,-496.4765442837
S66x8/48-200,-496.4757199225
S66x8/49-A,-232.1913037466
S66x8/49-B,-248.2376719287
S66x8/49-090,-480.4308143475
S66x8/49-095,-480.4325194952
S66x8/49-100,-480.4330816215
S66x8/49-105,-480.4330668514
S66x8/49-110,-480.4327195443
S66x8/49-125,-480.431345658
S66x8/49-150,-480.4299165266
S66x8/49-200,-480.4292213239
S66x8/50-A,-232.1912959499
S66x8/50-B,-77.3065893835
S66x8/50-090,-309.500815779
S66x8/50-095,-309.501933216
S66x8/50-100,-309.5021281187
S66x8/50-105,-309.5019582193
S66x8/50-110,-309.5015599562
S66x8/50-125,-309.5001431987
S66x8/50-150,-309.4987184571
S66x8/50-200,-309.4979715776
S66x8/51-A,-77.3065481419
S66x8/51-B,-77.30660776
S66x8/51-090,-154.6160970909
S66x8/51-095,-154.6162714646
S66x8/51-100,-154.6161452761
S66x8/51-105,-154.6158702839
S66x8/51-110,-154.6155388192
S66x8/51-125,-154.6146032449
S66x8/51-150,-154.6137327843
S66x8/51-200,-154.6132593132
S66x8/52-A,-232.1912966785
S66x8/52-B,-229.0862246834
S66x8/52-090,-461.283734942
S66x8/52-095,-461.2846146524
S66x8/52-100,-461.2847384569
S66x8/52-105,-461.2844316861
S66x8/52-110,-461.2838829171
S66x8/52-125,-461.2819031321
S66x8/52-150,-461.2796155161
S66x8/52-200,-461.2780831248
S66x8/53-A,-232.1913075435
S66x8/53-B,-209.2016203303
S66x8/53-090,-441.3993488827
S66x8/53-095,-441.3999335535
S66x8/53-100,-441.3999224893
S66x8/53-105,-441.3995626722
S66x8/53-110,-441.3990223362
S66x8/53-125,-441.3971557527
S66x8/53-150,-441.3949395383
S66x8/53-200,-441.3933427866
S66x8/54-A,-232.1912777938
S66x8/54-B,-76.429384824
S66x8/54-090,-308.6263045655
S66x8/54-095,-308.6268287381
S66x8/54-100,-308.626750574
S66x8/54-105,-308.6263353
S66x8/54-110,-308.6257793083
S66x8/54-125,-308.6241293574
S66x8/54-150,-308.6223800638
S66x8/54-200,-308.6212168642
S66x8/55-A,-232.1912515437
S66x8/55-B,-115.7095357023
S66x8/55-090,-347.9064165505
S66x8/55-095,-347.9072712908
S66x8/55-100,-347.9073979778
S66x8/55-105,-347.9071362156
S66x8/55-110,-347.9066463519
S66x8/55-125,-347.9047784631
S66x8/55-150,-347.9027010825
S66x8/55-200,-347.9013694506
S66x8/56-A,-232.1913039681
S66x8/56-B,-95.8296814893
S66x8/56-090,-328.0244883056
S66x8/56-095,-328.0253807905
S66x8/56-100,-328.0255896786
S66x8/56-105,-328.0254204279
S66x8/56-110,-328.024984058
S66x8/56-125,-328.0234494326
S66x8/56-150,-328.0219607309
S66x8/56-200,-328.0212217658
S66x8/57-A,-232.1912511649
S66x8/57-B,-248.4940097798
S66x8/57-090,-480.6896380737
S66x8/57-095,-480.6917177385
S66x8/57-100,-480.692300193
S66x8/57-105,-480.6921637846
S66x8/57-110,-480.6916703864
S66x8/57-125,-480.6895448835
S66x8/57-150,-480.6872720181
S66x8/57-200,-480.6859425422
S66x8/58-A,-248.2376622631
S66x8/58-B,-248.2375978478
S66x8/58-090,-496.4811719053
S66x8/58-095,-496.482413476
S66x8/58-100,-496.4824990863
S66x8/58-105,-496.4817616815
S66x8/58-110,-496.480826079
S66x8/58-125,-496.4784450551
S66x8/58-150,-496.4765463397
S66x8/58-200,-496.4756135392
S66x8/59-A,-77.3066359948
S66x8/59-B,-76.4294597391
S66x8/59-090,-153.7424363524
S66x8/59-095,-153.742461314
S66x8/59-100,-153.7421726055
S66x8/59-105,-153.7417177341
S66x8/59-110,-153.7411887507
S66x8/59-125,-153.7396253779
S66x8/59-150,-153.7378781347
S66x8/59-200,-153.7365865801
S66x8/60-A,-77.3065187101
S66x8/60-B,-229.0862034352
S66x8/60-090,-306.4022453666
S66x8/60-095,-306.4025729634
S66x8/60-100,-306.402288143
S66x8/60-105,-306.401662176
S66x8/60-110,-306.4008681399
S66x8/60-125,-306.3983688123
S66x8/60-150,-306.3954463626
S66x8/60-200,-306.39339489
S66x8/61-A,-197.6832747058
S66x8/61-B,-229.0862735226
S66x8/61-090,-426.773928521
S66x8/61-095,-426.774054987
S66x8/61-100,-426.773837115
S66x8/61-105,-426.7734276834
S66x8/61-110,-426.7729437275
S66x8/61-125,-426.7715954545
S66x8/61-150,-426.7700926807
S66x8/61-200,-426.7696230867
S66x8/62-A,-197.6832751601
S66x8/62-B,-209.2016330688
S66x8/62-090,-406.8901292246
S66x8/62-095,-406.8904516216
S66x8/62-100,-406.89024286
S66x8/62-105,-406.8897463798
S66x8/62-110,-406.889143031
S66x8/62-125,-406.8874044019
S66x8/62-150,-406.8857553238
S66x8/62-200,-406.8850336392
S66x8/63-A,-232.1913493672
S66x8/63-B,-229.0862174597
S66x8/63-090,-461.2806492529
S66x8/63-095,-461.2820716242
S66x8/63-100,-461.2824543686
S66x8/63-105,-461.2822839998
S66x8/63-110,-461.2817665311
S66x8/63-125,-461.280103019
S66x8/63-150,-461.2784157431
S66x8/63-200,-461.2776862028
S66x8/64-A,-248.4939797475
S66x8/64-B,-78.555081737
S66x8/64-090,-327.053763484
S66x8/64-095,-327.0541148702
S66x8/64-100,-327.0539788273
S66x8/64-105,-327.0535846679
S66x8/64-110,-327.0530702259
S66x8/64-125,-327.0515575546
S66x8/64-150,-327.0499302174
S66x8/64-200,-327.0491521476
S66x8/65-A,-248.2377405541
S66x8/65-B,-77.3060026879
S66x8/65-090,-325.5519088855
S66x8/65-095,-325.5521247827
S66x8/65-100,-325.5519229785
S66x8/65-105,-325.5514786852
S66x8/65-110,-325.5509109084
S66x8/65-125,-325.5490773318
S66x8/65-150,-325.5468481231
S66x8/65-200,-325.5451486275
S66x8/66-A,-95.8296726954
S66x8/66-B,-248.2377157783
S66x8/66-090,-344.0732933164
S66x8/66-095,-344.0738101869
S66x8/66-100,-344.0738196231
S66x8/66-105,-344.0735195077
S66x8/66-110,-344.073033959
