system,LC-BLYP(w=250)/def2-QZVP/Q-Chem
S66x8/18-200,-324.1113723937
S66x8/19-A,-115.5247920569
S66x8/19-B,-247.7817196572
S66x8/19-090,-363.3216597007
S66x8/19-095,-363.321891748
S66x8/19-100,-363.3215035664
S66x8/19-105,-363.3207393475
S66x8/19-110,-363.3195574792
S66x8/19-125,-363.3165474078
S66x8/19-150,-363.3120770583
S66x8/19-200,-363.3083410889
S66x8/20-A,-228.7481637175
S66x8/20-B,-228.7481708409
S66x8/20-090,-457.534957348
S66x8/20-095,-457.5359633797
S66x8/20-100,-457.5353715638
S66x8/20-105,-457.5337525713
S66x8/20-110,-457.5315454214
S66x8/20-125,-457.5236972836
S66x8/20-150,-457.5127672194
S66x8/20-200,-457.5022556969
S66x8/21-A,-208.8670164563
S66x8/21-B,-208.8670198109
S66x8/21-090,-417.7653213039
S66x8/21-095,-417.766090449
S66x8/21-100,-417.7655652074
S66x8/21-105,-417.7642475091
S66x8/21-110,-417.7624598231
S66x8/21-125,-417.7562439347
S66x8/21-150,-417.7476435015
S66x8/21-200,-417.7388689297
S66x8/22-A,-228.7480684611
S66x8/22-B,-414.1995529
S66x8/22-090,-642.9850925773
S66x8/22-095,-642.9861279591
S66x8/22-100,-642.9856514052
S66x8/22-105,-642.9842061596
S66x8/22-110,-642.9821968402
S66x8/22-125,-642.9749853427
S66x8/22-150,-642.9645724237
S66x8/22-200,-642.9542786668
S66x8/23-A,-208.8669041188
S66x8/23-B,-414.1994716353
S66x8/23-090,-623.1020564402
S66x8/23-095,-623.1030627682
S66x8/23-100,-623.102706333
S66x8/23-105,-623.1014660972
S66x8/23-110,-623.0996924593
S66x8/23-125,-623.0932089579
S66x8/23-150,-623.0836327264
S66x8/23-200,-623.0738262779
S66x8/24-A,-231.7341834943
S66x8/24-B,-231.7341575465
S66x8/24-090,-463.4656205627
S66x8/24-095,-463.46859133
S66x8/24-100,-463.4700214591
S66x8/24-105,-463.4702854362
S66x8/24-110,-463.4699217262
S66x8/24-125,-463.4688899761
S66x8/24-150,-463.4680960808
S66x8/24-200,-463.4681157302
S66x8/25-A,-247.7816715439
S66x8/25-B,-247.781708518
S66x8/25-090,-495.5630876072
S66x8/25-095,-495.5658707268
S66x8/25-100,-495.5670261436
S66x8/25-105,-495.5672621969
S66x8/25-110,-495.5668831067
S66x8/25-125,-495.5653230977
S66x8/25-150,-495.5639384509
S66x8/25-200,-495.5635470679
S66x8/26-A,-414.1999214949
S66x8/26-B,-414.1999214949
S66x8/26-090,-828.4118733309
S66x8/26-095,-828.4138956434
S66x8/26-100,-828.4140206314
S66x8/26-105,-828.4130465192
S66x8/26-110,-828.4115787631
S66x8/26-125,-828.4073126627
S66x8/26-150,-828.403206338
S66x8/26-200,-828.4009853867
S66x8/27-A,-231.7341901458
S66x8/27-B,-247.7817196284
S66x8/27-090,-479.5143898992
S66x8/27-095,-479.5173583703
S66x8/27-100,-479.5186997713
S66x8/27-105,-479.5189653724
S66x8/27-110,-479.5185300669
S66x8/27-125,-479.5171895732
S66x8/27-150,-479.5160541397
S66x8/27-200,-479.5158581848
S66x8/28-A,-231.7340197842
S66x8/28-B,-414.2003891869
S66x8/28-090,-645.9379775986
S66x8/28-095,-645.9402626546
S66x8/28-100,-645.9409944809
S66x8/28-105,-645.9408472146
S66x8/28-110,-645.9400993798
S66x8/28-125,-645.9373943727
S66x8/28-150,-645.9351905546
S66x8/28-200,-645.9344482628
S66x8/29-A,-247.7816514999
S66x8/29-B,-414.2003487025
S66x8/29-090,-661.9864771803
S66x8/29-095,-661.9898480643
S66x8/29-100,-661.9905977407
S66x8/29-105,-661.9902439185
S66x8/29-110,-661.989278342
S66x8/29-125,-661.986084214
S66x8/29-150,-661.9835983954
S66x8/29-200,-661.9825003786
S66x8/30-A,-231.734170785
S66x8/30-B,-78.3869749048
S66x8/30-090,-310.1210182115
S66x8/30-095,-310.1220909746
S66x8/30-100,-310.1225012782
S66x8/30-105,-310.1224076419
S66x8/30-110,-310.1220516622
S66x8/30-125,-310.1213245848
S66x8/30-150,-310.120862977
S66x8/30-200,-310.1209703886
S66x8/31-A,-414.2004457417
S66x8/31-B,-78.3870087606
S66x8/31-090,-492.5915404559
S66x8/31-095,-492.5922490597
S66x8/31-100,-492.5922335548
S66x8/31-105,-492.5918101633
S66x8/31-110,-492.5912106683
S66x8/31-125,-492.5895948454
S66x8/31-150,-492.5881934122
S66x8/31-200,-492.5875806126
S66x8/32-A,-414.2004458568
S66x8/32-B,-77.1543071855
S66x8/32-090,-491.3594222211
S66x8/32-095,-491.3602902059
S66x8/32-100,-491.360301266
S66x8/32-105,-491.35984622
S66x8/32-110,-491.3591978229
S66x8/32-125,-491.3573522198
S66x8/32-150,-491.3556384262
S66x8/32-200,-491.3548071584
S66x8/33-A,-247.7817308093
S66x8/33-B,-78.3869298601
S66x8/33-090,-326.1698968087
S66x8/33-095,-326.170779403
S66x8/33-100,-326.1709867844
S66x8/33-105,-326.1708215745
S66x8/33-110,-326.1704660728
S66x8/33-125,-326.1694886794
S66x8/33-150,-326.1687556269
S66x8/33-200,-326.1686647183
S66x8/34-A,-197.2537835751
S66x8/34-B,-197.2536180462
S66x8/34-090,-394.5137826934
S66x8/34-095,-394.5141164974
S66x8/34-100,-394.5136856852
S66x8/34-105,-394.5129267245
S66x8/34-110,-394.5120793531
S66x8/34-125,-394.5099321442
S66x8/34-150,-394.508301696
S66x8/34-200,-394.5078436918
S66x8/35-A,-197.2537178644
S66x8/35-B,-197.2596665006
S66x8/35-090,-394.5173873083
S66x8/35-095,-394.5177112042
S66x8/35-100,-394.5174203428
S66x8/35-105,-394.5168871216
S66x8/35-110,-394.5162955693
S66x8/35-125,-394.5148576387
S66x8/35-150,-394.5138439342
S66x8/35-200,-394.5135783888
S66x8/36-A,-197.2597357278
S66x8/36-B,-197.2597902244
S66x8/36-090,-394.5220172238
S66x8/36-095,-394.522063902
S66x8/36-100,-394.521844567
S66x8/36-105,-394.5215204855
S66x8/36-110,-394.5211723946
S66x8/36-125,-394.5203211544
S66x8/36-150,-394.5197045454
S66x8/36-200,-394.5195423697
S66x8/37-A,-196.068691752
S66x8/37-B,-197.2597057388
S66x8/37-090,-393.3318818428
S66x8/37-095,-393.3322761193
S66x8/37-100,-393.3320664127
S66x8/37-105,-393.3316123427
S66x8/37-110,-393.3310990296
S66x8/37-125,-393.3297939534
S66x8/37-150,-393.3287915184
S66x8/37-200,-393.3284807089
S66x8/38-A,-196.0686277129
S66x8/38-B,-196.0687555591
S66x8/38-090,-392.1418659363
S66x8/38-095,-392.142204727
S66x8/38-100,-392.1418981032
S66x8/38-105,-392.1412728601
S66x8/38-110,-392.1405778283
S66x8/38-125,-392.1388677295
S66x8/38-150,-392.1376491531
S66x8/38-200,-392.1373235546
S66x8/39-A,-231.7341601748
S66x8/39-B,-196.0685947992
S66x8/39-090,-427.8054739951
S66x8/39-095,-427.8068617333
S66x8/39-100,-427.8071374603
S66x8/39-105,-427.806787703
S66x8/39-110,-427.8061831686
S66x8/39-125,-427.8045259498
S66x8/39-150,-427.8031638446
S66x8/39-200,-427.8027497495
S66x8/40-A,-231.7341476758
S66x8/40-B,-197.2598987612
S66x8/40-090,-428.9961092956
S66x8/40-095,-428.9971258745
S66x8/40-100,-428.9973396377
S66x8/40-105,-428.9970578497
S66x8/40-110,-428.9966022173
S66x8/40-125,-428.9953466658
S66x8/40-150,-428.9942875688
S66x8/40-200,-428.99394866
S66x8/41-A,-414.2004421102
S66x8/41-B,-197.2539463902
S66x8/41-090,-611.460678796
S66x8/41-095,-611.4614690382
S66x8/41-100,-611.4612406862
S66x8/41-105,-611.4604333047
S66x8/41-110,-611.4592319474
S66x8/41-125,-611.4565489119
S66x8/41-150,-611.4548296449
S66x8/41-200,-611.4544247939
S66x8/42-A,-414.2004816929
S66x8/42-B,-196.0685852816
S66x8/42-090,-610.2737696966
S66x8/42-095,-610.2746906819
S66x8/42-100,-610.2745466401
S66x8/42-105,-610.2739095871
S66x8/42-110,-610.2731169951
S66x8/42-125,-610.2710674059
S66x8/42-150,-610.269514627
S66x8/42-200,-610.2690720443
S66x8/43-A,-414.2005010622
S66x8/43-B,-197.2594807847
S66x8/43-090,-611.4646549813
S66x8/43-095,-611.465377127
S66x8/43-100,-611.4651885448
S66x8/43-105,-611.4645709588
S66x8/43-110,-611.4638617878
S66x8/43-125,-611.462076425
S66x8/43-150,-611.4606869218
S66x8/43-200,-611.4602133795
S66x8/44-A,-78.38697875
S66x8/44-B,-197.2538766562
S66x8/44-090,-275.6446551963
S66x8/44-095,-275.6446166015
S66x8/44-100,-275.644227844
S66x8/44-105,-275.6437066696
S66x8/44-110,-275.6431789374
S66x8/44-125,-275.6419718725
S66x8/44-150,-275.6411361476
S66x8/44-200,-275.6409156599
S66x8/45-A,-77.1543008838
S66x8/45-B,-197.2537755169
S66x8/45-090,-274.4105192623
S66x8/45-095,-274.4108374234
S66x8/45-100,-274.4106945028
S66x8/45-105,-274.4103682345
S66x8/45-110,-274.4099641155
S66x8/45-125,-274.4089442918
S66x8/45-150,-274.4082245496
S66x8/45-200,-274.407978311
S66x8/46-A,-248.0778012537
S66x8/46-B,-197.2537371659
S66x8/46-090,-445.3388833204
S66x8/46-095,-445.3389544191
S66x8/46-100,-445.3384827154
S66x8/46-105,-445.3377263908
S66x8/46-110,-445.3368735642
S66x8/46-125,-445.3346439205
S66x8/46-150,-445.332507677
S66x8/46-200,-445.331792611
S66x8/47-A,-231.7341249056
S66x8/47-B,-231.7340054359
S66x8/47-090,-463.4702898026
S66x8/47-095,-463.4715689437
S66x8/47-100,-463.471882256
S66x8/47-105,-463.4717097401
S66x8/47-110,-463.4712951915
S66x8/47-125,-463.4699822742
S66x8/47-150,-463.4688188469
S66x8/47-200,-463.4683653787
S66x8/48-A,-247.7816800704
S66x8/48-B,-247.7816294817
S66x8/48-090,-495.567499017
S66x8/48-095,-495.5684193425
S66x8/48-100,-495.5685375581
S66x8/48-105,-495.5682305643
S66x8/48-110,-495.5677051056
S66x8/48-125,-495.566093403
S66x8/48-150,-495.564522487
S66x8/48-200,-495.5637392645
S66x8/49-A,-231.7341284785
S66x8/49-B,-247.7816715503
S66x8/49-090,-479.518635846
S66x8/49-095,-479.5199363637
S66x8/49-100,-479.520220676
S66x8/49-105,-479.5200089611
S66x8/49-110,-479.5195467341
S66x8/49-125,-479.5180607479
S66x8/49-150,-479.5166874652
S66x8/49-200,-479.5160412369
S66x8/50-A,-231.7341050922
S66x8/50-B,-77.1543985042
S66x8/50-090,-308.8920476716
S66x8/50-095,-308.8929027231
S66x8/50-100,-308.8929269238
S66x8/50-105,-308.8926177756
S66x8/50-110,-308.892135216
S66x8/50-125,-308.890659063
S66x8/50-150,-308.8892973543
S66x8/50-200,-308.8885932599
S66x8/51-A,-77.154315315
S66x8/51-B,-77.1544043093
S66x8/51-090,-154.3116222448
S66x8/51-095,-154.311740629
S66x8/51-100,-154.3115838315
S66x8/51-105,-154.3112965007
S66x8/51-110,-154.3109650926
S66x8/51-125,-154.310067851
S66x8/51-150,-154.3092546207
S66x8/51-200,-154.3088066962
S66x8/52-A,-231.7341007283
S66x8/52-B,-228.7496326504
S66x8/52-090,-460.4910384928
S66x8/52-095,-460.491557265
S66x8/52-100,-460.4914076495
S66x8/52-105,-460.4908985706
S66x8/52-110,-460.4902117706
S66x8/52-125,-460.4880590497
S66x8/52-150,-460.4857757934
S66x8/52-200,-460.484289384
S66x8/53-A,-231.73410071
S66x8/53-B,-208.86764584
S66x8/53-090,-440.6089054626
S66x8/53-095,-440.609235186
S66x8/53-100,-440.6090315993
S66x8/53-105,-440.6085337991
S66x8/53-110,-440.607898439
S66x8/53-125,-440.6059256977
S66x8/53-150,-440.6037386891
S66x8/53-200,-440.6021914992
S66x8/54-A,-231.7340906567
S66x8/54-B,-76.3275852816
S66x8/54-090,-308.0681958881
S66x8/54-095,-308.068432462
S66x8/54-100,-308.0681520913
S66x8/54-105,-308.0676050444
S66x8/54-110,-308.066964237
S66x8/54-125,-308.0652026441
S66x8/54-150,-308.0634462602
S66x8/54-200,-308.0622792193
S66x8/55-A,-231.734064734
S66x8/55-B,-115.5249223556
S66x8/55-090,-347.2658515586
S66x8/55-095,-347.2663111397
S66x8/55-100,-347.2661435118
S66x8/55-105,-347.2656564261
S66x8/55-110,-347.2650063587
S66x8/55-125,-347.2629591138
S66x8/55-150,-347.2608682591
S66x8/55-200,-347.2595583085
S66x8/56-A,-231.734120129
S66x8/56-B,-95.6482244178
S66x8/56-090,-327.3869207844
S66x8/56-095,-327.387458141
S66x8/56-100,-327.3874050343
S66x8/56-105,-327.3870227551
S66x8/56-110,-327.3864512191
S66x8/56-125,-327.3847894229
S66x8/56-150,-327.3833306369
S66x8/56-200,-327.3826260341
S66x8/57-A,-231.7340759526
S66x8/57-B,-248.0777993154
S66x8/57-090,-479.8177498433
S66x8/57-095,-479.8192513356
S66x8/57-100,-479.8194414711
S66x8/57-105,-479.8190236225
S66x8/57-110,-479.8183347182
S66x8/57-125,-479.8160373467
S66x8/57-150,-479.8138075908
S66x8/57-200,-479.8125360392
S66x8/58-A,-247.7816882478
S66x8/58-B,-247.7816276649
S66x8/58-090,-495.5701393797
S66x8/58-095,-495.5711183574
S66x8/58-100,-495.5709363934
S66x8/58-105,-495.5700336326
S66x8/58-110,-495.5689968986
S66x8/58-125,-495.5665187662
S66x8/58-150,-495.5646151113
S66x8/58-200,-495.5636659637
S66x8/59-A,-77.1544854046
S66x8/59-B,-76.327679591
S66x8/59-090,-153.4885009012
S66x8/59-095,-153.4884346226
S66x8/59-100,-153.4880731399
S66x8/59-105,-153.4875632324
S66x8/59-110,-153.4869931539
S66x8/59-125,-153.4853660339
S66x8/59-150,-153.48359816
S66x8/59-200,-153.4822884091
S66x8/60-A,-77.154329503
S66x8/60-B,-228.7496292049
S66x8/60-090,-305.9141473564
S66x8/60-095,-305.9142460778
S66x8/60-100,-305.9137890838
S66x8/60-105,-305.9130364018
S66x8/60-110,-305.9121535067
S66x8/60-125,-305.9095387262
S66x8/60-150,-305.9066474908
S66x8/60-200,-305.9046713818
S66x8/61-A,-197.2538122884
S66x8/61-B,-228.7496472791
S66x8/61-090,-426.0087517649
S66x8/61-095,-426.0085897669
S66x8/61-100,-426.008160038
S66x8/61-105,-426.0076023622
S66x8/61-110,-426.0070164663
S66x8/61-125,-426.0055168085
S66x8/61-150,-426.0040033409
S66x8/61-200,-426.0035390826
S66x8/62-A,-197.2538250204
S66x8/62-B,-208.8676004252
S66x8/62-090,-406.1278305365
S66x8/62-095,-406.1277497749
S66x8/62-100,-406.1272484703
S66x8/62-105,-406.1265523334
S66x8/62-110,-406.1258130317
S66x8/62-125,-406.1239073915
S66x8/62-150,-406.1222532646
S66x8/62-200,-406.1215511391
S66x8/63-A,-231.7341553672
S66x8/63-B,-228.7496274083
S66x8/63-090,-460.488144788
S66x8/63-095,-460.4890856955
S66x8/63-100,-460.4891155667
S66x8/63-105,-460.4887062363
S66x8/63-110,-460.4880580852
S66x8/63-125,-460.4862178819
S66x8/63-150,-460.4845887493
S66x8/63-200,-460.4839049328
S66x8/64-A,-248.0777335734
S66x8/64-B,-78.3871044695
S66x8/64-090,-326.4701867716
S66x8/64-095,-326.4702787919
S66x8/64-100,-326.4699564996
S66x8/64-105,-326.4694323288
S66x8/64-110,-326.4688348661
S66x8/64-125,-326.4672189007
S66x8/64-150,-326.4656193494
S66x8/64-200,-326.4648684506
S66x8/65-A,-247.7817244101
S66x8/65-B,-77.1538493992
S66x8/65-090,-324.9439859023
S66x8/65-095,-324.9441340345
S66x8/65-100,-324.9438796286
S66x8/65-105,-324.9433967378
S66x8/65-110,-324.9428013025
S66x8/65-125,-324.9409335205
S66x8/65-150,-324.938713468
S66x8/65-200,-324.9370116708
S66x8/66-A,-95.6481541307
S66x8/66-B,-247.7816926294
S66x8/66-090,-343.4370782482
S66x8/66-095,-343.4372952521
S66x8/66-100,-343.4370592781
S66x8/66-105,-343.4365642961
S66x8/66-110,-343.4359352491
S66x8/66-125,-343.4339982856
