system,cam-QTP-01(w=200)/def2-QZVP/Q-Chem
S66x8/21-100,-418.3231617465
S66x8/21-105,-418.3220077201
S66x8/21-110,-418.3203702982
S66x8/21-125,-418.3145111163
S66x8/21-150,-418.3062480389
S66x8/21-200,-418.297720225
S66x8/22-A,-229.0274539776
S66x8/22-B,-414.7110747219
S66x8/22-090,-643.7742541776
S66x8/22-095,-643.7754304548
S66x8/22-100,-643.7751109669
S66x8/22-105,-643.7738272655
S66x8/22-110,-643.771972784
S66x8/22-125,-643.765163038
S66x8/22-150,-643.7551667237
S66x8/22-200,-643.7451612406
S66x8/23-A,-209.1463666066
S66x8/23-B,-414.7109044094
S66x8/23-090,-623.8914441641
S66x8/23-095,-623.8925987058
S66x8/23-100,-623.8923933085
S66x8/23-105,-623.891300084
S66x8/23-110,-623.889663919
S66x8/23-125,-623.8835221755
S66x8/23-150,-623.8742895272
S66x8/23-200,-623.8647200708
S66x8/24-A,-232.117428197
S66x8/24-B,-232.1173603195
S66x8/24-090,-464.229939354
S66x8/24-095,-464.2335407915
S66x8/24-100,-464.2354201982
S66x8/24-105,-464.2359926477
S66x8/24-110,-464.2358374072
S66x8/24-125,-464.2351487198
S66x8/24-150,-464.2344991721
S66x8/24-200,-464.2345454609
S66x8/25-A,-248.1614941715
S66x8/25-B,-248.161534763
S66x8/25-090,-496.3204969044
S66x8/25-095,-496.3239228271
S66x8/25-100,-496.3255462236
S66x8/25-105,-496.326114725
S66x8/25-110,-496.3259683046
S66x8/25-125,-496.3247742132
S66x8/25-150,-496.3235540654
S66x8/25-200,-496.3231925281
S66x8/26-A,-414.7117106611
S66x8/26-B,-414.7117106611
S66x8/26-090,-829.4324569866
S66x8/26-095,-829.4352279694
S66x8/26-100,-829.435928485
S66x8/26-105,-829.435388014
S66x8/26-110,-829.4342419552
S66x8/26-125,-829.4305433045
S66x8/26-150,-829.4267468756
S66x8/26-200,-829.4245895598
S66x8/27-A,-232.1174115255
S66x8/27-B,-248.1615551179
S66x8/27-090,-480.2752072409
S66x8/27-095,-480.2788436517
S66x8/27-100,-480.280654585
S66x8/27-105,-480.2812498505
S66x8/27-110,-480.2810371126
S66x8/27-125,-480.2800457708
S66x8/27-150,-480.2790622386
S66x8/27-200,-480.2788931173
S66x8/28-A,-232.1172107833
S66x8/28-B,-414.7123020586
S66x8/28-090,-646.8303629369
S66x8/28-095,-646.8333743679
S66x8/28-100,-646.8346429997
S66x8/28-105,-646.8348893402
S66x8/28-110,-646.8344325308
S66x8/28-125,-646.8322032613
S66x8/28-150,-646.830233505
S66x8/28-200,-646.8295385222
S66x8/29-A,-248.1614642133
S66x8/29-B,-414.712302726
S66x8/29-090,-662.875221762
S66x8/29-095,-662.8794777001
S66x8/29-100,-662.8808546853
S66x8/29-105,-662.8809388884
S66x8/29-110,-662.8802798425
S66x8/29-125,-662.877557679
S66x8/29-150,-662.8752754771
S66x8/29-200,-662.874205563
S66x8/30-A,-232.1173928328
S66x8/30-B,-78.5307337258
S66x8/30-090,-310.6466599494
S66x8/30-095,-310.6481207039
S66x8/30-100,-310.6488067115
S66x8/30-105,-310.6489084215
S66x8/30-110,-310.6486878275
S66x8/30-125,-310.6481753265
S66x8/30-150,-310.6478104513
S66x8/30-200,-310.6479467031
S66x8/31-A,-414.712378072
S66x8/31-B,-78.5306840248
S66x8/31-090,-493.2458112116
S66x8/31-095,-493.2468745516
S66x8/31-100,-493.2471269102
S66x8/31-105,-493.2469038531
S66x8/31-110,-493.2464541091
S66x8/31-125,-493.2450903177
S66x8/31-150,-493.2438149554
S66x8/31-200,-493.2432181011
S66x8/32-A,-414.7124516304
S66x8/32-B,-77.2815873986
S66x8/32-090,-491.997380987
S66x8/32-095,-491.9985780792
S66x8/32-100,-491.9988307281
S66x8/32-105,-491.9985573607
S66x8/32-110,-491.9980450653
S66x8/32-125,-491.9964201764
S66x8/32-150,-491.994815282
S66x8/32-200,-491.9939958474
S66x8/33-A,-248.1615861476
S66x8/33-B,-78.5307060177
S66x8/33-090,-326.6921408277
S66x8/33-095,-326.6933889136
S66x8/33-100,-326.6938624513
S66x8/33-105,-326.6938921738
S66x8/33-110,-326.6936791997
S66x8/33-125,-326.6929297193
S66x8/33-150,-326.6923167812
S66x8/33-200,-326.6922612355
S66x8/34-A,-197.6259550508
S66x8/34-B,-197.6259651249
S66x8/34-090,-395.2561236345
S66x8/34-095,-395.256962626
S66x8/34-100,-395.2569174537
S66x8/34-105,-395.256453518
S66x8/34-110,-395.2558288844
S66x8/34-125,-395.2540891138
S66x8/34-150,-395.25271876
S66x8/34-200,-395.2523414254
S66x8/35-A,-197.6259571268
S66x8/35-B,-197.6308864747
S66x8/35-090,-395.2593569004
S66x8/35-095,-395.2600556825
S66x8/35-100,-395.2600351516
S66x8/35-105,-395.2597018368
S66x8/35-110,-395.2592566959
S66x8/35-125,-395.2580754337
S66x8/35-150,-395.2572185925
S66x8/35-200,-395.2569990892
S66x8/36-A,-197.6308967599
S66x8/36-B,-197.6309044839
S66x8/36-090,-395.2633943271
S66x8/36-095,-395.2636371677
S66x8/36-100,-395.2635631549
S66x8/36-105,-395.2633479785
S66x8/36-110,-395.2630809128
S66x8/36-125,-395.2623798002
S66x8/36-150,-395.2618617369
S66x8/36-200,-395.2617330018
S66x8/37-A,-196.4249709357
S66x8/37-B,-197.6309126931
S66x8/37-090,-394.057847509
S66x8/37-095,-394.0586111327
S66x8/37-100,-394.0586660912
S66x8/37-105,-394.0584059315
S66x8/37-110,-394.0580360382
S66x8/37-125,-394.0569805416
S66x8/37-150,-394.0561342616
S66x8/37-200,-394.0558765979
S66x8/38-A,-196.4248968303
S66x8/38-B,-196.4250175781
S66x8/38-090,-392.8527354071
S66x8/38-095,-392.8534443654
S66x8/38-100,-392.8534521889
S66x8/38-105,-392.8530694116
S66x8/38-110,-392.8525531135
S66x8/38-125,-392.8511524749
S66x8/38-150,-392.8501221237
S66x8/38-200,-392.849853378
S66x8/39-A,-232.1173698158
S66x8/39-B,-196.4248550339
S66x8/39-090,-428.5430955339
S66x8/39-095,-428.5449620701
S66x8/39-100,-428.545607921
S66x8/39-105,-428.5455336176
S66x8/39-110,-428.5451224725
S66x8/39-125,-428.5437955125
S66x8/39-150,-428.5425968244
S66x8/39-200,-428.5422147727
S66x8/40-A,-232.1173484054
S66x8/40-B,-197.6308461813
S66x8/40-090,-429.7491645044
S66x8/40-095,-429.7505421087
S66x8/40-100,-429.7510238827
S66x8/40-105,-429.7509263216
S66x8/40-110,-429.7506017776
S66x8/40-125,-429.7495835352
S66x8/40-150,-429.7486474909
S66x8/40-200,-429.7483518025
S66x8/41-A,-414.7123141949
S66x8/41-B,-197.6261637224
S66x8/41-090,-612.3423720366
S66x8/41-095,-612.3437125037
S66x8/41-100,-612.3439163243
S66x8/41-105,-612.34343913
S66x8/41-110,-612.3425279513
S66x8/41-125,-612.3403321024
S66x8/41-150,-612.3388517884
S66x8/41-200,-612.3384988048
S66x8/42-A,-414.7123416666
S66x8/42-B,-196.4248464431
S66x8/42-090,-611.1397530953
S66x8/42-095,-611.1412039556
S66x8/42-100,-611.1414580788
S66x8/42-105,-611.1411194483
S66x8/42-110,-611.1405493562
S66x8/42-125,-611.1388956076
S66x8/42-150,-611.1375746246
S66x8/42-200,-611.137195584
S66x8/43-A,-414.7124156425
S66x8/43-B,-197.6308605507
S66x8/43-090,-612.3460192731
S66x8/43-095,-612.3471452034
S66x8/43-100,-612.3472585033
S66x8/43-105,-612.346862629
S66x8/43-110,-612.3463205435
S66x8/43-125,-612.3448358477
S66x8/43-150,-612.3436203614
S66x8/43-200,-612.3431911938
S66x8/44-A,-78.530728191
S66x8/44-B,-197.6259818528
S66x8/44-090,-276.159537398
S66x8/44-095,-276.1597735879
S66x8/44-100,-276.1595919855
S66x8/44-105,-276.1592254991
S66x8/44-110,-276.1588129479
S66x8/44-125,-276.1578150966
S66x8/44-150,-276.1571060698
S66x8/44-200,-276.1569182458
S66x8/45-A,-77.2816070875
S66x8/45-B,-197.6260453803
S66x8/45-090,-274.9090652841
S66x8/45-095,-274.909650519
S66x8/45-100,-274.9097027166
S66x8/45-105,-274.909520113
S66x8/45-110,-274.9092177593
S66x8/45-125,-274.9083623385
S66x8/45-150,-274.9077199252
S66x8/45-200,-274.9074746034
S66x8/46-A,-248.4282648249
S66x8/46-B,-197.6260442399
S66x8/46-090,-446.0595790909
S66x8/46-095,-446.0600535773
S66x8/46-100,-446.0599067563
S66x8/46-105,-446.0594100086
S66x8/46-110,-446.0587625523
S66x8/46-125,-446.0569377135
S66x8/46-150,-446.0551059578
S66x8/46-200,-446.0544828426
S66x8/47-A,-232.1173275214
S66x8/47-B,-232.1171526403
S66x8/47-090,-464.2355078189
S66x8/47-095,-464.2371139073
S66x8/47-100,-464.2376676752
S66x8/47-105,-464.2376736936
S66x8/47-110,-464.2373859661
S66x8/47-125,-464.2362824135
S66x8/47-150,-464.2352193499
S66x8/47-200,-464.2347773243
S66x8/48-A,-248.1614976099
S66x8/48-B,-248.1614184226
S66x8/48-090,-496.3259146284
S66x8/48-095,-496.327131307
S66x8/48-100,-496.3274796207
S66x8/48-105,-496.3273492267
S66x8/48-110,-496.3269527958
S66x8/48-125,-496.32556913
S66x8/48-150,-496.3241244533
S66x8/48-200,-496.3233650433
S66x8/49-A,-232.1173250187
S66x8/49-B,-248.1614963106
S66x8/49-090,-480.2804849548
S66x8/49-095,-480.2821148151
S66x8/49-100,-480.2826396847
S66x8/49-105,-480.2826072805
S66x8/49-110,-480.2822740191
S66x8/49-125,-480.2809972944
S66x8/49-150,-480.279722224
S66x8/49-200,-480.2790807565
S66x8/50-A,-232.1173126735
S66x8/50-B,-77.2816771614
S66x8/50-090,-309.4016945677
S66x8/50-095,-309.4027762042
S66x8/50-100,-309.402964112
S66x8/50-105,-309.4027785864
S66x8/50-110,-309.4023847115
S66x8/50-125,-309.4010446543
S66x8/50-150,-309.3997369738
S66x8/50-200,-309.399023946
S66x8/51-A,-77.2816222699
S66x8/51-B,-77.2816960828
S66x8/51-090,-154.5659633461
S66x8/51-095,-154.5661588974
S66x8/51-100,-154.5660581755
S66x8/51-105,-154.5658112558
S66x8/51-110,-154.565508712
S66x8/51-125,-154.5646559527
S66x8/51-150,-154.5638611755
S66x8/51-200,-154.563409088
S66x8/52-A,-232.1173130838
S66x8/52-B,-229.0293153882
S66x8/52-090,-461.1527753208
S66x8/52-095,-461.1535751374
S66x8/52-100,-461.1536421282
S66x8/52-105,-461.153299976
S66x8/52-110,-461.1527400199
S66x8/52-125,-461.150810387
S66x8/52-150,-461.1486520892
S66x8/52-200,-461.1471927825
S66x8/53-A,-232.1173264926
S66x8/53-B,-209.1473691841
S66x8/53-090,-441.2708869309
S66x8/53-095,-441.2714357942
S66x8/53-100,-441.2714031394
S66x8/53-105,-441.2710370972
S66x8/53-110,-441.2705026864
S66x8/53-125,-441.2687090673
S66x8/53-150,-441.2666295488
S66x8/53-200,-441.2651139219
S66x8/54-A,-232.1172888471
S66x8/54-B,-76.4129214401
S66x8/54-090,-308.5357296
S66x8/54-095,-308.5361904392
S66x8/54-100,-308.5360819982
S66x8/54-105,-308.5356657854
S66x8/54-110,-308.5351246186
S66x8/54-125,-308.5335451622
S66x8/54-150,-308.5319052196
S66x8/54-200,-308.5307814079
S66x8/55-A,-232.1172540937
S66x8/55-B,-115.6814542646
S66x8/55-090,-347.8041616173
S66x8/55-095,-347.8049577273
S66x8/55-100,-347.8050510241
S66x8/55-105,-347.8047679145
S66x8/55-110,-347.8042754274
S66x8/55-125,-347.8025038426
S66x8/55-150,-347.8005773327
S66x8/55-200,-347.7993153151
S66x8/56-A,-232.1173242557
S66x8/56-B,-95.8044523628
S66x8/56-090,-327.9250354563
S66x8/56-095,-327.9258811225
S66x8/56-100,-327.9260649762
S66x8/56-105,-327.925879078
S66x8/56-110,-327.9254552641
S66x8/56-125,-327.9240350605
S66x8/56-150,-327.9227020615
S66x8/56-200,-327.9220211749
S66x8/57-A,-232.1172548821
S66x8/57-B,-248.4282364957
S66x8/57-090,-480.5497069037
S66x8/57-095,-480.5516729359
S66x8/57-100,-480.5522014117
S66x8/57-105,-480.5520337455
S66x8/57-110,-480.5515304492
S66x8/57-125,-480.5495281324
S66x8/57-150,-480.5474441569
S66x8/57-200,-480.546188658
S66x8/58-A,-248.1614805347
S66x8/58-B,-248.1614048986
S66x8/58-090,-496.3286458762
S66x8/58-095,-496.3298396613
S66x8/58-100,-496.3298881061
S66x8/58-105,-496.3291440752
S66x8/58-110,-496.3282207255
S66x8/58-125,-496.3259323433
S66x8/58-150,-496.3241444683
S66x8/58-200,-496.3232371252
S66x8/59-A,-77.2817409016
S66x8/59-B,-76.4130031577
S66x8/59-090,-153.7009422502
S66x8/59-095,-153.7009598346
S66x8/59-100,-153.7006690461
S66x8/59-105,-153.7002174911
S66x8/59-110,-153.6996961287
S66x8/59-125,-153.6981710392
S66x8/59-150,-153.6964863448
S66x8/59-200,-153.6952228444
S66x8/60-A,-77.2815957751
S66x8/60-B,-229.0292965939
S66x8/60-090,-306.3202069901
S66x8/60-095,-306.3204930423
S66x8/60-100,-306.3201829577
S66x8/60-105,-306.3195450421
S66x8/60-110,-306.3187509496
S66x8/60-125,-306.3162987584
S66x8/60-150,-306.3135053192
S66x8/60-200,-306.3115540325
S66x8/61-A,-197.6260620018
S66x8/61-B,-229.0293651844
S66x8/61-090,-426.6593718093
S66x8/61-095,-426.6594652943
S66x8/61-100,-426.659243028
S66x8/61-105,-426.6588537864
S66x8/61-110,-426.6584046758
S66x8/61-125,-426.6571813375
S66x8/61-150,-426.655894293
S66x8/61-200,-426.6554990546
S66x8/62-A,-197.626064837
S66x8/62-B,-209.1473842773
S66x8/62-090,-406.7782267953
S66x8/62-095,-406.7784889612
S66x8/62-100,-406.7782584071
S66x8/62-105,-406.7777751812
S66x8/62-110,-406.7772037742
S66x8/62-125,-406.7756174447
S66x8/62-150,-406.7741863192
S66x8/62-200,-406.7735696831
S66x8/63-A,-232.1173846358
S66x8/63-B,-229.0293052715
S66x8/63-090,-461.1495852826
S66x8/63-095,-461.150919314
S66x8/63-100,-461.1512433494
S66x8/63-105,-461.1510495616
S66x8/63-110,-461.1505545893
S66x8/63-125,-461.1489821805
S66x8/63-150,-461.1474775658
S66x8/63-200,-461.1468053457
S66x8/64-A,-248.4282183748
S66x8/64-B,-78.530796067
S66x8/64-090,-326.9633762081
S66x8/64-095,-326.9636914622
S66x8/64-100,-326.9635454625
S66x8/64-105,-326.9631602049
S66x8/64-110,-326.9626710267
S66x8/64-125,-326.9612613998
S66x8/64-150,-326.9598025843
S66x8/64-200,-326.9590871756
S66x8/65-A,-248.1615733771
S66x8/65-B,-77.2810198626
S66x8/65-090,-325.4505681932
S66x8/65-095,-325.4507957599
S66x8/65-100,-325.450607598
S66x8/65-105,-325.4501793857
S66x8/65-110,-325.4496291375
S66x8/65-125,-325.4478567962
S66x8/65-150,-325.4457234413
S66x8/65-200,-325.4440951121
S66x8/66-A,-95.8044444259
S66x8/66-B,-248.1615411348
S66x8/66-090,-343.971632018
S66x8/66-095,-343.9721213333
S66x8/66-100,-343.9721088144
S66x8/66-105,-343.9717968331
S66x8/66-110,-343.971315338
