system,wB97M(w=15)/def2-QZVP/Q-Chem
S66x8/02-125,-192.34532511
S66x8/02-150,-192.34372083
S66x8/02-200,-192.34182913
S66x8/03-A,-76.50174349
S66x8/03-B,-95.95923247
S66x8/03-090,-172.46737497
S66x8/03-095,-172.46846234
S66x8/03-100,-172.46891321
S66x8/03-105,-172.46895204
S66x8/03-110,-172.46873242
S66x8/03-125,-172.46740792
S66x8/03-150,-172.46512828
S66x8/03-200,-172.46261243
S66x8/04-A,-76.50174573
S66x8/04-B,-248.78294202
S66x8/04-090,-325.29042257
S66x8/04-095,-325.29180426
S66x8/04-100,-325.29250969
S66x8/04-105,-325.29275351
S66x8/04-110,-325.29270274
S66x8/04-125,-325.29169676
S66x8/04-150,-325.28964547
S66x8/04-200,-325.28670577
S66x8/05-A,-115.83847334
S66x8/05-B,-115.83870736
S66x8/05-090,-231.68063171
S66x8/05-095,-231.6819548
S66x8/05-100,-231.6826415
S66x8/05-105,-231.68291401
S66x8/05-110,-231.68292049
S66x8/05-125,-231.68219274
S66x8/05-150,-231.68059717
S66x8/05-200,-231.67867285
S66x8/06-A,-115.83821658
S66x8/06-B,-95.95923762
S66x8/06-090,-211.80269901
S66x8/06-095,-211.8042505
S66x8/06-100,-211.80505605
S66x8/06-105,-211.80535729
S66x8/06-110,-211.80531515
S66x8/06-125,-211.80422915
S66x8/06-150,-211.80198868
S66x8/06-200,-211.79936576
S66x8/07-A,-115.83833719
S66x8/07-B,-248.7829382
S66x8/07-090,-364.62638512
S66x8/07-095,-364.62796633
S66x8/07-100,-364.62881446
S66x8/07-105,-364.62916216
S66x8/07-110,-364.62918867
S66x8/07-125,-364.62832585
S66x8/07-150,-364.6260028
S66x8/07-200,-364.6229007
S66x8/08-A,-115.83850347
S66x8/08-B,-76.50174958
S66x8/08-090,-192.34420155
S66x8/08-095,-192.34528373
S66x8/08-100,-192.34580106
S66x8/08-105,-192.34596163
S66x8/08-110,-192.34589116
S66x8/08-125,-192.34508475
S66x8/08-150,-192.34353095
S66x8/08-200,-192.34170655
S66x8/09-A,-95.9591485
S66x8/09-B,-115.83867665
S66x8/09-090,-211.79781928
S66x8/09-095,-211.79896271
S66x8/09-100,-211.79961401
S66x8/09-105,-211.79994969
S66x8/09-110,-211.80008957
S66x8/09-125,-211.79994024
S66x8/09-150,-211.79926336
S66x8/09-200,-211.79841025
S66x8/10-A,-95.95916281
S66x8/10-B,-95.95921675
S66x8/10-090,-191.9176083
S66x8/10-095,-191.91925257
S66x8/10-100,-191.92024431
S66x8/10-105,-191.92079657
S66x8/10-110,-191.92105311
S66x8/10-125,-191.92101156
S66x8/10-150,-191.92000568
S66x8/10-200,-191.91891123
S66x8/11-A,-95.95900336
S66x8/11-B,-248.78311528
S66x8/11-090,-344.74109449
S66x8/11-095,-344.74296096
S66x8/11-100,-344.74413135
S66x8/11-105,-344.74482689
S66x8/11-110,-344.7452055
S66x8/11-125,-344.74515663
S66x8/11-150,-344.74394952
S66x8/11-200,-344.74284885
S66x8/12-A,-95.95921131
S66x8/12-B,-76.50141756
S66x8/12-090,-172.46640814
S66x8/12-095,-172.46779098
S66x8/12-100,-172.46845439
S66x8/12-105,-172.46864361
S66x8/12-110,-172.4685324
S66x8/12-125,-172.46737234
S66x8/12-150,-172.46514883
S66x8/12-200,-172.46261044
S66x8/13-A,-248.78303257
S66x8/13-B,-115.83870674
S66x8/13-090,-364.62353945
S66x8/13-095,-364.62515271
S66x8/13-100,-364.6261063
S66x8/13-105,-364.62661701
S66x8/13-110,-364.6268256
S66x8/13-125,-364.62658291
S66x8/13-150,-364.62537738
S66x8/13-200,-364.62356889
S66x8/14-A,-248.78277825
S66x8/14-B,-95.95922372
S66x8/14-090,-344.74526882
S66x8/14-095,-344.74701533
S66x8/14-100,-344.74801882
S66x8/14-105,-344.74852361
S66x8/14-110,-344.74868254
S66x8/14-125,-344.74814864
S66x8/14-150,-344.74645489
S66x8/14-200,-344.74413032
S66x8/15-A,-248.78275894
S66x8/15-B,-248.78292184
S66x8/15-090,-497.56898695
S66x8/15-095,-497.57084137
S66x8/15-100,-497.57194219
S66x8/15-105,-497.57253825
S66x8/15-110,-497.57277905
S66x8/15-125,-497.57241885
S66x8/15-150,-497.5708553
S66x8/15-200,-497.56813982
S66x8/16-A,-248.78294087
S66x8/16-B,-76.50175051
S66x8/16-090,-325.28801162
S66x8/16-095,-325.28918877
S66x8/16-100,-325.28981681
S66x8/16-105,-325.29007447
S66x8/16-110,-325.29010506
S66x8/16-125,-325.28956163
S66x8/16-150,-325.28820284
S66x8/16-200,-325.28643448
S66x8/17-A,-415.25903059
S66x8/17-B,-415.25913561
S66x8/17-090,-830.53224152
S66x8/17-095,-830.53514569
S66x8/17-100,-830.53655721
S66x8/17-105,-830.53697936
S66x8/17-110,-830.53674633
S66x8/17-125,-830.53419816
S66x8/17-150,-830.52905391
S66x8/17-200,-830.52296414
S66x8/18-A,-76.50175041
S66x8/18-B,-248.56676151
S66x8/18-090,-325.07436422
S66x8/18-095,-325.07553022
S66x8/18-100,-325.07604692
S66x8/18-105,-325.0761394
S66x8/18-110,-325.07596596
S66x8/18-125,-325.07474784
S66x8/18-150,-325.07258215
S66x8/18-200,-325.07016116
S66x8/19-A,-115.83824252
S66x8/19-B,-248.56675384
S66x8/19-090,-364.41000712
S66x8/19-095,-364.41146666
S66x8/19-100,-364.41220149
S66x8/19-105,-364.4124487
S66x8/19-110,-364.41264782
S66x8/19-125,-364.41130682
S66x8/19-150,-364.40940591
S66x8/19-200,-364.40686323
S66x8/20-A,-229.32005987
S66x8/20-B,-229.32005989
S66x8/20-090,-458.65759294
S66x8/20-095,-458.66062318
S66x8/20-100,-458.66198106
S66x8/20-105,-458.66222489
S66x8/20-110,-458.66176406
S66x8/20-125,-458.65852244
S66x8/20-150,-458.65235789
S66x8/20-200,-458.64539806
S66x8/21-A,-209.43581869
S66x8/21-B,-209.43582129
S66x8/21-090,-418.88545764
S66x8/21-095,-418.88819593
S66x8/21-100,-418.88952641
S66x8/21-105,-418.88990434
S66x8/21-110,-418.88966764
S66x8/21-125,-418.88723058
S66x8/21-150,-418.88245346
S66x8/21-200,-418.87619536
S66x8/22-A,-229.32002536
S66x8/22-B,-415.25882657
S66x8/22-090,-644.5966746
S66x8/22-095,-644.5996597
S66x8/22-100,-644.60106155
S66x8/22-105,-644.6014024
S66x8/22-110,-644.60104437
S66x8/22-125,-644.59797184
S66x8/22-150,-644.59201043
S66x8/22-200,-644.58492622
S66x8/23-A,-209.43569894
S66x8/23-B,-415.25872419
S66x8/23-090,-624.71200222
S66x8/23-095,-624.71485772
S66x8/23-100,-624.71626459
S66x8/23-105,-624.71668163
S66x8/23-110,-624.71644541
S66x8/23-125,-624.71377577
S66x8/23-150,-624.7082589
S66x8/23-200,-624.70131186
S66x8/24-A,-232.51797274
S66x8/24-B,-232.51799122
S66x8/24-090,-465.01771107
S66x8/24-095,-465.02448508
S66x8/24-100,-465.02869624
S66x8/24-105,-465.0313018
S66x8/24-110,-465.03295031
S66x8/24-125,-465.03518535
S66x8/24-150,-465.0358693
S66x8/24-200,-465.03589021
S66x8/25-A,-248.56679319
S66x8/25-B,-248.56679803
S66x8/25-090,-497.11623892
S66x8/25-095,-497.12297549
S66x8/25-100,-497.12720966
S66x8/25-105,-497.12986451
S66x8/25-110,-497.13150992
S66x8/25-125,-497.13361463
S66x8/25-150,-497.13407237
S66x8/25-200,-497.13375077
S66x8/26-A,-415.2597337
S66x8/26-B,-415.2597337
S66x8/26-090,-830.50543507
S66x8/26-095,-830.5127863
S66x8/26-100,-830.51731832
S66x8/26-105,-830.52002248
S66x8/26-110,-830.52162669
S66x8/26-125,-830.52321123
S66x8/26-150,-830.5224443
S66x8/26-200,-830.52064312
S66x8/27-A,-232.51797583
S66x8/27-B,-248.56679743
S66x8/27-090,-481.06657981
S66x8/27-095,-481.07371911
S66x8/27-100,-481.07805928
S66x8/27-105,-481.08073508
S66x8/27-110,-481.08237772
S66x8/27-125,-481.08446792
S66x8/27-150,-481.08499412
S66x8/27-200,-481.08482287
S66x8/28-A,-232.51802258
S66x8/28-B,-415.26025476
S66x8/28-090,-647.75998238
S66x8/28-095,-647.76709457
S66x8/28-100,-647.77156492
S66x8/28-105,-647.77439225
S66x8/28-110,-647.77624452
S66x8/28-125,-647.77844077
S66x8/28-150,-647.77879125
S66x8/28-200,-647.77824921
S66x8/29-A,-248.56679648
S66x8/29-B,-415.26020264
S66x8/29-090,-663.80775659
S66x8/29-095,-663.81687158
S66x8/29-100,-663.82213941
S66x8/29-105,-663.82521377
S66x8/29-110,-663.82701755
S66x8/29-125,-663.82876633
S66x8/29-150,-663.82845392
S66x8/29-200,-663.82745963
S66x8/30-A,-232.51798302
S66x8/30-B,-78.68050439
S66x8/30-090,-311.18816977
S66x8/30-095,-311.1917633
S66x8/30-100,-311.19402043
S66x8/30-105,-311.195495
S66x8/30-110,-311.1964363
S66x8/30-125,-311.19777521
S66x8/30-150,-311.19827676
S66x8/30-200,-311.19836344
S66x8/31-A,-415.26026012
S66x8/31-B,-78.68051753
S66x8/31-090,-493.93269802
S66x8/31-095,-493.93606618
S66x8/31-100,-493.93816602
S66x8/31-105,-493.93956704
S66x8/31-110,-493.94045346
S66x8/31-125,-493.94144885
S66x8/31-150,-493.94141551
S66x8/31-200,-493.94097598
S66x8/32-A,-415.26022931
S66x8/32-B,-77.42765366
S66x8/32-090,-492.68112993
S66x8/32-095,-492.68444761
S66x8/32-100,-492.68646403
S66x8/32-105,-492.68768805
S66x8/32-110,-492.68844189
S66x8/32-125,-492.68906359
S66x8/32-150,-492.6887128
S66x8/32-200,-492.68800905
S66x8/33-A,-248.56679035
S66x8/33-B,-78.6804755
S66x8/33-090,-327.23793211
S66x8/33-095,-327.24117401
S66x8/33-100,-327.24328948
S66x8/33-105,-327.24466811
S66x8/33-110,-327.24558695
S66x8/33-125,-327.24683953
S66x8/33-150,-327.24727323
S66x8/33-200,-327.24724285
S66x8/34-A,-197.97602403
S66x8/34-B,-197.97602169
S66x8/34-090,-395.93869973
S66x8/34-095,-395.94339446
S66x8/34-100,-395.9463726
S66x8/34-105,-395.94839716
S66x8/34-110,-395.9498183
S66x8/34-125,-395.95184628
S66x8/34-150,-395.95247537
S66x8/34-200,-395.95227066
S66x8/35-A,-197.97602599
S66x8/35-B,-197.97583184
S66x8/35-090,-395.94225219
S66x8/35-095,-395.94587355
S66x8/35-100,-395.94810397
S66x8/35-105,-395.94951068
S66x8/35-110,-395.95046387
S66x8/35-125,-395.95173042
S66x8/35-150,-395.95205503
S66x8/35-200,-395.9519107
S66x8/36-A,-197.97578519
S66x8/36-B,-197.97584646
S66x8/36-090,-395.94571616
S66x8/36-095,-395.94769404
S66x8/36-100,-395.94897581
S66x8/36-105,-395.9498535
S66x8/36-110,-395.95043089
S66x8/36-125,-395.95123837
S66x8/36-150,-395.95144514
S66x8/36-200,-395.95132141
S66x8/37-A,-196.76440366
S66x8/37-B,-197.97549958
S66x8/37-090,-394.730431
S66x8/37-095,-394.7339916
S66x8/37-100,-394.73623041
S66x8/37-105,-394.73765306
S66x8/37-110,-394.73861685
S66x8/37-125,-394.7399285
S66x8/37-150,-394.74034993
S66x8/37-200,-394.74022856
S66x8/38-A,-196.76428609
S66x8/38-B,-196.76428575
S66x8/38-090,-393.51839217
S66x8/38-095,-393.52179321
S66x8/38-100,-393.5242424
S66x8/38-105,-393.52585643
S66x8/38-110,-393.52699079
S66x8/38-125,-393.52840596
S66x8/38-150,-393.52877742
S66x8/38-200,-393.52859556
S66x8/39-A,-232.51798915
S66x8/39-B,-196.76424002
S66x8/39-090,-429.26917123
S66x8/39-095,-429.27400341
S66x8/39-100,-429.27713756
S66x8/39-105,-429.27920498
S66x8/39-110,-429.28051782
S66x8/39-125,-429.28218955
S66x8/39-150,-429.28256924
S66x8/39-200,-429.28230158
S66x8/40-A,-232.51799469
S66x8/40-B,-197.97573552
S66x8/40-090,-430.48398992
S66x8/40-095,-430.4877624
S66x8/40-100,-430.49013863
S66x8/40-105,-430.49164499
S66x8/40-110,-430.49260404
S66x8/40-125,-430.49384173
S66x8/40-150,-430.49405059
S66x8/40-200,-430.49380698
S66x8/41-A,-415.26031324
S66x8/41-B,-197.97609588
S66x8/41-090,-613.22182582
S66x8/41-095,-613.22695033
S66x8/41-100,-613.23029708
S66x8/41-105,-613.23261147
S66x8/41-110,-613.23445008
S66x8/41-125,-613.2365126
S66x8/41-150,-613.23675594
S66x8/41-200,-613.23644243
S66x8/42-A,-415.26032871
S66x8/42-B,-196.76430047
S66x8/42-090,-612.0109573
S66x8/42-095,-612.0160571
S66x8/42-100,-612.01927006
S66x8/42-105,-612.02134512
S66x8/42-110,-612.022759
S66x8/42-125,-612.02453091
S66x8/42-150,-612.02496445
S66x8/42-200,-612.02468451
S66x8/43-A,-415.26028688
S66x8/43-B,-197.975781
S66x8/43-090,-613.22591188
S66x8/43-095,-613.22996025
S66x8/43-100,-613.23245546
S66x8/43-105,-613.23407538
S66x8/43-110,-613.23510694
S66x8/43-125,-613.23629599
S66x8/43-150,-613.23638741
S66x8/43-200,-613.23603373
S66x8/44-A,-78.68050525
S66x8/44-B,-197.97603696
S66x8/44-090,-276.65030778
S66x8/44-095,-276.65259234
S66x8/44-100,-276.65405251
S66x8/44-105,-276.65509452
S66x8/44-110,-276.65572801
S66x8/44-125,-276.65665579
S66x8/44-150,-276.65682644
S66x8/44-200,-276.65663931
S66x8/45-A,-77.42767055
S66x8/45-B,-197.97601764
S66x8/45-090,-275.3972772
S66x8/45-095,-275.39978566
S66x8/45-100,-275.40134769
S66x8/45-105,-275.40237099
S66x8/45-110,-275.40298978
S66x8/45-125,-275.40375599
S66x8/45-150,-275.40380265
S66x8/45-200,-275.40353602
S66x8/46-A,-248.78307434
S66x8/46-B,-197.97594077
S66x8/46-090,-446.74855174
S66x8/46-095,-446.75202118
S66x8/46-100,-446.75443003
S66x8/46-105,-446.75615248
S66x8/46-110,-446.75733913
S66x8/46-125,-446.75911693
S66x8/46-150,-446.759659
S66x8/46-200,-446.75924096
S66x8/47-A,-232.51800095
S66x8/47-B,-232.51802777
S66x8/47-090,-465.02705498
S66x8/47-095,-465.03076183
S66x8/47-100,-465.03302946
S66x8/47-105,-465.03445323
S66x8/47-110,-465.03533564
S66x8/47-125,-465.03638462
S66x8/47-150,-465.03646348
S66x8/47-200,-465.03612078
S66x8/48-A,-248.56680758
S66x8/48-B,-248.56678975
S66x8/48-090,-497.12613392
S66x8/48-095,-497.12935757
S66x8/48-100,-497.1314167
S66x8/48-105,-497.13273538
S66x8/48-110,-497.13353844
S66x8/48-125,-497.13450812
S66x8/48-150,-497.13446268
S66x8/48-200,-497.13392003
S66x8/49-A,-232.51800092
S66x8/49-B,-248.56677788
S66x8/49-090,-481.07648691
S66x8/49-095,-481.08021395
S66x8/49-100,-481.08247459
S66x8/49-105,-481.08387728
S66x8/49-110,-481.08473958
S66x8/49-125,-481.08568171
S66x8/49-150,-481.08560486
S66x8/49-200,-481.08509443
S66x8/50-A,-232.51800514
S66x8/50-B,-77.42768653
S66x8/50-090,-309.94110341
S66x8/50-095,-309.94379387
S66x8/50-100,-309.94535679
S66x8/50-105,-309.9461891
S66x8/50-110,-309.94672909
S66x8/50-125,-309.94706262
S66x8/50-150,-309.94664774
S66x8/50-200,-309.94598499
S66x8/51-A,-77.42767717
S66x8/51-B,-77.42769936
S66x8/51-090,-154.85497898
S66x8/51-095,-154.85584749
S66x8/51-100,-154.85631498
S66x8/51-105,-154.85653522
S66x8/51-110,-154.85661165
S66x8/51-125,-154.85645115
S66x8/51-150,-154.85598649
S66x8/51-200,-154.85552717
S66x8/52-A,-232.51800534
S66x8/52-B,-229.32220847
S66x8/52-090,-461.83663521
S66x8/52-095,-461.8391949
S66x8/52-100,-461.84076158
S66x8/52-105,-461.84169004
S66x8/52-110,-461.84222794
S66x8/52-125,-461.8425502
S66x8/52-150,-461.84192755
S66x8/52-200,-461.84084453
S66x8/53-A,-232.51800278
S66x8/53-B,-209.43685119
S66x8/53-090,-441.95243084
S66x8/53-095,-441.95445478
S66x8/53-100,-441.95570258
S66x8/53-105,-441.95644221
S66x8/53-110,-441.95686409
S66x8/53-125,-441.95712643
S66x8/53-150,-441.95649494
S66x8/53-200,-441.95537855
S66x8/54-A,-232.51800987
S66x8/54-B,-76.50171561
S66x8/54-090,-309.01816923
S66x8/54-095,-309.01995496
S66x8/54-100,-309.02100612
S66x8/54-105,-309.02159451
S66x8/54-110,-309.02188014
S66x8/54-125,-309.02191658
S66x8/54-150,-309.02121687
S66x8/54-200,-309.02024164
S66x8/55-A,-232.51801612
S66x8/55-B,-115.838568
S66x8/55-090,-348.35201448
S66x8/55-095,-348.35463923
S66x8/55-100,-348.35629055
S66x8/55-105,-348.35734185
S66x8/55-110,-348.35798258
S66x8/55-125,-348.35857446
S66x8/55-150,-348.35814952
S66x8/55-200,-348.3571867
S66x8/56-A,-232.51800197
S66x8/56-B,-95.95916127
S66x8/56-090,-328.47084
S66x8/56-095,-328.47357338
S66x8/56-100,-328.47532851
S66x8/56-105,-328.47654163
S66x8/56-110,-328.47732752
S66x8/56-125,-328.47812773
S66x8/56-150,-328.47799016
S66x8/56-200,-328.47742266
S66x8/57-A,-232.51801526
S66x8/57-B,-248.78303742
S66x8/57-090,-481.2918334
S66x8/57-095,-481.29660077
S66x8/57-100,-481.29944414
S66x8/57-105,-481.30116602
S66x8/57-110,-481.30219408
S66x8/57-125,-481.3031533
S66x8/57-150,-481.30275691
S66x8/57-200,-481.30173722
S66x8/58-A,-248.56676446
S66x8/58-B,-248.56675265
S66x8/58-090,-497.1295675
S66x8/58-095,-497.13253219
S66x8/58-100,-497.13469737
S66x8/58-105,-497.13553138
S66x8/58-110,-497.13577826
S66x8/58-125,-497.13548531
S66x8/58-150,-497.1346149
S66x8/58-200,-497.13382802
S66x8/59-A,-77.42768914
S66x8/59-B,-76.50174893
S66x8/59-090,-153.93131195
S66x8/59-095,-153.93208688
S66x8/59-100,-153.93245748
S66x8/59-105,-153.93257826
S66x8/59-110,-153.93254032
S66x8/59-125,-153.93203447
S66x8/59-150,-153.93105444
S66x8/59-200,-153.92996314
S66x8/60-A,-77.42765127
S66x8/60-B,-229.32217518
S66x8/60-090,-306.75090332
S66x8/60-095,-306.75254936
S66x8/60-100,-306.75342553
S66x8/60-105,-306.75382156
S66x8/60-110,-306.75390985
S66x8/60-125,-306.75337182
S66x8/60-150,-306.7520435
S66x8/60-200,-306.75055587
S66x8/61-A,-197.97602348
S66x8/61-B,-229.32228566
S66x8/61-090,-427.29181716
S66x8/61-095,-427.29390176
S66x8/61-100,-427.29538422
S66x8/61-105,-427.29642818
S66x8/61-110,-427.29717381
S66x8/61-125,-427.29833164
S66x8/61-150,-427.29869102
S66x8/61-200,-427.29841074
S66x8/62-A,-197.97606703
S66x8/62-B,-209.43690219
S66x8/62-090,-407.40514065
S66x8/62-095,-407.40791834
S66x8/62-100,-407.40986489
S66x8/62-105,-407.41117154
S66x8/62-110,-407.41201648
S66x8/62-125,-407.413303
S66x8/62-150,-407.413553
S66x8/62-200,-407.41314425
S66x8/63-A,-232.51798672
S66x8/63-B,-229.32222548
S66x8/63-090,-461.83117981
S66x8/63-095,-461.83513546
S66x8/63-100,-461.83754912
S66x8/63-105,-461.83907974
S66x8/63-110,-461.84004795
S66x8/63-125,-461.84108311
S66x8/63-150,-461.84100688
S66x8/63-200,-461.84044285
S66x8/64-A,-248.78306625
S66x8/64-B,-78.68051068
S66x8/64-090,-327.45922362
S66x8/64-095,-327.46121136
S66x8/64-100,-327.46251298
S66x8/64-105,-327.46335274
S66x8/64-110,-327.46388835
S66x8/64-125,-327.46447599
S66x8/64-150,-327.46429264
S66x8/64-200,-327.46369927
S66x8/65-A,-248.56678826
S66x8/65-B,-77.42733901
S66x8/65-090,-325.99691875
S66x8/65-095,-325.99786789
S66x8/65-100,-325.9983263
S66x8/65-105,-325.99847935
S66x8/65-110,-325.99843654
S66x8/65-125,-325.99779076
S66x8/65-150,-325.99655361
S66x8/65-200,-325.99517962
S66x8/66-A,-95.95913939
S66x8/66-B,-248.56679478
S66x8/66-090,-344.52180331
S66x8/66-095,-344.52391752
S66x8/66-100,-344.52532393
S66x8/66-105,-344.52623931
S66x8/66-110,-344.52682003
S66x8/66-125,-344.52748847
S66x8/66-150,-344.52727809
S66x8/66-200,-344.52648951
NCIBLIND10/01-A,-232.51677488
NCIBLIND10/01-B,-40.55998289
NCIBLIND10/01-1,-273.06916617
NCIBLIND10/01-2,-273.07532782
NCIBLIND10/01-3,-273.07698806
NCIBLIND10/01-4,-273.07687381
NCIBLIND10/01-5,-273.07679645
NCIBLIND10/01-6,-273.07677029
NCIBLIND10/01-7,-273.07676272
NCIBLIND10/02-A,-232.51764648
NCIBLIND10/02-B,-76.50150522
NCIBLIND10/02-1,-308.9996335
NCIBLIND10/02-2,-309.01764309
NCIBLIND10/02-3,-309.02099133
NCIBLIND10/02-4,-309.02119899
NCIBLIND10/02-5,-309.02075915
NCIBLIND10/02-6,-309.02030844
NCIBLIND10/02-7,-309.01968838
NCIBLIND10/02-8,-309.01944311
NCIBLIND10/02-9,-309.01933176
NCIBLIND10/03-A,-155.19776581
NCIBLIND10/03-B,-155.1977159
NCIBLIND10/03-1,-310.38759948
NCIBLIND10/03-2,-310.39331439
NCIBLIND10/03-3,-310.39638252
NCIBLIND10/03-4,-310.39598802
NCIBLIND10/03-5,-310.39569422
NCIBLIND10/03-6,-310.39558753
NCIBLIND10/03-7,-310.39554897
NCIBLIND10/04-A,-600.09819644
NCIBLIND10/04-B,-600.09872272
NCIBLIND10/04-1,-1200.1803771
NCIBLIND10/04-2,-1200.19405336
NCIBLIND10/04-3,-1200.20348647
NCIBLIND10/04-4,-1200.20179474
