system,LC-wPBEh(w=50)/def2-QZVP/Q-Chem
S22x5/18-1.0,-626.7425587256
S22x5/18-1.2,-626.7380977241
S22x5/18-1.5,-626.7296399723
S22x5/18-2.0,-626.7225709009
S22x5/19-A,-307.2452169471
S22x5/19-B,-307.2449515589
S22x5/19-0.9,-614.4957006369
S22x5/19-1.0,-614.4969387088
S22x5/19-1.2,-614.4965582364
S22x5/19-1.5,-614.4941940668
S22x5/19-2.0,-614.4920345341
S22x5/20-A,-414.5575734361
S22x5/20-B,-414.5575734361
S22x5/20-0.9,-829.1113554515
S22x5/20-1.0,-829.1206502969
S22x5/20-1.2,-829.1206017872
S22x5/20-1.5,-829.1176888056
S22x5/20-2.0,-829.1159948914
S22x5/21-A,-414.5568883921
S22x5/21-B,-414.5568883921
S22x5/21-0.9,-829.1420400228
S22x5/21-1.0,-829.1443770155
S22x5/21-1.2,-829.1388764277
S22x5/21-1.5,-829.1289586231
S22x5/21-2.0,-829.1203656211
S22x5/22-A,-232.0567614748
S22x5/22-B,-93.3508004154
S22x5/22-0.9,-325.4116144757
S22x5/22-1.0,-325.4126994795
S22x5/22-1.2,-325.4121723268
S22x5/22-1.5,-325.4103838266
S22x5/22-2.0,-325.4087503763
S66x8/01-A,-76.3866891334
S66x8/01-B,-76.3866870914
S66x8/01-090,-152.7812122606
S66x8/01-095,-152.7815639896
S66x8/01-100,-152.781482731
S66x8/01-105,-152.7811435345
S66x8/01-110,-152.7806624366
S66x8/01-125,-152.779022345
S66x8/01-150,-152.7768355646
S66x8/01-200,-152.7747846144
S66x8/02-A,-76.3866941271
S66x8/02-B,-115.6463660388
S66x8/02-090,-192.0410322136
S66x8/02-095,-192.0415205625
S66x8/02-100,-192.0415135745
S66x8/02-105,-192.041208834
S66x8/02-110,-192.0407327079
S66x8/02-125,-192.0390127471
S66x8/02-150,-192.0366584246
S66x8/02-200,-192.0344658353
S66x8/03-A,-76.3866977279
S66x8/03-B,-95.7846996251
S66x8/03-090,-172.1823641922
S66x8/03-095,-172.1827680368
S66x8/03-100,-172.1826224951
S66x8/03-105,-172.1821440616
S66x8/03-110,-172.1814794669
S66x8/03-125,-172.1791645802
S66x8/03-150,-172.1760192346
S66x8/03-200,-172.1730726135
S66x8/04-A,-76.3866980608
S66x8/04-B,-248.3512052916
S66x8/04-090,-324.7492646377
S66x8/04-095,-324.7498203981
S66x8/04-100,-324.7497970806
S66x8/04-105,-324.7494225645
S66x8/04-110,-324.7488384551
S66x8/04-125,-324.7466678884
S66x8/04-150,-324.7435090782
S66x8/04-200,-324.7399705903
S66x8/05-A,-115.6463955432
S66x8/05-B,-115.646395122
S66x8/05-090,-231.3005593761
S66x8/05-095,-231.3011614809
S66x8/05-100,-231.3012347221
S66x8/05-105,-231.300987082
S66x8/05-110,-231.3005515155
S66x8/05-125,-231.2988892451
S66x8/05-150,-231.2965375188
S66x8/05-200,-231.2942881268
S66x8/06-A,-115.6462153258
S66x8/06-B,-95.7847471221
S66x8/06-090,-211.4417138948
S66x8/06-095,-211.4424425884
S66x8/06-100,-211.4424965922
S66x8/06-105,-211.4421338912
S66x8/06-110,-211.4415383321
S66x8/06-125,-211.4392807838
S66x8/06-150,-211.4360343855
S66x8/06-200,-211.432904124
S66x8/07-A,-115.6463120832
S66x8/07-B,-248.3508978797
S66x8/07-090,-364.0082480323
S66x8/07-095,-364.0089701173
S66x8/07-100,-364.0090660761
S66x8/07-105,-364.0087705304
S66x8/07-110,-364.0082307421
S66x8/07-125,-364.0060881107
S66x8/07-150,-364.0024848939
S66x8/07-200,-363.998803779
S66x8/08-A,-115.6464033045
S66x8/08-B,-76.3866905527
S66x8/08-090,-192.0406757407
S66x8/08-095,-192.0411323478
S66x8/08-100,-192.041126877
S66x8/08-105,-192.0408434244
S66x8/08-110,-192.0404005197
S66x8/08-125,-192.0388147255
S66x8/08-150,-192.03663549
S66x8/08-200,-192.034563097
S66x8/09-A,-95.7847358742
S66x8/09-B,-115.6464135476
S66x8/09-090,-211.4342541331
S66x8/09-095,-211.4347541214
S66x8/09-100,-211.4348893215
S66x8/09-105,-211.4348094841
S66x8/09-110,-211.4346105647
S66x8/09-125,-211.4337942975
S66x8/09-150,-211.432698245
S66x8/09-200,-211.4317569694
S66x8/10-A,-95.7847525833
S66x8/10-B,-95.7847192243
S66x8/10-090,-191.5734582277
S66x8/10-095,-191.5742011072
S66x8/10-100,-191.5744379898
S66x8/10-105,-191.5743752332
S66x8/10-110,-191.5741288937
S66x8/10-125,-191.5730304595
S66x8/10-150,-191.5711961732
S66x8/10-200,-191.5699854542
S66x8/11-A,-95.7846188983
S66x8/11-B,-248.3510401022
S66x8/11-090,-344.140274475
S66x8/11-095,-344.1411832096
S66x8/11-100,-344.1415465022
S66x8/11-105,-344.1415664998
S66x8/11-110,-344.1413723131
S66x8/11-125,-344.1396247863
S66x8/11-150,-344.1375381078
S66x8/11-200,-344.1363709921
S66x8/12-A,-95.7847044606
S66x8/12-B,-76.3863681289
S66x8/12-090,-172.1821525227
S66x8/12-095,-172.1827381465
S66x8/12-100,-172.1826980994
S66x8/12-105,-172.1822747633
S66x8/12-110,-172.1816384962
S66x8/12-125,-172.1793441469
S66x8/12-150,-172.1761356332
S66x8/12-200,-172.1731045474
S66x8/13-A,-248.3510041728
S66x8/13-B,-115.6464033093
S66x8/13-090,-364.0040562489
S66x8/13-095,-364.0048751679
S66x8/13-100,-364.0051565189
S66x8/13-105,-364.0050945424
S66x8/13-110,-364.0048234625
S66x8/13-125,-364.0035138548
S66x8/13-150,-364.0014439343
S66x8/13-200,-363.9992647874
S66x8/14-A,-248.3508059705
S66x8/14-B,-95.7847108322
S66x8/14-090,-344.144331502
S66x8/14-095,-344.1452323333
S66x8/14-100,-344.1455009067
S66x8/14-105,-344.14536644
S66x8/14-110,-344.1449794526
S66x8/14-125,-344.1431967814
S66x8/14-150,-344.1404795373
S66x8/14-200,-344.137651321
S66x8/15-A,-248.3511284668
S66x8/15-B,-248.3511985464
S66x8/15-090,-496.7117198099
S66x8/15-095,-496.7126931253
S66x8/15-100,-496.7130353324
S66x8/15-105,-496.7129548519
S66x8/15-110,-496.71260141
S66x8/15-125,-496.7109073397
S66x8/15-150,-496.7081900846
S66x8/15-200,-496.7047983878
S66x8/16-A,-248.3513018529
S66x8/16-B,-76.3866924775
S66x8/16-090,-324.7447755889
S66x8/16-095,-324.7453554576
S66x8/16-100,-324.7454791933
S66x8/16-105,-324.7453148542
S66x8/16-110,-324.7449889493
S66x8/16-125,-324.7436845405
S66x8/16-150,-324.7417493525
S66x8/16-200,-324.7397667238
S66x8/17-A,-414.5570635432
S66x8/17-B,-414.5571632979
S66x8/17-090,-829.1380231047
S66x8/17-095,-829.1396063861
S66x8/17-100,-829.1398284996
S66x8/17-105,-829.1391873286
S66x8/17-110,-829.1380252496
S66x8/17-125,-829.1333481489
S66x8/17-150,-829.1263361407
S66x8/17-200,-829.1191318248
S66x8/18-A,-76.3866963386
S66x8/18-B,-248.0890172272
S66x8/18-090,-324.4860322277
S66x8/18-095,-324.4865103998
S66x8/18-100,-324.4864296386
S66x8/18-105,-324.4860044204
S66x8/18-110,-324.4853820463
S66x8/18-125,-324.4831801384
S66x8/18-150,-324.4801865662
S66x8/18-200,-324.4773888896
S66x8/19-A,-115.6462211099
S66x8/19-B,-248.0890112498
S66x8/19-090,-363.7453774204
S66x8/19-095,-363.7461017264
S66x8/19-100,-363.7461933405
S66x8/19-105,-363.7458850798
S66x8/19-110,-363.7452499148
S66x8/19-125,-363.7431844477
S66x8/19-150,-363.7399724582
S66x8/19-200,-363.7369534395
S66x8/20-A,-228.9444418307
S66x8/20-B,-228.9444458096
S66x8/20-090,-457.9181068836
S66x8/20-095,-457.9196975894
S66x8/20-100,-457.9197455418
S66x8/20-105,-457.9187968091
S66x8/20-110,-457.9172687939
S66x8/20-125,-457.9114508952
S66x8/20-150,-457.9029632637
S66x8/20-200,-457.89441257
S66x8/21-A,-209.0782094497
S66x8/21-B,-209.0782140758
S66x8/21-090,-418.1796276672
S66x8/21-095,-418.1810324408
S66x8/21-100,-418.1811799847
S66x8/21-105,-418.1805492399
S66x8/21-110,-418.1794389788
S66x8/21-125,-418.1750325098
S66x8/21-150,-418.1684503677
S66x8/21-200,-418.1610658598
S66x8/22-A,-228.9443581447
S66x8/22-B,-414.5568603726
S66x8/22-090,-643.5298517963
S66x8/22-095,-643.5314484813
S66x8/22-100,-643.5315912826
S66x8/22-105,-643.5307986758
S66x8/22-110,-643.5294521172
S66x8/22-125,-643.524126516
S66x8/22-150,-643.5160355069
S66x8/22-200,-643.5075494185
S66x8/23-A,-209.078092641
S66x8/23-B,-414.5567691518
S66x8/23-090,-623.6623440019
S66x8/23-095,-623.6639080775
S66x8/23-100,-623.6641513054
S66x8/23-105,-623.6635311131
S66x8/23-110,-623.6623795058
S66x8/23-125,-623.6576411469
S66x8/23-150,-623.650184319
S66x8/23-200,-623.641974354
S66x8/24-A,-232.056845988
S66x8/24-B,-232.0568226072
S66x8/24-090,-464.1034090515
S66x8/24-095,-464.1078777214
S66x8/24-100,-464.1109019884
S66x8/24-105,-464.1123027138
S66x8/24-110,-464.1126495132
S66x8/24-125,-464.1134188286
S66x8/24-150,-464.1133294085
S66x8/24-200,-464.1133577801
S66x8/25-A,-248.0889983225
S66x8/25-B,-248.0890291249
S66x8/25-090,-496.1698468175
S66x8/25-095,-496.1740558462
S66x8/25-100,-496.1766744535
S66x8/25-105,-496.1781984445
S66x8/25-110,-496.1787299876
S66x8/25-125,-496.1789862421
S66x8/25-150,-496.1784919429
S66x8/25-200,-496.1781718532
S66x8/26-A,-414.5575737004
S66x8/26-B,-414.5575737004
S66x8/26-090,-829.1138535131
S66x8/26-095,-829.118297335
S66x8/26-100,-829.1206508951
S66x8/26-105,-829.1215510888
S66x8/26-110,-829.1215936836
S66x8/26-125,-829.1205443038
S66x8/26-150,-829.1182575966
S66x8/26-200,-829.1163080858
S66x8/27-A,-232.0568467523
S66x8/27-B,-248.0890400285
S66x8/27-090,-480.1365456211
S66x8/27-095,-480.1409665127
S66x8/27-100,-480.1439140914
S66x8/27-105,-480.145452685
S66x8/27-110,-480.1458226281
S66x8/27-125,-480.1462903832
S66x8/27-150,-480.1459317699
S66x8/27-200,-480.1457709334
S66x8/28-A,-232.0567259807
S66x8/28-B,-414.5580842386
S66x8/28-090,-646.6077989154
S66x8/28-095,-646.6118255226
S66x8/28-100,-646.6144251641
S66x8/28-105,-646.6159709719
S66x8/28-110,-646.6164565859
S66x8/28-125,-646.6161628193
S66x8/28-150,-646.6153481022
S66x8/28-200,-646.6147699776
S66x8/29-A,-248.088971657
S66x8/29-B,-414.5580815243
S66x8/29-090,-662.640184472
S66x8/29-095,-662.6456626752
S66x8/29-100,-662.6484296505
S66x8/29-105,-662.6499788405
S66x8/29-110,-662.6504350814
S66x8/29-125,-662.649798041
S66x8/29-150,-662.6484939001
S66x8/29-200,-662.6475029113
S66x8/30-A,-232.0568344043
S66x8/30-B,-78.5166777725
S66x8/30-090,-310.5684676687
S66x8/30-095,-310.5705453451
S66x8/30-100,-310.5719571714
S66x8/30-105,-310.5725876329
S66x8/30-110,-310.5727345633
S66x8/30-125,-310.57316026
S66x8/30-150,-310.5731432261
S66x8/30-200,-310.5732782911
S66x8/31-A,-414.5581452794
S66x8/31-B,-78.5166941535
S66x8/31-090,-493.0727533834
S66x8/31-095,-493.0746795107
S66x8/31-100,-493.0757511096
S66x8/31-105,-493.0762192736
S66x8/31-110,-493.0763368849
S66x8/31-125,-493.0761606924
S66x8/31-150,-493.0755119056
S66x8/31-200,-493.0749760146
S66x8/32-A,-414.5581731359
S66x8/32-B,-77.2609372815
S66x8/32-090,-491.817929967
S66x8/32-095,-491.8198977154
S66x8/32-100,-491.8209085266
S66x8/32-105,-491.8212583746
S66x8/32-110,-491.8212915616
S66x8/32-125,-491.8208323147
S66x8/32-150,-491.819873837
S66x8/32-200,-491.8191301213
S66x8/33-A,-248.089053669
S66x8/33-B,-78.5166384821
S66x8/33-090,-326.601882663
S66x8/33-095,-326.6037481692
S66x8/33-100,-326.604878698
S66x8/33-105,-326.6054602582
S66x8/33-110,-326.6056673756
S66x8/33-125,-326.6058953634
S66x8/33-150,-326.605730451
S66x8/33-200,-326.6056843594
S66x8/34-A,-197.5939953752
S66x8/34-B,-197.5939165713
S66x8/34-090,-395.1842004039
S66x8/34-095,-395.1866331214
S66x8/34-100,-395.1879491521
S66x8/34-105,-395.1886112663
S66x8/34-110,-395.1889620339
S66x8/34-125,-395.1890699036
S66x8/34-150,-395.1886877928
S66x8/34-200,-395.1883875004
S66x8/35-A,-197.5939661446
S66x8/35-B,-197.5968021531
S66x8/35-090,-395.1878706425
S66x8/35-095,-395.1897224206
S66x8/35-100,-395.1907212616
S66x8/35-105,-395.1911828794
S66x8/35-110,-395.1913877959
S66x8/35-125,-395.1913702692
S66x8/35-150,-395.1910694509
S66x8/35-200,-395.1908690776
S66x8/36-A,-197.5968241742
S66x8/36-B,-197.5968837731
S66x8/36-090,-395.1918196231
S66x8/36-095,-395.1928444174
S66x8/36-100,-395.1933937425
S66x8/36-105,-395.1936628693
S66x8/36-110,-395.1938157591
S66x8/36-125,-395.193807228
S66x8/36-150,-395.1936191694
S66x8/36-200,-395.1934785841
S66x8/37-A,-196.388774868
S66x8/37-B,-197.5967409297
S66x8/37-090,-393.9822595694
S66x8/37-095,-393.984173103
S66x8/37-100,-393.985214596
S66x8/37-105,-393.985730618
S66x8/37-110,-393.9859638562
S66x8/37-125,-393.9860707432
S66x8/37-150,-393.9858116931
S66x8/37-200,-393.9856028436
S66x8/38-A,-196.3886631358
S66x8/38-B,-196.3888673746
S66x8/38-090,-392.7742519516
S66x8/38-095,-392.7760541085
S66x8/38-100,-392.7772033004
S66x8/38-105,-392.7777506046
S66x8/38-110,-392.777971576
S66x8/38-125,-392.777999341
S66x8/38-150,-392.777658396
S66x8/38-200,-392.7774287617
S66x8/39-A,-232.0568254831
S66x8/39-B,-196.3886044025
S66x8/39-090,-428.4404350728
S66x8/39-095,-428.4433265651
S66x8/39-100,-428.4449665144
S66x8/39-105,-428.4457639744
S66x8/39-110,-428.4460521768
S66x8/39-125,-428.4462335097
S66x8/39-150,-428.4457515273
S66x8/39-200,-428.4453916218
S66x8/40-A,-232.0568157508
S66x8/40-B,-197.5968629577
S66x8/40-090,-429.6500369217
S66x8/40-095,-429.6522832002
S66x8/40-100,-429.6536310134
S66x8/40-105,-429.6541536459
S66x8/40-110,-429.6543045838
S66x8/40-125,-429.6544309158
S66x8/40-150,-429.6539859348
S66x8/40-200,-429.6536626789
S66x8/41-A,-414.5581169526
S66x8/41-B,-197.5942092344
S66x8/41-090,-612.1478813619
S66x8/41-095,-612.1507771673
S66x8/41-100,-612.1524535665
S66x8/41-105,-612.1531131439
S66x8/41-110,-612.1533086463
S66x8/41-125,-612.1533552512
S66x8/41-150,-612.1527095195
S66x8/41-200,-612.1523694014
S66x8/42-A,-414.5581799723
S66x8/42-B,-196.3886020016
S66x8/42-090,-610.9418749762
S66x8/42-095,-610.9447690888
S66x8/42-100,-610.9463579475
S66x8/42-105,-610.9470974909
S66x8/42-110,-610.9474335608
S66x8/42-125,-610.9475853704
S66x8/42-150,-610.9471186529
S66x8/42-200,-610.9467816197
S66x8/43-A,-414.5582197392
S66x8/43-B,-197.5967012963
S66x8/43-090,-612.1518068912
S66x8/43-095,-612.1541431583
S66x8/43-100,-612.155321382
S66x8/43-105,-612.1557610706
S66x8/43-110,-612.1559432856
S66x8/43-125,-612.1558890845
S66x8/43-150,-612.1553299097
S66x8/43-200,-612.1549197939
S66x8/44-A,-78.516679234
S66x8/44-B,-197.59404941
S66x8/44-090,-276.1093803846
S66x8/44-095,-276.1105218157
S66x8/44-100,-276.1110800204
S66x8/44-105,-276.11130805
S66x8/44-110,-276.1114198102
S66x8/44-125,-276.1113425099
S66x8/44-150,-276.1110876143
S66x8/44-200,-276.1109057588
S66x8/45-A,-77.2609420332
S66x8/45-B,-197.5940104806
S66x8/45-090,-274.8529323426
S66x8/45-095,-274.8542952585
S66x8/45-100,-274.8549883402
S66x8/45-105,-274.8553628518
S66x8/45-110,-274.855519492
S66x8/45-125,-274.8554207432
S66x8/45-150,-274.85508988
S66x8/45-200,-274.8548567418
S66x8/46-A,-248.3513590741
S66x8/46-B,-197.5940100571
S66x8/46-090,-445.9432384274
S66x8/46-095,-445.9450147217
S66x8/46-100,-445.9460258643
S66x8/46-105,-445.9465168406
S66x8/46-110,-445.9467260278
S66x8/46-125,-445.9467348987
S66x8/46-150,-445.9460980287
S66x8/46-200,-445.9455731329
S66x8/47-A,-232.0568008837
S66x8/47-B,-232.0567073443
S66x8/47-090,-464.1105180805
S66x8/47-095,-464.1127595262
S66x8/47-100,-464.1139238231
S66x8/47-105,-464.1145203252
S66x8/47-110,-464.1147276466
S66x8/47-125,-464.1146162492
S66x8/47-150,-464.1140825814
S66x8/47-200,-464.1136600775
S66x8/48-A,-248.0890014723
S66x8/48-B,-248.0889639291
S66x8/48-090,-496.1765921087
S66x8/48-095,-496.1784256545
S66x8/48-100,-496.1794260968
S66x8/48-105,-496.1799315643
S66x8/48-110,-496.180050492
S66x8/48-125,-496.1798022233
S66x8/48-150,-496.1790403122
S66x8/48-200,-496.1783507283
S66x8/49-A,-232.0568022319
S66x8/49-B,-248.0889944718
S66x8/49-090,-480.1434132507
S66x8/49-095,-480.1456897608
S66x8/49-100,-480.1468257235
S66x8/49-105,-480.1473850934
S66x8/49-110,-480.1475668161
S66x8/49-125,-480.1472983403
S66x8/49-150,-480.1465924068
S66x8/49-200,-480.1459789651
S66x8/50-A,-232.0567883268
S66x8/50-B,-77.2610071882
S66x8/50-090,-309.3177548314
S66x8/50-095,-309.3192446009
S66x8/50-100,-309.3198527109
S66x8/50-105,-309.3201117568
S66x8/50-110,-309.3201130114
S66x8/50-125,-309.3195499855
S66x8/50-150,-309.3186399185
S66x8/50-200,-309.3179397917
S66x8/51-A,-77.2609537102
S66x8/51-B,-77.2610168899
S66x8/51-090,-154.5232891709
S66x8/51-095,-154.523726964
S66x8/51-100,-154.5238569749
S66x8/51-105,-154.5238151015
S66x8/51-110,-154.5236831727
S66x8/51-125,-154.5231638935
S66x8/51-150,-154.5225292649
S66x8/51-200,-154.5220804949
S66x8/52-A,-232.0567861568
S66x8/52-B,-228.9462740166
S66x8/52-090,-461.0053905803
S66x8/52-095,-461.0067309238
S66x8/52-100,-461.0073198272
S66x8/52-105,-461.0074708306
S66x8/52-110,-461.0073543027
S66x8/52-125,-461.0063773641
S66x8/52-150,-461.0049206159
S66x8/52-200,-461.0036150166
S66x8/53-A,-232.0567883381
S66x8/53-B,-209.0790837173
S66x8/53-090,-441.1383201335
S66x8/53-095,-441.1393847494
S66x8/53-100,-441.1398533386
S66x8/53-105,-441.1399477564
S66x8/53-110,-441.1398308054
S66x8/53-125,-441.1389941789
S66x8/53-150,-441.1376050339
S66x8/53-200,-441.1362661938
S66x8/54-A,-232.056776839
S66x8/54-B,-76.3866308261
S66x8/54-090,-308.4460344629
S66x8/54-095,-308.4469887481
S66x8/54-100,-308.4473129369
S66x8/54-105,-308.4472687738
S66x8/54-110,-308.4470519635
S66x8/54-125,-308.4461974654
S66x8/54-150,-308.445011629
S66x8/54-200,-308.4439665432
S66x8/55-A,-232.0567573363
S66x8/55-B,-115.646441311
S66x8/55-090,-347.7045206469
S66x8/55-095,-347.7058948679
S66x8/55-100,-347.7065656798
S66x8/55-105,-347.7068344501
S66x8/55-110,-347.7068206071
S66x8/55-125,-347.7060529588
S66x8/55-150,-347.7048451554
S66x8/55-200,-347.7037413018
S66x8/56-A,-232.0567979261
S66x8/56-B,-95.7847210122
S66x8/56-090,-327.8407642317
S66x8/56-095,-327.8422214277
S66x8/56-100,-327.843023385
S66x8/56-105,-327.8434559682
S66x8/56-110,-327.8435480542
S66x8/56-125,-327.8431496757
S66x8/56-150,-327.8423905993
S66x8/56-200,-327.8417525524
S66x8/57-A,-232.0567632192
S66x8/57-B,-248.351325094
S66x8/57-090,-480.4070155408
S66x8/57-095,-480.4098261393
S66x8/57-100,-480.4111600732
S66x8/57-105,-480.4117305454
S66x8/57-110,-480.4118905325
S66x8/57-125,-480.4112005044
S66x8/57-150,-480.4098894195
S66x8/57-200,-480.4087418034
S66x8/58-A,-248.088980859
S66x8/58-B,-248.0889203824
S66x8/58-090,-496.1795230723
S66x8/58-095,-496.1812653884
S66x8/58-100,-496.1821054577
S66x8/58-105,-496.1820506969
S66x8/58-110,-496.1816773546
S66x8/58-125,-496.1803998441
S66x8/58-150,-496.1790876577
S66x8/58-200,-496.1782429871
S66x8/59-A,-77.2610608852
S66x8/59-B,-76.3866852049
S66x8/59-090,-153.6516667205
S66x8/59-095,-153.6520170811
S66x8/59-100,-153.6520378686
S66x8/59-105,-153.6518740805
S66x8/59-110,-153.6516060408
S66x8/59-125,-153.6506305037
S66x8/59-150,-153.6493418026
S66x8/59-200,-153.6481822253
S66x8/60-A,-77.2609492022
S66x8/60-B,-228.9462471248
S66x8/60-090,-306.2132001628
S66x8/60-095,-306.2139010224
S66x8/60-100,-306.2140006263
S66x8/60-105,-306.2137478206
S66x8/60-110,-306.2133138024
S66x8/60-125,-306.2117161103
S66x8/60-150,-306.2096290857
S66x8/60-200,-306.2078948239
S66x8/61-A,-197.5940540151
S66x8/61-B,-228.9463247025
S66x8/61-090,-426.5393103978
S66x8/61-095,-426.5402854632
S66x8/61-100,-426.5408432398
S66x8/61-105,-426.5411355587
S66x8/61-110,-426.5412844638
S66x8/61-125,-426.5412714058
S66x8/61-150,-426.5407977236
S66x8/61-200,-426.5404728437
S66x8/62-A,-197.594067036
S66x8/62-B,-209.0790914718
S66x8/62-090,-406.6720456352
S66x8/62-095,-406.6733632696
S66x8/62-100,-406.6740606206
S66x8/62-105,-406.6744203627
S66x8/62-110,-406.6745774716
S66x8/62-125,-406.6743875325
S66x8/62-150,-406.6738158375
S66x8/62-200,-406.6732903411
S66x8/63-A,-232.0568254696
S66x8/63-B,-228.9462792183
S66x8/63-090,-461.000907182
S66x8/63-095,-461.0030651144
S66x8/63-100,-461.0042328334
S66x8/63-105,-461.0048187094
S66x8/63-110,-461.0049170463
S66x8/63-125,-461.0046767181
S66x8/63-150,-461.003826685
S66x8/63-200,-461.003197026
S66x8/64-A,-248.3512593446
S66x8/64-B,-78.5167607524
S66x8/64-090,-326.8682111915
S66x8/64-095,-326.8692410601
S66x8/64-100,-326.8697588372
S66x8/64-105,-326.8699318782
S66x8/64-110,-326.869917514
S66x8/64-125,-326.8695574818
S66x8/64-150,-326.8687411785
S66x8/64-200,-326.8680916345
S66x8/65-A,-248.0890309503
S66x8/65-B,-77.2605197216
S66x8/65-090,-325.355307798
S66x8/65-095,-325.3557636228
S66x8/65-100,-325.3558092128
S66x8/65-105,-325.3556129886
S66x8/65-110,-325.3552789661
S66x8/65-125,-325.3540348256
S66x8/65-150,-325.3523589284
S66x8/65-200,-325.3508813188
S66x8/66-A,-95.7846858177
S66x8/66-B,-248.0890108261
S66x8/66-090,-343.8749631737
S66x8/66-095,-343.8760134255
S66x8/66-100,-343.8765680075
S66x8/66-105,-343.8767897761
S66x8/66-110,-343.876790628
