system,LC-wPBEh(w=450)/def2-QZVP/Q-Chem
S22x5/15-1.2,-595.8314116549
S22x5/15-1.5,-595.829774148
S22x5/15-2.0,-595.8282330325
S22x5/16-A,-232.1517470713
S22x5/16-B,-363.6753465723
S22x5/16-0.9,-595.8173355087
S22x5/16-1.0,-595.8244815198
S22x5/16-1.2,-595.8264872435
S22x5/16-1.5,-595.8265057621
S22x5/16-2.0,-595.8267999308
S22x5/17-A,-264.2024680103
S22x5/17-B,-264.2024306223
S22x5/17-0.9,-528.397880192
S22x5/17-1.0,-528.4044697671
S22x5/17-1.2,-528.4058230791
S22x5/17-1.5,-528.405293401
S22x5/17-2.0,-528.4050288031
S22x5/18-A,-323.4016218662
S22x5/18-B,-303.5385214114
S22x5/18-0.9,-626.9611011802
S22x5/18-1.0,-626.9633825589
S22x5/18-1.2,-626.9594022697
S22x5/18-1.5,-626.951410592
S22x5/18-2.0,-626.9447320132
S22x5/19-A,-307.3599750598
S22x5/19-B,-307.3597751904
S22x5/19-0.9,-614.7254505029
S22x5/19-1.0,-614.7266204987
S22x5/19-1.2,-614.7260319225
S22x5/19-1.5,-614.7236185468
S22x5/19-2.0,-614.7215485694
S22x5/20-A,-414.6891128873
S22x5/20-B,-414.6891128874
S22x5/20-0.9,-829.3769148037
S22x5/20-1.0,-829.3844728389
S22x5/20-1.2,-829.3834335494
S22x5/20-1.5,-829.3806611716
S22x5/20-2.0,-829.3791183216
S22x5/21-A,-414.6882654987
S22x5/21-B,-414.6882654987
S22x5/21-0.9,-829.4040386647
S22x5/21-1.0,-829.4064615812
S22x5/21-1.2,-829.4013955847
S22x5/21-1.5,-829.391807944
S22x5/21-2.0,-829.3834108246
S22x5/22-A,-232.1516977773
S22x5/22-B,-93.3762769721
S22x5/22-0.9,-325.5331642844
S22x5/22-1.0,-325.5339773892
S22x5/22-1.2,-325.5329570825
S22x5/22-1.5,-325.5309618315
S22x5/22-2.0,-325.5293100249
S66x8/01-A,-76.4192762838
S66x8/01-B,-76.4192117132
S66x8/01-090,-152.8455757544
S66x8/01-095,-152.8459696365
S66x8/01-100,-152.8459363248
S66x8/01-105,-152.845647219
S66x8/01-110,-152.8452173239
S66x8/01-125,-152.8437198169
S66x8/01-150,-152.8417006496
S66x8/01-200,-152.8397830795
S66x8/02-A,-76.4192884477
S66x8/02-B,-115.7045257643
S66x8/02-090,-192.1311735532
S66x8/02-095,-192.1316656606
S66x8/02-100,-192.1316740887
S66x8/02-105,-192.131393349
S66x8/02-110,-192.1309492853
S66x8/02-125,-192.1293494116
S66x8/02-150,-192.127158559
S66x8/02-200,-192.1251097689
S66x8/03-A,-76.4193127752
S66x8/03-B,-95.844577316
S66x8/03-090,-172.2736543249
S66x8/03-095,-172.2741080424
S66x8/03-100,-172.2740158929
S66x8/03-105,-172.2735938546
S66x8/03-110,-172.2729891548
S66x8/03-125,-172.2708595506
S66x8/03-150,-172.267968229
S66x8/03-200,-172.2652729151
S66x8/04-A,-76.419307941
S66x8/04-B,-248.4658176397
S66x8/04-090,-324.8961830346
S66x8/04-095,-324.8967079755
S66x8/04-100,-324.8966610424
S66x8/04-105,-324.8962689668
S66x8/04-110,-324.8956762853
S66x8/04-125,-324.8935372458
S66x8/04-150,-324.8904350781
S66x8/04-200,-324.8870315264
S66x8/05-A,-115.7045574052
S66x8/05-B,-115.7045440168
S66x8/05-090,-231.4162846452
S66x8/05-095,-231.4169056305
S66x8/05-100,-231.4170091595
S66x8/05-105,-231.4167991005
S66x8/05-110,-231.416406085
S66x8/05-125,-231.4148827418
S66x8/05-150,-231.4127114334
S66x8/05-200,-231.4106408681
S66x8/06-A,-115.704271005
S66x8/06-B,-95.8445861916
S66x8/06-090,-211.5585826554
S66x8/06-095,-211.5593388165
S66x8/06-100,-211.559421763
S66x8/06-105,-211.5590996691
S66x8/06-110,-211.5585658519
S66x8/06-125,-211.5565159671
S66x8/06-150,-211.5535494878
S66x8/06-200,-211.5507368807
S66x8/07-A,-115.7043606686
S66x8/07-B,-248.4657150361
S66x8/07-090,-364.1806819815
S66x8/07-095,-364.1813890277
S66x8/07-100,-364.1814774032
S66x8/07-105,-364.1811852927
S66x8/07-110,-364.1806611533
S66x8/07-125,-364.178600561
S66x8/07-150,-364.1751447916
S66x8/07-200,-364.1717168309
S66x8/08-A,-115.7046059959
S66x8/08-B,-76.4192184841
S66x8/08-090,-192.1307128553
S66x8/08-095,-192.131223497
S66x8/08-100,-192.1312767147
S66x8/08-105,-192.1310529553
S66x8/08-110,-192.1306695578
S66x8/08-125,-192.1292456966
S66x8/08-150,-192.127251819
S66x8/08-200,-192.1253412818
S66x8/09-A,-95.844594555
S66x8/09-B,-115.7046258632
S66x8/09-090,-211.5515832108
S66x8/09-095,-211.5521383816
S66x8/09-100,-211.552336737
S66x8/09-105,-211.5523148785
S66x8/09-110,-211.5521674511
S66x8/09-125,-211.5515033538
S66x8/09-150,-211.5505914307
S66x8/09-200,-211.5497874013
S66x8/10-A,-95.8445267065
S66x8/10-B,-95.8445453117
S66x8/10-090,-191.6924496531
S66x8/10-095,-191.693215999
S66x8/10-100,-191.6934783762
S66x8/10-105,-191.6934526263
S66x8/10-110,-191.6932468928
S66x8/10-125,-191.6922586214
S66x8/10-150,-191.6906615628
S66x8/10-200,-191.6896225111
S66x8/11-A,-95.8442734608
S66x8/11-B,-248.4658384334
S66x8/11-090,-344.3147036927
S66x8/11-095,-344.3155633907
S66x8/11-100,-344.3158766354
S66x8/11-105,-344.3158677645
S66x8/11-110,-344.3156685141
S66x8/11-125,-344.3139629167
S66x8/11-150,-344.3120454333
S66x8/11-200,-344.3110001438
S66x8/12-A,-95.8445475829
S66x8/12-B,-76.4184122943
S66x8/12-090,-172.2736125635
S66x8/12-095,-172.2742129696
S66x8/12-100,-172.2742000069
S66x8/12-105,-172.2738121905
S66x8/12-110,-172.2732158299
S66x8/12-125,-172.2710484658
S66x8/12-150,-172.2680593442
S66x8/12-200,-172.265274506
S66x8/13-A,-248.4658036774
S66x8/13-B,-115.7045821547
S66x8/13-090,-364.1767206569
S66x8/13-095,-364.1775669636
S66x8/13-100,-364.1778691288
S66x8/13-105,-364.1778233735
S66x8/13-110,-364.1775677765
S66x8/13-125,-364.1763151129
S66x8/13-150,-364.1743652426
S66x8/13-200,-364.1723163089
S66x8/14-A,-248.4655242596
S66x8/14-B,-95.8444861114
S66x8/14-090,-344.3180023984
S66x8/14-095,-344.3189587284
S66x8/14-100,-344.3192682335
S66x8/14-105,-344.319175612
S66x8/14-110,-344.3188412071
S66x8/14-125,-344.3172314968
S66x8/14-150,-344.314722278
S66x8/14-200,-344.312166944
S66x8/15-A,-248.465640578
S66x8/15-B,-248.4658122806
S66x8/15-090,-496.940575669
S66x8/15-095,-496.9415430244
S66x8/15-100,-496.9418822147
S66x8/15-105,-496.9418089157
S66x8/15-110,-496.9414717272
S66x8/15-125,-496.9398278552
S66x8/15-150,-496.9371676358
S66x8/15-200,-496.9339615071
S66x8/16-A,-248.4658936724
S66x8/16-B,-76.4192283707
S66x8/16-090,-324.891364535
S66x8/16-095,-324.8920259909
S66x8/16-100,-324.8922202432
S66x8/16-105,-324.8921152847
S66x8/16-110,-324.8918376774
S66x8/16-125,-324.8906475503
S66x8/16-150,-324.8888436615
S66x8/16-200,-324.8869744589
S66x8/17-A,-414.6884166302
S66x8/17-B,-414.6886273095
S66x8/17-090,-829.3996831625
S66x8/17-095,-829.4013433115
S66x8/17-100,-829.4016502146
S66x8/17-105,-829.4011048763
S66x8/17-110,-829.4000431459
S66x8/17-125,-829.3956293625
S66x8/17-150,-829.3888684834
S66x8/17-200,-829.3819297219
S66x8/18-A,-76.4192932085
S66x8/18-B,-248.1796705283
S66x8/18-090,-324.6080901185
S66x8/18-095,-324.6086257388
S66x8/18-100,-324.6086042728
S66x8/18-105,-324.60824225
S66x8/18-110,-324.6076880557
S66x8/18-125,-324.605686935
S66x8/18-150,-324.6029340205
S66x8/18-200,-324.6003505756
S66x8/19-A,-115.7042755471
S66x8/19-B,-248.1796648274
S66x8/19-090,-363.8931724397
S66x8/19-095,-363.8939598944
S66x8/19-100,-363.894113426
S66x8/19-105,-363.8938714047
S66x8/19-110,-363.8930244755
S66x8/19-125,-363.8914823112
S66x8/19-150,-363.8882193873
S66x8/19-200,-363.8854444833
S66x8/20-A,-229.0315898446
S66x8/20-B,-229.0315828451
S66x8/20-090,-458.0924286838
S66x8/20-095,-458.0938112134
S66x8/20-100,-458.0937094327
S66x8/20-105,-458.0926661717
S66x8/20-110,-458.0910851734
S66x8/20-125,-458.0854494681
S66x8/20-150,-458.0770642239
S66x8/20-200,-458.0686786912
S66x8/21-A,-209.1667476195
S66x8/21-B,-209.1667529369
S66x8/21-090,-418.3558220995
S66x8/21-095,-418.3573011127
S66x8/21-100,-418.3575199796
S66x8/21-105,-418.3569550592
S66x8/21-110,-418.3559060938
S66x8/21-125,-418.3516738368
S66x8/21-150,-418.3453015719
S66x8/21-200,-418.3381668225
S66x8/22-A,-229.0315112612
S66x8/22-B,-414.6883480227
S66x8/22-090,-643.748092358
S66x8/22-095,-643.7496467977
S66x8/22-100,-643.7497698804
S66x8/22-105,-643.7489793213
S66x8/22-110,-643.7476498304
S66x8/22-125,-643.7424239878
S66x8/22-150,-643.7345166885
S66x8/22-200,-643.7262177368
S66x8/23-A,-209.1666737427
S66x8/23-B,-414.6880895214
S66x8/23-090,-623.881499385
S66x8/23-095,-623.8831141364
S66x8/23-100,-623.8834175458
S66x8/23-105,-623.8828665054
S66x8/23-110,-623.8817854202
S66x8/23-125,-623.8772317241
S66x8/23-150,-623.8699916983
S66x8/23-200,-623.8620013966
S66x8/24-A,-232.151988602
S66x8/24-B,-232.1518644526
S66x8/24-090,-464.2949423794
S66x8/24-095,-464.2988762759
S66x8/24-100,-464.3012428663
S66x8/24-105,-464.3023575864
S66x8/24-110,-464.3026465051
S66x8/24-125,-464.3031490266
S66x8/24-150,-464.3032934928
S66x8/24-200,-464.3035203918
S66x8/25-A,-248.1795523648
S66x8/25-B,-248.1796046847
S66x8/25-090,-496.3524070107
S66x8/25-095,-496.3561406017
S66x8/25-100,-496.3582472306
S66x8/25-105,-496.3593749172
S66x8/25-110,-496.3597222433
S66x8/25-125,-496.3597379355
S66x8/25-150,-496.3594383697
S66x8/25-200,-496.3592800467
S66x8/26-A,-414.6891121538
S66x8/26-B,-414.6891121537
S66x8/26-090,-829.3790956776
S66x8/26-095,-829.3827975213
S66x8/26-100,-829.384471339
S66x8/26-105,-829.3849524424
S66x8/26-110,-829.3847823147
S66x8/26-125,-829.3832930716
S66x8/26-150,-829.3811314033
S66x8/26-200,-829.3793990039
S66x8/27-A,-232.1519531979
S66x8/27-B,-248.1796398051
S66x8/27-090,-480.3236296369
S66x8/27-095,-480.3276113685
S66x8/27-100,-480.3299648891
S66x8/27-105,-480.3310757482
S66x8/27-110,-480.3313279429
S66x8/27-125,-480.3315371868
S66x8/27-150,-480.3314182742
S66x8/27-200,-480.3314345408
S66x8/28-A,-232.151629017
S66x8/28-B,-414.6898247867
S66x8/28-090,-646.8368013769
S66x8/28-095,-646.8401664508
S66x8/28-100,-646.8421187341
S66x8/28-105,-646.8431866205
S66x8/28-110,-646.8433235687
S66x8/28-125,-646.842675184
S66x8/28-150,-646.8418866138
S66x8/28-200,-646.8414962653
S66x8/29-A,-248.1794843285
S66x8/29-B,-414.689861633
S66x8/29-090,-662.8645792355
S66x8/29-095,-662.8694021156
S66x8/29-100,-662.8715527816
S66x8/29-105,-662.8725900276
S66x8/29-110,-662.8727112499
S66x8/29-125,-662.8717131993
S66x8/29-150,-662.8705392233
S66x8/29-200,-662.869677653
S66x8/30-A,-232.1519233024
S66x8/30-B,-78.5613613977
S66x8/30-090,-310.7084615811
S66x8/30-095,-310.7103501433
S66x8/30-100,-310.7115140215
S66x8/30-105,-310.7120201301
S66x8/30-110,-310.7121510246
S66x8/30-125,-310.7125497367
S66x8/30-150,-310.7127621885
S66x8/30-200,-310.7130586035
S66x8/31-A,-414.6899650849
S66x8/31-B,-78.5612456602
S66x8/31-090,-493.2498048156
S66x8/31-095,-493.2514153581
S66x8/31-100,-493.2522458933
S66x8/31-105,-493.2525695747
S66x8/31-110,-493.2525860879
S66x8/31-125,-493.2522893321
S66x8/31-150,-493.2517414663
S66x8/31-200,-493.2513502218
S66x8/32-A,-414.690127598
S66x8/32-B,-77.2893979168
S66x8/32-090,-491.978845176
S66x8/32-095,-491.9805212527
S66x8/32-100,-491.9813516434
S66x8/32-105,-491.9815570571
S66x8/32-110,-491.9814501407
S66x8/32-125,-491.9808481698
S66x8/32-150,-491.9799718699
S66x8/32-200,-491.9793545318
S66x8/33-A,-248.1797005253
S66x8/33-B,-78.5613395334
S66x8/33-090,-326.7373480642
S66x8/33-095,-326.7389892028
S66x8/33-100,-326.7399710089
S66x8/33-105,-326.7404452075
S66x8/33-110,-326.7405707533
S66x8/33-125,-326.7407823066
S66x8/33-150,-326.7408297473
S66x8/33-200,-326.7409667054
S66x8/34-A,-197.7376626829
S66x8/34-B,-197.7377893885
S66x8/34-090,-395.4718532072
S66x8/34-095,-395.4739930431
S66x8/34-100,-395.4750756631
S66x8/34-105,-395.475554782
S66x8/34-110,-395.4758418047
S66x8/34-125,-395.4759539364
S66x8/34-150,-395.4758463547
S66x8/34-200,-395.4758452874
S66x8/35-A,-197.7377134396
S66x8/35-B,-197.7413483144
S66x8/35-090,-395.4760641993
S66x8/35-095,-395.4777957185
S66x8/35-100,-395.4786891735
S66x8/35-105,-395.4790595932
S66x8/35-110,-395.4792491169
S66x8/35-125,-395.4793044267
S66x8/35-150,-395.4792298682
S66x8/35-200,-395.4792227549
S66x8/36-A,-197.7413302908
S66x8/36-B,-197.741293756
S66x8/36-090,-395.4804135755
S66x8/36-095,-395.4814437593
S66x8/36-100,-395.4819918303
S66x8/36-105,-395.4822614611
S66x8/36-110,-395.4824664338
S66x8/36-125,-395.4825542611
S66x8/36-150,-395.482580044
S66x8/36-200,-395.4826049052
S66x8/37-A,-196.5216448998
S66x8/37-B,-197.7414371701
S66x8/37-090,-394.2595047032
S66x8/37-095,-394.2612418193
S66x8/37-100,-394.262178695
S66x8/37-105,-394.2626342332
S66x8/37-110,-394.2628350827
S66x8/37-125,-394.2630299469
S66x8/37-150,-394.2629792905
S66x8/37-200,-394.2629620305
S66x8/38-A,-196.5216057205
S66x8/38-B,-196.5216935724
S66x8/38-090,-393.0397493536
S66x8/38-095,-393.0414089522
S66x8/38-100,-393.0424887469
S66x8/38-105,-393.0429755928
S66x8/38-110,-393.0431643371
S66x8/38-125,-393.0433210982
S66x8/38-150,-393.0432547646
S66x8/38-200,-393.0432509647
S66x8/39-A,-232.151882028
S66x8/39-B,-196.52158641
S66x8/39-090,-428.6693165481
S66x8/39-095,-428.6718191372
S66x8/39-100,-428.67312069
S66x8/39-105,-428.6737229551
S66x8/39-110,-428.6739520805
S66x8/39-125,-428.6738710581
S66x8/39-150,-428.6735678018
S66x8/39-200,-428.673420615
S66x8/40-A,-232.1518448198
S66x8/40-B,-197.7411350523
S66x8/40-090,-429.8902595839
S66x8/40-095,-429.8921892049
S66x8/40-100,-429.8932009916
S66x8/40-105,-429.8936474411
S66x8/40-110,-429.8937793341
S66x8/40-125,-429.893725571
S66x8/40-150,-429.8934593603
S66x8/40-200,-429.8933655027
S66x8/41-A,-414.6898250293
S66x8/41-B,-197.7378691536
S66x8/41-090,-612.424282613
S66x8/41-095,-612.4266354521
S66x8/41-100,-612.4278177686
S66x8/41-105,-612.4282772634
S66x8/41-110,-612.4284619804
S66x8/41-125,-612.4281739973
S66x8/41-150,-612.4278388416
S66x8/41-200,-612.4276905204
S66x8/42-A,-414.6898389781
S66x8/42-B,-196.5215425291
S66x8/42-090,-611.2072552997
S66x8/42-095,-611.2097020877
S66x8/42-100,-611.210949335
S66x8/42-105,-611.211476374
S66x8/42-110,-611.2117061907
S66x8/42-125,-611.2116767568
S66x8/42-150,-611.2114517404
S66x8/42-200,-611.2113579896
S66x8/43-A,-414.6899696435
S66x8/43-B,-197.741434202
S66x8/43-090,-612.4286044666
S66x8/43-095,-612.4305562755
S66x8/43-100,-612.431475842
S66x8/43-105,-612.4318312805
S66x8/43-110,-612.4319363065
S66x8/43-125,-612.4316972776
S66x8/43-150,-612.4313292413
S66x8/43-200,-612.4311019129
S66x8/44-A,-78.5613485478
S66x8/44-B,-197.7376510361
S66x8/44-090,-276.2975821495
S66x8/44-095,-276.2985937273
S66x8/44-100,-276.299056629
S66x8/44-105,-276.299240467
S66x8/44-110,-276.2993745519
S66x8/44-125,-276.2993387966
S66x8/44-150,-276.2992791667
S66x8/44-200,-276.299257034
S66x8/45-A,-77.2894301302
S66x8/45-B,-197.7378287147
S66x8/45-090,-275.0249887696
S66x8/45-095,-275.0262819752
S66x8/45-100,-275.0268793695
S66x8/45-105,-275.0271621073
S66x8/45-110,-275.0273140684
S66x8/45-125,-275.027276052
S66x8/45-150,-275.027132262
S66x8/45-200,-275.0269823805
S66x8/46-A,-248.4659975559
S66x8/46-B,-197.7378377859
S66x8/46-090,-446.2020732513
S66x8/46-095,-446.203517842
S66x8/46-100,-446.2042645024
S66x8/46-105,-446.2045960713
S66x8/46-110,-446.2047363152
S66x8/46-125,-446.204605252
S66x8/46-150,-446.204182205
S66x8/46-200,-446.2039367027
S66x8/47-A,-232.1518126453
S66x8/47-B,-232.1515238506
S66x8/47-090,-464.3013322758
S66x8/47-095,-464.3032961607
S66x8/47-100,-464.3042292069
S66x8/47-105,-464.3046312865
S66x8/47-110,-464.3047496944
S66x8/47-125,-464.3045001396
S66x8/47-150,-464.3040698641
S66x8/47-200,-464.3037619714
S66x8/48-A,-248.1795338435
S66x8/48-B,-248.1794367986
S66x8/48-090,-496.3582494981
S66x8/48-095,-496.3599133324
S66x8/48-100,-496.360719426
S66x8/48-105,-496.3610484716
S66x8/48-110,-496.3610993248
S66x8/48-125,-496.3607038915
S66x8/48-150,-496.3600222663
S66x8/48-200,-496.3594441822
S66x8/49-A,-232.1518064508
S66x8/49-B,-248.1795568373
S66x8/49-090,-480.3299424692
S66x8/49-095,-480.3318981942
S66x8/49-100,-480.332799121
S66x8/49-105,-480.3331441224
S66x8/49-110,-480.3332027328
S66x8/49-125,-480.3327659927
S66x8/49-150,-480.3321350587
S66x8/49-200,-480.3316188375
S66x8/50-A,-232.1517914103
S66x8/50-B,-77.289520716
S66x8/50-090,-309.441651427
S66x8/50-095,-309.4429713674
S66x8/50-100,-309.4434663152
S66x8/50-105,-309.4435514267
S66x8/50-110,-309.4434200928
S66x8/50-125,-309.4427132061
S66x8/50-150,-309.4418615232
S66x8/50-200,-309.4412159926
S66x8/51-A,-77.2894507266
S66x8/51-B,-77.2895487625
S66x8/51-090,-154.5798604253
S66x8/51-095,-154.580347848
S66x8/51-100,-154.5805195958
S66x8/51-105,-154.5805153795
S66x8/51-110,-154.5804136861
S66x8/51-125,-154.5799834768
S66x8/51-150,-154.5794555964
S66x8/51-200,-154.5790614774
S66x8/52-A,-232.1517939421
S66x8/52-B,-229.033652407
S66x8/52-090,-461.1887156128
S66x8/52-095,-461.189846273
S66x8/52-100,-461.1902293865
S66x8/52-105,-461.1901963647
S66x8/52-110,-461.1899518145
S66x8/52-125,-461.1887876982
S66x8/52-150,-461.1872922684
S66x8/52-200,-461.1860187837
S66x8/53-A,-232.1518201841
S66x8/53-B,-209.1679000581
S66x8/53-090,-441.322266811
S66x8/53-095,-441.3232876591
S66x8/53-100,-441.3236957918
S66x8/53-105,-441.3237347617
S66x8/53-110,-441.3235743128
S66x8/53-125,-441.3227133486
S66x8/53-150,-441.3213507569
S66x8/53-200,-441.320084829
S66x8/54-A,-232.15175083
S66x8/54-B,-76.4191490317
S66x8/54-090,-308.5739297203
S66x8/54-095,-308.5746747072
S66x8/54-100,-308.5748635376
S66x8/54-105,-308.5747548928
S66x8/54-110,-308.5745102238
S66x8/54-125,-308.5735950683
S66x8/54-150,-308.5724611267
S66x8/54-200,-308.5714689514
S66x8/55-A,-232.1516939707
S66x8/55-B,-115.7046595503
S66x8/55-090,-347.85823147
S66x8/55-095,-347.859463805
S66x8/55-100,-347.860011845
S66x8/55-105,-347.8601402255
S66x8/55-110,-347.8600092656
S66x8/55-125,-347.8592146609
S66x8/55-150,-347.8580515704
S66x8/55-200,-347.8570094013
S66x8/56-A,-232.151808111
S66x8/56-B,-95.8445920914
S66x8/56-090,-327.9961166796
S66x8/56-095,-327.9974000821
S66x8/56-100,-327.9980437273
S66x8/56-105,-327.9982895551
S66x8/56-110,-327.9982597371
S66x8/56-125,-327.9977991323
S66x8/56-150,-327.9971344661
S66x8/56-200,-327.9966159178
S66x8/57-A,-232.1516910685
S66x8/57-B,-248.4659504021
S66x8/57-090,-480.6178614983
S66x8/57-095,-480.620282559
S66x8/57-100,-480.6213486014
S66x8/57-105,-480.6216524491
S66x8/57-110,-480.6215688685
S66x8/57-125,-480.6207107888
S66x8/57-150,-480.6194287261
S66x8/57-200,-480.6183751199
S66x8/58-A,-248.179486438
S66x8/58-B,-248.1793932885
S66x8/58-090,-496.360298247
S66x8/58-095,-496.3620466796
S66x8/58-100,-496.3628866908
S66x8/58-105,-496.3628233909
S66x8/58-110,-496.3624380775
S66x8/58-125,-496.3611955466
S66x8/58-150,-496.359997732
S66x8/58-200,-496.3592097815
S66x8/59-A,-77.2896104612
S66x8/59-B,-76.4192234143
S66x8/59-090,-153.7124893573
S66x8/59-095,-153.712930723
S66x8/59-100,-153.7130248633
S66x8/59-105,-153.7129229783
S66x8/59-110,-153.7127082595
S66x8/59-125,-153.7118417326
S66x8/59-150,-153.7106663262
S66x8/59-200,-153.7095737674
S66x8/60-A,-77.2894068277
S66x8/60-B,-229.0336181193
S66x8/60-090,-306.3287907347
S66x8/60-095,-306.3294743766
S66x8/60-100,-306.3295593159
S66x8/60-105,-306.3292889951
S66x8/60-110,-306.32884162
S66x8/60-125,-306.3272382391
S66x8/60-150,-306.3252310527
S66x8/60-200,-306.3236113802
S66x8/61-A,-197.737810382
S66x8/61-B,-229.0337564832
S66x8/61-090,-426.7703957293
S66x8/61-095,-426.7712188749
S66x8/61-100,-426.7716734821
S66x8/61-105,-426.7719192726
S66x8/61-110,-426.7720563897
S66x8/61-125,-426.7719993855
S66x8/61-150,-426.7717603051
S66x8/61-200,-426.7716300962
S66x8/62-A,-197.7378112484
S66x8/62-B,-209.1679586852
S66x8/62-090,-406.9046306593
S66x8/62-095,-406.90575624
S66x8/62-100,-406.9063113832
S66x8/62-105,-406.9066008179
S66x8/62-110,-406.9067118541
S66x8/62-125,-406.9065057841
S66x8/62-150,-406.9061334536
S66x8/62-200,-406.9058690646
S66x8/63-A,-232.151912893
S66x8/63-B,-229.0336593978
S66x8/63-090,-461.1845495635
S66x8/63-095,-461.1863345699
S66x8/63-100,-461.1871562655
S66x8/63-105,-461.1874752227
S66x8/63-110,-461.1874551223
S66x8/63-125,-461.1869100398
S66x8/63-150,-461.1861602294
S66x8/63-200,-461.1856394249
S66x8/64-A,-248.4659841328
S66x8/64-B,-78.5614235422
S66x8/64-090,-327.0275021959
S66x8/64-095,-327.0284291147
S66x8/64-100,-327.028877712
S66x8/64-105,-327.0290069158
S66x8/64-110,-327.0289770912
S66x8/64-125,-327.0286065346
S66x8/64-150,-327.0279573031
S66x8/64-200,-327.0274533245
S66x8/65-A,-248.1796537542
S66x8/65-B,-77.2886319657
S66x8/65-090,-325.4734945894
S66x8/65-095,-325.4740831433
S66x8/65-100,-325.4742395698
S66x8/65-105,-325.4741365511
S66x8/65-110,-325.4738795135
S66x8/65-125,-325.472812608
S66x8/65-150,-325.4713174422
S66x8/65-200,-325.4700097412
S66x8/66-A,-95.8446377968
S66x8/66-B,-248.1796072565
S66x8/66-090,-344.0251598411
S66x8/66-095,-344.0261971847
S66x8/66-100,-344.0267057811
S66x8/66-105,-344.0268771381
S66x8/66-110,-344.0268506882
S66x8/66-125,-344.0263239651
