system,LC-wPBE08(w=100)/def2-QZVP/Q-Chem
S22x5/09-A,-169.7969769961
S22x5/09-B,-169.7969769961
S22x5/09-0.9,-339.6150483324
S22x5/09-1.0,-339.6176110606
S22x5/09-1.2,-339.6138975263
S22x5/09-1.5,-339.6062217916
S22x5/09-2.0,-339.5994266201
S22x5/10-A,-232.0517349584
S22x5/10-B,-76.3894958884
S22x5/10-0.9,-308.4440635364
S22x5/10-1.0,-308.4449909542
S22x5/10-1.2,-308.4444617258
S22x5/10-1.5,-308.4430689771
S22x5/10-2.0,-308.4419216623
S22x5/11-A,-232.0517517338
S22x5/11-B,-56.519433712
S22x5/11-0.9,-288.5716167659
S22x5/11-1.0,-288.5728666926
S22x5/11-1.2,-288.5728239989
S22x5/11-1.5,-288.5720989215
S22x5/11-2.0,-288.5714910869
S22x5/12-A,-232.0517417894
S22x5/12-B,-40.471831838
S22x5/12-0.9,-272.5220573963
S22x5/12-1.0,-272.5235489154
S22x5/12-1.2,-272.5241087763
S22x5/12-1.5,-272.5238717602
S22x5/12-2.0,-272.5236234318
S22x5/13-A,-232.0517652278
S22x5/13-B,-232.051766641
S22x5/13-0.9,-464.1016380352
S22x5/13-1.0,-464.1035891859
S22x5/13-1.2,-464.1046135922
S22x5/13-1.5,-464.1042024085
S22x5/13-2.0,-464.1037510497
S22x5/14-A,-232.0517028753
S22x5/14-B,-232.0517028753
S22x5/14-0.9,-464.0925236774
S22x5/14-1.0,-464.1004684074
S22x5/14-1.2,-464.1031091596
S22x5/14-1.5,-464.1032178057
S22x5/14-2.0,-464.1032165192
S22x5/15-A,-232.0517010677
S22x5/15-B,-363.5376799954
S22x5/15-0.9,-595.5902703616
S22x5/15-1.0,-595.5927876055
S22x5/15-1.2,-595.5936640084
S22x5/15-1.5,-595.5923292699
S22x5/15-2.0,-595.5906701316
S22x5/16-A,-232.05167618
S22x5/16-B,-363.5376621939
S22x5/16-0.9,-595.5772540828
S22x5/16-1.0,-595.585662545
S22x5/16-1.2,-595.5892831397
S22x5/16-1.5,-595.589299273
S22x5/16-2.0,-595.5892248482
S22x5/17-A,-264.1243411225
S22x5/17-B,-264.1243711301
S22x5/17-0.9,-528.2397588315
S22x5/17-1.0,-528.247439846
S22x5/17-1.2,-528.2499307908
S22x5/17-1.5,-528.2493054041
S22x5/17-2.0,-528.248880427
S22x5/18-A,-323.3000802622
S22x5/18-B,-303.4287124802
S22x5/18-0.9,-626.7509145197
S22x5/18-1.0,-626.7531194723
S22x5/18-1.2,-626.7489160305
S22x5/18-1.5,-626.740607075
S22x5/18-2.0,-626.7335534198
S22x5/19-A,-307.2460692614
S22x5/19-B,-307.245842622
S22x5/19-0.9,-614.4967725491
S22x5/19-1.0,-614.4981789488
S22x5/19-1.2,-614.4980613093
S22x5/19-1.5,-614.4958542659
S22x5/19-2.0,-614.4937512559
S22x5/20-A,-414.5753532829
S22x5/20-B,-414.5753532829
S22x5/20-0.9,-829.1455398308
S22x5/20-1.0,-829.1554004784
S22x5/20-1.2,-829.1559626951
S22x5/20-1.5,-829.1531779466
S22x5/20-2.0,-829.1515273646
S22x5/21-A,-414.57486643
S22x5/21-B,-414.57486643
S22x5/21-0.9,-829.176438112
S22x5/21-1.0,-829.1791687218
S22x5/21-1.2,-829.1741372059
S22x5/21-1.5,-829.1645441348
S22x5/21-2.0,-829.1561102025
S22x5/22-A,-232.0517678364
S22x5/22-B,-93.3576617259
S22x5/22-0.9,-325.4126654154
S22x5/22-1.0,-325.4139078364
S22x5/22-1.2,-325.4136365453
S22x5/22-1.5,-325.412039032
S22x5/22-2.0,-325.4105172977
S66x8/01-A,-76.3894774598
S66x8/01-B,-76.3895271425
S66x8/01-090,-152.7868608583
S66x8/01-095,-152.7872547734
S66x8/01-100,-152.787206061
S66x8/01-105,-152.7868904113
S66x8/01-110,-152.7864254025
S66x8/01-125,-152.7848065615
S66x8/01-150,-152.7826105778
S66x8/01-200,-152.7805356194
S66x8/02-A,-76.3894803222
S66x8/02-B,-115.6466462527
S66x8/02-090,-192.0440481526
S66x8/02-095,-192.0445918659
S66x8/02-100,-192.0446274774
S66x8/02-105,-192.0443551211
S66x8/02-110,-192.043902062
S66x8/02-125,-192.0422159409
S66x8/02-150,-192.0398597835
S66x8/02-200,-192.0376429461
S66x8/03-A,-76.3894754541
S66x8/03-B,-95.7814798601
S66x8/03-090,-172.1821883003
S66x8/03-095,-172.1826189982
S66x8/03-100,-172.1824932652
S66x8/03-105,-172.1820284581
S66x8/03-110,-172.1813720463
S66x8/03-125,-172.1790594768
S66x8/03-150,-172.1758801361
S66x8/03-200,-172.1728689301
S66x8/04-A,-76.3894786007
S66x8/04-B,-248.3526620076
S66x8/04-090,-324.7532335898
S66x8/04-095,-324.7538703663
S66x8/04-100,-324.7539143902
S66x8/04-105,-324.7535968695
S66x8/04-110,-324.7530593678
S66x8/04-125,-324.7509862693
S66x8/04-150,-324.7478873464
S66x8/04-200,-324.744363284
S66x8/05-A,-115.6466598903
S66x8/05-B,-115.6466838259
S66x8/05-090,-231.3009372902
S66x8/05-095,-231.3015932433
S66x8/05-100,-231.3017077355
S66x8/05-105,-231.3014917561
S66x8/05-110,-231.301078847
S66x8/05-125,-231.2994492035
S66x8/05-150,-231.2970916387
S66x8/05-200,-231.2948119404
S66x8/06-A,-115.6465673364
S66x8/06-B,-95.781540529
S66x8/06-090,-211.4388413726
S66x8/06-095,-211.439615864
S66x8/06-100,-211.4397003965
S66x8/06-105,-211.4393588328
S66x8/06-110,-211.4387797987
S66x8/06-125,-211.4365400924
S66x8/06-150,-211.4332650285
S66x8/06-200,-211.4300712234
S66x8/07-A,-115.6466673484
S66x8/07-B,-248.3522770674
S66x8/07-090,-364.0095871142
S66x8/07-095,-364.0103894975
S66x8/07-100,-364.0105522637
S66x8/07-105,-364.0103130511
S66x8/07-110,-364.0098183744
S66x8/07-125,-364.0077644618
S66x8/07-150,-364.0042129097
S66x8/07-200,-364.0005041286
S66x8/08-A,-115.646642078
S66x8/08-B,-76.3895297621
S66x8/08-090,-192.0436488145
S66x8/08-095,-192.0441449363
S66x8/08-100,-192.0441699614
S66x8/08-105,-192.0439089128
S66x8/08-110,-192.0434810089
S66x8/08-125,-192.0419133946
S66x8/08-150,-192.0397195515
S66x8/08-200,-192.03761782
S66x8/09-A,-95.7814919308
S66x8/09-B,-115.6466459354
S66x8/09-090,-211.4311941441
S66x8/09-095,-211.4317311003
S66x8/09-100,-211.4318947392
S66x8/09-105,-211.4318339444
S66x8/09-110,-211.4316479709
S66x8/09-125,-211.4308481883
S66x8/09-150,-211.4297454879
S66x8/09-200,-211.428786974
S66x8/10-A,-95.7815994866
S66x8/10-B,-95.7815176504
S66x8/10-090,-191.5669661
S66x8/10-095,-191.5677432385
S66x8/10-100,-191.5680099318
S66x8/10-105,-191.567974828
S66x8/10-110,-191.5677499679
S66x8/10-125,-191.5666794339
S66x8/10-150,-191.5648382544
S66x8/10-200,-191.5636001734
S66x8/11-A,-95.7815373183
S66x8/11-B,-248.3524272762
S66x8/11-090,-344.1380625124
S66x8/11-095,-344.1390382635
S66x8/11-100,-344.1394607486
S66x8/11-105,-344.139534049
S66x8/11-110,-344.1393880152
S66x8/11-125,-344.1377657819
S66x8/11-150,-344.1357155639
S66x8/11-200,-344.1345495674
S66x8/12-A,-95.781497755
S66x8/12-B,-76.3896113005
S66x8/12-090,-172.1818899155
S66x8/12-095,-172.1825180645
S66x8/12-100,-172.1825100931
S66x8/12-105,-172.1821105051
S66x8/12-110,-172.1814912505
S66x8/12-125,-172.1792189586
S66x8/12-150,-172.1759924953
S66x8/12-200,-172.1729091138
S66x8/13-A,-248.3523987544
S66x8/13-B,-115.6466673863
S66x8/13-090,-364.0052803379
S66x8/13-095,-364.0061642799
S66x8/13-100,-364.0065036346
S66x8/13-105,-364.0064912619
S66x8/13-110,-364.0062622429
S66x8/13-125,-364.0050373732
S66x8/13-150,-364.0030304957
S66x8/13-200,-364.0008744043
S66x8/14-A,-248.3522767665
S66x8/14-B,-95.7815496106
S66x8/14-090,-344.1423809144
S66x8/14-095,-344.1433303021
S66x8/14-100,-344.143639768
S66x8/14-105,-344.1435405926
S66x8/14-110,-344.1431841646
S66x8/14-125,-344.141460643
S66x8/14-150,-344.1387719969
S66x8/14-200,-344.1359225059
S66x8/15-A,-248.3526738163
S66x8/15-B,-248.3526484598
S66x8/15-090,-496.7140797316
S66x8/15-095,-496.7151372378
S66x8/15-100,-496.7155569019
S66x8/15-105,-496.7155447262
S66x8/15-110,-496.7152498129
S66x8/15-125,-496.7136871835
S66x8/15-150,-496.7110828669
S66x8/15-200,-496.7077463759
S66x8/16-A,-248.3527733101
S66x8/16-B,-76.3895259214
S66x8/16-090,-324.7488026654
S66x8/16-095,-324.7494317942
S66x8/16-100,-324.7495976698
S66x8/16-105,-324.7494674129
S66x8/16-110,-324.7491686437
S66x8/16-125,-324.7479159958
S66x8/16-150,-324.7460029612
S66x8/16-200,-324.7440325889
S66x8/17-A,-414.5750248946
S66x8/17-B,-414.5750908935
S66x8/17-090,-829.1726906585
S66x8/17-095,-829.1744628575
S66x8/17-100,-829.1748401641
S66x8/17-105,-829.1743310547
S66x8/17-110,-829.1732824258
S66x8/17-125,-829.168849589
S66x8/17-150,-829.1620440945
S66x8/17-200,-829.1549472596
S66x8/18-A,-76.3894827051
S66x8/18-B,-248.0897071073
S66x8/18-090,-324.489829472
S66x8/18-095,-324.4903199892
S66x8/18-100,-324.4902481268
S66x8/18-105,-324.4898280338
S66x8/18-110,-324.4892069072
S66x8/18-125,-324.4869963424
S66x8/18-150,-324.4839640308
S66x8/18-200,-324.4810995269
S66x8/19-A,-115.6465715208
S66x8/19-B,-248.089701224
S66x8/19-090,-363.7464568792
S66x8/19-095,-363.7471933149
S66x8/19-100,-363.7472929188
S66x8/19-105,-363.7469890455
S66x8/19-110,-363.746474926
S66x8/19-125,-363.74427342
S66x8/19-150,-363.7411699419
S66x8/19-200,-363.7380993767
S66x8/20-A,-228.9525682767
S66x8/20-B,-228.9525760138
S66x8/20-090,-457.9330610577
S66x8/20-095,-457.9349256472
S66x8/20-100,-457.9351925996
S66x8/20-105,-457.9344165486
S66x8/20-110,-457.9330277651
S66x8/20-125,-457.9273556096
S66x8/20-150,-457.9190732672
S66x8/20-200,-457.9106193504
S66x8/21-A,-209.0827210632
S66x8/21-B,-209.0827249262
S66x8/21-090,-418.187577697
S66x8/21-095,-418.1891509589
S66x8/21-100,-418.189439696
S66x8/21-105,-418.1889313374
S66x8/21-110,-418.1879240065
S66x8/21-125,-418.1837353171
S66x8/21-150,-418.1773308618
S66x8/21-200,-418.1700368297
S66x8/22-A,-228.9524793588
S66x8/22-B,-414.5747906216
S66x8/22-090,-643.554474704
S66x8/22-095,-643.5563012043
S66x8/22-100,-643.5566303429
S66x8/22-105,-643.555989897
S66x8/22-110,-643.5547708256
S66x8/22-125,-643.5497126236
S66x8/22-150,-643.5418430901
S66x8/22-200,-643.5334842106
S66x8/23-A,-209.0825831419
S66x8/23-B,-414.5747964839
S66x8/23-090,-623.6834849775
S66x8/23-095,-623.6852427885
S66x8/23-100,-623.685648402
S66x8/23-105,-623.6851659673
S66x8/23-110,-623.6841320981
S66x8/23-125,-623.6796531863
S66x8/23-150,-623.6724221448
S66x8/23-200,-623.6643475173
S66x8/24-A,-232.0517440111
S66x8/24-B,-232.0517803864
S66x8/24-090,-464.092928089
S66x8/24-095,-464.0974823048
S66x8/24-100,-464.1005700421
S66x8/24-105,-464.1020449058
S66x8/24-110,-464.1024769093
S66x8/24-125,-464.1033159137
S66x8/24-150,-464.1032295166
S66x8/24-200,-464.1032484425
S66x8/25-A,-248.0897486065
S66x8/25-B,-248.0897661517
S66x8/25-090,-496.1708404227
S66x8/25-095,-496.1751401328
S66x8/25-100,-496.1778520551
S66x8/25-105,-496.1794523863
S66x8/25-110,-496.1800602268
S66x8/25-125,-496.1804445807
S66x8/25-150,-496.1799859481
S66x8/25-200,-496.1796648109
S66x8/26-A,-414.5753542664
S66x8/26-B,-414.5753542664
S66x8/26-090,-829.148134593
S66x8/26-095,-829.1528268148
S66x8/26-100,-829.155402587
S66x8/26-105,-829.1564891427
S66x8/26-110,-829.1566936229
S66x8/26-125,-829.1559118094
S66x8/26-150,-829.153740727
S66x8/26-200,-829.1518300551
S66x8/27-A,-232.0517696593
S66x8/27-B,-248.0897630551
S66x8/27-090,-480.1317725259
S66x8/27-095,-480.1362982457
S66x8/27-100,-480.1393357469
S66x8/27-105,-480.140939678
S66x8/27-110,-480.1413960528
S66x8/27-125,-480.1419651456
S66x8/27-150,-480.1416316588
S66x8/27-200,-480.1414669189
S66x8/28-A,-232.0517469107
S66x8/28-B,-414.575721976
S66x8/28-090,-646.6196135212
S66x8/28-095,-646.6238018243
S66x8/28-100,-646.6265578486
S66x8/28-105,-646.6282375027
S66x8/28-110,-646.6288239186
S66x8/28-125,-646.6287428807
S66x8/28-150,-646.6279816427
S66x8/28-200,-646.6274055434
S66x8/29-A,-248.0897433343
S66x8/29-B,-414.5756691016
S66x8/29-090,-662.6577024802
S66x8/29-095,-662.6633558946
S66x8/29-100,-662.6663102736
S66x8/29-105,-662.6680121147
S66x8/29-110,-662.6685775638
S66x8/29-125,-662.6681450827
S66x8/29-150,-662.6668918867
S66x8/29-200,-662.6659193796
S66x8/30-A,-232.0517644096
S66x8/30-B,-78.513468267
S66x8/30-090,-310.560013077
S66x8/30-095,-310.5621455029
S66x8/30-100,-310.5635964744
S66x8/30-105,-310.5642636876
S66x8/30-110,-310.5644553584
S66x8/30-125,-310.5649111563
S66x8/30-150,-310.5648928431
S66x8/30-200,-310.5650099338
S66x8/31-A,-414.5757446951
S66x8/31-B,-78.513572467
S66x8/31-090,-493.0866918462
S66x8/31-095,-493.0887348032
S66x8/31-100,-493.0899030785
S66x8/31-105,-493.0904511328
S66x8/31-110,-493.0906366454
S66x8/31-125,-493.0905649621
S66x8/31-150,-493.0899520548
S66x8/31-200,-493.0894374026
S66x8/32-A,-414.5756752457
S66x8/32-B,-77.2626622279
S66x8/32-090,-491.8367293881
S66x8/32-095,-491.8388051635
S66x8/32-100,-491.8399189727
S66x8/32-105,-491.8403475607
S66x8/32-110,-491.8404491057
S66x8/32-125,-491.8401097703
S66x8/32-150,-491.8392061104
S66x8/32-200,-491.838492032
S66x8/33-A,-248.0897482493
S66x8/33-B,-78.513414374
S66x8/33-090,-326.5991666966
S66x8/33-095,-326.6010788911
S66x8/33-100,-326.6022680651
S66x8/33-105,-326.6028943085
S66x8/33-110,-326.6031340546
S66x8/33-125,-326.6034246509
S66x8/33-150,-326.6032526886
S66x8/33-200,-326.6031846454
S66x8/34-A,-197.5762764753
S66x8/34-B,-197.5760468912
S66x8/34-090,-395.148142513
S66x8/34-095,-395.1507393166
S66x8/34-100,-395.1521742131
S66x8/34-105,-395.1529116724
S66x8/34-110,-395.1533291906
S66x8/34-125,-395.1535119974
S66x8/34-150,-395.1531287477
S66x8/34-200,-395.1528270249
S66x8/35-A,-197.5761893441
S66x8/35-B,-197.5787974149
S66x8/35-090,-395.1517776344
S66x8/35-095,-395.1537431016
S66x8/35-100,-395.1548312398
S66x8/35-105,-395.1553430706
S66x8/35-110,-395.1555911622
S66x8/35-125,-395.1556202734
S66x8/35-150,-395.155319455
S66x8/35-200,-395.1551186946
S66x8/36-A,-197.5788548626
S66x8/36-B,-197.578968241
S66x8/36-090,-395.1558449806
S66x8/36-095,-395.1569311107
S66x8/36-100,-395.1575190745
S66x8/36-105,-395.1578096202
S66x8/36-110,-395.1579911959
S66x8/36-125,-395.1579941708
S66x8/36-150,-395.1578015012
S66x8/36-200,-395.1576508483
S66x8/37-A,-196.3732081632
S66x8/37-B,-197.5786580451
S66x8/37-090,-393.9484413026
S66x8/37-095,-393.9504657404
S66x8/37-100,-393.9515925334
S66x8/37-105,-393.9521643044
S66x8/37-110,-393.9524303533
S66x8/37-125,-393.9525928755
S66x8/37-150,-393.9523355716
S66x8/37-200,-393.9521211892
S66x8/38-A,-196.3730794928
S66x8/38-B,-196.3732967211
S66x8/38-090,-392.7427770636
S66x8/38-095,-392.744671724
S66x8/38-100,-392.7459163025
S66x8/38-105,-392.7465194972
S66x8/38-110,-392.7467713801
S66x8/38-125,-392.7468509366
S66x8/38-150,-392.7465016446
S66x8/38-200,-392.7462690495
S66x8/39-A,-232.0517742346
S66x8/39-B,-196.3730194476
S66x8/39-090,-428.4193151968
S66x8/39-095,-428.422311334
S66x8/39-100,-428.424050789
S66x8/39-105,-428.4249379287
S66x8/39-110,-428.4252985359
S66x8/39-125,-428.4255737585
S66x8/39-150,-428.4251155815
S66x8/39-200,-428.4247704668
S66x8/40-A,-232.0517797456
S66x8/40-B,-197.5790734355
S66x8/40-090,-429.6265985388
S66x8/40-095,-429.6289421865
S66x8/40-100,-429.6303780782
S66x8/40-105,-429.6309729617
S66x8/40-110,-429.6311756949
S66x8/40-125,-429.6313734154
S66x8/40-150,-429.6309389917
S66x8/40-200,-429.6306101384
S66x8/41-A,-414.5758027376
S66x8/41-B,-197.5764645849
S66x8/41-090,-612.1471368144
S66x8/41-095,-612.1502223375
S66x8/41-100,-612.1520548305
S66x8/41-105,-612.1528266059
S66x8/41-110,-612.1531439086
S66x8/41-125,-612.1532999536
S66x8/41-150,-612.1526734883
S66x8/41-200,-612.1523298631
S66x8/42-A,-414.5758806255
S66x8/42-B,-196.3730328477
S66x8/42-090,-610.943428507
S66x8/42-095,-610.9464901164
S66x8/42-100,-610.948225878
S66x8/42-105,-610.9490657999
S66x8/42-110,-610.9494758191
S66x8/42-125,-610.9497148992
S66x8/42-150,-610.9492523116
S66x8/42-200,-610.9489162392
S66x8/43-A,-414.5758470918
S66x8/43-B,-197.5785562585
S66x8/43-090,-612.1510266221
S66x8/43-095,-612.1535125145
S66x8/43-100,-612.15481192
S66x8/43-105,-612.1553434419
S66x8/43-110,-612.1555968338
S66x8/43-125,-612.1556217552
S66x8/43-150,-612.1550814998
S66x8/43-200,-612.154676784
S66x8/44-A,-78.5134793504
S66x8/44-B,-197.5763820574
S66x8/44-090,-276.0881574963
S66x8/44-095,-276.0893842966
S66x8/44-100,-276.0899969105
S66x8/44-105,-276.0902599216
S66x8/44-110,-276.0904098281
S66x8/44-125,-276.0903565809
S66x8/44-150,-276.0901024314
S66x8/44-200,-276.0899221217
S66x8/45-A,-77.2626446989
S66x8/45-B,-197.5761896914
S66x8/45-090,-274.8366632215
S66x8/45-095,-274.8380939341
S66x8/45-100,-274.8388309127
S66x8/45-105,-274.8392425505
S66x8/45-110,-274.8394343097
S66x8/45-125,-274.8393695931
S66x8/45-150,-274.8390534605
S66x8/45-200,-274.838843711
S66x8/46-A,-248.3527803814
S66x8/46-B,-197.5761784226
S66x8/46-090,-445.9263756274
S66x8/46-095,-445.9282972457
S66x8/46-100,-445.9294218262
S66x8/46-105,-445.9299971367
S66x8/46-110,-445.9302759378
S66x8/46-125,-445.9303855416
S66x8/46-150,-445.9297654483
S66x8/46-200,-445.9292268371
S66x8/47-A,-232.0517713638
S66x8/47-B,-232.0517827827
S66x8/47-090,-464.0999283433
S66x8/47-095,-464.1022701045
S66x8/47-100,-464.1035226796
S66x8/47-105,-464.1041993034
S66x8/47-110,-464.1044704577
S66x8/47-125,-464.1044629739
S66x8/47-150,-464.1039763858
S66x8/47-200,-464.1035799011
S66x8/48-A,-248.0897617134
S66x8/48-B,-248.0897632691
S66x8/48-090,-496.1775435133
S66x8/48-095,-496.1794807716
S66x8/48-100,-496.1805795349
S66x8/48-105,-496.1811686164
S66x8/48-110,-496.1813507867
S66x8/48-125,-496.1812213654
S66x8/48-150,-496.1805212287
S66x8/48-200,-496.1798637959
S66x8/49-A,-232.0517784037
S66x8/49-B,-248.0897379964
S66x8/49-090,-480.1385456196
S66x8/49-095,-480.1409258052
S66x8/49-100,-480.1421559648
S66x8/49-105,-480.1428002971
S66x8/49-110,-480.1430525478
S66x8/49-125,-480.1428968041
S66x8/49-150,-480.1422535357
S66x8/49-200,-480.1416803725
S66x8/50-A,-232.0517603862
S66x8/50-B,-77.262715345
S66x8/50-090,-309.3140131498
S66x8/50-095,-309.3155940134
S66x8/50-100,-309.3162869273
S66x8/50-105,-309.3166197481
S66x8/50-110,-309.3166860577
S66x8/50-125,-309.3162270368
S66x8/50-150,-309.3153910294
S66x8/50-200,-309.3147364038
S66x8/51-A,-77.2626530311
S66x8/51-B,-77.2627123104
S66x8/51-090,-154.5265097948
S66x8/51-095,-154.5269759781
S66x8/51-100,-154.5271338154
S66x8/51-105,-154.5271162918
S66x8/51-110,-154.5270049934
S66x8/51-125,-154.5265219096
S66x8/51-150,-154.5259139464
S66x8/51-200,-154.5254861853
S66x8/52-A,-232.0517542576
S66x8/52-B,-228.9541985155
S66x8/52-090,-461.0077006109
S66x8/52-095,-461.0091158106
S66x8/52-100,-461.0097790101
S66x8/52-105,-461.0099987619
S66x8/52-110,-461.0099461517
S66x8/52-125,-461.0091006817
S66x8/52-150,-461.0077458481
S66x8/52-200,-461.0064924936
S66x8/53-A,-232.0517407554
S66x8/53-B,-209.0833711835
S66x8/53-090,-441.1370771648
S66x8/53-095,-441.1381998044
S66x8/53-100,-441.1387289685
S66x8/53-105,-441.1388822069
S66x8/53-110,-441.1388194368
S66x8/53-125,-441.138112432
S66x8/53-150,-441.1368136611
S66x8/53-200,-441.1355286755
S66x8/54-A,-232.0517650142
S66x8/54-B,-76.3894574402
S66x8/54-090,-308.4436203115
S66x8/54-095,-308.4446208559
S66x8/54-100,-308.444986908
S66x8/54-105,-308.4449814267
S66x8/54-110,-308.4447961997
S66x8/54-125,-308.4439947793
S66x8/54-150,-308.4428261497
S66x8/54-200,-308.4417828324
S66x8/55-A,-232.0517648591
S66x8/55-B,-115.6466657854
S66x8/55-090,-347.6994376028
S66x8/55-095,-347.7008334031
S66x8/55-100,-347.7015434382
S66x8/55-105,-347.7018450977
S66x8/55-110,-347.7018531594
S66x8/55-125,-347.7011635304
S66x8/55-150,-347.6999987226
S66x8/55-200,-347.6989134272
S66x8/56-A,-232.0517684402
S66x8/56-B,-95.7814689644
S66x8/56-090,-327.8321678803
S66x8/56-095,-327.8336777662
S66x8/56-100,-327.8345403841
S66x8/56-105,-327.8350254324
S66x8/56-110,-327.8351572607
S66x8/56-125,-327.8348388614
S66x8/56-150,-327.8341141682
S66x8/56-200,-327.8334933949
S66x8/57-A,-232.0517787665
S66x8/57-B,-248.3527618059
S66x8/57-090,-480.4027336923
S66x8/57-095,-480.4056576836
S66x8/57-100,-480.4071057069
S66x8/57-105,-480.4077661694
S66x8/57-110,-480.4079986038
S66x8/57-125,-480.4074598554
S66x8/57-150,-480.4062310265
S66x8/57-200,-480.4051350025
S66x8/58-A,-248.0897591803
S66x8/58-B,-248.089728502
S66x8/58-090,-496.1805954655
S66x8/58-095,-496.1824373498
S66x8/58-100,-496.1834045522
S66x8/58-105,-496.1834428369
S66x8/58-110,-496.1831296882
S66x8/58-125,-496.1819371473
S66x8/58-150,-496.1806562785
S66x8/58-200,-496.179822494
S66x8/59-A,-77.2627687902
S66x8/59-B,-76.3895122913
S66x8/59-090,-153.6556855751
S66x8/59-095,-153.6560778884
S66x8/59-100,-153.6561344764
S66x8/59-105,-153.6560006495
S66x8/59-110,-153.6557568853
S66x8/59-125,-153.6548234964
S66x8/59-150,-153.6535592813
S66x8/59-200,-153.652409113
S66x8/60-A,-77.2626822049
S66x8/60-B,-228.9541831959
S66x8/60-090,-306.2224105453
S66x8/60-095,-306.2231716884
S66x8/60-100,-306.2233328646
S66x8/60-105,-306.2231371522
S66x8/60-110,-306.2227555526
S66x8/60-125,-306.2212763239
S66x8/60-150,-306.2192863393
S66x8/60-200,-306.217607162
S66x8/61-A,-197.57628554
S66x8/61-B,-228.9542214998
S66x8/61-090,-426.5291534008
S66x8/61-095,-426.5302041755
S66x8/61-100,-426.5308223619
S66x8/61-105,-426.5311676094
S66x8/61-110,-426.5313628178
S66x8/61-125,-426.5313962083
S66x8/61-150,-426.530930973
S66x8/61-200,-426.5305973618
S66x8/62-A,-197.5762903771
S66x8/62-B,-209.0833245476
S66x8/62-090,-406.658174905
S66x8/62-095,-406.6595872094
S66x8/62-100,-406.6603597798
S66x8/62-105,-406.6607879227
S66x8/62-110,-406.6609971996
S66x8/62-125,-406.6608633243
S66x8/62-150,-406.6602947283
S66x8/62-200,-406.6597507534
S66x8/63-A,-232.0517530965
S66x8/63-B,-228.9542148182
S66x8/63-090,-461.0031431409
S66x8/63-095,-461.0054279183
S66x8/63-100,-461.0067136854
S66x8/63-105,-461.0074003659
S66x8/63-110,-461.0075747038
S66x8/63-125,-461.0074692461
S66x8/63-150,-461.0066759056
S66x8/63-200,-461.0060797428
S66x8/64-A,-248.3526468651
S66x8/64-B,-78.5135886927
S66x8/64-090,-326.866016065
S66x8/64-095,-326.8671267113
S66x8/64-100,-326.8677193798
S66x8/64-105,-326.8679489513
S66x8/64-110,-326.8679788357
S66x8/64-125,-326.8676968753
S66x8/64-150,-326.8669172734
S66x8/64-200,-326.8662812156
S66x8/65-A,-248.0897395752
S66x8/65-B,-77.2624159419
S66x8/65-090,-325.3575622844
S66x8/65-095,-325.3580448871
S66x8/65-100,-325.358116816
S66x8/65-105,-325.3579458368
S66x8/65-110,-325.3576340271
S66x8/65-125,-325.3564358738
S66x8/65-150,-325.354782339
S66x8/65-200,-325.3532845187
S66x8/66-A,-95.7813768767
S66x8/66-B,-248.0897300431
S66x8/66-090,-343.8723249703
S66x8/66-095,-343.873395935
S66x8/66-100,-343.8739766455
S66x8/66-105,-343.874224999
S66x8/66-110,-343.8742534523
