system,cam-B3LYP(w=400)/def2-QZVP/Q-Chem
S22x5/10-0.9,-308.6408091501
S22x5/10-1.0,-308.641868809
S22x5/10-1.2,-308.641289679
S22x5/10-1.5,-308.6399401033
S22x5/10-2.0,-308.6389568934
S22x5/11-A,-232.1940583276
S22x5/11-B,-56.5624086287
S22x5/11-0.9,-288.756630349
S22x5/11-1.0,-288.75793548
S22x5/11-1.2,-288.7578733157
S22x5/11-1.5,-288.7572063276
S22x5/11-2.0,-288.7567542552
S22x5/12-A,-232.1940477781
S22x5/12-B,-40.5092376611
S22x5/12-0.9,-272.7015500284
S22x5/12-1.0,-272.7030902784
S22x5/12-1.2,-272.7036174117
S22x5/12-1.5,-272.7033972072
S22x5/12-2.0,-272.7033090583
S22x5/13-A,-232.1940247473
S22x5/13-B,-232.1940120096
S22x5/13-0.9,-464.3857379666
S22x5/13-1.0,-464.3879230761
S22x5/13-1.2,-464.3889124664
S22x5/13-1.5,-464.3885221089
S22x5/13-2.0,-464.3882170486
S22x5/14-A,-232.1940576771
S22x5/14-B,-232.1940576771
S22x5/14-0.9,-464.3754740189
S22x5/14-1.0,-464.3843077119
S22x5/14-1.2,-464.3872923695
S22x5/14-1.5,-464.3876715254
S22x5/14-2.0,-464.3878860945
S22x5/15-A,-232.1938902439
S22x5/15-B,-363.7474827843
S22x5/15-0.9,-595.9415035098
S22x5/15-1.0,-595.944413338
S22x5/15-1.2,-595.9453020074
S22x5/15-1.5,-595.9439531816
S22x5/15-2.0,-595.9425191498
S22x5/16-A,-232.1939679994
S22x5/16-B,-363.7475276943
S22x5/16-0.9,-595.9269661286
S22x5/16-1.0,-595.9369003719
S22x5/16-1.2,-595.9407158011
S22x5/16-1.5,-595.9409005982
S22x5/16-2.0,-595.9412366461
S22x5/17-A,-264.2768790206
S22x5/17-B,-264.2768938231
S22x5/17-0.9,-528.5434625271
S22x5/17-1.0,-528.552238813
S22x5/17-1.2,-528.5546338161
S22x5/17-1.5,-528.5541072596
S22x5/17-2.0,-528.5538903463
S22x5/18-A,-323.4903555281
S22x5/18-B,-303.6095678413
S22x5/18-0.9,-627.1211422852
S22x5/18-1.0,-627.1238952368
S22x5/18-1.2,-627.1200186114
S22x5/18-1.5,-627.1115852316
S22x5/18-2.0,-627.1045110231
S22x5/19-A,-307.4329872588
S22x5/19-B,-307.4329221435
S22x5/19-0.9,-614.8716036822
S22x5/19-1.0,-614.8730511656
S22x5/19-1.2,-614.872288127
S22x5/19-1.5,-614.8696386533
S22x5/19-2.0,-614.8675012761
S22x5/20-A,-414.820264923
S22x5/20-B,-414.820264923
S22x5/20-0.9,-829.6362025158
S22x5/20-1.0,-829.6460075575
S22x5/20-1.2,-829.6455976663
S22x5/20-1.5,-829.6428167963
S22x5/20-2.0,-829.6413989449
S22x5/21-A,-414.8195152609
S22x5/21-B,-414.819515261
S22x5/21-0.9,-829.6672317842
S22x5/21-1.0,-829.6701489956
S22x5/21-1.2,-829.6649666598
S22x5/21-1.5,-829.6547087525
S22x5/21-2.0,-829.6458351741
S22x5/22-A,-232.1939447729
S22x5/22-B,-93.4146525172
S22x5/22-0.9,-325.6119079512
S22x5/22-1.0,-325.6133699526
S22x5/22-1.2,-325.612999644
S22x5/22-1.5,-325.6112326227
S22x5/22-2.0,-325.6097593091
S66x8/01-A,-76.4444426393
S66x8/01-B,-76.4444207997
S66x8/01-090,-152.896976553
S66x8/01-095,-152.8973284606
S66x8/01-100,-152.8972240012
S66x8/01-105,-152.8968489104
S66x8/01-110,-152.8963276486
S66x8/01-125,-152.8945590309
S66x8/01-150,-152.8922636346
S66x8/01-200,-152.8902312679
S66x8/02-A,-76.4444560681
S66x8/02-B,-115.7312705359
S66x8/02-090,-192.1841771727
S66x8/02-095,-192.184647033
S66x8/02-100,-192.1845996657
S66x8/02-105,-192.1842412789
S66x8/02-110,-192.1837075272
S66x8/02-125,-192.1818168892
S66x8/02-150,-192.1793073484
S66x8/02-200,-192.1771043681
S66x8/03-A,-76.4444801395
S66x8/03-B,-95.8536642079
S66x8/03-090,-172.3086675305
S66x8/03-095,-172.3091790027
S66x8/03-100,-172.3091102068
S66x8/03-105,-172.308683864
S66x8/03-110,-172.3080506005
S66x8/03-125,-172.3057631301
S66x8/03-150,-172.3026028547
S66x8/03-200,-172.299700668
S66x8/04-A,-76.4444765128
S66x8/04-B,-248.5186956623
S66x8/04-090,-324.9751218959
S66x8/04-095,-324.9756772833
S66x8/04-100,-324.9756268324
S66x8/04-105,-324.9752023828
S66x8/04-110,-324.9745541335
S66x8/04-125,-324.9721610278
S66x8/04-150,-324.9687680992
S66x8/04-200,-324.9651810703
S66x8/05-A,-115.7311816379
S66x8/05-B,-115.7312932176
S66x8/05-090,-231.470633065
S66x8/05-095,-231.4712450606
S66x8/05-100,-231.4713013663
S66x8/05-105,-231.4710188966
S66x8/05-110,-231.4705400707
S66x8/05-125,-231.4687328468
S66x8/05-150,-231.466241233
S66x8/05-200,-231.4639933922
S66x8/06-A,-115.7309246615
S66x8/06-B,-95.8537020349
S66x8/06-090,-211.5947380586
S66x8/06-095,-211.5955937996
S66x8/06-100,-211.5957569484
S66x8/06-105,-211.5954799665
S66x8/06-110,-211.5949358564
S66x8/06-125,-211.5927400687
S66x8/06-150,-211.5895320226
S66x8/06-200,-211.5865041072
S66x8/07-A,-115.7310218866
S66x8/07-B,-248.5186675233
S66x8/07-090,-364.2609963862
S66x8/07-095,-364.2617685262
S66x8/07-100,-364.2618772042
S66x8/07-105,-364.261567343
S66x8/07-110,-364.2609965417
S66x8/07-125,-364.2587165433
S66x8/07-150,-364.2549292031
S66x8/07-200,-364.2512940233
S66x8/08-A,-115.7312020415
S66x8/08-B,-76.4444284139
S66x8/08-090,-192.1834401673
S66x8/08-095,-192.1839207804
S66x8/08-100,-192.1839103433
S66x8/08-105,-192.1836035759
S66x8/08-110,-192.1831302599
S66x8/08-125,-192.181432677
S66x8/08-150,-192.179156102
S66x8/08-200,-192.1771079216
S66x8/09-A,-95.8536380319
S66x8/09-B,-115.7312969419
S66x8/09-090,-211.5880514901
S66x8/09-095,-211.5885325244
S66x8/09-100,-211.588633394
S66x8/09-105,-211.5885191519
S66x8/09-110,-211.5882906064
S66x8/09-125,-211.5874119868
S66x8/09-150,-211.5863277043
S66x8/09-200,-211.5855011636
S66x8/10-A,-95.8536148661
S66x8/10-B,-95.8536490834
S66x8/10-090,-191.7109099091
S66x8/10-095,-191.7117707833
S66x8/10-100,-191.7120657163
S66x8/10-105,-191.7120127862
S66x8/10-110,-191.7117644559
S66x8/10-125,-191.7106399956
S66x8/10-150,-191.7088293138
S66x8/10-200,-191.7077833273
S66x8/11-A,-95.8533945017
S66x8/11-B,-248.5188130296
S66x8/11-090,-344.3769428374
S66x8/11-095,-344.3779090577
S66x8/11-100,-344.3782853723
S66x8/11-105,-344.3782813853
S66x8/11-110,-344.3780428031
S66x8/11-125,-344.3761126641
S66x8/11-150,-344.3740370131
S66x8/11-200,-344.373017954
S66x8/12-A,-95.8536691046
S66x8/12-B,-76.4439664585
S66x8/12-090,-172.3086281592
S66x8/12-095,-172.3093024247
S66x8/12-100,-172.3093223313
S66x8/12-105,-172.308936556
S66x8/12-110,-172.3083161432
S66x8/12-125,-172.3059971849
S66x8/12-150,-172.3027286701
S66x8/12-200,-172.2997387176
S66x8/13-A,-248.518820564
S66x8/13-B,-115.7313225116
S66x8/13-090,-364.2571204438
S66x8/13-095,-364.2579741348
S66x8/13-100,-364.2582444346
S66x8/13-105,-364.2581459851
S66x8/13-110,-364.2578248665
S66x8/13-125,-364.2563579693
S66x8/13-150,-364.2541301014
S66x8/13-200,-364.252005062
S66x8/14-A,-248.5185762397
S66x8/14-B,-95.853628986
S66x8/14-090,-344.3802250675
S66x8/14-095,-344.3813149811
S66x8/14-100,-344.3817230447
S66x8/14-105,-344.3816843447
S66x8/14-110,-344.3813598917
S66x8/14-125,-344.3796729289
S66x8/14-150,-344.3769849734
S66x8/14-200,-344.3743014467
S66x8/15-A,-248.5185210149
S66x8/15-B,-248.5187065913
S66x8/15-090,-497.0465743756
S66x8/15-095,-497.0476331693
S66x8/15-100,-497.0480105822
S66x8/15-105,-497.0479345514
S66x8/15-110,-497.0475731513
S66x8/15-125,-497.0458066597
S66x8/15-150,-497.0429526213
S66x8/15-200,-497.0396590051
S66x8/16-A,-248.5187324987
S66x8/16-B,-76.4444341875
S66x8/16-090,-324.9701520237
S66x8/16-095,-324.9707595335
S66x8/16-100,-324.9708741846
S66x8/16-105,-324.9706864324
S66x8/16-110,-324.9703265772
S66x8/16-125,-324.9689024142
S66x8/16-150,-324.9668848122
S66x8/16-200,-324.9649590924
S66x8/17-A,-414.819699344
S66x8/17-B,-414.8198174701
S66x8/17-090,-829.6631137585
S66x8/17-095,-829.6650051325
S66x8/17-100,-829.6654381137
S66x8/17-105,-829.6649275978
S66x8/17-110,-829.6638313019
S66x8/17-125,-829.6591163523
S66x8/17-150,-829.6517945094
S66x8/17-200,-829.6443961859
S66x8/18-A,-76.4444627643
S66x8/18-B,-248.2376266674
S66x8/18-090,-324.6922422286
S66x8/18-095,-324.6928043509
S66x8/18-100,-324.692776487
S66x8/18-105,-324.692381323
S66x8/18-110,-324.6917702529
S66x8/18-125,-324.6895395714
S66x8/18-150,-324.6864651804
S66x8/18-200,-324.6836721066
S66x8/19-A,-115.7309243934
S66x8/19-B,-248.2376244839
S66x8/19-090,-363.9784100755
S66x8/19-095,-363.9792604239
S66x8/19-100,-363.9794389296
S66x8/19-105,-363.9791891769
S66x8/19-110,-363.9785048452
S66x8/19-125,-363.9765512499
S66x8/19-150,-363.9731972227
S66x8/19-200,-363.9701974322
S66x8/20-A,-229.1016014968
S66x8/20-B,-229.1016047254
S66x8/20-090,-458.2325227952
S66x8/20-095,-458.2343227951
S66x8/20-100,-458.2345133614
S66x8/20-105,-458.2336523733
S66x8/20-110,-458.2321607848
S66x8/20-125,-458.2263779554
S66x8/20-150,-458.2175488308
S66x8/20-200,-458.208697521
S66x8/21-A,-209.2199935512
S66x8/21-B,-209.2199980573
S66x8/21-090,-418.4630221875
S66x8/21-095,-418.4647041601
S66x8/21-100,-418.4650303042
S66x8/21-105,-418.4644974151
S66x8/21-110,-418.4634263177
S66x8/21-125,-418.4589552198
S66x8/21-150,-418.4521169693
S66x8/21-200,-418.4446202113
S66x8/22-A,-229.1015490374
S66x8/22-B,-414.8195459072
S66x8/22-090,-643.9498034916
S66x8/22-095,-643.9516761203
S66x8/22-100,-643.9520097522
S66x8/22-105,-643.9513364153
S66x8/22-110,-643.9500467503
S66x8/22-125,-643.944664529
S66x8/22-150,-643.9362453332
S66x8/22-200,-643.9274613196
S66x8/23-A,-209.2198876109
S66x8/23-B,-414.819365134
S66x8/23-090,-624.0665788251
S66x8/23-095,-624.0684453999
S66x8/23-100,-624.0689009686
S66x8/23-105,-624.0684190305
S66x8/23-110,-624.0673432506
S66x8/23-125,-624.0626012476
S66x8/23-150,-624.0548848675
S66x8/23-200,-624.0464521761
S66x8/24-A,-232.1941187403
S66x8/24-B,-232.1940445022
S66x8/24-090,-464.3759949708
S66x8/24-095,-464.3811730308
S66x8/24-100,-464.3843765308
S66x8/24-105,-464.3859640288
S66x8/24-110,-464.3865799041
S66x8/24-125,-464.3874700697
S66x8/24-150,-464.3877022452
S66x8/24-200,-464.387945133
S66x8/25-A,-248.2375209551
S66x8/25-B,-248.23756104
S66x8/25-090,-496.4649230386
S66x8/25-095,-496.4698951984
S66x8/25-100,-496.4728343003
S66x8/25-105,-496.4744706671
S66x8/25-110,-496.4751606165
S66x8/25-125,-496.4755754036
S66x8/25-150,-496.4753404983
S66x8/25-200,-496.4752439666
S66x8/26-A,-414.820264906
S66x8/26-B,-414.8202649059
S66x8/26-090,-829.6389084472
S66x8/26-095,-829.643626593
S66x8/26-100,-829.6460075006
S66x8/26-105,-829.646861907
S66x8/26-110,-829.6468459543
S66x8/26-125,-829.6454858235
S66x8/26-150,-829.6432569651
S66x8/26-200,-829.6416569052
S66x8/27-A,-232.194097976
S66x8/27-B,-248.2375829366
S66x8/27-090,-480.4203112749
S66x8/27-095,-480.4255674259
S66x8/27-100,-480.4287280779
S66x8/27-105,-480.4304102545
S66x8/27-110,-480.4310129026
S66x8/27-125,-480.4316011323
S66x8/27-150,-480.4315353417
S66x8/27-200,-480.4315887176
S66x8/28-A,-232.1938962252
S66x8/28-B,-414.8208897988
S66x8/28-090,-647.006379437
S66x8/28-095,-647.0111697218
S66x8/28-100,-647.0139406148
S66x8/28-105,-647.0154238397
S66x8/28-110,-647.0159930957
S66x8/28-125,-647.0157490993
S66x8/28-150,-647.0150772656
S66x8/28-200,-647.0147867627
S66x8/29-A,-248.2374928715
S66x8/29-B,-414.8208772743
S66x8/29-090,-663.0500308041
S66x8/29-095,-663.0564010027
S66x8/29-100,-663.0595132918
S66x8/29-105,-663.0610000162
S66x8/29-110,-663.0614481097
S66x8/29-125,-663.0607603829
S66x8/29-150,-663.0596108175
S66x8/29-200,-663.0588326046
S66x8/30-A,-232.1940799205
S66x8/30-B,-78.5717444238
S66x8/30-090,-310.759488295
S66x8/30-095,-310.7619880867
S66x8/30-100,-310.7635337177
S66x8/30-105,-310.7643202072
S66x8/30-110,-310.7646304479
S66x8/30-125,-310.7651308738
S66x8/30-150,-310.765338914
S66x8/30-200,-310.7656444965
S66x8/31-A,-414.8209472839
S66x8/31-B,-78.5716803865
S66x8/31-090,-493.3899888371
S66x8/31-095,-493.3920908464
S66x8/31-100,-493.3932143641
S66x8/31-105,-493.3937064632
S66x8/31-110,-493.3938446527
S66x8/31-125,-493.3936351478
S66x8/31-150,-493.3931249786
S66x8/31-200,-493.3927733256
S66x8/32-A,-414.8210257764
S66x8/32-B,-77.313806094
S66x8/32-090,-492.133086568
S66x8/32-095,-492.1352506814
S66x8/32-100,-492.1363010308
S66x8/32-105,-492.1367016033
S66x8/32-110,-492.1367531172
S66x8/32-125,-492.1362222747
S66x8/32-150,-492.1353434891
S66x8/32-200,-492.1347516838
S66x8/33-A,-248.2376164222
S66x8/33-B,-78.5717161956
S66x8/33-090,-326.804277792
S66x8/33-095,-326.806512203
S66x8/33-100,-326.8077891395
S66x8/33-105,-326.8084831906
S66x8/33-110,-326.8088163516
S66x8/33-125,-326.8090964187
S66x8/33-150,-326.8091384904
S66x8/33-200,-326.8092960102
S66x8/34-A,-197.7275249049
S66x8/34-B,-197.7275867137
S66x8/34-090,-395.4508239808
S66x8/34-095,-395.4533209257
S66x8/34-100,-395.4546510283
S66x8/34-105,-395.4553188934
S66x8/34-110,-395.4555919001
S66x8/34-125,-395.4556246191
S66x8/34-150,-395.455443198
S66x8/34-200,-395.455492531
S66x8/35-A,-197.7275491737
S66x8/35-B,-197.7303951542
S66x8/35-090,-395.4544171283
S66x8/35-095,-395.4563956752
S66x8/35-100,-395.4573898119
S66x8/35-105,-395.4578733232
S66x8/35-110,-395.4580582903
S66x8/35-125,-395.458064446
S66x8/35-150,-395.4579643373
S66x8/35-200,-395.4580102734
S66x8/36-A,-197.7303725149
S66x8/36-B,-197.7303871763
S66x8/36-090,-395.4582934894
S66x8/36-095,-395.4593378511
S66x8/36-100,-395.4599122643
S66x8/36-105,-395.4602191764
S66x8/36-110,-395.4603545726
S66x8/36-125,-395.4604505465
S66x8/36-150,-395.460448372
S66x8/36-200,-395.4605063134
S66x8/37-A,-196.513841662
S66x8/37-B,-197.7303269995
S66x8/37-090,-394.2402584223
S66x8/37-095,-394.2422806457
S66x8/37-100,-394.2433203481
S66x8/37-105,-394.2438395614
S66x8/37-110,-394.2440855633
S66x8/37-125,-394.2441840532
S66x8/37-150,-394.2441063702
S66x8/37-200,-394.2441499054
S66x8/38-A,-196.5137368064
S66x8/38-B,-196.5138701756
S66x8/38-090,-393.0239064816
S66x8/38-095,-393.0258166394
S66x8/38-100,-393.0269245238
S66x8/38-105,-393.0274657441
S66x8/38-110,-393.0276793043
S66x8/38-125,-393.0276314162
S66x8/38-150,-393.0274653556
S66x8/38-200,-393.0274974793
S66x8/39-A,-232.1940550914
S66x8/39-B,-196.5136785334
S66x8/39-090,-428.7015518103
S66x8/39-095,-428.7047856124
S66x8/39-100,-428.7066123036
S66x8/39-105,-428.707510702
S66x8/39-110,-428.7078561923
S66x8/39-125,-428.7080529134
S66x8/39-150,-428.7077959803
S66x8/39-200,-428.7077060545
S66x8/40-A,-232.1940324972
S66x8/40-B,-197.7302512481
S66x8/40-090,-429.9197358634
S66x8/40-095,-429.9222445915
S66x8/40-100,-429.9236745659
S66x8/40-105,-429.9242968431
S66x8/40-110,-429.9245491089
S66x8/40-125,-429.9247262602
S66x8/40-150,-429.9245341564
S66x8/40-200,-429.9244637361
S66x8/41-A,-414.8208852939
S66x8/41-B,-197.7277559516
S66x8/41-090,-612.5437380527
S66x8/41-095,-612.5467361584
S66x8/41-100,-612.5483667684
S66x8/41-105,-612.5490513715
S66x8/41-110,-612.5492066654
S66x8/41-125,-612.5491106442
S66x8/41-150,-612.5487033726
S66x8/41-200,-612.54865172
S66x8/42-A,-414.8209341923
S66x8/42-B,-196.5136870264
S66x8/42-090,-611.329367636
S66x8/42-095,-611.3323847784
S66x8/42-100,-611.3339352004
S66x8/42-105,-611.3346520046
S66x8/42-110,-611.3349210212
S66x8/42-125,-611.3349413609
S66x8/42-150,-611.3346524457
S66x8/42-200,-611.3345957993
S66x8/43-A,-414.8209990265
S66x8/43-B,-197.7304150917
S66x8/43-090,-612.5477299427
S66x8/43-095,-612.5501501571
S66x8/43-100,-612.5513219742
S66x8/43-105,-612.5517588037
S66x8/43-110,-612.5518929598
S66x8/43-125,-612.5517642339
S66x8/43-150,-612.5513686693
S66x8/43-200,-612.5511935506
S66x8/44-A,-78.5717368513
S66x8/44-B,-197.7275278823
S66x8/44-090,-276.2976074527
S66x8/44-095,-276.2987629832
S66x8/44-100,-276.2993406931
S66x8/44-105,-276.2995849607
S66x8/44-110,-276.299647658
S66x8/44-125,-276.2995944182
S66x8/44-150,-276.2994925096
S66x8/44-200,-276.2995126523
S66x8/45-A,-77.3138320343
S66x8/45-B,-197.7276206052
S66x8/45-090,-275.0387361966
S66x8/45-095,-275.0401842857
S66x8/45-100,-275.0409497718
S66x8/45-105,-275.0413446495
S66x8/45-110,-275.0414836181
S66x8/45-125,-275.0414608784
S66x8/45-150,-275.0413066013
S66x8/45-200,-275.0412142888
S66x8/46-A,-248.5188574131
S66x8/46-B,-197.7276462302
S66x8/46-090,-446.2440895558
S66x8/46-095,-446.2458663531
S66x8/46-100,-446.2468454415
S66x8/46-105,-446.2472992569
S66x8/46-110,-446.2474349595
S66x8/46-125,-446.2472883951
S66x8/46-150,-446.2467863692
S66x8/46-200,-446.2466092863
S66x8/47-A,-232.1940125062
S66x8/47-B,-232.1938309019
S66x8/47-090,-464.3839854394
S66x8/47-095,-464.3865430165
S66x8/47-100,-464.3878921154
S66x8/47-105,-464.3885594997
S66x8/47-110,-464.3887994551
S66x8/47-125,-464.3887447521
S66x8/47-150,-464.3883578578
S66x8/47-200,-464.3881433046
S66x8/48-A,-248.2375262524
S66x8/48-B,-248.2374392375
S66x8/48-090,-496.4729753382
S66x8/48-095,-496.475073642
S66x8/48-100,-496.4761857802
S66x8/48-105,-496.476707906
S66x8/48-110,-496.4768403344
S66x8/48-125,-496.4765553949
S66x8/48-150,-496.4758752842
S66x8/48-200,-496.4754028535
S66x8/49-A,-232.1940088847
S66x8/49-B,-248.2375220595
S66x8/49-090,-480.4282103923
S66x8/49-095,-480.4308038738
S66x8/49-100,-480.432125496
S66x8/49-105,-480.4327593127
S66x8/49-110,-480.432964326
S66x8/49-125,-480.43275548
S66x8/49-150,-480.4321735978
S66x8/49-200,-480.4317582667
S66x8/50-A,-232.1939989834
S66x8/50-B,-77.3139048823
S66x8/50-090,-309.5068254022
S66x8/50-095,-309.5086195801
S66x8/50-100,-309.5093941983
S66x8/50-105,-309.5097213103
S66x8/50-110,-309.5097478119
S66x8/50-125,-309.5092331711
S66x8/50-150,-309.508438077
S66x8/50-200,-309.5078941032
S66x8/51-A,-77.3138487964
S66x8/51-B,-77.3139277318
S66x8/51-090,-154.6285995931
S66x8/51-095,-154.6291403087
S66x8/51-100,-154.6293277712
S66x8/51-105,-154.6293202702
S66x8/51-110,-154.6292149343
S66x8/51-125,-154.6287500327
S66x8/51-150,-154.6282085558
S66x8/51-200,-154.6278462028
S66x8/52-A,-232.194000306
S66x8/52-B,-229.1034888807
S66x8/52-090,-461.2989875169
S66x8/52-095,-461.3005425137
S66x8/52-100,-461.301264914
S66x8/52-105,-461.3014884607
S66x8/52-110,-461.3014043338
S66x8/52-125,-461.3004919888
S66x8/52-150,-461.2991147071
S66x8/52-200,-461.2980200604
S66x8/53-A,-232.1940159809
S66x8/53-B,-209.2209786565
S66x8/53-090,-441.4168659031
S66x8/53-095,-441.4180814565
S66x8/53-100,-441.4186367881
S66x8/53-105,-441.4187817579
S66x8/53-110,-441.4186849599
S66x8/53-125,-441.417826925
S66x8/53-150,-441.4165134257
S66x8/53-200,-441.4153711463
S66x8/54-A,-232.19397391
S66x8/54-B,-76.444331279
S66x8/54-090,-308.6403986467
S66x8/54-095,-308.6414640495
S66x8/54-100,-308.6418658812
S66x8/54-105,-308.6418726693
S66x8/54-110,-308.6416841949
S66x8/54-125,-308.6408621135
S66x8/54-150,-308.6397739871
S66x8/54-200,-308.638882044
S66x8/55-A,-232.193938258
S66x8/55-B,-115.7312575795
S66x8/55-090,-347.9256662882
S66x8/55-095,-347.9272896993
S66x8/55-100,-347.9280926125
S66x8/55-105,-347.9284302191
S66x8/55-110,-347.9284689271
S66x8/55-125,-347.9277646708
S66x8/55-150,-347.9266623414
S66x8/55-200,-347.9257783579
S66x8/56-A,-232.1940096144
S66x8/56-B,-95.853613946
S66x8/56-090,-328.0460210852
S66x8/56-095,-328.0477190905
S66x8/56-100,-328.0486275949
S66x8/56-105,-328.0491130605
S66x8/56-110,-328.0492514239
S66x8/56-125,-328.0489023419
S66x8/56-150,-328.0482847063
S66x8/56-200,-328.0478498978
S66x8/57-A,-232.193937012
S66x8/57-B,-248.5188095404
S66x8/57-090,-480.7103720867
S66x8/57-095,-480.7135978013
S66x8/57-100,-480.7151558002
S66x8/57-105,-480.7158531731
S66x8/57-110,-480.7160720545
S66x8/57-125,-480.7154500594
S66x8/57-150,-480.7143147175
S66x8/57-200,-480.7134178595
S66x8/58-A,-248.237508525
S66x8/58-B,-248.2374313961
S66x8/58-090,-496.4762937783
S66x8/58-095,-496.4782385056
S66x8/58-100,-496.4791727938
S66x8/58-105,-496.479095817
S66x8/58-110,-496.4786848551
S66x8/58-125,-496.4772994637
S66x8/58-150,-496.4760210832
S66x8/58-200,-496.4752836647
S66x8/59-A,-77.3139735106
S66x8/59-B,-76.4444203678
S66x8/59-090,-153.7624680904
S66x8/59-095,-153.7628323428
S66x8/59-100,-153.7628436339
S66x8/59-105,-153.7626526552
S66x8/59-110,-153.7623533503
S66x8/59-125,-153.7613031905
S66x8/59-150,-153.7599833366
S66x8/59-200,-153.7588799741
S66x8/60-A,-77.3138131366
S66x8/60-B,-229.10347364
S66x8/60-090,-306.4226552725
S66x8/60-095,-306.4235222673
S66x8/60-100,-306.4237235699
S66x8/60-105,-306.4235350921
S66x8/60-110,-306.4231305611
S66x8/60-125,-306.4215443521
S66x8/60-150,-306.4194709937
S66x8/60-200,-306.4178705659
S66x8/61-A,-197.7276607752
S66x8/61-B,-229.1035381857
S66x8/61-090,-426.8299124956
S66x8/61-095,-426.8308729785
S66x8/61-100,-426.831395285
S66x8/61-105,-426.83163407
S66x8/61-110,-426.8317099365
S66x8/61-125,-426.8316361715
S66x8/61-150,-426.8313031337
S66x8/61-200,-426.8312397479
S66x8/62-A,-197.7276503601
S66x8/62-B,-209.2210090486
S66x8/62-090,-406.9472078792
S66x8/62-095,-406.9485723836
S66x8/62-100,-406.9492775438
S66x8/62-105,-406.9495725349
S66x8/62-110,-406.9496511042
S66x8/62-125,-406.9494030587
S66x8/62-150,-406.94895161
S66x8/62-200,-406.9487343576
S66x8/63-A,-232.194073344
S66x8/63-B,-229.1034731063
S66x8/63-090,-461.294538108
S66x8/63-095,-461.2970207784
S66x8/63-100,-461.298312293
S66x8/63-105,-461.298911802
S66x8/63-110,-461.2990424322
S66x8/63-125,-461.2987575084
S66x8/63-150,-461.2980648402
S66x8/63-200,-461.2976505302
S66x8/64-A,-248.518825254
S66x8/64-B,-78.5718004564
S66x8/64-090,-327.0906297854
S66x8/64-095,-327.09168564
S66x8/64-100,-327.0921726794
S66x8/64-105,-327.0923273798
S66x8/64-110,-327.0922889746
S66x8/64-125,-327.0918379325
S66x8/64-150,-327.0911172188
S66x8/64-200,-327.0906888031
S66x8/65-A,-248.2376099758
S66x8/65-B,-77.3131723434
S66x8/65-090,-325.5562630345
S66x8/65-095,-325.5568643352
S66x8/65-100,-325.5570071905
S66x8/65-105,-325.5568701264
S66x8/65-110,-325.556573497
S66x8/65-125,-325.5553633938
S66x8/65-150,-325.5537044458
S66x8/65-200,-325.5523245151
S66x8/66-A,-95.8536243807
S66x8/66-B,-248.2375762289
S66x8/66-090,-344.0920242592
S66x8/66-095,-344.0932251349
S66x8/66-100,-344.0938468643
S66x8/66-105,-344.0940945053
S66x8/66-110,-344.0940926586
S66x8/66-125,-344.0934980981
