system,cam-QTP-01(w=250)/def2-QZVP/Q-Chem
S22x5/14-1.0,-464.1700505723
S22x5/14-1.2,-464.1704313628
S22x5/14-1.5,-464.1697597226
S22x5/14-2.0,-464.1698009276
S22x5/15-A,-232.0848063197
S22x5/15-B,-363.592675706
S22x5/15-0.9,-595.682450715
S22x5/15-1.0,-595.6840883864
S22x5/15-1.2,-595.6832416403
S22x5/15-1.5,-595.6806652434
S22x5/15-2.0,-595.6787456045
S22x5/16-A,-232.084904961
S22x5/16-B,-363.5927157446
S22x5/16-0.9,-595.6718445903
S22x5/16-1.0,-595.6786858396
S22x5/16-1.2,-595.6789395951
S22x5/16-1.5,-595.6774193686
S22x5/16-2.0,-595.6773659191
S22x5/17-A,-264.1661366581
S22x5/17-B,-264.1661311472
S22x5/17-0.9,-528.329189523
S22x5/17-1.0,-528.3351217721
S22x5/17-1.2,-528.3345707681
S22x5/17-1.5,-528.3328360384
S22x5/17-2.0,-528.3324008894
S22x5/18-A,-323.3569796715
S22x5/18-B,-303.4788196868
S22x5/18-0.9,-626.8633520827
S22x5/18-1.0,-626.8647853657
S22x5/18-1.2,-626.8588869668
S22x5/18-1.5,-626.8487196928
S22x5/18-2.0,-626.8406633441
S22x5/19-A,-307.3008451111
S22x5/19-B,-307.3007162859
S22x5/19-0.9,-614.6122164576
S22x5/19-1.0,-614.61256601
S22x5/19-1.2,-614.6101833315
S22x5/19-1.5,-614.6062184805
S22x5/19-2.0,-614.6033526304
S22x5/20-A,-414.6625235434
S22x5/20-B,-414.6625235434
S22x5/20-0.9,-829.3311269236
S22x5/20-1.0,-829.3367438342
S22x5/20-1.2,-829.3321311814
S22x5/20-1.5,-829.3276496476
S22x5/20-2.0,-829.325932474
S22x5/21-A,-414.6618431693
S22x5/21-B,-414.6618431693
S22x5/21-0.9,-829.3583165073
S22x5/21-1.0,-829.3598393811
S22x5/21-1.2,-829.3526267954
S22x5/21-1.5,-829.3405989778
S22x5/21-2.0,-829.3307487757
S22x5/22-A,-232.0848673742
S22x5/22-B,-93.3707156888
S22x5/22-0.9,-325.4622298323
S22x5/22-1.0,-325.4628322481
S22x5/22-1.2,-325.4612353452
S22x5/22-1.5,-325.4586280549
S22x5/22-2.0,-325.4568228722
S66x8/01-A,-76.4079547604
S66x8/01-B,-76.4079364738
S66x8/01-090,-152.8264403501
S66x8/01-095,-152.8264557518
S66x8/01-100,-152.8260514224
S66x8/01-105,-152.8254100668
S66x8/01-110,-152.8246549622
S66x8/01-125,-152.8223590405
S66x8/01-150,-152.8196040357
S66x8/01-200,-152.8173160869
S66x8/02-A,-76.407967582
S66x8/02-B,-115.6723341129
S66x8/02-090,-192.0916488868
S66x8/02-095,-192.0917313714
S66x8/02-100,-192.0913360187
S66x8/02-105,-192.090666839
S66x8/02-110,-192.0898590889
S66x8/02-125,-192.0873436332
S66x8/02-150,-192.0842743913
S66x8/02-200,-192.0817462102
S66x8/03-A,-76.4079900808
S66x8/03-B,-95.79701099
S66x8/03-090,-172.2183642196
S66x8/03-095,-172.218534819
S66x8/03-100,-172.2181558971
S66x8/03-105,-172.2174480656
S66x8/03-110,-172.2165625452
S66x8/03-125,-172.213679481
S66x8/03-150,-172.2099453223
S66x8/03-200,-172.2066667898
S66x8/04-A,-76.407986807
S66x8/04-B,-248.4030560049
S66x8/04-090,-324.8267534738
S66x8/04-095,-324.8268768022
S66x8/04-100,-324.8264297026
S66x8/04-105,-324.8256427595
S66x8/04-110,-324.8246679735
S66x8/04-125,-324.8214965329
S66x8/04-150,-324.8173160921
S66x8/04-200,-324.8131609213
S66x8/05-A,-115.6723134492
S66x8/05-B,-115.6723574965
S66x8/05-090,-231.3558921603
S66x8/05-095,-231.3560992611
S66x8/05-100,-231.3557931429
S66x8/05-105,-231.3551872248
S66x8/05-110,-231.3544225656
S66x8/05-125,-231.3519560097
S66x8/05-150,-231.348857041
S66x8/05-200,-231.3462538439
S66x8/06-A,-115.6720883181
S66x8/06-B,-95.7970363304
S66x8/06-090,-211.4828751097
S66x8/06-095,-211.4832786336
S66x8/06-100,-211.4830321394
S66x8/06-105,-211.4823879647
S66x8/06-110,-211.4815220562
S66x8/06-125,-211.4785715531
S66x8/06-150,-211.4746243227
S66x8/06-200,-211.4711199486
S66x8/07-A,-115.6721796932
S66x8/07-B,-248.4029653906
S66x8/07-090,-364.090512487
S66x8/07-095,-364.0908243826
S66x8/07-100,-364.0905114967
S66x8/07-105,-364.0898176692
S66x8/07-110,-364.0889013648
S66x8/07-125,-364.0857871033
S66x8/07-150,-364.08105446
S66x8/07-200,-364.0768140991
S66x8/08-A,-115.6723339565
S66x8/08-B,-76.4079437907
S66x8/08-090,-192.0906795941
S66x8/08-095,-192.0908041734
S66x8/08-100,-192.0904766854
S66x8/08-105,-192.0898887571
S66x8/08-110,-192.0891683259
S66x8/08-125,-192.0869091281
S66x8/08-150,-192.0841326747
S66x8/08-200,-192.0818066053
S66x8/09-A,-95.7969941664
S66x8/09-B,-115.6723830716
S66x8/09-090,-211.4750908387
S66x8/09-095,-211.4751379867
S66x8/09-100,-211.4748709735
S66x8/09-105,-211.4744431412
S66x8/09-110,-211.4739489245
S66x8/09-125,-211.4725202188
S66x8/09-150,-211.4710129964
S66x8/09-200,-211.4699827911
S66x8/10-A,-95.7969928097
S66x8/10-B,-95.7969929428
S66x8/10-090,-191.6012447346
S66x8/10-095,-191.6015573003
S66x8/10-100,-191.6013728368
S66x8/10-105,-191.6009058958
S66x8/10-110,-191.6003016028
S66x8/10-125,-191.5983965367
S66x8/10-150,-191.5958521513
S66x8/10-200,-191.5945343505
S66x8/11-A,-95.7967871624
S66x8/11-B,-248.4031094509
S66x8/11-090,-344.2089793086
S66x8/11-095,-344.2093402034
S66x8/11-100,-344.2091735125
S66x8/11-105,-344.208692292
S66x8/11-110,-344.2080417211
S66x8/11-125,-344.2048382924
S66x8/11-150,-344.2019683667
S66x8/11-200,-344.2007079365
S66x8/12-A,-95.7970007722
S66x8/12-B,-76.4075087873
S66x8/12-090,-172.2188538396
S66x8/12-095,-172.2191202338
S66x8/12-100,-172.2187704523
S66x8/12-105,-172.2180501293
S66x8/12-110,-172.2171292053
S66x8/12-125,-172.2140920042
S66x8/12-150,-172.2101314594
S66x8/12-200,-172.2066984607
S66x8/13-A,-248.4031026471
S66x8/13-B,-115.6723836138
S66x8/13-090,-364.0861724859
S66x8/13-095,-364.0865332126
S66x8/13-100,-364.0863614606
S66x8/13-105,-364.0858675979
S66x8/13-110,-364.0851970137
S66x8/13-125,-364.082934025
S66x8/13-150,-364.0799982983
S66x8/13-200,-364.0774413343
S66x8/14-A,-248.4028800847
S66x8/14-B,-95.7969704286
S66x8/14-090,-344.2118775498
S66x8/14-095,-344.2124665493
S66x8/14-100,-344.2124191521
S66x8/14-105,-344.2119715079
S66x8/14-110,-344.2112866052
S66x8/14-125,-344.2087675872
S66x8/14-150,-344.2052719136
S66x8/14-200,-344.202069788
S66x8/15-A,-248.4029067803
S66x8/15-B,-248.4030313391
S66x8/15-090,-496.8197618709
S66x8/15-095,-496.8202791505
S66x8/15-100,-496.8201667468
S66x8/15-105,-496.8196521809
S66x8/15-110,-496.8189019729
S66x8/15-125,-496.8162189945
S66x8/15-150,-496.8124470464
S66x8/15-200,-496.8084954658
S66x8/16-A,-248.4031054086
S66x8/16-B,-76.4079490669
S66x8/16-090,-324.8207648808
S66x8/16-095,-324.8209888736
S66x8/16-100,-324.8207640533
S66x8/16-105,-324.8202757161
S66x8/16-110,-324.8196527853
S66x8/16-125,-324.8176386
S66x8/16-150,-324.8151079828
S66x8/16-200,-324.8129027249
S66x8/17-A,-414.6620208702
S66x8/17-B,-414.6621654118
S66x8/17-090,-829.3539663731
S66x8/17-095,-829.3551600094
S66x8/17-100,-829.3549531085
S66x8/17-105,-829.3538601184
S66x8/17-110,-829.3522388634
S66x8/17-125,-829.3462494931
S66x8/17-150,-829.3376049582
S66x8/17-200,-829.3292911418
S66x8/18-A,-76.4079740203
S66x8/18-B,-248.1277237804
S66x8/18-090,-324.5486910758
S66x8/18-095,-324.5488998562
S66x8/18-100,-324.548551519
S66x8/18-105,-324.5478678679
S66x8/18-110,-324.547000919
S66x8/18-125,-324.5441732707
S66x8/18-150,-324.5405285003
S66x8/18-200,-324.5373653214
S66x8/19-A,-115.6720857808
S66x8/19-B,-248.127720829
S66x8/19-090,-363.8129794964
S66x8/19-095,-363.8134336991
S66x8/19-100,-363.8132504122
S66x8/19-105,-363.8126737673
S66x8/19-110,-363.8116155511
S66x8/19-125,-363.8090673057
S66x8/19-150,-363.8049548168
S66x8/19-200,-363.8015117449
S66x8/20-A,-229.0050319245
S66x8/20-B,-229.0050333817
S66x8/20-090,-458.0460161522
S66x8/20-095,-458.0471482001
S66x8/20-100,-458.0467165766
S66x8/20-105,-458.0452804603
S66x8/20-110,-458.0432618506
S66x8/20-125,-458.0361232138
S66x8/20-150,-458.025847515
S66x8/20-200,-458.0158796706
S66x8/21-A,-209.1254641548
S66x8/21-B,-209.1254684694
S66x8/21-090,-418.2798784005
S66x8/21-095,-418.2808821336
S66x8/21-100,-418.280585223
S66x8/21-105,-418.2794815729
S66x8/21-110,-418.2778939189
S66x8/21-125,-418.2721785964
S66x8/21-150,-418.2641070044
S66x8/21-200,-418.2557319993
S66x8/22-A,-229.0049557819
S66x8/22-B,-414.6619056784
S66x8/22-090,-643.7019759557
S66x8/22-095,-643.7031810832
S66x8/22-100,-643.702893306
S66x8/22-105,-643.7016444004
S66x8/22-110,-643.6998268396
S66x8/22-125,-643.693134277
S66x8/22-150,-643.6833208956
S66x8/22-200,-643.673493442
S66x8/23-A,-209.1253719898
S66x8/23-B,-414.6617155858
S66x8/23-090,-623.8205791585
S66x8/23-095,-623.821781541
S66x8/23-100,-623.821624703
S66x8/23-105,-623.8205807976
S66x8/23-110,-623.8189936678
S66x8/23-125,-623.8129913924
S66x8/23-150,-623.8039516863
S66x8/23-200,-623.7945516568
S66x8/24-A,-232.0850702506
S66x8/24-B,-232.0849887973
S66x8/24-090,-464.1643147611
S66x8/24-095,-464.1680722631
S66x8/24-100,-464.1700574402
S66x8/24-105,-464.1707530784
S66x8/24-110,-464.1707270406
S66x8/24-125,-464.1702574892
S66x8/24-150,-464.169745588
S66x8/24-200,-464.1698180872
S66x8/25-A,-248.1276189551
S66x8/25-B,-248.1276642048
S66x8/25-090,-496.2518433787
S66x8/25-095,-496.2554209988
S66x8/25-100,-496.2571677756
S66x8/25-105,-496.2578458228
S66x8/25-110,-496.2578123565
S66x8/25-125,-496.2568511046
S66x8/25-150,-496.2557818074
S66x8/25-200,-496.2554465149
S66x8/26-A,-414.6625234819
S66x8/26-B,-414.6625234819
S66x8/26-090,-829.3330510173
S66x8/26-095,-829.3359341316
S66x8/26-100,-829.3367436322
S66x8/26-105,-829.3363272799
S66x8/26-110,-829.3353107241
S66x8/26-125,-829.331897595
S66x8/26-150,-829.3283215807
S66x8/26-200,-829.3262171967
S66x8/27-A,-232.0850501016
S66x8/27-B,-248.1276879928
S66x8/27-090,-480.2080535823
S66x8/27-095,-480.2118627658
S66x8/27-100,-480.2137897919
S66x8/27-105,-480.2144956082
S66x8/27-110,-480.2144074857
S66x8/27-125,-480.2136385866
S66x8/27-150,-480.2128004154
S66x8/27-200,-480.2126568136
S66x8/28-A,-232.084812826
S66x8/28-B,-414.663141736
S66x8/28-090,-646.7478700129
S66x8/28-095,-646.7510210982
S66x8/28-100,-646.7524024234
S66x8/28-105,-646.7527530804
S66x8/28-110,-646.7524061499
S66x8/28-125,-646.7504501495
S66x8/28-150,-646.7486556015
S66x8/28-200,-646.7479987476
S66x8/29-A,-248.1275820603
S66x8/29-B,-414.6631437234
S66x8/29-090,-662.7911665415
S66x8/29-095,-662.7955927334
S66x8/29-100,-662.7971169365
S66x8/29-105,-662.7973243837
S66x8/29-110,-662.7967856166
S66x8/29-125,-662.7943381551
S66x8/29-150,-662.792207844
S66x8/29-200,-662.7911567749
S66x8/30-A,-232.0850277005
S66x8/30-B,-78.5223918833
S66x8/30-090,-310.6052748807
S66x8/30-095,-310.6068614451
S66x8/30-100,-310.6076435136
S66x8/30-105,-310.6078387373
S66x8/30-110,-310.6077085022
S66x8/30-125,-310.6073527285
S66x8/30-150,-310.6070864564
S66x8/30-200,-310.6072444796
S66x8/31-A,-414.6632254638
S66x8/31-B,-78.5223305026
S66x8/31-090,-493.1876602696
S66x8/31-095,-493.1888173032
S66x8/31-100,-493.1891568765
S66x8/31-105,-493.1890191653
S66x8/31-110,-493.1886474467
S66x8/31-125,-493.1874454136
S66x8/31-150,-493.1862790164
S66x8/31-200,-493.1857077599
S66x8/32-A,-414.6633168285
S66x8/32-B,-77.2713215332
S66x8/32-090,-491.9373642447
S66x8/32-095,-491.9386491118
S66x8/32-100,-491.938986162
S66x8/32-105,-491.938790087
S66x8/32-110,-491.938345937
S66x8/32-125,-491.936869753
S66x8/32-150,-491.9353671394
S66x8/32-200,-491.9345693996
S66x8/33-A,-248.1277254513
S66x8/33-B,-78.5223640956
S66x8/33-090,-326.649257619
S66x8/33-095,-326.6506149271
S66x8/33-100,-326.6511876454
S66x8/33-105,-326.6513067317
S66x8/33-110,-326.6511737299
S66x8/33-125,-326.6505850732
S66x8/33-150,-326.6500827546
S66x8/33-200,-326.6500556657
S66x8/34-A,-197.6079967504
S66x8/34-B,-197.6080205544
S66x8/34-090,-395.2190626935
S66x8/34-095,-395.2200894216
S66x8/34-100,-395.2202135795
S66x8/34-105,-395.2199000368
S66x8/34-110,-395.2194093245
S66x8/34-125,-395.2179493388
S66x8/34-150,-395.216760526
S66x8/34-200,-395.2164296782
S66x8/35-A,-197.6080045401
S66x8/35-B,-197.6128812676
S66x8/35-090,-395.2225573829
S66x8/35-095,-395.223416312
S66x8/35-100,-395.2235319565
S66x8/35-105,-395.2233129746
S66x8/35-110,-395.2229664257
S66x8/35-125,-395.2219814182
S66x8/35-150,-395.2212411333
S66x8/35-200,-395.2210495913
S66x8/36-A,-197.6128906345
S66x8/36-B,-197.6128919665
S66x8/36-090,-395.2267664477
S66x8/36-095,-395.2271329792
S66x8/36-100,-395.227163426
S66x8/36-105,-395.2270351597
S66x8/36-110,-395.2268413206
S66x8/36-125,-395.2262802973
S66x8/36-150,-395.2258458614
S66x8/36-200,-395.225739394
S66x8/37-A,-196.4051778142
S66x8/37-B,-197.6129274755
S66x8/37-090,-394.01921361
S66x8/37-095,-394.0201244153
S66x8/37-100,-394.020309165
S66x8/37-105,-394.0201609458
S66x8/37-110,-394.0198848521
S66x8/37-125,-394.0190229487
S66x8/37-150,-394.0183005144
S66x8/37-200,-394.0180770997
S66x8/38-A,-196.4051115525
S66x8/38-B,-196.4052179954
S66x8/38-090,-392.8122331265
S66x8/38-095,-392.8130817721
S66x8/38-100,-392.8132365858
S66x8/38-105,-392.8129844409
S66x8/38-110,-392.8125785743
S66x8/38-125,-392.8114044466
S66x8/38-150,-392.8105114519
S66x8/38-200,-392.8102757897
S66x8/39-A,-232.0850001469
S66x8/39-B,-196.4050750188
S66x8/39-090,-428.4900659017
S66x8/39-095,-428.4920643586
S66x8/39-100,-428.4928347172
S66x8/39-105,-428.4928832051
S66x8/39-110,-428.4925842324
S66x8/39-125,-428.4914656655
S66x8/39-150,-428.4904110536
S66x8/39-200,-428.490063927
S66x8/40-A,-232.0849746107
S66x8/40-B,-197.6128243506
S66x8/40-090,-429.6980749559
S66x8/40-095,-429.6995695882
S66x8/40-100,-429.7001483848
S66x8/40-105,-429.7001560132
S66x8/40-110,-429.6999248461
S66x8/40-125,-429.6990748427
S66x8/40-150,-429.6982550919
S66x8/40-200,-429.6979912518
S66x8/41-A,-414.6631468565
S66x8/41-B,-197.6081995568
S66x8/41-090,-612.274215534
S66x8/41-095,-612.2756889768
S66x8/41-100,-612.2760217116
S66x8/41-105,-612.2756853222
S66x8/41-110,-612.2749345552
S66x8/41-125,-612.2730137017
S66x8/41-150,-612.2716889172
S66x8/41-200,-612.2713631935
S66x8/42-A,-414.6631700537
S66x8/42-B,-196.4050614379
S66x8/42-090,-611.0698781916
S66x8/42-095,-611.0714625729
S66x8/42-100,-611.0718455503
S66x8/42-105,-611.071629679
S66x8/42-110,-611.0711707867
S66x8/42-125,-611.0697471814
S66x8/42-150,-611.0685785827
S66x8/42-200,-611.0682353363
S66x8/43-A,-414.6632543364
S66x8/43-B,-197.6128682904
S66x8/43-090,-612.2780932955
S66x8/43-095,-612.2793356104
S66x8/43-100,-612.2795618957
S66x8/43-105,-612.2792775971
S66x8/43-110,-612.2788279674
S66x8/43-125,-612.277522605
S66x8/43-150,-612.2764228769
S66x8/43-200,-612.2760190738
S66x8/44-A,-78.5223850641
S66x8/44-B,-197.6080200046
S66x8/44-090,-276.1325980087
S66x8/44-095,-276.1329450704
S66x8/44-100,-276.1328621208
S66x8/44-105,-276.1325845189
S66x8/44-110,-276.1322492978
S66x8/44-125,-276.13139994
S66x8/44-150,-276.1307796227
S66x8/44-200,-276.1306130337
S66x8/45-A,-77.2713426726
S66x8/45-B,-197.608097154
S66x8/45-090,-274.8802520386
S66x8/45-095,-274.8809510881
S66x8/45-100,-274.8810984022
S66x8/45-105,-274.8809929356
S66x8/45-110,-274.8807592848
S66x8/45-125,-274.8800391134
S66x8/45-150,-274.8794707264
S66x8/45-200,-274.8792360914
S66x8/46-A,-248.4031711473
S66x8/46-B,-197.6080951992
S66x8/46-090,-446.0155767077
S66x8/46-095,-446.0161757193
S66x8/46-100,-446.0161488368
S66x8/46-105,-446.0157691103
S66x8/46-110,-446.015231098
S66x8/46-125,-446.0136434595
S66x8/46-150,-446.0120066974
S66x8/46-200,-446.0114326277
S66x8/47-A,-232.0849498638
S66x8/47-B,-232.0847443479
S66x8/47-090,-464.1701880531
S66x8/47-095,-464.1718826129
S66x8/47-100,-464.1725165637
S66x8/47-105,-464.1725944952
S66x8/47-110,-464.1723770585
S66x8/47-125,-464.1714193246
S66x8/47-150,-464.1704554029
S66x8/47-200,-464.1700351889
S66x8/48-A,-248.1276192653
S66x8/48-B,-248.1275323516
S66x8/48-090,-496.2575782212
S66x8/48-095,-496.2588809513
S66x8/48-100,-496.2593047697
S66x8/48-105,-496.2592437678
S66x8/48-110,-496.2589170865
S66x8/48-125,-496.2576835015
S66x8/48-150,-496.2563490617
S66x8/48-200,-496.2556153509
S66x8/49-A,-232.0849468404
S66x8/49-B,-248.1276230864
S66x8/49-090,-480.2136811977
S66x8/49-095,-480.2153936498
S66x8/49-100,-480.2159972532
S66x8/49-105,-480.216033606
S66x8/49-110,-480.2157672037
S66x8/49-125,-480.214635378
S66x8/49-150,-480.2134589339
S66x8/49-200,-480.212837387
S66x8/50-A,-232.0849324024
S66x8/50-B,-77.2714222635
S66x8/50-090,-309.3585905001
S66x8/50-095,-309.3597420271
S66x8/50-100,-309.3599981832
S66x8/50-105,-309.3598627511
S66x8/50-110,-309.3595157015
S66x8/50-125,-309.3582839149
S66x8/50-150,-309.3570473687
S66x8/50-200,-309.3563468058
S66x8/51-A,-77.2713595437
S66x8/51-B,-77.2714428259
S66x8/51-090,-154.5451409632
S66x8/51-095,-154.5453906318
S66x8/51-100,-154.5453373639
S66x8/51-105,-154.5451313793
S66x8/51-110,-154.5448632417
S66x8/51-125,-154.5440801754
S66x8/51-150,-154.5433263529
S66x8/51-200,-154.5428825514
S66x8/52-A,-232.084932971
S66x8/52-B,-229.0068200932
S66x8/52-090,-461.0974352699
S66x8/52-095,-461.0982881644
S66x8/52-100,-461.0984055771
S66x8/52-105,-461.0981118299
S66x8/52-110,-461.0976000953
S66x8/52-125,-461.095796694
S66x8/52-150,-461.0937452031
S66x8/52-200,-461.0923180677
S66x8/53-A,-232.0849490447
S66x8/53-B,-209.126392405
S66x8/53-090,-441.2169986309
S66x8/53-095,-441.2176171425
S66x8/53-100,-441.2176490035
S66x8/53-105,-441.2173433274
S66x8/53-110,-441.2168639654
S66x8/53-125,-441.215204306
S66x8/53-150,-441.2132358619
S66x8/53-200,-441.2117575433
S66x8/54-A,-232.0849042013
S66x8/54-B,-76.4078485803
S66x8/54-090,-308.4978884138
S66x8/54-095,-308.4983917311
S66x8/54-100,-308.4983303677
S66x8/54-105,-308.4979645525
S66x8/54-110,-308.4974711557
S66x8/54-125,-308.4959977522
S66x8/54-150,-308.4944363266
S66x8/54-200,-308.4933319035
S66x8/55-A,-232.0848632877
S66x8/55-B,-115.672382745
S66x8/55-090,-347.7621286614
S66x8/55-095,-347.7630035874
S66x8/55-100,-347.7631707348
S66x8/55-105,-347.762952805
S66x8/55-110,-347.7625210512
S66x8/55-125,-347.7609068396
S66x8/55-150,-347.7590993074
S66x8/55-200,-347.7578700158
S66x8/56-A,-232.0849460207
S66x8/56-B,-95.7969774256
S66x8/56-090,-327.8845982332
S66x8/56-095,-327.8855307575
S66x8/56-100,-327.8857926166
S66x8/56-105,-327.8856774136
S66x8/56-110,-327.8853224407
S66x8/56-125,-327.8840567255
S66x8/56-150,-327.8828263099
S66x8/56-200,-327.8821696809
S66x8/57-A,-232.084864034
S66x8/57-B,-248.4031439636
S66x8/57-090,-480.4915101365
S66x8/57-095,-480.4935801271
S66x8/57-100,-480.4942108483
S66x8/57-105,-480.4941308388
S66x8/57-110,-480.4937033901
S66x8/57-125,-480.4918930101
S66x8/57-150,-480.4899407965
S66x8/57-200,-480.4887158537
S66x8/58-A,-248.1276019758
S66x8/58-B,-248.1275191348
S66x8/58-090,-496.2603422696
S66x8/58-095,-496.2616130487
S66x8/58-100,-496.2617608844
S66x8/58-105,-496.2610996395
S66x8/58-110,-496.2602443933
S66x8/58-125,-496.2580891646
S66x8/58-150,-496.2563721319
S66x8/58-200,-496.2554736189
S66x8/59-A,-77.2714969841
S66x8/59-B,-76.4079353709
S66x8/59-090,-153.6853510227
S66x8/59-095,-153.6854116815
S66x8/59-100,-153.6851598035
S66x8/59-105,-153.6847435127
S66x8/59-110,-153.68425358
S66x8/59-125,-153.6828002295
S66x8/59-150,-153.6811707565
S66x8/59-200,-153.6799201924
S66x8/60-A,-77.2713315073
S66x8/60-B,-229.0068027319
S66x8/60-090,-306.2869494656
S66x8/60-095,-306.2872892476
S66x8/60-100,-306.2870313163
S66x8/60-105,-306.2864433053
S66x8/60-110,-306.2856964449
S66x8/60-125,-306.283364069
S66x8/60-150,-306.2806873203
S66x8/60-200,-306.2787830462
S66x8/61-A,-197.6081076406
S66x8/61-B,-229.006871917
S66x8/61-090,-426.6182325269
S66x8/61-095,-426.6184218634
S66x8/61-100,-426.6182909424
S66x8/61-105,-426.6179870609
S66x8/61-110,-426.6176139015
S66x8/61-125,-426.6165558803
S66x8/61-150,-426.6154111192
S66x8/61-200,-426.6150489282
S66x8/62-A,-197.6081096448
S66x8/62-B,-209.1264123771
S66x8/62-090,-406.7384776221
S66x8/62-095,-406.7388568114
S66x8/62-100,-406.7387366686
S66x8/62-105,-406.7383567728
S66x8/62-110,-406.7378765066
S66x8/62-125,-406.73649151
S66x8/62-150,-406.7352080106
S66x8/62-200,-406.7346391542
S66x8/63-A,-232.0850179836
S66x8/63-B,-229.006806993
S66x8/63-090,-461.0940692976
S66x8/63-095,-461.0955048933
S66x8/63-100,-461.0959176803
S66x8/63-105,-461.09580467
S66x8/63-110,-461.0953907331
S66x8/63-125,-461.0939775533
S66x8/63-150,-461.092587198
S66x8/63-200,-461.0919361068
S66x8/64-A,-248.4031387827
S66x8/64-B,-78.5224621339
S66x8/64-090,-326.9293877206
S66x8/64-095,-326.929780844
S66x8/64-100,-326.9297099396
S66x8/64-105,-326.929394556
S66x8/64-110,-326.9289693462
S66x8/64-125,-326.9276995386
S66x8/64-150,-326.9263514896
S66x8/64-200,-326.9256632767
S66x8/65-A,-248.1277086338
S66x8/65-B,-77.2707007981
S66x8/65-090,-325.4060359177
S66x8/65-095,-325.4063210083
S66x8/65-100,-325.4061845537
S66x8/65-105,-325.4058030013
S66x8/65-110,-325.4052942443
S66x8/65-125,-325.40361992
S66x8/65-150,-325.4015747221
S66x8/65-200,-325.3999853751
S66x8/66-A,-95.7969753094
S66x8/66-B,-248.1276710991
S66x8/66-090,-343.9296784798
S66x8/66-095,-343.9302476583
S66x8/66-100,-343.9303052909
S66x8/66-105,-343.9300568541
S66x8/66-110,-343.9296351891
S66x8/66-125,-343.9281374081
