system,cam-QTP-01(w=175)/def2-QZVP/Q-Chem
S22x5/08-2.0,-379.4836222273
S22x5/09-A,-169.8596180871
S22x5/09-B,-169.8596180871
S22x5/09-0.9,-339.7481819313
S22x5/09-1.0,-339.7494758504
S22x5/09-1.2,-339.7433409779
S22x5/09-1.5,-339.7331332334
S22x5/09-2.0,-339.7249842772
S22x5/10-A,-232.1376506179
S22x5/10-B,-76.4169211925
S22x5/10-0.9,-308.5605091256
S22x5/10-1.0,-308.5606015697
S22x5/10-1.2,-308.5587671038
S22x5/10-1.5,-308.5565759445
S22x5/10-2.0,-308.55529247
S22x5/11-A,-232.1376949536
S22x5/11-B,-56.5344494908
S22x5/11-0.9,-288.6755115986
S22x5/11-1.0,-288.6758804796
S22x5/11-1.2,-288.6746264955
S22x5/11-1.5,-288.6731816177
S22x5/11-2.0,-288.6724631709
S22x5/12-A,-232.1377198616
S22x5/12-B,-40.4786950926
S22x5/12-0.9,-272.6177968743
S22x5/12-1.0,-272.6184068082
S22x5/12-1.2,-272.6177258947
S22x5/12-1.5,-272.616780771
S22x5/12-2.0,-272.6164656024
S22x5/13-A,-232.1377015292
S22x5/13-B,-232.1376902687
S22x5/13-0.9,-464.2773333592
S22x5/13-1.0,-464.2783880281
S22x5/13-1.2,-464.2777893812
S22x5/13-1.5,-464.276339788
S22x5/13-2.0,-464.2756263691
S22x5/14-A,-232.1376972539
S22x5/14-B,-232.1376972539
S22x5/14-0.9,-464.2706648011
S22x5/14-1.0,-464.2764372095
S22x5/14-1.2,-464.2762175092
S22x5/14-1.5,-464.2752479595
S22x5/14-2.0,-464.2752433574
S22x5/15-A,-232.1375635543
S22x5/15-B,-363.6748946316
S22x5/15-0.9,-595.818276291
S22x5/15-1.0,-595.819756065
S22x5/15-1.2,-595.8186408813
S22x5/15-1.5,-595.8157854574
S22x5/15-2.0,-595.8137353989
S22x5/16-A,-232.1376374094
S22x5/16-B,-363.6749312711
S22x5/16-0.9,-595.8084363532
S22x5/16-1.0,-595.8148645649
S22x5/16-1.2,-595.814456009
S22x5/16-1.5,-595.8124860983
S22x5/16-2.0,-595.8123373816
S22x5/17-A,-264.2236010502
S22x5/17-B,-264.2236071451
S22x5/17-0.9,-528.4453714546
S22x5/17-1.0,-528.4509649716
S22x5/17-1.2,-528.4498620901
S22x5/17-1.5,-528.4478217716
S22x5/17-2.0,-528.4473485061
S22x5/18-A,-323.4240296765
S22x5/18-B,-303.5431651319
S22x5/18-0.9,-626.9959449652
S22x5/18-1.0,-626.9972171701
S22x5/18-1.2,-626.9910135453
S22x5/18-1.5,-626.980460658
S22x5/18-2.0,-626.9721035112
S22x5/19-A,-307.3655308375
S22x5/19-B,-307.3653925401
S22x5/19-0.9,-614.7423054971
S22x5/19-1.0,-614.7425597457
S22x5/19-1.2,-614.7399920646
S22x5/19-1.5,-614.7357629382
S22x5/19-2.0,-614.7327291803
S22x5/20-A,-414.7425461142
S22x5/20-B,-414.7425461141
S22x5/20-0.9,-829.4925316288
S22x5/20-1.0,-829.4979137498
S22x5/20-1.2,-829.4926087819
S22x5/20-1.5,-829.4877277005
S22x5/20-2.0,-829.4859700557
S22x5/21-A,-414.7418539804
S22x5/21-B,-414.7418539803
S22x5/21-0.9,-829.5192061333
S22x5/21-1.0,-829.52063413
S22x5/21-1.2,-829.5131727757
S22x5/21-1.5,-829.5008187485
S22x5/21-2.0,-829.4907185271
S22x5/22-A,-232.1376273905
S22x5/22-B,-93.389837617
S22x5/22-0.9,-325.5345931725
S22x5/22-1.0,-325.5350914075
S22x5/22-1.2,-325.5333214237
S22x5/22-1.5,-325.5305385357
S22x5/22-2.0,-325.5286819781
S66x8/01-A,-76.417043345
S66x8/01-B,-76.4170310437
S66x8/01-090,-152.8450216048
S66x8/01-095,-152.8450123639
S66x8/01-100,-152.8445796445
S66x8/01-105,-152.8439072974
S66x8/01-110,-152.8431197007
S66x8/01-125,-152.8407258289
S66x8/01-150,-152.8378507227
S66x8/01-200,-152.8354993234
S66x8/02-A,-76.4170542417
S66x8/02-B,-115.688376504
S66x8/02-090,-192.1171786066
S66x8/02-095,-192.1172429425
S66x8/02-100,-192.1168242702
S66x8/02-105,-192.1161277358
S66x8/02-110,-192.1152897554
S66x8/02-125,-192.1126762927
S66x8/02-150,-192.1094772413
S66x8/02-200,-192.1068734565
S66x8/03-A,-76.4170719377
S66x8/03-B,-95.8105168118
S66x8/03-090,-172.2415248271
S66x8/03-095,-172.2416643729
S66x8/03-100,-172.2412515086
S66x8/03-105,-172.2405073653
S66x8/03-110,-172.239583661
S66x8/03-125,-172.2365825071
S66x8/03-150,-172.2326841316
S66x8/03-200,-172.2292806844
S66x8/04-A,-76.4170696318
S66x8/04-B,-248.4453879936
S66x8/04-090,-324.8786375198
S66x8/04-095,-324.8787456402
S66x8/04-100,-324.8782782258
S66x8/04-105,-324.8774669007
S66x8/04-110,-324.8764640084
S66x8/04-125,-324.8731923398
S66x8/04-150,-324.8688583999
S66x8/04-200,-324.8645770717
S66x8/05-A,-115.6883322794
S66x8/05-B,-115.6883982584
S66x8/05-090,-231.3883839271
S66x8/05-095,-231.3885677157
S66x8/05-100,-231.3882340237
S66x8/05-105,-231.3875972192
S66x8/05-110,-231.3867995914
S66x8/05-125,-231.3842303084
S66x8/05-150,-231.3809938777
S66x8/05-200,-231.3783014586
S66x8/06-A,-115.6881118906
S66x8/06-B,-95.81054906
S66x8/06-090,-211.5131281467
S66x8/06-095,-211.5134821906
S66x8/06-100,-211.5131847954
S66x8/06-105,-211.5124882629
S66x8/06-110,-211.5115693227
S66x8/06-125,-211.508469179
S66x8/06-150,-211.5043273624
S66x8/06-200,-211.5006663797
S66x8/07-A,-115.6882065786
S66x8/07-B,-248.4452312332
S66x8/07-090,-364.149389802
S66x8/07-095,-364.149677496
S66x8/07-100,-364.1493368833
S66x8/07-105,-364.1486115326
S66x8/07-110,-364.147659847
S66x8/07-125,-364.1444277633
S66x8/07-150,-364.1394937963
S66x8/07-200,-364.1350973825
S66x8/08-A,-115.6883492478
S66x8/08-B,-76.4170374233
S66x8/08-090,-192.1162083339
S66x8/08-095,-192.1163039177
S66x8/08-100,-192.1159446221
S66x8/08-105,-192.1153229127
S66x8/08-110,-192.114567801
S66x8/08-125,-192.1122057582
S66x8/08-150,-192.1093018055
S66x8/08-200,-192.1069026435
S66x8/09-A,-95.8105009446
S66x8/09-B,-115.6884136347
S66x8/09-090,-211.5051680471
S66x8/09-095,-211.5051477323
S66x8/09-100,-211.5048158761
S66x8/09-105,-211.5043275237
S66x8/09-110,-211.5037779152
S66x8/09-125,-211.5022144788
S66x8/09-150,-211.5005894428
S66x8/09-200,-211.4995174217
S66x8/10-A,-95.8105016404
S66x8/10-B,-95.8105073297
S66x8/10-090,-191.6290129506
S66x8/10-095,-191.629247877
S66x8/10-100,-191.6289868812
S66x8/10-105,-191.6284447418
S66x8/10-110,-191.6277692747
S66x8/10-125,-191.625682602
S66x8/10-150,-191.6229295629
S66x8/10-200,-191.6215534907
S66x8/11-A,-95.8103111857
S66x8/11-B,-248.4453760759
S66x8/11-090,-344.2655284613
S66x8/11-095,-344.265824845
S66x8/11-100,-344.2655934421
S66x8/11-105,-344.2650454454
S66x8/11-110,-344.2643273688
S66x8/11-125,-344.2608519073
S66x8/11-150,-344.2577764521
S66x8/11-200,-344.256478194
S66x8/12-A,-95.8105144025
S66x8/12-B,-76.4166473527
S66x8/12-090,-172.2420379446
S66x8/12-095,-172.2422743266
S66x8/12-100,-172.2418900531
S66x8/12-105,-172.2411320802
S66x8/12-110,-172.2401718291
S66x8/12-125,-172.2370148966
S66x8/12-150,-172.2328825479
S66x8/12-200,-172.2293175086
S66x8/13-A,-248.4453531146
S66x8/13-B,-115.6884201326
S66x8/13-090,-364.1450296924
S66x8/13-095,-364.1453399516
S66x8/13-100,-364.1451180311
S66x8/13-105,-364.1445744522
S66x8/13-110,-364.1438548938
S66x8/13-125,-364.1414532404
S66x8/13-150,-364.1383514195
S66x8/13-200,-364.1357048635
S66x8/14-A,-248.4451340111
S66x8/14-B,-95.8104913637
S66x8/14-090,-344.2684804894
S66x8/14-095,-344.2689963242
S66x8/14-100,-344.2688793006
S66x8/14-105,-344.268363971
S66x8/14-110,-344.2676125458
S66x8/14-125,-344.2649085039
S66x8/14-150,-344.2611947279
S66x8/14-200,-344.257838803
S66x8/15-A,-248.4452436529
S66x8/15-B,-248.4453587065
S66x8/15-090,-496.9051790771
S66x8/15-095,-496.9056410045
S66x8/15-100,-496.9054721797
S66x8/15-105,-496.9048993562
S66x8/15-110,-496.9040904495
S66x8/15-125,-496.9012419936
S66x8/15-150,-496.8972616066
S66x8/15-200,-496.8931479101
S66x8/16-A,-248.4454358042
S66x8/16-B,-76.4170416694
S66x8/16-090,-324.8726634461
S66x8/16-095,-324.8728375426
S66x8/16-100,-324.8725641038
S66x8/16-105,-324.8720288321
S66x8/16-110,-324.8713607082
S66x8/16-125,-324.8692253963
S66x8/16-150,-324.8665647558
S66x8/16-200,-324.8643030292
S66x8/17-A,-414.7420459739
S66x8/17-B,-414.7421636381
S66x8/17-090,-829.5149231516
S66x8/17-095,-829.5160643016
S66x8/17-100,-829.5158024286
S66x8/17-105,-829.5146509033
S66x8/17-110,-829.5129689385
S66x8/17-125,-829.5067979336
S66x8/17-150,-829.4978894698
S66x8/17-200,-829.4893256265
S66x8/18-A,-76.4170596937
S66x8/18-B,-248.1826970589
S66x8/18-090,-324.6132975538
S66x8/18-095,-324.6134737473
S66x8/18-100,-324.6130905074
S66x8/18-105,-324.6123697736
S66x8/18-110,-324.6114639219
S66x8/18-125,-324.6085190072
S66x8/18-150,-324.6047186864
S66x8/18-200,-324.6014465335
S66x8/19-A,-115.6881128429
S66x8/19-B,-248.1826938411
S66x8/19-090,-363.8845295185
S66x8/19-095,-363.8849432482
S66x8/19-100,-363.8847183572
S66x8/19-105,-363.8840986225
S66x8/19-110,-363.8830953057
S66x8/19-125,-363.8803123591
S66x8/19-150,-363.876136892
S66x8/19-200,-363.8725651217
S66x8/20-A,-229.0426676276
S66x8/20-B,-229.0426710101
S66x8/20-090,-458.1218693418
S66x8/20-095,-458.1230251021
S66x8/20-100,-458.1226042428
S66x8/20-105,-458.1211658532
S66x8/20-110,-458.1191340687
S66x8/20-125,-458.1118973656
S66x8/20-150,-458.1014209804
S66x8/20-200,-458.09118286
S66x8/21-A,-209.1607559155
S66x8/21-B,-209.160760093
S66x8/21-090,-418.3513218732
S66x8/21-095,-418.3522763082
S66x8/21-100,-418.3519279502
S66x8/21-105,-418.3507711812
S66x8/21-110,-418.3491287292
S66x8/21-125,-418.3432421215
S66x8/21-150,-418.3349149524
S66x8/21-200,-418.3263064148
S66x8/22-A,-229.0425928163
S66x8/22-B,-414.7418937019
S66x8/22-090,-643.820336328
S66x8/22-095,-643.8215241399
S66x8/22-100,-643.8212131056
S66x8/22-105,-643.8199345017
S66x8/22-110,-643.818082002
S66x8/22-125,-643.8112624252
S66x8/22-150,-643.801217124
S66x8/22-200,-643.7911272473
S66x8/23-A,-209.1606593837
S66x8/23-B,-414.7417324484
S66x8/23-090,-623.9367357343
S66x8/23-095,-623.9378924659
S66x8/23-100,-623.9376868155
S66x8/23-105,-623.9365907945
S66x8/23-110,-623.9349496963
S66x8/23-125,-623.9287839696
S66x8/23-150,-623.9194923575
S66x8/23-200,-623.9098394827
S66x8/24-A,-232.1377828196
S66x8/24-B,-232.1377208714
S66x8/24-090,-464.2709926447
S66x8/24-095,-464.2745640375
S66x8/24-100,-464.2764280013
S66x8/24-105,-464.2769612657
S66x8/24-110,-464.2767521555
S66x8/24-125,-464.2759626413
S66x8/24-150,-464.2752299233
S66x8/24-200,-464.2752587621
S66x8/25-A,-248.1826132012
S66x8/25-B,-248.1826513317
S66x8/25-090,-496.3630652653
S66x8/25-095,-496.3664641333
S66x8/25-100,-496.3680635166
S66x8/25-105,-496.3686034463
S66x8/25-110,-496.3684157393
S66x8/25-125,-496.3671172299
S66x8/25-150,-496.3658081585
S66x8/25-200,-496.3654287035
S66x8/26-A,-414.7425462539
S66x8/26-B,-414.7425462538
S66x8/26-090,-829.4944255658
S66x8/26-095,-829.4972110631
S66x8/26-100,-829.4979139673
S66x8/26-105,-829.4973534944
S66x8/26-110,-829.4961711099
S66x8/26-125,-829.492366253
S66x8/26-150,-829.488451249
S66x8/26-200,-829.4862597637
S66x8/27-A,-232.1377673404
S66x8/27-B,-248.1826701618
S66x8/27-090,-480.3170218392
S66x8/27-095,-480.3206215494
S66x8/27-100,-480.3224129025
S66x8/27-105,-480.3229788955
S66x8/27-110,-480.3227168286
S66x8/27-125,-480.321624381
S66x8/27-150,-480.3205538254
S66x8/27-200,-480.3203674803
S66x8/28-A,-232.1375846949
S66x8/28-B,-414.7431259477
S66x8/28-090,-646.8818588122
S66x8/28-095,-646.884860231
S66x8/28-100,-646.8861199528
S66x8/28-105,-646.8863489023
S66x8/28-110,-646.8858606332
S66x8/28-125,-646.883517122
S66x8/28-150,-646.8814484016
S66x8/28-200,-646.8807268898
S66x8/29-A,-248.1825867127
S66x8/29-B,-414.7431263654
S66x8/29-090,-662.9274827021
S66x8/29-095,-662.9317256795
S66x8/29-100,-662.9330839456
S66x8/29-105,-662.9331458869
S66x8/29-110,-662.9324516266
S66x8/29-125,-662.9296119031
S66x8/29-150,-662.9272398588
S66x8/29-200,-662.9261552739
S66x8/30-A,-232.1377505822
S66x8/30-B,-78.5368053231
S66x8/30-090,-310.6733714042
S66x8/30-095,-310.674798612
S66x8/30-100,-310.6754580307
S66x8/30-105,-310.67552616
S66x8/30-110,-310.6752665636
S66x8/30-125,-310.6746775006
S66x8/30-150,-310.6742519446
S66x8/30-200,-310.6743737329
S66x8/31-A,-414.7431979853
S66x8/31-B,-78.5367594323
S66x8/31-090,-493.2829537507
S66x8/31-095,-493.2840024088
S66x8/31-100,-493.2842352427
S66x8/31-105,-493.2839859247
S66x8/31-110,-493.283507511
S66x8/31-125,-493.2820710003
S66x8/31-150,-493.2807316756
S66x8/31-200,-493.280116863
S66x8/32-A,-414.7432635204
S66x8/32-B,-77.2882381604
S66x8/32-090,-492.0350782897
S66x8/32-095,-492.0362611183
S66x8/32-100,-492.0364932477
S66x8/32-105,-492.0361969195
S66x8/32-110,-492.0356610479
S66x8/32-125,-492.0339705309
S66x8/32-150,-492.032305663
S66x8/32-200,-492.0314702304
S66x8/33-A,-248.1826983383
S66x8/33-B,-78.5367779157
S66x8/33-090,-326.7196042519
S66x8/33-095,-326.7208264957
S66x8/33-100,-326.72127076
S66x8/33-105,-326.7212695187
S66x8/33-110,-326.7210249128
S66x8/33-125,-326.7201995126
S66x8/33-150,-326.7195209419
S66x8/33-200,-326.719446649
S66x8/34-A,-197.639876971
S66x8/34-B,-197.6398850992
S66x8/34-090,-395.2844274178
S66x8/34-095,-395.2852250314
S66x8/34-100,-395.285133316
S66x8/34-105,-395.2846201367
S66x8/34-110,-395.2839436038
S66x8/34-125,-395.2820734175
S66x8/34-150,-395.2805967944
S66x8/34-200,-395.2801882532
S66x8/35-A,-197.6398781468
S66x8/35-B,-197.6447653388
S66x8/35-090,-395.2875048595
S66x8/35-095,-395.2881606819
S66x8/35-100,-395.2880970733
S66x8/35-105,-395.2877226144
S66x8/35-110,-395.2872362947
S66x8/35-125,-395.2859579153
S66x8/35-150,-395.2850303327
S66x8/35-200,-395.2847917376
S66x8/36-A,-197.6447738348
S66x8/36-B,-197.6447840577
S66x8/36-090,-395.2914311069
S66x8/36-095,-395.2916297848
S66x8/36-100,-395.2915145774
S66x8/36-105,-395.2912618922
S66x8/36-110,-395.290959867
S66x8/36-125,-395.2901836438
S66x8/36-150,-395.2896125753
S66x8/36-200,-395.2894686493
S66x8/37-A,-196.439333278
S66x8/37-B,-197.644778018
S66x8/37-090,-394.0864290661
S66x8/37-095,-394.0871565355
S66x8/37-100,-394.0871714954
S66x8/37-105,-394.0868711055
S66x8/37-110,-394.0864633219
S66x8/37-125,-394.0853143483
S66x8/37-150,-394.0843947242
S66x8/37-200,-394.0841138435
S66x8/38-A,-196.4392542252
S66x8/38-B,-196.4393829291
S66x8/38-090,-392.8818283057
S66x8/38-095,-392.8825054722
S66x8/38-100,-392.8824700872
S66x8/38-105,-392.8820429166
S66x8/38-110,-392.8814835653
S66x8/38-125,-392.8799750321
S66x8/38-150,-392.8788631743
S66x8/38-200,-392.8785720584
S66x8/39-A,-232.1377295879
S66x8/39-B,-196.439208904
S66x8/39-090,-428.5781405509
S66x8/39-095,-428.5799850556
S66x8/39-100,-428.5806026584
S66x8/39-105,-428.5804900834
S66x8/39-110,-428.5800361345
S66x8/39-125,-428.5786177468
S66x8/39-150,-428.5773347539
S66x8/39-200,-428.5769287846
S66x8/40-A,-232.1377100795
S66x8/40-B,-197.6447246858
S66x8/40-090,-429.7836900093
S66x8/40-095,-429.7850422357
S66x8/40-100,-429.7855001153
S66x8/40-105,-429.7853637329
S66x8/40-110,-429.7849998453
S66x8/40-125,-429.7839026497
S66x8/40-150,-429.7828962474
S66x8/40-200,-429.7825801421
S66x8/41-A,-414.743140873
S66x8/41-B,-197.6400905494
S66x8/41-090,-612.3874902491
S66x8/41-095,-612.3888205353
S66x8/41-100,-612.389003808
S66x8/41-105,-612.38848595
S66x8/41-110,-612.3875144017
S66x8/41-125,-612.3851980807
S66x8/41-150,-612.3836251371
S66x8/41-200,-612.3832546566
S66x8/42-A,-414.7431711095
S66x8/42-B,-196.4392033829
S66x8/42-090,-611.18526708
S66x8/42-095,-611.1867039895
S66x8/42-100,-611.18693275
S66x8/42-105,-611.1865594773
S66x8/42-110,-611.185950107
S66x8/42-125,-611.1841955578
S66x8/42-150,-611.1827863212
S66x8/42-200,-611.1823840412
S66x8/43-A,-414.7432405545
S66x8/43-B,-197.6447375111
S66x8/43-090,-612.3910029875
S66x8/43-095,-612.3921117846
S66x8/43-100,-612.3921979028
S66x8/43-105,-612.3917644739
S66x8/43-110,-612.3911873233
S66x8/43-125,-612.3896217757
S66x8/43-150,-612.3883376948
S66x8/43-200,-612.3878915245
S66x8/44-A,-78.5368001799
S66x8/44-B,-197.6399034643
S66x8/44-090,-276.1798044121
S66x8/44-095,-276.1800115881
S66x8/44-100,-276.1797990914
S66x8/44-105,-276.1793993826
S66x8/44-110,-276.1789535388
S66x8/44-125,-276.1778822088
S66x8/44-150,-276.1771192486
S66x8/44-200,-276.1769171002
S66x8/45-A,-77.2882578576
S66x8/45-B,-197.639964304
S66x8/45-090,-274.9298969708
S66x8/45-095,-274.9304476415
S66x8/45-100,-274.9304675851
S66x8/45-105,-274.9302558979
S66x8/45-110,-274.9299233231
S66x8/45-125,-274.9289979835
S66x8/45-150,-274.9283086046
S66x8/45-200,-274.92805429
S66x8/46-A,-248.4454947321
S66x8/46-B,-197.6399652017
S66x8/46-090,-446.0910945736
S66x8/46-095,-446.0915489916
S66x8/46-100,-446.0913749829
S66x8/46-105,-446.0908432904
S66x8/46-110,-446.0901564535
S66x8/46-125,-446.0882303589
S66x8/46-150,-446.0862899455
S66x8/46-200,-446.0856351979
S66x8/47-A,-232.1376912409
S66x8/47-B,-232.1375307582
S66x8/47-090,-464.2764445526
S66x8/47-095,-464.2780357562
S66x8/47-100,-464.2785714189
S66x8/47-105,-464.2785571571
S66x8/47-110,-464.2782438207
S66x8/47-125,-464.2770758879
S66x8/47-150,-464.2759548822
S66x8/47-200,-464.275497548
S66x8/48-A,-248.1826182078
S66x8/48-B,-248.1825421994
S66x8/48-090,-496.3683664904
S66x8/48-095,-496.3695681388
S66x8/48-100,-496.3699012259
S66x8/48-105,-496.3697532473
S66x8/48-110,-496.3693330176
S66x8/48-125,-496.367886648
S66x8/48-150,-496.3663796651
S66x8/48-200,-496.3656021582
S66x8/49-A,-232.13768885
S66x8/49-B,-248.182614252
S66x8/49-090,-480.3221677518
S66x8/49-095,-480.3237862049
S66x8/49-100,-480.324293827
S66x8/49-105,-480.3242431954
S66x8/49-110,-480.3238867062
S66x8/49-125,-480.3225467821
S66x8/49-150,-480.3212142024
S66x8/49-200,-480.3205581807
S66x8/50-A,-232.1376778733
S66x8/50-B,-77.2883226658
S66x8/50-090,-309.4288866489
S66x8/50-095,-309.4299539004
S66x8/50-100,-309.4301227746
S66x8/50-105,-309.4299241991
S66x8/50-110,-309.4295146538
S66x8/50-125,-309.4281263243
S66x8/50-150,-309.426776087
S66x8/50-200,-309.426053874
S66x8/51-A,-77.288272257
S66x8/51-B,-77.2883411591
S66x8/51-090,-154.579400407
S66x8/51-095,-154.5795766961
S66x8/51-100,-154.5794576702
S66x8/51-105,-154.5791936988
S66x8/51-110,-154.5788757233
S66x8/51-125,-154.5779871649
S66x8/51-150,-154.5771669989
S66x8/51-200,-154.5767090388
S66x8/52-A,-232.1376783254
S66x8/52-B,-229.0444593219
S66x8/52-090,-461.1884419753
S66x8/52-095,-461.1892396296
S66x8/52-100,-461.1893009317
S66x8/52-105,-461.188949755
S66x8/52-110,-461.1883765937
S66x8/52-125,-461.186398071
S66x8/52-150,-461.1841828583
S66x8/52-200,-461.1827013503
S66x8/53-A,-232.1376907051
S66x8/53-B,-209.1616592949
S66x8/53-090,-441.3057430908
S66x8/53-095,-441.3062781499
S66x8/53-100,-441.3062303301
S66x8/53-105,-441.3058473578
S66x8/53-110,-441.3052952035
S66x8/53-125,-441.30344723
S66x8/53-150,-441.3013086275
S66x8/53-200,-441.2997680121
S66x8/54-A,-232.1376560646
S66x8/54-B,-76.4169499177
S66x8/54-090,-308.560265233
S66x8/54-095,-308.5607240357
S66x8/54-100,-308.5606064902
S66x8/54-105,-308.56017514
S66x8/54-110,-308.5596167543
S66x8/54-125,-308.5579915331
S66x8/54-150,-308.5563080482
S66x8/54-200,-308.5551719782
S66x8/55-A,-232.1376242662
S66x8/55-B,-115.688400838
S66x8/55-090,-347.8316841443
S66x8/55-095,-347.8324674941
S66x8/55-100,-347.8325446955
S66x8/55-105,-347.8322454146
S66x8/55-110,-347.8317345597
S66x8/55-125,-347.8298973895
S66x8/55-150,-347.8279071497
S66x8/55-200,-347.8266236406
S66x8/56-A,-232.137688313
S66x8/56-B,-95.8104850106
S66x8/56-090,-327.9516530148
S66x8/56-095,-327.9524813807
S66x8/56-100,-327.9526462253
S66x8/56-105,-327.9524413134
S66x8/56-110,-327.9519938333
S66x8/56-125,-327.9505050352
S66x8/56-150,-327.94911323
S66x8/56-200,-327.9484158536
S66x8/57-A,-232.1376248056
S66x8/57-B,-248.4454646502
S66x8/57-090,-480.5875536815
S66x8/57-095,-480.5895087332
S66x8/57-100,-480.5900160319
S66x8/57-105,-480.5898267425
S66x8/57-110,-480.5893010912
S66x8/57-125,-480.5872165936
S66x8/57-150,-480.585058298
S66x8/57-200,-480.583781551
S66x8/58-A,-248.1826007405
S66x8/58-B,-248.1825288055
S66x8/58-090,-496.371077278
S66x8/58-095,-496.3722576884
S66x8/58-100,-496.372284047
S66x8/58-105,-496.3715167588
S66x8/58-110,-496.3705706183
S66x8/58-125,-496.3682243869
S66x8/58-150,-496.3663952156
S66x8/58-200,-496.3654811928
S66x8/59-A,-77.2883805632
S66x8/59-B,-76.4170292047
S66x8/59-090,-153.7117167069
S66x8/59-095,-153.7117235346
S66x8/59-100,-153.7114220852
S66x8/59-105,-153.7109598278
S66x8/59-110,-153.7104279794
S66x8/59-125,-153.7088747226
S66x8/59-150,-153.7071620874
S66x8/59-200,-153.7058899537
S66x8/60-A,-77.2882454027
S66x8/60-B,-229.0444396425
S66x8/60-090,-306.3421860857
S66x8/60-095,-306.3424638544
S66x8/60-100,-306.3421429512
S66x8/60-105,-306.3414923883
S66x8/60-110,-306.3406842058
S66x8/60-125,-306.3381870887
S66x8/60-150,-306.3353343491
S66x8/60-200,-306.33335163
S66x8/61-A,-197.6399844113
S66x8/61-B,-229.0445084645
S66x8/61-090,-426.6887249281
S66x8/61-095,-426.688795321
S66x8/61-100,-426.6885459792
S66x8/61-105,-426.6881269352
S66x8/61-110,-426.6876481042
S66x8/61-125,-426.6863503639
S66x8/61-150,-426.684982496
S66x8/61-200,-426.6845659135
S66x8/62-A,-197.6399870819
S66x8/62-B,-209.1616729136
S66x8/62-090,-406.8067652632
S66x8/62-095,-406.8070032061
S66x8/62-100,-406.8067430691
S66x8/62-105,-406.8062258825
S66x8/62-110,-406.805620511
S66x8/62-125,-406.8039438744
S66x8/62-150,-406.8024294963
S66x8/62-200,-406.8017822631
S66x8/63-A,-232.1377433581
S66x8/63-B,-229.0444502338
S66x8/63-090,-461.1853235773
S66x8/63-095,-461.1866426978
S66x8/63-100,-461.1869496546
S66x8/63-105,-461.1867345994
S66x8/63-110,-461.1862104318
S66x8/63-125,-461.184570175
S66x8/63-150,-461.1829983735
S66x8/63-200,-461.1823107223
S66x8/64-A,-248.4454411402
S66x8/64-B,-78.5368622256
S66x8/64-090,-326.9868991522
S66x8/64-095,-326.9871976119
S66x8/64-100,-326.9870307922
S66x8/64-105,-326.9866226647
S66x8/64-110,-326.9861093445
S66x8/64-125,-326.9846375039
S66x8/64-150,-326.9831153377
S66x8/64-200,-326.9823819307
S66x8/65-A,-248.1826879257
S66x8/65-B,-77.2876929929
S66x8/65-090,-325.4784917547
S66x8/65-095,-325.4787015198
S66x8/65-100,-325.4784966614
S66x8/65-105,-325.478052588
S66x8/65-110,-325.477487525
S66x8/65-125,-325.4756760497
S66x8/65-150,-325.4734994542
S66x8/65-200,-325.4718478078
S66x8/66-A,-95.810475784
S66x8/66-B,-248.1826582707
S66x8/66-090,-343.9990088122
S66x8/66-095,-343.9994799047
S66x8/66-100,-343.999450588
S66x8/66-105,-343.9991216832
S66x8/66-110,-343.9986214658
S66x8/66-125,-343.9969192175
