system,cam-B3LYP(w=100)/def2-QZVP/Q-Chem
S22x5/14-1.5,-464.6374265746
S22x5/14-2.0,-464.6375448448
S22x5/15-A,-232.3188069475
S22x5/15-B,-363.9411860048
S22x5/15-0.9,-596.2613583075
S22x5/15-1.0,-596.2640198026
S22x5/15-1.2,-596.2645411486
S22x5/15-1.5,-596.2628059397
S22x5/15-2.0,-596.2611532063
S22x5/16-A,-232.3188255491
S22x5/16-B,-363.9412159206
S22x5/16-0.9,-596.2480659287
S22x5/16-1.0,-596.2573013141
S22x5/16-1.2,-596.2601869697
S22x5/16-1.5,-596.2596901759
S22x5/16-2.0,-596.2598357868
S22x5/17-A,-264.4123388061
S22x5/17-B,-264.4123806798
S22x5/17-0.9,-528.8162963329
S22x5/17-1.0,-528.8245129612
S22x5/17-1.2,-528.8261383378
S22x5/17-1.5,-528.825141182
S22x5/17-2.0,-528.8248483925
S22x5/18-A,-323.6473187262
S22x5/18-B,-303.7611467287
S22x5/18-0.9,-627.431697538
S22x5/18-1.0,-627.4341418488
S22x5/18-1.2,-627.429715843
S22x5/18-1.5,-627.4206708676
S22x5/18-2.0,-627.4131330161
S22x5/19-A,-307.584544471
S22x5/19-B,-307.5844700811
S22x5/19-0.9,-615.1757261279
S22x5/19-1.0,-615.1770208299
S22x5/19-1.2,-615.1760093726
S22x5/19-1.5,-615.1730113155
S22x5/19-2.0,-615.1706278541
S22x5/20-A,-415.0060923876
S22x5/20-B,-415.0060923876
S22x5/20-0.9,-830.0096702017
S22x5/20-1.0,-830.0191749716
S22x5/20-1.2,-830.0178801644
S22x5/20-1.5,-830.0145159929
S22x5/20-2.0,-830.013029961
S22x5/21-A,-415.0053528665
S22x5/21-B,-415.0053528665
S22x5/21-0.9,-830.0401786135
S22x5/21-1.0,-830.0429235291
S22x5/21-1.2,-830.0373074879
S22x5/21-1.5,-830.0265689736
S22x5/21-2.0,-830.0173589531
S22x5/22-A,-232.3188630941
S22x5/22-B,-93.46079115
S22x5/22-0.9,-325.7835554346
S22x5/22-1.0,-325.7848624865
S22x5/22-1.2,-325.7842808625
S22x5/22-1.5,-325.7822964051
S22x5/22-2.0,-325.7807533225
S66x8/01-A,-76.4650609069
S66x8/01-B,-76.4650607604
S66x8/01-090,-152.9388918443
S66x8/01-095,-152.9391984259
S66x8/01-100,-152.9390437829
S66x8/01-105,-152.9386159951
S66x8/01-110,-152.9380414028
S66x8/01-125,-152.9361196087
S66x8/01-150,-152.9336438431
S66x8/01-200,-152.9315081533
S66x8/02-A,-76.4650696621
S66x8/02-B,-115.768745661
S66x8/02-090,-192.2429031165
S66x8/02-095,-192.2433429754
S66x8/02-100,-192.2432574326
S66x8/02-105,-192.2428549548
S66x8/02-110,-192.2422734622
S66x8/02-125,-192.2402324009
S66x8/02-150,-192.2375302204
S66x8/02-200,-192.2352073308
S66x8/03-A,-76.4650815692
S66x8/03-B,-95.8863709689
S66x8/03-090,-172.3630073356
S66x8/03-095,-172.3634587891
S66x8/03-100,-172.3633262458
S66x8/03-105,-172.3628336941
S66x8/03-110,-172.3621327207
S66x8/03-125,-172.3596445923
S66x8/03-150,-172.3562190619
S66x8/03-200,-172.3531034848
S66x8/04-A,-76.4650805701
S66x8/04-B,-248.6183586961
S66x8/04-090,-325.096076158
S66x8/04-095,-325.0966095153
S66x8/04-100,-325.0965295099
S66x8/04-105,-325.0960700977
S66x8/04-110,-325.0953818669
S66x8/04-125,-325.0928479238
S66x8/04-150,-325.0892475096
S66x8/04-200,-325.0854753365
S66x8/05-A,-115.7686127965
S66x8/05-B,-115.7687672025
S66x8/05-090,-231.5462140953
S66x8/05-095,-231.5467851338
S66x8/05-100,-231.5467939061
S66x8/05-105,-231.5464592853
S66x8/05-110,-231.5459261745
S66x8/05-125,-231.5439567662
S66x8/05-150,-231.5412571364
S66x8/05-200,-231.5388651466
S66x8/06-A,-115.7683829626
S66x8/06-B,-95.8864250384
S66x8/06-090,-211.6661286177
S66x8/06-095,-211.6668997642
S66x8/06-100,-211.6669759532
S66x8/06-105,-211.6666095452
S66x8/06-110,-211.6659748568
S66x8/06-125,-211.6635276007
S66x8/06-150,-211.660002005
S66x8/06-200,-211.6567063116
S66x8/07-A,-115.7684881619
S66x8/07-B,-248.6181941211
S66x8/07-090,-364.3988671695
S66x8/07-095,-364.3995999128
S66x8/07-100,-364.3996642179
S66x8/07-105,-364.3993046211
S66x8/07-110,-364.3986783731
S66x8/07-125,-364.3962194706
S66x8/07-150,-364.3921413458
S66x8/07-200,-364.3882556209
S66x8/08-A,-115.7686211735
S66x8/08-B,-76.465066131
S66x8/08-090,-192.2421729443
S66x8/08-095,-192.2425988345
S66x8/08-100,-192.2425306343
S66x8/08-105,-192.2421647475
S66x8/08-110,-192.2416329199
S66x8/08-125,-192.2397706992
S66x8/08-150,-192.2372991702
S66x8/08-200,-192.2351303093
S66x8/09-A,-95.8863438102
S66x8/09-B,-115.7687413234
S66x8/09-090,-211.6590759536
S66x8/09-095,-211.6594462601
S66x8/09-100,-211.6594426032
S66x8/09-105,-211.6592329106
S66x8/09-110,-211.6589182484
S66x8/09-125,-211.6578310085
S66x8/09-150,-211.6565590294
S66x8/09-200,-211.6556531499
S66x8/10-A,-95.8863435316
S66x8/10-B,-95.8863778979
S66x8/10-090,-191.7775614897
S66x8/10-095,-191.7782883918
S66x8/10-100,-191.7784558544
S66x8/10-105,-191.778281167
S66x8/10-110,-191.7779207545
S66x8/10-125,-191.7765195285
S66x8/10-150,-191.7743815414
S66x8/10-200,-191.7732241186
S66x8/11-A,-95.8861722612
S66x8/11-B,-248.6183447778
S66x8/11-090,-344.5103553756
S66x8/11-095,-344.5112147576
S66x8/11-100,-344.5114897324
S66x8/11-105,-344.5113849965
S66x8/11-110,-344.5110465905
S66x8/11-125,-344.5087296539
S66x8/11-150,-344.5063455337
S66x8/11-200,-344.5052557744
S66x8/12-A,-95.8863936068
S66x8/12-B,-76.464769308
S66x8/12-090,-172.3629748942
S66x8/12-095,-172.3635956424
S66x8/12-100,-172.3635546886
S66x8/12-105,-172.3631036373
S66x8/12-110,-172.3624165779
S66x8/12-125,-172.3599025471
S66x8/12-150,-172.3563636489
S66x8/12-200,-172.3531533239
S66x8/13-A,-248.6183241797
S66x8/13-B,-115.7687825207
S66x8/13-090,-364.3949194614
S66x8/13-095,-364.3956868232
S66x8/13-100,-364.3958750678
S66x8/13-105,-364.3956988534
S66x8/13-110,-364.3953039165
S66x8/13-125,-364.3936369063
S66x8/13-150,-364.3911745811
S66x8/13-200,-364.38891037
S66x8/14-A,-248.6181014417
S66x8/14-B,-95.8863790054
S66x8/14-090,-344.5138444315
S66x8/14-095,-344.5148052247
S66x8/14-100,-344.5150938512
S66x8/14-105,-344.5149418803
S66x8/14-110,-344.5145078876
S66x8/14-125,-344.5125233839
S66x8/14-150,-344.5094980151
S66x8/14-200,-344.5065548111
S66x8/15-A,-248.6182112857
S66x8/15-B,-248.618360942
S66x8/15-090,-497.24702667
S66x8/15-095,-497.2479937367
S66x8/15-100,-497.2482808197
S66x8/15-105,-497.2481136606
S66x8/15-110,-497.2476623983
S66x8/15-125,-497.2456537388
S66x8/15-150,-497.2425111662
S66x8/15-200,-497.2389665246
S66x8/16-A,-248.6183962578
S66x8/16-B,-76.4650686698
S66x8/16-090,-325.0911754476
S66x8/16-095,-325.09169268
S66x8/16-100,-325.091723486
S66x8/16-105,-325.0914584837
S66x8/16-110,-325.0910272628
S66x8/16-125,-325.089422247
S66x8/16-150,-325.0872165754
S66x8/16-200,-325.0852010033
S66x8/17-A,-415.0055581112
S66x8/17-B,-415.0056213829
S66x8/17-090,-830.0362166773
S66x8/17-095,-830.0380109247
S66x8/17-100,-830.0383430166
S66x8/17-105,-830.0377270851
S66x8/17-110,-830.0365243627
S66x8/17-125,-830.0315121715
S66x8/17-150,-830.0238087458
S66x8/17-200,-830.0160566399
S66x8/18-A,-76.465074164
S66x8/18-B,-248.3674928322
S66x8/18-090,-324.8437023308
S66x8/18-095,-324.8442012537
S66x8/18-100,-324.8441078397
S66x8/18-105,-324.8436450281
S66x8/18-110,-324.8429647725
S66x8/18-125,-324.8405347799
S66x8/18-150,-324.8372127435
S66x8/18-200,-324.8342364934
S66x8/19-A,-115.7683897263
S66x8/19-B,-248.3674899137
S66x8/19-090,-364.1466719473
S66x8/19-095,-364.1474437265
S66x8/19-100,-364.1475434757
S66x8/19-105,-364.1472140544
S66x8/19-110,-364.1466586751
S66x8/19-125,-364.1442589514
S66x8/19-150,-364.1408588389
S66x8/19-200,-364.1376463354
S66x8/20-A,-229.1889066935
S66x8/20-B,-229.1889144473
S66x8/20-090,-458.4078976584
S66x8/20-095,-458.4097613534
S66x8/20-100,-458.4099866307
S66x8/20-105,-458.4091331119
S66x8/20-110,-458.4076276493
S66x8/20-125,-458.4016638088
S66x8/20-150,-458.3925570891
S66x8/20-200,-458.3833410163
S66x8/21-A,-209.3027777687
S66x8/21-B,-209.3027818762
S66x8/21-090,-418.6299207503
S66x8/21-095,-418.6315062056
S66x8/21-100,-418.6317349025
S66x8/21-105,-418.6311057745
S66x8/21-110,-418.6299395929
S66x8/21-125,-418.6251943524
S66x8/21-150,-418.6179889492
S66x8/21-200,-418.6101537323
S66x8/22-A,-229.1888539331
S66x8/22-B,-415.0053303113
S66x8/22-090,-644.2239252599
S66x8/22-095,-644.2257731847
S66x8/22-100,-644.22606964
S66x8/22-105,-644.2253472472
S66x8/22-110,-644.2240002879
S66x8/22-125,-644.2184190133
S66x8/22-150,-644.2096692897
S66x8/22-200,-644.2005308646
S66x8/23-A,-209.3026570436
S66x8/23-B,-415.0052228835
S66x8/23-090,-624.3364671781
S66x8/23-095,-624.3382499985
S66x8/23-100,-624.3386168595
S66x8/23-105,-624.3380420506
S66x8/23-110,-624.3368728084
S66x8/23-125,-624.3318670206
S66x8/23-150,-624.3237874581
S66x8/23-200,-624.3150055816
S66x8/24-A,-232.3189227636
S66x8/24-B,-232.3188992334
S66x8/24-090,-464.6275583812
S66x8/24-095,-464.6324267935
S66x8/24-100,-464.6354691837
S66x8/24-105,-464.6368205909
S66x8/24-110,-464.6371553481
S66x8/24-125,-464.6375956846
S66x8/24-150,-464.6374542255
S66x8/24-200,-464.6376042618
S66x8/25-A,-248.3674424485
S66x8/25-B,-248.3674669172
S66x8/25-090,-496.7266360375
S66x8/25-095,-496.7313081487
S66x8/25-100,-496.734029621
S66x8/25-105,-496.7354756694
S66x8/25-110,-496.7359438284
S66x8/25-125,-496.7358806553
S66x8/25-150,-496.7352559963
S66x8/25-200,-496.7350731752
S66x8/26-A,-415.0060928635
S66x8/26-B,-415.0060928635
S66x8/26-090,-830.0123321492
S66x8/26-095,-830.0169182556
S66x8/26-100,-830.0191759455
S66x8/26-105,-830.0198524308
S66x8/26-110,-830.0196197321
S66x8/26-125,-830.0177690983
S66x8/26-150,-830.0150470626
S66x8/26-200,-830.0132956629
S66x8/27-A,-232.3189168767
S66x8/27-B,-248.3674762518
S66x8/27-090,-480.6769812256
S66x8/27-095,-480.6818787036
S66x8/27-100,-480.6848479984
S66x8/27-105,-480.6863405052
S66x8/27-110,-480.6866830509
S66x8/27-125,-480.6868161892
S66x8/27-150,-480.6863628123
S66x8/27-200,-480.6863284955
S66x8/28-A,-232.3188391998
S66x8/28-B,-415.0066150867
S66x8/28-090,-647.3187865358
S66x8/28-095,-647.3233296832
S66x8/28-100,-647.3259392648
S66x8/28-105,-647.3272735167
S66x8/28-110,-647.327657833
S66x8/28-125,-647.3268889828
S66x8/28-150,-647.3258060676
S66x8/28-200,-647.3253949897
S66x8/29-A,-248.367437596
S66x8/29-B,-415.0065871916
S66x8/29-090,-663.3676197727
S66x8/29-095,-663.3736719662
S66x8/29-100,-663.3765423142
S66x8/29-105,-663.3778463616
S66x8/29-110,-663.3780946583
S66x8/29-125,-663.3768855542
S66x8/29-150,-663.3753628886
S66x8/29-200,-663.3745248377
S66x8/30-A,-232.3189108549
S66x8/30-B,-78.6070544583
S66x8/30-090,-310.9211482372
S66x8/30-095,-310.9233844665
S66x8/30-100,-310.9247470436
S66x8/30-105,-310.925343324
S66x8/30-110,-310.9254556271
S66x8/30-125,-310.9256123278
S66x8/30-150,-310.9255431494
S66x8/30-200,-310.9257719457
S66x8/31-A,-415.0066399437
S66x8/31-B,-78.6070405609
S66x8/31-090,-493.6123244265
S66x8/31-095,-493.6142660973
S66x8/31-100,-493.6152426495
S66x8/31-105,-493.615581369
S66x8/31-110,-493.615573286
S66x8/31-125,-493.6150444802
S66x8/31-150,-493.6142665979
S66x8/31-200,-493.6138340347
S66x8/32-A,-415.0066507309
S66x8/32-B,-77.3551322908
S66x8/32-090,-492.3612921255
S66x8/32-095,-492.3633016238
S66x8/32-100,-492.3642016183
S66x8/32-105,-492.3644670597
S66x8/32-110,-492.3643982636
S66x8/32-125,-492.3635831671
S66x8/32-150,-492.362459843
S66x8/32-200,-492.3617996948
S66x8/33-A,-248.3674858602
S66x8/33-B,-78.6070237142
S66x8/33-090,-326.9709746207
S66x8/33-095,-326.9729891788
S66x8/33-100,-326.9740669924
S66x8/33-105,-326.9745807084
S66x8/33-110,-326.9747491786
S66x8/33-125,-326.9746835327
S66x8/33-150,-326.974428021
S66x8/33-200,-326.9744880156
S66x8/34-A,-197.8050933379
S66x8/34-B,-197.8050866841
S66x8/34-090,-395.6082872447
S66x8/34-095,-395.6104460822
S66x8/34-100,-395.6114744803
S66x8/34-105,-395.6118717516
S66x8/34-110,-395.6118889399
S66x8/34-125,-395.6113448366
S66x8/34-150,-395.6106968963
S66x8/34-200,-395.6105897845
S66x8/35-A,-197.8050903782
S66x8/35-B,-197.8079100428
S66x8/35-090,-395.6112478111
S66x8/35-095,-395.6129207416
S66x8/35-100,-395.613659295
S66x8/35-105,-395.6139302177
S66x8/35-110,-395.6139197595
S66x8/35-125,-395.6135020004
S66x8/35-150,-395.6130877979
S66x8/35-200,-395.6130373397
S66x8/36-A,-197.8078952793
S66x8/36-B,-197.8079405814
S66x8/36-090,-395.6147228588
S66x8/36-095,-395.6155180539
S66x8/36-100,-395.6158822663
S66x8/36-105,-395.616011369
S66x8/36-110,-395.6159889193
S66x8/36-125,-395.6157612797
S66x8/36-150,-395.615518633
S66x8/36-200,-395.6154969433
S66x8/37-A,-196.596369178
S66x8/37-B,-197.8077610719
S66x8/37-090,-394.4020756632
S66x8/37-095,-394.4038281769
S66x8/37-100,-394.4046253366
S66x8/37-105,-394.4049311161
S66x8/37-110,-394.4049936955
S66x8/37-125,-394.4046766073
S66x8/37-150,-394.4042763491
S66x8/37-200,-394.4042042266
S66x8/38-A,-196.596235782
S66x8/38-B,-196.5964164019
S66x8/38-090,-393.1908883851
S66x8/38-095,-393.1925384223
S66x8/38-100,-393.1933663739
S66x8/38-105,-393.1936609223
S66x8/38-110,-393.1936603423
S66x8/38-125,-393.1931288397
S66x8/38-150,-393.1925989086
S66x8/38-200,-393.1925166333
S66x8/39-A,-232.3189027288
S66x8/39-B,-196.5961603364
S66x8/39-090,-428.910685386
S66x8/39-095,-428.9136800117
S66x8/39-100,-428.9152865315
S66x8/39-105,-428.915955206
S66x8/39-110,-428.9160787958
S66x8/39-125,-428.9158682931
S66x8/39-150,-428.9152463501
S66x8/39-200,-428.9150391205
S66x8/40-A,-232.3188949706
S66x8/40-B,-197.8078524062
S66x8/40-090,-430.1235864149
S66x8/40-095,-430.1258834454
S66x8/40-100,-430.1271514066
S66x8/40-105,-430.1275648172
S66x8/40-110,-430.1276242445
S66x8/40-125,-430.1274613458
S66x8/40-150,-430.1269590091
S66x8/40-200,-430.1267768977
S66x8/41-A,-415.0066364989
S66x8/41-B,-197.8053369673
S66x8/41-090,-612.8090420996
S66x8/41-095,-612.8118470013
S66x8/41-100,-612.8132888899
S66x8/41-105,-612.8137281671
S66x8/41-110,-612.8135716908
S66x8/41-125,-612.8129597917
S66x8/41-150,-612.8121419722
S66x8/41-200,-612.8119998884
S66x8/42-A,-415.0067056049
S66x8/42-B,-196.5961873591
S66x8/42-090,-611.5994253591
S66x8/42-095,-611.6022319954
S66x8/42-100,-611.60357509
S66x8/42-105,-611.6040832849
S66x8/42-110,-611.6041505097
S66x8/42-125,-611.6037282762
S66x8/42-150,-611.6030510994
S66x8/42-200,-611.6028743258
S66x8/43-A,-415.0067256527
S66x8/43-B,-197.8078661326
S66x8/43-090,-612.8124852968
S66x8/43-095,-612.8147203358
S66x8/43-100,-612.81570342
S66x8/43-105,-612.8159333054
S66x8/43-110,-612.8158957164
S66x8/43-125,-612.8154237009
S66x8/43-150,-612.8147303391
S66x8/43-200,-612.8144699703
S66x8/44-A,-78.6070524088
S66x8/44-B,-197.8051162388
S66x8/44-090,-276.4118452042
S66x8/44-095,-276.4127941732
S66x8/44-100,-276.4131902662
S66x8/44-105,-276.413263254
S66x8/44-110,-276.4131674011
S66x8/44-125,-276.4127925288
S66x8/44-150,-276.4124486552
S66x8/44-200,-276.4123958852
S66x8/45-A,-77.3551498843
S66x8/45-B,-197.8051387593
S66x8/45-090,-275.1589036686
S66x8/45-095,-275.1601253373
S66x8/45-100,-275.1607084922
S66x8/45-105,-275.1609579227
S66x8/45-110,-275.1609559755
S66x8/45-125,-275.1606291094
S66x8/45-150,-275.1602675842
S66x8/45-200,-275.1601400035
S66x8/46-A,-248.6185021221
S66x8/46-B,-197.8051642574
S66x8/46-090,-446.4231752528
S66x8/46-095,-446.4247510456
S66x8/46-100,-446.4255336352
S66x8/46-105,-446.4257830664
S66x8/46-110,-446.4257151008
S66x8/46-125,-446.4251128703
S66x8/46-150,-446.4241397385
S66x8/46-200,-446.4238033746
S66x8/47-A,-232.3188873339
S66x8/47-B,-232.3188142508
S66x8/47-090,-464.6348604029
S66x8/47-095,-464.6372562819
S66x8/47-100,-464.6384638919
S66x8/47-105,-464.6390042926
S66x8/47-110,-464.6391097797
S66x8/47-125,-464.6387664834
S66x8/47-150,-464.6381339808
S66x8/47-200,-464.6378480582
S66x8/48-A,-248.3674583503
S66x8/48-B,-248.3674019935
S66x8/48-090,-496.7339852308
S66x8/48-095,-496.7359202758
S66x8/48-100,-496.7368994492
S66x8/48-105,-496.7373028441
S66x8/48-110,-496.7373056775
S66x8/48-125,-496.7367356643
S66x8/48-150,-496.7357968269
S66x8/48-200,-496.735243402
S66x8/49-A,-232.3188863277
S66x8/49-B,-248.3674367078
S66x8/49-090,-480.6840755854
S66x8/49-095,-480.6865252928
S66x8/49-100,-480.6877095515
S66x8/49-105,-480.6882265914
S66x8/49-110,-480.6883087892
S66x8/49-125,-480.6878190257
S66x8/49-150,-480.6869983537
S66x8/49-200,-480.6865191454
S66x8/50-A,-232.3188816166
S66x8/50-B,-77.355196712
S66x8/50-090,-309.673992654
S66x8/50-095,-309.6756514043
S66x8/50-100,-309.6762924445
S66x8/50-105,-309.6765381601
S66x8/50-110,-309.6764837773
S66x8/50-125,-309.6757622126
S66x8/50-150,-309.6747932104
S66x8/50-200,-309.6742107159
S66x8/51-A,-77.3551612107
S66x8/51-B,-77.35521248
S66x8/51-090,-154.7119160125
S66x8/51-095,-154.7123355643
S66x8/51-100,-154.7124184331
S66x8/51-105,-154.7123215387
S66x8/51-110,-154.7121408989
S66x8/51-125,-154.7115163635
S66x8/51-150,-154.7108643387
S66x8/51-200,-154.7104749271
S66x8/52-A,-232.3188817044
S66x8/52-B,-229.1907688611
S66x8/52-090,-461.5119914403
S66x8/52-095,-461.5134657697
S66x8/52-100,-461.51411366
S66x8/52-105,-461.5142648064
S66x8/52-110,-461.5141016445
S66x8/52-125,-461.5129598101
S66x8/52-150,-461.511355516
S66x8/52-200,-461.5101752163
S66x8/53-A,-232.3188866466
S66x8/53-B,-209.3036754035
S66x8/53-090,-441.6255220031
S66x8/53-095,-441.6265993854
S66x8/53-100,-441.6270318281
S66x8/53-105,-441.6270635149
S66x8/53-110,-441.6268642527
S66x8/53-125,-441.6257464086
S66x8/53-150,-441.624191744
S66x8/53-200,-441.6229473124
S66x8/54-A,-232.3188722634
S66x8/54-B,-76.464984335
S66x8/54-090,-308.7867003435
S66x8/54-095,-308.7877062545
S66x8/54-100,-308.7880305492
S66x8/54-105,-308.7879433777
S66x8/54-110,-308.787662359
S66x8/54-125,-308.7866304218
S66x8/54-150,-308.7853581404
S66x8/54-200,-308.7844113172
S66x8/55-A,-232.3188580869
S66x8/55-B,-115.7686792155
S66x8/55-090,-348.0891481007
S66x8/55-095,-348.0906192904
S66x8/55-100,-348.0912825708
S66x8/55-105,-348.0915035895
S66x8/55-110,-348.0914325124
S66x8/55-125,-348.0904068087
S66x8/55-150,-348.0890331405
S66x8/55-200,-348.0880576469
S66x8/56-A,-232.3188861046
S66x8/56-B,-95.8863211864
S66x8/56-090,-328.204804684
S66x8/56-095,-328.2063362066
S66x8/56-100,-328.2071000238
S66x8/56-105,-328.2074631309
S66x8/56-110,-328.2074741169
S66x8/56-125,-328.20681031
S66x8/56-150,-328.2059420768
S66x8/56-200,-328.2054316657
S66x8/57-A,-232.3188585432
S66x8/57-B,-248.6184502907
S66x8/57-090,-480.9362897495
S66x8/57-095,-480.9393393933
S66x8/57-100,-480.9407168858
S66x8/57-105,-480.941267689
S66x8/57-110,-480.9413621287
S66x8/57-125,-480.9403658485
S66x8/57-150,-480.9389232398
S66x8/57-200,-480.937937501
S66x8/58-A,-248.3674437378
S66x8/58-B,-248.367392791
S66x8/58-090,-496.7372862076
S66x8/58-095,-496.7390745725
S66x8/58-100,-496.7398153791
S66x8/58-105,-496.7395821675
S66x8/58-110,-496.7390449527
S66x8/58-125,-496.7373963968
S66x8/58-150,-496.7359448238
S66x8/58-200,-496.7351770685
S66x8/59-A,-77.3552340732
S66x8/59-B,-76.465056612
S66x8/59-090,-153.8249151463
S66x8/59-095,-153.8251842318
S66x8/59-100,-153.8251119037
S66x8/59-105,-153.8248468497
S66x8/59-110,-153.8244824682
S66x8/59-125,-153.8232844786
S66x8/59-150,-153.821841639
S66x8/59-200,-153.820701134
S66x8/60-A,-77.355136318
S66x8/60-B,-229.1907506649
S66x8/60-090,-306.5523025414
S66x8/60-095,-306.5530643538
S66x8/60-100,-306.553164746
S66x8/60-105,-306.5528807545
S66x8/60-110,-306.5523862095
S66x8/60-125,-306.5505689041
S66x8/60-150,-306.5482450351
S66x8/60-200,-306.5465153465
S66x8/61-A,-197.8052068716
S66x8/61-B,-229.1908087807
S66x8/61-090,-426.9961647008
S66x8/61-095,-426.9969582209
S66x8/61-100,-426.9973172501
S66x8/61-105,-426.9973968429
S66x8/61-110,-426.997326713
S66x8/61-125,-426.9969230197
S66x8/61-150,-426.9962333251
S66x8/61-200,-426.9960624097
S66x8/62-A,-197.8051979456
S66x8/62-B,-209.303686441
S66x8/62-090,-407.1091301064
S66x8/62-095,-407.1102902194
S66x8/62-100,-407.1107997407
S66x8/62-105,-407.1109041739
S66x8/62-110,-407.1108113652
S66x8/62-125,-407.1101561355
S66x8/62-150,-407.1093399845
S66x8/62-200,-407.108967626
S66x8/63-A,-232.3189081675
S66x8/63-B,-229.1907652018
S66x8/63-090,-461.5079127987
S66x8/63-095,-461.5102217588
S66x8/63-100,-461.5113715631
S66x8/63-105,-461.5118393897
S66x8/63-110,-461.5118204719
S66x8/63-125,-461.5112447939
S66x8/63-150,-461.5102736684
S66x8/63-200,-461.5097922582
S66x8/64-A,-248.6184232445
S66x8/64-B,-78.6070952577
S66x8/64-090,-327.2267168515
S66x8/64-095,-327.2276325073
S66x8/64-100,-327.227981754
S66x8/64-105,-327.2280065466
S66x8/64-110,-327.2278450843
S66x8/64-125,-327.2271154814
S66x8/64-150,-327.2261216099
S66x8/64-200,-327.2256077553
S66x8/65-A,-248.3674926735
S66x8/65-B,-77.354682209
S66x8/65-090,-325.7284123769
S66x8/65-095,-325.7288751345
S66x8/65-100,-325.7288962457
S66x8/65-105,-325.7286513082
S66x8/65-110,-325.7282607113
S66x8/65-125,-325.7268324325
S66x8/65-150,-325.7249685642
S66x8/65-200,-325.7234706987
S66x8/66-A,-95.8863040996
S66x8/66-B,-248.3674764176
S66x8/66-090,-344.2559611974
S66x8/66-095,-344.2569894209
S66x8/66-100,-344.2574686166
S66x8/66-105,-344.2575917794
S66x8/66-110,-344.2574712373
