system,cam-B3LYP(w=200)/def2-QZVP/Q-Chem
S22x5/15-B,-363.8420415703
S22x5/15-0.9,-596.0964314
S22x5/15-1.0,-596.0989496763
S22x5/15-1.2,-596.0993445051
S22x5/15-1.5,-596.0976657887
S22x5/15-2.0,-596.0961281188
S22x5/16-A,-232.2529752192
S22x5/16-B,-363.8420711882
S22x5/16-0.9,-596.0832600416
S22x5/16-1.0,-596.0921369391
S22x5/16-1.2,-596.0948485
S22x5/16-1.5,-596.094565896
S22x5/16-2.0,-596.0948184424
S22x5/17-A,-264.3429754698
S22x5/17-B,-264.3430064966
S22x5/17-0.9,-528.6778134445
S22x5/17-1.0,-528.6856728875
S22x5/17-1.2,-528.687172777
S22x5/17-1.5,-528.6863491633
S22x5/17-2.0,-528.686105234
S22x5/18-A,-323.5651422129
S22x5/18-B,-303.6814471415
S22x5/18-0.9,-627.2700990938
S22x5/18-1.0,-627.2723753713
S22x5/18-1.2,-627.2677379887
S22x5/18-1.5,-627.25862865
S22x5/18-2.0,-627.2512122834
S22x5/19-A,-307.5042998147
S22x5/19-B,-307.5042185607
S22x5/19-0.9,-615.0155019858
S22x5/19-1.0,-615.0166304831
S22x5/19-1.2,-615.0154222824
S22x5/19-1.5,-615.0123944421
S22x5/19-2.0,-615.0101075813
S22x5/20-A,-414.9084294331
S22x5/20-B,-414.9084294331
S22x5/20-0.9,-829.8151559993
S22x5/20-1.0,-829.8239178435
S22x5/20-1.2,-829.8223178375
S22x5/20-1.5,-829.8191483323
S22x5/20-2.0,-829.817711778
S22x5/21-A,-414.9077249969
S22x5/21-B,-414.9077249969
S22x5/21-0.9,-829.8454840263
S22x5/21-1.0,-829.8479963651
S22x5/21-1.2,-829.8421130377
S22x5/21-1.5,-829.8312493031
S22x5/21-2.0,-829.8221190509
S22x5/22-A,-232.2529906044
S22x5/22-B,-93.4363258574
S22x5/22-0.9,-325.6933335794
S22x5/22-1.0,-325.6945454574
S22x5/22-1.2,-325.6938680291
S22x5/22-1.5,-325.6919223211
S22x5/22-2.0,-325.6904329729
S66x8/01-A,-76.4497440672
S66x8/01-B,-76.4497427058
S66x8/01-090,-152.908393647
S66x8/01-095,-152.9086456137
S66x8/01-100,-152.9084474265
S66x8/01-105,-152.9079857226
S66x8/01-110,-152.9073858484
S66x8/01-125,-152.9054306104
S66x8/01-150,-152.9029721539
S66x8/01-200,-152.9008801133
S66x8/02-A,-76.4497540388
S66x8/02-B,-115.7425860952
S66x8/02-090,-192.2016337428
S66x8/02-095,-192.2020043144
S66x8/02-100,-192.2018622504
S66x8/02-105,-192.2014148352
S66x8/02-110,-192.2007989792
S66x8/02-125,-192.1987068807
S66x8/02-150,-192.1960121193
S66x8/02-200,-192.1937370025
S66x8/03-A,-76.4497688162
S66x8/03-B,-95.862480779
S66x8/03-090,-172.3238869115
S66x8/03-095,-172.3242877204
S66x8/03-100,-172.3241135226
S66x8/03-105,-172.3235876107
S66x8/03-110,-172.3228613852
S66x8/03-125,-172.32033826
S66x8/03-150,-172.3169340377
S66x8/03-200,-172.3138921531
S66x8/04-A,-76.4497673004
S66x8/04-B,-248.5585227324
S66x8/04-090,-325.0212328547
S66x8/04-095,-325.0216839229
S66x8/04-100,-325.0215332573
S66x8/04-105,-325.0210140399
S66x8/04-110,-325.0202770723
S66x8/04-125,-325.0176569101
S66x8/04-150,-325.0140333093
S66x8/04-200,-325.0103297941
S66x8/05-A,-115.7424867427
S66x8/05-B,-115.7426098326
S66x8/05-090,-231.494130968
S66x8/05-095,-231.4946339851
S66x8/05-100,-231.4945873109
S66x8/05-105,-231.4942085427
S66x8/05-110,-231.4936413305
S66x8/05-125,-231.4916183363
S66x8/05-150,-231.4889228802
S66x8/05-200,-231.4865841761
S66x8/06-A,-115.7422641078
S66x8/06-B,-95.8625282814
S66x8/06-090,-211.6161875118
S66x8/06-095,-211.6169001518
S66x8/06-100,-211.6169289435
S66x8/06-105,-211.6165263023
S66x8/06-110,-211.615866385
S66x8/06-125,-211.6133857954
S66x8/06-150,-211.6098853329
S66x8/06-200,-211.6066792033
S66x8/07-A,-115.7423656364
S66x8/07-B,-248.5583945293
S66x8/07-090,-364.3132041779
S66x8/07-095,-364.3138567676
S66x8/07-100,-364.313852035
S66x8/07-105,-364.3134346738
S66x8/07-110,-364.3127622396
S66x8/07-125,-364.3102210934
S66x8/07-150,-364.306129568
S66x8/07-200,-364.3023359626
S66x8/08-A,-115.7424959646
S66x8/08-B,-76.4497486776
S66x8/08-090,-192.2008704598
S66x8/08-095,-192.201241278
S66x8/08-100,-192.201128846
S66x8/08-105,-192.2007283471
S66x8/08-110,-192.2001703489
S66x8/08-125,-192.198271689
S66x8/08-150,-192.1958153259
S66x8/08-200,-192.1936943235
S66x8/09-A,-95.8624548722
S66x8/09-B,-115.7425935914
S66x8/09-090,-211.6090162889
S66x8/09-095,-211.6093473056
S66x8/09-100,-211.6093187762
S66x8/09-105,-211.6090945007
S66x8/09-110,-211.6087735212
S66x8/09-125,-211.6077029573
S66x8/09-150,-211.6064869863
S66x8/09-200,-211.6056231948
S66x8/10-A,-95.8624617108
S66x8/10-B,-95.8624824307
S66x8/10-090,-191.7298137311
S66x8/10-095,-191.730478003
S66x8/10-100,-191.7305993211
S66x8/10-105,-191.7303938964
S66x8/10-110,-191.7300144238
S66x8/10-125,-191.7286064966
S66x8/10-150,-191.7265507245
S66x8/10-200,-191.7254488217
S66x8/11-A,-95.8622867729
S66x8/11-B,-248.5585455421
S66x8/11-090,-344.4267967734
S66x8/11-095,-344.4275732792
S66x8/11-100,-344.4277807048
S66x8/11-105,-344.4276257199
S66x8/11-110,-344.4272534199
S66x8/11-125,-344.4249093233
S66x8/11-150,-344.4226208048
S66x8/11-200,-344.4215739036
S66x8/12-A,-95.8624956398
S66x8/12-B,-76.4494436319
S66x8/12-090,-172.3239258637
S66x8/12-095,-172.3244809259
S66x8/12-100,-172.3243863062
S66x8/12-105,-172.323892071
S66x8/12-110,-172.3231710599
S66x8/12-125,-172.320600632
S66x8/12-150,-172.3170708931
S66x8/12-200,-172.313935094
S66x8/13-A,-248.5585373489
S66x8/13-B,-115.742626778
S66x8/13-090,-364.3091565057
S66x8/13-095,-364.3098553697
S66x8/13-100,-364.3099871443
S66x8/13-105,-364.3097653795
S66x8/13-110,-364.3093354495
S66x8/13-125,-364.3076189062
S66x8/13-150,-364.3051794294
S66x8/13-200,-364.302980544
S66x8/14-A,-248.5583199794
S66x8/14-B,-95.8624797361
S66x8/14-090,-344.4301993722
S66x8/14-095,-344.4311074084
S66x8/14-100,-344.4313517926
S66x8/14-105,-344.4311653922
S66x8/14-110,-344.430707729
S66x8/14-125,-344.4287013712
S66x8/14-150,-344.4257157242
S66x8/14-200,-344.4228727944
S66x8/15-A,-248.5583830252
S66x8/15-B,-248.5585237854
S66x8/15-090,-497.1275186235
S66x8/15-095,-497.1284110008
S66x8/15-100,-497.1286364472
S66x8/15-105,-497.1284210657
S66x8/15-110,-497.1279335925
S66x8/15-125,-497.1258694061
S66x8/15-150,-497.1227398958
S66x8/15-200,-497.1193039697
S66x8/16-A,-248.558565634
S66x8/16-B,-76.4497516035
S66x8/16-090,-325.0161260494
S66x8/16-095,-325.0165968133
S66x8/16-100,-325.0165906166
S66x8/16-105,-325.0162966775
S66x8/16-110,-325.0158443626
S66x8/16-125,-325.0142156237
S66x8/16-150,-325.0120383598
S66x8/16-200,-325.01006929
S66x8/17-A,-414.9079145227
S66x8/17-B,-414.9080037595
S66x8/17-090,-829.8414266409
S66x8/17-095,-829.8431058773
S66x8/17-100,-829.843337139
S66x8/17-105,-829.8426355611
S66x8/17-110,-829.8413616623
S66x8/17-125,-829.8362049065
S66x8/17-150,-829.8284297689
S66x8/17-200,-829.8207707482
S66x8/18-A,-76.4497592376
S66x8/18-B,-248.2999588814
S66x8/18-090,-324.7609589934
S66x8/18-095,-324.7614058559
S66x8/18-100,-324.7612693986
S66x8/18-105,-324.760772331
S66x8/18-110,-324.7600664864
S66x8/18-125,-324.757599945
S66x8/18-150,-324.7542926231
S66x8/18-200,-324.7513799039
S66x8/19-A,-115.7422675976
S66x8/19-B,-248.2999559723
S66x8/19-090,-364.0531776379
S66x8/19-095,-364.053895616
S66x8/19-100,-364.0539501136
S66x8/19-105,-364.0535843079
S66x8/19-110,-364.052917969
S66x8/19-125,-364.050565066
S66x8/19-150,-364.0470839048
S66x8/19-200,-364.0439407018
S66x8/20-A,-229.1376750383
S66x8/20-B,-229.1376817687
S66x8/20-090,-458.3062618225
S66x8/20-095,-458.3079672131
S66x8/20-100,-458.3080517708
S66x8/20-105,-458.3070758162
S66x8/20-110,-458.305465583
S66x8/20-125,-458.2992696458
S66x8/20-150,-458.2900078674
S66x8/20-200,-458.2808363287
S66x8/21-A,-209.2535997737
S66x8/21-B,-209.2536038496
S66x8/21-090,-418.5320325892
S66x8/21-095,-418.533503776
S66x8/21-100,-418.5336319649
S66x8/21-105,-418.5329155531
S66x8/21-110,-418.531675893
S66x8/21-125,-418.5267872606
S66x8/21-150,-418.519528774
S66x8/21-200,-418.5117979987
S66x8/22-A,-229.1376159012
S66x8/22-B,-414.9077226783
S66x8/22-090,-644.0757379312
S66x8/22-095,-644.0774542775
S66x8/22-100,-644.0776326118
S66x8/22-105,-644.0768062542
S66x8/22-110,-644.0753694833
S66x8/22-125,-644.0695961593
S66x8/22-150,-644.0607284609
S66x8/22-200,-644.0516523333
S66x8/23-A,-209.253482965
S66x8/23-B,-414.9075966177
S66x8/23-090,-624.1901828961
S66x8/23-095,-624.1918538662
S66x8/23-100,-624.1921221596
S66x8/23-105,-624.1914621583
S66x8/23-110,-624.1902203769
S66x8/23-125,-624.1850611491
S66x8/23-150,-624.1768995376
S66x8/23-200,-624.1681968895
S66x8/24-A,-232.2530845141
S66x8/24-B,-232.2530484263
S66x8/24-090,-464.4959139452
S66x8/24-095,-464.5006256154
S66x8/24-100,-464.5035194747
S66x8/24-105,-464.5048230554
S66x8/24-110,-464.5051812568
S66x8/24-125,-464.5056845265
S66x8/24-150,-464.5057131485
S66x8/24-200,-464.5059180977
S66x8/25-A,-248.2998964439
S66x8/25-B,-248.2999268501
S66x8/25-090,-496.5916627588
S66x8/25-095,-496.5961694978
S66x8/25-100,-496.5987593926
S66x8/25-105,-496.6001239893
S66x8/25-110,-496.6005750609
S66x8/25-125,-496.6005687187
S66x8/25-150,-496.6001104475
S66x8/25-200,-496.5999821037
S66x8/26-A,-414.9084297771
S66x8/26-B,-414.9084297771
S66x8/26-090,-829.8176670522
S66x8/26-095,-829.8219213881
S66x8/26-100,-829.8239185324
S66x8/26-105,-829.8244303949
S66x8/26-110,-829.8241138351
S66x8/26-125,-829.8221957476
S66x8/26-150,-829.8196322102
S66x8/26-200,-829.8179727391
S66x8/27-A,-232.2530766316
S66x8/27-B,-248.2999394357
S66x8/27-090,-480.5436814017
S66x8/27-095,-480.5484285573
S66x8/27-100,-480.5512537738
S66x8/27-105,-480.5526647352
S66x8/27-110,-480.5530127958
S66x8/27-125,-480.5532043849
S66x8/27-150,-480.5529233808
S66x8/27-200,-480.5529425328
S66x8/28-A,-232.2529571645
S66x8/28-B,-414.9089749343
S66x8/28-090,-647.1556879204
S66x8/28-095,-647.1599900677
S66x8/28-100,-647.1624004198
S66x8/28-105,-647.1635984075
S66x8/28-110,-647.1639120009
S66x8/28-125,-647.1631575921
S66x8/28-150,-647.1622267029
S66x8/28-200,-647.1618947002
S66x8/29-A,-248.2998834966
S66x8/29-B,-414.908950157
S66x8/29-090,-663.2029044686
S66x8/29-095,-663.2086725772
S66x8/29-100,-663.2113298909
S66x8/29-105,-663.2124839497
S66x8/29-110,-663.2126586601
S66x8/29-125,-663.2114715626
S66x8/29-150,-663.2101092128
S66x8/29-200,-663.2093218694
S66x8/30-A,-232.2530660028
S66x8/30-B,-78.5844006897
S66x8/30-090,-310.832523292
S66x8/30-095,-310.8346868645
S66x8/30-100,-310.8359922081
S66x8/30-105,-310.8365745428
S66x8/30-110,-310.8367094825
S66x8/30-125,-310.8369412007
S66x8/30-150,-310.8370028841
S66x8/30-200,-310.8372768689
S66x8/31-A,-414.9090122969
S66x8/31-B,-78.5843810129
S66x8/31-090,-493.4920789738
S66x8/31-095,-493.4939014356
S66x8/31-100,-493.49479669
S66x8/31-105,-493.4950947695
S66x8/31-110,-493.4950729343
S66x8/31-125,-493.4945790323
S66x8/31-150,-493.4939141736
S66x8/31-200,-493.4935364857
S66x8/32-A,-414.9090408087
S66x8/32-B,-77.3325747197
S66x8/32-090,-492.2411634934
S66x8/32-095,-492.2430639513
S66x8/32-100,-492.2438964598
S66x8/32-105,-492.2441190232
S66x8/32-110,-492.2440276309
S66x8/32-125,-492.2432359228
S66x8/32-150,-492.2422154178
S66x8/32-200,-492.2416058624
S66x8/33-A,-248.2999551933
S66x8/33-B,-78.5843691646
S66x8/33-090,-326.8806818574
S66x8/33-095,-326.8826128853
S66x8/33-100,-326.8836453239
S66x8/33-105,-326.8841402324
S66x8/33-110,-326.8843106036
S66x8/33-125,-326.884308674
S66x8/33-150,-326.8841823674
S66x8/33-200,-326.8842987229
S66x8/34-A,-197.7511907415
S66x8/34-B,-197.7511797327
S66x8/34-090,-395.5004081824
S66x8/34-095,-395.502405339
S66x8/34-100,-395.5033301413
S66x8/34-105,-395.5036716956
S66x8/34-110,-395.5036818196
S66x8/34-125,-395.5032287741
S66x8/34-150,-395.5027762208
S66x8/34-200,-395.5027661301
S66x8/35-A,-197.7511860726
S66x8/35-B,-197.7543899437
S66x8/35-090,-395.5037015961
S66x8/35-095,-395.5052798932
S66x8/35-100,-395.5059675784
S66x8/35-105,-395.5062157383
S66x8/35-110,-395.5062159401
S66x8/35-125,-395.5058951607
S66x8/35-150,-395.505625559
S66x8/35-200,-395.5056369732
S66x8/36-A,-197.7543849272
S66x8/36-B,-197.7544237464
S66x8/36-090,-395.5074497732
S66x8/36-095,-395.5082304918
S66x8/36-100,-395.5085989935
S66x8/36-105,-395.5087459463
S66x8/36-110,-395.5087563422
S66x8/36-125,-395.5086316972
S66x8/36-150,-395.5085111211
S66x8/36-200,-395.508540106
S66x8/37-A,-196.5434604981
S66x8/37-B,-197.7542875972
S66x8/37-090,-394.2955456411
S66x8/37-095,-394.2971902305
S66x8/37-100,-394.2979333807
S66x8/37-105,-394.2982198248
S66x8/37-110,-394.2982857467
S66x8/37-125,-394.2980554205
S66x8/37-150,-394.2977945124
S66x8/37-200,-394.2977935846
S66x8/38-A,-196.5433430461
S66x8/38-B,-196.5435034097
S66x8/38-090,-393.0849907638
S66x8/38-095,-393.0865280081
S66x8/38-100,-393.0872879279
S66x8/38-105,-393.0875471883
S66x8/38-110,-393.0875427744
S66x8/38-125,-393.0871038613
S66x8/38-150,-393.0867320728
S66x8/38-200,-393.0867209662
S66x8/39-A,-232.253053525
S66x8/39-B,-196.5432780821
S66x8/39-090,-428.792014565
S66x8/39-095,-428.7948557119
S66x8/39-100,-428.7963532408
S66x8/39-105,-428.7969704464
S66x8/39-110,-428.7970887174
S66x8/39-125,-428.7969093072
S66x8/39-150,-428.7964400734
S66x8/39-200,-428.7963065553
S66x8/40-A,-232.2530415783
S66x8/40-B,-197.7543511219
S66x8/40-090,-430.004176659
S66x8/40-095,-430.0063663714
S66x8/40-100,-430.0075535892
S66x8/40-105,-430.0079566104
S66x8/40-110,-430.0080316475
S66x8/40-125,-430.0079202491
S66x8/40-150,-430.0075587984
S66x8/40-200,-430.0074394349
S66x8/41-A,-414.9089926819
S66x8/41-B,-197.7514188194
S66x8/41-090,-612.6577023504
S66x8/41-095,-612.6602758014
S66x8/41-100,-612.6615483422
S66x8/41-105,-612.6619067434
S66x8/41-110,-612.6617366373
S66x8/41-125,-612.6611527199
S66x8/41-150,-612.6605175034
S66x8/41-200,-612.660430402
S66x8/42-A,-414.9090518896
S66x8/42-B,-196.5432958386
S66x8/42-090,-611.4490675355
S66x8/42-095,-611.4516666305
S66x8/42-100,-611.4528717262
S66x8/42-105,-611.4533024626
S66x8/42-110,-611.4533410418
S66x8/42-125,-611.4529488897
S66x8/42-150,-611.4524305824
S66x8/42-200,-611.4523248935
S66x8/43-A,-414.9090838753
S66x8/43-B,-197.7543422887
S66x8/43-090,-612.6614212361
S66x8/43-095,-612.6635006862
S66x8/43-100,-612.6643892946
S66x8/43-105,-612.6645856172
S66x8/43-110,-612.6645369945
S66x8/43-125,-612.6640975647
S66x8/43-150,-612.6635348204
S66x8/43-200,-612.6633286664
S66x8/44-A,-78.5843981401
S66x8/44-B,-197.7512184426
S66x8/44-090,-276.3351475881
S66x8/44-095,-276.3360245138
S66x8/44-100,-276.3363789221
S66x8/44-105,-276.336441966
S66x8/44-110,-276.3363612961
S66x8/44-125,-276.3360589818
S66x8/44-150,-276.3358276241
S66x8/44-200,-276.3358214564
S66x8/45-A,-77.3325910694
S66x8/45-B,-197.7512416075
S66x8/45-090,-275.0822746303
S66x8/45-095,-275.0834499406
S66x8/45-100,-275.0840062848
S66x8/45-105,-275.0842451835
S66x8/45-110,-275.0842590341
S66x8/45-125,-275.0840178014
S66x8/45-150,-275.0837629908
S66x8/45-200,-275.0836684751
S66x8/46-A,-248.5586633597
S66x8/46-B,-197.7512576241
S66x8/46-090,-446.3094929466
S66x8/46-095,-446.3109140899
S66x8/46-100,-446.3115874312
S66x8/46-105,-446.3117753098
S66x8/46-110,-446.3116856345
S66x8/46-125,-446.3111048814
S66x8/46-150,-446.3103029424
S66x8/46-200,-446.3100587388
S66x8/47-A,-232.253029028
S66x8/47-B,-232.2529238085
S66x8/47-090,-464.5032174903
S66x8/47-095,-464.5055092541
S66x8/47-100,-464.5066445114
S66x8/47-105,-464.5071399833
S66x8/47-110,-464.5072341505
S66x8/47-125,-464.5069175502
S66x8/47-150,-464.5063873904
S66x8/47-200,-464.5061489522
S66x8/48-A,-248.2999085887
S66x8/48-B,-248.2998457777
S66x8/48-090,-496.598979998
S66x8/48-095,-496.6008198824
S66x8/48-100,-496.6017227795
S66x8/48-105,-496.6020729239
S66x8/48-110,-496.6020561633
S66x8/48-125,-496.6014940335
S66x8/48-150,-496.6006520352
S66x8/48-200,-496.600153012
S66x8/49-A,-232.2530279735
S66x8/49-B,-248.2998934293
S66x8/49-090,-480.5507767901
S66x8/49-095,-480.5531132674
S66x8/49-100,-480.5542232359
S66x8/49-105,-480.5546895137
S66x8/49-110,-480.5547531085
S66x8/49-125,-480.5542838035
S66x8/49-150,-480.5535614937
S66x8/49-200,-480.5531280854
S66x8/50-A,-232.2530196284
S66x8/50-B,-77.3326499849
S66x8/50-090,-309.5855847749
S66x8/50-095,-309.5871755697
S66x8/50-100,-309.5877782308
S66x8/50-105,-309.5879834762
S66x8/50-110,-309.5879101228
S66x8/50-125,-309.5872072957
S66x8/50-150,-309.5863153447
S66x8/50-200,-309.585762255
S66x8/51-A,-77.3326039646
S66x8/51-B,-77.3326660109
S66x8/51-090,-154.6666597484
S66x8/51-095,-154.6670765478
S66x8/51-100,-154.6671633913
S66x8/51-105,-154.6670754218
S66x8/51-110,-154.6669070658
S66x8/51-125,-154.666329666
S66x8/51-150,-154.6657324043
S66x8/51-200,-154.6653620135
S66x8/52-A,-232.2530194472
S66x8/52-B,-229.1395026351
S66x8/52-090,-461.3950370891
S66x8/52-095,-461.3964064053
S66x8/52-100,-461.3969730425
S66x8/52-105,-461.3970649473
S66x8/52-110,-461.3968667876
S66x8/52-125,-461.3957097553
S66x8/52-150,-461.3941735088
S66x8/52-200,-461.3930487488
S66x8/53-A,-232.2530263504
S66x8/53-B,-209.2544909611
S66x8/53-090,-441.5105074548
S66x8/53-095,-441.5115185997
S66x8/53-100,-441.51190057
S66x8/53-105,-441.5118982811
S66x8/53-110,-441.5116788367
S66x8/53-125,-441.5105671238
S66x8/53-150,-441.509087303
S66x8/53-200,-441.507905066
S66x8/54-A,-232.253005829
S66x8/54-B,-76.4496608766
S66x8/54-090,-308.705583179
S66x8/54-095,-308.7065049462
S66x8/54-100,-308.7067762656
S66x8/54-105,-308.7066640988
S66x8/54-110,-308.7063745624
S66x8/54-125,-308.705357554
S66x8/54-150,-308.7041504686
S66x8/54-200,-308.7032344421
S66x8/55-A,-232.2529849663
S66x8/55-B,-115.7425494554
S66x8/55-090,-347.9972513479
S66x8/55-095,-347.9986292597
S66x8/55-100,-347.999225886
S66x8/55-105,-347.9993952311
S66x8/55-110,-347.9992924382
S66x8/55-125,-347.9982845099
S66x8/55-150,-347.9969955186
S66x8/55-200,-347.9960736674
S66x8/56-A,-232.2530269449
S66x8/56-B,-95.8624322361
S66x8/56-090,-328.1150996967
S66x8/56-095,-328.1165457596
S66x8/56-100,-328.11724898
S66x8/56-105,-328.117561602
S66x8/56-110,-328.1175515505
S66x8/56-125,-328.1169221305
S66x8/56-150,-328.1161525649
S66x8/56-200,-328.115690197
S66x8/57-A,-232.2529863828
S66x8/57-B,-248.5586187496
S66x8/57-090,-480.8107861685
S66x8/57-095,-480.8136741644
S66x8/57-100,-480.8149503425
S66x8/57-105,-480.8154277036
S66x8/57-110,-480.8154742964
S66x8/57-125,-480.8145012536
S66x8/57-150,-480.8131724688
S66x8/57-200,-480.8122464759
S66x8/58-A,-248.2998955814
S66x8/58-B,-248.2998356381
S66x8/58-090,-496.6022894982
S66x8/58-095,-496.6039960654
S66x8/58-100,-496.604654885
S66x8/58-105,-496.6043766247
S66x8/58-110,-496.6038185573
S66x8/58-125,-496.602193441
S66x8/58-150,-496.6008134817
S66x8/58-200,-496.6000690422
S66x8/59-A,-77.3327004026
S66x8/59-B,-76.449738333
S66x8/59-090,-153.7870579388
S66x8/59-095,-153.7873009775
S66x8/59-100,-153.7872093818
S66x8/59-105,-153.7869317589
S66x8/59-110,-153.7865605689
S66x8/59-125,-153.7853663016
S66x8/59-150,-153.78395703
S66x8/59-200,-153.7828391348
S66x8/60-A,-77.3325817286
S66x8/60-B,-229.1394859383
S66x8/60-090,-306.4785149474
S66x8/60-095,-306.4792111997
S66x8/60-100,-306.479262754
S66x8/60-105,-306.4789439299
S66x8/60-110,-306.4784273563
S66x8/60-125,-306.4765989687
S66x8/60-150,-306.474341629
S66x8/60-200,-306.4726877987
S66x8/61-A,-197.7512975215
S66x8/61-B,-229.1395434705
S66x8/61-090,-426.8908961702
S66x8/61-095,-426.8916125949
S66x8/61-100,-426.8919242266
S66x8/61-105,-426.8919828737
S66x8/61-110,-426.8919099299
S66x8/61-125,-426.8915435252
S66x8/61-150,-426.8909933049
S66x8/61-200,-426.8908855459
S66x8/62-A,-197.7512917447
S66x8/62-B,-209.2545033136
S66x8/62-090,-407.0059998411
S66x8/62-095,-407.0070467509
S66x8/62-100,-407.0074831198
S66x8/62-105,-407.0075517954
S66x8/62-110,-407.0074461873
S66x8/62-125,-407.0068375489
S66x8/62-150,-407.0061590748
S66x8/62-200,-407.0058741104
S66x8/63-A,-232.2530607534
S66x8/63-B,-229.1394971592
S66x8/63-090,-461.3909359963
S66x8/63-095,-461.3931101602
S66x8/63-100,-461.3941595389
S66x8/63-105,-461.3945655107
S66x8/63-110,-461.3945293911
S66x8/63-125,-461.3939586575
S66x8/63-150,-461.3931058802
S66x8/63-200,-461.3926734635
S66x8/64-A,-248.5585995643
S66x8/64-B,-78.5844556231
S66x8/64-090,-327.1441960623
S66x8/64-095,-327.1450400109
S66x8/64-100,-327.1453444406
S66x8/64-105,-327.1453445968
S66x8/64-110,-327.1451769719
S66x8/64-125,-327.1444770486
S66x8/64-150,-327.1435915359
S66x8/64-200,-327.1431306251
S66x8/65-A,-248.2999556654
S66x8/65-B,-77.3320839541
S66x8/65-090,-325.6382489927
S66x8/65-095,-325.6386996954
S66x8/65-100,-325.6387127825
S66x8/65-105,-325.6384641302
S66x8/65-110,-325.6380731126
S66x8/65-125,-325.6366619248
S66x8/65-150,-325.6348507991
S66x8/65-200,-325.6334078054
S66x8/66-A,-95.8624153723
S66x8/66-B,-248.2999336264
S66x8/66-090,-344.1645563993
S66x8/66-095,-344.1655235059
S66x8/66-100,-344.1659501807
S66x8/66-105,-344.1660327999
S66x8/66-110,-344.1658887077
S66x8/66-125,-344.1649892046
