system,cam-QTP-01(w=350)/def2-QZVP/Q-Chem
S66x8/04-200,-324.780326232
S66x8/05-A,-115.6647308072
S66x8/05-B,-115.6647657759
S66x8/05-090,-231.3399427853
S66x8/05-095,-231.340250755
S66x8/05-100,-231.3400392683
S66x8/05-105,-231.339521078
S66x8/05-110,-231.3388363456
S66x8/05-125,-231.3365617599
S66x8/05-150,-231.3336360181
S66x8/05-200,-231.3311041952
S66x8/06-A,-115.6644769427
S66x8/06-B,-95.7915268542
S66x8/06-090,-211.468642391
S66x8/06-095,-211.4691764771
S66x8/06-100,-211.4690515883
S66x8/06-105,-211.4685202435
S66x8/06-110,-211.4677577114
S66x8/06-125,-211.4650578187
S66x8/06-150,-211.4613570014
S66x8/06-200,-211.4579914058
S66x8/07-A,-115.6645646545
S66x8/07-B,-248.373560274
S66x8/07-090,-364.0524915951
S66x8/07-095,-364.0529142233
S66x8/07-100,-364.0527059116
S66x8/07-105,-364.0521105939
S66x8/07-110,-364.0512866482
S66x8/07-125,-364.0484059197
S66x8/07-150,-364.0439331986
S66x8/07-200,-364.0398168162
S66x8/08-A,-115.6647604395
S66x8/08-B,-76.4045888648
S66x8/08-090,-192.0790373992
S66x8/08-095,-192.0792620601
S66x8/08-100,-192.0790269732
S66x8/08-105,-192.0785233996
S66x8/08-110,-192.0778787164
S66x8/08-125,-192.0757963447
S66x8/08-150,-192.0731705416
S66x8/08-200,-192.0709007811
S66x8/09-A,-95.7914927325
S66x8/09-B,-115.6648077382
S66x8/09-090,-211.4612767683
S66x8/09-095,-211.4614579007
S66x8/09-100,-211.4613057001
S66x8/09-105,-211.4609748869
S66x8/09-110,-211.4605613085
S66x8/09-125,-211.4592965517
S66x8/09-150,-211.4578971117
S66x8/09-200,-211.4568974467
S66x8/10-A,-95.7914661571
S66x8/10-B,-95.7914776841
S66x8/10-090,-191.5891448063
S66x8/10-095,-191.5896333093
S66x8/10-100,-191.5896033137
S66x8/10-105,-191.5892711327
S66x8/10-110,-191.5887817473
S66x8/10-125,-191.5871200992
S66x8/10-150,-191.5847755611
S66x8/10-200,-191.5835032659
S66x8/11-A,-95.7912222987
S66x8/11-B,-248.3736995464
S66x8/11-090,-344.1729298566
S66x8/11-095,-344.1734618978
S66x8/11-100,-344.1734471315
S66x8/11-105,-344.1731010991
S66x8/11-110,-344.1725691406
S66x8/11-125,-344.1697231566
S66x8/11-150,-344.1670260742
S66x8/11-200,-344.1657894843
S66x8/12-A,-95.7914908285
S66x8/12-B,-76.4040237687
S66x8/12-090,-172.2089887862
S66x8/12-095,-172.2093653483
S66x8/12-100,-172.2091205085
S66x8/12-105,-172.2084987275
S66x8/12-110,-172.2076684889
S66x8/12-125,-172.2048536741
S66x8/12-150,-172.2011130846
S66x8/12-200,-172.197792473
S66x8/13-A,-248.3737030104
S66x8/13-B,-115.6648023485
S66x8/13-090,-364.0482826841
S66x8/13-095,-364.0487848568
S66x8/13-100,-364.0487393752
S66x8/13-105,-364.0483576297
S66x8/13-110,-364.0477855573
S66x8/13-125,-364.0457452098
S66x8/13-150,-364.0429905627
S66x8/13-200,-364.0404939736
S66x8/14-A,-248.3734583988
S66x8/14-B,-95.7914405325
S66x8/14-090,-344.175719749
S66x8/14-095,-344.1764733038
S66x8/14-100,-344.1765735783
S66x8/14-105,-344.1762586858
S66x8/14-110,-344.175692736
S66x8/14-125,-344.1734538169
S66x8/14-150,-344.1702090096
S66x8/14-200,-344.1671334391
S66x8/15-A,-248.3733998628
S66x8/15-B,-248.3735613722
S66x8/15-090,-496.7596619038
S66x8/15-095,-496.7603315941
S66x8/15-100,-496.7603580017
S66x8/15-105,-496.759970063
S66x8/15-110,-496.7593336872
S66x8/15-125,-496.756915422
S66x8/15-150,-496.753379738
S66x8/15-200,-496.7495419524
S66x8/16-A,-248.373622379
S66x8/16-B,-76.404596508
S66x8/16-090,-324.787199077
S66x8/16-095,-324.787546868
S66x8/16-100,-324.787431266
S66x8/16-105,-324.7870385539
S66x8/16-110,-324.7864984245
S66x8/16-125,-324.7846642977
S66x8/16-150,-324.7822682008
S66x8/16-200,-324.7800978326
S66x8/17-A,-414.5933194695
S66x8/17-B,-414.5934854691
S66x8/17-090,-829.2148555912
S66x8/17-095,-829.2162497515
S66x8/17-100,-829.2162322582
S66x8/17-105,-829.2153174309
S66x8/17-110,-829.2138606132
S66x8/17-125,-829.2082750762
S66x8/17-150,-829.200031336
S66x8/17-200,-829.1919288001
S66x8/18-A,-76.4046388467
S66x8/18-B,-248.0786893109
S66x8/18-090,-324.4953818477
S66x8/18-095,-324.4956959446
S66x8/18-100,-324.4954463279
S66x8/18-105,-324.4948546764
S66x8/18-110,-324.4940726254
S66x8/18-125,-324.4914521577
S66x8/18-150,-324.4880022219
S66x8/18-200,-324.4849301107
S66x8/19-A,-115.6644710784
S66x8/19-B,-248.0786869793
S66x8/19-090,-363.75538
S66x8/19-095,-363.7559542838
S66x8/19-100,-363.7558831466
S66x8/19-105,-363.7554109344
S66x8/19-110,-363.7543438043
S66x8/19-125,-363.7521417026
S66x8/19-150,-363.7481381104
S66x8/19-200,-363.7448057928
S66x8/20-A,-228.9779136674
S66x8/20-B,-228.9779121318
S66x8/20-090,-457.9903237762
S66x8/20-095,-457.9915560309
S66x8/20-100,-457.9912324551
S66x8/20-105,-457.9899100859
S66x8/20-110,-457.9880063077
S66x8/20-125,-457.9812483008
S66x8/20-150,-457.9713603096
S66x8/20-200,-457.9616517422
S66x8/21-A,-209.1004386575
S66x8/21-B,-209.1004433205
S66x8/21-090,-418.228210061
S66x8/21-095,-418.2294111534
S66x8/21-100,-418.2292986655
S66x8/21-105,-418.2283652229
S66x8/21-110,-418.2269329613
S66x8/21-125,-418.2215977163
S66x8/21-150,-418.2138935907
S66x8/21-200,-418.2057042837
S66x8/22-A,-228.977844453
S66x8/22-B,-414.5932328833
S66x8/22-090,-643.6046496571
S66x8/22-095,-643.6060072926
S66x8/22-100,-643.6058692673
S66x8/22-105,-643.6047662808
S66x8/22-110,-643.6030876311
S66x8/22-125,-643.5967577402
S66x8/22-150,-643.5873443318
S66x8/22-200,-643.577753398
S66x8/23-A,-209.1003551386
S66x8/23-B,-414.5929984319
S66x8/23-090,-623.7252335278
S66x8/23-095,-623.7266211557
S66x8/23-100,-623.7266405288
S66x8/23-105,-623.7257630075
S66x8/23-110,-623.7243299861
S66x8/23-125,-623.7187103897
S66x8/23-150,-623.7100652746
S66x8/23-200,-623.7008831167
S66x8/24-A,-232.0388117771
S66x8/24-B,-232.0386983754
S66x8/24-090,-464.070075188
S66x8/24-095,-464.0742481442
S66x8/24-100,-464.0765119255
S66x8/24-105,-464.0774565673
S66x8/24-110,-464.0776495878
S66x8/24-125,-464.0775080034
S66x8/24-150,-464.0771609006
S66x8/24-200,-464.0772660988
S66x8/25-A,-248.0785485834
S66x8/25-B,-248.078601691
S66x8/25-090,-496.1519726252
S66x8/25-095,-496.1559639627
S66x8/25-100,-496.1580220593
S66x8/25-105,-496.1589402802
S66x8/25-110,-496.1591134257
S66x8/25-125,-496.1585087888
S66x8/25-150,-496.1576203058
S66x8/25-200,-496.1573144291
S66x8/26-A,-414.593865931
S66x8/26-B,-414.593865931
S66x8/26-090,-829.1935451704
S66x8/26-095,-829.1968569464
S66x8/26-100,-829.1980205738
S66x8/26-105,-829.1979185967
S66x8/26-110,-829.19717238
S66x8/26-125,-829.1942484929
S66x8/26-150,-829.1909551065
S66x8/26-200,-829.1889094989
S66x8/27-A,-232.0387808775
S66x8/27-B,-248.0786332973
S66x8/27-090,-480.1109647385
S66x8/27-095,-480.1152251807
S66x8/27-100,-480.1174521596
S66x8/27-105,-480.1183973609
S66x8/27-110,-480.1185269413
S66x8/27-125,-480.1180936381
S66x8/27-150,-480.1174287984
S66x8/27-200,-480.1173153162
S66x8/28-A,-232.0384744544
S66x8/28-B,-414.5945473
S66x8/28-090,-646.6310307494
S66x8/28-095,-646.6346198656
S66x8/28-100,-646.6363305816
S66x8/28-105,-646.636941003
S66x8/28-110,-646.6368187065
S66x8/28-125,-646.6352997906
S66x8/28-150,-646.6337167244
S66x8/28-200,-646.6330976217
S66x8/29-A,-248.0784987436
S66x8/29-B,-414.5945579668
S66x8/29-090,-662.6713728176
S66x8/29-095,-662.6763374313
S66x8/29-100,-662.6782725288
S66x8/29-105,-662.678780889
S66x8/29-110,-662.6784831552
S66x8/29-125,-662.6764618161
S66x8/29-150,-662.6745059693
S66x8/29-200,-662.6734676735
S66x8/30-A,-232.0387522213
S66x8/30-B,-78.5133047373
S66x8/30-090,-310.5487223034
S66x8/30-095,-310.5506049361
S66x8/30-100,-310.5515978494
S66x8/30-105,-310.5519684961
S66x8/30-110,-310.5519857389
S66x8/30-125,-310.5518530654
S66x8/30-150,-310.5517031054
S66x8/30-200,-310.5518890229
S66x8/31-A,-414.5946473449
S66x8/31-B,-78.5132063519
S66x8/31-090,-493.1088047049
S66x8/31-095,-493.1102129684
S66x8/31-100,-493.1107567434
S66x8/31-105,-493.1107901003
S66x8/31-110,-493.1105565936
S66x8/31-125,-493.1095947011
S66x8/31-150,-493.1085544911
S66x8/31-200,-493.1080072733
S66x8/32-A,-414.594779263
S66x8/32-B,-77.2567622023
S66x8/32-090,-491.8531452597
S66x8/32-095,-491.8546651574
S66x8/32-100,-491.8551964666
S66x8/32-105,-491.8551580016
S66x8/32-110,-491.8548377849
S66x8/32-125,-491.8535829196
S66x8/32-150,-491.8521955883
S66x8/32-200,-491.8514147337
S66x8/33-A,-248.0786855592
S66x8/33-B,-78.5132793583
S66x8/33-090,-326.5899246815
S66x8/33-095,-326.5915497576
S66x8/33-100,-326.592336999
S66x8/33-105,-326.5926281992
S66x8/33-110,-326.5926335315
S66x8/33-125,-326.5922804431
S66x8/33-150,-326.5919132173
S66x8/33-200,-326.5919217367
S66x8/34-A,-197.5922752987
S66x8/34-B,-197.5923601057
S66x8/34-090,-395.1856625351
S66x8/34-095,-395.1871398878
S66x8/34-100,-395.1876248428
S66x8/34-105,-395.1875974558
S66x8/34-110,-395.1873334593
S66x8/34-125,-395.1862797317
S66x8/34-150,-395.1853097887
S66x8/34-200,-395.18503283
S66x8/35-A,-197.5923073748
S66x8/35-B,-197.5968394163
S66x8/35-090,-395.1893917639
S66x8/35-095,-395.190608092
S66x8/35-100,-395.1909942933
S66x8/35-105,-395.1909798073
S66x8/35-110,-395.1907904439
S66x8/35-125,-395.1900748688
S66x8/35-150,-395.1894696776
S66x8/35-200,-395.1893098834
S66x8/36-A,-197.5968334965
S66x8/36-B,-197.5968151002
S66x8/36-090,-395.1936969844
S66x8/36-095,-395.1942930459
S66x8/36-100,-395.1944998196
S66x8/36-105,-395.1945058677
S66x8/36-110,-395.1944151734
S66x8/36-125,-395.1940302787
S66x8/36-150,-395.1936884006
S66x8/36-200,-395.1936083525
S66x8/37-A,-196.3840786037
S66x8/37-B,-197.5969117637
S66x8/37-090,-393.9806277975
S66x8/37-095,-393.9818780822
S66x8/37-100,-393.9823254354
S66x8/37-105,-393.9823797138
S66x8/37-110,-393.9822575428
S66x8/37-125,-393.9816678411
S66x8/37-150,-393.9810908898
S66x8/37-200,-393.9809058718
S66x8/38-A,-196.3840232655
S66x8/38-B,-196.3841071552
S66x8/38-090,-392.7684392152
S66x8/38-095,-392.7696239032
S66x8/38-100,-392.7700881872
S66x8/38-105,-392.7700827871
S66x8/38-110,-392.7698641176
S66x8/38-125,-392.7690149163
S66x8/38-150,-392.7682857432
S66x8/38-200,-392.7680882695
S66x8/39-A,-232.0387143194
S66x8/39-B,-196.3839916449
S66x8/39-090,-428.4210713516
S66x8/39-095,-428.4234247584
S66x8/39-100,-428.4244902646
S66x8/39-105,-428.4247868006
S66x8/39-110,-428.4246850211
S66x8/39-125,-428.4238838803
S66x8/39-150,-428.4230008319
S66x8/39-200,-428.4226912899
S66x8/40-A,-232.0386798554
S66x8/40-B,-197.5966933743
S66x8/40-090,-429.6344955638
S66x8/40-095,-429.6362768023
S66x8/40-100,-429.6370717618
S66x8/40-105,-429.6372700542
S66x8/40-110,-429.6371900077
S66x8/40-125,-429.6365798345
S66x8/40-150,-429.6358953031
S66x8/40-200,-429.6356740266
S66x8/41-A,-414.594534814
S66x8/41-B,-197.5924803818
S66x8/41-090,-612.1879449644
S66x8/41-095,-612.1898093091
S66x8/41-100,-612.1904689471
S66x8/41-105,-612.1904237038
S66x8/41-110,-612.1899557467
S66x8/41-125,-612.1884516579
S66x8/41-150,-612.1873146365
S66x8/41-200,-612.1870239713
S66x8/42-A,-414.5945508819
S66x8/42-B,-196.3839708963
S66x8/42-090,-610.9784261706
S66x8/42-095,-610.9803935778
S66x8/42-100,-610.9810898589
S66x8/42-105,-610.9811288889
S66x8/42-110,-610.9808715125
S66x8/42-125,-610.9797997776
S66x8/42-150,-610.9788195604
S66x8/42-200,-610.9785209118
S66x8/43-A,-414.5946610709
S66x8/43-B,-197.596883302
S66x8/43-090,-612.1920379813
S66x8/43-095,-612.1935915642
S66x8/43-100,-612.1940731496
S66x8/43-105,-612.1940013713
S66x8/43-110,-612.1937107686
S66x8/43-125,-612.192669977
S66x8/43-150,-612.1917084633
S66x8/43-200,-612.1913344771
S66x8/44-A,-78.5132936903
S66x8/44-B,-197.5922776082
S66x8/44-090,-276.1067430029
S66x8/44-095,-276.1073380796
S66x8/44-100,-276.1074515806
S66x8/44-105,-276.1073305828
S66x8/44-110,-276.1071171948
S66x8/44-125,-276.1064731093
S66x8/44-150,-276.105956435
S66x8/44-200,-276.1058142609
S66x8/45-A,-77.2567915025
S66x8/45-B,-197.5924125452
S66x8/45-090,-274.8490278962
S66x8/45-095,-274.8499674695
S66x8/45-100,-274.8502969029
S66x8/45-105,-274.8503251777
S66x8/45-110,-274.8501971903
S66x8/45-125,-274.8496553741
S66x8/45-150,-274.849166499
S66x8/45-200,-274.8489358162
S66x8/46-A,-248.3737115913
S66x8/46-B,-197.5924186007
S66x8/46-090,-445.9687058579
S66x8/46-095,-445.9696278166
S66x8/46-100,-445.9698758013
S66x8/46-105,-445.9697315168
S66x8/46-110,-445.9693898107
S66x8/46-125,-445.9681716198
S66x8/46-150,-445.9667810059
S66x8/46-200,-445.9662671603
S66x8/47-A,-232.0386488369
S66x8/47-B,-232.0383792419
S66x8/47-090,-464.0765412518
S66x8/47-095,-464.0784761924
S66x8/47-100,-464.0793021448
S66x8/47-105,-464.0795321002
S66x8/47-110,-464.0794416803
S66x8/47-125,-464.0787044505
S66x8/47-150,-464.0778550767
S66x8/47-200,-464.0774551407
S66x8/48-A,-248.0785429658
S66x8/48-B,-248.0784365327
S66x8/48-090,-496.1583427294
S66x8/48-095,-496.1598784457
S66x8/48-100,-496.1604898794
S66x8/48-105,-496.1605820389
S66x8/48-110,-496.1603863198
S66x8/48-125,-496.1593882287
S66x8/48-150,-496.1581836731
S66x8/48-200,-496.1574727707
S66x8/49-A,-232.0386436766
S66x8/49-B,-248.0785557951
S66x8/49-090,-480.1172862509
S66x8/49-095,-480.1192312253
S66x8/49-100,-480.1200249623
S66x8/49-105,-480.1202094735
S66x8/49-110,-480.1200661807
S66x8/49-125,-480.1191534343
S66x8/49-150,-480.1180885158
S66x8/49-200,-480.1174819354
S66x8/50-A,-232.0386278843
S66x8/50-B,-77.2568830236
S66x8/50-090,-309.2968961861
S66x8/50-095,-309.2982281372
S66x8/50-100,-309.2986361043
S66x8/50-105,-309.2986074184
S66x8/50-110,-309.2983458588
S66x8/50-125,-309.2972705874
S66x8/50-150,-309.2961090572
S66x8/50-200,-309.2954161293
S66x8/51-A,-77.2568116751
S66x8/51-B,-77.2569093982
S66x8/51-090,-154.5155882335
S66x8/51-095,-154.5159448063
S66x8/51-100,-154.5159775334
S66x8/51-105,-154.5158394618
S66x8/51-110,-154.5156235354
S66x8/51-125,-154.514930803
S66x8/51-150,-154.5142190646
S66x8/51-200,-154.5137817945
S66x8/52-A,-232.0386296998
S66x8/52-B,-228.9797501434
S66x8/52-090,-461.023173995
S66x8/52-095,-461.0241963754
S66x8/52-100,-461.0244549746
S66x8/52-105,-461.0242793144
S66x8/52-110,-461.0238681531
S66x8/52-125,-461.0222735789
S66x8/52-150,-461.020349333
S66x8/52-200,-461.0189464951
S66x8/53-A,-232.0386531041
S66x8/53-B,-209.1014451885
S66x8/53-090,-441.1447828072
S66x8/53-095,-441.1455847546
S66x8/53-100,-441.1457717123
S66x8/53-105,-441.1455967779
S66x8/53-110,-441.1452253056
S66x8/53-125,-441.1437829957
S66x8/53-150,-441.1419495339
S66x8/53-200,-441.1405034075
S66x8/54-A,-232.03859023
S66x8/54-B,-76.4044857552
S66x8/54-090,-308.4475030402
S66x8/54-095,-308.4481376053
S66x8/54-100,-308.4481932587
S66x8/54-105,-308.4479317365
S66x8/54-110,-308.447525538
S66x8/54-125,-308.4462154989
S66x8/54-150,-308.4447486425
S66x8/54-200,-308.4436636827
S66x8/55-A,-232.0385369023
S66x8/55-B,-115.6648109417
S66x8/55-090,-347.7071530561
S66x8/55-095,-347.7082471826
S66x8/55-100,-347.7085976368
S66x8/55-105,-347.7085282954
S66x8/55-110,-347.7082200146
S66x8/55-125,-347.7068627019
S66x8/55-150,-347.7052048411
S66x8/55-200,-347.7040065369
S66x8/56-A,-232.0386443068
S66x8/56-B,-95.7914743916
S66x8/56-090,-327.8317178597
S66x8/56-095,-327.8328757175
S66x8/56-100,-327.8333202149
S66x8/56-105,-327.8333575097
S66x8/56-110,-327.8331311738
S66x8/56-125,-327.8321015482
S66x8/56-150,-327.830993266
S66x8/56-200,-327.8303605285
S66x8/57-A,-232.0385354491
S66x8/57-B,-248.3736801364
S66x8/57-090,-480.4143489125
S66x8/57-095,-480.416726998
S66x8/57-100,-480.417612394
S66x8/57-105,-480.4177291141
S66x8/57-110,-480.4174535388
S66x8/57-125,-480.415942534
S66x8/57-150,-480.4141456751
S66x8/57-200,-480.412946631
S66x8/58-A,-248.0785211288
S66x8/58-B,-248.0784249434
S66x8/58-090,-496.1611197797
S66x8/58-095,-496.162603902
S66x8/58-100,-496.1629977227
S66x8/58-105,-496.1625143141
S66x8/58-110,-496.1617870264
S66x8/58-125,-496.1598320211
S66x8/58-150,-496.1581937744
S66x8/58-200,-496.1573018052
S66x8/59-A,-77.2569733236
S66x8/59-B,-76.4045823244
S66x8/59-090,-153.666996799
S66x8/59-095,-153.6671652395
S66x8/59-100,-153.6670046241
S66x8/59-105,-153.6666649468
S66x8/59-110,-153.6662380523
S66x8/59-125,-153.6649085291
S66x8/59-150,-153.6633519437
S66x8/59-200,-153.6621125293
S66x8/60-A,-77.2567722215
S66x8/60-B,-228.9797341266
S66x8/60-090,-306.244398091
S66x8/60-095,-306.2448900822
S66x8/60-100,-306.2447651663
S66x8/60-105,-306.2442921858
S66x8/60-110,-306.2436434752
S66x8/60-125,-306.241517945
S66x8/60-150,-306.2389879128
S66x8/60-200,-306.2371229708
S66x8/61-A,-197.5924100574
S66x8/61-B,-228.9798081039
S66x8/61-090,-426.5743090979
S66x8/61-095,-426.5747169735
S66x8/61-100,-426.5747728442
S66x8/61-105,-426.5746264043
S66x8/61-110,-426.5743817311
S66x8/61-125,-426.5735714937
S66x8/61-150,-426.5726045509
S66x8/61-200,-426.5722829403
S66x8/62-A,-197.5924083633
S66x8/62-B,-209.1014803838
S66x8/62-090,-406.6964095115
S66x8/62-095,-406.6970744471
S66x8/62-100,-406.6971932659
S66x8/62-105,-406.6970120092
S66x8/62-110,-406.696691182
S66x8/62-125,-406.695609604
S66x8/62-150,-406.6945104552
S66x8/62-200,-406.6940001704
S66x8/63-A,-232.0387413581
S66x8/63-B,-228.9797273098
S66x8/63-090,-461.0195020134
S66x8/63-095,-461.021216296
S66x8/63-100,-461.0218468371
S66x8/63-105,-461.0219054356
S66x8/63-110,-461.0216365667
S66x8/63-125,-461.0204652722
S66x8/63-150,-461.0192042008
S66x8/63-200,-461.0185694845
S66x8/64-A,-248.3737029375
S66x8/64-B,-78.5133766494
S66x8/64-090,-326.8898825478
S66x8/64-095,-326.8904658767
S66x8/64-100,-326.8905572145
S66x8/64-105,-326.8903773363
S66x8/64-110,-326.890063796
S66x8/64-125,-326.8890041392
S66x8/64-150,-326.8877886633
S66x8/64-200,-326.8871297061
S66x8/65-A,-248.0786629916
S66x8/65-B,-77.2560194892
S66x8/65-090,-325.341687695
S66x8/65-095,-325.3421049531
S66x8/65-100,-325.342082182
S66x8/65-105,-325.3417979628
S66x8/65-110,-325.3413710888
S66x8/65-125,-325.3398682357
S66x8/65-150,-325.3379460343
S66x8/65-200,-325.336405495
S66x8/66-A,-95.7914948932
S66x8/66-B,-248.0786154561
S66x8/66-090,-343.873955097
S66x8/66-095,-343.874728229
S66x8/66-100,-343.8749568586
S66x8/66-105,-343.8748529629
S66x8/66-110,-343.8745550413
