system,LC-BLYP(w=350)/def2-QZVP/Q-Chem
S66x8/17-B,-414.107954147
S66x8/17-090,-828.245480478
S66x8/17-095,-828.2467159397
S66x8/17-100,-828.246535956
S66x8/17-105,-828.2454654176
S66x8/17-110,-828.243863679
S66x8/17-125,-828.2379106517
S66x8/17-150,-828.2292759007
S66x8/17-200,-828.2208927981
S66x8/18-A,-76.3231426244
S66x8/18-B,-247.7169299829
S66x8/18-090,-324.0537211959
S66x8/18-095,-324.0538730575
S66x8/18-100,-324.0534761481
S66x8/18-105,-324.0527514721
S66x8/18-110,-324.051850193
S66x8/18-125,-324.0489488991
S66x8/18-150,-324.0452203386
S66x8/18-200,-324.0419487682
S66x8/19-A,-115.5143544677
S66x8/19-B,-247.7169282904
S66x8/19-090,-363.2450409298
S66x8/19-095,-363.2454371225
S66x8/19-100,-363.2452030245
S66x8/19-105,-363.24458322
S66x8/19-110,-363.2433974921
S66x8/19-125,-363.2408655391
S66x8/19-150,-363.2365748027
S66x8/19-200,-363.2330240185
S66x8/20-A,-228.7115544484
S66x8/20-B,-228.7115575292
S66x8/20-090,-457.4596323258
S66x8/20-095,-457.4607689267
S66x8/20-100,-457.4603202838
S66x8/20-105,-457.4588541355
S66x8/20-110,-457.4568031478
S66x8/20-125,-457.4494805233
S66x8/20-150,-457.4391074629
S66x8/20-200,-457.4290082715
S66x8/21-A,-208.833190888
S66x8/21-B,-208.8331947288
S66x8/21-090,-417.6953887949
S66x8/21-095,-417.6964185274
S66x8/21-100,-417.6961389029
S66x8/21-105,-417.6950497272
S66x8/21-110,-417.6934723412
S66x8/21-125,-417.6877782533
S66x8/21-150,-417.6797013819
S66x8/21-200,-417.6712277599
S66x8/22-A,-228.7114687693
S66x8/22-B,-414.107710577
S66x8/22-090,-642.8544574851
S66x8/22-095,-642.8556914966
S66x8/22-100,-642.8554123323
S66x8/22-105,-642.8541614902
S66x8/22-110,-642.8523391088
S66x8/22-125,-642.8456246493
S66x8/22-150,-642.8357798373
S66x8/22-200,-642.8258600406
S66x8/23-A,-208.8330895835
S66x8/23-B,-414.1075702912
S66x8/23-090,-622.9740701168
S66x8/23-095,-622.9753183843
S66x8/23-100,-622.9751942617
S66x8/23-105,-622.9741754001
S66x8/23-110,-622.9726085764
S66x8/23-125,-622.9666466956
S66x8/23-150,-622.9576270877
S66x8/23-200,-622.9481642771
S66x8/24-A,-231.6731095035
S66x8/24-B,-231.6730409608
S66x8/24-090,-463.3411581829
S66x8/24-095,-463.3446832157
S66x8/24-100,-463.3464845671
S66x8/24-105,-463.3470810946
S66x8/24-110,-463.3470110426
S66x8/24-125,-463.3464217671
S66x8/24-150,-463.3458567804
S66x8/24-200,-463.3459238208
S66x8/25-A,-247.716830251
S66x8/25-B,-247.7168778995
S66x8/25-090,-495.4310721684
S66x8/25-095,-495.4344105959
S66x8/25-100,-495.4359830658
S66x8/25-105,-495.4365409709
S66x8/25-110,-495.4364391357
S66x8/25-125,-495.4353603086
S66x8/25-150,-495.4342258272
S66x8/25-200,-495.4338774911
S66x8/26-A,-414.1080981506
S66x8/26-B,-414.1080981506
S66x8/26-090,-828.2251892674
S66x8/26-095,-828.2277939857
S66x8/26-100,-828.2283998767
S66x8/26-105,-828.2278517532
S66x8/26-110,-828.2267524177
S66x8/26-125,-828.2231650898
S66x8/26-150,-828.2194699923
S66x8/26-200,-828.2173463211
S66x8/27-A,-231.6731016504
S66x8/27-B,-247.7168993685
S66x8/27-090,-479.3861006888
S66x8/27-095,-479.3896743012
S66x8/27-100,-479.3914174503
S66x8/27-105,-479.392003896
S66x8/27-110,-479.3918610684
S66x8/27-125,-479.3909742444
S66x8/27-150,-479.3900796587
S66x8/27-200,-479.3899277
S66x8/28-A,-231.6728402187
S66x8/28-B,-414.1086547739
S66x8/28-090,-645.7824536307
S66x8/28-095,-645.7853292447
S66x8/28-100,-645.7865032897
S66x8/28-105,-645.7867052024
S66x8/28-110,-645.7862614269
S66x8/28-125,-645.7841557693
S66x8/28-150,-645.7822554513
S66x8/28-200,-645.7815749864
S66x8/29-A,-247.7167936101
S66x8/29-B,-414.1086272223
S66x8/29-090,-661.8269814056
S66x8/29-095,-661.8310803738
S66x8/29-100,-661.8323839405
S66x8/29-105,-661.8324357635
S66x8/29-110,-661.8317974221
S66x8/29-125,-661.8291921836
S66x8/29-150,-661.8269626763
S66x8/29-200,-661.8258920987
S66x8/30-A,-231.6730741153
S66x8/30-B,-78.3747508393
S66x8/30-090,-310.0460907067
S66x8/30-095,-310.047560315
S66x8/30-100,-310.0482531473
S66x8/30-105,-310.0483950121
S66x8/30-110,-310.0482374366
S66x8/30-125,-310.0478126896
S66x8/30-150,-310.0475126784
S66x8/30-200,-310.0476605454
S66x8/31-A,-414.1087322341
S66x8/31-B,-78.3747347738
S66x8/31-090,-492.4859604211
S66x8/31-095,-492.4870079998
S66x8/31-100,-492.4872686107
S66x8/31-105,-492.4870774795
S66x8/31-110,-492.4866668603
S66x8/31-125,-492.4853847993
S66x8/31-150,-492.4841670989
S66x8/31-200,-492.4835942079
S66x8/32-A,-414.1087878605
S66x8/32-B,-77.1350652902
S66x8/32-090,-491.2469731579
S66x8/32-095,-491.2481579921
S66x8/32-100,-491.2484307179
S66x8/32-105,-491.248189095
S66x8/32-110,-491.2477099145
S66x8/32-125,-491.2461713306
S66x8/32-150,-491.2446264763
S66x8/32-200,-491.2438261384
S66x8/33-A,-247.7169302495
S66x8/33-B,-78.3747094292
S66x8/33-090,-326.0912388089
S66x8/33-095,-326.0924813166
S66x8/33-100,-326.0929765802
S66x8/33-105,-326.0930426576
S66x8/33-110,-326.0928735117
S66x8/33-125,-326.0922157278
S66x8/33-150,-326.0916699986
S66x8/33-200,-326.0916306313
S66x8/34-A,-197.2320444562
S66x8/34-B,-197.2319619898
S66x8/34-090,-394.4675744315
S66x8/34-095,-394.4685158382
S66x8/34-100,-394.4685751988
S66x8/34-105,-394.4682084922
S66x8/34-110,-394.4676747447
S66x8/34-125,-394.4661020737
S66x8/34-150,-394.4647982028
S66x8/34-200,-394.4644289294
S66x8/35-A,-197.2320117394
S66x8/35-B,-197.2374735492
S66x8/35-090,-394.4714950548
S66x8/35-095,-394.472303007
S66x8/35-100,-394.4723809146
S66x8/35-105,-394.4721293488
S66x8/35-110,-394.4717566872
S66x8/35-125,-394.4707032059
S66x8/35-150,-394.4698937743
S66x8/35-200,-394.4696815511
S66x8/36-A,-197.2375216265
S66x8/36-B,-197.2375497019
S66x8/36-090,-394.4762450457
S66x8/36-095,-394.4766058803
S66x8/36-100,-394.476630081
S66x8/36-105,-394.4764934447
S66x8/36-110,-394.4762907649
S66x8/36-125,-394.4756941638
S66x8/36-150,-394.4752189653
S66x8/36-200,-394.4751001359
S66x8/37-A,-196.0400246181
S66x8/37-B,-197.2375460914
S66x8/37-090,-393.2790054599
S66x8/37-095,-393.2798588099
S66x8/37-100,-393.280006715
S66x8/37-105,-393.2798311907
S66x8/37-110,-393.2795319186
S66x8/37-125,-393.2786136402
S66x8/37-150,-393.2778293751
S66x8/37-200,-393.2775820406
S66x8/38-A,-196.0399741625
S66x8/38-B,-196.0400717587
S66x8/38-090,-392.0823002621
S66x8/38-095,-392.0830929748
S66x8/38-100,-392.0832068497
S66x8/38-105,-392.0829202158
S66x8/38-110,-392.0824847556
S66x8/38-125,-392.0812352157
S66x8/38-150,-392.0802622311
S66x8/38-200,-392.0800000427
S66x8/39-A,-231.6730497302
S66x8/39-B,-196.0399478663
S66x8/39-090,-427.7134978598
S66x8/39-095,-427.7153607361
S66x8/39-100,-427.7160326152
S66x8/39-105,-427.7160175698
S66x8/39-110,-427.7156805319
S66x8/39-125,-427.7144601666
S66x8/39-150,-427.7133440059
S66x8/39-200,-427.7129884346
S66x8/40-A,-231.6730253806
S66x8/40-B,-197.2375842345
S66x8/40-090,-428.9110974239
S66x8/40-095,-428.9124977399
S66x8/40-100,-428.913001988
S66x8/40-105,-428.9129778813
S66x8/40-110,-428.9127276511
S66x8/40-125,-428.9118031884
S66x8/40-150,-428.9109380883
S66x8/40-200,-428.9106624764
S66x8/41-A,-414.1086818765
S66x8/41-B,-197.2322126204
S66x8/41-090,-611.3444946107
S66x8/41-095,-611.3458095934
S66x8/41-100,-611.3460211316
S66x8/41-105,-611.3456096853
S66x8/41-110,-611.3447984239
S66x8/41-125,-611.3427018522
S66x8/41-150,-611.341265821
S66x8/41-200,-611.3409193695
S66x8/42-A,-414.1087113716
S66x8/42-B,-196.0399288628
S66x8/42-090,-610.1509280915
S66x8/42-095,-610.1523635293
S66x8/42-100,-610.1526419343
S66x8/42-105,-610.1523519326
S66x8/42-110,-610.1518365065
S66x8/42-125,-610.1502805651
S66x8/42-150,-610.1490081809
S66x8/42-200,-610.1486385431
S66x8/43-A,-414.1087672633
S66x8/43-B,-197.2373650379
S66x8/43-090,-611.3487584637
S66x8/43-095,-611.3498993241
S66x8/43-100,-611.3500560987
S66x8/43-105,-611.3497288061
S66x8/43-110,-611.3492389858
S66x8/43-125,-611.3478265805
S66x8/43-150,-611.3466443727
S66x8/43-200,-611.3462209608
S66x8/44-A,-78.3747490035
S66x8/44-B,-197.2321087037
S66x8/44-090,-275.6092304692
S66x8/44-095,-275.6095274599
S66x8/44-100,-275.6094064776
S66x8/44-105,-275.609100672
S66x8/44-110,-275.608742134
S66x8/44-125,-275.6078269473
S66x8/44-150,-275.6071468736
S66x8/44-200,-275.6069666741
S66x8/45-A,-77.1350700571
S66x8/45-B,-197.2320863362
S66x8/45-090,-274.3682297129
S66x8/45-095,-274.3688733953
S66x8/45-100,-274.3689785179
S66x8/45-105,-274.3688362982
S66x8/45-110,-274.3685781901
S66x8/45-125,-274.3678099758
S66x8/45-150,-274.3672093047
S66x8/45-200,-274.3669738727
S66x8/46-A,-248.0378983934
S66x8/46-B,-197.2320613856
S66x8/46-090,-445.2748743625
S66x8/46-095,-445.2753823432
S66x8/46-100,-445.2752842817
S66x8/46-105,-445.2748504082
S66x8/46-110,-445.2742689081
S66x8/46-125,-445.2725597815
S66x8/46-150,-445.2707887014
S66x8/46-200,-445.2701721889
S66x8/47-A,-231.6729944368
S66x8/47-B,-231.6727900646
S66x8/47-090,-463.3466078543
S66x8/47-095,-463.3482076315
S66x8/47-100,-463.3487777513
S66x8/47-105,-463.3488095847
S66x8/47-110,-463.3485662914
S66x8/47-125,-463.3475553091
S66x8/47-150,-463.3465555522
S66x8/47-200,-463.3461347701
S66x8/48-A,-247.7168313895
S66x8/48-B,-247.7167537776
S66x8/48-090,-495.4363172522
S66x8/48-095,-495.4375498541
S66x8/48-100,-495.4379202794
S66x8/48-105,-495.4378197009
S66x8/48-110,-495.4374715254
S66x8/48-125,-495.436184088
S66x8/48-150,-495.4348003358
S66x8/48-200,-495.434055806
S66x8/49-A,-231.6729951004
S66x8/49-B,-247.7168351228
S66x8/49-090,-479.3912649229
S66x8/49-095,-479.3928770056
S66x8/49-100,-479.3934165608
S66x8/49-105,-479.3934048498
S66x8/49-110,-479.3931093342
S66x8/49-125,-479.391924622
S66x8/49-150,-479.3907121543
S66x8/49-200,-479.3900922563
S66x8/50-A,-231.6729701463
S66x8/50-B,-77.1351826699
S66x8/50-090,-308.8105383676
S66x8/50-095,-308.8116347801
S66x8/50-100,-308.8118619327
S66x8/50-105,-308.8116966226
S66x8/50-110,-308.8113301933
S66x8/50-125,-308.8100696532
S66x8/50-150,-308.8088171878
S66x8/50-200,-308.8081276055
S66x8/51-A,-77.1350887892
S66x8/51-B,-77.1351962604
S66x8/51-090,-154.2725344587
S66x8/51-095,-154.2727978401
S66x8/51-100,-154.2727580736
S66x8/51-105,-154.2725636206
S66x8/51-110,-154.2723041963
S66x8/51-125,-154.2715336858
S66x8/51-150,-154.2707828399
S66x8/51-200,-154.2703464827
S66x8/52-A,-231.6729675028
S66x8/52-B,-228.7130910611
S66x8/52-090,-460.3921214735
S66x8/52-095,-460.3928692739
S66x8/52-100,-460.3929110183
S66x8/52-105,-460.3925627036
S66x8/52-110,-460.3920137045
S66x8/52-125,-460.3901519129
S66x8/52-150,-460.3880569884
S66x8/52-200,-460.3866169756
S66x8/53-A,-231.6729773285
S66x8/53-B,-208.8339278729
S66x8/53-090,-440.5127141026
S66x8/53-095,-440.513290608
S66x8/53-100,-440.5132961818
S66x8/53-105,-440.5129754784
S66x8/53-110,-440.512487071
S66x8/53-125,-440.5108148574
S66x8/53-150,-440.5088243975
S66x8/53-200,-440.5073343531
S66x8/54-A,-231.6729431633
S66x8/54-B,-76.3230161479
S66x8/54-090,-308.0014579682
S66x8/54-095,-308.0018748974
S66x8/54-100,-308.0017562541
S66x8/54-105,-308.0013543376
S66x8/54-110,-308.0008359408
S66x8/54-125,-307.9993095581
S66x8/54-150,-307.9977006736
S66x8/54-200,-307.9965738561
S66x8/55-A,-231.6729008275
S66x8/55-B,-115.5145435461
S66x8/55-090,-347.1927849032
S66x8/55-095,-347.1935460158
S66x8/55-100,-347.1936309261
S66x8/55-105,-347.1933492848
S66x8/55-110,-347.1928707329
S66x8/55-125,-347.1911854925
S66x8/55-150,-347.1893164957
S66x8/55-200,-347.1880621231
S66x8/56-A,-231.6729887892
S66x8/56-B,-95.6405664256
S66x8/56-090,-327.3166376216
S66x8/56-095,-327.3174807498
S66x8/56-100,-327.3176760337
S66x8/56-105,-327.3175022461
S66x8/56-110,-327.3171074861
S66x8/56-125,-327.3157748859
S66x8/56-150,-327.3144949969
S66x8/56-200,-327.3138310662
S66x8/57-A,-231.6729089736
S66x8/57-B,-248.0378907897
S66x8/57-090,-479.7147964582
S66x8/57-095,-479.7167110077
S66x8/57-100,-479.71724335
S66x8/57-105,-479.7170910793
S66x8/57-110,-479.716608588
S66x8/57-125,-479.7147242176
S66x8/57-150,-479.7127197006
S66x8/57-200,-479.71149221
S66x8/58-A,-247.7168344354
S66x8/58-B,-247.7167550371
S66x8/58-090,-495.4389324484
S66x8/58-095,-495.4402017293
S66x8/58-100,-495.4403561408
S66x8/58-105,-495.4396985187
S66x8/58-110,-495.4388402278
S66x8/58-125,-495.4366502519
S66x8/58-150,-495.4348718303
S66x8/58-200,-495.4339417943
S66x8/59-A,-77.1352893799
S66x8/59-B,-76.3231235523
S66x8/59-090,-153.4640638077
S66x8/59-095,-153.4641462131
S66x8/59-100,-153.4639111568
S66x8/59-105,-153.4635078607
S66x8/59-110,-153.4630261552
S66x8/59-125,-153.4615757495
S66x8/59-150,-153.4599179244
S66x8/59-200,-153.4586308853
S66x8/60-A,-77.1350874132
S66x8/60-B,-228.7130892905
S66x8/60-090,-305.8570611771
S66x8/60-095,-305.8573690502
S66x8/60-100,-305.8570947774
S66x8/60-105,-305.8565003967
S66x8/60-110,-305.8557529867
S66x8/60-125,-305.8534274204
S66x8/60-150,-305.8507507574
S66x8/60-200,-305.848843138
S66x8/61-A,-197.2321082259
S66x8/61-B,-228.7131139826
S66x8/61-090,-425.9488638891
S66x8/61-095,-425.9490004989
S66x8/61-100,-425.9488273909
S66x8/61-105,-425.9484879116
S66x8/61-110,-425.9480818432
S66x8/61-125,-425.946935546
S66x8/61-150,-425.9456896699
S66x8/61-200,-425.9452934524
S66x8/62-A,-197.2321139992
S66x8/62-B,-208.8339034019
S66x8/62-090,-406.070396678
S66x8/62-095,-406.0707047291
S66x8/62-100,-406.0705307317
S66x8/62-105,-406.070108596
S66x8/62-110,-406.0695911118
S66x8/62-125,-406.06811678
S66x8/62-150,-406.0667385542
S66x8/62-200,-406.0661330415
S66x8/63-A,-231.6730573313
S66x8/63-B,-228.71307207
S66x8/63-090,-460.3888180532
S66x8/63-095,-460.3901354548
S66x8/63-100,-460.3904601983
S66x8/63-105,-460.3902844599
S66x8/63-110,-460.3898346322
S66x8/63-125,-460.3883311886
S66x8/63-150,-460.3868913809
S66x8/63-200,-460.3862380106
S66x8/64-A,-248.0378645314
S66x8/64-B,-78.3748810366
S66x8/64-090,-326.4167176972
S66x8/64-095,-326.4170682401
S66x8/64-100,-326.4169673487
S66x8/64-105,-326.4166293978
S66x8/64-110,-326.4161865351
S66x8/64-125,-326.4148661092
S66x8/64-150,-326.4134626477
S66x8/64-200,-326.412760838
S66x8/65-A,-247.7169167798
S66x8/65-B,-77.1344471086
S66x8/65-090,-324.8588924065
S66x8/65-095,-324.8592193165
S66x8/65-100,-324.8591193574
S66x8/65-105,-324.85876935
S66x8/65-110,-324.8582863757
S66x8/65-125,-324.8566572857
S66x8/65-150,-324.8546154204
S66x8/65-200,-324.8529909657
S66x8/66-A,-95.6405269051
S66x8/66-B,-247.7168719731
S66x8/66-090,-343.3629579277
S66x8/66-095,-343.3634560891
S66x8/66-100,-343.3634558744
S66x8/66-105,-343.3631606639
