system,cam-QTP-01(w=100)/def2-QZVP/Q-Chem
S22x5/19-1.5,-614.9535245527
S22x5/19-2.0,-614.9503993312
S22x5/20-A,-414.8744944712
S22x5/20-B,-414.8744944712
S22x5/20-0.9,-829.7546505155
S22x5/20-1.0,-829.7612984899
S22x5/20-1.2,-829.7567277726
S22x5/20-1.5,-829.7516828728
S22x5/20-2.0,-829.7498574089
S22x5/21-A,-414.8737517248
S22x5/21-B,-414.8737517248
S22x5/21-0.9,-829.7818616842
S22x5/21-1.0,-829.7836770208
S22x5/21-1.2,-829.7766985877
S22x5/21-1.5,-829.7646394391
S22x5/21-2.0,-829.7544998164
S22x5/22-A,-232.2270887707
S22x5/22-B,-93.4232615782
S22x5/22-0.9,-325.657107399
S22x5/22-1.0,-325.6577926455
S22x5/22-1.2,-325.6562414542
S22x5/22-1.5,-325.6534662793
S22x5/22-2.0,-325.6515449541
S66x8/01-A,-76.4386043665
S66x8/01-B,-76.4385924447
S66x8/01-090,-152.8878032635
S66x8/01-095,-152.8878864958
S66x8/01-100,-152.8875301813
S66x8/01-105,-152.8869200677
S66x8/01-110,-152.8861817323
S66x8/01-125,-152.8838703605
S66x8/01-150,-152.8810071942
S66x8/01-200,-152.8786100505
S66x8/02-A,-76.4386138555
S66x8/02-B,-115.7250257192
S66x8/02-090,-192.1749324544
S66x8/02-095,-192.1751109261
S66x8/02-100,-192.174788019
S66x8/02-105,-192.1741704586
S66x8/02-110,-192.1733957763
S66x8/02-125,-192.1708933273
S66x8/02-150,-192.167725569
S66x8/02-200,-192.1650741702
S66x8/03-A,-76.4386282977
S66x8/03-B,-95.844252357
S66x8/03-090,-172.2965088582
S66x8/03-095,-172.296735962
S66x8/03-100,-172.2963975876
S66x8/03-105,-172.2957158577
S66x8/03-110,-172.2948426194
S66x8/03-125,-172.2919314027
S66x8/03-150,-172.2880519087
S66x8/03-200,-172.2845766242
S66x8/04-A,-76.4386265512
S66x8/04-B,-248.5277992527
S66x8/04-090,-324.9819645089
S66x8/04-095,-324.9822063637
S66x8/04-100,-324.9818559934
S66x8/04-105,-324.9811461058
S66x8/04-110,-324.9802286109
S66x8/04-125,-324.9771247755
S66x8/04-150,-324.9728797774
S66x8/04-200,-324.968537708
S66x8/05-A,-115.7249343464
S66x8/05-B,-115.7250444047
S66x8/05-090,-231.4611751557
S66x8/05-095,-231.4614730204
S66x8/05-100,-231.461234886
S66x8/05-105,-231.4606769715
S66x8/05-110,-231.4599431235
S66x8/05-125,-231.4574902912
S66x8/05-150,-231.4542925286
S66x8/05-200,-231.4515478287
S66x8/06-A,-115.7247010224
S66x8/06-B,-95.8442933421
S66x8/06-090,-211.5831120739
S66x8/06-095,-211.5835731544
S66x8/06-100,-211.5833657182
S66x8/06-105,-211.5827420796
S66x8/06-110,-211.5818790325
S66x8/06-125,-211.5788780793
S66x8/06-150,-211.5747599016
S66x8/06-200,-211.5710122851
S66x8/07-A,-115.7248006954
S66x8/07-B,-248.5276079337
S66x8/07-090,-364.2677569526
S66x8/07-095,-364.2681782839
S66x8/07-100,-364.267954914
S66x8/07-105,-364.2673303467
S66x8/07-110,-364.2664625338
S66x8/07-125,-364.2633975125
S66x8/07-150,-364.2585520944
S66x8/07-200,-364.2540660477
S66x8/08-A,-115.7249508923
S66x8/08-B,-76.4385981248
S66x8/08-090,-192.1740159346
S66x8/08-095,-192.1742063866
S66x8/08-100,-192.1739258644
S66x8/08-105,-192.1733685409
S66x8/08-110,-192.1726648979
S66x8/08-125,-192.1703917234
S66x8/08-150,-192.1675054758
S66x8/08-200,-192.1650568756
S66x8/09-A,-95.8442340666
S66x8/09-B,-115.7250470875
S66x8/09-090,-211.5753913969
S66x8/09-095,-211.5754540346
S66x8/09-100,-211.5751819893
S66x8/09-105,-211.574736083
S66x8/09-110,-211.5742145604
S66x8/09-125,-211.5726694999
S66x8/09-150,-211.5709965284
S66x8/09-200,-211.5698737004
S66x8/10-A,-95.8442228001
S66x8/10-B,-95.8442490261
S66x8/10-090,-191.6961813069
S66x8/10-095,-191.6965381639
S66x8/10-100,-191.6963736287
S66x8/10-105,-191.6959038135
S66x8/10-110,-191.6952813072
S66x8/10-125,-191.6932656769
S66x8/10-150,-191.6904559671
S66x8/10-200,-191.6890138778
S66x8/11-A,-95.8440342031
S66x8/11-B,-248.5277521626
S66x8/11-090,-344.3811661771
S66x8/11-095,-344.3816136067
S66x8/11-100,-344.3815098342
S66x8/11-105,-344.3810631113
S66x8/11-110,-344.3804209667
S66x8/11-125,-344.3770818095
S66x8/11-150,-344.3739295558
S66x8/11-200,-344.3725779106
S66x8/12-A,-95.8442605266
S66x8/12-B,-76.4382094949
S66x8/12-090,-172.2968963285
S66x8/12-095,-172.2972443795
S66x8/12-100,-172.2969543496
S66x8/12-105,-172.2962752769
S66x8/12-110,-172.2953801412
S66x8/12-125,-172.2923491886
S66x8/12-150,-172.2882589095
S66x8/12-200,-172.2846234997
S66x8/13-A,-248.527715638
S66x8/13-B,-115.7250647609
S66x8/13-090,-364.2635654237
S66x8/13-095,-364.2639986552
S66x8/13-100,-364.2638810383
S66x8/13-105,-364.2634246998
S66x8/13-110,-364.2627757663
S66x8/13-125,-364.2604970611
S66x8/13-150,-364.2574154074
S66x8/13-200,-364.2546981746
S66x8/14-A,-248.5274863993
S66x8/14-B,-95.8442373978
S66x8/14-090,-344.384256716
S66x8/14-095,-344.3848771138
S66x8/14-100,-344.3848506159
S66x8/14-105,-344.3844100625
S66x8/14-110,-344.3837163355
S66x8/14-125,-344.381104788
S66x8/14-150,-344.3774011367
S66x8/14-200,-344.3739402793
S66x8/15-A,-248.5276409064
S66x8/15-B,-248.5277736721
S66x8/15-090,-497.0694927812
S66x8/15-095,-497.0700892867
S66x8/15-100,-497.0700350644
S66x8/15-105,-497.069556438
S66x8/15-110,-497.0688230061
S66x8/15-125,-497.0661153363
S66x8/15-150,-497.0621863309
S66x8/15-200,-497.0579589115
S66x8/16-A,-248.5278387296
S66x8/16-B,-76.4386020285
S66x8/16-090,-324.9763219834
S66x8/16-095,-324.9765831663
S66x8/16-100,-324.9763818402
S66x8/16-105,-324.9759057714
S66x8/16-110,-324.9752842864
S66x8/16-125,-324.9732240766
S66x8/16-150,-324.9705617353
S66x8/16-200,-324.9682472543
S66x8/17-A,-414.8739622995
S66x8/17-B,-414.8740482945
S66x8/17-090,-829.7777109248
S66x8/17-095,-829.779044346
S66x8/17-100,-829.7789536335
S66x8/17-105,-829.7779508897
S66x8/17-110,-829.7763961682
S66x8/17-125,-829.7705017847
S66x8/17-150,-829.7617866688
S66x8/17-200,-829.7531607283
S66x8/18-A,-76.4386184719
S66x8/18-B,-248.2742043279
S66x8/18-090,-324.7260297054
S66x8/18-095,-324.7262964116
S66x8/18-100,-324.7259902767
S66x8/18-105,-324.7253336068
S66x8/18-110,-324.7244788615
S66x8/18-125,-324.721625581
S66x8/18-150,-324.7178511884
S66x8/18-200,-324.7145175612
S66x8/19-A,-115.7247063343
S66x8/19-B,-248.2742011335
S66x8/19-090,-364.0121987673
S66x8/19-095,-364.0127089146
S66x8/19-100,-364.0125673184
S66x8/19-105,-364.0120173742
S66x8/19-110,-364.0111760626
S66x8/19-125,-364.0083850816
S66x8/19-150,-364.0043635701
S66x8/19-200,-364.0007279539
S66x8/20-A,-229.1129608576
S66x8/20-B,-229.1129653703
S66x8/20-090,-458.2609724792
S66x8/20-095,-458.2623684133
S66x8/20-100,-458.2621638224
S66x8/20-105,-458.2609167578
S66x8/20-110,-458.2590518944
S66x8/20-125,-458.2522063035
S66x8/20-150,-458.2420352766
S66x8/20-200,-458.2318203578
S66x8/21-A,-209.2284029941
S66x8/21-B,-209.2284072617
S66x8/21-090,-418.4856236363
S66x8/21-095,-418.4867685401
S66x8/21-100,-418.4865902449
S66x8/21-105,-418.4855839165
S66x8/21-110,-418.4840714349
S66x8/21-125,-418.4784587023
S66x8/21-150,-418.470295029
S66x8/21-200,-418.4616028704
S66x8/22-A,-229.112895111
S66x8/22-B,-414.8737652201
S66x8/22-090,-644.0212538755
S66x8/22-095,-644.0226506377
S66x8/22-100,-644.0225294121
S66x8/22-105,-644.0214205671
S66x8/22-110,-644.0197175407
S66x8/22-125,-644.0132340324
S66x8/22-150,-644.0034448622
S66x8/22-200,-643.9933470281
S66x8/23-A,-209.2283014161
S66x8/23-B,-414.8736254819
S66x8/23-090,-624.135205898
S66x8/23-095,-624.136548436
S66x8/23-100,-624.1365090099
S66x8/23-105,-624.1355595852
S66x8/23-110,-624.1340462457
S66x8/23-125,-624.1281665055
S66x8/23-150,-624.1190810193
S66x8/23-200,-624.1093899338
S66x8/24-A,-232.2272025447
S66x8/24-B,-232.2271552746
S66x8/24-090,-464.4493202674
S66x8/24-095,-464.453207022
S66x8/24-100,-464.4553619502
S66x8/24-105,-464.4560322907
S66x8/24-110,-464.4558472706
S66x8/24-125,-464.4550818381
S66x8/24-150,-464.4541549601
S66x8/24-200,-464.4541086858
S66x8/25-A,-248.2741340944
S66x8/25-B,-248.2741647111
S66x8/25-090,-496.5454645004
S66x8/25-095,-496.5491869695
S66x8/25-100,-496.5510530697
S66x8/25-105,-496.5517783658
S66x8/25-110,-496.551673663
S66x8/25-125,-496.5504118627
S66x8/25-150,-496.5489238582
S66x8/25-200,-496.5484707574
S66x8/26-A,-414.8744947619
S66x8/26-B,-414.8744947619
S66x8/26-090,-829.756794483
S66x8/26-095,-829.7601412392
S66x8/26-100,-829.7612990403
S66x8/26-105,-829.761051073
S66x8/26-110,-829.7600586841
S66x8/26-125,-829.7565083605
S66x8/26-150,-829.752464455
S66x8/26-200,-829.7501538137
S66x8/27-A,-232.227188955
S66x8/27-B,-248.2741797145
S66x8/27-090,-480.4973640241
S66x8/27-095,-480.5012725864
S66x8/27-100,-480.5033506302
S66x8/27-105,-480.5041033763
S66x8/27-110,-480.503892748
S66x8/27-125,-480.5028316862
S66x8/27-150,-480.5015681363
S66x8/27-200,-480.5013091781
S66x8/28-A,-232.2270580561
S66x8/28-B,-414.8750502296
S66x8/28-090,-647.1021152108
S66x8/28-095,-647.1055507459
S66x8/28-100,-647.1071759049
S66x8/28-105,-647.1076736433
S66x8/28-110,-647.1073529983
S66x8/28-125,-647.1051295769
S66x8/28-150,-647.1029234658
S66x8/28-200,-647.1020966409
S66x8/29-A,-248.274117693
S66x8/29-B,-414.8750467241
S66x8/29-090,-663.1496844264
S66x8/29-095,-663.1544411082
S66x8/29-100,-663.1561981887
S66x8/29-105,-663.156558739
S66x8/29-110,-663.156042621
S66x8/29-125,-663.1533154044
S66x8/29-150,-663.1507776603
S66x8/29-200,-663.1496226529
S66x8/30-A,-232.2271780088
S66x8/30-B,-78.5684722562
S66x8/30-090,-310.7943243144
S66x8/30-095,-310.7959196322
S66x8/30-100,-310.7967171177
S66x8/30-105,-310.796853679
S66x8/30-110,-310.7966020926
S66x8/30-125,-310.7959826048
S66x8/30-150,-310.7954034946
S66x8/30-200,-310.7954638917
S66x8/31-A,-414.8751061286
S66x8/31-B,-78.5684313551
S66x8/31-090,-493.4461470528
S66x8/31-095,-493.44742266
S66x8/31-100,-493.4478229847
S66x8/31-105,-493.4476778944
S66x8/31-110,-493.4472593884
S66x8/31-125,-493.4458555847
S66x8/31-150,-493.4443995637
S66x8/31-200,-493.4437110908
S66x8/32-A,-414.8751508794
S66x8/32-B,-77.3192401365
S66x8/32-090,-492.1976034317
S66x8/32-095,-492.1989950576
S66x8/32-100,-492.1993715898
S66x8/32-105,-492.1991780046
S66x8/32-110,-492.1987107921
S66x8/32-125,-492.1970631568
S66x8/32-150,-492.1952937777
S66x8/32-200,-492.1943900192
S66x8/33-A,-248.2742006593
S66x8/33-B,-78.5684461144
S66x8/33-090,-326.8426057324
S66x8/33-095,-326.8440064951
S66x8/33-100,-326.8445685774
S66x8/33-105,-326.8446405331
S66x8/33-110,-326.8444326825
S66x8/33-125,-326.8435942695
S66x8/33-150,-326.8427722832
S66x8/33-200,-326.8426225509
S66x8/34-A,-197.7155391713
S66x8/34-B,-197.7155589097
S66x8/34-090,-395.4353150706
S66x8/34-095,-395.4364399563
S66x8/34-100,-395.4365820039
S66x8/34-105,-395.4362239196
S66x8/34-110,-395.4356235834
S66x8/34-125,-395.4337573217
S66x8/34-150,-395.4320763343
S66x8/34-200,-395.4315415585
S66x8/35-A,-197.7155450149
S66x8/35-B,-197.7198007859
S66x8/35-090,-395.4379925513
S66x8/35-095,-395.4388607442
S66x8/35-100,-395.4389361366
S66x8/35-105,-395.4386494157
S66x8/35-110,-395.4381945782
S66x8/35-125,-395.4368663949
S66x8/35-150,-395.4357771639
S66x8/35-200,-395.4354573879
S66x8/36-A,-197.7197939883
S66x8/36-B,-197.7198120243
S66x8/36-090,-395.4415557755
S66x8/36-095,-395.441830872
S66x8/36-100,-395.4417566999
S66x8/36-105,-395.4415181508
S66x8/36-110,-395.4412016355
S66x8/36-125,-395.4403386516
S66x8/36-150,-395.4396230692
S66x8/36-200,-395.4394120149
S66x8/37-A,-196.5129546092
S66x8/37-B,-197.7197485864
S66x8/37-090,-394.2348454446
S66x8/37-095,-394.2358004328
S66x8/37-100,-394.2359557495
S66x8/37-105,-394.2357362456
S66x8/37-110,-394.2353677818
S66x8/37-125,-394.2341825724
S66x8/37-150,-394.2331130299
S66x8/37-200,-394.2327399664
S66x8/38-A,-196.5128528586
S66x8/38-B,-196.5130084308
S66x8/38-090,-393.0287649553
S66x8/38-095,-393.0296720863
S66x8/38-100,-393.02980409
S66x8/38-105,-393.0294893157
S66x8/38-110,-393.0289878047
S66x8/38-125,-393.0274502108
S66x8/38-150,-393.026166051
S66x8/38-200,-393.0257820749
S66x8/39-A,-232.2271621575
S66x8/39-B,-196.5127931702
S66x8/39-090,-428.7406363826
S66x8/39-095,-428.7427743953
S66x8/39-100,-428.7436165391
S66x8/39-105,-428.743640508
S66x8/39-110,-428.7432481391
S66x8/39-125,-428.7418940161
S66x8/39-150,-428.7404506329
S66x8/39-200,-428.7399463744
S66x8/40-A,-232.2271476795
S66x8/40-B,-197.7197255593
S66x8/40-090,-429.9478679928
S66x8/40-095,-429.9494375532
S66x8/40-100,-429.9500670422
S66x8/40-105,-429.9499952713
S66x8/40-110,-429.9496519662
S66x8/40-125,-429.9485658611
S66x8/40-150,-429.9474019987
S66x8/40-200,-429.9470020646
S66x8/41-A,-414.8750683468
S66x8/41-B,-197.7157744844
S66x8/41-090,-612.5942608157
S66x8/41-095,-612.5960053439
S66x8/41-100,-612.5965096245
S66x8/41-105,-612.5961797554
S66x8/41-110,-612.5953036494
S66x8/41-125,-612.5930934903
S66x8/41-150,-612.5913185471
S66x8/41-200,-612.5908760597
S66x8/42-A,-414.8751124703
S66x8/42-B,-196.5128003409
S66x8/42-090,-611.3900726091
S66x8/42-095,-611.3918860712
S66x8/42-100,-611.3923855381
S66x8/42-105,-611.3921882356
S66x8/42-110,-611.39167721
S66x8/42-125,-611.3899980182
S66x8/42-150,-611.38842272
S66x8/42-200,-611.3879270791
S66x8/43-A,-414.8751670346
S66x8/43-B,-197.7197831113
S66x8/43-090,-612.5974437592
S66x8/43-095,-612.598842875
S66x8/43-100,-612.5991259007
S66x8/43-105,-612.5987952403
S66x8/43-110,-612.5982807919
S66x8/43-125,-612.5967619044
S66x8/43-150,-612.5953368346
S66x8/43-200,-612.5948184234
S66x8/44-A,-78.5684674687
S66x8/44-B,-197.7155570801
S66x8/44-090,-276.287042689
S66x8/44-095,-276.2874089435
S66x8/44-100,-276.2873047203
S66x8/44-105,-276.2869618159
S66x8/44-110,-276.2865305305
S66x8/44-125,-276.2854246238
S66x8/44-150,-276.2845352789
S66x8/44-200,-276.2842720097
S66x8/45-A,-77.3192621032
S66x8/45-B,-197.715621633
S66x8/45-090,-275.0365342367
S66x8/45-095,-275.0372065484
S66x8/45-100,-275.0373118126
S66x8/45-105,-275.0371543708
S66x8/45-110,-275.0368322567
S66x8/45-125,-275.0358457266
S66x8/45-150,-275.0350301689
S66x8/45-200,-275.034730774
S66x8/46-A,-248.5279128835
S66x8/46-B,-197.7156363924
S66x8/46-090,-446.2486177062
S66x8/46-095,-446.2493639623
S66x8/46-100,-446.2494122724
S66x8/46-105,-446.2490298186
S66x8/46-110,-446.2484291391
S66x8/46-125,-446.2465934508
S66x8/46-150,-446.2444932735
S66x8/46-200,-446.2437202571
S66x8/47-A,-232.2271350706
S66x8/47-B,-232.2270135263
S66x8/47-090,-464.4549426007
S66x8/47-095,-464.4567322303
S66x8/47-100,-464.4574155304
S66x8/47-105,-464.4575053463
S66x8/47-110,-464.4572433928
S66x8/47-125,-464.4561096673
S66x8/47-150,-464.4548824077
S66x8/47-200,-464.4543622063
S66x8/48-A,-248.2741437758
S66x8/48-B,-248.2740748336
S66x8/48-090,-496.550990828
S66x8/48-095,-496.5523748696
S66x8/48-100,-496.5528594702
S66x8/48-105,-496.5528265188
S66x8/48-110,-496.552468954
S66x8/48-125,-496.5510876313
S66x8/48-150,-496.5494899118
S66x8/48-200,-496.5486414675
S66x8/49-A,-232.2271325785
S66x8/49-B,-248.2741316862
S66x8/49-090,-480.5026962567
S66x8/49-095,-480.5045256947
S66x8/49-100,-480.5051834793
S66x8/49-105,-480.5052447398
S66x8/49-110,-480.5049500076
S66x8/49-125,-480.5036539473
S66x8/49-150,-480.502221915
S66x8/49-200,-480.5015049186
S66x8/50-A,-232.2271264657
S66x8/50-B,-77.3193117099
S66x8/50-090,-309.5490932679
S66x8/50-095,-309.5502959729
S66x8/50-100,-309.5505546189
S66x8/50-105,-309.5504436947
S66x8/50-110,-309.5500881875
S66x8/50-125,-309.5487290366
S66x8/50-150,-309.5472986487
S66x8/50-200,-309.5465378604
S66x8/51-A,-77.3192746614
S66x8/51-B,-77.3193302961
S66x8/51-090,-154.6414851846
S66x8/51-095,-154.6416885097
S66x8/51-100,-154.6415840558
S66x8/51-105,-154.6413247515
S66x8/51-110,-154.6410039255
S66x8/51-125,-154.6400766909
S66x8/51-150,-154.6391933189
S66x8/51-200,-154.6387108703
S66x8/52-A,-232.2271273832
S66x8/52-B,-229.1148080517
S66x8/52-090,-461.3477369219
S66x8/52-095,-461.3487203884
S66x8/52-100,-461.3489307735
S66x8/52-105,-461.3486947662
S66x8/52-110,-461.3481997545
S66x8/52-125,-461.3463093511
S66x8/52-150,-461.3440465737
S66x8/52-200,-461.3424962527
S66x8/53-A,-232.2271376536
S66x8/53-B,-209.2293235112
S66x8/53-090,-441.462552648
S66x8/53-095,-441.4632187016
S66x8/53-100,-441.463276553
S66x8/53-105,-441.4629729044
S66x8/53-110,-441.462477226
S66x8/53-125,-441.4606854374
S66x8/53-150,-441.4584903931
S66x8/53-200,-441.4568740654
S66x8/54-A,-232.2271099985
S66x8/54-B,-76.4385180291
S66x8/54-090,-308.6709892164
S66x8/54-095,-308.6715967888
S66x8/54-100,-308.6715822185
S66x8/54-105,-308.6712123976
S66x8/54-110,-308.6706893955
S66x8/54-125,-308.6690943277
S66x8/54-150,-308.6673506285
S66x8/54-200,-308.6661767934
S66x8/55-A,-232.2270863738
S66x8/55-B,-115.7250089186
S66x8/55-090,-347.9573103934
S66x8/55-095,-347.9582713617
S66x8/55-100,-347.9584843406
S66x8/55-105,-347.9582959061
S66x8/55-110,-347.9578639687
S66x8/55-125,-347.9560771334
S66x8/55-150,-347.9540189207
S66x8/55-200,-347.9526701215
S66x8/56-A,-232.2271332565
S66x8/56-B,-95.8442178384
S66x8/56-090,-328.0744777805
S66x8/56-095,-328.0754755986
S66x8/56-100,-328.0757697482
S66x8/56-105,-328.0756775283
S66x8/56-110,-328.0752971117
S66x8/56-125,-328.073834539
S66x8/56-150,-328.0723442332
S66x8/56-200,-328.0715837001
S66x8/57-A,-232.2270854282
S66x8/57-B,-248.5278724498
S66x8/57-090,-480.7587643936
S66x8/57-095,-480.7610127089
S66x8/57-100,-480.7617216124
S66x8/57-105,-480.7616875163
S66x8/57-110,-480.7612744928
S66x8/57-125,-480.7592521818
S66x8/57-150,-480.7569884468
S66x8/57-200,-480.7556342917
S66x8/58-A,-248.2741238361
S66x8/58-B,-248.2740631256
S66x8/58-090,-496.5537275549
S66x8/58-095,-496.5550622482
S66x8/58-100,-496.555253269
S66x8/58-105,-496.5545896738
S66x8/58-110,-496.5537055575
S66x8/58-125,-496.5513878133
S66x8/58-150,-496.5494864992
S66x8/58-200,-496.5485430428
S66x8/59-A,-77.3193533899
S66x8/59-B,-76.4385911413
S66x8/59-090,-153.7641358913
S66x8/59-095,-153.764198828
S66x8/59-100,-153.7639419862
S66x8/59-105,-153.7635130678
S66x8/59-110,-153.7630046711
S66x8/59-125,-153.7614773258
S66x8/59-150,-153.7597403832
S66x8/59-200,-153.7584419782
S66x8/60-A,-77.3192434112
S66x8/60-B,-229.1147865698
S66x8/60-090,-306.4432488823
S66x8/60-095,-306.4436496482
S66x8/60-100,-306.4434259701
S66x8/60-105,-306.4428507104
S66x8/60-110,-306.4420975137
S66x8/60-125,-306.4396739126
S66x8/60-150,-306.436778287
S66x8/60-200,-306.4347042011
S66x8/61-A,-197.7156578379
S66x8/61-B,-229.1148572463
S66x8/61-090,-426.8345517807
S66x8/61-095,-426.8347836832
S66x8/61-100,-426.8346493945
S66x8/61-105,-426.8343029843
S66x8/61-110,-426.8338655079
S66x8/61-125,-426.8325963511
S66x8/61-150,-426.831087867
S66x8/61-200,-426.8305905235
S66x8/62-A,-197.7156558763
S66x8/62-B,-209.2293368751
S66x8/62-090,-406.9497642363
S66x8/62-095,-406.9502263753
S66x8/62-100,-406.9501281872
S66x8/62-105,-406.9497143074
S66x8/62-110,-406.9491730993
S66x8/62-125,-406.9475276087
S66x8/62-150,-406.9458789105
S66x8/62-200,-406.9451198344
S66x8/63-A,-232.2271741989
S66x8/63-B,-229.1148019862
S66x8/63-090,-461.3445616612
S66x8/63-095,-461.3461338546
S66x8/63-100,-461.3466385246
S66x8/63-105,-461.3465606539
S66x8/63-110,-461.3461033667
S66x8/63-125,-461.3445434036
S66x8/63-150,-461.3428497779
S66x8/63-200,-461.3420963952
S66x8/64-A,-248.5278424227
S66x8/64-B,-78.5685100567
S66x8/64-090,-327.1007608325
S66x8/64-095,-327.1012032474
S66x8/64-100,-327.1011389638
S66x8/64-105,-327.1008007806
S66x8/64-110,-327.1003272555
S66x8/64-125,-327.0988810005
S66x8/64-150,-327.0972500773
S66x8/64-200,-327.0964491336
S66x8/65-A,-248.2741984737
S66x8/65-B,-77.3187399807
S66x8/65-090,-325.6009369648
S66x8/65-095,-325.6011869371
S66x8/65-100,-325.6010142894
S66x8/65-105,-325.6005943516
S66x8/65-110,-325.6000467168
S66x8/65-125,-325.5982506168
S66x8/65-150,-325.5960344281
S66x8/65-200,-325.5943191062
S66x8/66-A,-95.8442103853
S66x8/66-B,-248.2741759739
S66x8/66-090,-344.1239222505
S66x8/66-095,-344.1245232602
S66x8/66-100,-344.1246070561
S66x8/66-105,-344.124370299
