system,LC-wPBE08(w=250)/def2-QZVP/Q-Chem
S22x5/15-0.9,-595.7269817496
S22x5/15-1.0,-595.7294380157
S22x5/15-1.2,-595.7302293244
S22x5/15-1.5,-595.7289680863
S22x5/15-2.0,-595.7275011874
S22x5/16-A,-232.1084956538
S22x5/16-B,-363.6177657426
S22x5/16-0.9,-595.7142670459
S22x5/16-1.0,-595.722390433
S22x5/16-1.2,-595.7257484754
S22x5/16-1.5,-595.7259387953
S22x5/16-2.0,-595.7260736157
S22x5/17-A,-264.1756721855
S22x5/17-B,-264.175665065
S22x5/17-0.9,-528.3423532884
S22x5/17-1.0,-528.3497962389
S22x5/17-1.2,-528.352214985
S22x5/17-1.5,-528.3518025955
S22x5/17-2.0,-528.3514933478
S22x5/18-A,-323.3619477213
S22x5/18-B,-303.4935246383
S22x5/18-0.9,-626.875764836
S22x5/18-1.0,-626.8781768497
S22x5/18-1.2,-626.874418331
S22x5/18-1.5,-626.8666740707
S22x5/18-2.0,-626.8600751451
S22x5/19-A,-307.3115436291
S22x5/19-B,-307.3113769939
S22x5/19-0.9,-614.6272438873
S22x5/19-1.0,-614.6287175182
S22x5/19-1.2,-614.6286769296
S22x5/19-1.5,-614.6266363949
S22x5/19-2.0,-614.6246779485
S22x5/20-A,-414.6457707242
S22x5/20-B,-414.6457707242
S22x5/20-0.9,-829.2867241424
S22x5/20-1.0,-829.2959828461
S22x5/20-1.2,-829.2964755209
S22x5/20-1.5,-829.2939025453
S22x5/20-2.0,-829.2923834879
S22x5/21-A,-414.6452544207
S22x5/21-B,-414.6452544207
S22x5/21-0.9,-829.3158270091
S22x5/21-1.0,-829.3186597285
S22x5/21-1.2,-829.314067171
S22x5/21-1.5,-829.3049915545
S22x5/21-2.0,-829.296926575
S22x5/22-A,-232.1085329963
S22x5/22-B,-93.374844821
S22x5/22-0.9,-325.4866433138
S22x5/22-1.0,-325.4878611738
S22x5/22-1.2,-325.4875277315
S22x5/22-1.5,-325.4859718202
S22x5/22-2.0,-325.4845156487
S66x8/01-A,-76.4051347009
S66x8/01-B,-76.4051633985
S66x8/01-090,-152.8173472056
S66x8/01-095,-152.8177922067
S66x8/01-100,-152.8178007736
S66x8/01-105,-152.8175455704
S66x8/01-110,-152.8171423132
S66x8/01-125,-152.8156982223
S66x8/01-150,-152.8137037783
S66x8/01-200,-152.8117776358
S66x8/02-A,-76.405140202
S66x8/02-B,-115.6762723225
S66x8/02-090,-192.0885764698
S66x8/02-095,-192.08914936
S66x8/02-100,-192.089222997
S66x8/02-105,-192.0889957337
S66x8/02-110,-192.0885936502
S66x8/02-125,-192.0870721998
S66x8/02-150,-192.0849264507
S66x8/02-200,-192.0828765451
S66x8/03-A,-76.4051428358
S66x8/03-B,-95.8132874396
S66x8/03-090,-172.2285962746
S66x8/03-095,-172.2290669696
S66x8/03-100,-172.2289875336
S66x8/03-105,-172.2285749939
S66x8/03-110,-172.227976665
S66x8/03-125,-172.2258560426
S66x8/03-150,-172.2229577705
S66x8/03-200,-172.2202076114
S66x8/04-A,-76.4051441547
S66x8/04-B,-248.413448123
S66x8/04-090,-324.8289831126
S66x8/04-095,-324.829639418
S66x8/04-100,-324.8297070658
S66x8/04-105,-324.8294173582
S66x8/04-110,-324.8289135064
S66x8/04-125,-324.8269738808
S66x8/04-150,-324.8240523603
S66x8/04-200,-324.8207360058
S66x8/05-A,-115.676283475
S66x8/05-B,-115.6763053944
S66x8/05-090,-231.3593965778
S66x8/05-095,-231.3600906533
S66x8/05-100,-231.3602515907
S66x8/05-105,-231.3600879648
S66x8/05-110,-231.3597313236
S66x8/05-125,-231.3582746675
S66x8/05-150,-231.3561367437
S66x8/05-200,-231.3540481579
S66x8/06-A,-115.6761555013
S66x8/06-B,-95.8133294342
S66x8/06-090,-211.4991389156
S66x8/06-095,-211.4999523022
S66x8/06-100,-211.5000747415
S66x8/06-105,-211.499779096
S66x8/06-110,-211.4992612657
S66x8/06-125,-211.4972313589
S66x8/06-150,-211.4942537384
S66x8/06-200,-211.4913737416
S66x8/07-A,-115.6762557093
S66x8/07-B,-248.4132585333
S66x8/07-090,-364.0992735084
S66x8/07-095,-364.1001050023
S66x8/07-100,-364.1003017476
S66x8/07-105,-364.100104193
S66x8/07-110,-364.0996594235
S66x8/07-125,-364.0977734321
S66x8/07-150,-364.0944843858
S66x8/07-200,-364.0910623128
S66x8/08-A,-115.6762824652
S66x8/08-B,-76.4051672416
S66x8/08-090,-192.0881067938
S66x8/08-095,-192.0886613129
S66x8/08-100,-192.0887498132
S66x8/08-105,-192.0885546169
S66x8/08-110,-192.0881930535
S66x8/08-125,-192.0868101255
S66x8/08-150,-192.0848283417
S66x8/08-200,-192.0828930694
S66x8/09-A,-95.8132788694
S66x8/09-B,-115.6762897333
S66x8/09-090,-211.4918283709
S66x8/09-095,-211.492441788
S66x8/09-100,-211.4926861688
S66x8/09-105,-211.4926997993
S66x8/09-110,-211.4925813521
S66x8/09-125,-211.4919562501
S66x8/09-150,-211.4910364126
S66x8/09-200,-211.4902008815
S66x8/10-A,-95.8133672004
S66x8/10-B,-95.8133017384
S66x8/10-090,-191.6296324387
S66x8/10-095,-191.6304787622
S66x8/10-100,-191.630814848
S66x8/10-105,-191.6308549698
S66x8/10-110,-191.6307058134
S66x8/10-125,-191.6298235284
S66x8/10-150,-191.6282448716
S66x8/10-200,-191.627157872
S66x8/11-A,-95.8132658755
S66x8/11-B,-248.4134037905
S66x8/11-090,-344.2300656345
S66x8/11-095,-344.2310779703
S66x8/11-100,-344.2315358704
S66x8/11-105,-344.2316566232
S66x8/11-110,-344.2315718178
S66x8/11-125,-344.2301855763
S66x8/11-150,-344.2283563353
S66x8/11-200,-344.2273075097
S66x8/12-A,-95.813290438
S66x8/12-B,-76.4050861036
S66x8/12-090,-172.2283663926
S66x8/12-095,-172.229022653
S66x8/12-100,-172.2290526688
S66x8/12-105,-172.2286987004
S66x8/12-110,-172.2281300889
S66x8/12-125,-172.226022565
S66x8/12-150,-172.2230588946
S66x8/12-200,-172.2202364524
S66x8/13-A,-248.4134040286
S66x8/13-B,-115.6762975941
S66x8/13-090,-364.0952604359
S66x8/13-095,-364.0962012809
S66x8/13-100,-364.0965944674
S66x8/13-105,-364.0966329392
S66x8/13-110,-364.0964527237
S66x8/13-125,-364.0953689422
S66x8/13-150,-364.0935426446
S66x8/13-200,-364.0915305896
S66x8/14-A,-248.4132550204
S66x8/14-B,-95.8133180196
S66x8/14-090,-344.2341533568
S66x8/14-095,-344.2351608394
S66x8/14-100,-344.2355218315
S66x8/14-105,-344.2354781786
S66x8/14-110,-344.2351871239
S66x8/14-125,-344.2336729166
S66x8/14-150,-344.2312389449
S66x8/14-200,-344.228648509
S66x8/15-A,-248.4134268993
S66x8/15-B,-248.4134428984
S66x8/15-090,-496.8348771936
S66x8/15-095,-496.8359737228
S66x8/15-100,-496.8364353317
S66x8/15-105,-496.8364723236
S66x8/15-110,-496.8362323728
S66x8/15-125,-496.8348304021
S66x8/15-150,-496.8324033839
S66x8/15-200,-496.8292860894
S66x8/16-A,-248.4135513893
S66x8/16-B,-76.4051661232
S66x8/16-090,-324.8245093007
S66x8/16-095,-324.8252212755
S66x8/16-100,-324.8254652373
S66x8/16-105,-324.8254068676
S66x8/16-110,-324.825171549
S66x8/16-125,-324.8240786098
S66x8/16-150,-324.8223301554
S66x8/16-200,-324.8204818547
S66x8/17-A,-414.6453769603
S66x8/17-B,-414.6455175304
S66x8/17-090,-829.3119438812
S66x8/17-095,-829.3137841638
S66x8/17-100,-829.3142418404
S66x8/17-105,-829.3138279569
S66x8/17-110,-829.312884571
S66x8/17-125,-829.3087670455
S66x8/17-150,-829.3023552626
S66x8/17-200,-829.295631835
S66x8/18-A,-76.4051435818
S66x8/18-B,-248.1439960127
S66x8/18-090,-324.5587349192
S66x8/18-095,-324.5592717086
S66x8/18-100,-324.5592513081
S66x8/18-105,-324.5588890358
S66x8/18-110,-324.5583321132
S66x8/18-125,-324.556323921
S66x8/18-150,-324.5535575747
S66x8/18-200,-324.550918969
S66x8/19-A,-115.6761613698
S66x8/19-B,-248.1439896541
S66x8/19-090,-363.8293618749
S66x8/19-095,-363.8301473931
S66x8/19-100,-363.8302982264
S66x8/19-105,-363.8300518905
S66x8/19-110,-363.829458226
S66x8/19-125,-363.827622154
S66x8/19-150,-363.8246454428
S66x8/19-200,-363.8218355815
S66x8/20-A,-228.9977296723
S66x8/20-B,-228.9977323537
S66x8/20-090,-458.0225000025
S66x8/20-095,-458.0242791802
S66x8/20-100,-458.0244937835
S66x8/20-105,-458.0236994094
S66x8/20-110,-458.0223202893
S66x8/20-125,-458.0168508631
S66x8/20-150,-458.0088867689
S66x8/20-200,-458.0008110765
S66x8/21-A,-209.1295084515
S66x8/21-B,-209.1295125151
S66x8/21-090,-418.2798376776
S66x8/21-095,-418.2814775616
S66x8/21-100,-418.2818395638
S66x8/21-105,-418.2814095231
S66x8/21-110,-418.2804843197
S66x8/21-125,-418.2765556019
S66x8/21-150,-418.2705134539
S66x8/21-200,-418.2635727418
S66x8/22-A,-228.9976327591
S66x8/22-B,-414.6452304903
S66x8/22-090,-643.6689035806
S66x8/22-095,-643.6707333736
S66x8/22-100,-643.6710819335
S66x8/22-105,-643.6704782459
S66x8/22-110,-643.669310196
S66x8/22-125,-643.664458818
S66x8/22-150,-643.6569556607
S66x8/22-200,-643.6489701342
S66x8/23-A,-209.129384323
S66x8/23-B,-414.6451664909
S66x8/23-090,-623.7993225218
S66x8/23-095,-623.8011345491
S66x8/23-100,-623.8016058509
S66x8/23-105,-623.8012009216
S66x8/23-110,-623.8002515975
S66x8/23-125,-623.7960333759
S66x8/23-150,-623.7891761386
S66x8/23-200,-623.7814735904
S66x8/24-A,-232.10859778
S66x8/24-B,-232.1085937325
S66x8/24-090,-464.2067301722
S66x8/24-095,-464.21109818
S66x8/24-100,-464.213930709
S66x8/24-105,-464.2153566328
S66x8/24-110,-464.215845599
S66x8/24-125,-464.2166780344
S66x8/24-150,-464.2167792456
S66x8/24-200,-464.2169234913
S66x8/25-A,-248.1440022169
S66x8/25-B,-248.1440293981
S66x8/25-090,-496.2794188106
S66x8/25-095,-496.2835755778
S66x8/25-100,-496.2861305887
S66x8/25-105,-496.2876321257
S66x8/25-110,-496.2882324402
S66x8/25-125,-496.288649207
S66x8/25-150,-496.2883766121
S66x8/25-200,-496.28816869
S66x8/26-A,-414.6457712222
S66x8/26-B,-414.6457712222
S66x8/26-090,-829.2891979462
S66x8/26-095,-829.2936301303
S66x8/26-100,-829.2959839359
S66x8/26-105,-829.2969762489
S66x8/26-110,-829.2971866579
S66x8/26-125,-829.2963817913
S66x8/26-150,-829.2943875977
S66x8/26-200,-829.2926613911
S66x8/27-A,-232.1086105135
S66x8/27-B,-248.1440361835
S66x8/27-090,-480.2429483935
S66x8/27-095,-480.2473620175
S66x8/27-100,-480.2501997573
S66x8/27-105,-480.2516799475
S66x8/27-110,-480.2521672048
S66x8/27-125,-480.2527457167
S66x8/27-150,-480.2526186666
S66x8/27-200,-480.2525709076
S66x8/28-A,-232.1084956774
S66x8/28-B,-414.6462276208
S66x8/28-090,-646.7473519791
S66x8/28-095,-646.751297037
S66x8/28-100,-646.7538185669
S66x8/28-105,-646.7553729259
S66x8/28-110,-646.7558772473
S66x8/28-125,-646.7557781692
S66x8/28-150,-646.7551207474
S66x8/28-200,-646.7547034824
S66x8/29-A,-248.1439773884
S66x8/29-B,-414.6461907348
S66x8/29-090,-662.782669685
S66x8/29-095,-662.7881416345
S66x8/29-100,-662.7909223711
S66x8/29-105,-662.7924996687
S66x8/29-110,-662.7930105926
S66x8/29-125,-662.7925687873
S66x8/29-150,-662.7914744364
S66x8/29-200,-662.7906172622
S66x8/30-A,-232.1085966907
S66x8/30-B,-78.5393095136
S66x8/30-090,-310.6422975358
S66x8/30-095,-310.6444227632
S66x8/30-100,-310.6458316106
S66x8/30-105,-310.64651826
S66x8/30-110,-310.6467644008
S66x8/30-125,-310.6473239113
S66x8/30-150,-310.6474786242
S66x8/30-200,-310.6476945314
S66x8/31-A,-414.6462908669
S66x8/31-B,-78.539365244
S66x8/31-090,-493.182781395
S66x8/31-095,-493.1847582604
S66x8/31-100,-493.1858957356
S66x8/31-105,-493.1864543267
S66x8/31-110,-493.1866558503
S66x8/31-125,-493.1866488754
S66x8/31-150,-493.1861588851
S66x8/31-200,-493.1857641177
S66x8/32-A,-414.6462781589
S66x8/32-B,-77.2815811115
S66x8/32-090,-491.9259366122
S66x8/32-095,-491.9279525931
S66x8/32-100,-491.9290718329
S66x8/32-105,-491.9295054587
S66x8/32-110,-491.929594732
S66x8/32-125,-491.9293154694
S66x8/32-150,-491.9285268921
S66x8/32-200,-491.9279260836
S66x8/33-A,-248.1440407354
S66x8/33-B,-78.5392623391
S66x8/33-090,-326.6788293707
S66x8/33-095,-326.6807137992
S66x8/33-100,-326.6819217345
S66x8/33-105,-326.6825756838
S66x8/33-110,-326.6828327585
S66x8/33-125,-326.6832438283
S66x8/33-150,-326.6832452568
S66x8/33-200,-326.6832963094
S66x8/34-A,-197.6541114475
S66x8/34-B,-197.6539480054
S66x8/34-090,-395.3030629997
S66x8/34-095,-395.3056751217
S66x8/34-100,-395.3071347088
S66x8/34-105,-395.3078912277
S66x8/34-110,-395.3083738443
S66x8/34-125,-395.3087316905
S66x8/34-150,-395.3085848093
S66x8/34-200,-395.3085202838
S66x8/35-A,-197.6540505191
S66x8/35-B,-197.6570689109
S66x8/35-090,-395.3071836665
S66x8/35-095,-395.3092351715
S66x8/35-100,-395.3103876746
S66x8/35-105,-395.3109436195
S66x8/35-110,-395.311260619
S66x8/35-125,-395.3114544426
S66x8/35-150,-395.3113483843
S66x8/35-200,-395.3113040393
S66x8/36-A,-197.6571166212
S66x8/36-B,-197.6571917356
S66x8/36-090,-395.3116865515
S66x8/36-095,-395.3128895356
S66x8/36-100,-395.3135680813
S66x8/36-105,-395.3139303123
S66x8/36-110,-395.3141995477
S66x8/36-125,-395.3143457107
S66x8/36-150,-395.3143279596
S66x8/36-200,-395.3143042835
S66x8/37-A,-196.4460625886
S66x8/37-B,-197.6569927275
S66x8/37-090,-394.0988301844
S66x8/37-095,-394.1008958907
S66x8/37-100,-394.102080867
S66x8/37-105,-394.1027118163
S66x8/37-110,-394.1030306803
S66x8/37-125,-394.103376013
S66x8/37-150,-394.1033105992
S66x8/37-200,-394.1032494352
S66x8/38-A,-196.4459658626
S66x8/38-B,-196.446117203
S66x8/38-090,-392.8875832072
S66x8/38-095,-392.8895265632
S66x8/38-100,-392.8908627842
S66x8/38-105,-392.8915427942
S66x8/38-110,-392.8918608736
S66x8/38-125,-392.8921660531
S66x8/38-150,-392.8920525172
S66x8/38-200,-392.8920011459
S66x8/39-A,-232.1085933335
S66x8/39-B,-196.4459320901
S66x8/39-090,-428.5488487874
S66x8/39-095,-428.5517357126
S66x8/39-100,-428.5533934036
S66x8/39-105,-428.5542799257
S66x8/39-110,-428.5547022846
S66x8/39-125,-428.554964427
S66x8/39-150,-428.554683714
S66x8/39-200,-428.5545023911
S66x8/40-A,-232.108587335
S66x8/40-B,-197.6572648137
S66x8/40-090,-429.7614984405
S66x8/40-095,-429.7637641788
S66x8/40-100,-429.7650996141
S66x8/40-105,-429.7657443736
S66x8/40-110,-429.766014242
S66x8/40-125,-429.7662180895
S66x8/40-150,-429.7659445808
S66x8/40-200,-429.7657728372
S66x8/41-A,-414.6463039591
S66x8/41-B,-197.654286239
S66x8/41-090,-612.2952497631
S66x8/41-095,-612.2981772912
S66x8/41-100,-612.2998472093
S66x8/41-105,-612.3006312888
S66x8/41-110,-612.3010865294
S66x8/41-125,-612.3011896868
S66x8/41-150,-612.3008224318
S66x8/41-200,-612.3006257194
S66x8/42-A,-414.6463525621
S66x8/42-B,-196.44592561
S66x8/42-090,-611.0865122249
S66x8/42-095,-611.0894642543
S66x8/42-100,-611.0911316435
S66x8/42-105,-611.0919665976
S66x8/42-110,-611.092412363
S66x8/42-125,-611.0926729826
S66x8/42-150,-611.0924207737
S66x8/42-200,-611.0922704926
S66x8/43-A,-414.6463589723
S66x8/43-B,-197.65688541
S66x8/43-090,-612.2995336057
S66x8/43-095,-612.3019206354
S66x8/43-100,-612.303182846
S66x8/43-105,-612.3037685484
S66x8/43-110,-612.3040588251
S66x8/43-125,-612.3040791016
S66x8/43-150,-612.3037077619
S66x8/43-200,-612.3034446872
S66x8/44-A,-78.5393156178
S66x8/44-B,-197.6541982697
S66x8/44-090,-276.1912060167
S66x8/44-095,-276.1924678891
S66x8/44-100,-276.1931181882
S66x8/44-105,-276.1934302665
S66x8/44-110,-276.1936537116
S66x8/44-125,-276.1937170468
S66x8/44-150,-276.1936288109
S66x8/44-200,-276.1935770453
S66x8/45-A,-77.2815709745
S66x8/45-B,-197.6540781899
S66x8/45-090,-274.9328781334
S66x8/45-095,-274.9343723555
S66x8/45-100,-274.9351389134
S66x8/45-105,-274.9355697073
S66x8/45-110,-274.9358143441
S66x8/45-125,-274.9358721898
S66x8/45-150,-274.9357212134
S66x8/45-200,-274.9355909939
S66x8/46-A,-248.4135830907
S66x8/46-B,-197.6540694379
S66x8/46-090,-446.0645294006
S66x8/46-095,-446.0663996198
S66x8/46-100,-446.0674976096
S66x8/46-105,-446.068090923
S66x8/46-110,-446.0684206541
S66x8/46-125,-446.0686076106
S66x8/46-150,-446.068202078
S66x8/46-200,-446.0678794415
S66x8/47-A,-232.108570257
S66x8/47-B,-232.1084983113
S66x8/47-090,-464.2134519121
S66x8/47-095,-464.2157143013
S66x8/47-100,-464.2169162302
S66x8/47-105,-464.2175582066
S66x8/47-110,-464.2178419903
S66x8/47-125,-464.2178781517
S66x8/47-150,-464.217517728
S66x8/47-200,-464.2172236807
S66x8/48-A,-248.1440044196
S66x8/48-B,-248.1439830108
S66x8/48-090,-496.2857455519
S66x8/48-095,-496.2876877498
S66x8/48-100,-496.2887695914
S66x8/48-105,-496.2893390406
S66x8/48-110,-496.2895553137
S66x8/48-125,-496.2894858282
S66x8/48-150,-496.288914051
S66x8/48-200,-496.2883654932
S66x8/49-A,-232.1085748365
S66x8/49-B,-248.1439963394
S66x8/49-090,-480.2495774461
S66x8/49-095,-480.2518576879
S66x8/49-100,-480.2530411517
S66x8/49-105,-480.25364373
S66x8/49-110,-480.2538927696
S66x8/49-125,-480.2537722964
S66x8/49-150,-480.253246961
S66x8/49-200,-480.2527713331
S66x8/50-A,-232.1085541436
S66x8/50-B,-77.2816602112
S66x8/50-090,-309.3894853474
S66x8/50-095,-309.3910509618
S66x8/50-100,-309.3917566828
S66x8/50-105,-309.3920628496
S66x8/50-110,-309.3921145689
S66x8/50-125,-309.3916873596
S66x8/50-150,-309.3909566149
S66x8/50-200,-309.390368363
S66x8/51-A,-77.2815834571
S66x8/51-B,-77.2816630782
S66x8/51-090,-154.5637965996
S66x8/51-095,-154.5643421696
S66x8/51-100,-154.5645714138
S66x8/51-105,-154.5646194084
S66x8/51-110,-154.5645630282
S66x8/51-125,-154.5642062467
S66x8/51-150,-154.5637140799
S66x8/51-200,-154.5633417627
S66x8/52-A,-232.1085493583
S66x8/52-B,-228.9994701583
S66x8/52-090,-461.1097918437
S66x8/52-095,-461.1111434059
S66x8/52-100,-461.1117462681
S66x8/52-105,-461.1119152704
S66x8/52-110,-461.1118423598
S66x8/52-125,-461.1110179658
S66x8/52-150,-461.1097414809
S66x8/52-200,-461.1085645109
S66x8/53-A,-232.1085448528
S66x8/53-B,-209.130269491
S66x8/53-090,-441.2403051855
S66x8/53-095,-441.2414645549
S66x8/53-100,-441.2420194898
S66x8/53-105,-441.2421996164
S66x8/53-110,-441.2421690583
S66x8/53-125,-441.2415850704
S66x8/53-150,-441.2404041306
S66x8/53-200,-441.2392221695
S66x8/54-A,-232.1085465728
S66x8/54-B,-76.4050904714
S66x8/54-090,-308.5158824909
S66x8/54-095,-308.5168033456
S66x8/54-100,-308.5171368299
S66x8/54-105,-308.5171412919
S66x8/54-110,-308.5169844784
S66x8/54-125,-308.5162417875
S66x8/54-150,-308.5151715624
S66x8/54-200,-308.5142044679
S66x8/55-A,-232.1085301286
S66x8/55-B,-115.6763144462
S66x8/55-090,-347.7856215597
S66x8/55-095,-347.7870030183
S66x8/55-100,-347.78771138
S66x8/55-105,-347.7879918908
S66x8/55-110,-347.7879850708
S66x8/55-125,-347.7874160185
S66x8/55-150,-347.7863686752
S66x8/55-200,-347.7853735219
S66x8/56-A,-232.108566283
S66x8/56-B,-95.8132661419
S66x8/56-090,-327.9205257312
S66x8/56-095,-327.9220111748
S66x8/56-100,-327.9228585825
S66x8/56-105,-327.9233080564
S66x8/56-110,-327.9234304056
S66x8/56-125,-327.9232004502
S66x8/56-150,-327.9225989539
S66x8/56-200,-327.9220869654
S66x8/57-A,-232.1085418172
S66x8/57-B,-248.4135653354
S66x8/57-090,-480.5204048444
S66x8/57-095,-480.5231906746
S66x8/57-100,-480.5245763517
S66x8/57-105,-480.5251679064
S66x8/57-110,-480.5253308607
S66x8/57-125,-480.524847776
S66x8/57-150,-480.5237248706
S66x8/57-200,-480.522734212
S66x8/58-A,-248.1439916765
S66x8/58-B,-248.1439489712
S66x8/58-090,-496.288239992
S66x8/58-095,-496.2901770724
S66x8/58-100,-496.2912738638
S66x8/58-105,-496.2914148095
S66x8/58-110,-496.2911800794
S66x8/58-125,-496.2901590551
S66x8/58-150,-496.2890256741
S66x8/58-200,-496.2882577657
S66x8/59-A,-77.281736395
S66x8/59-B,-76.4051530061
S66x8/59-090,-153.6896996452
S66x8/59-095,-153.6901874878
S66x8/59-100,-153.6903279733
S66x8/59-105,-153.6902690467
S66x8/59-110,-153.6900933329
S66x8/59-125,-153.6893052443
S66x8/59-150,-153.688176139
S66x8/59-200,-153.6871010298
S66x8/60-A,-77.2816028027
S66x8/60-B,-228.9994474227
S66x8/60-090,-306.2858226496
S66x8/60-095,-306.2866408772
S66x8/60-100,-306.2868611159
S66x8/60-105,-306.2867212704
S66x8/60-110,-306.2863937074
S66x8/60-125,-306.2850671423
S66x8/60-150,-306.2832630208
S66x8/60-200,-306.2817320858
S66x8/61-A,-197.6541583029
S66x8/61-B,-228.9995246149
S66x8/61-090,-426.6517293251
S66x8/61-095,-426.6527862112
S66x8/61-100,-426.653427436
S66x8/61-105,-426.6538198217
S66x8/61-110,-426.6540707006
S66x8/61-125,-426.6541803802
S66x8/61-150,-426.6539297741
S66x8/61-200,-426.653750242
S66x8/62-A,-197.6541506196
S66x8/62-B,-209.1302468356
S66x8/62-090,-406.7822729791
S66x8/62-095,-406.7836942547
S66x8/62-100,-406.7844939482
S66x8/62-105,-406.784975647
S66x8/62-110,-406.7852319696
S66x8/62-125,-406.7852234691
S66x8/62-150,-406.7848485778
S66x8/62-200,-406.7845083604
S66x8/63-A,-232.1085832772
S66x8/63-B,-228.9995001373
S66x8/63-090,-461.1052891865
S66x8/63-095,-461.1074693047
S66x8/63-100,-461.1086589172
S66x8/63-105,-461.1092908289
S66x8/63-110,-461.10948085
S66x8/63-125,-461.1093323471
S66x8/63-150,-461.1086769473
S66x8/63-200,-461.1081885438
S66x8/64-A,-248.4135102308
S66x8/64-B,-78.5394305289
S66x8/64-090,-326.952111074
S66x8/64-095,-326.9532512421
S66x8/64-100,-326.9538856239
S66x8/64-105,-326.9541648039
S66x8/64-110,-326.9542493399
S66x8/64-125,-326.954075369
S66x8/64-150,-326.9534735114
S66x8/64-200,-326.9529654617
S66x8/65-A,-248.1440181538
S66x8/65-B,-77.2811908346
S66x8/65-090,-325.4298171314
S66x8/65-095,-325.4304138161
S66x8/65-100,-325.4305898635
S66x8/65-105,-325.4305141421
S66x8/65-110,-325.4302878778
S66x8/65-125,-325.4292985742
S66x8/65-150,-325.4278504919
S66x8/65-200,-325.4265028543
S66x8/66-A,-95.8132018352
S66x8/66-B,-248.1439973067
S66x8/66-090,-343.9576413113
S66x8/66-095,-343.9587942944
S66x8/66-100,-343.9594276201
S66x8/66-105,-343.959718726
S66x8/66-110,-343.9597943061
S66x8/66-125,-343.9594637347
