system,LC-BLYP(w=450)/def2-QZVP/Q-Chem
S22x5/14-1.0,-463.2489070806
S22x5/14-1.2,-463.2496393475
S22x5/14-1.5,-463.2490434099
S22x5/14-2.0,-463.2491088829
S22x5/15-A,-231.6243983302
S22x5/15-B,-362.9052958003
S22x5/15-0.9,-594.5340849912
S22x5/15-1.0,-594.5359297527
S22x5/15-1.2,-594.535300231
S22x5/15-1.5,-594.5328233427
S22x5/15-2.0,-594.5309360371
S22x5/16-A,-231.6245385426
S22x5/16-B,-362.9053298974
S22x5/16-0.9,-594.5229641116
S22x5/16-1.0,-594.530310617
S22x5/16-1.2,-594.5310081216
S22x5/16-1.5,-594.5296064682
S22x5/16-2.0,-594.5295910447
S22x5/17-A,-263.7011583515
S22x5/17-B,-263.7011334096
S22x5/17-0.9,-527.3985026248
S22x5/17-1.0,-527.4047994091
S22x5/17-1.2,-527.4045586406
S22x5/17-1.5,-527.4028586241
S22x5/17-2.0,-527.4024271678
S22x5/18-A,-322.8145601518
S22x5/18-B,-302.9381995055
S22x5/18-0.9,-625.7785542061
S22x5/18-1.0,-625.7805052614
S22x5/18-1.2,-625.7753337092
S22x5/18-1.5,-625.7656450831
S22x5/18-2.0,-625.7576676943
S22x5/19-A,-306.7592348492
S22x5/19-B,-306.7591162119
S22x5/19-0.9,-613.5285500634
S22x5/19-1.0,-613.5291021133
S22x5/19-1.2,-613.5269678564
S22x5/19-1.5,-613.5231104013
S22x5/19-2.0,-613.5201971482
S22x5/20-A,-414.0392073599
S22x5/20-B,-414.0392073599
S22x5/20-0.9,-828.0834775518
S22x5/20-1.0,-828.0895534094
S22x5/20-1.2,-828.0854233055
S22x5/20-1.5,-828.0810031509
S22x5/20-2.0,-828.0793050647
S22x5/21-A,-414.0386622094
S22x5/21-B,-414.0386622094
S22x5/21-0.9,-828.1102621834
S22x5/21-1.0,-828.1123467917
S22x5/21-1.2,-828.105910566
S22x5/21-1.5,-828.0943628874
S22x5/21-2.0,-828.0845465654
S22x5/22-A,-231.6244537097
S22x5/22-B,-93.2162014544
S22x5/22-0.9,-324.8470735708
S22x5/22-1.0,-324.8478093338
S22x5/22-1.2,-324.8463318248
S22x5/22-1.5,-324.8437488491
S22x5/22-2.0,-324.8419224416
S66x8/01-A,-76.3226855196
S66x8/01-B,-76.3226732083
S66x8/01-090,-152.6556468049
S66x8/01-095,-152.6557386585
S66x8/01-100,-152.6554020858
S66x8/01-105,-152.6548189595
S66x8/01-110,-152.6541126426
S66x8/01-125,-152.6519121541
S66x8/01-150,-152.6491926636
S66x8/01-200,-152.6468612369
S66x8/02-A,-76.3227048909
S66x8/02-B,-115.5100123219
S66x8/02-090,-191.8438850684
S66x8/02-095,-191.8440287607
S66x8/02-100,-191.8436890373
S66x8/02-105,-191.8430691107
S66x8/02-110,-191.8423034851
S66x8/02-125,-191.8398743868
S66x8/02-150,-191.8368343319
S66x8/02-200,-191.8342470169
S66x8/03-A,-76.3227418852
S66x8/03-B,-95.6371443133
S66x8/03-090,-171.9727836559
S66x8/03-095,-171.9730377934
S66x8/03-100,-171.9727361836
S66x8/03-105,-171.9720990537
S66x8/03-110,-171.9712770202
S66x8/03-125,-171.9685388619
S66x8/03-150,-171.9649085261
S66x8/03-200,-171.961624857
S66x8/04-A,-76.3227363369
S66x8/04-B,-248.0105576498
S66x8/04-090,-324.348774478
S66x8/04-095,-324.348972379
S66x8/04-100,-324.3485932374
S66x8/04-105,-324.3478664065
S66x8/04-110,-324.3469431614
S66x8/04-125,-324.3438837141
S66x8/04-150,-324.3397540052
S66x8/04-200,-324.3355236639
S66x8/05-A,-115.5100332275
S66x8/05-B,-115.5100424607
S66x8/05-090,-231.0310072793
S66x8/05-095,-231.0312860561
S66x8/05-100,-231.0310445814
S66x8/05-105,-231.0304961535
S66x8/05-110,-231.0297807688
S66x8/05-125,-231.0274166561
S66x8/05-150,-231.0243652964
S66x8/05-200,-231.0217186416
S66x8/06-A,-115.5098288542
S66x8/06-B,-95.6371628566
S66x8/06-090,-211.160077307
S66x8/06-095,-211.1605849429
S66x8/06-100,-211.1604331393
S66x8/06-105,-211.1598753525
S66x8/06-110,-211.1590870571
S66x8/06-125,-211.1563115704
S66x8/06-150,-211.1525014495
S66x8/06-200,-211.1490230616
S66x8/07-A,-115.5099079434
S66x8/07-B,-248.0105371959
S66x8/07-090,-363.5353236514
S66x8/07-095,-363.5357255112
S66x8/07-100,-363.5354932792
S66x8/07-105,-363.5348727172
S66x8/07-110,-363.534021544
S66x8/07-125,-363.5310552126
S66x8/07-150,-363.5264266269
S66x8/07-200,-363.5221537776
S66x8/08-A,-115.510049344
S66x8/08-B,-76.3226838288
S66x8/08-090,-191.8427867897
S66x8/08-095,-191.8429966436
S66x8/08-100,-191.842744299
S66x8/08-105,-191.8422210756
S66x8/08-110,-191.841554808
S66x8/08-125,-191.8394040241
S66x8/08-150,-191.8366761005
S66x8/08-200,-191.8343134175
S66x8/09-A,-95.637116212
S66x8/09-B,-115.5100668989
S66x8/09-090,-211.1525230697
S66x8/09-095,-211.1526776316
S66x8/09-100,-211.1524976065
S66x8/09-105,-211.1521382637
S66x8/09-110,-211.151695826
S66x8/09-125,-211.1503513533
S66x8/09-150,-211.1488634284
S66x8/09-200,-211.1478137616
S66x8/10-A,-95.6371372081
S66x8/10-B,-95.6371090327
S66x8/10-090,-191.2808822476
S66x8/10-095,-191.2813375704
S66x8/10-100,-191.2812731902
S66x8/10-105,-191.2809058704
S66x8/10-110,-191.2803810453
S66x8/10-125,-191.2786179784
S66x8/10-150,-191.2761317665
S66x8/10-200,-191.2748014726
S66x8/11-A,-95.6369022665
S66x8/11-B,-248.0106698987
S66x8/11-090,-343.6560835577
S66x8/11-095,-343.6565755766
S66x8/11-100,-343.6565206064
S66x8/11-105,-343.6561345954
S66x8/11-110,-343.6555627682
S66x8/11-125,-343.6525479977
S66x8/11-150,-343.6496941657
S66x8/11-200,-343.6484128861
S66x8/12-A,-95.6371252147
S66x8/12-B,-76.3223035636
S66x8/12-090,-171.9733307905
S66x8/12-095,-171.97367353
S66x8/12-100,-171.9733954557
S66x8/12-105,-171.9727412423
S66x8/12-110,-171.9718792035
S66x8/12-125,-171.9689726434
S66x8/12-150,-171.965105139
S66x8/12-200,-171.9616590068
S66x8/13-A,-248.0107036132
S66x8/13-B,-115.5100746313
S66x8/13-090,-363.5310230327
S66x8/13-095,-363.53150948
S66x8/13-100,-363.5314436651
S66x8/13-105,-363.5310370705
S66x8/13-110,-363.5304370693
S66x8/13-125,-363.5283064539
S66x8/13-150,-363.5254183986
S66x8/13-200,-363.5228064962
S66x8/14-A,-248.010505515
S66x8/14-B,-95.6370846223
S66x8/14-090,-343.6587487633
S66x8/14-095,-343.659496745
S66x8/14-100,-343.6595871709
S66x8/14-105,-343.6592590391
S66x8/14-110,-343.6586773201
S66x8/14-125,-343.6563811236
S66x8/14-150,-343.6530305583
S66x8/14-200,-343.6498496488
S66x8/15-A,-248.0104329545
S66x8/15-B,-248.0105417996
S66x8/15-090,-496.0340631466
S66x8/15-095,-496.0347283142
S66x8/15-100,-496.0347460402
S66x8/15-105,-496.0343448401
S66x8/15-110,-496.033691671
S66x8/15-125,-496.0312089998
S66x8/15-150,-496.0275502706
S66x8/15-200,-496.0235808136
S66x8/16-A,-248.0106177023
S66x8/16-B,-76.3226899074
S66x8/16-090,-324.3425764047
S66x8/16-095,-324.3429298694
S66x8/16-100,-324.3428120654
S66x8/16-105,-324.3424102744
S66x8/16-110,-324.3418564903
S66x8/16-125,-324.3399630767
S66x8/16-150,-324.3374684409
S66x8/16-200,-324.3352171778
S66x8/17-A,-414.0388210695
S66x8/17-B,-414.0389818817
S66x8/17-090,-828.1059159333
S66x8/17-095,-828.1073913309
S66x8/17-100,-828.1074323362
S66x8/17-105,-828.1065617884
S66x8/17-110,-828.1051362389
S66x8/17-125,-828.0995742741
S66x8/17-150,-828.091245889
S66x8/17-200,-828.0829711616
S66x8/18-A,-76.3227154224
S66x8/18-B,-247.6653132041
S66x8/18-090,-324.0006543529
S66x8/18-095,-324.0009395502
S66x8/18-100,-324.0006621304
S66x8/18-105,-324.000043344
S66x8/18-110,-323.9992346174
S66x8/18-125,-323.9965371025
S66x8/18-150,-323.9929707187
S66x8/18-200,-323.9897745934
S66x8/19-A,-115.5098125241
S66x8/19-B,-247.6653123686
S66x8/19-090,-363.1878903339
S66x8/19-095,-363.1884361862
S66x8/19-100,-363.1883370085
S66x8/19-105,-363.1878376966
S66x8/19-110,-363.1866625749
S66x8/19-125,-363.184468227
S66x8/19-150,-363.1802620934
S66x8/19-200,-363.1767994764
S66x8/20-A,-228.6871046622
S66x8/20-B,-228.6871038403
S66x8/20-090,-457.4092161694
S66x8/20-095,-457.4104972638
S66x8/20-100,-457.4101984399
S66x8/20-105,-457.4088823558
S66x8/20-110,-457.4069747863
S66x8/20-125,-457.40011866
S66x8/20-150,-457.3900819509
S66x8/20-200,-457.3801330933
S66x8/21-A,-208.8100789382
S66x8/21-B,-208.810083331
S66x8/21-090,-417.6476405881
S66x8/21-095,-417.6489118133
S66x8/21-100,-417.6488503075
S66x8/21-105,-417.6479535932
S66x8/21-110,-417.6465428891
S66x8/21-125,-417.6412116194
S66x8/21-150,-417.6334077755
S66x8/21-200,-417.625032061
S66x8/22-A,-228.6870344155
S66x8/22-B,-414.0387416468
S66x8/22-090,-642.7595797091
S66x8/22-095,-642.7610087019
S66x8/22-100,-642.7609169575
S66x8/22-105,-642.7598425648
S66x8/22-110,-642.75818095
S66x8/22-125,-642.751844968
S66x8/22-150,-642.7423271028
S66x8/22-200,-642.7325297191
S66x8/23-A,-208.8099939155
S66x8/23-B,-414.0385373636
S66x8/23-090,-622.8804703324
S66x8/23-095,-622.8819409774
S66x8/23-100,-622.8820228482
S66x8/23-105,-622.8811915271
S66x8/23-110,-622.8797910072
S66x8/23-125,-622.8742029491
S66x8/23-150,-622.8654873305
S66x8/23-200,-622.8561313549
S66x8/24-A,-231.6247411009
S66x8/24-B,-231.6246275513
S66x8/24-090,-463.2429195975
S66x8/24-095,-463.2468731436
S66x8/24-100,-463.2489425194
S66x8/24-105,-463.2497496111
S66x8/24-110,-463.249847907
S66x8/24-125,-463.2494876889
S66x8/24-150,-463.2490347368
S66x8/24-200,-463.2491315165
S66x8/25-A,-247.6651626932
S66x8/25-B,-247.6652184308
S66x8/25-090,-495.3262591294
S66x8/25-095,-495.3300301874
S66x8/25-100,-495.3319016425
S66x8/25-105,-495.3326680153
S66x8/25-110,-495.3327284057
S66x8/25-125,-495.3318985127
S66x8/25-150,-495.3308792549
S66x8/25-200,-495.3305532548
S66x8/26-A,-414.0392072155
S66x8/26-B,-414.0392072155
S66x8/26-090,-828.0854917919
S66x8/26-095,-828.0885834015
S66x8/26-100,-828.0895530109
S66x8/26-105,-828.089291467
S66x8/26-110,-828.0884142523
S66x8/26-125,-828.0851790231
S66x8/26-150,-828.0816655156
S66x8/26-200,-828.0795801563
S66x8/27-A,-231.6247151334
S66x8/27-B,-247.6652504868
S66x8/27-090,-479.2845440836
S66x8/27-095,-479.2885833176
S66x8/27-100,-479.290614618
S66x8/27-105,-479.2914071062
S66x8/27-110,-479.2914324211
S66x8/27-125,-479.2907784273
S66x8/27-150,-479.2899972536
S66x8/27-200,-479.2898704434
S66x8/28-A,-231.6243757715
S66x8/28-B,-414.03985706
S66x8/28-090,-645.6635265704
S66x8/28-095,-645.6668826523
S66x8/28-100,-645.6683882968
S66x8/28-105,-645.6688254942
S66x8/28-110,-645.6685648999
S66x8/28-125,-645.6667690189
S66x8/28-150,-645.6649981484
S66x8/28-200,-645.6643417924
S66x8/29-A,-247.6651117854
S66x8/29-B,-414.0398513252
S66x8/29-090,-661.7046187617
S66x8/29-095,-661.7093168167
S66x8/29-100,-661.7110308243
S66x8/29-105,-661.7113511388
S66x8/29-110,-661.7109043832
S66x8/29-125,-661.7085911798
S66x8/29-150,-661.7064666151
S66x8/29-200,-661.7053998957
S66x8/30-A,-231.6246816468
S66x8/30-B,-78.3660293193
S66x8/30-090,-309.9879968494
S66x8/30-095,-309.989751964
S66x8/30-100,-309.9906324199
S66x8/30-105,-309.9909161992
S66x8/30-110,-309.9908686744
S66x8/30-125,-309.9905967432
S66x8/30-150,-309.9903772179
S66x8/30-200,-309.9905524618
S66x8/31-A,-414.0399560335
S66x8/31-B,-78.365950706
S66x8/31-090,-492.4075025297
S66x8/31-095,-492.4087942683
S66x8/31-100,-492.4092354175
S66x8/31-105,-492.4091819322
S66x8/31-110,-492.4088739491
S66x8/31-125,-492.4077508942
S66x8/31-150,-492.406608798
S66x8/31-200,-492.4060481627
S66x8/32-A,-414.0400694472
S66x8/32-B,-77.1189113832
S66x8/32-090,-491.161194254
S66x8/32-095,-491.1626091571
S66x8/32-100,-491.1630525942
S66x8/32-105,-491.1629371188
S66x8/32-110,-491.1625485953
S66x8/32-125,-491.161149959
S66x8/32-150,-491.1596676411
S66x8/32-200,-491.1588725288
S66x8/33-A,-247.6653018694
S66x8/33-B,-78.3659953354
S66x8/33-090,-326.0298911833
S66x8/33-095,-326.0313951633
S66x8/33-100,-326.0320816423
S66x8/33-105,-326.0322888927
S66x8/33-110,-326.032225405
S66x8/33-125,-326.0317289897
S66x8/33-150,-326.0312773116
S66x8/33-200,-326.0312704196
S66x8/34-A,-197.2193381112
S66x8/34-B,-197.2193721873
S66x8/34-090,-394.4407144469
S66x8/34-095,-394.4420546741
S66x8/34-100,-394.4424092926
S66x8/34-105,-394.4422611005
S66x8/34-110,-394.4418900377
S66x8/34-125,-394.4405909307
S66x8/34-150,-394.4394383837
S66x8/34-200,-394.4391172929
S66x8/35-A,-197.2193506667
S66x8/35-B,-197.2243210597
S66x8/35-090,-394.4445995966
S66x8/35-095,-394.4457131538
S66x8/35-100,-394.4460030368
S66x8/35-105,-394.4459006248
S66x8/35-110,-394.4456357425
S66x8/35-125,-394.4447567447
S66x8/35-150,-394.4440394568
S66x8/35-200,-394.4438556285
S66x8/36-A,-197.2243363592
S66x8/36-B,-197.2243292123
S66x8/36-090,-394.4491715732
S66x8/36-095,-394.4497031898
S66x8/36-100,-394.4498494994
S66x8/36-105,-394.4498004757
S66x8/36-110,-394.4496617931
S66x8/36-125,-394.4491715133
S66x8/36-150,-394.4487589462
S66x8/36-200,-394.4486656895
S66x8/37-A,-196.0203929791
S66x8/37-B,-197.2244223938
S66x8/37-090,-393.2450943307
S66x8/37-095,-393.2462414267
S66x8/37-100,-393.2465975554
S66x8/37-105,-393.2465715075
S66x8/37-110,-393.2463793273
S66x8/37-125,-393.2456375629
S66x8/37-150,-393.2449490976
S66x8/37-200,-393.2447345173
S66x8/38-A,-196.0203514339
S66x8/38-B,-196.0204277455
S66x8/38-090,-392.0417983688
S66x8/38-095,-392.0428925858
S66x8/38-100,-392.0432616672
S66x8/38-105,-392.043164304
S66x8/38-110,-392.0428635418
S66x8/38-125,-392.0418315561
S66x8/38-150,-392.0409715078
S66x8/38-200,-392.0407437762
S66x8/39-A,-231.6246430629
S66x8/39-B,-196.0203256511
S66x8/39-090,-427.6441529683
S66x8/39-095,-427.6463640539
S66x8/39-100,-427.6473006026
S66x8/39-105,-427.6474875071
S66x8/39-110,-427.6472977463
S66x8/39-125,-427.6462915991
S66x8/39-150,-427.6452839034
S66x8/39-200,-427.6449551945
S66x8/40-A,-231.6246070417
S66x8/40-B,-197.2242578134
S66x8/40-090,-428.8485619225
S66x8/40-095,-428.8502257265
S66x8/40-100,-428.8509115894
S66x8/40-105,-428.8510312602
S66x8/40-110,-428.8508867195
S66x8/40-125,-428.8501152008
S66x8/40-150,-428.8493373469
S66x8/40-200,-428.8491031297
S66x8/41-A,-414.0398554923
S66x8/41-B,-197.2195274482
S66x8/41-090,-611.2613878655
S66x8/41-095,-611.2630859372
S66x8/41-100,-611.2635902094
S66x8/41-105,-611.2634165728
S66x8/41-110,-611.2628185799
S66x8/41-125,-611.261009999
S66x8/41-150,-611.2597096359
S66x8/41-200,-611.2593970638
S66x8/42-A,-414.0398757519
S66x8/42-B,-196.0202996493
S66x8/42-090,-610.0610197393
S66x8/42-095,-610.0628319931
S66x8/42-100,-610.0633895106
S66x8/42-105,-610.0633075055
S66x8/42-110,-610.0629447357
S66x8/42-125,-610.0616350802
S66x8/42-150,-610.0604978393
S66x8/42-200,-610.0601697717
S66x8/43-A,-414.0399725093
S66x8/43-B,-197.2243202632
S66x8/43-090,-611.2656218337
S66x8/43-095,-611.2670553366
S66x8/43-100,-611.2674290408
S66x8/43-105,-611.2672666983
S66x8/43-110,-611.2668919099
S66x8/43-125,-611.2656565696
S66x8/43-150,-611.264570303
S66x8/43-200,-611.2641739005
S66x8/44-A,-78.3660203124
S66x8/44-B,-197.2193600902
S66x8/44-090,-275.5870413543
S66x8/44-095,-275.5875513073
S66x8/44-100,-275.5875863081
S66x8/44-105,-275.5873963935
S66x8/44-110,-275.5871227515
S66x8/44-125,-275.5863433792
S66x8/44-150,-275.5857351167
S66x8/44-200,-275.5855761215
S66x8/45-A,-77.1189326254
S66x8/45-B,-197.2194493145
S66x8/45-090,-274.3386983457
S66x8/45-095,-274.3395473846
S66x8/45-100,-274.3397955112
S66x8/45-105,-274.3397502986
S66x8/45-110,-274.3395635726
S66x8/45-125,-274.3389067557
S66x8/45-150,-274.3383536121
S66x8/45-200,-274.3381137453
S66x8/46-A,-248.010672096
S66x8/46-B,-197.2194458274
S66x8/46-090,-445.2336323728
S66x8/46-095,-445.2344358553
S66x8/46-100,-445.2345714192
S66x8/46-105,-445.2343244319
S66x8/46-110,-445.2338897909
S66x8/46-125,-445.2324381677
S66x8/46-150,-445.2308381921
S66x8/46-200,-445.2302767421
S66x8/47-A,-231.624570525
S66x8/47-B,-231.6242851678
S66x8/47-090,-463.2489427942
S66x8/47-095,-463.2507811284
S66x8/47-100,-463.2515237681
S66x8/47-105,-463.2516795952
S66x8/47-110,-463.2515298264
S66x8/47-125,-463.2506603245
S66x8/47-150,-463.2497236585
S66x8/47-200,-463.2493116938
S66x8/48-A,-247.6651571442
S66x8/48-B,-247.6650503197
S66x8/48-090,-495.3321271852
S66x8/48-095,-495.3335892073
S66x8/48-100,-495.3341290546
S66x8/48-105,-495.3341540586
S66x8/48-110,-495.3339030104
S66x8/48-125,-495.3327671503
S66x8/48-150,-495.3314534243
S66x8/48-200,-495.3307179458
S66x8/49-A,-231.6245671249
S66x8/49-B,-247.6651708916
S66x8/49-090,-479.2903844905
S66x8/49-095,-479.2922293532
S66x8/49-100,-479.2929395994
S66x8/49-105,-479.2930484475
S66x8/49-110,-479.2928429457
S66x8/49-125,-479.2917953931
S66x8/49-150,-479.2906392387
S66x8/49-200,-479.2900201218
S66x8/50-A,-231.6245443949
S66x8/50-B,-77.1190475623
S66x8/50-090,-308.7453190337
S66x8/50-095,-308.7465891127
S66x8/50-100,-308.7469459973
S66x8/50-105,-308.7468630163
S66x8/50-110,-308.7465546391
S66x8/50-125,-308.7453809933
S66x8/50-150,-308.7441575812
S66x8/50-200,-308.7434632479
S66x8/51-A,-77.1189547811
S66x8/51-B,-77.1190710976
S66x8/51-090,-154.2399733993
S66x8/51-095,-154.2403217051
S66x8/51-100,-154.2403439912
S66x8/51-105,-154.2401939869
S66x8/51-110,-154.2399655572
S66x8/51-125,-154.2392406407
S66x8/51-150,-154.2385060352
S66x8/51-200,-154.2380696475
S66x8/52-A,-231.6245445189
S66x8/52-B,-228.6887436978
S66x8/52-090,-460.3186569048
S66x8/52-095,-460.3195871283
S66x8/52-100,-460.3197665193
S66x8/52-105,-460.3195218578
S66x8/52-110,-460.3190519157
S66x8/52-125,-460.3173268182
S66x8/52-150,-460.3152916107
S66x8/52-200,-460.31385172
S66x8/53-A,-231.624565896
S66x8/53-B,-208.8109530027
S66x8/53-090,-440.4405870591
S66x8/53-095,-440.4413447152
S66x8/53-100,-440.4414907665
S66x8/53-105,-440.4412780799
S66x8/53-110,-440.4408709647
S66x8/53-125,-440.4393374365
S66x8/53-150,-440.4374113813
S66x8/53-200,-440.4359287682
S66x8/54-A,-231.6245050704
S66x8/54-B,-76.3225500296
S66x8/54-090,-307.9519729473
S66x8/54-095,-307.9525285573
S66x8/54-100,-307.9525198945
S66x8/54-105,-307.9522059618
S66x8/54-110,-307.9517548815
S66x8/54-125,-307.9503394291
S66x8/54-150,-307.9487879091
S66x8/54-200,-307.9476728508
S66x8/55-A,-231.6244476575
S66x8/55-B,-115.5100838458
S66x8/55-090,-347.138971672
S66x8/55-095,-347.1399669759
S66x8/55-100,-347.1402322264
S66x8/55-105,-347.1400860061
S66x8/55-110,-347.1397110927
S66x8/55-125,-347.1382135903
S66x8/55-150,-347.1364354465
S66x8/55-200,-347.1351949719
S66x8/56-A,-231.6245646874
S66x8/56-B,-95.6370831538
S66x8/56-090,-327.2638457935
S66x8/56-095,-327.2649134951
S66x8/56-100,-327.2652766619
S66x8/56-105,-327.265232794
S66x8/56-110,-327.2649380697
S66x8/56-125,-327.2637670309
S66x8/56-150,-327.2625605244
S66x8/56-200,-327.2619097767
S66x8/57-A,-231.624450274
S66x8/57-B,-248.0106542343
S66x8/57-090,-479.6379974569
S66x8/57-095,-479.6402345524
S66x8/57-100,-479.6410061936
S66x8/57-105,-479.6410226601
S66x8/57-110,-479.6406589125
S66x8/57-125,-479.6389739879
S66x8/57-150,-479.637053117
S66x8/57-200,-479.6358308357
S66x8/58-A,-247.6651493487
S66x8/58-B,-247.6650538352
S66x8/58-090,-495.3347253761
S66x8/58-095,-495.3362052789
S66x8/58-100,-495.3365780452
S66x8/58-105,-495.3360594812
S66x8/58-110,-495.3352904587
S66x8/58-125,-495.3332202085
S66x8/58-150,-495.3314849433
S66x8/58-200,-495.3305611494
S66x8/59-A,-77.1191615661
S66x8/59-B,-76.3226675109
S66x8/59-090,-153.4472016295
S66x8/59-095,-153.4473898216
S66x8/59-100,-153.4472386256
S66x8/59-105,-153.4469006675
S66x8/59-110,-153.4464688681
S66x8/59-125,-153.4451047202
S66x8/59-150,-153.4434882411
S66x8/59-200,-153.442206598
S66x8/60-A,-77.11892892
S66x8/60-B,-228.688742108
S66x8/60-090,-305.8158454661
S66x8/60-095,-305.8163106153
S66x8/60-100,-305.8161616812
S66x8/60-105,-305.8156657552
S66x8/60-110,-305.81499432
S66x8/60-125,-305.8128023649
S66x8/60-150,-305.8101932672
S66x8/60-200,-305.8082920938
S66x8/61-A,-197.2194518854
S66x8/61-B,-228.6887768222
S66x8/61-090,-425.910973889
S66x8/61-095,-425.9112993595
S66x8/61-100,-425.9112775368
S66x8/61-105,-425.9110585214
S66x8/61-110,-425.9107462667
S66x8/61-125,-425.9097717847
S66x8/61-150,-425.9086523452
S66x8/61-200,-425.9082942062
S66x8/62-A,-197.2194510173
S66x8/62-B,-208.8109529251
S66x8/62-090,-406.0336536869
S66x8/62-095,-406.0342205676
S66x8/62-100,-406.0342475136
S66x8/62-105,-406.033981106
S66x8/62-110,-406.0335816177
S66x8/62-125,-406.0323172512
S66x8/62-150,-406.0310668027
S66x8/62-200,-406.0305137801
S66x8/63-A,-231.6246660592
S66x8/63-B,-228.6887081934
S66x8/63-090,-460.315108132
S66x8/63-095,-460.3166999972
S66x8/63-100,-460.3172197603
S66x8/63-105,-460.3171824016
S66x8/63-110,-460.3168383708
S66x8/63-125,-460.3154889984
S66x8/63-150,-460.3141191486
S66x8/63-200,-460.3134693726
S66x8/64-A,-248.0106617623
S66x8/64-B,-78.3661397596
S66x8/64-090,-326.3800421934
S66x8/64-095,-326.3805663201
S66x8/64-100,-326.3806013206
S66x8/64-105,-326.3803684642
S66x8/64-110,-326.3800062863
S66x8/64-125,-326.378822937
S66x8/64-150,-326.3775000905
S66x8/64-200,-326.3768180759
S66x8/65-A,-247.6652836046
S66x8/65-B,-77.118139647
S66x8/65-090,-324.7905215656
S66x8/65-095,-324.7909707445
S66x8/65-100,-324.7909703334
S66x8/65-105,-324.7907004811
S66x8/65-110,-324.790280725
S66x8/65-125,-324.788769274
S66x8/65-150,-324.7867998019
S66x8/65-200,-324.7852153322
S66x8/66-A,-95.6370848498
S66x8/66-B,-247.6652280949
S66x8/66-090,-343.3067979044
S66x8/66-095,-343.3075072031
S66x8/66-100,-343.3076748203
S66x8/66-105,-343.3075132617
S66x8/66-110,-343.3071629436
