system,LC-BLYP(w=25)/def2-QZVP/Q-Chem
S22x5/08-1.2,-379.5554120038
S22x5/08-1.5,-379.5447439806
S22x5/08-2.0,-379.5354552201
S22x5/09-A,-169.8781052819
S22x5/09-B,-169.8781052819
S22x5/09-0.9,-339.7785182896
S22x5/09-1.0,-339.7814442052
S22x5/09-1.2,-339.7775367687
S22x5/09-1.5,-339.7691211878
S22x5/09-2.0,-339.7617749357
S22x5/10-A,-232.1352320603
S22x5/10-B,-76.4256844024
S22x5/10-0.9,-308.5640074995
S22x5/10-1.0,-308.5650712634
S22x5/10-1.2,-308.564338478
S22x5/10-1.5,-308.5627263012
S22x5/10-2.0,-308.5615481113
S22x5/11-A,-232.1352415075
S22x5/11-B,-56.5360694615
S22x5/11-0.9,-288.6720842333
S22x5/11-1.0,-288.6733943243
S22x5/11-1.2,-288.6731259932
S22x5/11-1.5,-288.6722413107
S22x5/11-2.0,-288.6716114851
S22x5/12-A,-232.1351735341
S22x5/12-B,-40.4729853904
S22x5/12-0.9,-272.6070381776
S22x5/12-1.0,-272.6085774322
S22x5/12-1.2,-272.6089677481
S22x5/12-1.5,-272.6084953551
S22x5/12-2.0,-272.6082137715
S22x5/13-A,-232.1351948317
S22x5/13-B,-232.1352029448
S22x5/13-0.9,-464.2688328819
S22x5/13-1.0,-464.2708886297
S22x5/13-1.2,-464.2717964892
S22x5/13-1.5,-464.2711466455
S22x5/13-2.0,-464.2706165593
S22x5/14-A,-232.1351890641
S22x5/14-B,-232.1351890641
S22x5/14-0.9,-464.2593760787
S22x5/14-1.0,-464.2680683423
S22x5/14-1.2,-464.2704180939
S22x5/14-1.5,-464.2702001395
S22x5/14-2.0,-464.270105977
S22x5/15-A,-232.1351806903
S22x5/15-B,-363.6757959513
S22x5/15-0.9,-595.8118782972
S22x5/15-1.0,-595.8147124937
S22x5/15-1.2,-595.81555222
S22x5/15-1.5,-595.8139721599
S22x5/15-2.0,-595.8121992556
S22x5/16-A,-232.1351287403
S22x5/16-B,-363.6757833755
S22x5/16-0.9,-595.7984859676
S22x5/16-1.0,-595.8079923474
S22x5/16-1.2,-595.8114289958
S22x5/16-1.5,-595.8109836407
S22x5/16-2.0,-595.8108256635
S22x5/17-A,-264.2407691559
S22x5/17-B,-264.2408348053
S22x5/17-0.9,-528.4727775678
S22x5/17-1.0,-528.4812408049
S22x5/17-1.2,-528.4832817354
S22x5/17-1.5,-528.4822550535
S22x5/17-2.0,-528.4817683579
S22x5/18-A,-323.4433528519
S22x5/18-B,-303.551635948
S22x5/18-0.9,-627.017958134
S22x5/18-1.0,-627.020631471
S22x5/18-1.2,-627.0164605577
S22x5/18-1.5,-627.007524652
S22x5/18-2.0,-626.999873731
S22x5/19-A,-307.3729298625
S22x5/19-B,-307.372873575
S22x5/19-0.9,-614.7519963762
S22x5/19-1.0,-614.7534634307
S22x5/19-1.2,-614.7527986342
S22x5/19-1.5,-614.7499870908
S22x5/19-2.0,-614.7475798678
S22x5/20-A,-414.7776774725
S22x5/20-B,-414.7776774725
S22x5/20-0.9,-829.5511033198
S22x5/20-1.0,-829.5615513414
S22x5/20-1.2,-829.5611330016
S22x5/20-1.5,-829.5578768581
S22x5/20-2.0,-829.5561809
S22x5/21-A,-414.7771292298
S22x5/21-B,-414.7771292298
S22x5/21-0.9,-829.5823913907
S22x5/21-1.0,-829.5855861824
S22x5/21-1.2,-829.5804093316
S22x5/21-1.5,-829.569979433
S22x5/21-2.0,-829.5608379175
S22x5/22-A,-232.1352266635
S22x5/22-B,-93.4081797306
S22x5/22-0.9,-325.5466649944
S22x5/22-1.0,-325.5481252852
S22x5/22-1.2,-325.5478357505
S22x5/22-1.5,-325.5460190884
S22x5/22-2.0,-325.5444610273
S66x8/01-A,-76.4256885476
S66x8/01-B,-76.4257413791
S66x8/01-090,-152.8603680185
S66x8/01-095,-152.8607223338
S66x8/01-100,-152.8606029112
S66x8/01-105,-152.8602006268
S66x8/01-110,-152.8596437501
S66x8/01-125,-152.8577389913
S66x8/01-150,-152.8552250363
S66x8/01-200,-152.8529837098
S66x8/02-A,-76.4256949553
S66x8/02-B,-115.6927776612
S66x8/02-090,-192.1276566109
S66x8/02-095,-192.1281651637
S66x8/02-100,-192.1281328085
S66x8/02-105,-192.1277704747
S66x8/02-110,-192.1272179066
S66x8/02-125,-192.1252117975
S66x8/02-150,-192.1224781245
S66x8/02-200,-192.1200381533
S66x8/03-A,-76.425697796
S66x8/03-B,-95.8068001644
S66x8/03-090,-172.2445597521
S66x8/03-095,-172.2450451916
S66x8/03-100,-172.2449365663
S66x8/03-105,-172.2444599816
S66x8/03-110,-172.2437675923
S66x8/03-125,-172.2412681185
S66x8/03-150,-172.2377622344
S66x8/03-200,-172.2344709736
S66x8/04-A,-76.4256997468
S66x8/04-B,-248.4497612852
S66x8/04-090,-324.8879283829
S66x8/04-095,-324.8885588666
S66x8/04-100,-324.8885626033
S66x8/04-105,-324.8881755326
S66x8/04-110,-324.8875472234
S66x8/04-125,-324.8851302362
S66x8/04-150,-324.8816035437
S66x8/04-200,-324.8777449175
S66x8/05-A,-115.6926240396
S66x8/05-B,-115.6928093649
S66x8/05-090,-231.3942620539
S66x8/05-095,-231.3948986938
S66x8/05-100,-231.3949569586
S66x8/05-105,-231.3946588115
S66x8/05-110,-231.3941514959
S66x8/05-125,-231.3922141228
S66x8/05-150,-231.3894824422
S66x8/05-200,-231.3869588655
S66x8/06-A,-115.6924763244
S66x8/06-B,-95.8068785915
S66x8/06-090,-211.5109020605
S66x8/06-095,-211.5117370852
S66x8/06-100,-211.511862033
S66x8/06-105,-211.5115297707
S66x8/06-110,-211.5109144529
S66x8/06-125,-211.5084773032
S66x8/06-150,-211.5048831776
S66x8/06-200,-211.5013827273
S66x8/07-A,-115.6925850438
S66x8/07-B,-248.4494704612
S66x8/07-090,-364.154015836
S66x8/07-095,-364.1548440933
S66x8/07-100,-364.1549893538
S66x8/07-105,-364.1546975687
S66x8/07-110,-364.1541243378
S66x8/07-125,-364.1517657433
S66x8/07-150,-364.1477328414
S66x8/07-200,-364.143671974
S66x8/08-A,-115.6926007823
S66x8/08-B,-76.4257458082
S66x8/08-090,-192.1268873376
S66x8/08-095,-192.1273580499
S66x8/08-100,-192.1273226235
S66x8/08-105,-192.1269799078
S66x8/08-110,-192.1264638254
S66x8/08-125,-192.124615947
S66x8/08-150,-192.1221033775
S66x8/08-200,-192.1198166325
S66x8/09-A,-95.806758089
S66x8/09-B,-115.6927200592
S66x8/09-090,-211.5036369097
S66x8/09-095,-211.5040546163
S66x8/09-100,-211.5040843967
S66x8/09-105,-211.5038997034
S66x8/09-110,-211.5036018626
S66x8/09-125,-211.5025133922
S66x8/09-150,-211.501170884
S66x8/09-200,-211.5001259353
S66x8/10-A,-95.8068398801
S66x8/10-B,-95.8068349447
S66x8/10-090,-191.6185726713
S66x8/10-095,-191.6193535232
S66x8/10-100,-191.6195655808
S66x8/10-105,-191.6194242469
S66x8/10-110,-191.6190889869
S66x8/10-125,-191.6177222842
S66x8/10-150,-191.6155141127
S66x8/10-200,-191.6141859155
S66x8/11-A,-95.8067474763
S66x8/11-B,-248.4496292149
S66x8/11-090,-344.2618466882
S66x8/11-095,-344.2627968447
S66x8/11-100,-344.2631583672
S66x8/11-105,-344.263127936
S66x8/11-110,-344.2628477179
S66x8/11-125,-344.2606731703
S66x8/11-150,-344.2582591246
S66x8/11-200,-344.257020888
S66x8/12-A,-95.8068468704
S66x8/12-B,-76.4258624703
S66x8/12-090,-172.2444082319
S66x8/12-095,-172.2450863399
S66x8/12-100,-172.2450872856
S66x8/12-105,-172.2446666687
S66x8/12-110,-172.2440017823
S66x8/12-125,-172.2415156729
S66x8/12-150,-172.2379284907
S66x8/12-200,-172.2345510067
S66x8/13-A,-248.4496195995
S66x8/13-B,-115.6928000764
S66x8/13-090,-364.1499457162
S66x8/13-095,-364.1507931198
S66x8/13-100,-364.1510524722
S66x8/13-105,-364.1509390673
S66x8/13-110,-364.1505980182
S66x8/13-125,-364.1490364726
S66x8/13-150,-364.1466106338
S66x8/13-200,-364.1442592416
S66x8/14-A,-248.4494717951
S66x8/14-B,-95.8068781109
S66x8/14-090,-344.2656938775
S66x8/14-095,-344.2667208882
S66x8/14-100,-344.2670697995
S66x8/14-105,-344.2669686969
S66x8/14-110,-344.2665723176
S66x8/14-125,-344.2646384537
S66x8/14-150,-344.2616073229
S66x8/14-200,-344.2584987813
S66x8/15-A,-248.449707201
S66x8/15-B,-248.4497657726
S66x8/15-090,-496.909464076
S66x8/15-095,-496.9105402891
S66x8/15-100,-496.9109247533
S66x8/15-105,-496.910839408
S66x8/15-110,-496.910455597
S66x8/15-125,-496.9085920433
S66x8/15-150,-496.9055639155
S66x8/15-200,-496.9019313447
S66x8/16-A,-248.4498175551
S66x8/16-B,-76.425742407
S66x8/16-090,-324.8831475402
S66x8/16-095,-324.8837148597
S66x8/16-100,-324.8837883129
S66x8/16-105,-324.883559661
S66x8/16-110,-324.8831592707
S66x8/16-125,-324.8816099029
S66x8/16-150,-324.8794066269
S66x8/16-200,-324.877303152
S66x8/17-A,-414.7773267119
S66x8/17-B,-414.7773317664
S66x8/17-090,-829.5787256334
S66x8/17-095,-829.5807272464
S66x8/17-100,-829.581226976
S66x8/17-105,-829.5807480523
S66x8/17-110,-829.5796570432
S66x8/17-125,-829.5748788552
S66x8/17-150,-829.5673764375
S66x8/17-200,-829.5596362375
S66x8/18-A,-76.4256995324
S66x8/18-B,-248.1896170637
S66x8/18-090,-324.6270031363
S66x8/18-095,-324.6275256046
S66x8/18-100,-324.6274478371
S66x8/18-105,-324.6269927417
S66x8/18-110,-324.6263123492
S66x8/18-125,-324.6238529773
S66x8/18-150,-324.6204479905
S66x8/18-200,-324.6173074007
S66x8/19-A,-115.6924809909
S66x8/19-B,-248.1896145795
S66x8/19-090,-363.8931538652
S66x8/19-095,-363.8939522944
S66x8/19-100,-363.8940716259
S66x8/19-105,-363.8937536097
S66x8/19-110,-363.8933594315
S66x8/19-125,-363.8907667178
S66x8/19-150,-363.8874696433
S66x8/19-200,-363.8840906172
S66x8/20-A,-229.0609989856
S66x8/20-B,-229.0610128991
S66x8/20-090,-458.1508445829
S66x8/20-095,-458.1530302114
S66x8/20-100,-458.15351191
S66x8/20-105,-458.1528583111
S66x8/20-110,-458.1515109971
S66x8/20-125,-458.1457201196
S66x8/20-150,-458.136847773
S66x8/20-200,-458.1276710201
S66x8/21-A,-209.1713351251
S66x8/21-B,-209.1713385489
S66x8/21-090,-418.3661643034
S66x8/21-095,-418.3679311685
S66x8/21-100,-418.3683125066
S66x8/21-105,-418.3678164262
S66x8/21-110,-418.366762562
S66x8/21-125,-418.3622587973
S66x8/21-150,-418.3552254786
S66x8/21-200,-418.3473530094
S66x8/22-A,-229.0609473344
S66x8/22-B,-414.7770328332
S66x8/22-090,-643.8664593938
S66x8/22-095,-643.8685627581
S66x8/22-100,-643.8690664705
S66x8/22-105,-643.8685128831
S66x8/22-110,-643.8673061587
S66x8/22-125,-643.8620154135
S66x8/22-150,-643.85349372
S66x8/22-200,-643.8444102623
S66x8/23-A,-209.1711852049
S66x8/23-B,-414.7770403945
S66x8/23-090,-623.9756522328
S66x8/23-095,-623.9776459849
S66x8/23-100,-623.9781871103
S66x8/23-105,-623.9777564747
S66x8/23-110,-623.9767080942
S66x8/23-125,-623.9719694972
S66x8/23-150,-623.9641144012
S66x8/23-200,-623.9553768963
S66x8/24-A,-232.1351589345
S66x8/24-B,-232.1352022616
S66x8/24-090,-464.2598341931
S66x8/24-095,-464.2648332619
S66x8/24-100,-464.2681115503
S66x8/24-105,-464.2695756977
S66x8/24-110,-464.2699295193
S66x8/24-125,-464.2705265197
S66x8/24-150,-464.2702444663
S66x8/24-200,-464.2701759201
S66x8/25-A,-248.189630474
S66x8/25-B,-248.1896398072
S66x8/25-090,-496.3706254522
S66x8/25-095,-496.3754168278
S66x8/25-100,-496.3783146716
S66x8/25-105,-496.3799204194
S66x8/25-110,-496.3804737635
S66x8/25-125,-496.3805582985
S66x8/25-150,-496.379841343
S66x8/25-200,-496.3794643423
S66x8/26-A,-414.7776787296
S66x8/26-B,-414.7776787296
S66x8/26-090,-829.5539323637
S66x8/26-095,-829.5589137055
S66x8/26-100,-829.5615539504
S66x8/26-105,-829.5625268198
S66x8/26-110,-829.5624966389
S66x8/26-125,-829.5610792273
S66x8/26-150,-829.5584580664
S66x8/26-200,-829.5564940111
S66x8/27-A,-232.1351796774
S66x8/27-B,-248.1896334033
S66x8/27-090,-480.31511569
S66x8/27-095,-480.3200994007
S66x8/27-100,-480.3232778015
S66x8/27-105,-480.3249406608
S66x8/27-110,-480.3253315083
S66x8/27-125,-480.3256194617
S66x8/27-150,-480.3250350451
S66x8/27-200,-480.3247953948
S66x8/28-A,-232.1352196144
S66x8/28-B,-414.7780452533
S66x8/28-090,-646.905618653
S66x8/28-095,-646.9103780945
S66x8/28-100,-646.9132671366
S66x8/28-105,-646.9148477752
S66x8/28-110,-646.9154070996
S66x8/28-125,-646.9148933247
S66x8/28-150,-646.9138453295
S66x8/28-200,-646.9132035706
S66x8/29-A,-248.18965167
S66x8/29-B,-414.7779628516
S66x8/29-090,-662.960321721
S66x8/29-095,-662.966590658
S66x8/29-100,-662.9697285039
S66x8/29-105,-662.9713050975
S66x8/29-110,-662.9717468356
S66x8/29-125,-662.9708145987
S66x8/29-150,-662.9692694287
S66x8/29-200,-662.9682292538
S66x8/30-A,-232.135182764
S66x8/30-B,-78.5358661658
S66x8/30-090,-310.6662970632
S66x8/30-095,-310.6685874068
S66x8/30-100,-310.670046129
S66x8/30-105,-310.6706957224
S66x8/30-110,-310.6708177533
S66x8/30-125,-310.6710168644
S66x8/30-150,-310.6708135348
S66x8/30-200,-310.670864396
S66x8/31-A,-414.7780188033
S66x8/31-B,-78.5359451445
S66x8/31-090,-493.3121966354
S66x8/31-095,-493.3142980954
S66x8/31-100,-493.3154182212
S66x8/31-105,-493.3158609573
S66x8/31-110,-493.3159304054
S66x8/31-125,-493.3155344273
S66x8/31-150,-493.3147324589
S66x8/31-200,-493.3141372992
S66x8/32-A,-414.77792327
S66x8/32-B,-77.2973103274
S66x8/32-090,-492.0744551686
S66x8/32-095,-492.0766060577
S66x8/32-100,-492.0776256725
S66x8/32-105,-492.0780019346
S66x8/32-110,-492.0780268855
S66x8/32-125,-492.077359703
S66x8/32-150,-492.0762309459
S66x8/32-200,-492.0754246993
S66x8/33-A,-248.1896110431
S66x8/33-B,-78.5358199685
S66x8/33-090,-326.7219706615
S66x8/33-095,-326.7240610766
S66x8/33-100,-326.7252031719
S66x8/33-105,-326.7257718719
S66x8/33-110,-326.7259814908
S66x8/33-125,-326.7259642781
S66x8/33-150,-326.7255993019
S66x8/33-200,-326.7254707508
S66x8/34-A,-197.6082048455
S66x8/34-B,-197.6080425004
S66x8/34-090,-395.2139383868
S66x8/34-095,-395.2163435089
S66x8/34-100,-395.2175829288
S66x8/34-105,-395.2181520135
S66x8/34-110,-395.2182786751
S66x8/34-125,-395.2178953273
S66x8/34-150,-395.2171696442
S66x8/34-200,-395.2167637261
S66x8/35-A,-197.6081422684
S66x8/35-B,-197.6106021844
S66x8/35-090,-395.2168096442
S66x8/35-095,-395.2186362945
S66x8/35-100,-395.2195048398
S66x8/35-105,-395.219886607
S66x8/35-110,-395.2199378976
S66x8/35-125,-395.219580665
S66x8/35-150,-395.2190610678
S66x8/35-200,-395.2187929229
S66x8/36-A,-197.6106193699
S66x8/36-B,-197.6107275869
S66x8/36-090,-395.2202941073
S66x8/36-095,-395.2211592089
S66x8/36-100,-395.2215794611
S66x8/36-105,-395.2217486913
S66x8/36-110,-395.2217386069
S66x8/36-125,-395.2215106294
S66x8/36-150,-395.2211428488
S66x8/36-200,-395.2209302614
S66x8/37-A,-196.4095841186
S66x8/37-B,-197.6103491445
S66x8/37-090,-394.0178416824
S66x8/37-095,-394.0197739677
S66x8/37-100,-394.0207017338
S66x8/37-105,-394.0211017705
S66x8/37-110,-394.0212308061
S66x8/37-125,-394.0209700121
S66x8/37-150,-394.020483219
S66x8/37-200,-394.0202045946
S66x8/38-A,-196.4094206396
S66x8/38-B,-196.4096504667
S66x8/38-090,-392.8171127304
S66x8/38-095,-392.8189231515
S66x8/38-100,-392.819880537
S66x8/38-105,-392.8202881947
S66x8/38-110,-392.8203681926
S66x8/38-125,-392.8199101879
S66x8/38-150,-392.8192790082
S66x8/38-200,-392.8189623893
S66x8/39-A,-232.1351957663
S66x8/39-B,-196.4093270689
S66x8/39-090,-428.5397079349
S66x8/39-095,-428.5428873075
S66x8/39-100,-428.5446705617
S66x8/39-105,-428.5454628354
S66x8/39-110,-428.5456593779
S66x8/39-125,-428.5456465616
S66x8/39-150,-428.544967758
S66x8/39-200,-428.5445354595
S66x8/40-A,-232.1352054323
S66x8/40-B,-197.6107569601
S66x8/40-090,-429.7422796555
S66x8/40-095,-429.744739037
S66x8/40-100,-429.746176645
S66x8/40-105,-429.7466609113
S66x8/40-110,-429.7467630547
S66x8/40-125,-429.7467351203
S66x8/40-150,-429.7461450435
S66x8/40-200,-429.7457335788
S66x8/41-A,-414.7781087733
S66x8/41-B,-197.6084353001
S66x8/41-090,-612.3827808529
S66x8/41-095,-612.3859202426
S66x8/41-100,-612.3876644289
S66x8/41-105,-612.3882916035
S66x8/41-110,-612.3882380831
S66x8/41-125,-612.3879611611
S66x8/41-150,-612.3870176398
S66x8/41-200,-612.3866240628
S66x8/42-A,-414.7782157228
S66x8/42-B,-196.4093790884
S66x8/42-090,-611.1834459286
S66x8/42-095,-611.1865335767
S66x8/42-100,-611.1881129978
S66x8/42-105,-611.1887989373
S66x8/42-110,-611.1889857133
S66x8/42-125,-611.1887944061
S66x8/42-150,-611.1880440327
S66x8/42-200,-611.1876100497
S66x8/43-A,-414.7781506558
S66x8/43-B,-197.6104154048
S66x8/43-090,-612.386172645
S66x8/43-095,-612.3886547793
S66x8/43-100,-612.3898292546
S66x8/43-105,-612.3901712407
S66x8/43-110,-612.3902270833
S66x8/43-125,-612.3899521764
S66x8/43-150,-612.3891893924
S66x8/43-200,-612.3887155072
S66x8/44-A,-78.5358741819
S66x8/44-B,-197.6082792414
S66x8/44-090,-276.1436618244
S66x8/44-095,-276.1447287114
S66x8/44-100,-276.1452286307
S66x8/44-105,-276.1453715107
S66x8/44-110,-276.1453096985
S66x8/44-125,-276.1449884914
S66x8/44-150,-276.1445534981
S66x8/44-200,-276.144318524
S66x8/45-A,-77.2973057941
S66x8/45-B,-197.6081406925
S66x8/45-090,-274.9041322832
S66x8/45-095,-274.9054285579
S66x8/45-100,-274.9060941967
S66x8/45-105,-274.9064171805
S66x8/45-110,-274.9064487162
S66x8/45-125,-274.9061442234
S66x8/45-150,-274.9056761379
S66x8/45-200,-274.9054165491
S66x8/46-A,-248.4498845774
S66x8/46-B,-197.6081510403
S66x8/46-090,-446.057040295
S66x8/46-095,-446.0588558009
S66x8/46-100,-446.0598461287
S66x8/46-105,-446.0602502467
S66x8/46-110,-446.0602856787
S66x8/46-125,-446.0599053917
S66x8/46-150,-446.0589129646
S66x8/46-200,-446.0582960915
S66x8/47-A,-232.1352063815
S66x8/47-B,-232.1352545174
S66x8/47-090,-464.2671041073
S66x8/47-095,-464.2696303159
S66x8/47-100,-464.2709626477
S66x8/47-105,-464.2716082646
S66x8/47-110,-464.2717802481
S66x8/47-125,-464.2715576709
S66x8/47-150,-464.2708997597
S66x8/47-200,-464.2704696937
S66x8/48-A,-248.1896592197
S66x8/48-B,-248.1896447961
S66x8/48-090,-496.3779815704
S66x8/48-095,-496.3800256325
S66x8/48-100,-496.3811221898
S66x8/48-105,-496.3816362288
S66x8/48-110,-496.381712725
S66x8/48-125,-496.3812914344
S66x8/48-150,-496.3803626895
S66x8/48-200,-496.379672375
S66x8/49-A,-232.1352113139
S66x8/49-B,-248.1896168089
S66x8/49-090,-480.3221049563
S66x8/49-095,-480.3247016039
S66x8/49-100,-480.3260121618
S66x8/49-105,-480.3266429343
S66x8/49-110,-480.3268032212
S66x8/49-125,-480.3264494017
S66x8/49-150,-480.3256187274
S66x8/49-200,-480.3250069777
S66x8/50-A,-232.1352036863
S66x8/50-B,-77.2973544087
S66x8/50-090,-309.4322642551
S66x8/50-095,-309.4340142487
S66x8/50-100,-309.4347279581
S66x8/50-105,-309.4350755946
S66x8/50-110,-309.4350973422
S66x8/50-125,-309.434498303
S66x8/50-150,-309.4335166691
S66x8/50-200,-309.4328422231
S66x8/51-A,-77.2973132527
S66x8/51-B,-77.2973572273
S66x8/51-090,-154.5963068101
S66x8/51-095,-154.5967412267
S66x8/51-100,-154.5968379111
S66x8/51-105,-154.5967530787
S66x8/51-110,-154.596581584
S66x8/51-125,-154.5959598567
S66x8/51-150,-154.595255159
S66x8/51-200,-154.5947969124
S66x8/52-A,-232.1351997571
S66x8/52-B,-229.0626553275
S66x8/52-090,-461.1996518338
S66x8/52-095,-461.2012511873
S66x8/52-100,-461.2020214943
S66x8/52-105,-461.2022844733
S66x8/52-110,-461.2022083037
S66x8/52-125,-461.2012251807
S66x8/52-150,-461.1996786451
S66x8/52-200,-461.1984144279
S66x8/53-A,-232.1351876513
S66x8/53-B,-209.1719979746
S66x8/53-090,-441.309806213
S66x8/53-095,-441.3109637823
S66x8/53-100,-441.3114805782
S66x8/53-105,-441.311590143
S66x8/53-110,-441.3114596795
S66x8/53-125,-441.3104692736
S66x8/53-150,-441.3089745966
S66x8/53-200,-441.3076381578
S66x8/54-A,-232.1352127618
S66x8/54-B,-76.425651928
S66x8/54-090,-308.5635513527
S66x8/54-095,-308.5646646641
S66x8/54-100,-308.5650668505
S66x8/54-105,-308.5650255068
S66x8/54-110,-308.5647760543
S66x8/54-125,-308.5638109038
S66x8/54-150,-308.5625142085
S66x8/54-200,-308.5614554998
S66x8/55-A,-232.1352212153
S66x8/55-B,-115.6926409095
S66x8/55-090,-347.8292165312
S66x8/55-095,-347.830750873
S66x8/55-100,-347.8314796631
S66x8/55-105,-347.8317788197
S66x8/55-110,-347.8317773113
S66x8/55-125,-347.8308202245
S66x8/55-150,-347.8294514988
S66x8/55-200,-347.8283589851
S66x8/56-A,-232.1352055074
S66x8/56-B,-95.8067200379
S66x8/56-090,-327.9413094255
S66x8/56-095,-327.942927674
S66x8/56-100,-327.9437787076
S66x8/56-105,-327.9442458682
S66x8/56-110,-327.9443322921
S66x8/56-125,-327.94375889
S66x8/56-150,-327.9428588142
S66x8/56-200,-327.9421967848
S66x8/57-A,-232.1352296593
S66x8/57-B,-248.4498364779
S66x8/57-090,-480.5833387001
S66x8/57-095,-480.5865792705
S66x8/57-100,-480.5881097329
S66x8/57-105,-480.5888133686
S66x8/57-110,-480.5890460032
S66x8/57-125,-480.5882253128
S66x8/57-150,-480.5868049078
S66x8/57-200,-480.5856768111
S66x8/58-A,-248.189664649
S66x8/58-B,-248.1896452806
S66x8/58-090,-496.3814535382
S66x8/58-095,-496.3833388825
S66x8/58-100,-496.3842030307
S66x8/58-105,-496.384066098
S66x8/58-110,-496.3836047208
S66x8/58-125,-496.3820479872
S66x8/58-150,-496.3805512292
S66x8/58-200,-496.3796760703
S66x8/59-A,-77.2973874522
S66x8/59-B,-76.4257240241
S66x8/59-090,-153.7273793672
S66x8/59-095,-153.7276858597
S66x8/59-100,-153.727646382
S66x8/59-105,-153.7274094715
S66x8/59-110,-153.7270669631
S66x8/59-125,-153.7259024749
S66x8/59-150,-153.7244431162
S66x8/59-200,-153.7232342282
S66x8/60-A,-77.2973215677
S66x8/60-B,-229.0626509302
S66x8/60-090,-306.3661602455
S66x8/60-095,-306.3669944627
S66x8/60-100,-306.3671641665
S66x8/60-105,-306.3669448849
S66x8/60-110,-306.3665071985
S66x8/60-125,-306.3648069458
S66x8/60-150,-306.3625269383
S66x8/60-200,-306.3607127382
S66x8/61-A,-197.6082557764
S66x8/61-B,-229.0626597801
S66x8/61-090,-426.6708880509
S66x8/61-095,-426.6718217827
S66x8/61-100,-426.6722942479
S66x8/61-105,-426.6724550277
S66x8/61-110,-426.6724430299
S66x8/61-125,-426.6721642544
S66x8/61-150,-426.6714000152
S66x8/61-200,-426.6710098143
S66x8/62-A,-197.6082501786
S66x8/62-B,-209.1719548535
S66x8/62-090,-406.7801826984
S66x8/62-095,-406.781514491
S66x8/62-100,-406.7821661635
S66x8/62-105,-406.7823746235
S66x8/62-110,-406.7823648239
S66x8/62-125,-406.7818394232
S66x8/62-150,-406.7809802991
S66x8/62-200,-406.7803572102
S66x8/63-A,-232.135178562
S66x8/63-B,-229.0626595181
S66x8/63-090,-461.1954805161
S66x8/63-095,-461.1979716722
S66x8/63-100,-461.1993015259
S66x8/63-105,-461.1999162731
S66x8/63-110,-461.1999868463
S66x8/63-125,-461.1996218479
S66x8/63-150,-461.1986355253
S66x8/63-200,-461.1979962702
S66x8/64-A,-248.4497530206
S66x8/64-B,-78.5359422527
S66x8/64-090,-326.9866700102
S66x8/64-095,-326.9876992196
S66x8/64-100,-326.9881401588
S66x8/64-105,-326.9882394758
S66x8/64-110,-326.9881315598
S66x8/64-125,-326.987508003
S66x8/64-150,-326.9864794356
S66x8/64-200,-326.9857950164
S66x8/65-A,-248.1896363237
S66x8/65-B,-77.2970460185
S66x8/65-090,-325.4928427248
S66x8/65-095,-325.4933224809
S66x8/65-100,-325.493360154
S66x8/65-105,-325.4931293181
S66x8/65-110,-325.4927504695
S66x8/65-125,-325.4913329663
S66x8/65-150,-325.4894310427
S66x8/65-200,-325.4878066659
S66x8/66-A,-95.8066457313
S66x8/66-B,-248.1896327997
S66x8/66-090,-343.9986144022
S66x8/66-095,-343.9996618107
S66x8/66-100,-344.0001836423
S66x8/66-105,-344.0003558504
S66x8/66-110,-344.0002731361
